"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJA29	RCFDJF76	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJA29	RCONJF76	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONLG26	RCONLG27	RCONLG28	RCONLL57	RCONLL59	RCONLL60	RCONMM07	RCONMQ52	RCONN523	RCONN524	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
563233																														0	0	0	0	0	0		0	0	0	0	0	1081	1	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.fnbbanking.com	
563336																														0	0	0	0	0	0		0	0	0	0	0	200	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					WWW.CITIZENSBANKAL.COM	
563457																														449	0	0	449	0	239		0	0	0	0	0	88	0	0			0	0	0	0	239	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.fnbjohnson.com	
563934																														0	0	0	0	0	0		0	0	0	0	0	290	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					WWW.SOUTHEASTFNB.COM	
564052																														0	0	0	0	0	0		0	0	0	0	0	2056	2	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.bankofalma.net	
564324																														2392	0	0	0	2392	0		0	0	0	0	0	11604	4	2893			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					http://www.oldfortbank.com	
564463																														0	416	0	0	0	0		0	0	416	0	0	1642	1	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.crbanktx.com	
564557	0	0	0	0	0	0		28135	4	0	true	0	0	0	0	0	0	0	0	0	0	0	0	23534	0	0			0						0		0	0	0	0	0																0		true	false								0	0	0	0	0	0																					www.falconbank.com	
564678																														0	0	1017	0	0	19017		0	0	0	0	0	0	0	0	false	0	0	1017	0	18000	0	0	0	0	0	0	0	0	true	false	0	0	0					0	0	0	0	0	0																					www.gslsavingsbank.com	
564838																														0	0	0	0	0	0		0	0	0	0	0	1789	1	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.ccbga.bank	
565143																														0	0	5000	0	0	7495		0	0	0	0	0	227	0	0	false	0	0	5000	2495	0	0	0	0	0	0	0	0	0	false	false	0	0	0					0	0	0	0	0	0																					www.firststatebankky.com	
565170																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0				2	true	0	0	0	0	0	0					secure.myvirtualbranch.com																www.firstfederalmiddletown.com	
565536																														2651	0	500	2596	55	1000		0	0	0	0	0	4993	3	55			0	500	500	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0					www.ncb-ebanc.com																www.northcentralbank.com	
565750																														839	11436	80000	0	839	80000		11436	0	0	0	0	2087	1	2975			0	80000	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.bankofwashington.com	
565844																														0	0	0	0	0	0		0	0	0	0	0	422	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0	0					0	0	0	0	0	0																					http://www.gostatebank.com	
566056																														2266	0	0	485	682	0		0	0	0	0	0	532	0	702			0	0	0	0	0	0	0	0	0	0	0	0				1099						0	0	0	0	0	0					WWW.MYSECBANK.BIZ		WWW.MYSECBANK.INFO		WWW.MYSECBANK.NET		WWW.MYSECBANK.ORG		WWW.MYSECBANK.US		WWW.MYSECBANK.MOBI		WWW.SNBDIRECT.COM	WWW.SNBWEBBANK.COM	WWW.SECNATBANK.COM	WWW.MYSECBANK.COM	WWW.MYSECURITY.BANK	
566243																														0	0	0	0	0	771		0	0	0	0	0	165	0	0			0	0	0	771	0	0	0	0	0	0	0	0			16	0						0	0	0	0	0	0					https://www.frontiersb.com	Frontier Savings Bank an office of Glenwood State Bank		First State Bank an office of Glenwood State Bank													https://www.glenwoodstatebank.com	
567240																														0	4	6295	0	0	14453		4	0	0	0	0	200	0	0			0	6295	4145	853	3160	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.bankofjamestown.com	
567679																														937	0	5000	0	937	5178		0	0	0	0	0	1691	0	937			0	5000	0	0	0	0	0	178	0	0	0	0			0	0				1	true	0	0	0	0	0	0																					www.greenvillefederal.com	
567736																														0	0	0	0	0	0		0	0	0	0	0	391	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.farmers24.com	
568126																														0	0	51	0	0	232		0	0	0	0	0	855	0	0			0	51	8	173	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.sthenrybank.com	
568135																														793	265	14000	0	793	33000		0	265	0	0	0	937	0	793			0	14000	9000	3000	7000	0	0	0	0	0	0	0			15	0						2	206	0	0	0	0																					www.holcomb.bank	
568359																														4922	0	57000	4478	0	138000		0	0	0	0	0	8624	2	0	false	0	0	57000	81000	0	0	0	0	0	0	0	0	0	true	false		444	0					3	40	0	0	0	0					www.americanbankofmissouri.bank																www.americanbankoffreedom.bank	
568377																														0	0	3348	0	0	3348		0	0	0	0	0	393	0	0			0	3348	0	0	0	0	0	0	0	0	0	0			0	0				1	true	0	0	0	0	0	0																					sloveniansavings.com	
568470																														24583	0	10000	22395	774	65000		0	0	0	0	0	3239	5	1510	true	0	0	10000	0	55000	0	0	0	0	0	0	0	0	true	true		1414	0					0	0	0	0	0	0																					http://www.ibankpeoples.com	
568939																														0	1928	0	0	0	0		1703	0	225	0	0	406	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0						FNB Poplarville		FNB Wiggins		FNB Kiln											http://www.fnbop.com	
570558																														0	0	0	0	0	0		0	0	0	0	0	61	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.arrowheadbanktexas.com	
570651																														475	0	0	475	0	0		0	0	0	0	0	1065	1	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.ftcb1.com	
571135																														0	0	0	0	0	0		0	0	0	0	0	1881	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0	0					0	0	0	0	0	0																						
571265																														0	0	5000	0	0	5621		0	0	0	0	0	850	1	0	false	0	15	5000	0	0	0	0	15	94	512	0	0	621	false	false		0	0					2	11	0	0	0	0																					www.denalistatebank.com	
571920																														528	0	0	0	528	193		0	0	0	0	0	191	0	528			0	0	193	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.e-fnb.com	
571957																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.stateexchange.net	
572347																														2995	0	0	2995	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0					0	0	0	0	0	0																					www.thebankofbillings.com	
572374																														9900	6036	369000	5397	23	369013		0	0	0	0	6036	28236	8	1106	true	0	13	369000	0	0	0	0	13	0	0	0	0	13	false	false		4480	0					0	0	0	0	0	0																					www.greatsouthernbank.com	
572459																														1810	0	9400	1810	0	10600		0	0	0	0	0	1850	1	0			0	9400	800	400	0	0	0	0	0	0	12000	0			0	0						0	0	0	0	0	0																					www.csbmarysville.com	
572655																														0	0	0	0	0	0		0	0	0	0	0	4505	4	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0					0	0	0	0	0	0																					WWW.CBANKTEXAS.COM	
573036																														1977	0	8000	0	0	18000		0	0	0	0	0	3644	2	0			0	18000	0	0	0	0	0	0	0	0	0	0			0	1977						1	7	0	0	0	0					www.triosouthbank.com	Trio South Bank a division of Oconee State Bank															www.oconeestatebank.com	
573335																														0	0	64	0	0	1529		0	0	0	0	0	5494	1	0			0	64	186	1002	277	0	0	0	0	0	0	0				0						2	11	0	0	0	0																					www.riverhillsbank.com	
574079																														0	0	0	0	0	0		0	0	0	0	0	1256	1	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.franklinbnk.com	
574949																														889	0	8307	0	889	42499		0	0	0	0	0	723	0	889			0	8307	18000	16000	192	17000	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.fmberlin.com	
574976																														12332	97	84000	7579	2386	84000		97	0	0	0	0	2779	2	4882			0	84000	0	0	0	0	0	0	0	0	0	0			0	2367						8	1838	0	0	0	0																					www.cashmerevalleybank.com	
575133																														0	0	0	0	0	0		0	0	0	0	0	2416	1	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					http://www.thepeoplesbank.com	
575254																														45866	454	0	19315	25134	0		0	0	454	0	0	66202	4	25134	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	1417	0					3	4	0	0	0	0																					www.city.bank	
575348																														0	0	0	0	0	0		0	0	0	0	0	91	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.farmersnational.bank	
575375																														447	0	0	0	447	0		0	0	0	0	0	684	0	829	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0	0					0	0	0	0	0	0																					www.ss-bank.com	
575759																														8469	0	17860	5891	0	47301		0	0	0	0	0	2210	2	0	true	0	0	17860	12000	17000	441	0	0	0	0	0	0	0	true	false		2578	0					0	0	0	0	0	0					www.mnb.bank		www.mccooknationalbank.com		www.mnb1.com		www.bankofdoniphan.com										www.mnb.bank	
575834																														0	0	0	0	0	0		0	0	0	0	0	16905	3	0			0	0	0	0	0	0	0	0	0	0	0	0				0						2	2531	0	0	0	0					http://www.fnb-la.biz	First National Bank - Crowley	http://www.fnb-la.info	First National Bank - Lake Charles	http://www.fnb-la.mobi	First National Bank - Lafayette	http://www.fnb-la.net	First National Bank - Sulphur	http://www.fnb-la.org	First National Bank - Baton Rouge	http://www.fnb-la.us		http://www.fnb-la.com				http://www.fnb-la.com	
576354																														16426	0	2000	15546	217	12530		0	0	0	0	0	0	0	217	true	0	0	2000	0	10530	0	0	0	0	0	0	0	0	true	false	0	663	0					0	0	0	0	0	0																					www.greatnorthbank.com	
576578																														0	0	6477	0	0	6816		0	0	0	0	0	1703	1	0			0	6477	0	0	0	0	0	0	0	339	0	0			0	0				1	true	0	0	0	0	0	0																					www.monroefederal.com	
576608																														1096	0	25050	0	1096	108565		0	0	0	0	0	5145	3	1491	true	0	0	25050	51833	25622	1538	70000	0	0	0	4522	0	4522	true	false	0	0	0					1	4	0	0	0	0					jha.loanspg.com																www.mvsb.com	
576644																														10062	0	5325	6661	2188	15805		0	0	0	0	0	18045	3	2188			0	5325	5000	5480	0	0	0	0	0	0	0	0				1213						0	0	0	0	0	0																					www.greenwoods.bank	
576952																														1134	0	200	10	1124	3700		0	0	0	0	0	691	0	2096			0	200	0	3500	0	0	0	0	0	0	0	0			0	0						1	3	0	0	0	0																					www.firstnebraska.bank	
577128																														397648	6013	396000	363062	1002	550183		122	0	0	0	5891	7449	1	2873	true	0	20581	396000	10732	80261	587	10000	20581	21484	19843	695	0	62603	true	false	41	33584	0					4	69	0	0	0	0																					https://www.peoplesbancorp.com/	
577137																														263	0	90000	0	0	90000		0	0	0	0	0	75	0	0	false	0	0	90000	0	0	0	0	0	0	0	0	0	0	false	false	0	263	0					0	0	0	0	0	0					facile.nymbus.com																www.pnb.com	
577230																														0	0	0	0	0	4000		0	0	0	0	0	392	0	0			0	0	0	4000	0	0	0	0	0	0	0	0			6	0						0	0	0	0	0	0					www.talbotbank.com																www.talbotstatebank.com	
578116																														8164	0	5500	7440	162	26000		0	0	0	0	0	7279	1	162			0	5500	0	20500	0	0	0	0	0	0	0	0				562						0	0	0	0	0	0																					www.thesavingsbankohio.bank	
578237																														0	0	0	0	0	0		0	0	0	0	0	60	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.ecommonwealthbank.com	
578255																														28351	19454	10000	21232	0	10000		19454	0	0	0	0	6874	4	0			0	10000	0	0	0	0	0	0	0	0	0	0				7119						0	0	0	0	0	0					www.firstunited.net		www.spiritmortgage.net		www.spiritmortgage.bank												www.firstunited.bank	
578554																														0	0	0	0	0	0		0	0	0	0	0	1826	1	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.ccb-online.net	
578741																														591	0	18500	0	591	40195		0	0	0	0	0	5235	4	591			0	18500	21000	695	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.blccb.com	
578862																														0	0	0	0	0	0		0	0	0	0	0	252	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		0	0					1	192	0	0	0	0																					www.fsbsandiego.com	
579140																														2879	0	30000	2879	0	38000		0	0	0	0	0	7992	3	0			0	30000	8000	0	0	0	0	0	0	0	0	0				0						1	58	0	0	0	0																					www.regionalmo.bank	
579319																														0	0	0	0	0	0		0	0	0	0	0	583	1	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.com1stbank.com	
579364																														2002	2020	0	2002	0	59227		0	0	0	0	2020	10191	3	0			133	0	48000	0	0	0	133	482	3719	6893	0	11227				0						0	0	0	0	0	0																					http://www.texaschampionbank.com	
579636																														1754	368	0	1544	0	0		368	0	0	0	0	295	0	0			0	0	0	0	0	0	0	0	0	0	0	0				210						2	146	0	0	0	0																					http://www.mpbank.net	
580155																														1176	0	5000	1176	0	26000		0	0	0	0	0	3676	3	0			0	5000	16000	5000	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0						Platte Valley Companies															www.pvbank.com	
580548																														2339	0	0	0	2329	30000		0	0	0	0	0	2599	1	2329	true	0	0	0	30000	0	0	0	0	0	0	0	0	0	false	false		10	0					0	0	0	0	0	0																					www.bankofluxemburg.com	
580847																														0	165	0	0	0	0		0	0	165	0	0	916	1	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.lewisburgbank.com	
580874																														161	0	0	0	161	646		0	0	0	0	0	4811	2	593			0	0	0	646	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0					www.rightreasons.com	Park Place Financial Advisors															www.brattbank.com	
581237																														0	0	0	0	0	0		0	0	0	0	0	670	1	0			0	0	0	0	0	0	0	0	0	0	0	0				0						1	16	0	0	0	0					www.bankpensacola.com																www.bankpensacola.com	
581358																														0	0	18500	0	0	21500		0	0	0	0	0	4484	2	0			0	18500	1000	2000	0	0	0	0	0	0	7068	0			0	0						0	0	0	0	0	0																					www.statenebank.com	
582654																														0	0	1000	0	0	6500		0	0	0	0	0	2600	1	0			0	1000	3000	2500	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.theksb.com	
582878																														0	0	0	0	0	0		0	0	0	0	0	432	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0				1	true	0	0	0	0	0	0																					www.homefedbamberg.com	
582953																														616	0	14000	616	0	19000		0	0	0	0	0	7707	1	0			0	14000	0	5000	0	0	0	0	0	0	0	0				0						4	40	0	0	0	0																					www.charterwest.com	
582971																														5972	0	42000	0	5972	72000		0	0	0	0	0	1739	0	5972			0	42000	30000	0	0	0	0	0	0	0	0	0				0				1	true	3	92	0	0	0	0																					www.BankFirstFed.com	
583071																														0	0	16000	0	0	16000		0	0	0	0	0	297	0	0			0	16000	0	0	0	0	0	0	0	0	0	0			0	0				1	true	0	0	0	0	0	0																					www.firstfederalbath.com	
583268																														0	694	0	0	0	0		0	0	0	0	694	4020	3	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						1	9	0	0	0	0																					www.schertzbank.com	
583352																														5108	450	0	5108	0	0		0	0	450	0	0	5671	2	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0						Crockett Bank		The Bank of Madisonville		Robertson County Bank		Brazos County Bank									www.fnbhuntsvilletx.bank	
583754																														489	331	30000	456	0	30000		0	0	331	0	0	5402	2	0			0	30000	0	0	0	0	0	0	0	0	0	0				33						0	0	0	0	0	0																					https://www.bohbank.com	
583905																														11	0	160857	0	0	189902		0	0	0	0	0	5962	3	0			0	160857	25691	2744	610	0	0	0	0	0	0	0			53568	11						1	4	0	0	0	0																					www.kennebecsavings.bank	
584377																														17105	0	73312	17105	0	118312		0	0	0	0	0	22689	2	0	true	0	15000	73312	30000	0	0	0	15000	0	0	0	0	15000	false	false	0	0	0					0	0	0	0	0	0																					www.kitsapbank.com	
584724																														730	3276	20000	682	0	75000		0	0	0	0	3276	25410	5	0			0	20000	55000	0	0	0	0	0	0	0	0	0			0	48						0	0	0	0	0	0																					www.unifiedbank.com	
584920																														20554	547	0	19622	0	0		547	0	0	0	0	2627	1	0			0	0	0	0	0	0	0	0	0	0	0	0			0	932						3	86	0	0	0	0																					www.fidelitybanknc.com	
585749																														19454	72	10000	16163	0	12000		0	0	72	0	0	638	0	0			0	10000	0	2000	0	0	0	0	0	0	0	0			736	3291						0	0	0	0	0	0																					www.pilotgrovesavingsbank.com	
586027																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			210	0						0	0	0	0	0	0																					www.firstbankofohio.com	
586072																														983	90	0	0	983	0		0	0	90	0	0	1202	0	1223			0	0	0	0	0	0	0	0	0	0	0	0				0						1	38	0	0	0	0																					www.firstpalmetto.com	
586335																														0	0	0	0	0	0		0	0	0	0	0	622	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.bankofmoundville.com	
586960																														0	0	9700	0	0	9700		0	0	0	0	0	318	0	0			0	9700	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.psbtexas.com	
587677																														373	0	0	203	0	23900		0	0	0	0	0	661	0	0			0	0	23900	0	0	0	0	0	0	0	0	0				170						0	0	0	0	0	0																					http://www.eurekasavings.com	
587800																														65229	0	410000	59546	4407	426745		0	0	0	0	0	1453	1	9467	true	0	0	410000	673	250	1161	150000	0	0	0	14661	0	14661	true	false	225486	1276	0					36	225	0	0	0	0					www.ownersbank.com																www.liberty-bank.com	
588245																														566	0	1000	0	566	8000		0	0	0	0	0	58	0	566			0	1000	7000	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.bankofdeerfield.bank	
588348																														0	1228	11000	0	0	11000		0	0	0	0	1228	3320	2	0	false	0	0	11000	0	0	0	0	0	0	0	0	0	0	true	false		0	0					0	0	0	0	0	0																					www.savingsbankia.com	
589158																														0	0	0	0	0	0		0	0	0	0	0	725	0	0			0	0	0	0	0	0	0	0	0	0	0	0			58	0						0	0	0	0	0	0																					www.greatplainsbank.com	
589523																														0	0	0	0	0	0		0	0	0	0	0	15776	3	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.bankoftravelersrest.com	
589943																														17232	5858	70000	11621	0	70000		0	0	0	0	5858	22861	3	0	true	0	0	70000	0	0	0	0	0	0	0	0	0	0	true	true	10	5611	0					1	16	0	0	0	0																					www.mylsb.com	
590220																														3828	0	0	0	3828	0		0	0	0	0	0	10777	2	7436	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0					3	23	0	0	0	0																					http://www.uwharrie.com	
590640																														0	0	10000	0	0	30000		0	0	0	0	0	2543	2	0			0	10000	20000	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.fnboxford.com	
590976																														0	0	157173	0	0	157173		0	0	0	0	0	1906	1	0			0	157173	0	0	0	0	0	0	0	0	0	0			0	0						13	427	0	0	0	0																					www.finfedmem.com	
591209																														132	0	25000	0	132	40000		0	0	0	0	0	1951	1	131			0	25000	15000	0	0	40000	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.piscataqua.com	
591320																														850	0	69000	0	850	69000		0	0	0	0	0	1468	1	850	false	0	0	69000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0					0	0	0	0	0	0																					www.arthurstatebank.com	
591357																														69	690	0	69	0	0		0	0	0	0	690	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.thepeoplesbankoftn.com	
591366																														0	3471	0	0	0	4942		0	0	0	0	3471	27	0	0	false	0	0	0	0	2630	2312	0	0	0	0	0	0	0	false	false	0	0	0					0	0	0	0	0	0																					www.sonorabank.com	
592448																														3845	427	125000	2504	1341	125000		0	0	63	324	40	129	0	1603	false	0	0	125000	0	0	0	0	0	0	0	0	0	0	true	false		0	0					0	0	0	0	0	0																					www.getevolved.com	
592550																														11974	0	0	9076	0	2879		0	0	0	0	0	698	1	0	false	0	0	0	0	0	0	0	0	0	0	2879	0	2879	true	false	0	2898	0					0	0	0	0	0	0																					www.quoinbank.com	
592644																														748	0	0	0	489	10000		0	0	0	0	0	27978	1	692			0	0	10000	0	0	0	0	0	0	0	0	0			0	259						0	0	0	0	0	0																					www.gbcbank.com	
593007																														199965	72	359000	151505	2934	365374		0	0	0	0	72	539	0	4968	true	0	37	359000	0	0	0	0	37	305	311	5721	0	0	false	false		45526	0					2	87	0	0	0	0																					www.camdennational.bank	
593052																														33158	2440	86000	7004	26154	86000		1372	0	1051	0	17	3319	1	26154			0	86000	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.plainscommerce.com	
593249																														491	0	140	273	0	5124		0	0	0	0	0	2976	1	0			0	140	4427	0	557	0	0	0	0	0	0	0			0	218						0	0	0	0	0	0																					WWW.PEOPLESRIPLEY.COM	
593333																														0	0	0	0	0	408		0	0	0	0	0	1594	1	0			0	0	0	408	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.fnbarenzville.com	
593771																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.libertybankofutah.com	
593940																														0	60	1000	0	0	1000		0	0	0	0	60	1695	1	0	false	0	0	1000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0					0	0	0	0	0	0						Lomax Banking Center		Dallas Banking Center													www.bankofstronghurst.com	
594433																														26308	1663	0	25435	0	220000		474	23	878	0	288	0	0	0			0	0	0	195000	25000	220000	0	0	0	0	0	0			0	873						0	0	0	0	0	0																					www.cbsbank.com	
594451																														776	276	45000	755	0	105000		0	0	276	0	0	37858	8	0			0	45000	20000	40000	0	0	0	0	0	0	0	0			0	21						1	374	0	0	0	0																					MapleMarkBank.com	
594853																														5291	44	30000	5241	0	49312		44	0	0	0	0	2526	1	0			0	30000	0	19312	0	0	0	0	0	0	0	0				50						0	0	0	0	0	0																					bonvenubank.com	
594938																														313	237	0	0	313	37671		0	0	0	0	237	779	0	390			0	35000	671	2000	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.appleriverstatebank.com	
594947																														207183	0	30000	175106	13445	109915		0	0	0	0	0	67076	8	13445	false	0	0	30000	34915	45000	0	0	0	0	0	0	0	0	true	false		18632	0					3	104	0	0	0	0																					www.bankfirst.com	
595270																														255642	7438	11700000	70466	170613	11703045		0	0	2389	0	5049	3161	3	170613	true	0	3045	11700000	0	0	0	0	3045	0	0	0	0	3045	true	true	0	14563	0			1	true	35	2777	0	0	0	0					www.midfirstdirect.com	MidFirst Private Bank	www.midfirstprivatebank.com	MidFirst Direct	uco.midfirst.com	1st Century Bank	www.1cbank.com	Vio Bank	ou.midfirst.com		www.viobank.com						www.midfirst.com	
595337																														0	0	0	0	0	0		0	0	0	0	0	4619	5	0			0	0	0	0	0	0	0	0	0	0	0	0			100	0						0	0	0	0	0	0																					www.valleystate.com	
595430																														56322	184	0	56322	0	75640		184	0	0	0	0	13102	4	0	false	0	312	0	0	0	75000	0	312	314	14	0	0	640	false	false		0	0					2	10	0	0	0	0																					www.sbotl.com	
595869	378583	18990	412000	375696	333	429652		45498	2	333	true	0	0	412000	0	0	0	0	0	0	0	17652	17652	7599	2554	0			6808						429652		0	0	0	0	12182																0		false	false								8	266	0	0	0	0					www.cdrateline.com		www.quickrate.com														www.cathaybank.com	
595944																														273	0	5824	273	0	12227		0	0	0	0	0	352	0	0			750	5824	5440	0	213	213	750	0	0	0	0	750			0	0						0	0	0	0	0	0																					www.sanbornbank.com	
596062																														13789	129	0	10404	2615	0		0	0	30	0	99	5034	5	2615			0	0	0	0	0	0	0	0	0	0	0	0				770						0	0	0	0	0	0																					www.bankatcnb.bank	
596156																														0	73	0	0	0	0		0	0	0	0	73	11010	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0					0	0	0	0	0	0																					www.capitalbanktx.com	
596277																														0	0	0	0	0	0		0	0	0	0	0	7	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0				1	true	0	0	0	0	0	0																					www.columbiasla.com	
596455																														0	0	8235	0	0	8235		0	0	0	0	0	380	0	0			0	8235	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.madisonvalleybank.com	
596978																														730	1019	0	0	730	17132		0	0	0	0	1019	0	0	730			0	0	0	15000	0	15000	0	0	0	2132	0	2132			0	0						0	0	0	0	0	0																					WWW.MARATHONBANK.COM	
597041																														3664	172	21500	2972	0	23122		0	0	81	91	0	0	0	0			1622	21500	0	0	0	0	1622	0	0	0	0	1622				692						0	0	0	0	0	0																					www.fidelity-bank.com	
597313																														678	0	11500	0	678	11500		0	0	0	0	0	5030	1	678			0	11500	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0					peoplesbankpa.com																psbanking.com	
597452																														3515	4981	0	0	0	0		368	1750	186	0	2677	1980	2	0			0	0	0	0	0	0	0	0	0	0	0	0			0	3515						0	0	0	0	0	0																					www.americanbankusa.com	
597546																														1309	252	6000	410	269	12000		0	0	0	0	252	7405	1	269			0	6000	6000	0	0	0	0	0	0	0	0	0				630						0	0	0	0	0	0																					www.premiercommunity.com	
597658																														0	83	0	0	0	0		0	0	0	83	0	99	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.firststatebankforsyth.com	
598002																														0	0	0	0	0	425		0	0	0	0	0	1060	0	0	true	0	0	0	0	0	425	0	0	0	0	0	0	0	true	false	0	0	0					0	0	0	0	0	0																					www.walpolebank.com	
598048																														2012	1827	10000	1445	567	22500		1827	0	0	0	0	5114	2	958			0	10000	5000	2500	5000	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.snbt.com	
598132																														0	0	0	0	0	0		0	0	0	0	0	107	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					https://securitystate.net	
598543																														0	0	0	0	0	0		0	0	0	0	0	2	0	0			0	0	0	0	0	0	0	0	0	0	0	0			2	0						0	0	0	0	0	0																					http://www.sibleystatebank.com	
599643																														4239	0	0	2974	0	10000		0	0	0	0	0	5802	2	0			0	0	0	0	10000	0	0	0	0	0	0	0				1265						0	0	0	0	0	0																					www.ergobank.com	
