"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4655	RIAD4662	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
719656	0	0	0	0	0	0	123	91				3	93	20		0				0		3	0	0	0	0			20	0	2	0	0	0			0	0	0	0	0	0	0	0				5	17	48	10	
719964	0	0	0	0	0	0	7	2				0	23	2		10				10		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	4	11	1	
720157	0	0	0	0	0	0	1	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	0	0	1	
720344	0	0	0	0	0	0	2	0				0	21	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				9	0	12	2	
720746	0	0	0	0	0	0	16	0				0	89	42		2				2		0	0	0	0	0			4	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	41	15	
720858	0	0	0	0	0	0	101	7				91	1	0		0				0		91	0	0	0	0			1	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	3	
721350	0	0	0	0	0	0	6	6				0	4	0		0				0		0	0	0	0	0			3	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
721752	0	0	0	0	0	0	0	0				0	338	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	338	0				0	0	0	0	
721949	0	0	0	0	0	0	38	0				24	40	0		20				0		5	0	0	0	0			0	0	1	9	4	0			0	0	0	0	0	0	0	0				10	2	6	2	
722227	0	0	0	0	0	0	7	0				0	0	0		0							0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	5				0	0	0	0	
722432	0	0	0	0	0	0	134	12				4	751	0		5				0		0	0	0	0	0			0	0	3	0	30	0			14	3	0	0	45	0	495	20				108	47	54	45	
722544	0	0	0	8	0	0	322	67				177	4180	29		0				0		0	0	0	0	0			1	0	0	0	0	0			0	0	0	0	0	0	4150	63				0	7	0	0	
722777	0	6	8799	269			146283		9050	0	0	184	349183		0	1348	23767	0	0	0	0	0	186	128	1635	1159	0	0	14410	2358	1017	2	0	0		0	0	0	0	0	531	3	26761	1037	0	0	0	200589	117238	71343	13960	
722816	0	0	0	0	0	0	45	1				26	61	0		20				0		0	0	0	0	1			22	2	2	0	0	0			0	0	0	12	0	0	0	0				19	1	0	0	
723112	0	0	0	0			90000		19000	0	0	1000	366000		0	3000	127000	12000	0	0	0	0	0	0	2000	2000	0	0	42000	10000	1000	0	1000	0	7000	0	0	0	0	0	14000	0	0	0	0	0	0	40000	25000	125000	32000	
723158	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0	0		0	0	0	0	0	0	0	0				0	0	0	0	
723550	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
723653	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
724744	0	0	0	0	0	0	273	15				0	29	18		0				0		0	0	0	0	0			7	6	0	0	0	0			0	0	0	0	0	0	0	0				0	0	4	252	
724904	0	0	0	0	0	0	136	1				0	1010	0		0				0		0	0	0	0	0			0	0	23	36	18	49			0	0	0	0	0	6	16	31				856	34	71	5	
724940	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
725077	0	0	0	0	0	0	187	0				0	231	0		0				0		0	0	0	0	0			0	0	5	0	0	0			0	0	0	0	0	0	215	182				0	0	16	0	
725732	0	0	0	0			0		0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
725741	0	0	0	0	0	0	13	0				0	50	0		0							0	0	0	1			0	0	0	0	10	0			0	0	0	0	0	0	0	0				28	9	12	3	
726458	0	0	0	0	0	0	3	0				3	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
726953	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
727174	0	0	0	0	0	0	51	0				0	1	0		0				0		0	0	0	0	0			0	0	51	0	0	1			0	0	0	0	0	0	0	0				0	0	0	0	
728948	0	10	0	0	0	0	18	0				8	8	0		8				0		1	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
728957	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
729011	0	0	0	0	0	0	37	0				0	92	4		0				0		0	0	0	0	0			0	4	3	1	0	0			0	0	0	0	0	2	0	0				69	16	19	11	
729057	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
729178	0	0	0	0	0	0	33	7				26	114	73		39							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	0	0	0	
729310	0	0	0	0	0	0	414	29				311	3352	1610		781				0		0	0	0	25	47			0	0	4	0	12	0			0	0	0	0	868	0	0	12				0	10	56	1	
729842	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
729945	69	0	0	0	0	0	26	0				12	105	0		0				0		12	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	6	0	0				0	2	36	6	
731050	0	0	0	0	0	0	10	0				6	73	0		67				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	6	4	
731247	0	14	200	94	0	0	1596	681		0		150	2694	553		36		0	0	36	0	150	0	0	39	10			216	136	222	158	390	96			232	32	19	4	438	16	0	3	0	0		53	46	422	30	
731957	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
732178	0	0	0	0	0	0	82	3				15	184	107		16				0		5	0	0	0	0			0	9	1	0	0	0			0	0	0	0	0	0	0	0				36	21	25	33	
732253	0	0	0	0	0	0	152	0				0	193	32		0				0		0	0	0	0	0			0	0	86	0	51	0			0	0	0	0	0	0	0	0				0	0	110	66	
732637	0	0	0	0	0	0	60	0				0	69	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				60	50	9	10	
732758	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
732918	0	0	17	0	0	0	1450	380		0		949	695	75		45		0	0	0	0	0	0	0	4	54			0	0	1	0	0	0			0	0	0	0	75	1	0	0	0	0		377	55	102	10	
732954	0	0	0	0	0	0	3	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	3	
733054	0	0	0	0	0	0	8	4		0		4	71	29		3		0	0	0	0	3	29	4	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	39	0	
733540	0	0	0	0	0	0	0	0				0	9	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				7	0	2	0	
733559	0	0	0	0	0	0	114	107				7	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
733661	0	0	0	0	0	0	115	0				0	642	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				16	6	626	109	
733755	0	0	0	0	0	0	2	0				0	4	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	4	2	
733951	0	0	0	0	0	0	0	0				0	17	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	17	0	
734248	0	0	0	0	0	0	7	3				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	3	0	1	
734350	0	0	0	0	0	0	221	48				0	417	116		0				0		0	0	0	0	0			0	0	141	6	184	6			0	0	0	0	39	0	0	0				5	12	67	14	
734538	0	0	0	0	0	0	783	249				0	0	0		0				0		0	0	0	0	0			0	0	5	0	0	0			0	0	0	0	0	529	0	0				0	0	0	0	
734613	0	0	0	0	0	0	23	1				5	25	10		0				0		0	10	6	0	0			0	0	6	1	2	0			0	0	0	0	0	0	0	0				4	0	9	10	
735067	0	0	0	0	0	0	11	1				0	85	78		0				0		0	0	0	0	0			0	0	9	1	0	0			0	0	0	0	0	0	0	0				7	0	0	0	
735414	0	0	0	0	0	0	5	0				0	17	0		0							0	0	0	0			1	0	0	0	0	0			0	0	0	0	0	0	0	0				11	2	5	3	
735441	0	0	0	0	0	0	446	55				347	479	105		340				0		50	0	0	0	0			14	0	4	0	1	0			0	0	0	0	0	4	0	30				6	1	13	5	
735973	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
736158	0	2	0	0	0	0	2	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
736550	0	0	0	0	0	0	37	9				0	28	5		0				0		0	0	0	0	0			0	0	1	0	1	0			0	0	0	14	0	0	0	0				0	1	22	12	
737548	0	0	0	0	0	0	27	0				14	400	17		349				0		0	0	0	0	0			0	0	0	0	0	26			0	0	0	0	0	0	0	10				7	1	1	2	
738013	0	0	0	0	0	0	7	1				0	11	0		1				0		0	0	0	10	1			0	2	0	0	0	0			0	0	0	3	0	0	0	0				0	0	0	0	
738040	0	262	0	0	0	0	412	60		0		2	452	78		4		0	0	4	0	2	0	0	0	0			0	0	20	0	37	0			0	0	0	0	8	1	0	0	0	0		60	32	265	35	
738143	0	0	0	0	0	0	134	0				107	128	0		18				0		100	0	0	0	1			0	0	4	5	6	100			0	0	0	0	0	0	0	0				0	8	4	9	
738255	0	0	0	0	0	0	1	0				1	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
738303	0	0	0	0	0	0	4	1		0		0	94	22		0		0	0	0	0	0	0	0	50	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	22	3	
738657	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
738769	0	0	0	0	0	0	531	528				0	1560	450		10				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	1083	0				0	0	17	2	
739346	0	0	0	0	0	0	4	4				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
739355	0	0	0	0	0	0	11	10		0		0	1167	929		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	234	0	0	0		0	0	4	1	
739560	0	0	0	0	0	0	921	828		0		0	581	404		32		0	0	0	0	0	0	1	10	18			0	0	0	3	0	0			0	0	0	0	0	24	0	0	0	0		0	0	135	48	
739832	0	4	0	0	0	0	25	20				0	66	56		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	10	0	
740249	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
741068	0	0	0	0	0	0	0	0				0	5	0		5							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
741152	0	0	0	0	0	0	2	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	2	
741330	0	0	0	0	0	0	124	0		0		42	220	7		122		0	0	0	0	2	0	0	0	0			0	0	2	0	0	0			0	0	0	67	0	0	0	0	0	0		2	4	89	9	
741358	0	0	0	0	0	0	12	0				0	0	0		0				0		0	0	0	0	0			0	0	3	0	0	0			0	0	0	0	0	0	0	8				0	1	0	0	
741844	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
741956	0	0	0	0	0	0	0	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
741974	0	0	0	0	0	0	5	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	5	
742056	0	0	0	0	0	0	28	15				2	62	24		10							0	0	0	0			0	0	0	0	8	0			0	0	0	0	0	0	0	0				0	2	20	9	
742542	0	0	0	0	0	0	3	0				0	9	0		0							0	0	9	1			0	0	2	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
742944	0	0	0	0	0	0	9	9		0		0	10	10		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
743679	0	0	1213	0	0	0	11	2				0	2754	420		0				0		0	0	0	0	3			0	0	0	0	0	0			0	0	0	0	0	0	1028	0				0	0	93	6	
743950	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
744854	0	0	0	0	0	0	3748	3746				0	2	0		2				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	2	
745347	0	0	0	0	0	0	0	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	2	0			0	0	0	0	0	0	0	0				0	0	0	0	
746157	0	0	0	0	0	0	4	4				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
746755	0	0	0	0	0	0	0	0				0	787	787		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
746942	0	0	0	0	0	0	7	0				0	38	0		6				0		0	0	0	0	0			0	0	6	0	20	0			0	0	0	0	0	0	0	0				0	0	12	1	
746979	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
747051	0	0	0	0	0	0	3	0				0	8	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				7	3	1	0	
747257	0	0	0	0	0	0	9	0				0	22	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				18	8	4	1	
748254	0	0	0	0	0	0	78	72				0	28	28		0				0		0	0	0	0	2			0	0	0	0	0	0			0	0	0	4	0	0	0	0				0	0	0	0	
748357	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
748441	0	0	0	0	0	0	7	5				0	85	0		0							0	0	0	0			0	0	0	0	65	0			0	0	0	0	0	0	0	0				0	0	20	2	
748964	0	0	0	0	0	0	0	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
749242	0	0	0	0	2394	13	2180	1585		0		0	14109	5889		28		0	0	0	0	0	0	0	201	11			0	0	58	1	311	116			106	0	0	1	4405	64	0	58	0	0		53	24	606	365	
749635	0	0	0	0	0	0	103	30				0	119	103		0				0		0	0	0	0	0			0	0	62	0	7	0			0	0	0	0	0	0	0	0				0	4	9	7	
749840	0	0	0	0	0	0	1	0				1	9	0		9							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
749943	0	0	0	0	0	0	57	13				6	227	91		0				0		0	0	0	0	0			0	0	1	0	122	0			0	0	0	0	0	0	0	0				2	15	12	22	
750051	0	0	0	0	0	0	0	0				0	28	27		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
750127	0	0	0	0	0	0	37	2				0	0	0		0				0		0	0	0	0	0			0	0	15	0	0	0			0	0	0	0	0	7	0	13				0	0	0	0	
750341	0	0	0	0	0	0	4	0				0	3	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	4	0	0	
750444	0	0	0	0	0	0	5	0				0	54	27		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				22	0	5	5	
750846	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
751254	0	0	0	0	0	0	11	0				0	0	0		0				0		0	0	0	0	0			0	10	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
751656	0	0	0	0	0	0	87	72		0		1	7	0		0		0	0	0	0	0	0	0	0	0			0	0	0	3	0	0			0	0	0	0	0	2	0	0	0	0		3	6	4	3	
751852	0	0	0	0	0	0	8	0				0	0	0		0				0		0	0	0	0	0			0	0	8	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
752831	0	0	0	0	0	0	147	3				0	6	0		3				0		0	0	0	0	139			0	0	3	0	0	0			0	0	0	0	0	0	0	0				3	2	0	0	
753052	0	0	0	0	0	0	0	0				0	4	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	4	0	
753324	0	0	971	0	0	0	360	27				15	1410	195		72				0		0	0	0	30	74			124	57	179	0	0	0			0	0	0	3	0	0	0	0				2	2	16	3	
753641	0	0	0	0	0	0	28	12				0	2	0		0							0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	9	0	0				2	2	0	3	
753856	0	0	0	0	0	0	0	0				0	34	0		34				34		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
754068	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
754246	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
754536	0	0	0	0	0	0	193	0				0	230	16		0				0		0	0	0	0	0			0	0	192	0	210	0			0	0	0	0	0	0	0	0				0	0	4	1	
754826	0	0	0	0	0	0	259	7				1	1028	82		0				0		0	0	0	0	1			243	14	3	0	4	0			0	0	0	0	3	2	83	0				389	143	224	88	
754853	0	0	0	0	0	0	48	0				0	107	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				15	1	92	47	
754929	0	0	0	0	0	0	91	31		0		0	253	0		0		0	0	0	0	0	0	0	0	0			19	2	0	0	3	0			0	0	0	0	0	16	0	0	0	0		53	7	178	35	
755252	0	0	0	0	0	0	9	0				7	23	0		19				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	4	2	
755421	0	0	0	0	0	0	2	1				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	1	
755458	0	0	0	0	0	0	9	2				3	3	0		3				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	3	0	0				0	0	0	1	
756343	0	0	0	0	0	0	14	5				0	48	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				12	6	36	3	
756848	0	0	0	0	0	0	554	65				398	94	65		0				0		398	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	89	0	0				6	0	23	2	
757377	0	0	0	0	0	0	144	0				0	46	0		0				0		0	0	0	0	0			0	0	144	0	46	0			0	0	0	0	0	0	0	0				0	0	0	0	
757452	0	0	0	0	0	0	23	0		0		0	32	0		0		0	0	0	0	0	0	0	0	0			0	0	6	1	6	0			0	0	0	0	0	0	0	0	0	0		10	1	16	15	
757779	0	0	0	0	0	0	6	0				0	238	0		0							0	0	0	0			0	0	0	0	1	0			0	0	0	0	0	0	0	0				0	0	237	6	
758703	0	0	0	0	0	0	40	7		0		16	15341	800		0		0	0	0	0	0	0	1	0	0			0	0	0	0	0	0			0	0	0	0	0	0	14470	0	0	0		11	0	60	17	
758842	0	0	0	0	0	0	3	0				3	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
758851	0	0	0	0	0	0	247	165				0	3639	3550		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	69	83	12	0	0				0	0	6	0	
759045	0	0	0	0	0	0	7	0				7	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
759625	0	0	0	0	0	0	105	65				18	208	111		73				17		5	0	0	0	0			18	3	1	1	0	0			0	0	0	0	0	0	0	0				6	16	0	1	
760210	0	0	0	0	0	0	76	0				0	180	69		0							0	0	0	0			0	0	18	0	25	0			0	0	0	0	0	0	0	0				70	53	16	5	
760331	0	0	0	0	0	0	0	0				0	46	0		0				0		0	0	0	0	0			0	0	0	0	46	0			0	0	0	0	0	0	0	0				0	0	0	0	
760340	0	0	0	0	0	0	0	0				0	54	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				5	0	49	0	
760434	0	0	0	0	0	0	3	2				0	24	7		0				0		0	0	0	0	0			0	0	0	0	6	0			0	0	0	0	0	0	11	0				0	0	0	1	
760649	0	0	0	0	0	0	0	0				0	35	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				35	0	0	0	
760854	0	0	0	0	0	0	183	67				0	498	141		0				0		0	0	0	8	1			24	4	9	3	78	0			0	0	70	42	0	0	0	0				107	24	70	33	
760939	0	0	0	0	0	0	2	0				0	35	0		2							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	33	2	
760957	0	0	0	0	0	0	0	0				0	6	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				5	0	1	0	
761244	0	0	0	0	0	0	22	0				0	150	13		0				0		0	0	0	0	0			0	0	0	3	0	0			0	0	0	0	44	0	0	0				44	17	49	2	
761459	0	0	0	0	0	0	19	0				0	18	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	16	16	0	0				0	0	2	3	
761543	0	0	0	0	0	0	2	0				1	7	0		7				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	0	0	
761806	0	0	227	0	0	0	6498	4177		0		0	97856	60602		244		0	0	0	0	0	0	0	155	404			0	0	858	572	112	33			0	0	0	11	1866	0	32359	14	0	0		0	0	2258	462	
761833	0	0	0	0	0	0	0	0				0	2982	2026		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	942	0	0	0				14	0	0	0	
761851	0	0	0	0	37	0	332	9				0	66	0		19				19		0	0	0	0	0			2	0	0	0	0	0			0	25	0	0	0	2	0	296				7	0	1	0	
761954	0	0	0	0	0	0	3	0				3	21	0		18				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	0	
762045	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
762447	0	0	0	2	0	0	1103	372		0		218	4344	236		2979		0	0	2503	0	217	0	0	14	0			0	0	152	1	79	0			0	0	0	0	362	2	46	6	0	0		101	60	527	290	
762474	0	0	0	0	0	0	232	2				51	712	26		160				0		0	0	0	0	1			37	8	0	0	0	0			0	0	0	0	0	0	0	0				380	167	109	3	
762773	0	0	0	0	0	0	0	0				0	1	0		0				0		0	0	0	0	0			1	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
763211	0	0	0	0	0	0	2	0				0	12	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	12	2	
763677	0	0	0	8	0	0	154	10				0	41	0		0				0		0	0	0	0	0			20	5	0	0	0	0			0	0	0	0	0	0	0	120				7	0	14	11	
763930	218	0	0	0	0	0	49	0				0	612	186		0				0		0	0	0	0	0			0	7	1	0	78	0			0	0	0	0	61	25	0	0				15	0	54	16	
764030	0	0	0	0	2464	2832	13464	9842		0		45	29610	24856		104		0	0	0	0	14	0	0	162	51			0	0	20	17	171	0			0	15	0	3	0	92	0	1	0	0		127	213	1726	333	
764058	0	0	0	0	0	0	3	1				2	42	0		34				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	8	0	
764067	0	0	0	0	0	0	18	0				0	54	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				32	14	22	4	
764142	0	0	0	0	0	0	5	4				1	1	0		1				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
764151	0	0	0	0	0	0	0	0				0	7	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	0	6	0	
764816	0	0	0	0	0	0	55	1				4	242	10		12							0	0	0	0			0	0	0	0	90	0			0	0	0	0	0	0	0	0				55	9	75	41	
765318	0	0	0	0	0	0	25	3				9	60	0		26							0	0	0	0			5	0	0	0	0	0			0	0	0	0	0	0	0	0				3	2	26	11	
765354	0	0	0	0	0	0	5	1				0	2	0		0							0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	3	0	0				0	0	2	0	
765505	0	0	0	0	0	0	460	1		0		12	40	0		20		0	0	0	0	0	0	0	0	0			0	0	28	0	0	15			0	0	0	418	0	0	0	0	0	0		0	0	5	1	
765662	0	0	0	0	0	0	0	0				0	11	1		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	10	0	
765877	0	0	0	0	0	0	0	0				0	9	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				9	0	0	0	
766052	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	0	0	
766164	0	0	116	70	0	0	4661	4509		0		64	18263	17575		217		0	0	0	0	0	0	0	46	1			0	0	2	0	1	0			0	0	250	1	5	3	0	0	0	0		0	2	53	9	
767152	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
767246	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
767255	0	0	0	0	0	0	12	0				0	43	24		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	2	19	10	
767554	0	0	0	0	1838	0	9	0				7	1875	0		5							0	0	0	0			0	0	0	0	25	0			0	0	0	0	0	0	0	0				0	0	7	2	
767572	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
767611	0	0	0	0	0	0	0	0				0	10	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	10	0	
767732	0	0	0	0	0	0	12	0				0	94	3		0				0		0	0	0	0	0			0	0	4	4	0	0			0	0	0	0	0	0	0	0				0	3	91	1	
767974	0	0	0	0	0	0	85	65				0	159	132		0				0		0	0	0	0	1			0	0	19	0	27	0			0	0	0	0	0	0	0	0				0	0	0	0	
