"IDRSSD"	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG422	RCONG423	RCONG427	RCONG428	RCONG432	RCONG433	RCONG437	RCONG453	RCONG457	RCONG458	RCONG462	RCONHT72	RCONJ455	RCONJ456	RCONJ457	RCONJ459	RCONPV10	RCONPV11	RCONPV12	RCONPV13	RCONPV14	RCONPV15	RCONPV16	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
629522							0	26	4718																																	226	548	0	0													
629746	0	0	0	0	0	0	0	1563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4259	16547	0	0													
630041							0	252	59																																	1571	51	0	0													
630340							0	0	0																																	0	3421	0	0													
630555							0	9014	8538																																	25749	4152	0	0													
630658							0	6292	3013																																	2309	7159	0	0													
631039							0	3549	3061																																	12197	7583	0	0													
631150							24000	4315	6573																																	4018	658	0	0													
631178	0	0	0	0	0	0	0	9253	11672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	17734	2635	0	0													
631422	0	0	0	0	0	0	0	25376	26947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														5501	6260	16721	10984	0	0													
631570							0	529	578																																	2208	5865	0	0													
632410	0	0	0	0	0	0	0	14462	19324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														89	39	21284	8949	0	0													
632607							0	3702	69551																																	35380	33512	0	0													
632858							0	2011	17131																																	895	0	0	25568													
633378	0	0	0	0	0	0	150000	1075	120255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	99689	16861	0	0													
633640							0	546	8190																																	4706	67	0	0													
634544							0	10908	4593																																	1346	1689	0	0													
634955							0	5475	5606																																	5889	2737	0	0													
635840							0	56	4174																																	13670	17581	0	0													
635907							0	8908	36556																																	30908	10865	0	0													
636276							0	26	4498																																	2001	4148	0	0													
636753							0	0	0																																	1441	9150	0	0													
636771	0	0	0	0	0	0	0	105962	97172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	573687	188931	0	0													
637170							38600	3449	3846																																	20975	138431	0	0													
637451	0	0	0	0	0	0	0	166140	764866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29276	21373	29780	0	0	0	0	0	0	0	29780	0		0	0	627515	406022	0	162958	157920	5038	0	0	0								
637554	0	0	0	0	0	0	67330	4852	88151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	2171	8782	0	0													
638131							0	1665	5568																																	6912	2605	0	0													
638355							0	144	700																																	5307	0	0	0													
638850	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1861	11771	0	0													
639549							0	13613	14775																																	37177	24095	0	0													
639567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														7504854	0	0	0	0	0													
639633							0	3120	4252																																	18487	162	0	0													
639857							0	606	2080																																	806	2281	0	0													
640143							0	0	20																																	3064	3107	0	0													
640246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	31944	5211	0	0													
640442							0	4017	569																																	6136	35195	0	0													
640956							11000	918	1674																																	3776	19778	0	0													
641449							0	913	357																																	1512	1032	453	0													
641579							0	1660	1628																																	179	3272	0	0													
642437	0	0	0	0	0	0	0	7336	6444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1240	3128	0	0													
643078							0	158	10386																																	0	173	0	0													
643274							0	0	0																																	0	0	0	0													
643340	0	0	0	0	0	0	0	2500	24696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	21615	11270	15000	0													
643658	0	0	0	0	0	0	0	0	3107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1011	64	0	0													
644057	0	0	0	0	0	0	0	372	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																741	4176	0	0													
644141							0	4202	2201																																	321	585	0	0													
644646							0	597	1221																																	7054	10776	0	0													
644776	0	0	0	0	0	0	5900	0	2009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0	0													
644842							19000	13639	0																																	7515	23191	0	0													
644954							0	0	0																																	0	0	0	0													
644963							0	50	32																																	1871	10814	0	0													
645157	0	0	0	0	0	0	10000	3115	2929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4169	11369	0	0													
645317	0	0	0	0	0	0	0	2439	39958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	4114	73072	7700	0	0													
645465	0	0	0	0	0	0	154508	25094	75095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	176144	7017	0	0													
645540							0	1002	5676																																	13728	15588	0	0													
645577							0	8380	16387																																	2788	3256	0	0													
645625	0	0	0	0	0	0	150000	193083	1062129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64878	0	0	0	0	0	0	0	0	0	0	0		0	0	2474240	903516	0	31815	31815	0	0	0	0								
646042							0	260	7																																	3371	12639	0	0													
646145							0	781	2117																																	5533	3978	0	0													
646172							0	17690	2140																																	0	10014	0	0													
646444							0	0	2833																																	9098	0	0	0													
646471							0	0	0																																	0	0	0	0													
646556							41738	26943	30450																																	3637	4898	2500	0													
646743							0	2624	8324																																	26892	26802	0	0													
646873							10	1534	15092																																	10876	463	0	0													
647218							57435	5307	32758																																	13673	19120	0	0													
647245	0	0	0	0	0	0	0	16247	3705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	4166	15071	0	0													
647414	0	0	0	0	0	0	0	0	2034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	9430	0	0													
647759							17570	1881	1185																																	2176	5419	0	0													
647777	0	0	0	0	0	0	0	5089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	151	0	0													
647955							0	701	1803																																	4388	15	0	0													
648130	0	0	0	0	0	0	0	4444	9912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	70912	10274	0	0													
648242	0	0	0	0	0	0	296000	26104	100990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	107092	69977	0	5253													
648251							2275	3306	12760																																	868	6457	0	0													
648345							0	1051	0																																	968	1051	0	0													
648550							8500	122	68																																	3625	9678	0	0													
649342							0	23926	12982																																	6271	20451	0	500													
649632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	3020	0	0													
651121							0	3868	12331																																	1173	2495	0	0													
651149							0	908	0																																	593	5327	0	0													
651158							0	715	1447																																	685	2286	0	0													
651354							0	1	498																																	539	1630	0	0													
651448																																																										
651541							25000	2263	541																																	10516	13585	0	0													
651859	0	0	0	0	0	0	476493	119161	521495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														11976	26616	90858	592812	0	0													
651952							0	851	1416																																	4558	7703	0	0													
652043							0	1655	6173																																	9852	16728	0	0													
652070							0	5572	0																																	0	867	0	0													
652874	0	0	0	0	0	0	455329	8797	78723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67064	0	3509	0	0	0	0	0	0	0	3509	0		0	0	43918	195	0	211192	38815	23531	11571	0	137275								
652959							0	0	0																																	0	3593	0	0													
653134							55000	2898	23358																																	3468	7646	0	1600													
653433							0	0	96																																	2795	7084	0	0													
653611							0	13230	45866																																	23820	23579	0	0													
653778							0	5503	3659																																	3188	482	0	0													
653947							0	15947	17557																																	27959	22266	0	0													
654047							0	325	0																																	3622	0	0	0													
654300	0	0	0	0	0	0	0	2426	2505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	7444	0	0													
654579							0	0	0																																	0	0	0	0													
655530							0	662	0																																	5282	0	0	0													
655839							0	1200	23813																																	26695	20299	0	0													
656032							0	106	2012																																	298	14338	0	0													
656377	0	0	0	0	0	0	0	273364	899399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124978	3615	138100	0	0	0	0	0	0	0	138100	0		50604	141854	1101407	29050	0	17769	14	0	3296	0	14459								
656470							0	58353	191398																																	65061	22986	0	0													
656658							0	0	0																																	6622	5353	0	0													
656779							0	0	0																																	0	916	0	0													
657178							0	0	140																																	0	861	0	0													
657271	0	0	0	0	0	0	0	22065	63922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	26226	62689	0	0													
657365	0	0	0	0	0	0	0	0	147053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	685996	0	69043	4744													
657459	0	0	0	0	0	0	0	22119	288782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														9045	11948	360773	27331	0	0													
657758							0	1127	4001																																	1462	3805	0	0													
657954							0	3391	552																																	18286	20463	0	0													
658072							18900	0	558																																	0	5	0	0													
658474							0	818	0																																	0	0	0	0													
658924							0	2282	3522																																	1835	74	0	0													
659341							0	3715	18067																																	1218	3443	0	0													
659556	0	0	0	0	0	0	9230	2023	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6419	15247	0	0													
659640							0	0	0																																	0	0	0	0													
659855	0	0	0	0	87885	0	0	126621	299145	0	0	87885	0	0	0	0	0	0	31647	56238	0	0	0	0	0	0	17	0	29250	0	0	0	0	0	0	0	29250	0		439686	463041	1258219	568408	0	0	0	0	0	0	0								
660066							0	713	0																																	260	0	0	0													
660253							6289	3977	89																																	6157	15241	0	0													
660271							0	6194	217																																	24246	24868	0	0													
660570							11750	295	3950																																	13121	7023	0	0													
660655	0	0	0	0	0	0	0	5230	177117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														10104	50828	309814	25071	0	15580													
660879							0	1631	1190																																	1617	2470	0	0													
660927	0	0	0	0	0	0	0	5633	37268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27081	8510	0	0	0	0	0	0	0								
661072	0	0	0	0	0	0	0	33	989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																304	1349	0	0													
661223	0	0	0	0	0	0	1	371	2607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3545	4566	0	0													
661308	0	0	0	0	0	0	0	0	16128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	367372	96502	11856	0													
661474							0	0	0																																	0	3931	0	0													
662350							0	743	66																																	1591	2365	0	0													
662369	0	0	0	0	0	0	127941	0	36295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	109405	134120	0	334604													
662949							0	5227	9584																																	21302	13793	0	0													
663245	0	0	0	0	0	0	930600	377099	1777220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2444	96442	0	0	0	0	0	0	0	0	0	0		634052	132384	1251037	606581	0	0	0	0	0	0	0								
663638							0	275	771																																	6946	0	0	0													
663656							0	4	343																																	29	0	0	0													
663834	0	0	0	0	0	0	0	34716	413135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														41467	16892	197581	31865	0	54217													
663955							0	29331	278546																																	116	1741	0	0													
664206	0	0	0	0	0	0	0	42514	72667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	151381	55223	0	0													
664653							0	0	6261																																	1091	19861	0	0													
664756	0	0	0	0	0	0	0	647088	986553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	737	300	0	0	0	0	0	0	0	300	0		39433	33670	1390741	414162	0	867714	849066	2699	0	3190	12759								
665146							450	275	0																																	5432	26739	0	0													
665258							0	776	267																																	8825	6025	0	0													
665865							0	9441	8960																																	17263	13913	0	0													
666059							0	0	65857																																	167279	10630	0	0													
666358							0	200	827																																	2288	166	0	0													
666554							0	3552	17493																																	28051	56500	0	0													
666844							0	0	0																																	1595	15262	0	0													
666974							0	597	0																																	0	1232	0	0													
667029							0	1479	5392																																	1456	326	0	0													
667346							0	0	0																																	3080	14251	0	0													
667524	0	0	0	0	0	0	0	2082	4095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1851	945	0	0													
667551							0	645	72																																	2745	12290	0	0													
667757	0	0	0	0	12321	19704	965835	76124	538549	0	0	12321	0	19704	0	0	0	12321	0	0	0	0	0	19704	0	0														0	49545	1048336	28557	0	52547													
668053							0	10	629																																	10291	126	0	0													
668147							0	1015	8726																																	8764	17960	0	0													
669555							0	5756	32																																	86359	145024	0	0													
670430							0	1421	3652																																	6167	5564	0	0													
670467							0	17	28571																																	40762	28990	0	0													
670560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	0	0	0	0													
670654							0	60	0																																	697	928	0	0													
670748							0	0	4777																																	6897	2184	0	0													
670878							0	5226	19652																																	3589	22	0	0													
671053							0	1020	348																																	1551	2928	0	0													
671147							0	6992	2946																																	20148	35112	0	0													
671334	0	0	0	0	0	0	279700	33674	125436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														21	0	156130	29457	0	0													
671464	0	0	0	0	134170	0	0	0	293818	0	0	134170	0	0	0	0	0	0	84170	50000	0	0	0	0	0	0	19511	9325	18000	0	0	0	0	0	0	0	18000	0		22903	24291	1286024	31286	0	556018	48142	180841	142552	24476	160006								
671558							147600	8576	40478																																	41695	62540	0	0													
672238							0	0	91																																	1698	2639	0	0													
672247							0	7781	549																																	1187	195	0	0													
672537							0	871	4595																																	7092	9686	0	0													
672573							0	1239	14132																																	3857	3654	0	0													
673244							0	413	0																																	507	6678	0	0													
673440	0	0	0	0	0	0	400000	8093	605428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														43842	35193	340019	4999	0	0													
673477							0	335	0																																	0	0	0	0													
673851							0	319	1008																																	16291	1672	0	0													
673909	0	0	0	0	0	0	0	24503	179713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	33	77705	0	0													
674344							0	2595	1290																																	991	218	0	0													
674849							0	39462	50707																																	4599	45416	0	6250													
675042	0	0	0	0	0	0	0	427	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1108	16658	0	0													
675079							116000	11949	12814																																	0	2962	0	0													
675248							0	9081	7014																																	1949	3937	2550	0													
675341							0	0	0																																	537	322	0	0													
675659							0	0	0																																	3073	6611	0	0													
675855							4100	0	0																																	114	1342	0	0													
676049							0	0	0																																	0	0	0	0													
676151							0	7745	361																																	10574	62472	0	0													
677176	0	0	0	0	0	0	0	26511	36675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	27226	67715	0	0													
677354	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3197	0	0	13129													
677448							0	296	17																																	14100	24614	0	0													
677644							168000	37533	68104																																	77740	93273	0	0													
677756							0	0	726																																	1820	11056	0	0													
677970							0	4407	6216																																	3459	0	0	167													
678052							0	0	525																																	123	0	0	0													
678070	0	0	0	0	0	0	0	0	485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																240	0	0	0													
678258							0	0	0																																	934	6427	0	0													
678454							14250	1955	1842																																	8319	3766	0	0													
678557	0	0	0	0	0	0	0	780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1162	9520	0	0													
678744							0	4929	283																																	13092	3707	0	0													
679451							0	0	0																																	866	6907	0	0													
680130	0	0	0	0	0	0	36000	1879	19309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														7632	2050	24578	3024	0	0													
680457							0	37681	19668																																	33588	46279	0	0													
680813	0	0	0	0	0	0	0	47267	90211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	229316	104248	6600	0													
681043							0	502	68																																	1043	151	0	0													
681249							0	0	0																																	60	23	0	0													
682143							0	11104	16170																																	131749	25987	0	0													
682563	0	0	0	0	37865	1776	0	427381	1559926	0	0	37865	0	1776	0	0	0	9393	28472	0	0	0	0	0	0	1776	62845	22266	33850	0	0	0	25010	0	0	0	58860	0		0	63578	5813954	967065	23838	1830844	78188	253133	810934	8522	680067								
682648							0	629	613																																	5623	4772	0	0													
683449							0	654	1																																	30134	35832	0	0													
683814							10000	1445	1964																																	7834	9511	0	0													
684455							194832	5279	21354																																	12685	10073	0	0													
685023							0	945	30																																	157	1411	0	0													
685676							0	28262	49438																																	36187	63472	0	0													
686459	0	0	0	0	0	0	0	12821	615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	4779	10475	0	0													
686570							0	0	0																																	910	2101	0	0													
686758							0	0	0																																	306	7708	0	0													
687054							5100	15	2850																																	9279	1700	0	0													
687830							0	112	1301																																	9425	0	0	15339													
687951							5150	24055	47222																																	182740	51279	0	0													
688079																																																										
688453							0	0	0																																	905	4171	0	0													
688556							0	696	91																																	487	6109	0	0													
689209	0	0	0	0	0	0	0	23824	159361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	35790	4411	0	0													
689357	0	0	0	0	0	0	0	974	24204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														96	1710	65910	3524	0	0													
689759							0	0	10224																																	15591	0	0	0													
691042							0	0	0																																	1385	691	0	0													
691743							0	173	286																																	948	63	0	0													
691958							0	17072	46285																																	55969	19463	0	0													
692450							6000	2281	355																																	6615	3648	0	0													
692704							0	0	0																																	0	0	0	0													
692946	0	0	0	0	0	0	0	5588	11881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	5854	0	0	0													
693073							0	541	0																																	0	0	0	0													
693224	0	0	0	0	163900	159026	280398	770480	1790192	0	0	163900	159026	0	0	0	0	0	137874	26026	0	0	0	23347	73470	62209	5967	50052	7099	0	0	0	1	0	0	0	7100	0		0	0	3688616	210045	0	297241	59522	193628	0	7255	36837								
693345	0	0	0	0	0	0	0	12553	290852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														15961	8440	247615	181332	13350	0													
693952							0	4195	3115																																	14291	24207	0	0													
694146							0	0	0																																	3	204	0	0													
694771							0	0	0																																	42	0	0	0													
694847							0	2885	12720																																	18903	1458	0	0													
694904																																																										
695349	0	0	0	0	0	0	0	2898	21732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	8485	9506	0	0													
695947							0	936	1457																																	520	4776	0	0													
696047							0	1030	915																																	24	3247	0	0													
696168							0	680	8437																																	0	276	0	0													
696430							0	4103	34603																																	19782	28419	0	0													
696645	0	0	0	0	0	0	0	0	1795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3310	6234	0	0													
697035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			5703	0	0	0													
697147							0	551	9492																																	18306	5097	0	0													
697156							0	2903	19634																																	27577	30641	0	0													
697231							0	11303	7423																																	29036	1484	0	0													
697763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	116148	30497	0	0													
697950							0	2136	447																																	2356	0	0	0													
698144							0	5641	15801																																	38912	48608	0	10711													
698546	0	0	0	0	0	0	0	1095	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6582	1866	0	0													
698649							0	4708	29514																																	24803	22737	0	0													
699105							0	12066	93430																																	62233	5176	0	0													
699253							0	824	0																																	2069	6753	0	0										8			
700140							0	0	0																																	4266	0	0	0													
700252							0	174	98																																	383	1225	0	0													
700430	0	0	0	0	0	0	0	1008	7942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																18402	3	0	0													
700458							0	0	0																																	0	31342	0	0													
701062	0	0	0	0	34750	0	0	66855	143475	0	0	34750	0	0	0	0	0	0	34750	0	0	0	0	0	0	0														0	0	349586	136300	0	4000													
701222							47000	5004	6172																																	74085	287	0	0													
701839							80000	5466	23812																																	61996	47159	0	0													
701857							0	0	5																																	689	2750	0	0													
702117	0	0	0	0	12484	98229	0	36926	643272	0	0	12484	0	98229	0	0	0	0	7386	5098	0	0	0	0	57254	40975	52212	0	46320	0	0	0	0	0	0	0	46320	0		0	0	1649146	416780	24870	6000	0	5879	0	0	121								
702359							3400	1191	9091																																	2732	2999	0	0													
702612							0	11238	24163																																	24929	11459	0	0													
702836							0	6655	4140																																	1472	4416	0	0													
702911							0	9968	8276																																	23084	21433	0	0													
703039							0	0	0																																	0	30121	0	0													
703552							757	9165	99406																																	127432	7262	0	2332													
703767	0	0	0	0	0	0	0	9032	67338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	157833	126839	0	0													
705378							0	2671	2828																																	867	1140	0	0													
705556							0	4856	76																																	9721	4386	0	0													
706030							0	3424	9029																																	7494	1086	0	0													
706058							0	1956	2888																																	2661	2712	0	0													
706236							0	1424	7694																																	337	68	0	0													
706254	0	0	0	0	0	0	48738	3213	4334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	2827	13028	0	0													
706450							0	85	0																																	1367	968	0	0													
706656							0	0	2080																																	654	14521	0	0													
707354	0	0	0	0	0	0	22666	62668	148790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	24171	0	287534	0	0													
708379							0	362	834																																	2685	20603	0	0													
709143	0	0	0	0	0	0	0	622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														3129	2858	23082	0	0	57555													
709451							0	4354	0																																	726	2605	0	0													
709554							0	3	6030																																	40885	9207	0	0													
709602	0	0	0	0	0	0	0	4887	25974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	59856	56551	0	0													
709639							0	16308	14154																																	13755	25526	0	0													
709956	0	0	0	0	0	0	0	12	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																665	125	0	0													
710176							9000	7929	13462																																	14354	13647	0	0													
710859							0	1187	22958																																	7993	27864	0	29635													
711472																																																										
711520							0	0	1559																																	479	1038	0	0													
711548							0	922	16200																																	44574	2325	0	0													
711753							0	1199	226																																	3515	25698	0	0													
711801							0	7018	16138																																	27451	9793	0	0													
712059							0	2721	8310																																	70741	126939	0	0													
712648							0	1019	5810																																	667	0	0	0													
712956							0	0	519																																	6389	4625	0	0													
713252							0	763	227																																	4137	18159	0	0													
713476							0	1396	17308																																	37611	3074	0	0													
713926	0	0	0	0	0	0	15000	24292	35524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	16956	47636	29201	0	0													
714165							0	0	0																																	0	235	0	0													
714437							0	7849	10846																																	4102	601	0	0													
714839	0	0	0	0	0	0	22000	25	4253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																281	1271	0	0													
714978							0	0	29486																																	2920	7992	0	0													
715032	0	0	0	0	0	0	0	0	2999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3950	0	0	9237													
715050							0	54697	5206																																	14191	14471	0	0													
715144							0	5279	6688																																	14839	7105	0	0													
715340							0	27394	104054																																	245716	25802	0	0													
715470							0	0	200																																	0	13	0	0													
715630							0	7644	6473																																	577	1339	0	0													
715872	0	0	0	0	0	0	0	15914	9475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	7424	294	0	0													
715975							0	1253	0																																	0	1200	0	0													
716374							0	15496	27465																																	25124	6422	0	0													
716833	0	0	0	0	0	0	0	10949	46313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	16927	44442	0	0													
716851							0	345	8678																																	6497	0	0	0													
716954							0	5690	14658																																	2010	3390	0	0													
717232							0	1345	0																																	24	1581	0	0													
717670							0	1152	12676																																	4300	490	0	0													
717737	0	0	0	0	0	0	0	48206	103492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														3290	3955	40748	381	0	0													
717924	0	0	0	0	0	0	0	70734	138209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	169611	124116	0	0													
718145							0	12250	7168																																	16554	31886	0	0													
718275							0	0	835																																	4379	177	0	0													
718538							0	9248	23471																																	6863	4575	0	470													
719030							0	19	364																																	364	7	0	0													
719610							0	2379	898																																	3321	1666	0	0													
719656							27500	16222	5360																																	18579	17633	0	0													
719964							0	1162	0																																	840	7993	0	0													
720157							0	0	0																																	28	756	0	0													
720344	0	0	0	0	0	0	0	1155	11855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																287	632	0	0													
720746							53496	3152	2644																																	13678	19792	0	0													
720858							0	30	0																																	517	16065	0	0													
721350							1000	1807	5470																																	23618	135473	0	0													
721752							0	1415	409																																	1654	2155	0	0													
721949							0	7750	18427																																	7269	5583	0	0													
722227							0	5212	2343																																	2626	100	0	0													
722432							1615	16990	2296																																	2093	11879	0	1000													
722544							0	24991	56964																																	314706	20422	0	9000													
722777																																																										
722816							0	11366	24922																																	77126	18094	0	0													
723112																																																										
723158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			6574	8840	0	0													
723550							0	285	0																																	786	2450	0	0													
723653							0	360	910																																	1130	7464	0	0													
724744							0	3631	1509																																	17986	0	9801	52976													
724904							0	0	12895																																	1225	0	0	0													
724940							0	0	0																																	2135	1130	0	0													
725077							47285	6804	8210																																	7597	1661	0	0													
725732																																																										
725741							0	0	0																																	2199	665	0	0													
726458							4820	654	937																																	1827	2182	0	0													
726953	0	0	0	0	0	0	0	21204	13759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	11724	24472	0	0													
727174							5000	28051	0																																	0	35632	0	0													
728948							0	2680	4650																																	18800	30586	0	0													
728957							0	1878	1280																																	10699	12997	0	0													
729011							0	4914	18851																																	16608	4745	0	0													
729057							0	2441	4178																																	2583	1938	0	0													
729178							0	2	5413																																	2254	821	0	0													
729310							0	2526	41530																																	139828	15621	300	0													
729842							0	60	0																																	3580	13494	0	0													
729945							0	0	0																																	1584	13866	0	0													
731050							0	2	0																																	4450	22034	0	0													
731247	0	0	0	0	0	0	0	53101	96999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														47268	31685	195890	120522	0	0													
731957							0	0	164																																	13	421	0	0													
732178							46685	81246	45144																																	21036	4795	0	0													
732253							30560	1217	15234																																	5179	5965	0	0													
732637	0	0	0	0	0	0	0	352	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	1140	0	0													
732758							0	7399	37937																																	24160	24918	929	62718													
732918	0	0	0	0	0	0	0	4431	23947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	112453	49026	0	0													
732954							0	703	0																																	25	1021	0	0													
733054	0	0	0	0	0	0	0	1763	6313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	8582	20224	0	0													
733540							0	10288	966																																	2590	64	0	0													
733559							0	306	3222																																	22343	36662	0	0													
733661							0	0	0																																	0	0	0	0													
733755							0	2073	2666																																	768	3529	0	0													
733951							0	142	2357																																	1134	12635	0	0													
734248							0	2479	293																																	6277	43548	0	0													
734350							37800	6367	27937																																	5687	10523	0	0													
734538							0	2148	26682																																	6402	12438	0	78466													
734613							0	4037	3023																																	3745	11133	0	0													
735067							0	8695	14020																																	15578	28866	0	0													
735414							0	943	0																																	61	239	0	0													
735441							0	12098	5981																																	142548	117314	0	0													
