"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON3545	RCON3548	RCON8492	RCON8495	RCON8496	RCON8499	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	RCONHT71	RCONJA22	RCONJF75	
266655	0	1457					986	0	23070					9015	0	0			0	10837	0	0										73		
266851	0	8741					435	0	73674					0	0	0			0	29859	0	0										0		
266945	0	0					8104	0	222145					100000	0	0			0	173630	0	0										0		
267652	0	0					610	0	46510					1000	0	0			0	6706	0	0										0		
268006	0	63481					3450	0	322963					43081	13033	0			0	81663	0	17071										0		
268136	0	6911					272	0	46115					0	0	0			0	8805	0	0										0		
268677	0	0					1249	1705	43837					2926	0	0			0	14376	0	0										0		
268828	0	0					836	0	97991					0	0	0			0	46102	0	0										0		
268976	32785	0					2986	113544	0					60000	0	0			0	0	0	0										0		
269049	0	34762					4767	1500	61462					47000	0	0			0	1796	0	2323										0		
269058	0	493					3559	0	90838					0	0	0			0	48348	0	0										74		
269571	501	0					176	26143	0					2000	0	0			7134	0	0	0										2664		
269759	0	0					165	0	3672					0	0	0			0	3342	0	0										0		
270148	0	249					248	0	39692					0	0	0			0	14647	0	0										0		
270353	0	7746					144	0	26953					0	0	0			0	6304	0	0										0		
270504	0	17112					3420	0	158403					58882	0	0			0	10125	0	46228										0		
270531	0	0					1045	500	19867					22000	0	0			0	2101	0	0										0		
270652	0	14829					0	0	30669					0	0	0			0	12539	0	700										7		
271136	501	3201					20	6353	5190					0	0	0			0	426	0	0										73		
271275	0	0					1563	2594	104567					32000	0	0			2594	6248	0	0										57		
271341	0	0					116	0	25529					10	0	0			0	6984	0	0										0		
271529	0	42168					537	0	221710					0	0	0			0	44737	0	43745										0		
272030	0	0					138	0	14272					0	0	0			0	0	0	0										0		
272058	0	0					188	13316	6229					3500	0	0			9606	6229	0	0										20		
272151	0	3864					113	0	18367					0	0	0			0	4592	0	0										0		
272272	0	0					28565	0	460844					104052	0	0			0	24263	25171	15000										0		
272302	9927	20290					60453	126561	120762					1418283	0	0			18284	9193	0	3174										422206		
273336	14982	15065					2088	294790	576136					0	0	0			27520	160821	0	0										1356		
273550	0	4888					10733	0	143623					3800	0	0			0	71061	0	1719										74		
273653	0	0					295	198	3572					0	0	0			198	22	0	0										0		
273662	0	0					918	0	665436					0	0	0			0	10591	0	0										195		
273840	0	1940					1576	0	27968					0	0	0			0	18889	0	0										94		
273859	0	0					188	5206	0					0	0	0			5206	0	0	0										0		
274025	0	98					112	0	3387					0	0	0			0	1301	0	0										0		
274052	0	1515					147	0	4436					980	0	0			0	592	0	0										0		
274829	0	0					1089	0	119666					10000	0	0			0	1233	0	6734										0		
274856	0	2943					525	0	47341					700	0	0			0	34303	0	0										74		
275255	0	7570					836	0	28998					0	0	0			0	6250	0	0										0		
275358	0	0					7860	0	271484					15924	0	0			0	20197	0	6610										359		
275479	0	0					2108	10004	40051					38000	0	0			0	0	0	0										0		
275657	0	0					1054	690	41435					0	0	0			690	26187	0	0										0		
276074	0	18682					3453	0	48597					41234	0	0			0	13831	0	0										0		
276159	0	497					278	0	75676					3000	0	0			0	54947	0	0										0		
276551	0	0					544	0	43390					0	0	0			0	18490	0	0										6335		
276579	0	1101215					461657	9271684	9116299					5875123	179626	0			278383	1030173	1079214	81519										113916		
276645	0	4123					1936	0	70591					35036	0	0			0	56693	0	1860										0		
276654	0	4408					329	575	17933					6000	0	0			575	0	0	0										0		
276850	0	58235					7299	2449	289703					60000	0	0			1949	87820	0	0										0		
276953	0	7515					0	0	21515					0	0	0			0	8348	0	0										0		
277240	0	16333					1314	0	16335					6000	0	0			0	0	0	11863										0		
277277	0	0					5170	0	6298					24000	0	0			0	2290	0	0										0		
277736	0	1940					993	0	19309					11000	0	0			0	582	0	0										0		
277820	0	0					993	242770	73414					12000	0	0			164223	0	0	6394										0		
278256	0	0					2784	0	67504					42479	0	0			0	23703	0	9635										0		
278555	0	4479					9934	0	76047					36462	0	0			0	4803	0	0										0		
278733	0	0					137	0	12203					0	0	0			0	0	0	0										0		
278751	8425	2469					95	8425	2470					0	0	0			0	0	0	0										0		
278818	0	145181					11711	75137	504461					179789	16700	16426			10829	130704	0	0										788		
279105	7851	9613					3668	287430	318473					44000	0	0			24437	0	0	0										3387		
279842	0	0					8553	0	76091					143500	0	0			0	25254	0	1281										0		
279954	0	26817					4590	0	315026					48133	0	0			0	159898	0	0										211		
280110	0	7722798	0	0	0	0	936456	6914098	40668935	0	182591528	3313	164237164	6615254	266501	683892	0	619861	0	0	7144	20093	607119	19253622	6110047	9943960	173432	3128694	23500	0	9166	0	93731	
280138	0	1864					109	0	51247					0	0	0			0	27952	0	0										0		
280352	6026	0					167	8282	0					0	0	0			180	0	0	0										0		
280558	0	7456					128	0	22789					0	0	0			0	0	0	0										0		
282075	0	0					4221	29708	264753					0	0	0			15156	10897	0	0										0		
282226	0	4986					431	0	183321					0	0	0			0	27519	0	0										0		
282824	0	4015					1491	0	20010					32230	0	0			0	2495	0	0										0		
283438	0	174481					1135	0	318605					10000	0	0			0	32265	0	0										10530		
283652	0	0					508	0	0					2243	0	0			0	0	0	0										0		
283737	140360	209099					1395	185133	301790					69	0	0			0	0	0	0										0		
283867	0	0					5766	0	18956					50116	0	0			0	1580	0	0										0		
284154	0	3492					1035	0	6372					6000	0	0			0	2880	0	0										0		
284239	0	0					454	12157	0					5081	0	0			0	0	0	0										0		
284556	0	0					3623	1172	6326					53000	0	0			0	342	0	0										0		
284752	0	0					610	887	50002					3954	0	0			887	24926	0	0										0		
284958	0	2011					199	0	6417					1537	0	0			0	0	0	0										0		
285151	0	41465					1955	0	41465					10000	0	0			0	0	0	0										0		
285348	0	30544					600	0	61951					18000	0	0			0	0	0	0										0		
285544	0	0					803	0	4456					0	0	0			0	0	0	0										0		
285553	0	7991					0	0	10932					0	0	0			0	91	0	0										0		
285740	0	5369					4989	7764	180796					45000	0	0			0	43693	0	42880										0		
285852	0	0					2162	166972	77440					22500	0	0			73515	8895	0	0										0		
285928	0	3725					382	2169	128801					0	0	0			2169	62155	0	0										0		
286251	0	0					0	0	7325					0	0	0			0	5626	0	0										0		
286457	0	19400					5467	662	397646					100894	0	0			662	23217	0	0										0		
286840	0	493					0	0	1985					0	0	0			0	0	0	0										0		
287007	0	0					227	14315	0					0	0	0			0	0	0	0										0		
287342	0	1723					550	0	24409					9518	0	0			0	14513	0	0										0		
287922	0	1642					102	0	24433					0	0	0			0	8480	0	0										0		
287959	0	64822					1091	0	97962					0	0	0			0	13744	0	1457										1027		
288152	0	5879					129	0	12853					0	0	0			0	0	0	0										0		
288376	0	14612					957	0	169524					4239	0	0			0	120078	0	0										0		
288853	0	230811					93476	2743644	6150006					1400000	0	0			606581	100604	0	0										0		
289056	0	0					1507	49942	42926					5000	0	0			11765	19707	0	0										0		
289225	0	0					465	431	36185					8000	0	0			418	15238	0	0										0		
289515	0	32862					8894	0	481259					200000	0	0			0	134102	0	0										0		
289702	0	5989					10917	7125	401464					203278	0	0			0	4951	0	0										49156		
289739	10000	0					1056	10000	51546					0	0	0			0	1380	0	0										0		
289757	0	0					1337	0	47247					7000	0	0			0	30964	0	0										0		
290249	0	17837					4706	0	292316					52441	0	0			0	113517	0	41993										0		
290838	0	0					1974	0	119176					35000	0	0			0	871	0	0										0		
290922	35470	0					78	38403	0					0	0	0			930	0	0	0										0		
291059	0	0					310	0	0					0	0	0			0	0	0	0										2841		
291376	0	0					80	0	8141					0	0	0			0	3564	0	0										3		
291611	0	0					238	0	94147					94	0	0			0	15356	0	0										34603		
291732	0	0					67	612	74732					0	0	0			612	43581	0	0										0		
292234	0	0					1709	0	68952					0	0	0			0	62445	0	0										0		
292467	0	6214					438	235	64462					0	0	0			235	2718	0	1500										0		
292850	500	0					98	12053	13357					0	0	0			2553	0	0	0										0		
293053	0	23038					2226	0	253948					0	0	0			0	15902	0	0										0		
293352	0	292					89	0	4803					9	0	0			0	1639	0	0										0		
293437	0	0					3075	0	135890					46000	0	0			0	130260	0	0										0		
293651	0	2849					1380	0	23194					1719	0	0			0	11428	0	0										0		
293754	0	4917					108	0	9692					0	0	0			0	0	0	5034										0		
294023	0	11224					1571	0	437587					124	0	0			0	144072	0	0										73		
294751	0	4868					644	6081	50927					4734	0	0			6081	39313	0	0										0		
294779	69559	14866					5045	141116	86475					20000	0	0			605	0	0	0										855		
294827	0	0					85	0	21870					0	0	0			0	4892	0	0										0		
295011	0	5433					2964	0	124982					2552	0	0			0	9302	0	16986										0		
295057	0	21060					293	0	23114					56	0	0			0	1287	0	8529										0		
295646	0	0					0	0	10023					0	0	0			0	4308	0	0										0		
296456	0	29750					2012	0	53065					1346	0	0			0	11198	0	0										0		
296474	0	1410					519	0	18247					6755	0	0			0	5505	0	0										29		
296559	0	51306					630	0	162767					0	0	0			0	68820	0	0										3157		
296755	0	1989					238	0	17987					0	0	0			0	1060	0	0										0		
297051	0	3090					1145	0	22071					5000	0	0			0	18981	0	0										0		
297761	0	0					987	0	74986					21375	0	0			0	31332	0	0										0		
298049	0	15593					160	0	28709					0	0	0			0	8741	0	0										72		
298218	0	43698					5958	15881	196055					0	0	0			2636	0	0	0										10497		
298245	0	0					1959	0	177792					43000	0	0			0	92647	0	4507										0		
299868	0	0					1292	4176	0					27000	0	0			0	0	0	0										0		
300009	0	2492					2542	0	77298					47237	0	0			0	5943	0	0										36036		
300063	0	0					4952	0	1719					0	0	0			0	0	0	0										0		
300353	0	10491					1013	4750	135384					0	0	0			0	49021	0	0										0		
300933	0	10549					304	0	75646					0	0	0			0	20588	0	0										13		
300942	0	3370					250	0	54567					2220	0	0			0	13663	0	0										0		
301574	0	0					767	0	55138					3553	0	0			0	31736	0	0										184		
301800	0	0					3362	0	174165					26000	0	0			0	3314	0	0										0		
302030	0	489					226	8482	27397					0	0	0			0	2200	0	0										0		
302133	0	0					500	0	39680					7020	0	0			0	371	0	0										0		
302553	0	0					2044	26684	53038					12049	0	0			12798	18982	0	0										0		
302656	0	53537					6907	0	432809					14209	0	0			0	82106	0	0										0		
303653	0	68295					50	0	146160					0	0	0			0	33298	0	0										0		
303701	0	12242					762	0	58513					11123	1831	0			0	29260	0	0										0		
303747	0	251					130	2433	16194					0	0	0			1183	8065	0	0										0		
303952	0	3804					2233	1253	173220					19000	0	0			1253	72977	0	0										71		
304173	0	0					10743	0	276960					183000	0	0			0	102589	0	0										216		
304520	0	17361					642	0	19866					7500	0	0			0	0	0	8528										0		
304575	0	0					288	0	370					0	0	0			0	0	0	0										0		
304762	0	0					250	0	76334					0	0	0			0	13459	0	0										0		
304913	0	0					0	0	0					0	0	0			0	0	0	0										0		
305059	0	0					1203	0	22462					22161	0	0			0	1052	0	0										0		
305077	0	1107					354	765	71112					0	0	0			0	19682	0	0										351		
305237	0	1979					142	0	52202					0	0	0			0	7256	0	0										0		
305442	0	0					1727	29591	89550					0	0	0			26591	952	0	0										0		
306056	3005	0					138	3005	0					0	0	0			0	0	0	0										0		
306159	0	0					4764	0	8910					81000	0	0			0	1705	0	0										0		
306337	0	0					596	0	62265					0	0	0			0	26348	0	0										0		
306908	0	0					364	8334	172087					79	0	0			8334	108607	0	0										0		
307062	0	52531					373	5805	200616					8500	0	0			5805	0	0	0										132		
307334	0	14449					2113	0	94694					20000	0	0			0	5656	0	0										0		
307361	0	17408					2982	12221	28145					0	0	0			12221	0	0	0										0		
307679	4936	45959					1692	29949	277840					0	0	0			1815	40827	0	0										0		
308256	4039	14017					61	10209	15947					0	0	0			4170	1930	0	0										0		
308340	0	0					1782	6	59858					31000	0	0			0	31404	0	0										0		
308836	0	503					332	0	504					0	0	0			0	0	0	445										0		
309150	0	0					1595	0	99594					0	0	0			0	74682	0	0										0		
309655	0	7476					5673	0	196716					72361	0	0			0	30405	0	0										0		
309851	0	2386					162	777	38338					0	0	0			336	15378	0	0										0		
310754	0	0					3339	0	1997					10000	0	0			0	0	0	0										0		
310978	0	0					20349	0	218757					465726	0	0			0	49042	0	0										280		
311050	59663	19904					3253	327450	427380					25000	0	0			79741	172729	0	147303										0		
311144	0	0					0	6545	12286					0	0	0			2817	0	0	0										0		
311256	0	3881					2367	2329	16996					22000	0	0			0	7265	0	0										0		
311265	0	0					1658	0	92800					0	0	0			0	41295	0	0										0		
311603	0	41527					7319	0	246718					147148	0	0			0	16545	0	0										11330		
311658	0	1929					364	0	47036					0	0	0			0	26146	0	0										0		
311845	0	510816					46049	0	5424990					253862	23707	73715			0	1014904	0	440326										393		
311939	0	0					1005	7601	37272					0	0	0			1601	7570	0	0										0		
312244	0	0					3357	0	238670					40000	0	0			0	167571	0	7422										0		
312356	0	5987					108	0	26103					0	0	0			0	15198	0	0										0		
313009	0	0					3863	10	23960					60000	0	0			10	8377	0	0										0		
313157	0	0					367	0	46921					0	0	0			0	19103	0	0										0		
313223	0	57995					4195	52035	73653					15861	0	0			45096	9512	0	0										789		
313577	0	948					3621	263	188153					57448	0	0			0	13135	0	0										0		
314257	0	47122					3561	0	140200					0	0	0			0	182	0	0										0		
314444	0	1988					1374	27859	50779					17000	0	0			20256	13654	0	0										0		
315656	0	0					296	0	0					0	0	0			0	0	0	0										0		
316840	0	54593					25568	5434	701641					370000	6759	6914			0	0	0	72103										756		
316859	0	0					352	19130	53619					0	0	0			19130	38832	0	0										0		
316934	0	969					0	0	9632					0	0	0			0	991	0	0										0		
317258	0	9821					401	0	141716					0	0	0			0	47483	0	953										156		
317342	1985	248004					22916	207980	1013862					302172	0	0			0	113053	0	126576										0		
317379	0	0					669	210	61099					10992	0	0			0	7322	0	0										0		
318974	0	0					30222	0	156579					580000	0	0			0	27486	0	0										0		
319047	0	0					1831	0	54279					10000	0	0			0	20016	0	0										594		
319551	0	15132					7674	9400	145357					80549	0	0			0	7121	0	0										2214		
320034	0	923					152	28588	18718					0	0	0			6059	4119	0	0										0		
320052	0	178267					1620	27490	178456					665	0	0			27490	0	0	0										0		
320070	0	4433					1797	0	10492					5920	0	0			0	2391	0	0										0		
320119	0	0					14769	1049908	1634803					2972	151214	131335			16727	97829	0	0										9781		
321152	0	0					358	2572	31792					0	0	0			0	4501	0	0										0		
321255	1740	0					37	4997	0					0	0	0			3257	0	0	0										0		
321273	0	4761					6243	24403	40739					58184	0	0			0	2150	0	0										0		
321330	0	19097					53	0	35368					0	0	0			0	5011	0	0										0		
321947	0	489					2249	0	221809					0	0	0			0	145757	0	24588										0		
322449	0	0					646	0	10435					8000	0	0			0	5508	0	0										0		
322551	0	11181					51	3187	11181					0	0	0			3187	0	0	0										0		
323204	0	0					10486	36703	281281					0	0	0			7010	58728	0	0										369		
323651	0	4520					587	0	55933					0	0	0			0	8593	0	0										0		
324153	0	0					949	0	76937					15000	0	0			0	47599	0	0										0		
324229	0	571					399	0	12859					0	0	0			0	2430	0	0										100		
324256	5963	0					0	9478	0					0	0	0			1650	0	0	0										0		
324340	0	87749					31109	390457	479426					194716	0	0			197957	216845	0	0										6364		
324854	0	0					345	0	71331					0	0	0			0	60150	0	200										0		
324863	0	0					3556	215576	170355					50000	0	0			191163	13990	0	0										0		
324975	0	0					1013	0	63142					7500	0	0			0	36085	0	0										0		
325141	0	0					1073	0	78476					0	0	0			0	29516	0	0										0		
325459	0	0					192	0	11563					0	0	0			0	3327	0	0										0		
325534	0	5265					496	0	106827					7044	0	0			0	40955	0	0										0		
326054	0	8328					794	43338	42626					15000	0	0			0	4194	0	26221										1101		
326344	0	2813					2144	10341	152285					33000	0	0			10341	46544	0	20131										0		
326858	0	115					9407	1942	369749					155000	0	0			1942	12719	0	0										0		
326979	0	6547					973	0	187537					3088	0	0			0	5889	0	0										0		
327220	0	0					444	0	40648					5009	0	0			0	21434	0	0										0		
327305	0	983					2177	0	157467					30000	0	0			0	15839	0	0										403		
327435	0	0					1546	6340	303235					0	0	0			1255	85413	0	0										0		
327556	0	26466					864	0	110732					10044	0	0			0	6972	0	0										0		
327855	0	0					1574	0	54660					0	0	0			0	54660	0	0										0		
328058	0	943					266	0	5202					0	0	0			0	888	0	0										0		
328357	0	0					3278	109035	5005					970	0	0			23004	0	0	0										0		
328656	0	0					1937	0	12106					32569	0	0			0	7479	0	0										91		
328777	0	0					12970	42186	566347					247788	707	333			15008	62363	0	0										0		
329149	0	0					863	0	18218					17000	0	0			0	4286	0	1910										160		
329345	0	0					3970	0	238184					37000	0	0			0	40050	0	0										0		
329550	0	0					1660	0	70915					0	0	0			0	9946	0	0										0		
329952	0	66982					5550	0	299570					0	0	0			0	215744	0	0										0		
330239	0	13397					541	0	159146					0	0	0			0	22191	0	0										0		
330248	0	4778					376	0	64876					784	0	0			0	17356	0	0										0		
330855	0	0					10214	342774	269423					150000	2487	2487			0	246790	0	5846										2		
330949	0	1967					1833	0	60097					25177	0	0			0	10587	0	0										0		
331076	0	0					1528	0	31600					0	0	0			0	10169	0	0										0		
331375	0	9498					2202	0	29703					46000	0	0			0	345	0	0										224		
331544	0	3922					684	0	50434					0	0	0			0	4863	0	0										0		
331713	0	0					2857	0	103885					44000	0	0			0	84429	0	0										0		
332224	0	1854					372	3905	152981					26	0	0			1315	13404	0	0										0		
332671	0	0					1312	0	9525					5000	0	0			0	1094	0	0										0		
332756	0	0					430	0	14817					6431	0	0			0	2523	0	0										2050		
333034	0	12367					188	0	43849					0	0	0			0	0	0	0										148		
333203	0	2789					11638	0	240537					270674	0	0			0	45530	0	0										1752		
333650	0	0					849	5342	119051					0	0	0			5342	76911	0	0										795		
333856	0	0					706	5000	60310					0	0	0			0	16748	0	0										0		
333940	0	140					71	19839	15863					0	0	0			19839	1549	0	0										0		
334264	0	9891					1231	500	203471					15000	0	0			0	86675	0	15711										0		
335346	0	0					2534	0	29545					52000	0	0			0	5738	0	0										0		
336147	0	2002					536	2000	21216					2000	0	0			0	6767	0	0										0		
336361	1692	0					199	31987	1269					0	0	0			17159	230	0	0										0		
336576	0	0					1053	0	24965					4000	0	0			0	21004	0	0										0		
337340	0	28103					312	0	44905					0	0	0			0	3953	0	0										0		
338646	0	18093					1668	0	48527					23000	0	0			0	3500	0	0										70		
338945	0	1919					80	0	1919					0	0	0			0	0	0	0										14		
339072	0	0					7333	0	19885					130803	0	0			0	0	0	0										5563		
339353	0	11216					54	0	22751					150	0	0			0	9223	0	0										0		
339456	0	4943					1111	15739	128189					0	0	0			11198	87054	0	0										0		
339607	0	0					14105	0	182074					279109	0	0			0	2734	0	0										5819		
339773	0	75938					35257	0	235408					127600	0	0			0	7423	0	0										0		
339858	0	964					294359	1891624	13347821					4343091	5866086	245115			91243	208350	3512	166243										15406		
340135	0	5853					4674	20711	209604					100	0	0			1455	57244	0	10674										0		
340144	0	0					10289	83123	184320					165950	0	0			83123	0	0	6250										0		
340256	0	0					5414	0	173285					110000	0	0			0	601	0	0										0		
340443	0	0					436	0	65199					0	0	0			0	42227	0	0										0		
340742	0	2972					3410	0	124618					30500	0	0			0	20040	0	19014										2177		
340751	0	56442					1755	0	95693					10000	0	0			0	19939	0	0										0		
341310	0	22450					3414	28	176535					52941	0	0			0	47383	0	0										0		
342054	0	9665					625	4000	80518					5000	0	0			0	0	0	9644										0		
342362	0	16337					2099	0	469470					0	0	0			0	388939	0	0										0		
342410	0	18641					21204	0	885158					136334	14717	15112			0	195951	0	30047										0		
342634	30226	215678					51420	1290572	1782092					558654	14387	23821			0	0	0	13721										0		
343051	0	8824					49	0	53550					0	0	0			0	0	0	0										0		
343248	0	2685					88	2304	7332					1330	0	0			2304	0	0	0										0		
343770	0	1974					86	64	20992					0	0	0			0	683	0	0										95		
343903	0	12405					6078	0	101675					127400	0	0			0	35340	0	0										0		
343958	0	0					570	0	0					487	0	0			0	0	0	0										39		
344647	0	6018					3248	117546	297078					30000	0	0			32743	26245	0	73047										0		
344852	0	14877					40	0	55622					0	0	0			0	18401	0	0										0		
345309	0	0					12199	2437	267008					260076	0	0			0	17525	0	0										43038		
345345	0	0					2280	0	6433					40000	0	0			0	5937	0	0										0		
345747	0	1959					5515	18664	84212					55000	0	0			8118	3169	0	0										0		
345756	0	0					22176	0	33276					55000	0	0			0	11611	0	0										0		
345877	0	2899					899	1724	134253					219	0	0			215	23708	0	0										0		
346379	0	7406					5123	0	22322					39384	0	0			0	3387	0	0										133		
346566	0	2497					145	0	21275					0	0	0			0	0	0	0										0		
346771	45057	0					318	45059	13					0	0	0			0	0	0	0										0		
347022	0	12331					354	0	91688					0	0	0			0	0	0	515										0		
347639	0	483					5948	107171	103511					132175	0	0			7384	21008	0	0										0		
347956	0	0					2781	0	39325					22000	0	0			0	9329	0	0										0		
348159	0	0					3168	0	29656					0	0	0			0	14743	0	0										2		
348720	75440	0					644	86181	162383					0	0	0			0	0	0	0										0		
349129	922	0					237	125495	5412					0	0	0			12562	0	0	0										0		
349343	0	5630					416	0	21800					2000	0	0			0	5904	0	0										0		
350657	0	1212					18	0	21845					0	0	0			0	5441	0	0										0		
350750	0	0					993	0	0					17500	0	0			0	0	0	0										0		
351131	0	0					0	0	23317					0	0	0			0	6464	0	0										0		
351560	388	0					1033	388	0					0	0	0			0	0	0	0										0		
351878	0	20814					299	0	42262					4521	0	0			0	7451	0	0										0		
352370	0	0					225	0	54762					0	0	0			0	10755	0	0										9		
352651	0	26973					323	0	29941					0	0	0			0	332	0	0										0		
352745	0	4631					1495	2890	48014					9270	0	0			2890	20013	0	0										0		
352772	0	0					37581	981614	2064581					565000	0	0			435022	126200	0	117112										511		
353238	0	23737					1314	3	87909					0	0	0			0	13647	0	0										0		
353546	0	0					327	0	33401					1903	0	0			0	20190	0	0										0		
353555	0	60657					6200	0	376427					0	0	0			0	41969	0	35445										7369		
353957	0	0					187	0	27755					0	0	0			0	10797	0	0										0		
354253	0	7533					217	0	26746					0	0	0			0	2104	0	0										0		
354310	0	0					36482	128455	366421					200000	0	0			0	0	0	6271										1801		
354552	0	3249					3498	0	331818					0	0	0			0	63056	0	18216										74		
354851	0	736					274	0	5335					1000	0	0			0	2051	0	0										0		
355120	0	67322					569	1109	105089					0	0	0			859	1536	0	0										0		
355559	0	41646					2151	0	166557					0	0	0			0	13511	0	0										0		
355858	12038	0					3516	49762	143758					15000	0	0			18359	38633	0	0										0		
356239	0	1904					1383	0	106076					1377	0	0			0	42631	0	0										0		
356659	0	20405					323	31	24400					1000	0	0			31	0	0	0										0		
356752	0	0					1351	41055	25887					0	0	0			0	0	0	0										0		
357526	0	0					2424	6482	4704					42733	0	0			5118	400	0	0										0		
357553	0	0					517	0	96535					5200	0	0			0	62469	0	3816										0		
357777	44890	0					1715	44890	0					31889	0	0			0	0	0	0										0		
357937	4000	0					1321	35611	31228					10000	0	0			10756	0	0	0										0		
358112	0	7459					187	0	40888					0	0	0			0	13853	0	12296										0		
358448	0	0					220	4	34103					0	0	0			4	12680	0	0										0		
358756	0	0					610	0	27638					9000	0	0			0	27638	0	0										7		
359472	0	0					110	0	181					0	0	0			0	0	0	0										193		
359744	0	0					60	0	55664					0	0	0			0	2905	0	0										0		
360777	0	0					20	0	0					0	0	0			0	0	0	0										0		
361055	0	0					4937	132525	165997					72908	0	0			0	1394	0	65893										0		
361167	0	134379					26722	1272961	1457124					541526	0	0			1041998	388610	0	69841										5353		
361279	0	0					942	0	26141					9000	0	0			0	5555	0	0										0		
361354	0	13423					176	0	24201					0	0	0			0	7027	0	0										0		
361439	0	13490					476	0	101403					0	0	0			0	35430	0	0										0		
362043	0	0					47	0	19842					320	0	0			0	1909	0	0										0		
362155	0	25778					141	0	37032					0	0	0			0	0	0	0										0		
362717	0	5864					4715	0	313948					25000	0	0			0	120107	0	33912										0		
362856	0	0					898	0	104471					0	0	0			0	87226	0	0										0		
362940	0	2885					0	0	15039					0	0	0			0	6337	0	0										0		
363442	0	2265					12	0	3026					0	0	0			0	0	0	0										0		
363648	0	26853					283	0	101994					0	0	0			0	16495	0	0										79		
363657	0	94619					3787	0	480191					0	0	0			0	224155	0	79517										477		
363778	250	0					728	451	0					8868	0	0			201	0	0	0										0		
364131	0	0					262	0	75469					0	0	0			0	12813	0	0										0		
364270	34168	0	0	0	0	0	290	34187	0	0	175723	19360	135254	0			0	0	0	0	0	0	19	0	0	0	0	0	0	0		0		
364430	0	0					1382	0	38595					15000	0	0			0	11619	0	0										0		
364850	0	7298					391	0	10015					2438	0	0			0	0	0	0										0		
365325	0	295501					248625	1000	3065596					250000	0	0			1000	507235	0	160798										5254		
365745	0	0					750	0	56150					0	0	0			0	27049	0	2069										0		
365848	0	0					160	0	43383					0	0	0			0	17480	0	0										4		
365950	0	0					257	0	4340					4000	0	0			0	501	0	0										0		
366078	0	0					9787	18748	76546					15680	0	0			0	5343	0	0										0		
366238	0	21036					1719	0	377605					0	0	0			0	109178	0	1127										2195		
366247	0	14814					131	1265	35741					0	0	0			1265	0	0	0										0		
366359	0	5435					26	21	27077					0	0	0			21	2458	0	0										0		
366658	0	2492					643	10824	37249					0	0	0			10824	0	0	0										0		
366854	0	20994					554	0	20994					0	0	0			0	0	0	0										0		
367150	0	0					518	0	22958					8612	0	0			0	14588	0	0										0		
367178	0	0					1100	9589	0					125	0	0			665	0	0	0										0		
367431	0	0					240	0	41121					5000	0	0			0	2622	0	0										0		
367543	0	4987					2129	0	104346					35000	0	0			0	54973	0	0										196		
368054	0	0					1212	4610	60689					0	0	0			0	18651	0	0										0		
368344	0	7972					583	0	82213					0	0	0			0	0	0	3135										72		
368522	0	0					1679	0	10808					32500	0	0			0	9161	0	0										0		
368951	0	27147					1029	0	98350					15729	0	0			0	15765	0	0										461		
369453	0	0					899	850	39949					8630	0	0			850	20991	0	0										0		
369659	0	0					3259	0	91478					0	0	0			0	29298	0	11886										0		
370020	0	6630					5453	0	81916					25857	0	0			0	36485	0	82										0		
370347	0	0					524	0	21634					2000	0	0			0	12092	0	0										0		
370721	0	0					2816	0	42644					3000	0	0			0	16854	0	0										0		
370833	0	13907					160	0	40432					0	0	0			0	0	0	0										0		
370954	0	999					209	0	14504					1500	0	0			0	209	0	0										0		
371223	0	0					1262	0	41435					0	0	0			0	0	0	0										0		
371232	0	15560					406	0	65877					0	0	0			0	18891	0	491										0		
371362	0	1992					1696	0	171758					0	0	0			0	59241	0	0										0		
371559	0	21335					342	0	73123					0	0	0			0	49994	0	0										0		
371755	0	6716					149	0	37025					141	0	0			0	22240	0	0										0		
371849	0	0					0	547	17474					0	0	0			47	6545	0	0										54		
371924	0	0					3007	0	266282					20000	0	0			0	3453	0	0										890		
371942	0	0					498	0	33762					0	0	0			0	16433	0	0										0		
372444	0	0					377	0	39929					7744	0	0			0	6811	0	0										0		
372538	0	86030					3716	0	107092					65500	0	0			0	9505	0	0										0		
372640	0	0					984	0	60414					0	0	0			0	36151	0	0										0		
372855	0	931					782	0	16238					5500	0	0			0	8372	0	0										0		
373272	0	0					262	0	1360					2500	0	0			0	0	0	0										0		
373553	14339	0					218	14339	0					0	0	0			0	0	0	0										1799		
373601	0	0					225	0	1054782					0	0	0			0	21343	0	150000										0		
374130	0	3938					157	0	38568					0	0	0			0	18287	0	0										0		
374653	0	0					9409	0	415683					67500	0	0			0	100289	0	0										369		
374774	0	0					418	0	29865					0	0	0			0	29240	0	0										0		
375043	0	14978					4785	0	82785					0	0	0			0	16772	0	0										0		
375379	0	985					229	35	5603					4000	0	0			0	730	0	0										0		
375502	0	0					2457	0	24534					34495	0	0			0	10170	0	0										0		
375566	0	0					8145	410	52921					55127	0	0			410	24661	0	2374										0		
375650	0	481					57	653	58264					0	0	0			653	50472	0	0										0		
376237	0	0					183	0	30853					0	2016	0			0	9110	0	0										0		
376273	0	0					7200	229093	2					0	0	0			1961	0	0	0										4486		
