"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1545	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDJ451	RCFDJ454	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCFDPV05	RCFDPV06	RCFDPV07	RCFDPV08	RCFDPV09	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLE75	RCONLG24	RCONLG25	RCONPR04	RCONPR05	RCONPR06	RCONPV05	RCONPV06	RCONPV07	RCONPV08	RCONPV09	RIADG377	
593333																																																																				0	20280	6619		13151			10551	421		1185	106295	0	0	0	25949	3568	21255	31682	1079	4397	15005	5150	292	0	5002	21204	32737	17868	2320	1216				0	15			1567	102	9692	5390			0			0	0														32431	0	0	0	0		0	43	0	3806	0	0	0	0	0			0	0	0	0	0	3956	0	0	CONF	CONF										
593771																																																																				0	0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0	0	0			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF										
593940																																																																				0	14610	0		8727			3247	0		450	40849	0	0	0	7240	108	0	10405	57	463	1278	3522	1685	153	6330	3555	5864	12646	5060	0				0	0			0	0	3631	1366			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	10	0	590	0	0	0	0	0			0	0	0	0	0	870	0	0	CONF	CONF										
594433																																																																				9000	32265	49711		14154			209985	66432		4774	1511020	0	0	1253	261491	5237	145644	315180	12271	49173	91156	74229	16521	11599	308173	342671	239068	223198	101699	2603				0	3069			65236	207003	188085	363209			0			209	1008													0	96845	0	0	0	2018		0	2722	0	12218	0	0	0	655	777			0	0	0	0	0	16429	377	701	CONF	CONF									0	
594451																																																																				0	0	21132		0			292348	1336		0	850903	4873	0	0	203451	1189	154908	235404	36684	6999	26135	30205	66898	36530	346277	93509	119193	87012	4083	2214				0	3992			8655	41046	48231	234034			0			0	0														851422	0	0	0	0		0	124	0	116	0	0	0	0	0			0	0	0	0	0	122	0	0	CONF	CONF										
594853																																																																				0	7283	36149		127			106205	25186		23870	1055896	0	0	0	161753	3503	57910	233386	9494	7609	63501	42360	30159	8127	250001	73641	280196	171558	114659	3947				0	448			21110	107739	163445	364001			0			1257	29													0	482570	0	0	0	11091		30994	322	0	260	0	0	0	0	9834			0	0	0	0	0	3501	0	0	CONF	CONF									0	
594938																																																																				0	91391	1405		36723			44407	17645		7977	373400	0	0	0	78296	6073	0	85308	3413	8989	16830	26119	17450	5481	21803	51820	116940	70291	27034	7096				0	28			6935	283	47745	22753			0			0	17														313091	0	0	0	0		0	384	0	6727	0	0	0	0	0			0	0	0	0	0	4628	0	0	CONF	CONF										
594947																																																																				18991	202229	377218	3525	46714	550983	0	550983	104628		11838	3585624	0	0	20479	730729	61595	274755	514171	14998	45485	111479	77659	219317	260640	304905	405534	820075	694010	526324	92165	0	18991	0	5110	577	0		34894	214963	639520	518636	0	0	0			0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	1138473				14	11306	0	14831	0	27917	0	0	0	0	0	14	0	0	0	0	0	0	24251	14	1499	CONF	CONF									0	
595270																																																																				0	4218	958831	0	223	2357635	0	2357635	453204		0	32981696	0	0	142113	20779026	59197	3159883	2448319	56410	306176	449850	845774	2447547	16652476	5425714	355504	1511246	1870176	2592879	336703	0	0	0	25698	51415	12391		311445	802158	2625173	4428088	0	0	0			0	260744	0	0	0	0	0	0	0	0	0	0	0	0		28346143				137632	2556	17252	2556	0	43919	2242	37996	15017	6397	53612	22155	0	213	0	0	0	0	61658	22155	1010	CONF	CONF				0	5752	0	0	11500		
595337																																																																				0	1800	1490		969			11170	1617		3547	80499	261	0	0	41044	487	36693	9423	2680	11399	24832	1096	481	430	8864	5464	15004	6245	3102	840				0	0			590	0	1600	10823			0			0	0														0	0	0	0	0		0	0	0	2842	0	0	0	0	0			0	0		0	0	2781	0	0	CONF	CONF										
595430																																																																				0	55	57141	0	129	695978	0	695978	20743		1713	1829025	0	53607	7087	165295	782	107548	681138	5609	4100	8657	26410	85393	34773	610708	691249	129570	146227	78070	6618	0	0	0	0	1417	0		6254	67720	105308	145496	0	53607	0			13	283	0	0	0	0	0	0	0	0	0	0	0	0		1007623				13	83	67850	83	0	151	0	0	0	0	0	0	0	0	0	0	0	0	439303	0	766	CONF	CONF										
595869		348	2497955	0	0	2735242	73213	271994	0	0	19794184	0	206579	6697990	17183	3796040	4492637	1298820	3838144	2572681	521038	219318	0	0	0	0	0	0	0	912876		10355	359523	1701316	5126078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14910745	10485	4784	295672	0	0	5914	0	0	0	0	0	2531	129981	53396	102338	0	9956		348	2497955	0	0	2735242	0		265438	0	0	19461377	0	0		6691676	17183	4663903		408935	1506984	2078239	816415	815522	1042539							0	0	0	0	0			10355	359523	1674139	4906531			0			217	1645																			4784	295672			0	0	0	0	0	4354				0				2531		1276	CONF	CONF				129981	53396	102338	0	9956		
595944																																																																				0	14894	711		16937			2488	94		1186	62425	0	0	0	18169	388	0	20948	360	942	5682	7808	3371	0	15364	4308	6384	10079	8003	118				0	27			1061	295	195	3145			0			0	0														24267	0	0	0	389		0	0	0	1742	0	0	0	0	0			389	389	0	0	0	1093	0	0	CONF	CONF										
596062																																																																				0	100661	42737		26173			63752	0		1780	905947	0	1058	0	335690	10487	256396	126692	7539	39819	99842	55802	37275	95283	59992	104403	189991	82163	39858	86817				0	0			28540	76984	57372	113153			0			376	52														456912	0	0	0	636		4665	178	0	17919	0	0	0	0	0			0	0	0	0	0	24798	260	0	CONF	CONF										
596156																																																																				0	0	23055	0	0	26169	0	26169	5833		0	558272	0	0	0	83123	7641	76620	50149	3759	13904	26413	11469	12883	14695	65004	70835	181422	92341	28573	36974	0	0	0	0	0	0		11728	48018	216997	125328	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		558272				0	619	0	619	0	280	0	0	0	0	0	0	0	0	0	0	0	0	9481	0	186	CONF	CONF										
596277																																																																				0	0	0		0			0	0		0	19142	0	0	0	11795	416	54	5610	1565	2059	3923	1753	900	1061	1602	384	1303	1303	491	1922				0	0			87	191	6089	286			54			1015	0														0	0	0	0	1556		0	0	0	0	0	0	0	541	0			0	0		0	0	278	0	0	CONF	CONF										
596455																																																																				0	1352	3946		2070			7387	16873		0	129443	0	0	0	32987	2124	1616	29522	4271	4402	9253	6610	3773	3999	8197	12653	22074	22040	7423	23270				0	55			2907	9664	21361	25134			0			0	0														72726	0	0	0	0		0	52	0	1219	0	0	0	0	0			0	0		0	0	2312	0	0	CONF	CONF										
596978																																																																				0	0	47788		0			3584	1621		0	202222	0	0	0	53057	3278	35493	30735	4265	5543	21091	20906	375	810	18095	22030	69861	35651	3528	0				0	1			733	1727	6088	83996			0			0	67														143812	0	0	0	0		0	13	0	270	0	0	0	0	0			0	0		0	0	66	0	0	CONF	CONF										
597041																																																																				0	5004	5117		10003			7327	12781		404	130333	0	0	0	41467	882	628	66912	2895	5757	9715	5298	2171	15629	19690	41926	9013	14743	2936	135				0	1			29489	5031	9312	3022			0			0	0													0	111689	0	0	0	0		0	69	0	156	0	0	0	0	0			0	0		0	0	268	0	0	CONF	CONF									0	
597313																																																																				0	5861	17354		676			67732	15455		4480	406661	0	0	0	109436	19632	38648	32240	1966	6465	12437	18018	15534	54241	65076	14707	54511	78305	53965	30511				0	109			5892	2239	114501	20573			0			0	1323														258770	0	0	0	0		9161	35	0	11275	0	0	0	0	0			0	0	0	0	0	2250	0	0	CONF	CONF										
597452																																																																				0	1453	9647		0			22548	6899		0	234691	504	0	0	40726	6288	39628	43104	3689	5085	18652	9450	1866	1459	90895	34786	34477	20623	7690	0				0	0			30803	21728	58156	34643			0			0	201													0	95043	0	0	0	307		0	260	0	321	0	0	0	307	0			0	0	0	0	0	1723	0	0	CONF	CONF									0	
597546																																																																				0	50453	32865		11169			21263	14383		9302	385290	0	0	0	93697	7931	38877	77895	3644	8345	35153	19129	27354	72	74549	41986	90559	55646	28752	101				239	98			2494	6866	54695	65992			0			10	0													0	271008	0	0	0	10		7000	198	0	4815	0	0	0	0	0			0	0	0	0	0	1830	0	0	CONF	CONF									0	
597658																																																																				0	10629	490		20490			11026	62		0	77775	0	0	0	17035	557	6	23399	338	972	72	823	13550	1203	22954	5683	9238	6124	11269	4506				0	15			504	648	7576	3195			0			0	0													0	0	0	0	0	49		0	0	0	3211	0	0	0	0	0			0	0	0	0	0	2337	49	0	CONF	CONF									0	
598002																																																																				0	1494	20206	0	34	41693	0	41693	24030		230	601715	0	0	0	271241	6720	31063	3158	12696	12401	5818	14067	52659	173400	9934	13149	54580	68976	86782	95849	0	0	0	0	34	0		3446	14081	86439	36038	0	0	0			0	79	0	0	0	0	0	0	0	0	0	0	0	0		190356				0	17	0	17	0	2142	0	0	0	0	0	0	0	0	0	0	0	0	93870	0	0	CONF	CONF										
598048																																																																				0	101	13177		0			63483	16799		1010	500980	0	0	0	112466	2737	51004	119418	4400	8032	24147	20297	54792	695	98999	76600	125311	60320	19835	4439				442	28231			6050	25139	104274	107379			0			0	464														393525	0	0	0	1108		0	1634	0	14469	0	0	0	324	0			0	0	0	0	0	3589	784	1801	CONF	CONF										
598132																																																																				0	6958	1191		212			6294	0		0	36563	0	0	0	5532	0	0	9139	227	352	2321	1956	676	0	3060	6795	11253	9121	795	0				0	0			76	261	5969	8455			0			0	0														0	0	0	0	0		0	0	0	561	0	0	0	0	0			0	0		0	0	1054	0	0	CONF	CONF										
598543																																																																				0	11034	0		50052			1899	1088		135	66958	0	0	0	1323	169	1170	17585	91	0	393	367	327	145	14329	4884	15218	23037	7456	522				0	1			0	0	415	0			0			0	0														9810	0	0	0	0		0	26	0	583	0	0	0	0	0			0	0	0	0	0	233	0	0	CONF	CONF										
599643																																																																				0	57571	6195		15523			23336	1315		3846	197952	0	0	0	24156	77	2146	64378	1515	3722	6698	2290	3684	6152	23552	42877	49556	18810	21458	14022				0	0			1721	1869	18598	42536			0			0	0														43735	0	0	0	0		0	83	0	829	0	0	0	0	0			0	0	0	0	0	297	0	0	CONF	CONF										
599764																																																																				0	62055	197392	0	9057	211263	0	211263	47693		207177	3245405	0	0	1504	672957	15019	32942	527134	9817	10666	14183	18235	79255	538359	653776	223960	475499	333292	740061	144693	0	0	0	0	6168	0		63872	409163	653193	670745	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1752400				0	741	0	741	0	4698	0	0	0	0	0	0	0	0	0	0	0	0	14212	0	671	CONF	CONF									0	
600419																																																																				0	26586	258820		5593			152592	45413		30179	1556994	0	0	0	405926	23913	157047	176192	4675	10100	24659	50961	111566	203694	504165	103243	202306	228781	97206	15128				0	741			18723	194835	125344	245555			0			0	0													98439	676333	0	0	0	4628		16037	2124	0	152	0	335	0	4020	0			0	0	0	0	0	4461	273	731	CONF	CONF									2150	
601032																																																																				0	6747	0		1898			2903	0		487	23296	0	0	0	8195	313	0	5156	95	842	2855	4192	160	0	765	3550	5622	4227	760	177				0	0			0	0	0	1133			0			157	21	0	0	0	0	0	0	0	0	0	0	0	0		9608				183		0	0	0	789	0	0	0	0	0			0	0	0	0	0	831	26	0	CONF	CONF										
601041																																																																				0	14234	0		5151			8811	586		0	80697	0	0	0	21396	2649	0	28524	817	2225	8400	8235	1016	347	7339	18143	19276	12490	1866	0				0	0			2378	0	10056	3618			0			291	0	0	0	0	0	0	0	0	0	0	0	0	0		20692				1573		0	172	0	1623	0	0	0	609	0			266	266	0	0	0	10023	407	0	CONF	CONF										
601050																																																																				5093	193998	348438	242	103521	4044781	0	4044781	372183		731696	17669060	0	860098	87641	3159870	108618	1402772	3940544	65601	99683	176591	425206	1275514	1116393	9354568	745430	1998832	1520096	861876	10400	56	37	5000	576151	874636	0	5312	99361	1300010	1252215	1957634	0	860098	0			9536	3967	0	0	0	0	0	0	0	0	0	0	0	0		6040189				202319	348474	262825	348716	0	769146	0	0	0	1122	107568	79805	0	4288	0	0	0	0	300070	79805	0	CONF	CONF				27750	68682	0	77	166316		
601153																																																																				0	11440	0		77540			14107	0		115	125997	0	0	0	11712	28	882	30198	806	327	2621	3974	3682	275	4622	28583	47734	28255	3790	640				181	0			1103	0	2799	225			0			0	0														99995	0	0	0	0		0	314	0	3367	0	0	0	0	0			0	0	0	0	0	3066	0	0	CONF	CONF										
601416																																																																				0	9069	455656	0	5672	590274	0	590274	73004		0	4538358	0	0	0	665031	16993	202936	799678	9275	9209	31852	34277	275416	299117	1846583	100694	427246	714064	728903	29320	0	0	0	0	2389	22579		17815	616563	311268	868321	0	0	0			1241	5870	0	0	0	0	0	0	0	0	0	0	0	0	0	2205725				1241	37474	0	37474	0	817817	0	0	0	0	0	0	0	0	0	0	0	0	51012	0	891	CONF	CONF									0	
601443																																																																				0	2294	13553		120			20782	2999		6704	243413	0	0	0	29878	5565	23067	35804	1465	8540	13017	4960	1261	620	32947	31391	111828	23574	11237	2558				0	0			4894	13214	52575	85253			0			0	0														13116	0	0	0	0		0	644	0	3187	0	0	0	0	0			0	0	0	0	0	1751	0	0	CONF	CONF										
601658																																																																				0	3248	14017		1678			75405	2014		0	853702	0	0	370	178939	3642	31514	315701	21052	27993	71422	49993	8254	225	215383	122869	206097	91463	38897	54				0	0			53764	125131	114267	271709			0			0	0													0	345749	0	0	0	0		0	185	0	6052	0	0	0	0	0			0	0	0	0	0	3651	0	0	CONF	CONF									0	
602543																																																																				0	96754	16		52059			26704	1568		4261	320623	0	0	0	75436	2885	15913	62828	754	4709	13431	9665	14452	32215	22441	43604	60590	41867	45363	30983				523	0			2678	1535	5879	25259			0			0	0														112804	0	0	0	0		0	0	0	13447	0	0	0	0	0			0	0	0	0	0	11619	0	0	CONF	CONF										
602842																																																																				0	3468	0		2909			222	0		0	12262	0	0	0	5168	0	5168	11879	1883	3285	0	0	0	0	1205	5506	278	103	0	0				0	0			0	0	77	236			0			0	0														0	0	0	0	0		0	22	0	152	0	0	0	0	0			0	0	0	0	0	8	0	0	CONF	CONF										
603232																																																																				0	4967	0		4018			6994	0		0	25370	0	0	0	1151	0	0	5206	0	0	269	871	0	0	1648	3558	6938	7963	2192	0				0	0			0	0	0	1758			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	0	0	1360	0	0	0	0	0			0	0	0	0	0	5122	0	0	CONF	CONF										
603540																																																																				0	18913	3745		4796			3223	534		1432	76641	0	0	0	31324	342	581	16395	1270	1375	11100	5773	6195	5611	7177	6573	23798	5064	2213	166				48	63			1018	113	4118	3120			0			0	0														31324	0	0	0	0		0	20	0	3290	0	0	0	0	0			0	0	0	0	0	542	0	0	CONF	CONF										
603559																																																																				0	7024	157		4165			1886	0		0	22896	0	1177	0	5140	63	2051	4747	257	1239	2025	447	1042	56	3877	2005	3717	2008	4603	1202				0	0			238	0	449	622			0			82	0														10686	0	0	0	286		0	9	0	583	0	0	0	0	0			140	140	0	0	0	1383	64	0	CONF	CONF										
603755																																																																				0	4030	0		440			2165	0		0	21083	0	0	0	6478	0	6354	1960	302	838	1952	3277	34	76	2294	3034	3814	3886	322	794				0	0			172	0	2898	3431			0			0	0														0	0	0	0	0		0	9	0	0	0	0	0	0	0			0	0		0	0	1460	0	0	CONF	CONF										
604024																																																																				0	34520	27521		5651			41478	16758		5440	403865	0	0	0	83885	1613	21297	26984	4074	3085	12157	6051	19394	39001	62529	23349	53964	47936	47886	83982				0	0			7698	15648	69897	79525			0			0	11														96626	0	0	0	421		7738	853	0	4257	0	0	0	0	0			0	0	0	0	0	1383	421	140	CONF	CONF										
604033																																																																				0	821	0		372			447	0		487	6435	0	0	0	2464	0	0	1564	399	347	634	998	0	0	31	787	789	1473	891	0				0	0			0	0	0	622			0			0	0														0	0	0	0	0		0	2	0	978	0	0	0	0	0			0	0		0	0	242	0	0	CONF	CONF										
604547																																																																				0	30575	11282		61858			29539	4570		375	206925	0	2148	0	29714	0	23806	56057	1292	893	3925	5639	4074	13537	47305	11959	39061	32910	15030	30877				0	0			504	0	14070	20117			0			0	0														86849	0	0	0	0		0	355	0	1217	0	0	0	0	0			0	0	0	0	0	601	0	0	CONF	CONF										
604640																																																																				0	299	3564		7622			6679	23241		19	110625	0	0	3534	30454	0	3919	52899	177	898	3469	5759	299	19852	24613	27369	11748	11409	5032	0				0	0			4220	1530	6450	26133			0			555	0	0	0	0	0	0	0	0	0	0	0	0	0		0				735		0	0	0	160	0	0	0	0	180			0	0	0	0	0	254	0	0	CONF	CONF										
605571																																																																				0	615	297		0			5548	691		0	67797	0	0	0	53743	1667	333	153	95	7	236	571	12755	39874	14	37	296	1882	4946	6793				0	0			167	174	0	1338			0			0	0														0	0	0	0	0		0	0	0	1414	0	0	0	0	0			0	0		0	0	2143	0	10	CONF	CONF										
605610																																																																				0	3833	48041		3455			7409	6487		0	228441	367	0	0	115554	6040	22656	9163	2228	5290	8738	7240	10229	81774	18044	22261	39308	12732	12456	4862				0	37			1858	1236	9543	25144			0			0	282													0	89230	0	0	0	400		0	0	0	0	0	0	0	0	400			0	0		0	0	171	0	0	CONF	CONF									0	
605656																																																																				0	23055	31713	0	5882	22372	0	22372	2458		6079	353629	0	0	0	69437	2159	60548	31761	4433	10108	22923	23188	7898	729	35692	31960	67781	103881	39956	1110	0	0	0	965	8	0		7324	26641	33573	103691	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		124826				223	36	0	36	0	4265	0	223	0	0	0	0	0	0	0	0	0	0	13971	0	0	CONF	CONF										
606046																																																																				0	395847	1728040	100606	117140	7783780	2118	7785898	1151604		119404	35737240	0	107427	227787	9836650	164953	5470817	5089778	271933	587218	816586	1465203	855091	5770636	14343359	2062463	3405551	2896280	2367402	664274	0	0	0	64743	50102	3909		915622	2557888	4386053	5301287	0	107427	0			1482	14401	309776	444017	3576	37208	47046	570	1064	1154	6	11	11	0	0	27841059				161784	138798	717624	239404	0	38285	0	7	0	2940	89005	68327	0	23	0	0	0	0	59269	68327	3224	CONF	CONF				79645	34487	68397	39460	495634	0	
606176																																																																				23811	0	38508		0			131533	1012		0	613126	0	88	0	53779	386	161	230060	2	366	6402	2356	12866	31292	99325	130367	145403	98207	72600	1821				0	13			57713	84759	89466	126065			0			0	400													42388	261301	0	0	0	11222		0	0	0	1944	0	0	0	1127	0			0	0	0	0	0	4049	10095	88	CONF	CONF									727	
606653																																																																				0	295263	7362		228781			53243	8694		193	994286	0	0	0	73956	809	7717	327008	3544	9586	31034	27021	2771	0	186372	127506	288214	267490	47943	1713				728	115			3019	3530	235942	55400			0			0	0														514344	0	0	0	0		0	248	0	13695	0	0	0	0	0			0	0	0	0	0	13308	0	104	CONF	CONF										
607146																																																																				9087	13076	33402		9072			83548	7611		16818	423263	0	0	37245	30013	205	20704	95103	563	1615	3137	3128	1336	20233	50841	65833	142811	61732	50294	21061				0	0			7732	22204	62066	121459			0			0	0														91203	0	0	0	0		0	0	0	426	0	0	0	0	0			0	0	0	0	0	6544	0	0	CONF	CONF										
608358																																																																				0	11481	0		23328			4525	0		1041	50374	0	0	0	2533	0	0	25448	308	130	780	1015	49	208	31643	7683	5057	1230	1277	369				237	0			0	13	0	5564			0			0	0														0	0	0	0	0		0	0	0	437	0	0	0	0	0			0	0	0	0	0	1215	0	0	CONF	CONF										
608844																																																																				0	0	88494		0			4927	13508		0	296911	0	0	0	96868	1200	0	31672	573	3517	12358	5423	15579	59418	24702	20662	72162	63708	16981	1829				0	50			3368	223	35827	51808			0			0	0														72304	0	0	0	0		0	77	0	168	0	0	0	0	0			0	0	0	0	0	393	0	0	CONF	CONF										
609010																																																																				0	920	3109		2150			13818	439		0	322262	548	0	0	109597	6710	37214	31786	2964	1467	7433	19059	25142	53532	22565	9871	21705	83722	74687	663				0	7			12562	4408	90843	77722			0			0	0														160794	0	0	0	430		0	0	0	135	0	0	0	430	0			0	0	0	0	0	390	0	0	CONF	CONF										
609467																																																																				0	0	19803		0			2939	1		0	130238	0	0	0	32	0	32	5891	1	0	13	19	0	0	41820	10460	32544	41018	4363	0				0	0			0	1685	19054	86724			0			0	0														95543	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF										
609476																																																																				0	0	25246		0			0	8769		0	285777	297	0	0	227147	2872	129	84	11	67	1317	2479	62553	159326	1599	1	417	936	27722	28223				0	0			1500	3740	3032	12109			0			0	176														245695	0	0	0	0		0	61	0	0	0	0	0	0	0			0	0	0	0	0	1598	0	0	CONF	CONF										
609609																																																																				0	0	147654		0			85803	0		0	469497	950	0	0	10025	910	10025	53130	0	0	0	4260	5765	0	71876	25077	57713	96921	179630	29139				0	0			0	0	65416	160624			0			0	0														0	0	0	0	0		0	15	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	CONF	CONF										
609832																																																																				0	40763	4799		36933			31279	876		885	156120	0	0	0	16325	1112	5693	53418	1225	1562	3669	5349	562	3932	37484	18033	40888	34399	6371	1621				0	11			2835	889	11585	4312			0			21	0														11817	0	0	0	21		0	17	0	1870	0	0	0	0	0			0	0	0	0	0	1629	0	0	CONF	CONF										
610128																																																																				0	4364	794		3676			11430	2863		493	303677	393	0	0	16205	271	671	12702	1070	943	4654	3135	3560	2777	9813	2971	40333	126302	95240	13195				1196	98			2086	1584	25859	11209			0			0	0														108554	0	0	0	44		0	26	0	220661	0	0	0	0	0			44	0	0	0	0	1255	0	0	CONF	CONF										
610164																																																																				0	12797	10625		10936			25267	0		135	346613	0	1438	0	44861	2262	38108	40203	1448	2232	17832	2400	4677	16272	60416	45605	89919	21325	62153	21988				480	0			4379	25379	38117	126904			0			0	0														250153	0	0	0	579		0	268	0	2455	0	0	0	579	0			0	0	0	0	0	40310	0	0	CONF	CONF										
610539																																																																				0	9806	0		13697			4915	0		0	47152	0	0	0	7087	153	1719	21550	543	1164	2093	2076	1004	30	13576	13535	8184	3560	1092	13				0	0			0	974	3930	3442			0			8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9079				54		0	16	0	1955	0	0	0	0	0			46	13	0	30	3	1177	0	0	CONF	CONF									0	
610557																																																																				0	3058	1876		4572			32449	12702		0	268705	0	0	0	64544	4644	50185	32861	2134	5051	12479	21076	23454	350	33201	37161	56660	46867	27474	1285				611	154			20294	32656	55515	31325			0			0	0													0	68445	0	0	0	0		0	13	0	2662	0	0	0	0	0			0	0	0	0	0	1630	0	0	CONF	CONF									0	
610913																																																																				0	5863	6264		1653			17103	7196		534	218613	111	0	0	72209	730	67011	21643	18782	16185	24356	1668	1381	8610	63285	9014	29630	24172	7993	10317				0	103			4445	15752	40442	11703			0			42	169														58336	0	0	0	100		0	408	0	12564	0	58	0	0	0			0	0	0	0	0	21755	0	136	CONF	CONF										
611031																																																																				0	5113	126		0			6989	1466		0	186823	0	0	0	40457	1008	40457	58518	4622	8639	20621	3215	1908	1444	22128	23130	73117	21369	6622	0				0	113			21527	13546	50298	43350			0			0	0													8122	15020	0	0	0	77		0	30	0	1735	0	0	0	77	0			0	0		0	0	1065	0	0	CONF	CONF									141	
612159																																																																				0	113336	1047		22567			29149	2396		0	284513	0	6226	0	30756	702	16905	143868	3888	10960	5299	3258	2084	5246	42823	86197	41311	40559	27750	15117				0	2246			4743	3785	40668	18945			0			0	32														120155	0	0	0	1388		0	189	0	4546	0	0	0	0	0			1388	0	0	0	0	3212	0	0	CONF	CONF										
612878																																																																				0	16741	682		4023			4328	0		0	88046	0	0	0	46252	808	38691	9183	4363	17553	13725	3691	2365	4078	3091	12544	6915	8329	3746	6930				0	0			701	1412	188	8491			0			23	0														2500	0	0	0	23		0	13	0	2127	0	0	0	0	0			0	0		0	0	2280	0	0	CONF	CONF										
613008																																																																				0	2926	1633561	0	6277	1561166	0	1561166	921431		484667	14550620	0	2335	50111	3529364	75029	1326331	1494666	182953	157428	296596	379581	798087	1703707	3973224	809986	1881421	2126110	1942151	243159	0	0	0	0	29840	0		133505	703947	1375149	4011161	0	2335	0			6081	1974	0	0	0	0	0	0	0	0	0	0	0	0		7727938				100016	64354	13367	64354	0	275	0	10614	0	8477	64225	10619	0	0	0	0	0	0	2266	10619	7054	CONF	CONF				2600	3876	0	0	6891		
613156																																																																				0	1299	30709		187			45247	13917		0	332109	0	0	150	70876	4114	33542	86205	3759	5093	25038	23819	8686	4202	54629	22724	83791	68715	18657	11907				0	379			4354	16900	65683	67850			0			0	476													0	303488	0	0	0	35		0	65	0	4849	0	0	0	35	0			0	0	0	0	0	5680	0	0	CONF	CONF									0	
613343																																																																				2500	212551	128903		108228			140255	19395		3450	1307710	0	0	0	134104	8800	98631	194360	11030	13893	38587	31263	23802	15167	308389	135841	267562	253462	58894	143693				0	208			38972	112272	189333	188290			0			0	19													0	346817	0	0	0	0		1167	619	0	11197	0	0	0	0	0			0	0	0	0	0	7466	0	0	CONF	CONF									0	
613400																																																																				0	485	351929	0	0	352271	0	352271	78010		6916	3415652	0	0	140	1265620	28473	223403	598	4476	29336	44095	63331	217520	902402	589204	501052	278837	241632	497244	35371	0	0	0	0	557	0		1400	95443	109845	757865	0	0	0			0	1436	0	0	0	0	0	0	0	0	0	0	0	0	0	1334481				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366838	0	5049	CONF	CONF									0	
613558																																																																				0	50206	51649		32994			141395	24906		0	990155	0	62	4814	264925	2917	92450	233608	6371	18787	33883	39169	109279	56597	277013	69506	121229	233946	17885	3338				3	19			8771	66309	141879	198352			0			318	207													33850	755734	0	0	0	1972		0	1066	0	2228	0	13	0	0	0			1254	125	0	0	1046	2474	387	0	CONF	CONF									117	
613679																																																																				0	6032	25091	0	1148	82659	0	82659	17896		0	451338	0	0	0	193708	9886	12160	59093	2264	2476	1223	8708	26578	152034	44199	20483	51694	54169	57597	28032	0	0	0	0	10	0		16483	12503	50153	31995	0	0	0			110	270	0	0	0	0	0	0	0	0	0	0	0	0		219698				7296	63	0	63	0	3388	0	5826	0	0	0	1360	0	0	0	0	0	0	323	1360	0	CONF	CONF										
