"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
719656														4503	0	3131	0	0	2547	0	0	415	797	160	0	0	0	CAPITAL CONTRIBUTIONS PAYABLE - TAX CREDITS			
719964														1804	0	1461	0	0	0	0	0	73	255	15	1461	0	0				
720157														199	0	0	0	0	0	0	0	172	27	0	0	0	0				
720344														1616		1004	0	911				388	215	9	54						
720746														5380	0	3902	0	579	0	0	0	564	811	103	1120	90	0				
720858														1157	0	871	0	0	0	0	0	227	59	0	858	0	0				
721350														8107	0	2302	67	24	0	0	0	3154	2121	463	2145	0	0				
721752														777	0	621	0	0	616	0	5	154	2	0	0	0	0	Accrued Salary Cont. Liability	Backup WIthholding Tax	Cash Benefits Paid	
721949														5153	0	2914	0	0	1670	0	0	1641	378	220	0	0	0	CLS Loan Escrow			
722227														1723	0	972	0	0	0	0	0	64	660	27	0	0	972				
722432														2417	0	88	0	0	0	0	0	190	2023	116	0	0	0				
722544														22309	0	3177	0	0	0	0	0	4238	12894	2000	3039	0	0				
722777	2966405	0	2386404	0	1659456	0	0	0	400907	54019	0	0	0									125075									
722816														9425	0	5443	0	0	0	0	0	2053	1583	346	0	0	1989				
723112	3660000	0	2352000	5000	0	739000	0	0	1088000	145000	0	0	673000									70000						Commitments to fund low-income housing investments			
723158														379	0	0	0	0	0	0	0	292	63	24	0	0	0				
723550														290	0	19	0	0	0	0	0	270	1	0	0	0	0				
723653														3006	0	1951	0	0	0	0	0	244	811	0	1944	0	0				
724744														6963	0	4972	0	0	0	0	0	1702	289	0	3725	0	0				
724904														4008	0	106	0	0	0	0	0	374	3528	0	0	0	0				
724940														80	0	0	0	0	0	0	0	70	10	0	0	0	0				
725077														4713	0	3713	0	0	0	0	0	465	458	77	220	0	0				
725732	87938	0	40918	0	0	0	0	0	23707	207	0	0	35277									23106									
725741														2756	0	2388	0	0	0	0	0	145	223	0	2239	0	0				
726458														376	0	5	0	0	0	0	0	133	238	0	0	0	0				
726953														6718		2027	0	125				1713	2104	874			1716				
727174														5734	0	1503	0	0	413	0	0	82	3979	170	788	0	0	Unrealized Loss on Commitments			
728948														3296	0	0	0	0	0	0	0	1033	2195	68	0	0	0				
728957														1450	0	578	0	0	0	0	0	504	368	0	578	0	0				
729011														6757	0	1674	0	0	0	0	0	2645	2012	426	801	0	192				
729057														377	0	104	0	57	0	0	0	221	12	40	47	0	0				
729178														3256	570	2572	0	0	0	0	0	321	329	34	1669	0	212	Unearned fees on PPP loans			
729310														10279	1100	7390	0	543	0	0	0	702	1655	532	4349	0	0				
729842														1276	0	416	0	0	0	0	0	284	576	0	416	0	0				
729945														1430	0	877	0	0	567	236	0	305	248	0	0	0	0	ACCRUED SUPPLEMENT RETIREMENT SIBLEY	ACCRUED BENEFIT SPLIT DOLLAR		
731050														549	0	0	0	0	0	0	0	200	349	0	0	0	0				
731247														27690		19979	0		8200			3653	328	3730				Investment Securities in Process			
731957														46	0	0	0	0	0	0	0	26	20	0	0	0	0				
732178														4716	0	1094	0	423	0	0	0	1540	508	1574	0	0	0			Deferred Loan Fees	
732253														2309	0	598	0	0	0	0	0	811	900	0	406	0	0				
732637														1124		279	0					538	307	0							
732758														15393	0	13717	0	0	5077	3838	0	207	1319	150	0	0	3742	Suspense Credits- Safekeeping	Salary Continuation Plan		
732918														16710		10651	96	5268				2330	2759	874	2307		592				
732954														264	0	117	0	0	0	0	0	140	0	7	102	0	0				
733054														12423		3690	0	196				3661	4672	400	3405		85				
733540														922	0	475	0	0	467	8	0	171	215	61	0	0	0	Benton Capital Lease	AIP/Other Borrowings	Earl Whaley	
733559														3772	0	541	0	0	0	0	0	1096	2135	0	0	0	371				
733661														12592	0	1680	0	1531	0	0	0	0	10912	0	0	0	0				
733755														860	0	710	0	0	0	0	0	90	60	0	619	0	0				
733951														655	0	22	0	0	0	0	0	309	281	43	0	0	0				
734248														3034	0	1971	0	0	0	0	0	461	529	73	1707	0	0				
734350														2450	0	1313	0	0	0	0	0	296	841	0	1303	0	0				
734538														12453	0	9195	0	0	0	0	0	0	2053	1205	3369	0	0				
734613														1319	0	611	0	0	611	0	0	236	292	180	0	0	0	Accrued Benefit Liability			
735067														4934	0	2529	0	50	0	0	0	445	1236	724	0	0	2443				
735414														417	0	246	0	15	0	0	0	32	139	0	231	0	0				
735441														7333	0	1109	0	0	756	0	0	3897	2052	275	0	0	0	DEFERRED CONTRACT INCENTIVE			
735973														596	0	557	0	0	0	0	0	16	23	0	505	0	0				
736158														128	0	5	0	0	0	0	0	36	87	0	0	0	0				
736550														2184	0	852	11	0	831	0	0	812	506	3	0	0	0	Deferred Income			
737548														9168	0	0	0	0	0	0	0	2048	6574	546	0	0	0				
738013														4843	0	1675	0	0	692	0	0	612	2240	316	701	0	0	EFT Network Settlement Account			
738040														18215		4323	0					9492	4400	0	3676	647					
738143														6042	0	3263	0	0	0	0	0	1222	1312	245	2982	0	0				
738255														986		164	0		164			397	425	0				Accrued Expense - Profit Sharing			
738303														14305		10308	0					20	3512	465	7959		1116				
738657														282		196	0					76	0	10							
738769														14974	0	12160	0	0	0	0	0	689	1569	556	4127	0	3134				
739346														1158	0	136	0	0	7	0	0	804	218	0	129	0	0	CDARS INCOMING RATEBRIDGE PAYMENT			
739355														5816		3800	0					911	1105	0	3745						
739560														83766		53785	0		19229			1381	25158	3442	14183			Supplemental Retirement Plan			
739832														2212	0	1724	0	0	448	0	0	329	146	13	1237	0	0	LNS PURCHASING ACCOUNTING			
740249														940	0	0	179	0	0	0	0	648	113	0	0	0	0				
741068														634	0	95	0	0	0	0	0	99	400	40	0	0	0				
741152														169	0	0	0	0	0	0	0	25	144	0	0	0	0				
741330														18442		13596	0	177				2278	2227	341	10853		2427				
741358														134	0	77	0	0	0	0	0	56	0	1	0	0	0				
741844														877	0	275	0	0	0	0	0	217	385	0	262	0	0	Profit Sharing Plan Accrual			
741956														157	0	77	0	0	0	0	0	80	0	0	0	0	0				
741974														2391	0	872	208	0	0	0	0	588	664	59	0	0	0				
742056														578	0	13	0	0	0	0	0	146	294	125	0	0	0				
742542														1455	0	0	0	0	0	0	0	356	1049	50	0	0	0				
742944														2487	466	1413	0		312		166	475	384	215			171	ACCUMULATED POST RETIREMENT BENEFIT	DEFERRED FEES ON SBA PPP LOANS	DEFERRED COMP-CONT#1	
743679														9542	0	7614	0	0	0	0	0	224	1507	197	5859	0	193				
743950														312	0	19	23	0	0	0	0	111	159	0	0	0	0				
744854														3748	0	1721	0	0	0	0	0	1205	822	0	0	0	1277	29620 Card Cash Payable	29880 Tenant Deposits		
745347														745		62	0					314	264	105							
746157														1266	0	160	0	0	160	0	0	488	283	335	0	0	0	ACC EMPL BONUS/PROFIT SHARING			
746755														2110	0	159	0	0	0	0	0	397	1128	426	0	0	0				
746942														767	0	81	84	81	0	0	0	584	18	0	0	0	0				
746979														338	0	3	0	3	0	0	0	188	147	0	0	0	0				
747051														632		223	0		223			255	81	73				Unearned Income			
747257														659	0	239	0	0	0	0	0	177	203	40	239	0	0				
748254														2339	0	1077	0	0	586	0	0	181	984	97	397	0	0	Accrued Benefit Liability			
748357														3263	0	1755	0	0	722	0	0	383	933	192	0	0	1028	Deferred SBA Sales Income			
748441														692	0	1	0	1	0	0	0	261	338	92	0	0	0				
748964														1634	0	903	0	0	0	0	0	185	546	0	890	0	0				
749242														311500		151131	0					36609	100194	23566	23793		56887				
749635														3078	0	165	0	0	148	0	0	755	1836	322	0	0	0	unearned contract incentives			
749840														50	0	0	0	0	0	0	0	47	1	2	0	0	0				
749943														1313	0	91	117	0	0	0	0	949	156	0	0	0	0				
750051														2260	0	265	0	0	0	0	0	1409	586	0	0	0	0				
750127														807	0	133	0	0	0	0	0	123	495	56	133	0	0				
750341														2097	379	409	0	0	0	0	0	340	1292	56	0	0	0				
750444														904	0	15	0	0	0	0	0	307	477	105	0	0	0				
750846														342	0	0	0	0	0	0	0	221	121	0	0	0	0				
751254														3265	0	569	0	0	0	0	0	2172	524	0	0	0	0				
751656														25041		6378	0	75				7779	9968	916	1129		5052				
751852														3961	0	2074	0	232	7	0	0	266	1321	300	1135	0	0	DEFERRED REVENUE			
752831														4382	0	3525	0	0	0	0	0	475	272	110	1422	0	1311				
753052														244	0	0	0	0	0	0	0	237	7	0	0	0	0				
753324														19215	0	17035	0	0	0	0	0	903	873	404	0	0	10190				
753641														325	0	28	0	0	0	0	0	56	226	15	0	0	0				
753856														370	0	44	0	25	0	0	0	244	65	17	0	0	0				
754068														10811	0	8418	0	0	0	0	0	489	1555	349	0	0	8373				
754246														429	0	106	44	0	0	0	0	190	89	0	106	0	0				
754536														1896	0	1066	0	0	264	0	0	507	323	0	802	0	0	BONUS CONTINGENT RESERVES			
754826														12690	0	3558	0	0	0	1771	0	966	6890	1276	0	0	0		Deferred Incentive Pay		
754853														10166	0	3218	0	0	0	0	0	2305	3686	957	2094	0	1105				
754929														9586		2289	0					1522	5535	240			1481				
755252														4713	0	1174	0	0	0	0	0	1855	1568	116	743	0	0	ATM Adjustment Settlement	Unrealized Gain/Loss in Subsidiary		
755421														231	0	78	0	0	0	0	0	117	36	0	0	0	0				
755458														2323	459	647	0	0	0	0	0	1216	310	150	0	181	0	State and Federal Tax Withholding on Deposit Accounts			
756343														1209	0	107	4	0	0	0	0	598	500	0	0	0	0				
756848														1222	0	69	0	0	0	0	0	531	602	20	0	0	0				
757377														9222	0	6824	0	538	4068	2163	0	1125	1273	0	0	0	0	Post Retirement Liability	SERP		
757452														987		487	0		70	262		373	11	116				UNEARNED FLEX CREDITS	EFT SETTLEMENT		
757779														1158	0	745	0	0	350	169	0	24	267	122	0	0	0	ACCRUED BENEFIT LIABILITY - BOLI	EFT NETWORK SETTLEMENT		
758703														118580		70766	0					3413	42148	2253		23453	31013				
758842														1104	0	775	0	445	0	0	0	327	0	2	330	0	0				
758851														23048	0	5751	0	0	2070	1809	0	8350	8868	79	0	0	0	Gov Guaranteed Loan Good Faith Deposits	Secondary market payable		
759045														8509	0	6094	0	0	0	0	0	764	955	696	6029	0	0				
759625														9085	0	5099	0	0	2083	0	0	2634	980	372	0	0	0	ICS in Process			
760210														259	0	0	0	0	0	0	0	157	102	0	0	0	0				
760331														1658	0	111	0	111	0	0	0	481	704	362	0	0	0				
760340														1653	0	322	837	0	173	102	0	293	182	19	0	0	0	Cash Items/Suspense	LCM in Process		
760434														882		67	0					240	420	155				Deferred Gain on sale			
760649														710	0	0	88	0	0	0	0	520	102	0	0	0	0				
760854														23958	0	17025	0	0	0	0	0	3932	2501	500	16724	0	0				
760939														1117	0	990	0	0	0	0	0	67	47	13	767	0	0				
760957														711	0	10	0	0	0	0	0	626	25	50	0	0	0				
761244														3805	0	1168	0	0	0	0	0	1158	1479	0	255	0	0				
761459														1571	0	86	0	86	0	0	0	946	527	12	0	0	0				
761543														5052	0	954	0	84	0	0	0	1845	1783	470	865	0	0	0			
761806														1481208		1205928	0		595857			32133	220323	22824				LIHTC PAYABLE			
761833														3036		0	831					1273	897	35							
761851														893	0	95	0	0	0	0	0	652	0	146	0	0	0				
761954														2693	0	2147	0	653	0	0	0	344	87	115	0	0	1494				
762045														2191	0	657	0	0	0	0	0	330	680	524	0	0	657				
762447														35462		15065	0					5317	14859	221			12708				
762474														19564	0	9724	0	4911	0	0	0	5847	3239	754	3945	0	0	MSP Pending Items			
762773														6037	0	5121	0	0	626	407	0	287	629	0	0	0	0	Safe Deposit Security	Deferred Safe Deposit income		
763211														621	0	125	0	0	0	0	0	295	124	77	0	0	0				
763677														8961	0	6196	0	0	0	0	0	954	1062	749	4650	0	1292				
763930														2786	0	29	0	0	0	0	0	1886	486	385	0	0	0				
764030														290700		176443	0					22656	56053	35548			50565				
764058														12358	0	6660	0	0	0	0	0	2352	2526	820	2722	0	3155				
764067														339	0	0	0	0	0	0	0	197	142	0	0	0	0				
764142														1232	0	458	0	0	9	0	0	303	471	0	34	0	0	CDARS Incoming RBP			
764151														961	0	805	0	0	0	0	0	65	91	0	715	0	0				
764816														2962	0	1352	0	232	0	0	0	858	752	0	773	0	347				
765318														1055	0	0	0	0	0	0	0	243	812	0	0	0	0				
765354														549		382	0	76	165	141		137	0	30				ATM	ESCROW		
765505														15628		3014	0					163	11752	699		800	2029				
765662														167	0	0	0	0	0	0	0	68	25	74	0	0	0				
765877														993	0	420	0	0	344	0	0	74	499	0	0	0	0	Accrued Salary Continuation			
766052														262	0	0	0	0	0	0	0	251	1	10	0	0	0				
766164														106546		44018	0	17007				9014	51033	2481			27011				
767152														211	0	0	0	0	0	0	0	119	92	0	0	0	0				
767246														54	0	0	0	0	0	0	0	54	0	0	0	0	0				
767255														3462	0	2512	0	0	350	0	0	420	380	150	2144	0	0	Deferred Revenue/Unearned Income			
767554														359	0	131	0	0	0	0	0	63	146	19	0	0	0				
767572														184	0	67	0	0	5	8	0	28	75	14	49	0	0	Partial Payments	Filing Fees Collected		
767611														723		0	0					340	315	68							
767732														2836	0	585	0	0	0	0	0	369	1667	215	0	0	585				
767974														25361	0	18784	0	0	11562	0	0	1997	2322	2258	0	0	0	Equity Contributions Payable			
768458														1246		0	0					195	1026	25							
768476														314	0	90	0	0	0	0	0	74	149	1	0	0	0				
768953														3991	0	2182	0	0	0	993	637	1104	705	0	0	0	0		FCP Commitment on Cost Method Investment	Holleway Commitment on Cost Method Investment	
769334														345	0	0	25	0	0	0	0	240	80	0	0	0	0				
770451														1450	0	979	0	0	0	0	0	134	337	0	979	0	0				
770545														198	0	0	0	0	0	0	0	151	47	0	0	0	0				
770639														1734	0	922	0	0	0	0	0	421	391	0	692	0	0				
770657														15751	0	7933	0	0	5744	0	0	3473	4345	0	1952	0	0	ATM/POS CLEARING			
770853														3013	0	300	0	0	201	88	0	933	1780	0	0	0	0	ATM Card Holders	Real Estate Tax Payable		
771047														281	0	192	0	1	0	0	0	46	26	17	191	0	0	FORD CREDIT - AUTO	ACCTS PAY - BACKUP WITHHOLDING		
771140														12040		5425	0	465				3021	2884	710	2433	813					
771458														25404	0	11925	0	0	0	0	0	2540	10716	223	11925	0	0				
771609														42844	0	28350	0	0	0	0	0	496	13551	447	18179	0	0	Interest Rate Derivatives_Held for Trading	Other Misc Liabilities		
771748														916	0	301	0	270	31	0	0	444	171	0	0	0	0	261500 ACCRUED ACC. DEPRECIATION			
771878														3752	0	2158	0	0	0	0	0	451	1143	0	2147	0	0	misc liabilities			
772008														22282	0	14945	0	0	0	0	0	194	5956	1187	4222	0	0				
772446														10010	0	61	0	0	0	0	0	0	9949	0	0	0	0				
772754														416	0	25	0	0	0	0	0	379	12	0	0	0	0				
773032														957		53	0					98	725	81							
773171														1077	0	290	303	256	33	0	0	102	382	0	0	0	0	ALLL on Sold Loans			
773247														103294		34930	0					9240	54563	4561	10476		10125				
773443														3013		1388	2					883	740	0	1348						
773470														14871	0	8111	1543	0	0	0	0	641	4548	28	0	0	6474				
773742														6544	0	2363	0	0	69	0	0	99	3862	220	2294	0	0	RECOURSE RESERVE			
774132														30135	0	23006	0	0	0	0	0	1158	4753	1218	3924	0	18211				
774235														823	0	464	0	0	186	0	0	70	289	0	0	0	0	DEFINED PLAN RESERVE			
774253														355	0	27	0	0	0	0	0	146	174	8	0	0	0	Deferred Revenue			
774347														1672	0	84	0	0	0	0	0	1326	262	0	84	0	0				
775054														6973	0	3798	0	0	0	0	0	2234	941	0	2510	684	0				
775241														486		62	0					103	321	0							
775456														8751	0	2429	0	0	0	0	0	3805	2218	299	1705	0	0				
775773														2728	0	2042	0	0	0	0	0	30	576	80	1946	0	0				
776369														1114	0	0	0	0	0	0	0	365	430	319	0	0	0				
776547														3693		2078	0	1186				990	585	40	141						
777254														519	0	5	14	0	0	0	0	197	303	0	0	0	0				
777366	26703	0	17838	0	0	1090	0	0	2204	678	0	0	16051									5983						BOLI BENEFIT PLAN RESERVE			
777441														596	0	20	0	0	20	0	0	311	253	12	0	0	0	CDARS INCOMING RATEBRIDGE PAYMENT			
777870														4166	0	1896	0	0	0	0	0	990	1280	0	346	0	0				
778738														23226	0	14520	0	0	3089	614	8075	6408	2277	21	0	0	1843	Deferred Fees	Scorecard Credit/Debit Card Redmption Liability	Investment Purchases Settlement	
779016														7269	0	1868	0	0	478	0	0	1928	3195	278	862	0	0	Loan Escrow Balances			
779351														23582		3087	2946					4443	11510	1596	107	200	1233				
779641														390	0	291	0	0	0	0	0	22	77	0	0	0	0				
779650														1671	0	721	0	0	600	0	0	293	657	0	0	0	0	ATM SETTLEMENT	YEAR-END BONUS ACCRUAL	FDIC ASSESSMENT PAYABLE	
779968														13162	0	7009	0	0	6909	0	0	4070	2003	80	0	0	0	Lease Liability			
780049														2483	0	1450	0	0	0	0	0	682	319	32	1448	0	0				
780218														5954	0	2347	0	0	0	0	0	406	2561	640	1305	0	0				
780263														2774	0	2168	0	0	0	0	0	69	524	13	1658	0	508				
780722														4619		748	0					1183	2343	345			740				
780955														2439	0	279	151	0	226	0	0	1484	525	0	0	0	0	Excess Escrow Disbursement			
782016														457	270	270	0	0	0	0	0	29	144	14	0	0	0				
782306														57744		38676	0					2876	13514	2678			17630	INTERCOMPANY DUE TO TOTAL			
782548														371	0	0	0	0	0	0	0	143	228	0	0	0	0				
783161														10666	0	467	0	0	0	0	0	583	8466	1150	324	0	0	0	0	0	
783246														1810	0	350	0	341	0	0	0	541	919	0	0	0	0				
783349														88		0	0					54	27	7							
783648														157442		121052	0					10999	21877	3514		66959	29482	SECURITY PURCHASED NOT SETTLED/TRADE DATE			
783844														3282		913	0					372	1174	823			882				
783910														2045	0	1027	0	458	0	0	0	107	868	43	0	0	414				
784159														1870	0	0	0	0	0	0	0	1111	459	300	0	0	0				
784430														2388	0	2150	0	0	0	0	0	192	46	0	0	0	0				
785147														8853	0	4807	0	0	0	1116	2351	173	3614	259	0	0	878		Unfunded OCCH	Flex Credit	
785473														30468		12402	0		6014			6708	9593	1765			4006	Investment funding obligation			
785857														1624	0	1102	0	0	220	831	0	320	183	19	51	0	0	Employee Bonus Payable	Debit Card Clearing Account	Securities Purchased Payable	
785923														19194	0	13813	0	5355	0	0	0	1233	3896	252	0	0	5934				
785950														6707	0	3136	0	0	0	0	0	1636	1231	704	3065	0	0				
786210														14692	0	908	0	0	0	0	0	2258	9108	2418	0	0	878				
786256														541		304	180					8	0	49							
786555														4065	473	3141	0	139	0	0	0	567	357	0	2310	0	0				
786612														64276		42656	0		9934			13052	5351	3217	8186		15342	LOAN LEVEL INTEREST RATE SWAP			
786733														4267	0	2577	0	0	2458	0	0	592	911	187	0	0	0	Supplemental Executive Retirement Plans			
786948														1120	0	347	0	0	0	0	0	505	268	0	347	0	0				
787459														5525	0	3051	0	0	3051	0	0	500	1889	85	0	0	0	BONUS			
787842														1212	0	0	0	0	0	0	0	597	565	50	0	0	0				
788559														2338	0	1717	0	0	0	0	0	425	188	8	1115	0	0				
788652														1864	0	1367	0	0	0	0	0	232	190	75	1005	0	0				
788773														4412	0	3193	0	0	0	0	0	705	434	80	2432	0	0				
789051														172	0	73	0	4	0	0	0	99	0	0	69	0	0				
790150														1052	0	822	0	0	0	0	0	77	150	3	822	0	0				
790271														7269	0	5275	0	0	0	0	0	843	1101	50	3702	0	0	CDARS Incoming Ratebridge Payment	CDARS Deferred Fee Liabilities		
790543														15122		9682	0	2947				2897	1360	1183	816	5919					
790703														8058	0	808	0	0	0	0	0	67	6749	434	0	0	541				
790918														12221	0	7027	0	902	0	0	0	1786	3311	97	0	3823	1908				
791072														718	0	213	0	0	0	0	0	249	199	57	182	0	0				
791353														3161	750	1283	0		227			192	1556	130	125			DUE TO STATE MN - BMP			
791821														3636	0	775	0	0	478	0	0	224	2427	210	0	0	0	MV SWAP	0	0	
791942														1850	0	543	0	420	0	0	0	1025	282	0	0	0	0				
792453														498	0	0	0	0	0	0	0	430	1	67	0	0	0				
792640														884	0	12	0	0	0	0	0	738	134	0	0	0	0				
792659														1243	0	403	0	0	0	0	0	614	201	25	0	0	0				
794149														1374		307	0		293			447	116	504				Deferred contract signing bonus			
794345														1921	0	771	0	0	0	0	0	885	265	0	762	0	0				
794475														964	0	509	0	0	0	0	0	16	439	0	0	0	0				
794653														64	0	0	0	0	0	0	0	64	0	0	0	0	0				
795249														244		10	0					207	27	0							
795548														4358	0	2104	0	376	0	0	0	2002	226	26	1724	0	0				
795959														644	0	0	0	0	0	0	0	240	403	1	0	0	0				
795968	545963	0	444266	0	0	113815	0	0	76385	1585	0	120147	0									23727						LIHTC Investment Commitment			
796152														3743	0	853	0	0	0	0	0	1289	1544	57	420	0	0				
796657														563	0	0	0	0	0	0	0	211	290	62	0	0	0				
797140														5334	0	1601	0	10	0	0	0	1174	1952	607	611	0	0				
797775														38120		29986	0					1435	6220	479			23820				
798512														303	0	226	0	0	226	0	0	6	70	1	0	0	0	deferred fee plan - payable			
799751														1080		399	0		237	161		537	144	0				Escrow Reserves	Accounts Payable - Loans		
799854														718	0	348	0	0	0	0	0	150	205	15	0	0	348				
799939														12	0	0	0	0	0	0	0	12	0	0	0	0	0				
799948														1676	400	453	0	0	0	0	0	804	280	139	0	0	0				
800134														1664	0	188	13	0	0	0	0	337	1039	87	6	0	82				
800442														6071	0	5662	0	0	2	0	0	305	46	58	5660	0	0	accrued expense audit			
800479														83	0	69	0	0	0	0	0	4	10	0	0	0	0				
800853														4180	0	3242	0	0	0	0	0	573	314	51	0	0	0				
801047														2623	0	164	0	0	0	0	0	991	1193	275	0	86	0				
801056														980	0	527	2	0	0	0	0	287	118	46	511	0	0				
801654														664	0	0	0	0	0	0	0	128	536	0	0	0	0				
803256														932	0	10	575	0	10	0	0	135	212	0	0	0	0	Fraud Reserve			
803265														86	0	18	0	0	0	0	0	56	12	0	16	0	0				
803649														4894	0	534	170	0	507	0	0	3687	503	0	0	0	0	Escrow			
803658														1462	0	1155	0	0	0	0	0	147	60	100	1155	0	0				
803957														4488	0	1003	0	0	0	0	0	2688	797	0	1003	0	0				
804150														153	0	0	0	0	0	0	0	142	11	0	0	0	0				
804338														11037	0	3076	0	0	0	0	0	2074	5493	394	0	0	2333				
804374														3920	0	2857	0	228	0	0	0	109	954	0	878	0	856				
804422														280	0	75	0	0	0	0	0	164	9	32	0	0	0				
804860														219		66	0					142	0	11							
805045														916	0	198	0	0	0	0	0	553	165	0	0	0	198				
805250														1173		12	0					306	849	6							
805335														981		656	0					101	172	52	450						
805755														4280		624	0	2	622			2095	1473	88				Points Collected Note Earned			
805876														510	0	31	0	0	0	0	0	49	430	0	0	0	0				
806846														16548	0	6067	0	0	425	0	0	5451	5030	0	944	0	0	ATM CLEARINGS			
806958														6223		4610	0					1085	528	0	4591						
807348														1028	0	377	0	0	0	0	0	148	456	47	180	0	196				
807432														1548	0	199	0	0	0	0	0	1047	152	150	180	0	0				
807656														4623	0	0	0	0	0	0	0	144	4479	0	0	0	0				
807955														20048	0	5440	0	0	0	0	0	3124	9242	2242	0	0	5400				
808260														84955		59299	0		16164			7112	15744	2800	36722			CRA Low Inc Housing Investment			
808345														71	0	0	0	0	0	0	0	32	39	0	0	0	0				
808653														1857	0	18	0	0	0	0	0	1135	701	3	0	0	0				
809070														89	0	55	5	0	0	0	0	1	28	0	0	0	0				
809276														19002	0	9171	0	1233	0	0	0	1875	7956	0	0	0	7774				
809379														174	0	0	0	0	0	0	0	34	129	11	0	0	0				
809650														8621		1682	0	81				659	6280	0	441	411	749				
809771														19029	0	18154	0	0	14831	0	0	32	709	134	0	0	0	SECOND RETIREMENT LIABILITY			
810544														1341	0	65	0	0	0	0	0	842	434	0	0	0	0				
811046														171635		94830	0					12591	59809	4405		78409					
811457														16		0	0					7	9	0							
811541														578	0	0	0	0	0	0	0	344	234	0	0	0	0				
811550														802	0	583	0	0	561	0	0	191	16	12	0	0	0	ACCR DIR LIAB			
811747														2595	0	1009	129	435	192	0	0	1197	254	6	306	0	0	ICS CLEARING ACCOUNT			
812379														817		577	0	458				164	44	32					ESCROW		
812436														4227	0	1218	0	0	0	0	0	419	1581	1009	1173	0	0				
812557														9604	0	1990	0	0	0	0	0	3165	4373	76	1990	0	0				
812614														890		0	0					424	466	0				Unearned SBA PPP Fee Income			
813572														508		51	0					85	327	45							
813853														3617	0	64	0	0	0	0	0	1889	1664	0	0	0	0	FUNDS DUE TO FHLMC			
814074														5444		4353	0					910	181	0	1854		2113				
814355														219	0	3	0	0	0	0	0	188	28	0	0	0	0				
814430														255767		109431	0				78014	45784	85738	14814						Other Liab-Miscellaneous	
814458														3332	765	775	0	0	0	0	0	333	2034	190	0	0	0				
814476														601		0	0					107	494	0							
814551														2396	0	821	12	0	0	0	0	821	400	342	0	0	609	CARD NETWORK SETTLEMENT (CLEARING ACCT)			
814711														2938		0	0					413	2525	0							
815053														1019	0	95	0	0	0	0	0	603	320	1	0	0	0				
815147														1987	0	508	0	0	0	0	0	361	762	356	348	0	0				
815156														11306	0	4368	0	0	0	0	0	5402	1536	0	4186	0	0				
815277														5733		4457	0					636	295	345			4262				
815754														1083	0	183	0	183	0	0	0	622	0	278	0	0	0				
815772														1227	0	700	0	0	0	0	0	39	444	44	693	0	0				
816256														482	0	334	0	0	0	0	0	81	65	2	334	0	0				
816304														5794	0	5327	0	0	0	0	0	0	443	24	5262	0	0				
816603														118276	11520	88592	0	454				6201	22293	1190	33374	1830	38299				
816751														80	0	8	0	0	0	0	0	72	0	0	0	0	0				
817477														1559	0	525	0	0	0	0	0	403	631	0	0	0	0	Elan Cards Settlement			
817824	10885999	0	7441441	0	0	2822148	0	0	2492591	759210	0	0	0									192757						Tax Credit Investments			
818401														33195	0	28530	0	0	0	0	0	584	3421	660	12553	7837	0				
818540														536		0	0					354	172	10							
818559														175	0	0	0	0	0	0	0	99	76	0	0	0	0				
818652														143		0	0					38	105	0							
819154														724	244	268	0	0	0	0	0	157	287	12	0	0	0				
819172														1014	0	751	0	0	278	0	0	90	159	14	386	0	0	Officer Retention			
819453														3480		375	0		141	141		2943	114	48				ACCRUED 401K	ESCROW CONTROL		
819556														4081	0	2182	0	0	0	0	0	1092	783	24	2172	0	0				
819855														6458	0	4737	0	1951	0	0	0	1563	146	12	2604	0	0				
820048														3856		1209	0	755				665	1603	379		406					
820301														3275		1572	0					16	1665	22			727				
820477														465	0	7	0	0	0	0	0	4	454	0	0	0	0				
820842														1216	0	103	0	0	103	0	0	566	369	178	0	0	0	freddie max funds due			
820879														2478	0	2201	0	0	0	0	0	48	229	0	2201	0	0				
821036														748	0	4	0	0	0	0	0	309	435	0	0	0	0	IN PROCESS LIABILITIES			
821157														1690	0	546	0	0	0	0	0	899	245	0	267	0	0				
821559														305	0	5	0	5	0	0	0	235	65	0	0	0	0				
821643														548		358	0		357			166	24	0				ACCR SALARY CONTINUATION PLAN			
822042														16681		10509	0					829	4808	535	6317						
822051														1606	0	32	0	0	0	0	0	772	802	0	0	0	0				
822275														4169	0	1177	2282	0	0	0	0	45	567	98	0	0	1119				
822556														53129		8344	0					3148	40206	1431		6704					
822631														184	0	62	0	0	0	0	0	100	22	0	0	0	0				
823133														2663	0	210	0	0	115	0	0	1414	944	95	0	0	0	FAS 158 Pension Acct			
823142														581		0	0					256	314	11							
823450														1704	0	1096	0	383	0	0	0	464	54	90	563	0	0				
823478														17402	0	12221	0	0	0	0	0	3	4299	879	6968	0	4497				
823553														62	0	0	32	0	0	0	0	17	13	0	0	0	0				
823638														1241	0	68	0	0	0	0	0	812	221	140	0	0	0				
