"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
670560																			0	3239	37831	90227	0	48989	0	0	0	168	0	0	47785	0	0	0	0	0				
670654																			0	56	0	770	0	31	0	0	0	683	0	0	0	0	0	0	0	0				
670748																			0	787	13	4087	69	77	0	0	0	410	0	0	8	0	0	2800	0	0				
670878																			0	4813	6650	32811	622	1555	657	0	0	1457	0	0	0	0	0	14381	3955	0	Non Qualified Plan			
671053																			0	393	205	1592	58	58	0	0	0	767	0	0	0	0	0	169	0	0				
671147																			0	1167	60	10733	340	579	0	0	0	8927	0	0	177	0	0	0	0	0				
671334																				2863	1632	20808	1833	6553	1905			9760			2814		0	0	0	0	Accrued Federal Taxes			
671464																				19980	200386	527193	34957	112834				53589	38517				123	95300	11907	33074				
671558																			0	3227	0	40306	1470	2382	0	0	0	9512	837	0	0	0	0	25185	0	0		0		
672238																			0	85	263	2458	0	56	0	0	0	400	0	0	0	0	0	1206	0	448				
672247																			0	1505	1052	3368	179	506	0	0	0	248	0	0	0	0	0	57	0	0				
672537																			0	268	3987	10273	460	1533	0	0	0	1290	0	0	790	0	0	3195	0	0				
672573																			0	330	200	10435	478	1876	612	0	0	1280	0	238	13	0	0	6749	0	0	Conversion Expense			
673244																			0	332	507	4703	0	95	0	0	0	813	0	0	0	0	0	2956	0	0				
673440																				7929	91753	150275	5476	5481				45112					0	0	0	0				
673477																			0	202	75	525	0	90	0	0	0	158	0	0	0	0	0	0	0	0				
673851																			0	457	0	5152	443	443	0	0	0	483	0	0	0	0	0	3769	0	0				
673909																				67869	0	100910		9936	5000			8962					0	14143	0	0	San Francisco Housing Accelerator Fund  (CRA)			
674344																			0	981	0	4038	86	86	0	0	0	315	0	0	0	0	0	2656	0	0				
674849																			0	8900	0	39954	790	790	0	0	0	11119	0	0	0	0	0	17464	0	1681				
675042																				79	65	3466		152				1660					0	1510	0	0				
675079																			0	331	0	1964	174	233	0	0	0	1400	0	0	0	0	0	0	0	0				
675248																			0	806	0	2832	70	110	40	0	0	537	0	0	0	0	0	1379	0	0	Settlement Holdover Account			
675341																			0	0	561	920	0	12	0	0	0	180	0	0	0	0	0	167	0	0				
675659																			0	231	0	1987	41	41	0	0	0	1715	0	0	0	0	0	0	0	0				
675855																			0	420	0	4105	0	405	0	0	0	520	0	0	0	0	0	2760	0	0				
676049																			0	1284	906	3311	0	92	0	0	0	1029	0	0	0	0	0	0	0	0				
676151																			0	2370	8199	20610	333	496	0	0	0	3466	0	0	0	0	0	6079	0	0				
677176																				6601	2242	110944	81640	89239				12862					0	0	0	0				
677354																				380	175	2310	82	161	79			1594					0	0	0	0	Liabilities on Current Tax - Housing Tax Credit			
677448																			42	1279	61	7398	89	132	0	0	0	4026	0	0	0	0	0	1900	0	0				
677644																			0	12868	10112	87779	2650	8350	2451	0	0	10649	0	0	0	0	0	30767	1179	13854	CAPITAL VENTURES			
677756																			0	746	0	4307	0	70	0	0	0	2755	0	0	0	0	0	736	0	0				
677970																			37	1896	425	6971	180	1125	588	271	0	1302	0	0	35	0	0	2223	0	0	LRA Present Value	Exchange Acct		
678052																			0	0	0	290	0	92	0	0	0	198	0	0	0	0	0	0	0	0				
678070																				955	7201	22191	276	1026				2445		47			0	10564	0	0				
678258																			0	0	0	695	0	7	0	0	0	688	0	0	0	0	0	0	0	0				
678454																			0	877	601	5821	143	156	0	0	0	2452	0	0	0	0	0	1735	0	0				
678557																				439	0	1623	80	211				973					0	0	0	0				
678744																			0	2929	456	13252	467	467	0	0	0	2164	0	0	0	0	0	7236	0	0				
679451																			0	1421	390	3882	0	200	0	0	0	1871	0	0	0	0	0	0	0	0	Securities Principal Receivable			
680130																				1075	5229	34017	1256	2968				3043					0	21702	0	0				
680457																			0	2653	0	21392	195	417	0	0	0	8852	0	0	0	0	0	7151	0	2319				
680813																				26061	59336	287288		66312	34294			17955					0	100581	1267	15776	TAX INVESTMENT CREDITS			
681043																			0	88	37	591	182	226	0	0	0	240	0	0	0	0	0	0	0	0				
681249																			0	573	0	2021	95	95	0	0	0	172	0	0	0	0	0	1181	0	0				
682143																			0	3774	1397	33769	2635	6267	0	0	0	4959	0	0	0	0	0	17372	0	0				
682563																				43360	348302	1161352		329246				247265					0	23965	154520	14694				
682648																			0	1235	422	8539	0	102	0	0	0	1657	0	0	0	0	0	5123	0	0				
683449																			0	1247	3322	19586	0	266	0	0	0	4767	0	0	0	0	0	7571	0	2413				
683814																			0	254	0	6220	0	4447	3890	0	0	1519	0	0	0	0	0	0	0	0	PREPAID PENSION EXPENSE			
684455																			0	16447	1589	65622	4614	13780	2814	3010	0	7758	26	0	82	0	0	25559	0	489	Protective Advances and Suit Fees	Misc Fees		
685023																			0	580	205	4224	163	634	0	429	0	399	0	0	0	0	0	1992	0	414	Accrued Fed Income Taxes Payable	Deferred Tax for Investment		
685676																			0	11131	9964	97056	0	7333	0	0	0	14670	0	0	2772	0	0	45974	0	7984				
686459																			3	2443	499	10443	254	279				5410		22			0	1812	0	0	Taxes Receivable	FHLB Receivable		
686570																			0	605	219	2294	60	171	0	0	0	343	0	0	83	0	0	956	0	0				
686758																			0	0	3030	4385	0	113	0	0	0	1242	0	0	0	0	0	0	0	0				
687054																			0	299	0	2562	143	271	0	0	0	638	0	0	0	0	0	1354	0	0				
687830																			0	90	0	6942	0	2078	0	0	0	2147	0	0	2000	0	0	2627	0	0				
687951																			0	17082	6528	60131	3255	6820	0	0	0	11676	0	0	0	0	0	10475	0	7550	Secondary Market Loan Clearing			
688079	0	31104	4	586271	0	39505	39505	0	0	5	0	0	0	0	0	3463	512190	0																			Current Income Tax Receivable			
688453																			0	4	0	1047	0	14	0	0	0	1029	0	0	0	0	0	0	0	0				
688556																			0	78	0	1500	145	206	0	0	0	1216	0	17	5	0	0	0	0	0				
689209																			0	13081	9427	52161	0	18139	7030	0	0	6998	0	0	0	0	0	790	3726	0	Defined benefit pension plan employee			
689357																				537	0	5842	790	1834				3471					0	0	0	0				
689759																			0	238	665	2196	139	669	522	0	0	624	0	0	0	0	0	0	0	0	Income Receivable Trust			
691042																			0	285	634	1352	156	179	0	0	0	254	0	0	0	0	0	0	0	0				
691743																			0	0	9	492	123	123	0	0	0	360	0	0	0	0	0	0	0	0				
691958																			0	1855	1338	20825	1093	4577	1435	1242	0	4308	0	0	0	0	0	8747	0	0	All other assets	Taxes receivable		
692450																			0	134	0	3138	0	116	0	0	0	2888	0	0	0	0	0	0	0	0				
692704																			0	356	161	89622	0	89105	85910	0	0	0	0	0	0	0	0	0	0	0	Investment Advisory Fees Receivable			
692946																				565	2101	11465	855	1229				1339					0	6231	0	0				
693073																			0	63	199	1644	0	23	0	0	0	29	0	0	0	0	0	1330	0	0	Income Tax Receivable			
693224																				141954	283699	1355777	38396	136173				130833			53481		0	532706	56087	74325				
693345																			371	17528	47245	289916	9421	69183				25888					0	60893	0	69179				
693952																			0	166	0	8353	141	268	0	0	0	2061	0	0	0	0	0	5858	0	0				
694146																			0	14	0	234	72	72	0	0	0	148	0	0	0	0	0	0	0	0				
694771																			0	0	7	182	0	58	0	0	0	117	0	0	0	0	0	0	0	0				
694847																			19	1384	1184	14004	458	732	0	0	0	2135	0	0	0	0	0	7303	0	1266				
694904	0	1027734	0	4533967	0	1540009	0	0	0	341174	0	0	0	0	0	1179373	0	445677																						
695349																				1382	2196	20562	737	945				4620					0	11419	0	0				
695947																			0	406	0	5183	154	181	0	0	0	2914	0	0	0	0	0	1682	0	0				
696047																			0	534	1073	3447	0	71	0	0	0	505	0	0	0	0	0	1264	0	0				
696168																			1807	0	2108	9177	364	4672	0	0	0	2397	0	76	977	0	0	0	0	0				
696430																			0	1781	0	25098	1473	3664	0	0	0	2374	0	0	1177	0	13	15859	0	1407				
696645																				1202	841	7882	692	920	228			1064					0	3855	0	0	LRA Assets			
697035																			0	200	554	2648	1028	1053	5	20	0	841	0	0	0	0	0	0	0	0	SBA Receivable	Other Assets		
697147																			0	5035	7533	23343	526	2225	337	0	0	1998	0	0	0	0	0	5982	0	570	LRA			
697156																			0	4103	0	20216	615	709	0	0	0	6470	0	0	0	0	0	8934	0	0				
697231																			0	426	0	4677	606	1581	0	0	0	2670	0	0	951	0	0	0	0	0				
697763																				14227	58415	174321		27786	8518			40171			13321		0	33722	0	0	Merchant Card			
697950																			0	542	0	2631	120	133	0	0	0	210	0	0	13	0	0	1746	0	0				
698144																			0	5344	17368	70232	5683	8772	0	0	0	6393	0	0	0	0	0	28322	0	4033				
698546																				228	732	4617	82	195	112			1108			1		0	1931	0	423	919601 - Construction in Process			
698649																			0	2898	3622	24381	563	960	0	0	0	4261	0	0	0	0	0	12640	0	0				
699105																			0	11670	15328	50438	0	3861	0	0	0	5637	0	0	0	0	0	13942	0	0				
699253																			0	62	0	1592	0	145	0	0	0	1385	0	0	0	0	0	0	0	0				
700140																			0	31	0	1784	0	76	0	0	0	352	0	0	0	0	0	1325	0	0				
700252																			0	108	0	4488	0	166	0	0	0	495	0	0	0	0	0	3719	0	0				
700430																				1109	5732	10938	214	522				1203					0	1259	1113	0				
700458																			0	238	143	4722	546	581	0	0	0	3760	0	0	0	0	0	0	0	0				
701062																				24816	18848	281626	10718	36805				23518					0	21409	155331	899				
701222																			0	5659	3236	37435	0	9138	0	3807	0	7093	0	0	0	0	0	12309	0	0		DEFERRED COMP		
701839																			0	1024	0	29031	1090	1216	0	0	0	5028	0	0	0	0	0	16281	0	5482				
701857																			0	174	0	2201	0	75	0	0	0	687	0	0	0	0	0	1265	0	0				
702117																				40813	89090	753013		260569				51873					0	289343	0	21325				
702359																			0	978	0	2009	417	483	27	0	0	548	0	0	0	0	0	0	0	0	Bank Owned Artwork			
702612																			0	3130	1071	13410	1815	5141	1332	0	0	4068	0	0	0	0	0	0	0	0	INVESTMENT IN PRECIOUS METALS			
702836																			0	175	614	5156	44	480	40	0	0	770	0	0	0	0	0	1582	0	1535	credit life			
702911																			0	4545	7184	32480	0	3668	1611	0	0	3925	0	0	0	0	0	13158	0	0	FHLB LENDER RESERVE			
703039																			0	2071	2216	7879	0	1115	844	177	0	2477	0	0	0	0	0	0	0	0	Net Prepaid Fed Inc Tax	Net Prepaid State Inc Tax		
703552																			0	11298	4435	67040	1543	26690	0	0	0	8593	0	0	8903	0	0	16024	0	0				
703767																				12207	43613	159545	2070	33792	17553	12298		15876		431			0	50560	0	3497	Investment in LIHTC	Investment in SBIC		
705378																			0	1188	783	5622	190	329	0	0	0	1583	0	0	0	0	0	1739	0	0				
705556																			0	1086	0	3465	307	307	0	0	0	1428	0	0	0	0	0	644	0	0				
706030																			0	452	0	3733	120	283	0	0	0	827	0	0	7	0	0	1038	1133	0				
706058																			0	2079	0	2690	51	113	0	0	0	498	0	62	0	0	0	0	0	0				
706236																			0	0	1187	2381	0	782	270	195	0	412	0	0	0	0	0	0	0	0	Bankers Bank Stock	FHLB Stock		
706254																				649	0	5740	497	882	360			4209					0	0	0	0	PROPERTY NON BANK PREMISE POTEAU SCHOOL THEATRE			
706450																			0	71	477	790	0	152	0	0	0	90	0	0	0	0	0	0	0	0				
706656																			0	175	1950	8454	124	288	0	0	0	1662	0	146	0	0	0	3496	0	883				
707354																				14010	0	165214		50883	19962			16204					0	77132	2741	4244	Fed Tax Credits			
708379																			0	685	2848	12483	125	215	0	0	0	2529	0	0	0	0	0	3622	0	2584				
709143																				4116	8498	35051	1218	1288				5762					0	12060	0	3327				
709451																			7	1075	0	1960	155	162	0	0	0	723	0	0	0	0	0	0	0	0				
709554																			0	807	0	7907	47	90	0	0	0	2410	0	0	0	0	0	4600	0	0				
709602																				1607	27577	55587		8278				8068					0	10057	0	0				
709639																			0	849	11850	33385	570	608	0	0	0	4453	0	0	0	0	0	9922	0	5703				
709956																				472	0	1259	109	194				593					0	0	0	0				
710176																			0	1485	0	11473	322	796	0	0	0	3224	0	0	0	0	0	5968	0	0				
710859																			0	1683	0	19297	450	765	0	0	0	3561	0	253	2	0	0	13288	0	0				
711472		1540	24436	108062	15552	25242				8363			5963		0	45537	0	2944		1540																				
711520																			0	127	630	2750	0	1693	1383	0	0	300	0	0	0	0	0	0	0	0	Deferred Compensation Trust	Other		
711548																			0	1039	0	15963	273	281	0	0	0	1532	0	0	0	0	0	10732	0	2379				
711753																			0	183	0	2118	94	675	492	5	84	1260	0	0	0	0	0	0	0	0	SIA Accounts Receivable	Def Tax Gain/Loss	DDA Control	
711801																			0	1948	4138	32076	1198	2250	0	0	0	2435	0	0	0	0	0	21305	0	0	Accrued Trust Income			
712059																			0	3048	0	19110	1134	1878	0	0	0	9436	0	0	0	0	0	4748	0	0				
712648																			0	1815	0	7845	309	311	0	0	0	802	0	0	0	0	0	3645	0	1272				
712956																			0	107	1006	6609	349	479	130	0	0	1988	0	0	0	0	0	3029	0	0	RIGHT OF USE ASSETS			
713252																			0	457	0	3323	146	172	0	0	0	2017	0	0	0	0	0	0	0	677				
713476																			0	6076	6082	29625	650	1053	0	0	0	1693	0	0	359	0	0	14721	0	0				
713926																			382	2119	6026	54319	3468	17022	4098	3936	1609	5163					0	23989	0	0	DEFERRED COMPENSATION	LOW INCOME HOUSING INVESTMENT	DEALER COMMISSIONS	
714165																			0	77	0	2969	254	254	0	0	0	469	0	0	0	0	0	1538	0	631				
714437																			0	1753	388	5462	366	440	0	0	0	872	0	0	0	0	0	1398	0	611				
714839																				616	0	6384	392	1819	685			784					0	3165	0	0	Prepaid Taxes			
714978																			0	1837	1462	18847	0	2328	0	0	0	2007	0	0	0	0	0	9319	1894	0				
715032																				130	67	1846		261				1388					0	0	0	0				
715050																			0	1581	0	6784	486	1144	0	0	0	3285	0	0	493	0	0	774	0	0				
715144																			0	682	0	6139	263	1074	286	0	0	2753	0	0	524	0	0	1368	0	262	Operating Lease Asset			
715340																			0	6820	3707	33175	0	2602	765	0	0	3449	0	0	0	0	0	16597	0	0	Income Taxes Prepayment/Refunds			
715470																			0	547	0	931	106	106	0	0	0	278	0	0	0	0	0	0	0	0	Certificate closed and wired out, but tickets un-posted			
715630																			0	395	5652	13236	0	1	0	0	0	1301	0	0	0	0	0	5887	0	0				
715872																				789	2046	16925	720	1663	868			1742					0	10685	0	0	Accrued Income Tax (debit balance)			
715975																			0	293	95	938	0	247	0	0	0	303	0	0	0	0	0	0	0	0				
716374																			0	1836	6856	29596	0	7369	2932	0	0	4643	0	0	0	0	0	6170	0	2722	Investment in SolCap Tax Cr			
716833																				9471	10213	77208	1601	3803	1579			4886					0	47835	1000	0	Deferred Compensation			
716851																			0	453	0	7095	274	408	0	0	0	1618	0	0	0	0	0	4616	0	0				
716954																			0	1966	0	10707	174	415	0	0	0	1698	0	0	0	0	0	5227	1401	0				
717232																			0	80	0	979	0	100	0	0	0	799	0	0	0	0	0	0	0	0	0		0	
717670																			0	2398	987	4050	45	247	0	0	0	418	0	99	28	0	0	0	0	0				
717737																				2387	3485	51930	1682	13158	11178			6387					0	19897	0	6616	BOLI ANNUITY RIDERS			
717924																				6496	32114	113033		25579	19122			17808	517	49			0	31036	0	0	Minimum Pension Liability			
718145																			0	1684	4008	32832	761	1034	0	0	0	5716	0	0	0	0	0	19164	0	1226				
718275																			0	0	0	2107	348	1213	0	0	0	894	0	575	274	0	0	0	0	0				
718538																			0	2158	1598	13321	844	1204	0	0	0	1260	0	0	0	0	0	7101	0	0				
719030																			0	13	644	3358	0	233	0	0	0	271	0	0	0	0	0	2197	0	0	Prepaid Income Tax	Investment Interest Receivable		
719610																			0	219	390	4664	0	718	718	0	0	839	0	0	0	0	0	0	0	2498	long term lease			
719656																			0	2774	1095	18574	0	3663	2572	0	0	2895	0	0	375	0	0	8147	0	0	INVESTMENT IN TAX BENEFIT			
719964																			19	99	0	5343	78	97	0	0	0	1473	0	0	0	0	0	3674	0	0				
720157																			0	0	0	248	0	1	0	0	0	247	0	0	0	0	0	0	0	0				
720344																				1111	2125	8881		89				992					0	1942	0	2622				
720746																			0	3623	83	21903	422	491	0	0	0	3795	0	0	0	0	0	11245	0	2666				
720858																			0	204	0	4045	159	200	0	0	0	1510	0	0	0	0	0	2131	0	0				
721350																			0	3723	0	22303	144	327	0	0	0	11501	0	173	0	0	0	6752	0	0				
721752																			0	262	0	2589	0	0	0	0	0	463	0	0	0	0	0	1394	0	470	Checks and Drafts			
721949																			0	2112	2124	7725	419	760	0	0	0	2729	0	0	0	0	0	0	0	0	0			
722227																			0	172	2931	4054	204	462	0	0	0	489	0	177	0	0	0	0	0	0				
722432																			0	3284	235	24836	9601	9745	0	0	0	1252	0	0	0	0	0	6998	0	3322				
722544																			0	5274	28988	105550	1055	1512	422	0	0	12292	0	0	0	0	0	21033	32158	4293	Trust Receivable			
722777	0	1653219	556902	12506521	0	7906530	7319685	0	0	363629	0	0	0	0	0	929833	76595	1019813		1653219																	OPERATING_LEASES			
722816																			0	2776	9055	44127	5201	9611	0	0	0	4213	0	0	0	0	0	18472	0	0				
723112	0	1183000	1121000	8806000	0	3621000	0	0	0	736000	0	0	2368000	0	0	592000	538000	1015000		1183000																				
723158																			0	82	0	1504	66	66	0	0	0	1356	0	0	0	0	0	0	0	0				
723550																			0	131	0	1289	35	35	0	0	0	1123	0	0	0	0	0	0	0	0				
723653																			0	398	0	8808	519	652	0	0	0	1918	0	0	0	0	0	5840	0	0				
724744																			0	6185	115	29506	0	5407	4629	0	0	6260	0	0	0	0	0	11539	0	0	CTB NET ANNUITY VALUE			
724904																			0	923	0	7418	0	4056	2494	0	0	2439	0	0	0	0	0	0	0	0	Loan servicing receivable			
724940																			0	0	0	2732	0	2	0	0	0	329	0	0	0	0	0	2401	0	0				
725077																			0	1619	2217	9200	0	2787	1782	0	0	2049	0	0	0	0	0	0	528	0	Deferred Directors Fees			
725732		9721	12377	126238		29344				38472					0	35881	0	443		9721																				
725741																			0	538	0	8123	0	15	0	0	0	693	0	0	0	0	0	4590	1087	1200				
726458																			0	990	0	2537	0	137	0	0	0	549	0	0	0	0	0	861	0	0				
726953																				14898	939	22032	1004	2494				3701			1250		0	0	0	0				
727174																			0	9868	0	19231	0	4854	3008	0	0	4509	0	0	0	0	0	0	0	0	Federal Home Loan Bank Lender Risk Account			
728948																			0	2251	867	9849	537	1233	0	0	0	5498	0	0	0	0	0	0	0	0				
728957																			0	234	0	8739	0	312	0	0	0	2371	0	222	0	0	0	5822	0	0				
729011																			0	596	126	14890	464	569	0	0	0	2249	0	0	0	0	0	11350	0	0				
729057																			0	288	0	1442	272	291	0	0	0	863	0	0	0	0	0	0	0	0				
729178																			77	846	963	7190	228	381	0	0	0	1266	0	0	0	0	0	1736	0	1998	Federal Income Tax			
729310																			0	5484	4122	62056	9958	14516	0	0	0	6889	2082	0	0	0	0	31045	0	0				
729842																			0	1208	0	4599	98	116	0	0	0	2285	0	0	0	0	0	990	0	0				
729945																			0	479	858	8810	256	676	0	0	0	1336	0	57	0	0	0	2346	0	3115				
731050																			0	303	536	6590	86	89	0	0	0	2128	0	0	0	0	0	3534	0	0				
731247																				33282	20056	91707		15269	9131			23100					0	0	0	0	Income Receivable			
731957																			0	5	52	172	0	28	0	0	0	87	0	0	0	0	0	0	0	0				
732178																			0	1008	1670	10364	959	3487	300	534	964	4199	0	91	29	0	0	0	0	0	ATM CLEARING	CREDIT CARD CLEARING, CDARS	JHA FUNDING	
732253																			6	619	0	10121	415	2211	0	0	0	3755	0	0	0	0	0	1892	0	1644				
732637																			108	306	1915	6245	191	531	232			550					0	2943	0	0	Investment in subsidiary			
732758																			0	1791	2052	25892	687	3358	0	0	0	2818	0	0	0	817	0	11549	0	4324	Accrued Direct Merchant			
732918																				18413	0	86154	15594	27981				7795					0	27425	0	4540				
732954																			0	0	2248	3268	99	99	0	0	0	921	0	0	0	0	0	0	0	0				
733054																				2359	0	28432	171	918				4444		4	5		0	14014	0	6697				
733540																			0	1086	0	2308	107	177	70	0	0	1045	0	0	0	0	0	0	0	0	Debit Card Processing	Passport Settlement		
733559																			0	909	286	5997	569	635	0	0	0	4167	0	0	0	0	0	0	0	0				
733661																			0	190	0	2158	0	1446	0	0	0	522	0	0	1323	0	0	0	0	0				
733755																			0	334	0	1229	135	183	0	0	0	712	0	0	0	0	0	0	0	0				
733951																			0	2889	247	6338	284	284	0	0	0	2918	0	0	0	0	0	0	0	0				
734248																			0	3729	6519	25704	1394	1423	0	0	0	5209	0	0	0	0	0	8824	0	0				
734350																			0	1408	931	17758	485	769	0	0	0	2277	0	0	0	0	0	12373	0	0				
734538																			0	5850	6699	62961	5948	6000	0	0	0	5359	0	0	0	0	0	20730	0	18323				
734613																			0	552	1762	16267	659	659	0	0	0	1123	0	0	0	0	0	12171	0	0	Prepaid Income Tax			
735067																			110	4017	1734	8575	211	470	0	0	0	2354	0	30	94	0	0	0	0	0				
735414																			0	238	15	2671	94	95	0	0	0	272	0	0	0	0	0	1056	0	995				
735441																			0	5529	0	24438	1127	4381	385	1837	0	14528	0	0	0	0	0	0	0	0	ADVANCED CREDIT/DEBIT CARD CLEARING	SHAZAM SETTLEMENT		
735973																			0	455	789	6975	0	116	0	0	0	251	0	0	0	0	0	5364	0	0				
736158																			0	179	220	2350	66	66	0	0	0	529	0	0	0	0	0	1356	0	0				
736550																			0	2702	0	7592	394	517	0	0	0	4373	0	0	0	0	0	0	0	0				
737548																			0	1579	333	27504	856	1677	711	0	0	6817	0	0	0	0	0	17098	0	0	FARMLAND REAL ESTATE CONTRACT			
738013																			0	7802	0	15139	1231	2734	0	0	0	4603	0	0	0	0	0	0	0	0				
738040																				20549	2166	86537	1333	1366				27851					0	33160	0	1445				
738143																			0	2380	454	19796	1174	1592	0	0	0	2894	0	0	0	0	0	12476	0	0				
738255																				697	1504	6943	425	538				3133					0	1071	0	0	Artwork and Collectibles			
738303																				12348	8603	62029	1435	4120				4164					0	32794	0	0				
738657																				120	0	1908		174				521					0	1093	0	0				
738769																			0	6249	5257	55687	1388	4279	0	0	0	6333	0	0	0	0	0	28897	944	3728				
739346																			0	658	1512	3985	124	124	0	0	0	1691	0	0	0	0	0	0	0	0				
739355																				1096	2766	7467	570	570				3035					0	0	0	0				
739560																				15000	3932	165417		26609				25711	8094				0	94165	0	0				
739832																			0	2902	90	9074	123	269	146	0	0	1785	0	0	0	0	0	4028	0	0	Triad offset			
740249																			0	1438	0	4301	0	189	0	0	0	2674	0	0	0	0	0	0	0	0	0			
741068																			0	323	964	2282	434	441	0	0	0	554	0	0	0	0	0	0	0	0				
741152																			0	59	0	522	0	72	0	0	0	391	0	0	0	0	0	0	0	0				
741330																				1782	1472	29392	1408	8958	6803			7338	294				0	9842	0	0	ASSETS HELD FOR SALE			
741358																			0	0	0	735	0	158	0	0	0	282	0	0	0	0	0	295	0	0				
741844																			0	130	415	4368	0	84	0	0	0	1109	0	0	0	0	0	2630	0	0	Income Tax Receivable			
741956																			0	472	226	1199	65	65	0	0	0	436	0	0	0	0	0	0	0	0				
741974																			0	3114	0	7909	0	639	465	0	0	1155	0	0	0	0	0	1969	1032	0	Lender Risk Reserve, net			
742056																			266	406	1241	3254	0	383	0	0	0	1224	0	0	0	0	0	0	0	0				
742542																			0	540	0	2749	0	65	0	0	0	965	0	0	0	0	0	832	0	347				
742944																				1096	659	11073	288	301				1008					0	8009	0	0	FISERV EFT SETTLEMENT		Payroll In-Process	
743679																			0	2826	5121	17306	0	2534	0	0	0	2314	0	0	0	0	0	4511	0	0				
743950																			0	88	522	2080	0	89	0	0	0	438	0	0	0	0	0	943	0	0				
744854																			0	442	1418	5559	879	1797	128	0	0	1902	0	0	0	0	0	0	0	0	Current Tax Receivable			
745347																				111	1369	3116		214	154			1422					0	0	0	0	Abstract & Title Services Subsidiary			
746157																			0	2112	1822	5209	184	209	0	0	0	1066	0	19	0	0	0	0	0	0				
746755																			0	1954	1402	11762	255	486	0	0	0	2672	0	0	173	0	0	5248	0	0				
746942																			0	199	0	2043	179	263	34	0	0	1581	50	0	0	0	0	0	0	0	Union Ins Agency			
746979																			0	104	104	883	150	150	0	0	0	525	0	0	0	0	0	0	0	0				
747051																				230	0	3763	643	714				690					0	0	0	2129				
747257																			0	2372	0	8410	0	396	0	0	0	1505	0	0	0	0	0	4137	0	0	Interest Receivables - US Securities			
748254																			0	1492	3131	11924	451	666	182	0	0	1021	0	0	0	0	0	5614	0	0	FiServe EFT Escrow			
748357																			0	488	372	3300	404	1421	1017	0	0	1019	0	0	0	0	0	0	0	0	Precious Metals			
748441																			0	1323	0	2560	444	512	0	0	0	725	0	60	8	0	0	0	0	0				
748964																			0	2627	0	16680	300	305	0	0	0	3184	0	0	0	0	0	10564	0	0				
749242																				62471	159018	925061		125723				91236	49965				0	390157	5462	90994				
749635																			0	1360	8077	34277	1312	4027	0	0	0	3094	0	0	2415	0	0	17719	0	0				
749840																			0	103	17	365	0	0	0	0	0	245	0	0	0	0	0	0	0	0				
749943																			0	0	0	3040	0	54	0	0	0	2986	0	0	0	0	0	0	0	0				
750051																			0	252	0	2334	591	618	0	0	0	1464	0	0	0	0	0	0	0	0				
750127																			0	275	1247	3119	567	573	0	0	0	1024	0	6	0	0	0	0	0	0				
750341																			0	1512	1121	13807	425	438	0	0	0	1585	0	0	0	0	0	7075	0	2076				
750444																			0	65	328	1848	109	111	0	0	0	1344	0	0	0	0	0	0	0	0				
750846																			0	73	199	3374	0	65	0	0	0	1454	0	0	0	0	0	1583	0	0				
751254																			0	2678	5112	10691	0	426	0	0	0	2475	0	0	0	0	0	0	0	0				
751656																				26119	0	94555	4327	5262				20186			798		0	42988	0	0	ICS Receivable Clearing			
751852																			0	651	102	6098	295	628	0	0	0	1603	0	0	136	0	0	1479	1635	0				
752831																			0	284	2616	5715	1128	1128	0	0	0	1687	0	0	0	0	0	0	0	0				
753052																			0	0	0	622	0	0	0	0	0	622	0	0	0	0	0	0	0	0				
753324																			0	3786	5967	76750	0	30815	9843	0	0	5010	0	0	0	0	0	31172	0	0	RIGHT OF USE ASSET			
753641																			0	275	377	3493	54	168	0	0	0	229	0	0	0	0	0	2444	0	0				
753856																			0	0	0	847	0	337	191	0	0	510	0	0	143	0	0	0	0	0	Precious Metals			
754068																			0	5097	1531	9708	802	1385	488	0	0	1695	0	0	0	0	0	0	0	0	TAXES RECEIVABLE			
754246																			0	55	0	1720	294	299	0	0	0	1366	0	0	0	0	0	0	0	0				
754536																			0	499	0	2512	135	328	33	72	0	552	0	0	0	0	0	1133	0	0	INTEREST EARNED NOT COLL - TAX E	IBAA INC		
754826																			6	3302	5524	24094	2176	3816	1072	0	0	4998	0	0	0	0	0	3368	0	3086	EFT RESERVE	.		
754853																			0	6666	7988	38611	1259	2834	0	0	0	6067	0	0	0	0	0	13830	1226	0				
754929																				2009	13376	86624	15872	16592				6413					0	46250	0	1984				
755252																			0	2475	0	20163	771	846	0	0	0	3845	0	0	0	0	0	12997	0	0				
755421																			0	160	78	661	0	100	0	0	0	323	0	0	0	0	0	0	0	0				
755458																			0	5326	0	8432	350	611	0	0	0	2495	0	149	0	0	0	0	0	0				
756343																			0	176	0	5687	668	671	0	0	0	1636	0	0	0	0	0	3204	0	0				
756848																			0	263	0	5235	0	197	0	0	0	2699	0	0	0	0	0	2076	0	0				
757377																			0	2628	5250	17461	905	4576	3421	0	0	2980	0	0	243	0	0	2027	0	0	Benefit Plans Adjustment	N/A	N/A	
