"IDRSSD"	RCFDJJ03	RCONJJ03	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADJH88	RIADJH89	RIADJH90	RIADJH91	RIADJH92	RIADJH93	RIADJH94	RIADJH95	RIADJH96	RIADJH97	RIADJH98	RIADJH99	RIADJJ00	RIADJJ01	RIADJJ02	RIADMG93	RIADMG94	
228158		0	7775	417	169	0	7558	369	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
228279		0	5703	125	19	0	5573	14	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
228345		0	2295	123	1	0	2173	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13		
229070		0	1300	0	0	0	1300	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
229173		0	799	-5	0	0	805	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5		
229342		0	1603	14	0	0	1599	10	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-20	0	
229454		0	680	15	2	0	669	6	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
229801	0		579500	100428	6312	0	558850	86090	0				647	0	-10	0	0	637	0	0	0	0	0	0	0	0	0	34	8753	
229913	0		3224	-1418	0	0	4642	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1812	0	
230423		0	2621	0	5	0	2616	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
230610		0	2545	8	0	0	2538	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42		
230759		0	26512	4084	313	0	23256	1141	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-36	0	
231279		0	414	0	0	0	417	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
232847		0	1356	0	0	0	1369	13	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
232856		0	22638	1235	49	0	21492	138	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
233031	0		1612000	235000	42000	3000	1613000	275000	0	0	1000		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15000	0	
233246		0	848	25	1	0	822	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
233358		0	1861	48	6	0	1911	104	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
233442		0	2154	252	10	0	2136	244	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
233527		0	21974	-700	5533	0	23023	5882	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
233554		0	38528	7225	1311	0	34797	4805	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215		
234355		0	14463	500	288	0	13763	80	-8				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-242	0	
234506		0	4006	0	182	0	4028	204	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
234739		0	18940	100	133	0	18894	187	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200		
234841		0	1048	0	1	0	1049	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
235174		0	1318	0	0	0	1318	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
235231		0	683	-45	25	0	721	18	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45		
235446		0	1871	6	0	0	1865	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6		
235530		0	4882	157	39	0	4725	39	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
235558		0	200	6	0	0	208	14	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
235950		0	1312	-23	39	0	1296	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23		
236153		0	47836	2590	510	0	45399	663	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	
236256		0	373	0	0	0	375	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
236603		0	1282	30	4	0	1279	31	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
236706		0	81770	11071	87	0	72992	2380	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-14	0	
236957		0	3427	60	2	0	3398	33	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
237066		0	29090	4000	50	0	25368	328	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
237619		0	23804	2135	59	0	21754	144	0				216	0	165	0	0	381	0	0	0	0	0	0	0	0	0	50	0	
237954		0	4877	950	250	0	4738	1061	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7		
238139		0	1570	18	2	0	1558	8	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-18		
238250		0	525	0	0	0	526	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
238737		0	7167	0	0	0	7169	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74		
239556		0	5088	300	80	0	4943	235	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-11		
239659		0	11248	664	7	0	10649	72	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4		
240954		0	1323	-85	2	0	1429	23	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
241009		0	1264	12	47	0	1313	108	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
241157		0	10076	978	99	0	9878	879	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-83	0	
241559		0	2680	180	18	0	2482	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
242257		0	5850	408	32	0	5563	153	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113		
242444		0	14433	250	30	0	14157	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
242949		0	762	10	2	0	750	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
242958		0	1801	60	3	0	1762	24	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
242976		0	9160	594	49	0	8522	5	0				3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	-117	0	
243375		0	7699	11875	64	0	7510	11750	0				0	0	0	0	0	0	463	0	-7	0	0	456	0	0	0	0		
243414		0	2241	0	5	0	2241	5	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
243955		0	319	0	0	0	369	50	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
244037		0	2589	68	83	0	2466	28	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
244149		0	3446	19	6	0	3437	16	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
244158		0	6315	0	2	0	6313	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
244251		0	6251	380	18	0	6010	157	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
245016	0		23133	0	205	0	22928	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
245276		0	189944	47233	18573	0	175864	51726	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	
245351		0	2988	0	4	0	2998	14	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
245557		0	8782	393	102	0	8851	564	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13		
246022		0	3814	150	2	0	3680	18	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-38	0	
246134		0	5720	360	333	0	5558	531	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
246451		0	1840	175	9	0	1707	51	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
246657		0	4868	-100	48	0	5042	122	0				13	0	27	0	0	40	0	0	0	0	0	0	0	0	0	0	0	
246947		0	594	-52	52	0	683	89	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7		
246956		0	5580	-302	318	0	5564	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
247140		0	19186	994	11	0	18228	47	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229		
247355		0	14205	1199	307	0	12998	299	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
247476		0	365	15	0	0	352	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
247551		0	4150	505	9	0	3656	20	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30		
247908		0	16895	375	5	0	16565	50	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20		
248240		0	15962	1623	387	0	14812	860	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	
248352		0	1437	72	0	0	1416	51	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
248455		0	2978	121	1	0	2856	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29		
248633		0	3050	-75	5	0	3136	16	0				0	0	0	0	0	0	11	0	0	0	0	11	0	0	0	257		
248745		0	4143	0	0	0	4143	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-80		
249416		0	813	-33	0	0	846	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
249612		0	67207	9915	296	0	60131	3135	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-59	0	
249658		0	884	109	11	0	861	97	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
250430		0	610	0	2	0	615	7	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
250476		0	394	0	29	0	485	120	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
250850		0	847	0	0	0	847	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
251558		0	3914	300	43	0	3685	114	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
251745		0	4328	645	97	0	3728	142	0				2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	105		
251978		0	5823	700	316	0	6871	2064	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
252041		0	7407	500	1151	0	5765	9	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
252452		0	477	22	0	0	459	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
253356		0	17465	125	0	0	17390	50	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
253468		0	101415	-744	37	0	102163	41	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	620	0	
253646		0	3589	105	13	0	3528	57	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
253730		0	1072	75	78	0	1008	89	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
254317		0	1149	0	9	0	1140	0	0				1665	0	0	0	0	1665	0	0	0	0	0	0	0	0	0	0		
254504		0	1403	-131	6	0	1548	20	0				846	0	564	0	875	535	500	0	133	0	0	633	0	0	0	34		
254849		0	5561	420	58	0	5360	277	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99		
255350		0	804	0	0	0	903	99	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
255547		0	1274	30	25	0	1225	6	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
255556		0	2015	20	0	0	1995	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
255574		0	6159	831	81	0	6244	997	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7		
255659		0	61908	2523	196	0	59563	374	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	477	0	
256058		0	7593	375	25	0	7232	39	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10		
256076		0	1366	15	0	0	1355	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
256179		0	1984	770	20	0	1194	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78		
256553		0	40132	1500	284	0	39954	1606	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
257233		0	7649	975	166	0	10938	4430	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41		
257345		0	1984	60	0	0	1924	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
257578		0	5918	147	0	0	5816	45	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
257653		0	509	30	6	0	483	10	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
257756		0	3001	1235	456	0	2552	1242	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
258306		0	4730	185	4	0	4550	9	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
258379		0	1355	62	2	0	1292	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6		
258539		0	1927	49	0	0	1878	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
258771		0	45806	7047	123	0	38743	107	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-47	0	
258874		0	410	10	0	0	400	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
259059		0	1050	25	0	0	1025	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
259330		0	11388	3165	252	0	10184	2213	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	
259442		0	5855	14	13	0	5845	17	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
259956		0	910	45	5	0	974	114	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
260055		0	46441	3401	1537	0	44653	3150	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-20	0	
260831		0	3332	475	20	0	2905	68	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
261146		0	6053	174	16	0	5886	23	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	
261360		0	7085	360	186	0	6990	451	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79		
261940		0	10239	400	135	0	9801	97	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
262059		0	7071	0	21	0	7089	39	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63		
262237		0	5953	340	15	0	5719	121	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
262358		0	6266	-128	245	0	7079	930	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-102		
262741		0	3894	450	63	0	3474	93	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
262844		0	9271	50	62	0	9320	161	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10		
262956		0	2255	0	10	0	2247	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
263243		0	4732	110	35	0	4628	41	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
263627		0	766	0	37	0	732	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10		
264455		0	6226	89	56	0	6132	51	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30		
264772		0	252989	96978	35707	0	236734	116430	0	0	0	0	0	0	0	0	0	0	3527	0	502	0	0	4029	0	0	0	402	40718	
265340		0	1605	15	39	0	1622	71	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-15		
265407		0	25115	625	61	0	24605	176	0				130	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0		
265452		0	1192	45	0	0	1158	11	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
265676		0	1123	13	17	0	1133	40	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
266244		0	2468	57	2	0	2478	69	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
266253		0	2215	125	5	0	2111	26	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
266655		0	959	0	1	0	959	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
266851		0	2864	107	13	0	2825	81	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
266945		0	9535	0	111	0	9577	153	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
267652		0	1102	0	0	0	1102	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
268006		0	17634	-11	325	0	17597	277	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	560	0	
268136		0	5364	192	66	0	5186	80	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48		
268677		0	6320	347	144	0	6057	228	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	
268828		0	2891	0	4	0	2918	31	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
268976		0	2083	150	11	0	1946	24	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
269049		0	8261	330	8	0	7977	54	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
269058		0	2156	60	28	0	2154	86	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
269571		0	349	9	1	0	339	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
269759		0	1160	50	9	0	1102	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
270148		0	1272	232	7	0	1255	222	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
270353		0	219	-135	0	0	354	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
270504		0	10549	813	37	0	9810	111	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-81		
270531		0	1651	-66	0	0	1717	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16		
270652		0	725	2059	0	0	732	2066	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
271136		0	1775	47	10	0	1775	57	0				25	0	0	0	0	25	0	0	0	0	0	0	0	0	0	-12		
271275		0	3216	0	0	0	3216	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
271341		0	983	28	0	0	955	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2		
271529		0	3506	-32	29	0	3509	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32		
272030		0	1801	270	26	0	1555	50	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
272058		0	294	0	0	0	294	0	0				1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0		
272151		0	328	-19	85	0	262	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19		
272272		0	51629	3325	108	0	54740	6544	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107		
272302		0	14149	0	0	0	14164	15	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273336		0	25516	1500	553	0	23706	243	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273550		0	3403	0	6	0	3405	8	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
273653		0	1405	60	0	0	1351	6	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
273662		0	10647	1343	136	0	9603	435	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-968		
273840		0	2288	60	5	0	2248	25	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
273859		0	126	0	0	0	126	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
274025		0	297	50	0	0	264	17	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
274052		0	451	0	0	0	451	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
274829		0	3291	-39	13	0	3364	9	-38				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
274856		0	1213	0	1	0	1214	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
275255		0	3766	219	10	0	3548	11	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	
275358		0	15454	930	11	0	14569	56	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
275479		0	777	0	0	0	777	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
275657		0	906	-8	0	0	914	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14		
276074		0	1751	621	5	0	1804	679	0				0	0	0	0	0	0	498	0	0	0	0	498	0	0	0	0		
276159		0	1293	80	30	0	1215	32	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
276551		0	1380	0	41	0	1360	21	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
276579		0	689950	20619	14164	0	695967	40800	0				102	0	-6	0	0	96	0	0	0	0	0	0	0	0	0	-3729	791	
276645		0	2763	120	5	0	2641	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
276654		0	1318	550	1	0	820	53	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276850		0	16966	2806	565	0	16888	3293	0				16	0	-2	0	0	14	0	0	0	0	0	0	0	0	0	6		
276953		0	459	60	2	0	441	44	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
277240		0	7790	0	0	0	7790	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
277277		0	2764	338	5	0	2761	340	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
277736		0	2000	0	1	0	2005	6	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
277820		0	3901	-38	237	0	4020	318	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38		
278256		0	2300	0	0	0	2300	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
278555		0	19687	1803	896	0	17169	181	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220		
278733		0	2320	155	36	0	2142	13	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30		
278751		0	212	30	1	0	181	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
278818		0	40890	-39	1537	0	41776	2384	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-29	0	
279105		0	7081	143	17	0	6975	54	0				98	0	90	0	0	188	0	0	0	0	0	0	0	0	0	-38	0	
279842		0	10122	-73	1	0	10197	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	448		
279954		0	10808	683	67	0	10277	219	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-20	83	
280110	0		1458316	249165	41143	0	1421334	254038	712	0	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6371	0	
280138		0	1695	104	13	0	1616	38	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
280352		0	1529	27	10	0	1506	14	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-27		
280558		0	1262	300	104	0	1348	490	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
282075		0	11414	-648	21	0	12086	45	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304		
282226		0	1263	0	14	0	1325	76	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-27		
282824		0	4926	-80	5	0	5302	301	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-15		
283438		0	7669	600	207	0	8059	1197	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
283652		0	2342	0	30	0	2338	26	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
283737		0	9371	0	141	0	9897	667	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
283867		0	8567	1075	355	0	7867	730	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
284154		0	1232	247	160	0	989	164	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4		
284239		0	1911	85	17	0	1872	63	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
284556		0	4317	317	9	0	4057	66	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
284752		0	1106	3	12	0	1096	5	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
284958		0	605	0	0	0	605	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
285151		0	2188	81	31	0	2092	16	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285348		0	1916	150	0	0	1769	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
285544		0	3974	0	2	0	3972	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285553		0	173	0	0	0	173	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	
285740		0	11955	423	23	0	11603	94	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285852		0	3957	200	5	0	3777	25	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
285928		0	3013	150	11	0	2857	5	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
286251		0	335	641	119	0	13	438	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
286457		0	9021	-357	25	0	9472	119	0				0	0	0	0	0	0	700	0	75	0	0	775	0	0	0	-22		
286840		0	1034	0	42	0	1094	102	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
287007		0	1514	0	2	0	1512	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
287342		0	1348	0	0	0	1348	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
287922		0	466	12	1	0	453	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
287959		0	1055	9	0	0	1030	0	16				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-15		
288152		0	165	0	0	0	165	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
288376		0	2270	0	9	0	2352	91	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
288853		0	167054	15683	871	0	153788	3288	0				1842	0	-1731	0	0	111	0	0	0	0	0	0	0	0	0	-609	0	
289056		0	790	0	30	0	763	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
289225		0	79	0	3	0	76	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
289515		0	19122	1454	89	0	17653	74	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-40		
289702		0	10083	549	28	0	9680	174	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150		
289739		0	2329	236	3	0	2221	131	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
289757		0	1010	0	1	0	1010	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
290249		0	9675	20	116	0	9675	136	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
290838		0	2939	1210	2	0	3017	1290	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180		
290922		0	767	0	0	0	767	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
291059		0	1420	21	0	0	1399	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
291376		0	142	0	0	0	142	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
291611		0	3319	147	82	0	3344	254	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63		
291732		0	180	0	10	0	186	16	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
292234		0	1357	-7	1	0	1392	29	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5		
292467		0	524	25	53	0	498	52	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
