"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
3446225																																																																																						39210	3269	3269	8.2616%	12.0983%	11.0896%	35941	324096	435036	-4709	0			4.0983%			1				9754	438450								0	0	0		0		29601	11.0896%	1	0	34646	233	3181	0	-4709	0	0	0		0	35941	0	0	35941	0	0	0	0	0	0	0	0	0	3269	0	3414	0			
3446784																																																																																						37914	3173	3173	8.4967%	13.0028%	11.9146%	34741	291584	408877	-2664	0			5.0028%			0				11737	408877								0	0	0		0		23004	11.9146%	1	0	32077	0	0	0	-2664	0	0	0		0	34741	0	0	34741	0	0	0	0	0	0	0	0	0	3173	0	0	0			
3447576																																																																																						501938	23721	23721	17.8801%	23.6435%	22.5262%	478217	2122940	2674572	-12186	0			15.6435%			0				308853	2794007								0	0	0		0		288799	22.5262%	1	0	585466	114795	4640	0	-12186	0	0	0		0	478217	0	0	478217	0	0	0	0	0	0	0	0	0	23721	0	119435	0			
3447820																																																																																						260885	19837	19837	12.0576%	16.1148%	14.8895%	241048	1618917	1999139	-10919	0			8.1148%			0				168708	1999139								0	0	0		0		72340	14.8895%	1	0	230129	0	0	0	-10919	0	0	0		0	241048	0	0	241048	0	0	0	0	0	0	0	0	0	19837	0	0	0			
3448162																																																																																				173324	0				13.4674%			22502		167085	0	0						0	0	0	0	3634	167085	0	0.0000%	21169	0	70	21239	12.2539%	0	0	0	0	1		18868		1	0	22502	0	0	0	0	0	0	0		0	22502	0	0	22502	0	0	0	0	0	0						0	0	0		
3448425																																																																																						12921	150	150	8.8008%	21.6038%	21.3530%	12771	59809	145111	-7773	0			13.6038%			0				6163	145203								0	0	0		0		6700	21.3530%	1	0	5090	0	92	0	-7773	0	0	0		0	12771	0	0	12771	0	0	0	0	0	0	0	0	0	150	0	92	0			
3449066																																																																																						304620	26351	26351	10.0819%	13.3986%	12.2396%	278269	2273520	2760092	-41626	0			5.3986%			0				30643	2800711								0	0	0		0		288245	12.2396%	1	0	277262	39599	1020	0	-41627	0	0	1		0	278269	0	0	278269	0	0	0	0	0	0	0	0	0	26351	0	40619	0			
3451050																																																																																						70069	5190	5190	10.4791%	15.2959%	14.1630%	64879	458089	619130	-9596	0			7.2959%			0				48636	619130								0	0	0		0		16243	14.1630%	1	0	55283	0	0	0	-9596	0	0	0		0	64879	0	0	64879	0	0	0	0	0	0	0	0	0	5190	0	0	0			
3455227																																																																																						112543	6948	6948	12.0413%	17.5245%	16.4426%	105595	642204	876942	-1486	0			9.5245%			0				48085	876944								0	0	0		0		57512	16.4426%	1	0	104111	0	2	0	-1486	0	0	0		0	105595	0	0	105595	0	0	0	0	0	0	0	0	0	6948	0	2	0			
3459207																																																																																						99289	9151	9151	11.1735%	13.6417%	12.3845%	90138	727832	806710	-1342	0			5.6417%			0				46476	807321								0	0	0		0		44273	12.3845%	1	0	89407	0	111	500	-1342	0	0	0		0	90138	0	0	90138	0	0	0	0	0	0	0	0	0	9151	0	611	0			
3459216																																																																																						20279	1408	1408	11.3907%	14.4653%	13.4609%	18871	140191	165670	-618	0			6.4653%			0				-3080	166842								0	0	0		0		23123	13.4609%	1	0	19425	0	0	1172	-618	0	0	0		0	18871	0	0	18871	0	0	0	0	0	0	0	0	0	1408	0	1172	0			
3463875																																																																																				423098	0				10.2723%			43170		420257	-1022	0						0	0	0	0	35884	420257	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		7286		1	0	42148	0	0	0	-1022	0	0	0		0	43170	0	0	43170	0	0	0	0	0	0						0	0	24642		
3465392																																																																																						160711	9979	9979	10.7809%	16.8773%	15.8293%	150732	952233	1398137	-2128	0			8.8773%			0				92635	1398137								0	0	0		0		58097	15.8293%	1	0	148604	0	0	0	-2128	0	0	0		0	150732	0	0	150732	0	0	0	0	0	0	0	0	0	9979	0	0	0			
3466988																																																																																						78114	8196	8196	8.5822%	11.8744%	10.6285%	69918	657836	814684	-185	0			3.8744%			0				25357	815127								0	0	0		0		45004	10.6285%	1	0	70176	0	0	443	-185	0	0	0		0	69918	0	0	69918	0	0	0	0	0	0	0	0	0	8196	0	443	0			
3468450																																																																																						32848	2358	2358	8.6137%	11.1521%	10.3516%	30490	294545	353969	-378	0			3.1521%			0				13880	354259								0	0	0		0		16900	10.3516%	1	0	30402	0	290	0	-378	0	0	0		0	30490	0	0	30490	0	0	0	0	0	0	0	0	0	2358	0	290	0			
3470097																																																																																						31262	509	509	9.9536%	36.4805%	35.8866%	30753	85695	308964	0	0			28.4805%			0				5753	308964								0	0	0		0		25000	35.8866%	1	0	30753	0	0	0	0	0	0	0		0	30753	0	0	30753	0	0	0	0	0	0	0	0	0	509	0	0	0			
3470154																																																																																						155207	14694	14694	9.8110%	13.2086%	11.9581%	140513	1175047	1432203	-6334	0			5.2086%			0				58215	1433408								0	0	0		0		83503	11.9581%	1	0	135384	0	57	1148	-6334	0	0	0		0	140513	0	0	140513	0	0	0	0	0	0	0	0	0	14694	0	1205	0			
3470239																																																																																						1870263	10738	10738	7.6205%	35.0993%	34.8978%	1859525	5328493	24401515	-391349	0			27.0993%			0				674679	24403132								0	0	0		0		1186463	34.8978%	1	0	1469793	0	1617	0	-391349	0	0	0		0	1859525	0	0	1859525	0	0	0	0	0	0	0	0	0	10738	0	1617	0			
3470930																																																																																						42479	3199	3199	8.8369%	12.3133%	11.3860%	39280	344984	444501	-662	0			4.3133%			0				3349	445549								0	0	0		0		36979	11.3860%	1	0	39666	823	225	0	-126	0	0	-536		0	39280	0	0	39280	0	0	0	0	0	0	0	0	0	3199	0	1048	0			
3472046																																																																																				976787	0				9.8780%			93410		945638	-3902	0						0	0	0	0	57810	945643	0	0.0000%	91732	0	5514	97246	9.9557%	0	0	0	0	1		35605		1	0	89513	0	5	0	-3902	0	0	0		0	93410	0	0	93410	0	0	0	0	0	0						5	0	0		
3472859																																																																																				633266	0				13.8596%			85340		615748	0	0						0	0	0	0	73695	616163	0	0.0000%	0	0	2081	2081	0.3286%	0	0	0	0	1		12060		1	0	85755	415	0	0	0	0	0	0		0	85340	0	0	85340	0	0	0	0	0	0						415	0	15091		
3475083																																																																																						1679453	63838	63838	7.4854%	17.7155%	17.0422%	1615615	9480108	21583524	-117923	0			9.7155%			0				827592	21583954								0	0	0		0		788453	17.0422%	1	0	1498122	0	0	430	-118233	310	0	0		0	1615615	0	0	1615615	0	0	0	0	0	0	0	0	0	63838	0	430	0			
3476192																																																																																						497360	52631	52631	9.2486%	11.8720%	10.6157%	444729	4189341	4808609	-52250	0			3.8720%			0				277368	4810875								0	0	0		0		169627	10.6157%	1	0	394745	1193	1073	0	-52250	0	0	0		0	444729	0	0	444729	0	0	0	0	0	0	0	0	0	52631	0	2266	0			
3479018																																																																																						21047	980	980	10.9560%	17.8186%	16.9889%	20067	118118	183160	-4324	0			9.8186%			0				11245	183160								0	0	0		0		8822	16.9889%	1	0	15743	0	0	0	-4324	0	0	0		0	20067	0	0	20067	0	0	0	0	0	0	0	0	0	980	0	0	0			
3480069																																																																																						9357	793	793	11.8188%	14.7561%	13.5055%	8564	63411	72461	-175	0			6.7561%			0				-20398	72461								0	0	0		0		28962	13.5055%	1	0	8389	0	0	0	-175	0	0	0		0	8564	0	0	8564	0	0	0	0	0	0	0	0	0	793	0	0	0			
3482045																																																																																						24251	1833	1833	12.1687%	15.9074%	14.7051%	22418	152451	184227	-21	0			7.9074%			1				7587	184227								0	0	0		0		14831	14.7051%	1	0	22397	0	0	0	-21	0	0	0		0	22418	0	0	22418	0	0	0	0	0	0	0	0	0	1833	0	0	0			
3482111																																																																																				764278	0				12.7099%			94436		743014	-404	0						0	20307	0	0	72187	743014	0	0.0000%	52266	0	1460	53726	7.0296%	0	0	0	0	1		22250		1	0	94033	0	0	0	-343	0	0	-60		0	94436	0	0	94436	0	0	0	0	0	0						0	0	437289		
3485215																																																																																						22466	1150	1150	11.2632%	24.2692%	23.0269%	21316	92570	189253	-547	0			16.2692%			0				11714	189253								0	0	0		0		9602	23.0269%	1	0	20769	0	0	0	-547	0	0	0		0	21316	0	0	21316	0	0	0	0	0	0	0	0	0	1150	0	0	0			
3485420																																																																																						68495	6363	6363	9.2940%	12.5714%	11.4036%	62132	544846	668519	-9196	0			4.5714%			0				36198	668522								0	0	0		0		25937	11.4036%	1	0	52939	0	3	0	-9196	0	0	0		0	62132	0	0	62132	0	0	0	0	0	0	0	0	0	6363	0	3	0			
3487433																																																																																				485760	0				10.1235%			52737		520937	-36559	0						0	0	0	0	41204	520937	0	0.0000%	27344	0	0	27344	5.6291%	0	0	0	0	1		11533		1	0	16178	0	0	0	-36559	0	0	0		0	52737	0	0	52737	0	0	0	0	0	0						0	0	8127		
3487947																																																																																						33845	3921	3921	7.1779%	10.4258%	9.2179%	29924	324628	416888	-2111	0			2.4258%	-8187	0	0				-1619	416890								0	0	0		0		31544	9.2179%	1	0	27814	0	2	0	-2112	0	0	0		0	29924	0	0	29924	0	0	0	0	0	0	0	0	0	3921	0	2	0			
3488579																																																																																						88579	9125	9125	10.2825%	12.1565%	10.9042%	79454	728653	772712	-1986	0			4.1565%			0				45755	773187								0	0	0		0		34174	10.9042%	1	0	77943	250	0	225	-1986	0	0	0		0	79454	0	0	79454	0	0	0	0	0	0	0	0	0	9125	0	475	0			
3489071																																																																																						42087	2015	2015	10.8898%	21.7865%	20.7435%	40072	193179	367976	-2927	0			13.7865%			0				9128	368592								0	0	0		0		31560	20.7435%	1	0	37761	596	20	0	-2927	0	0	0		0	40072	0	0	40072	0	0	0	0	0	0	0	0	0	2015	0	616	0			
3517590																																																																																						49194	3634	3634	9.9067%	12.8452%	11.8963%	45560	382975	459889	-1671	0			4.8452%			0				4553	460010								0	0	0		0		41128	11.8963%	1	0	44010	0	0	121	-1671	0	0	0		0	45560	0	0	45560	0	0	0	0	0	0	0	0	0	3634	0	121	0			
3529315																																																																																						131478	0	0	93.4171%	354.1304%	354.1304%	131478	37127	140743	0	0			346.1304%			0				122137	140743								0	0	0		0		9341	354.1304%	1	0	131478	0	0	0	0	0	0	0		0	131478	0	0	131478	0	0	0	0	0	0	0	0	0	0	0	0	0			
3531176																																																																																				381546	0				14.1351%			53560		378914	-10946	0						0	0	0	0	33396	378914	0	0.0000%	42917	0	320	43237	11.3321%	0	0	0	0	1		20164		1	0	42614	0	0	0	-11081	0	135	0		0	53560	0	0	53560	0	0	0	0	0	0						0	0	0		
3532641																																																																																						504645	37613	37726	8.8864%	11.2549%	10.4135%	466919	4483773	5254325	-17274	0			3.2549%			1				250482	5358482								0	0	0		0		320594	10.4135%	1	0	553802	95486	6466	2205	-16523	-262	0	-489		0	466919	0	0	466919	0	0	0	0	0	0	113	0	0	37726	0	104157	0			
3537897																																																																																						70157	6428	6428	9.5553%	12.8357%	11.6596%	63729	546579	666949	-10691	0			4.8357%			0				19091	668163								0	0	0		0		45852	11.6596%	1	0	54252	1214	0	0	-10691	0	0	0		0	63729	0	0	63729	0	0	0	0	0	0	0	0	0	6428	0	1214	0			
3538009																																																																																						62311	6624	6624	8.4960%	11.7950%	10.5411%	55687	528284	655451	-3049	0			3.7950%			0				7247	657011								0	0	0		0		50000	10.5411%	1	0	54198	0	1560	0	-3049	0	0	0		0	55687	0	0	55687	0	0	0	0	0	0	0	0	0	6624	0	1560	0			
3545258																																																																																						293317	27440	27440	10.6968%	13.3713%	12.1204%	265877	2193634	2485581	-6317	0			5.3713%			0				175142	2486860								0	0	0		0		92014	12.1204%	1	0	260839	0	353	926	-6317	0	0	0		0	265877	0	0	265877	0	0	0	0	0	0	0	0	0	27440	0	1279	0			
3546862																																																																																				428623	0				13.3086%			56939		427837	-1599	0						0	0	0	0	25461	427840	0	0.0000%	52891	0	0	52891	12.3397%	0	0	0	0	1		31481		1	0	55343	0	3	0	-1599	0	0	0		0	56939	0	0	56939	0	0	0	0	0	0						3	0	0		
3547131																																																																																						442299	23114	23114	10.4446%	19.6382%	18.6120%	419185	2252234	4013414	-24834	0			11.6382%			1				164533	4013414								0	0	0		0		254652	18.6120%	1	0	394351	0	0	0	-24846	12	0	0		0	419185	0	0	419185	0	0	0	0	0	0	0	0	0	23114	0	0	0			
3547896																																																																																						82311	7679	7679	9.7305%	13.4372%	12.1836%	74632	612561	766990	619	0			5.4372%			0				26834	769562								0	0	0		0		50370	12.1836%	1	0	77823	0	2572	0	619	0	0	0		0	74632	0	0	74632	0	0	0	0	0	0	0	0	0	7679	0	2572	0			
3548567																																																																																						249385	23093	23093	9.3265%	12.2112%	11.0804%	226292	2042272	2426322	-21651	0			4.2112%			1				89214	2433788								0	0	0		0		144544	11.0804%	1	0	212107	7216	250	0	-21651	0	0	0		0	226292	0	0	226292	0	0	0	0	0	0	0	0	0	23093	0	7466	0			
3548763																																																																																						32487	2252	2252	12.0356%	17.7159%	16.4878%	30235	183378	251213	-319	0			9.7159%			1				12242	251213								0	0	0		0		17993	16.4878%	1	0	29916	0	0	0	-319	0	0	0		0	30235	0	0	30235	0	0	0	0	0	0	0	0	0	2252	0	0	0			
3555248																																																																																				288541	0				26.4273%			72065		272692	-523	0						0	0	0	0	49860	279149	0	0.0000%	11174	0	0	11174	3.8726%	0	0	0	0	1		28662		1	0	77999	6419	0	38	-523	0	0	0		0	72065	0	0	72065	0	0	0	0	0	0						6457	0	0		
3561771																																																																																				267229	0				13.5944%			36008		264873	-309	0						0	0	0	0	11191	264873	0	0.0000%	4168	0	0	4168	1.5597%	0	0	0	0	1		24817		1	0	35699	0	0	0	-309	0	0	0		0	36008	0	0	36008	0	0	0	0	0	0						0	0	1111		
3567269																																																																																						47008	3441	3441	8.7134%	12.0438%	11.1622%	43567	390309	499999	-7172	0			4.0438%			1				13096	499999								0	0	0		0		30471	11.1622%	1	0	36395	0	0	0	-7172	0	0	0		0	43567	0	0	43567	0	0	0	0	0	0	0	0	0	3441	0	0	0			
3579589																																																																																						1241350	97534	97534	11.4400%	15.3878%	14.1788%	1143816	8067096	9998377	-110944	0			7.3878%			0				433696	10577163								0	0	0		0		1288906	14.1788%	1	0	1611658	497318	81468	0	-110944	0	0	0		0	1143816	0	0	1143816	0	0	0	0	0	0	0	0	0	97534	0	578786	0			
3588312																																																																																						107965	7871	7871	8.2685%	13.0964%	12.1416%	100094	824386	1210541	-13326	0			5.0964%			0				53820	1210736								0	0	0		0		46469	12.1416%	1	0	86963	0	195	0	-13326	0	0	0		0	100094	0	0	100094	0	0	0	0	0	0	0	0	0	7871	0	195	0			
3588424																																																																																						183607	15713	15713	9.5547%	11.8737%	10.8575%	167894	1546336	1757191	-24327	0			3.8737%			0				91226	1772756								0	0	0		0		92233	10.8575%	1	0	159132	15227	338	0	-24327	0	0	0		0	167894	0	0	167894	0	0	0	0	0	0	0	0	0	15713	0	15565	0			
3591004																																																																																						33229	2629	2629	12.3723%	15.8191%	14.5675%	30600	210056	247327	-3562	0			7.8191%			0				10172	251440								0	0	0		0		24541	14.5675%	1	0	31151	2965	1148	0	-3562	0	0	0		0	30600	0	0	30600	0	0	0	0	0	0	0	0	0	2629	0	4113	0			
3592047																																																																																				456466	0				12.2665%			57958		472489	-30	0						0	0	0	0	14806	472489	0	0.0000%	35881	0	1017	36898	8.0834%	0	0	0	0	1		39571		1	0	54347	0	0	0	-30	0	0	0		0	54377	0	0	54377	3581	0	0	3581	0	3581						0	0	0		
3593307																																																																																				452924	0				14.1928%			63909		450291	0	0						0	0	0	0	46956	450291	0	0.0000%	53884	0	1491	55375	12.2261%	0	0	0	0	1		16953		1	0	63909	0	0	0	0	0	0	0		0	63909	0	0	63909	0	0	0	0	0	0						0	0	0		
3594087																																																																																						35644	2273	2273	8.2675%	11.9955%	11.2306%	33371	297144	403641	-1511	0			3.9955%			0				16152	403641								0	0	0		0		17219	11.2306%	1	0	31860	0	0	0	-1511	0	0	0		0	33371	0	0	33371	0	0	0	0	0	0	0	0	0	2273	0	0	0			
3595271																																																																																						263075	21425	21425	10.6230%	13.0682%	12.0039%	241650	2013099	2274776	-7043	0			5.0682%			0				145412	2295846								0	0	0		0		117308	12.0039%	1	0	255677	14381	3185	3504	-7043	0	0	0		0	241650	0	0	241650	0	0	0	0	0	0	0	0	0	21425	0	21070	0			
3596250																																																																																				305114	0				8.9196%			27205		305003	-1694	0						0	0	0	0	6095	305003	0	0.0000%	0	0	1728	1728	0.5663%	0	0	0	0	1		21110		1	0	25511	0	0	0	-1628	-66	0	0		0	27205	0	0	27205	0	0	0	0	0	0						0	0	29015		
3597211																																																																																						154756	4337	4337	10.5890%	41.3664%	40.2072%	150419	374110	1420526	-5734	0			33.3664%			0				92219	1420526								0	0	0		0		58200	40.2072%	1	0	144685	0	0	0	-3460	0	0	-2274		0	150419	0	0	150419	0	0	0	0	0	0	0	0	0	4337	0	0	0			
3599804																																																																																						11523	954	954	9.0595%	13.8237%	12.6792%	10569	83357	116662	-366	0			5.8237%			0				-3928	116662								0	0	0		0		14497	12.6792%	1	0	10203	0	0	0	-366	0	0	0		0	10569	0	0	10569	0	0	0	0	0	0	0	0	0	954	0	0	0			
3603961																																																																																						51488	3493	3493	10.1902%	12.5963%	11.7418%	47995	408754	470994	-1312	0			4.5963%			0				25908	470994								0	0	0		0		22087	11.7418%	1	0	46683	0	0	0	-1312	0	0	0		0	47995	0	0	47995	0	0	0	0	0	0	0	0	0	3493	0	0	0			
3608751																																																																																				1951690	0				11.8401%			233635		1973256	-55430	0						0	0	0	0	16125	1973875	0	0.0000%	171258	0	449	171707	8.7979%	0	0	0	0	1		218129		1	0	178824	0	0	619	-55430	0	0	0		0	233635	0	0	233635	0	0	0	0	0	0						619	0	0		
3610718																																																																																						171367	12696	12696	10.8454%	13.2065%	12.2281%	158671	1297596	1463026	-4116	0			5.2065%			0				4968	1463026								0	0	0		0		153703	12.2281%	1	0	154555	0	0	0	-4116	0	0	0		0	158671	0	0	158671	0	0	0	0	0	0	0	0	0	12696	0	0	0			
3614837																																																																																						112138	10803	10803	10.8463%	12.9849%	11.7340%	101335	863603	934282	-6465	0			4.9849%			0				52364	943793								0	0	0		0		58482	11.7340%	1	0	104381	9047	464	0	-6433	0	0	-32		0	101335	0	0	101335	0	0	0	0	0	0	0	0	0	10803	0	9511	0			
3614846																																																																																						23052	2083	2083	10.2831%	13.8624%	12.6098%	20969	166291	203917	203	0			5.8624%			0				1394	203917								0	0	0		0		19575	12.6098%	1	0	21172	0	0	0	203	0	0	0		0	20969	0	0	20969	0	0	0	0	0	0	0	0	0	2083	0	0	0			
3614976																																																																																						287319	18567	18567	11.9676%	15.2805%	14.2930%	268752	1880301	2245654	-22266	0			7.2805%			0				158351	2254778								0	0	0		0		119524	14.2930%	1	0	255609	7157	195	1772	-22869	602	0	0		0	268752	0	0	268752	0	0	0	0	0	0	0	0	0	18567	0	9124	0			
3617856																																																																																						26711	2168	2168	12.5642%	15.5334%	14.2727%	24543	171958	195340	-331	0			7.5334%			0				16543	195340								0	0	0		0		8000	14.2727%	1	0	24212	0	0	0	-331	0	0	0		0	24543	0	0	24543	0	0	0	0	0	0	0	0	0	2168	0	0	0			
3619216																																																																																						131836	11288	11288	9.7413%	14.6096%	13.3587%	120548	902396	1237497	-20518	0			6.6096%			0				74369	1237527								0	0	0		0		46209	13.3587%	1	0	100060	0	30	0	-20518	0	0	0		0	120548	0	0	120548	0	0	0	0	0	0	0	0	0	11288	0	30	0			
3623110																																																																																				872508	0				15.7167%			131791		838542	-527	0						0	0	0	0	96352	841784	0	0.0000%	192692	0	191	192883	22.1067%	0	0	0	0	1		38680		1	0	134505	1993	1249	0	-337	0	0	-191		0	131791	0	0	131791	0	0	0	0	0	0						3242	0	0		
3623969																																																																																				161319	0				13.4375%			21230		157991	-275	0						0	0	0	0	14230	157991	0	0.0000%	15485	0	19	15504	9.6108%	0	0	0	0	1		7000		1	0	20955	0	0	0	0	0	0	-275		0	21230	0	0	21230	0	0	0	0	0	0						0	0	0		
3626184																																																																																				132431	0				10.3418%			13221		127840	-247	7814						0	0	0	0	9857	135654	0	0.0000%	877	0	0	877	0.6622%	0	0	0	0	1		3364		1	0	12974	0	0	0	-247	0	0	0		0	13221	0	0	13221	0	0	0	0	0	0						0	0	0		
3626858																																																																																				332059	0				21.5172%			71841		333877	-1237	0						0	0	0	0	15000	333877	0	0.0000%	41000	0	5162	46162	13.9017%	0	0	0	0	1		20441		1	0	34204	0	0	0	-1237	0	0	0		0	35441	0	0	35441	36400	0	0	36400	0	36400						0	0	66005		
3629420																																																																																						348677	23572	23572	11.4123%	13.8795%	12.9412%	325105	2512169	2848731	-1174	0			5.8795%			0				136561	2890047								0	0	0		0		229860	12.9412%	1	0	365247	33176	8140	0	-1174	0	0	0		0	325105	0	0	325105	0	0	0	0	0	0	0	0	0	23572	0	41316	0			
3629484																																																																																						46347	4365	4365	10.4962%	12.5679%	11.3842%	41982	368774	399973	-133	0			4.5679%			0				-2017	400358								0	0	0		0		44384	11.3842%	1	0	42234	0	0	385	-133	0	0	0		0	41982	0	0	41982	0	0	0	0	0	0	0	0	0	4365	0	385	0			
3630323																																																																																						616065	41548	41548	11.8909%	13.4639%	12.5559%	574517	4575672	4831583	10566	0			5.4639%			0				165925	4850344								0	0	0		0		427353	12.5559%	1	0	603844	18034	727	0	2786	7780	0	0		0	574517	0	0	574517	0	0	0	0	0	0	0	0	0	41548	0	18761	0			
3633016																																																																																				201387	0				10.0579%			19891		197765	-4098	0						0	0	0	0	8191	197765	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		11700		1	0	15793	0	0	0	-4098	0	0	0		0	19891	0	0	19891	0	0	0	0	0	0						0	0	2145		
3633173																																																																																						165703	16040	16040	9.9750%	13.0010%	11.7425%	149663	1274539	1500379	45	0			5.0010%			0				66844	1500665								0	0	0		0		83105	11.7425%	1	0	149994	286	0	0	45	0	0	0		0	149663	0	0	149663	0	0	0	0	0	0	0	0	0	16040	0	286	0			
3635029																																																																																						103465	7914	7914	10.2007%	16.7160%	15.4374%	95551	618957	936708	-870	0			8.7160%			0				-26780	942921								0	0	0		0		128544	15.4374%	1	0	100894	0	56	6157	-870	0	0	0		0	95551	0	0	95551	0	0	0	0	0	0	0	0	0	7914	0	6213	0			
3635551																																																																																						25651	2027	2027	9.9657%	14.9484%	13.7671%	23624	171597	237054	0	0			6.9484%			0				13524	237054								0	0	0		0		10100	13.7671%	1	0	23624	0	0	0	0	0	0	0		0	23624	0	0	23624	0	0	0	0	0	0	0	0	0	2027	0	0	0			
3636428																																																																																				489616	0				10.7844%			52928		490781	-14599	0						0	0	0	0	30628	490781	0	0.0000%	70145	0	3614	73759	15.0647%	0	0	0	0	1		22300		1	0	38329	0	0	0	-14599	0	0	0		0	52928	0	0	52928	0	0	0	0	0	0						0	0	0		
3636446																																																																																				1228360	0				13.8225%			165603		1198069	-1205	0						0	0	0	0	84391	1198069	0	0.0000%	44720	0	797	45517	3.7055%	0	0	0	0	1		81212		1	0	164398	0	0	0	-1205	0	0	0		0	165603	0	0	165603	0	0	0	0	0	0						0	0	0		
3636914																																																																																						67607	4831	4831	11.9622%	14.0918%	13.0848%	62776	479762	524786	-3596	0			6.0918%			0				39347	524786								0	0	0		0		23429	13.0848%	1	0	59180	0	0	0	-3596	0	0	0		0	62776	0	0	62776	0	0	0	0	0	0	0	0	0	4831	0	0	0			
3637247																																																																																						175326	13243	13243	8.7372%	11.7402%	10.8534%	162083	1493383	1855081	-20795	0			3.7402%			0				80430	1861560								0	0	0		0		88132	10.8534%	1	0	147767	5349	99	1031	-20224	-571	0	0		0	162083	0	0	162083	0	0	0	0	0	0	0	0	0	13243	0	6479	0			
3637685																																																																																						1196924	40836	40836	9.4904%	14.4057%	13.9142%	1156088	8308696	12181642	-14331	0			6.4057%			0				113079	12228720								0	0	0		0		1090087	13.9142%	1	0	1188835	0	2127	44951	-11346	-2109	0	-876		0	1156088	0	0	1156088	0	0	0	0	0	0	0	0	0	40836	0	47078	0			
3637706																																																																																				324699	0				10.1752%			32815		322499	0	0						0	0	0	0	14282	322499	0	0.0000%	32411	0	0	32411	9.9819%	0	0	0	0	1		18533		1	0	32815	0	0	0	0	0	0	0		0	32815	0	0	32815	0	0	0	0	0	0						0	0	0		
3645840																																																																																						55204	1415	1415	12.4855%	49.1449%	47.8852%	53789	112329	430812	-707	0			41.1449%			0				10998	430827								0	0	0		0		42806	47.8852%	1	0	53097	0	15	0	-707	0	0	0		0	53789	0	0	53789	0	0	0	0	0	0	0	0	0	1415	0	15	0			
3650808																																																																																						1192851	126087	126087	7.7883%	11.9072%	10.6486%	1066764	10017908	13696945	-61514	0			3.9072%			0				749045	13732381								0	0	0		0		353155	10.6486%	1	0	1040686	1797	33639	0	-61514	0	0	0		0	1066764	0	0	1066764	0	0	0	0	0	0	0	0	0	126087	0	35436	0			
3655933																																																																																						65079	5233	5233	9.3202%	15.6934%	14.4315%	59846	414690	642110	-9	0			7.6934%			0				21888	642112								0	0	0		0		37960	14.4315%	1	0	59839	0	2	0	-9	0	0	0		0	59846	0	0	59846	0	0	0	0	0	0	0	0	0	5233	0	2	0			
3664588																																																																																						78408	8959	8959	6.2680%	10.5545%	9.3485%	69449	742887	1108001	-8617	0			2.5545%			1				-54976	1108001								0	0	0		0		124425	9.3485%	1	0	60832	0	0	0	-7695	-922	0	0		0	69449	0	0	69449	0	0	0	0	0	0	0	0	0	8959	0	0	0			
3667132																																																																																				212502	0				13.1000%			27696		211420	-4199	0						0	0	0	0	10485	211420	0	0.0000%	22302	0	430	22732	10.6973%	0	0	0	0	1		17211		1	0	23497	0	0	0	-4199	0	0	0		0	27696	0	0	27696	0	0	0	0	0	0						0	0	31071		
