"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
	# OF LNS SECD BY NONFM NONRES PROPS	# OF C&I LNS TO U.S. ADDRESSEES	# PERMNT MTG LNS AMTS $100,000 OR LS	OTSTG BAL PRMT MTG LS $100,000 OR LS	NO OF LOANS > $100,000 THRU $250,000	OTSTDG BAL > $100,000 THRU $250,000	NO OF LNS > $250,000 THRU $1 MILLION	OTSTD BAL > $250,000 THRU $1 MILLION	# NONMTG CML LNS AMTS $100,000 OR LS	OTSTG BAL NONMTGE LNS $100,000 OR LS	NO OF LOANS > $100,000 THRU $250,000	OTSTDG BAL > $100,000 THRU $250,000	NO OF LNS > $250,000 THRU $1 MILLION	OTSTG BAL > $250,000 THRU $1 MILLION	NO OF LNS RPTD ON LINES: ITEM NO 260	# OF LS RPTD LINES: ITMS 300,303&306	# LS SCD PRIM BY FRMS $100,000 OR LS	OTST BL SCD PR BY FMS $100,000 OR LS	NO OF LOANS > $100,000 THRU $250,000	OTSTDG BAL > $100,000 THRU $250,000	NO OF LOANS > $250,000 THRU $500,000	OTSTDG BAL > $250,000 THRU $500,000	# LNS TO FIN AGR PRDT $100,000 OR LS	OTST BAL FIN AGR PRDT $100,000 OR LS	NO OF LOANS > $100,000 THRU $250,000	OTSTDG BAL > $100,000 THRU $250,000	NO OF LOANS > $250,000 THRU $500,000	OTSTDG BAL > $250,000 THRU $500,000	AGRICLTRL LNS TO SMALL FARMS INDCTR	LOANS TO SMALL BUSINESSES INDICATOR	
37	9	40													11	3													true	true	
242	105	89													31	35													true	true	
330855			100	3755	184	19972	293	97827	535	12913	199	17123	147	34009			125	4406	148	16642	94	24177	237	4944	56	5090	30	5787	false	false	
330949			22	789	36	4724	34	9541	144	2517	39	2801	18	3416			43	1783	38	4762	22	5834	37	770	6	334	2	354	false	false	
331076			11	425	22	3231	52	22391	23	701	14	1608	18	8064															false	false	
331375			34	369	23	2737	70	29875	191	2246	19	1641	22	4715															false	false	
331544			69	2953	43	4966	7	1622	96	2444	12	1158	2	635			4	123	14	1387	5	1131	78	1737	14	1147	3	750	false	false	
331713			21	749	69	8928	124	51134	140	3402	52	5890	46	12221			1	72	1	141	4	1158	2	16	0	0	0	0	false	false	
332224			44	2132	79	12108	112	44677	81	2445	60	5998	47	14939			0	0	0	0	0	0	1	27	2	248	0	0	false	false	
332671			13	378	13	1589	20	8400	0	0	0	0	0	0															false	false	
332756			0	0	0	0	0	0	83	1809	10	1087	2	501			8	387	20	2211	14	3206	85	2565	50	5111	14	1521	false	false	
333034			56	1964	34	4071	27	10498	153	2990	17	1899	3	320			11	420	8	1031	7	1945	19	503	10	854	2	346	false	false	
333203			56	2494	112	13764	189	71597	133	3675	57	5614	34	13401			1	94	5	464	1	255	1	44	0	0	0	0	false	false	
333650			36	1110	20	2481	12	4364	236	6513	37	3980	30	8187			156	7891	212	28633	223	95164	511	13244	152	16211	140	40179	false	false	
333856			27	1317	59	7513	65	28766	488	13033	74	8254	51	14135			5	165	14	2010	8	2360	77	1315	7	779	6	1548	false	false	
333940			9	256	6	731	2	1051	21	1081	3	122	2	170			17	564	13	1486	13	2658	41	976	13	1493	9	1610	false	false	
334264			33	1505	69	9133	102	42972	245	5909	88	9379	84	30598			7	307	11	1116	11	3090	26	856	5	382	1	300	false	false	
335346			15	696	19	2718	34	15631	128	2831	34	3075	45	10346			4	194	9	1202	8	2057	35	861	18	1560	24	3751	false	false	
336147			21	807	30	4081	30	11510	66	1367	11	897	5	950			51	1948	53	6806	25	6385	65	1119	4	337	0	0	false	false	
336361			11	495	16	1841	32	11940	122	3148	31	3132	9	2637			4	290	8	827	6	1723	48	960	5	672	4	1113	false	false	
336576			7	43	3	201	15	5558	23	429	4	31	6	1451															false	false	
337340			0	0	3	463	3	655	10	283	12	1135	1	22															false	false	
338646			51	1781	47	5335	86	34254	152	3496	68	6410	59	14237			78	3026	84	9678	50	14966	104	2871	38	4051	21	3803	false	false	
338945			12	508	7	853	3	434	59	1377	8	513	3	774			16	757	24	3037	29	7760	135	2877	25	2916	14	3569	false	false	
339072			4	197	8	813	21	11955	12	251	20	1386	11	3394															false	false	
339353			1	54	1	41	2	828	52	1194	21	1779	27	7407			5	268	6	886	11	2359	44	1049	14	988	11	2727	false	false	
339456			75	3523	104	12211	112	38114	413	9109	47	4729	51	11796			32	1235	21	2390	7	1716	53	1031	5	406	1	42	false	false	
339607			13	508	24	2303	105	42489	71	1644	26	2339	22	7410															false	false	
339773			64	430	43	4237	151	62812	1179	3573	294	9277	430	29220			0	0	0	0	1	360	0	0	0	0	0	0	false	false	
339858			17	750	79	9391	452	191008	695	22921	228	24601	344	166798			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
340135			73	3506	171	21196	286	111750	1067	28776	354	30329	223	51755			8	219	8	1267	2	654	15	358	2	114	2	488	false	false	
340144			60	2802	159	20188	312	125863	225	5255	110	10186	123	28822			69	2075	32	3314	5	1201	4	58	1	33	1	233	false	false	
340256			7	331	56	6762	200	85909	50	1447	68	4371	116	37092			0	0	0	0	3	889	0	0	0	0	0	0	false	false	
340443			28	1055	14	1859	9	3458	16	329	4	473	2	413			8	154	6	571	3	676	7	137	0	0	0	0	false	false	
340742			5	171	35	4148	95	38590	122	4397	83	7066	76	20037			0	0	1	98	1	278	0	0	0	0	0	0	false	false	
340751			101	4235	84	11070	94	38360	1010	24577	130	13664	86	28826			21	1067	36	5103	26	7375	191	4205	24	2608	12	3100	false	false	
341310			4	170	44	5162	130	49337	573	7503	106	9387	115	30511			0	0	0	0	1	228	0	0	0	0	0	0	false	false	
342054			47	1487	52	5649	73	21982	264	5169	22	1385	20	6402			51	1594	66	8158	56	19513	179	2280	10	1024	3	1031	false	false	
342362			13	614	23	2913	33	10583	94	2139	23	2369	7	1156			13	661	20	2280	11	2668	162	3625	40	3756	12	2347	false	false	
342410			66	3595	225	28947	496	195872	435	14312	163	18705	220	63665			15	720	57	7941	55	13375	118	3769	14	1236	8	1344	false	false	
342634			248	11122	430	49244	647	227195	3176	82514	728	68368	841	201689			113	4344	87	10226	44	9138	419	7765	42	3591	24	1995	false	false	
343051			12	398	8	1035	5	1515	24	545	3	330	3	834			10	406	4	451	2	674	18	243	3	285	0	0	false	false	
343248	10	21															15	997	27	4414	9	3281	50	1834	16	2315	2	589	false	true	
343770			15	682	14	1985	28	10708	46	1077	32	3473	16	4933			20	755	17	2006	17	4606	5	144	3	509	2	290	false	false	
343903			25	1445	43	4793	73	71665	115	2952	61	5971	32	5552	1	1													true	false	
343958			16	647	8	1141	5	1633	50	1427	20	2479	9	1991			9	452	31	4304	39	10705	118	3676	46	4837	21	5088	false	false	
344647			98	2733	65	8939	128	47408	189	5808	37	4602	54	20959			65	5469	65	8464	53	14972	162	6812	37	3855	31	7859	false	false	
344852			19	751	9	1029	11	3675	102	1836	13	1501	16	6185			5	203	8	1083	6	1490	31	896	10	969	5	1353	false	false	
345309			28	1470	56	9286	74	36990	252	5449	32	5167	36	16975			0	0	0	0	1	131	0	0	0	0	0	0	false	false	
345345			22	869	43	4923	26	9588	274	7876	58	5386	38	16808			53	2163	133	13130	166	39973	495	16168	166	22555	78	24178	false	false	
345747			10	287	45	4963	102	40572	45	934	46	3750	56	14356			4	212	11	1307	13	3516	22	791	13	2278	8	2984	false	false	
345756			22	985	32	4142	58	21150	87	2852	73	7217	23	6214			0	0	1	34	3	554	0	0	1	150	2	332	false	false	
345877			67	2738	86	11868	119	52751	413	10047	114	12606	73	23215			6	243	2	168	2	425	6	156	0	0	0	0	false	false	
346379			36	1707	62	8689	58	23460	246	7575	77	9139	36	11605			10	437	11	1965	18	8615	8	787	12	2809	14	5893	false	false	
346566			4	164	7	1008	7	2654	7	247	4	437	2	638			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
346771			10	678	24	2807	24	9877	14	334	4	269	4	1327			1	0	0	0	2	655	0	0	0	0	0	0	false	false	
347022			18	600	30	4189	64	23223	65	1903	15	1664	17	4878			3	81	2	191	1	107	0	0	0	0	1	125	false	false	
347639			3	112	25	3309	64	26656	16	488	18	2297	16	1621															false	false	
347956			0	0	14	1915	22	10534	63	1856	14	1467	24	8597			0	0	0	0	1	294	0	0	0	0	0	0	false	false	
348159			4	127	7	847	28	12298	429	4987	31	3151	47	17880			1	74	3	462	4	975	3	64	0	0	2	557	false	false	
348720			22	593	52	5420	91	31593	156	981	27	1285	24	4146			0	0	2	289	0	0	0	0	0	0	0	0	false	false	
349129			14	681	17	2264	29	8033	83	1890	15	1288	2	857			1	24	1	58	0	0	0	0	0	0	0	0	false	false	
349343			20	851	29	3646	43	16371	156	4099	47	4586	42	14584			20	701	30	2915	18	4969	70	1624	17	1018	9	1842	false	false	
350657			14	469	6	935	3	1077	45	924	9	993	10	2700			3	85	2	346	1	126	47	704	3	356	3	31	false	false	
350750			10	431	23	3845	72	34026	11	371	0	0	3	473															false	false	
351131			0	0	1	60	1	301	11	95	4	434	4	948			2	3	1	142	0	0	0	0	1	142	0	0	false	false	
351560			2	126	2	337	21	11116	8	492	30	5564	42	15192															false	false	
351878			1	43	1	77	1	45	112	3788	51	6162	33	10070			0	0	1	41	1	366	5	108	0	0	0	0	false	false	
352370			28	1177	24	4705	17	5154	98	3134	17	1930	3	1193			20	650	28	2724	21	4944	33	686	3	241	0	0	false	false	
352651			4	338	7	1314	35	30219	29	1011	7	1140	55	52254			0	0	0	0	4	1884	7	221	1	230	6	2940	false	false	
352745			26	1121	36	4362	20	6292	247	5573	35	3644	9	1869			40	1708	47	5765	28	7857	98	2491	15	1355	3	1207	false	false	
352772			293	12274	926	107387	2589	1071929	19372	104700	1297	72149	1228	177872			22	751	48	5568	80	18700	249	4354	140	10444	96	15641	false	false	
353238			68	3091	142	18867	169	68807	864	23128	121	12531	62	16164			5	167	4	216	6	1740	0	0	0	0	0	0	false	false	
353546			22	943	20	2750	17	7986	83	2108	15	1598	12	3405			7	272	8	987	7	1920	21	505	15	1501	13	2158	false	false	
353555			195	14570	347	46427	382	148701	3626	86317	811	87934	826	262840			5	201	5	663	5	1169	68	2135	41	2687	40	5946	false	false	
353957			0	0	0	0	0	0	32	488	2	305	1	299			1	66	7	750	4	898	22	660	4	563	5	1487	false	false	
354253			3	86	2	174	3	1776	40	1174	9	964	7	2151			3	144	4	583	6	2159	58	1335	23	2395	7	1345	false	false	
354310			72	1912	209	25774	620	255410	1131	23623	364	25134	492	87357			271	7611	213	24844	337	95614	545	10501	68	4901	15	2237	false	false	
354552			25	1212	28	3684	71	26882	95	2830	41	3686	25	8800			34	1668	37	4171	24	5920	70	1675	8	824	6	967	false	false	
354851			6	252	9	1336	24	9358	36	931	18	1656	12	4079			9	346	19	2353	14	3871	72	2112	10	1252	12	2861	false	false	
355120			26	1067	48	5144	109	42438	121	3084	50	5052	50	17014			5	171	6	636	0	0	1	75	2	63	1	500	false	false	
355559			24	914	54	6118	86	31617	93	1949	48	3716	55	12712															false	false	
355858			47	2061	131	19101	280	125230	320	9171	148	16391	104	34868			40	1836	75	9158	64	17463	288	7845	124	12327	59	12441	false	false	
356239			55	1987	41	4934	29	10450	342	8153	75	7103	38	8543			24	836	40	2897	91	20058	355	9912	161	18886	134	45385	false	false	
356659			21	804	13	1772	10	3943	50	1259	11	1319	4	1189			26	1202	34	4911	7	2593	42	796	5	628	2	332	false	false	
356752			21	887	19	2849	70	36633	17	573	19	3389	26	9096															false	false	
357526			17	655	24	2396	34	14170	73	1592	22	2192	24	7152			0	0	0	0	1	182	0	0	0	0	0	0	false	false	
357553			19	716	22	2496	23	4999	62	1360	43	2022	5	760			5	282	17	1900	19	3248	60	1159	33	1674	52	3186	false	false	
357777			36	1155	45	4930	27	12428	109	2286	24	1643	7	2174			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
357937			21	1025	66	8180	141	54158	191	6301	88	9666	60	17938															false	false	
358112			86	3025	32	3644	21	8848	73	1494	17	1902	5	1595			18	668	7	702	1	280	11	91	0	0	0	0	false	false	
358448			12	420	14	1653	7	2628	26	663	7	522	4	891			4	208	4	252	2	663	4	51	0	0	0	0	false	false	
358756			21	838	2	216	1	237	25	421	6	559	3	291			11	517	5	582	5	1135	33	721	10	1117	8	1691	false	false	
359472			3	129	8	1099	8	4204	12	445	19	1753	1	257															false	false	
359744			8	371	4	536	7	2118	40	1071	12	1146	13	4372			9	354	14	1707	21	7097	66	1463	17	1541	11	2705	false	false	
360777			8	388	10	1616	2	601	0	0	0	0	0	0															false	false	
361055			9	462	33	4418	83	36256	458	15956	116	11614	84	25858			1	16	0	0	1	284	0	0	0	0	0	0	false	false	
361167			65	2575	132	15094	249	91164	912	20809	243	22619	203	46476			26	979	37	4450	15	4153	215	4718	45	5674	5	685	false	false	
361279			28	1316	35	5726	41	22711	346	8043	24	3698	10	4955			18	1297	9	1013	3	499	21	382	2	229	1	439	false	false	
361354			9	330	5	600	2	570	18	470	1	100	1	265			9	318	8	1077	2	535	30	788	11	1216	5	1279	false	false	
361439			48	2088	114	12748	135	47154	230	4017	30	2411	17	6607			29	1407	25	3189	7	1454	20	347	0	0	0	0	false	false	
362043			2	35	1	127	2	721	35	763	9	738	5	893			3	78	11	1267	23	6694	47	908	19	715	13	2166	false	false	
362155			6	284	19	2395	27	13391	239	4703	19	1972	5	2925			24	904	16	1999	10	2832	236	4072	5	628	0	0	false	false	
362717			36	1649	74	7523	159	65865	167	4552	62	6198	56	16474			2	47	11	897	13	3328	16	420	4	331	4	951	false	false	
362856	55	55															0	0	2	222	1	315	8	258	1	5	0	0	false	true	
362940			6	319	10	1589	4	1886	50	1283	17	1642	2	1090			5	263	5	607	3	705	16	505	1	103	1	250	false	false	
363442			1	36	2	262	0	0	14	633	0	0	0	0			10	332	11	1706	3	652	4	78	0	0	0	0	false	false	
363648			6	185	7	533	6	2258	68	1805	6	591	9	3551			16	549	27	3437	20	5859	81	1763	42	4776	33	7855	false	false	
363657			38	1559	80	11290	81	29814	510	16254	58	6044	57	18312			7	277	9	1218	3	637	88	1793	3	183	1	440	false	false	
363778			8	462	23	3298	29	13553	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
364131			18	694	28	3501	71	33336	90	1907	26	2163	26	8192			44	1395	22	2334	11	2545	21	334	2	111	0	0	false	false	
364270			0	0	1	145	6	2561	12	390	9	1000	9	1878			0	0	0	0	0	0	0	0	0	0	0	0			
364430			13	417	24	3057	69	29631	93	2546	22	2468	35	9915			19	737	21	2867	9	2469	2	104	2	221	0	0	false	false	
364850			25	863	21	2596	14	4457	199	5033	28	2633	10	3046			14	570	10	1232	7	2078	84	2384	13	1679	5	754	false	false	
365325			291	16365	934	121545	1998	819447	13528	478805	915	89330	616	160378			12	311	30	3655	25	8044	66	1663	16	2282	10	1882	false	false	
365745			10	405	18	2054	16	6667	71	2034	29	2944	27	8865			1	48	2	270	3	658	9	100	2	146	3	623	false	false	
365848			3	88	1	173	0	0	28	1166	10	1073	2	637			3	88	2	268	2	858	1	16	0	0	1	80	false	false	
365950			29	1220	34	4797	21	8153	66	1806	14	1577	10	4025			21	921	15	1481	4	1258	33	732	6	755	5	1349	false	false	
366078			94	4080	150	18383	185	64357	204	4043	79	6627	66	11900			5	152	2	131	0	0	0	0	1	78	0	0	false	false	
366238			86	4551	175	21252	345	134893	599	14362	161	15787	184	52415			58	2969	87	10487	65	15516	129	1434	7	807	2	396	false	false	
366247			38	1679	72	1415	110	3094	72	1459	23	2071	11	3863			4	76	14	1254	26	6642	56	967	36	2494	21	4742	false	false	
366359			13	600	3	527	4	1595	103	2553	14	1765	8	4028			18	828	10	1416	3	963	74	1538	2	311	6	969	false	false	
366658			38	1413	27	3362	14	5243	122	2940	21	1626	12	2563			34	1156	14	2131	1	364	84	1252	7	62	1	386	false	false	
366854			4	109	5	844	24	11633	41	1075	23	3599	51	16235			6	239	4	363	2	534	9	231	0	0	0	0	false	false	
367150			21	766	8	1117	4	1265	139	3399	8	894	6	806			16	649	20	2705	7	2251	170	3502	21	1868	4	842	false	false	
367178			13	441	39	4791	39	11847	33	1057	19	1535	19	3156			0	0	0	0	1	300	0	0	0	0	0	0	false	false	
367431			49	1945	41	5973	45	16642	445	9956	46	5111	30	7808			24	1009	11	1533	4	620	9	205	0	0	0	0	false	false	
367543			116	3296	42	4480	49	17946	66	1888	24	2566	28	10279			73	2524	49	5650	54	19356	43	1482	28	3318	32	11366	false	false	
368054			9	438	10	1629	6	2219	83	2711	23	4046	4	1759			4	109	5	969	2	663	86	2401	9	1450	4	1274	false	false	
368344			73	2790	20	2295	15	3724	115	2262	8	765	5	2374			18	735	42	5057	29	8787	73	2790	20	2295	15	3724	false	false	
368522			10	639	24	4144	18	7284	2	78	2	244	2	1804															false	false	
368951			40	1419	34	3814	28	11569	145	3447	39	3596	29	7643			43	1494	45	5558	29	6659	130	2890	30	3196	9	1631	false	false	
369453			13	377	5	631	7	1350	86	2455	18	1741	8	2255			30	1278	43	4825	19	4480	168	4106	53	6873	25	7400	false	false	
369659			25	1043	58	6480	135	55421	431	10402	104	10581	97	31981			25	1131	36	4209	18	4982	164	3518	26	2963	9	1996	false	false	
370020			59	1931	83	10234	101	39353	292	6319	76	5827	41	7720			44	1502	34	3576	47	10456	124	2271	14	864	5	930	false	false	
370347			21	1008	10	1051	6	2248	81	2538	15	1442	11	3374			10	389	43	4806	35	8685	52	1153	23	2632	8	2423	false	false	
370721			27	1417	24	2717	29	9249	94	3052	16	1595	10	2862			20	593	31	3993	42	12412	72	2403	29	3729	12	3906	false	false	
370833			10	422	14	1820	14	2064	30	632	19	1329	15	3917															false	false	
370954			1	99	1	15	3	1187	3	119	0	0	0	0			6	252	2	296	1	413	8	233	0	0	0	0	false	false	
371223			1	31	9	817	33	11020	20	463	12	1268	23	7017			0	0	0	0	1	156	0	0	0	0	0	0	false	false	
371232			5	175	9	1247	28	11690	112	2784	36	3468	15	3999			2	112	4	447	1	209	2	47	2	278	0	0	false	false	
371362			29	1136	41	5459	56	22972	327	7974	39	3932	33	9914			26	1094	46	5011	15	4048	326	6980	50	4186	42	9046	false	false	
371559			3	120	4	555	5	2416	81	2150	17	1685	5	676			12	484	12	1363	12	3074	90	2035	18	2156	10	1828	false	false	
371755	9	14																											false	true	
371849			2	9	18	1914	19	7674	20	99	22	2521	8	1877			0	0	16	1746	22	10315	14	80	24	2584	8	1768	false	false	
371924			46	2537	74	8722	120	45493	160	5456	58	5985	44	15663			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
371942			35	1064	21	2418	10	2743	172	3199	15	1327	6	782			45	1738	35	3424	24	5869	252	5642	33	3505	10	2174	false	false	
372444			31	1424	27	3269	17	6328	27	692	11	1084	3	896			17	702	28	2927	14	3451	17	383	7	689	6	1152	false	false	
372538			147	6442	170	22047	170	68147	868	21856	160	16109	61	19725			55	2026	36	4274	25	5587	110	2945	33	3104	13	2085	false	false	
372640			8	311	13	1300	10	4106	180	3947	43	4298	27	5636			6	220	35	4524	28	10964	37	1041	9	1100	17	7062	false	false	
372855			5	199	11	1428	27	10882	28	542	6	430	9	3469			3	131	1	67	2	407	0	0	1	240	1	207	false	false	
373272			1	63	4	278	1	274	1	8	0	0	2	211			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
373553			8	378	2	302	18	9213	11	318	3	260	5	1115			1	60	7	845	3	833	30	933	13	1753	4	773	false	false	
373601			0	0	8	1419	20	11036	3	90	0	0	2	830															false	false	
374130			23	1296	34	6244	64	23056	161	6706	60	5845	43	11010			10	434	5	472	4	1301	0	0	1	195	2	263	false	false	
374653			31	1359	40	5399	64	24773	414	10636	155	17114	87	19329			15	780	24	2974	20	5675	49	1058	44	3666	34	7401	false	false	
374774			9	189	15	1823	40	15000	14	698	8	520	6	1577			1	28	1	179	0	0	0	0	0	0	0	0	false	false	
375043			128	5241	128	14136	207	84169	418	20048	166	16481	182	51753			302	14031	404	50854	215	61873	399	10457	199	15964	126	22996	false	false	
375379			0	0	4	420	8	2473	0	0	0	0	0	0															false	false	
375502			17	660	75	8386	172	69457	227	2859	86	5886	180	38886			0	0	0	0	0	0	19	238	7	50	0	0	false	false	
375566			35	1413	44	6060	108	41935	306	8955	77	8549	58	14976			10	192	10	893	6	1672	10	189	1	142	1	94	false	false	
375650			1	28	3	336	1	817	19	436	1	104	1	300			8	209	7	846	4	740	33	627	2	275	1	317	false	false	
376237			52	1718	24	2952	23	6252	232	5242	38	4106	18	3668			14	470	4	350	2	558	5	135	1	59	1	213	false	false	
376273			12	432	39	3984	70	26717	72	2500	55	2974	73	14320			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
376442			33	1460	56	6309	59	22631	185	4268	58	5046	61	16657			23	875	51	5525	35	9501	82	1731	58	5045	57	9619	false	false	
376947			42	1233	10	1362	4	902	43	849	5	606	8	2400			10	339	4	572	9	2850	21	452	14	1335	7	1576	false	false	
377663	33	171															14	467	12	1545	6	1943	215	5083	37	4143	11	3523	false	true	
377850			30	1239	15	2440	27	12754	56	2348	29	4385	41	15893			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
378044			4	193	8	1380	12	4785	147	4115	46	4927	31	11981			4	254	4	548	2	682	31	672	1	75	0	0	false	false	
378110			8	476	13	1366	12	2918	31	760	5	482	3	1128	8	0													true	false	
379050	15	82															8	496	3	253	11	3731	38	894	6	931	3	1260	false	true	
379153			16	681	20	2138	13	4559	285	6670	29	3038	8	2534			17	790	20	2336	10	2794	197	4433	13	1602	1	79	false	false	
379470			2	66	0	0	12	3884	1	84	1	215	0	0															false	false	
379649			144	5054	24	3149	14	4378	150	3240	13	1343	0	0			134	6901	82	10075	19	5346	77	2042	2	277	0	0	false	false	
379920			2150	47679	2887	276941	4552	1581217	73709	401307	4772	383323	3734	885062			65	1390	55	3906	43	8401	404	4076	27	1955	10	1509	false	false	
380346			19	808	15	1920	12	3741	72	2206	32	2695	22	7191			15	541	19	2440	20	4632	41	987	17	1513	7	751	false	false	
380458			30	2013	138	19863	279	113690	661	19742	248	24589	180	55133			5	151	23	2627	14	4994	23	1058	3	509	4	564	false	false	
380533			47	1807	29	3933	40	14309	211	4995	63	7032	43	14570			60	1937	80	8223	67	14057	130	3191	73	6818	53	9800	false	false	
380878			2	121	6	1022	16	8283	123	4371	12	1836	8	3572			2	16	6	890	11	2863	0	0	0	0	0	0	false	false	
380944			15	822	27	5164	37	16337	63	3291	23	3292	40	12909															false	false	
381026			15	656	31	4332	28	9852	148	4585	26	2702	11	3639			6	267	19	2615	13	3676	31	930	6	762	6	2225	false	false	
381932			33	1393	50	6487	62	24503	183	4200	30	2861	22	7114			2	24	3	373	5	1350	19	428	8	840	9	2971	false	false	
381950			16	864	44	5366	49	15398	84	2438	5	639	10	4465			0	0	1	130	1	406	0	0	0	0	0	0	false	false	
382050			122	5573	120	15646	110	42930	217	6160	42	4568	51	22481			2	104	2	289	3	1003	0	0	0	0	0	0	false	false	
382069			26	1045	26	3882	16	7510	356	7438	29	3654	12	3864			39	1837	17	2632	1	263	70	1476	6	774	0	0	false	false	
382256			0	0	0	0	0	0	75	1847	24	3059	17	3648			1	12	2	225	2	670	60	1735	21	1804	12	2709	false	false	
382274			2	76	1	122	0	0	0	0	0	0	0	0															false	false	
382443			30	1683	33	4084	19	7168	140	2373	14	1140	15	3412			14	583	34	4293	31	10040	188	4170	84	7749	37	7092	false	false	
382537			50	2391	61	7933	87	43521	736	23702	169	18563	106	51244			85	3090	49	5244	40	14048	15	394	1	144	7	3083	false	false	
382649			122	4599	98	11136	113	41826	250	6420	68	6630	71	19007			21	774	15	1845	8	1504	3	22	1	92	0	0	false	false	
382658			16	579	0	0	2	658	486	14723	75	8932	29	10826			174	9438	129	16931	92	24760	1235	31973	87	9399	32	14724	false	false	
382742			7	485	32	5108	61	26047	18	847	21	1920	30	6838			0	0	1	115	0	0	2	94	0	0	0	0	false	false	
382854			9	486	12	1413	13	5000	139	3126	27	3115	15	2158			4	184	6	822	5	1334	33	708	10	1352	1	275	false	false	
384018			2	25	33	2650	249	109861	1272	1824	60	2368	118	12123															false	false	
384278			140	9305	207	26155	268	94688	332	8642	70	7915	68	26420			27	1148	20	2512	7	1701	18	550	2	387	1	5	false	false	
384353			2	82	4	487	1	204	17	471	2	361	0	0			16	524	7	432	2	400	46	658	7	526	5	1032	false	false	
384652			0	0	2	369	15	7535	8	231	12	826	16	1884															false	false	
384830			13	445	22	2964	42	18612	53	1022	4	464	5	1360			0	0	3	300	0	0	0	0	0	0	0	0	false	false	
385350			63	2431	41	6537	22	7961	73	1507	18	1502	5	1740			12	515	16	1556	5	1491	11	207	2	162	0	0	false	false	
385471			23	904	25	2806	26	10013	63	1698	18	2031	7	2122			64	2576	82	9611	76	18608	76	2313	48	3350	32	5018	false	false	
385547			112	4099	38	4645	12	4305	378	7426	12	1237	5	1233			30	980	32	3586	22	5726	511	9907	20	2096	8	2560	false	false	
385686			0	0	10	858	35	11848	0	0	2	99	0	0															false	false	
386432			43	2425	63	9035	47	17568	251	6361	17	2202	10	3702			21	646	8	1016	3	1073	122	2166	2	140	2	324	false	false	
386450			23	1074	34	4681	40	23104	60	2065	32	3413	32	9967			13	549	26	4133	31	8652	73	2641	65	8634	36	8394	false	false	
386731			30	1449	23	3467	28	10310	215	6528	49	5468	31	10060			0	0	1	121	0	0	9	222	0	0	0	0	false	false	
386825			2	12	3	129	2	629	44	1326	19	1811	7	1925			2	71	3	422	0	0	0	0	0	0	0	0	false	false	
387055			5	168	7	1015	21	9231	73	1806	7	652	6	1512			5	271	11	1134	17	4267	53	1325	23	2418	14	3084	false	false	
387671			19	860	43	6232	70	30652	253	7506	250	23507	90	26908			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
388155			22	928	30	4502	50	17930	91	2508	16	1491	16	2464			20	896	12	1162	12	3527	97	1997	8	867	2	675	false	false	
388258			3	101	2	410	0	0	16	311	2	269	1	81			5	173	8	960	3	607	70	1760	10	1355	2	478	false	false	
388557			19	876	35	4195	67	24622	157	3651	53	4924	43	12329			7	322	18	2363	25	6844	84	1990	43	3249	35	5410	false	false	
388744			35	1082	43	4503	41	12140	106	2768	40	4281	26	8145			0	0	0	0	0	0	1	42	0	0	0	0	false	false	
388753			6	274	7	718	2	356	38	996	6	634	6	2393			14	542	11	1424	16	6085	28	1104	20	2652	12	2476	false	false	
388874			1	46	7	795	0	0	0	0	0	0	0	0															false	false	
389358			6	248	7	852	9	2938	121	4006	45	6469	50	20485			6	228	15	1517	14	2982	35	1094	23	2410	11	2191	false	false	
389376			7	346	0	0	1	639	14	546	2	263	1	111			6	287	10	1361	1	423	30	561	6	686	1	213	false	false	
390372			0	0	9	1323	15	9280	0	0	0	0	0	0															false	false	
390840			10	255	29	2366	56	22755	32	743	35	2673	44	11157			7	414	18	1813	19	4218	19	568	8	1078	13	3120	false	false	
391418			20	725	16	1663	12	3230	66	742	3	341	6	1062			0	0	0	0	1	274	6	121	0	0	0	0	false	false	
391557			15	674	6	641	5	1825	90	3608	19	2370	2	837			7	277	3	391	1	222	21	377	1	120	0	0	false	false	
391575			21	786	35	3880	22	5541	27	1011	16	1733	11	5230			18	405	15	2033	4	961	15	292	0	0	0	0			
391959			16	618	9	1012	5	1241	78	2061	16	1959	6	1422			9	577	22	2283	23	5814	72	1898	24	2280	17	3858	false	false	
391977			26	1131	62	8125	145	52111	25	890	17	1038	23	6159			0	0	0	0	2	453	0	0	3	158	0	0	false	false	
