"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
262059																																							12032	4812	64632	0	0	8167	0	18677	529308	460779	5739	481518	0	7072	15000	0	47790	1000	529308	0	0	46873	0	0	5000	0	69862	390917			0	426060	418988	-5083	0	0	0	0	47790	0	2000	
262237																																							35820	8925	43548	0	0	8287	302	15738	573711	514320	4275	518595	0	6135	0	0	55116	756	573711	0	0	31452	0	0	25827	0	94499	419821			0	467226	461091	-2919	0	0	0	0	55116	0	0	
262358																																							107108	4259	19441	0	4861	18742	2273	25951	673979	556771	5824	597595	0	6350	35000	0	76384	400	673979	0	0	-7690	0	0	84598	0	73766	483005			0	497495	491145	-924	0	0	0	0	76384	0	199	
262741																																							14702	8936	69455	0	4511	10631	200	16588	734767	631222	3744	669866	0	4047	30000	0	64901	425	734767	0	0	31700	0	0	38686	189	94475	536747			0	613115	609068	-5910	0	0	4900	0	64901	0	487	
262844																																							7018	12583	286442	0	5126	10714	0	33090	934635	778313	6696	844509	0	9361	59500	0	90126	750	934635	0	0	94254	0	0	17940	0	228462	549851			0	584438	575077	-22818	4422	0	0	0	90126	163	0	
262956																																							203	6427	61596	835	1124	1742	0	10047	194022	152460	921	171881	0	2241	18500	0	22141	300	194022	0	0	8047	0	0	16000	0	51965	100495			0	114078	111837	-2206	0	0	0	0	22141	211	0	
263243																																							8152	10432	130079	0	745	11137	0	13115	591894	509916	4826	548823	0	4904	15400	0	43071	90	591894	0	0	28559	0	0	26301	0	104506	405410			0	362372	357468	-11879	208	0	0	18681	43071	0	60558	
263627																																							7958	1545	0	0	0	1179	45	13106	212751	189554	5005	194559	0	810	0	0	18192	2500	212751	0	0	8842	0	0	6850	0	44855	144699			0	92888	92078	0	7289	0	0	0	18192	0	89551	
264455																																							38665	8981	171217	117	0	13066	49	14981	739285	652162	8315	660477	0	6278	0	0	78808	4000	739285	0	0	62471	0	0	16000	0	252240	399922			0	498487	492209	-3663	0	0	0	0	78808	0	0	
264772																																							806245	5311	3737297	0	130765	81764	0	420726	10967271	9518173	194112	9712285	0	267774	0	0	1254986	0	10967271	0	0	331672	0	0	941014	1213140	476761	9041412			0	4839797	4572023	-17700	0	0	0	0	1254986	0	0	
265340																																							12	3822	77945	0	0	4239	0	12510	309106	253967	679	281146	0	1627	26500	0	27960	180	309106	0	0	35466	0	0	3820	0	57455	196512			0	209323	207696	-11506	2882	0	0	0	27960	0	0	
265407																																							174417	20021	252591	0	26145	42683	112	77379	2725575	2351036	28622	2415026	0	25521	4081	0	310549	250	2725575	0	0	332337	0	0	0	0	462238	1888798			0	2147589	2122068	-22038	0	0	0	31287	310549	0	10159	
265452																																							250	1487	27078	0	740	1041	0	4165	119867	87295	569	105790	0	1224	16500	0	14077	65	119867	0	0	11955	0	0	2750	0	16241	71054			0	76904	75680	-693	5047	0	0	1426	14077	0	4379	
265676																																							5240	3570	31954	0	0	2620	0	5686	145478	127314	1504	128825	0	1121	7	0	16653	232	145478	0	0	16200	0	0	2591	0	45753	81561			-230	97226	96105	-2140	303	0	0	0	16653	0	0	
266244																																							29996	10225	59774	0	0	4703	677	9566	304179	260798	1054	282047	0	2515	20195	0	22132	231	304179	0	0	25598	0	0	1731	0	42006	218792			0	191753	189238	-5428	0	0	0	0	22132	0	0	
266253																																							159	2123	17805	0	0	1096	0	7818	142559	114081	661	126399	0	2212	11657	0	16160	300	142559	0	0	11562	0	0	5394	0	19843	94238			0	104960	102748	-1096	10810	0	0	0	16160	0	0	
266655																																							4828	1394	23604	0	0	427	0	7718	110978	77646	979	97036	0	957	18411	0	13942	150	110978	0	0	2671	0	0	12175	0	10382	67264			0	73901	72944	-1054	0	0	0	0	13942	63	0	
266851																																							12367	3219	76675	0	263	9994	0	12860	338765	299265	1959	301356	0	2917	0	0	37409	100	338765	0	0	40364	0	0	1718	0	65663	233602			0	226266	223349	-4773	38	0	132	0	37409	0	0	
266945																																							21537	4901	216226	0	53	26443	0	48461	1149966	942933	6480	1059413	0	9420	110000	0	90553	900	1149966	0	0	65126	0	0	47197	0	72102	870831			0	841764	832344	-22670	1	0	0	0	90553	0	0	
267652																																							8880	904	43472	0	0	2289	581	5112	112445	104799	580	106379	0	1102	1000	0	6066	270	112445	0	0	3080	0	0	8730	0	35086	69713			0	52309	51207	-6014	0	0	0	0	6066	0	0	
268006																																							48138	26459	345019	0	9668	32014	0	70933	2976402	2643389	30401	2730746	0	18375	31574	0	245656	250	2976402	13732	0	269933	0	0	0	483	362887	2280502			0	2448331	2429956	-24527	0	0	0	25382	245656	0	0	
268136																																							58235	6332	47907	426	0	5027	0	10099	408952	358154	4152	362306	0	5482	0	0	46646	650	408952	0	0	35769	0	0	10598	0	108305	249849			0	286408	280926	-371	0	0	0	0	46646	0	0	
268677																																							38435	2307	44068	0	0	8893	52	20703	702912	632307	10807	652257	0	6129	9143	0	50655	0	702912	0	0	-43632	0	0	105293	0	97508	534799			0	592933	586804	-11006	0	0	0	0	50655	0	1650	
268828																																							20284	4592	99404	0	0	6182	1264	18581	358723	293903	1026	294929	0	2845	0	0	63794	10000	358723	0	0	53598	0	0	10000	0	67083	226820			0	211261	208416	-9804	0	0	0	0	63794	0	0	
268976																																							84826	2776	0	0	0	4538	0	19525	890371	720895	3580	784475	0	2030	60000	0	105896	0	890371	0	0	2891	0	0	103005	0	40858	680037			0	668975	666945	0	0	0	0	0	105896	0	111761	
269049																																							26952	9115	61423	0	11573	16923	0	12041	899954	748599	2799	810830	0	8319	57000	0	89124	12439	899954	0	0	21025	0	0	56703	1130	126102	622497			0	767616	759297	-1043	0	0	0	2432	89124	0	1500	
269058																																							983	5142	91126	0	3366	880	0	8745	287518	242177	1585	258762	0	2177	0	0	28756	500	287518	0	0	8753	0	0	24500	0	43137	199040			0	179390	177213	-4997	0	0	15000	0	28756	63	0	
269571																																							1355	180	0	0	0	71	0	2615	97236	82944	468	85412	0	345	2000	0	11824	0	97236	0	0	11824	0	0	0	0	0	82944			0	65001	64656	0	0	0	0	0	11824	2668	25691	
269759																																							0	892	3703	0	0	266	431	3625	59432	49917	135	51652	0	1169	0	0	7780	200	59432	0	0	1299	0	0	6300	0	17414	32503			0	51684	50515	-19	0	0	1600	0	7780	0	0	
270148																																							3484	5124	38599	0	0	6026	12	5058	176384	158130	1086	159216	0	1767	0	0	17168	287	176384	0	0	16128	0	0	3003	0	60330	97800			0	114626	112859	-2250	5222	0	0	0	17168	0	0	
270353																																							4498	1030	26809	0	0	329	0	1688	53618	49757	593	50350	0	218	0	0	3268	175	53618	0	0	2508	0	0	3325	0	14686	35071			0	19482	19264	-2740	0	0	0	0	3268	0	0	
270504																																							49537	11813	151765	6400	12212	12391	319	28000	1225558	1010043	8638	1102159	0	10769	49298	0	123399	350	1225558	0	0	114327	0	0	19254	1269	206954	803089			0	962621	951852	-10532	0	0	0	34180	123399	0	0	
270531																																							50301	492	18808	0	0	2108	0	4321	185799	140809	1386	161195	0	1638	19000	0	24604	1000	185799	0	0	-9282	0	0	33479	0	51087	89722			0	110407	108769	-593	0	0	0	0	24604	0	1000	
270652																																							2729	964	34742	0	0	1031	0	4451	105285	97130	610	97740	0	725	0	0	7545	150	105285	0	0	2917	0	0	5550	0	25248	71882			0	58287	57562	-1072	3800	0	0	0	7545	6	0	
271136																																							10423	845	5266	0	0	10157	753	902	99593	87017	1358	88375	0	1775	0	0	11218	1430	99593	0	0	5070	0	0	4617	0	32485	54532			0	61778	60003	101	4800	0	0	0	11218	69	6375	
271275																																							6702	2782	105630	0	40	5789	0	16585	479371	409205	4947	447652	0	3217	33500	0	31719	0	479371	0	0	971	0	0	38711	865	123920	285285			0	341202	337985	-7963	0	0	0	0	31719	400	2593	
271341																																							12717	1490	25620	0	91	3778	0	718	121237	111062	700	111771	0	991	9	0	9466	271	121237	0	0	6210	0	0	6400	0	45221	65841			0	77808	76817	-3415	6	0	0	0	9466	0	0	
271529																																							45493	13081	243549	0	1704	14304	0	18849	736413	638893	13052	692493	0	3512	0	0	43920	1800	736413	0	0	41716	0	0	22228	5477	166998	471895			0	397468	393956	-21824	0	0	0	40548	43920	0	0	
272030																																							20539	3962	14012	0	0	4600	15	3854	225230	204649	1379	206028	0	1715	0	0	19202	77	225230	0	0	12550	0	4270	3608	0	54752	149897			0	179913	178198	-1303	50	0	0	0	19202	0	0	
272058																																							315	1220	6452	0	0	161	0	919	48376	39720	260	43480	0	294	3500	0	4896	66	48376	0	0	1578	0	0	5434	0	3787	35933			0	25368	25074	-2182	1000	0	0	0	4896	17	13218	
272151																																							2421	820	18228	0	0	1076	0	3368	49099	42749	455	43204	0	328	0	0	5895	155	49099	0	0	4863	0	0	2638	0	10597	32152			0	23514	23186	-1761	0	0	0	0	5895	0	0	
272272																																							51199	47816	453856	0	23720	94796	1006	147998	4985672	4300148	50306	4472503	0	52081	102049	0	513169	1	4985672	0	0	216672	0	0	304865	277	533935	3766213			0	4191742	4139661	-8369	0	25343	0	20000	513169	0	0	
272302																																							126196	9471	113544	0	9435	57014	0	239939	5350041	3186965	52496	4689791	0	14148	1445813	0	660250	0	5350041	0	0	660853	44035	0	0	0	195099	2991866			0	4205731	4191583	-603	5017	0	0	4517	660250	429217	124590	
273336																																							173376	37668	541283	0	6446	33197	0	100049	3061263	2767168	22044	2789212	0	26298	0	0	272051	2000	3061263	0	0	246460	0	0	77646	0	1064648	1702520			0	1902930	1876632	-54055	1	0	0	0	272051	1369	291242	
273550																																							16823	4178	159546	2211	3506	3491	0	22256	441090	378055	2706	386563	0	3412	3792	0	54527	430	441090	0	0	41814	0	0	22360	0	95386	282669			0	229692	226280	-10077	2735	0	0	2010	54527	64	0	
273653																																							1841	6185	3482	0	0	783	0	941	80147	70138	509	71647	0	1421	0	0	8500	150	80147	0	0	4944	0	0	3725	0	13772	56366			0	68138	66717	-319	0	0	1000	0	8500	0	198	
273662																																							387866	12380	658613	0	1498	7019	0	46857	1793478	1586055	11543	1597598	0	10564	0	0	195880	1800	1793478	0	0	244162	0	0	27200	0	267136	1318919			0	689632	679068	-77282	0	0	0	0	195880	177	0	
273840																																							1281	10246	30966	0	1915	4737	224	10152	257819	226706	1100	230133	0	2313	0	0	27686	746	257819	0	0	12824	0	0	14808	0	63417	163289			0	200519	198206	-692	0	0	2327	0	27686	92	0	
273859																																							1967	1401	0	0	0	68	0	432	19173	16716	94	16810	0	125	0	0	2363	150	19173	0	0	1988	0	0	225	0	5517	11199			0	6209	6084	0	1894	0	0	0	2363	0	7327	
274025																																							3240	787	3390	0	0	219	0	443	21510	19238	25	19263	0	312	0	0	2247	250	21510	0	0	1901	0	0	250	0	6143	13095			0	13516	13204	-154	227	0	0	0	2247	0	0	
274052																																							15516	1840	3660	0	0	572	0	648	60161	55392	218	56345	0	451	735	0	3816	225	60161	0	0	3130	0	0	475	0	14054	41338			0	38356	37905	-14	20	0	0	0	3816	0	0	
274829																																							13666	3963	115942	0	0	8514	0	22839	469444	414319	4178	431260	0	3363	5000	0	38184	918	469444	0	0	41434	0	0	7628	0	122096	292223			0	307883	304520	-11796	0	0	0	7763	38184	0	0	
274856																																							10447	2420	46929	0	0	581	0	3089	141477	123689	576	124965	0	1213	700	0	16512	91	141477	0	0	9587	0	0	7900	0	11027	112662			0	79161	77948	-1066	0	0	0	0	16512	63	0	
275255																																							20331	5361	31027	0	3410	6099	1465	11046	360304	320072	1572	321644	0	3755	0	0	38660	118	360304	0	0	20101	0	0	20681	0	46458	273614			0	285320	281565	-2240	0	0	0	0	38660	0	0	
275358																																							125804	26454	263377	0	11957	30427	0	60813	2020233	1753396	22064	1800221	0	15911	15904	0	220012	1381	2020233	0	0	87395	0	0	148554	41	256526	1496870			0	1515030	1499119	-17318	1882	0	0	8857	220012	359	0	
275479																																							3973	1626	39857	0	0	581	0	9496	203195	130868	6198	175566	0	817	38500	0	27629	0	203195	0	0	33130	0	0	0	0	20536	110332			0	136334	135517	-5501	2142	0	0	0	27629	0	10003	
275657																																							251	1409	41777	0	0	474	0	2384	84124	74442	591	75033	0	915	0	0	9091	300	84124	0	0	12243	0	0	800	0	13832	60610			0	31979	31064	-4252	6300	0	0	0	9091	0	465	
276074																																							11895	2399	57034	0	879	11162	0	17095	316594	249874	1715	292823	0	1794	41234	0	23771	0	316594	0	0	23487	0	0	4409	0	48387	201487			0	216830	215036	-4125	0	0	0	0	23771	0	1094	
276159																																							322	1539	76698	0	0	2202	0	4585	175677	152344	920	163362	0	1320	4000	0	12315	100	175677	0	0	18355	0	0	250	0	46879	105465			0	91651	90331	-6390	0	0	6098	0	12315	0	0	
276551																																							12732	2725	45092	0	1005	1267	0	6109	146303	131203	780	131983	0	1344	0	0	14320	100	146303	0	0	12763	0	0	4644	0	42691	88512			0	69972	68628	-3187	2325	0	0	0	14320	6420	0	
276579																																							2192269	770626	9170613	162410	1118367	1248756	5367	3233838	88533079	75104529	1308058	81668284	0	679152	4006941	971017	6864795	148	88533079	134333	0	7156610	388758	66317	1720616	214802	26132794	48971735			-22856	60302443	59623291	-2056040	6	1008354	99219	178520	6864795	202587	9058702	
276645																																							8202	5283	72199	0	210	3016	128	13160	336167	260723	3178	303030	0	2822	36359	0	33137	250	336167	0	0	30687	0	0	6800	0	35588	225135			0	236791	233969	-4600	0	0	0	2770	33137	0	0	
276654																																							1055	1778	16127	0	304	693	0	1153	93061	82909	353	84112	0	1402	850	0	8949	100	93061	0	0	1185	0	0	9062	0	14959	67950			0	72283	70881	-1398	495	0	0	0	8949	0	575	
276850																																							275654	23404	290942	0	10705	37911	710	35865	2038560	1729606	68102	1857708	0	17779	60000	0	180852	2000	2038560	0	0	111532	8534	0	69000	336	224035	1505571			0	1369792	1352013	-1680	51	0	0	0	180852	0	2435	
276953																																							1688	615	21650	0	0	230	0	2865	67460	56605	1141	59746	0	478	2000	0	7714	75	67460	0	0	5592	0	0	2925	0	12824	43781			0	40890	40412	-878	0	0	0	0	7714	0	0	
277240																																							63946	4731	16425	369	94	2765	0	5472	525106	435404	3165	454480	0	7789	6000	0	70626	1691	525106	0	0	52657	0	0	16276	0	66711	368693			0	439093	431304	2	0	0	0	9911	70626	0	0	
277277																																							65600	1465	5774	0	368	3927	2202	12494	363879	316006	1404	336410	0	2650	19000	0	27469	4273	363879	0	0	23278	0	0	0	0	78638	237368			0	274699	272049	-82	0	0	0	0	27469	0	0	
277736																																							10151	2862	19568	0	0	2633	0	1840	225764	189758	1023	199781	0	2002	9000	0	25983	410	225764	0	0	24845	0	0	1795	0	56094	133664			0	190712	188710	-1067	0	0	0	0	25983	0	0	
277820																																							39086	9236	73450	0	1690	1455	31	16189	599813	490155	6295	515913	0	3978	12000	0	83900	600	599813	0	0	77173	0	0	14300	0	141520	348635			0	222752	218774	-8173	0	0	0	7463	83900	0	239902	
278256																																							3449	4570	85171	0	3964	5027	0	15993	376013	277824	2644	330995	0	2300	39779	0	45018	200	376013	0	0	25093	0	0	21661	0	18522	259302			0	255039	252739	-1936	5100	0	0	10748	45018	0	0	
278555																																							70141	211258	73661	0	1170	15037	721	35584	3840708	3460348	37689	3498183	0	19948	146	0	342525	950	3840708	0	0	230280	0	0	112480	229373	3097225	363123			0	3223711	3203763	-1185	0	0	0	0	342525	0	0	
278733																																							18309	3086	12002	0	0	2350	0	2159	200945	171748	2189	173937	0	2454	0	0	27008	200	200945	0	0	12765	0	0	14502	0	24824	146924			0	165083	162629	-459	410	0	0	0	27008	0	0	
278751																																							333	3527	8493	0	393	1015	120	884	33830	29838	243	30081	0	182	0	0	3749	70	33830	0	0	1246	0	0	2412	0	13509	16329			0	12311	12129	21	0	0	0	0	3749	0	6936	
278818																																							117907	62174	533794	0	106444	77009	2685	168600	5151903	4290574	41850	4561588	0	39843	213339	0	590315	1485	5151903	16063	15825	238254	15803	0	379752	816	922218	3368356			0	4016367	3976524	-29176	0	0	0	0	590315	798	73286	
279105																																							18202	24042	321479	0	0	13310	0	76801	1954524	1689862	13767	1748629	0	7563	45000	0	205895	0	1954524	0	0	239127	0	0	0	0	440131	1249731			0	1218576	1211013	-33232	0	0	0	0	205895	3436	286241	
279842																																							65410	8706	76780	0	7119	8535	0	11883	1011547	755700	3589	893420	0	10123	132000	0	118127	650	1011547	0	0	74365	0	0	48605	0	94991	660709			0	839277	829154	-5493	3960	0	0	2131	118127	0	0	
279954																																							69180	12972	310176	0	16163	32771	0	52779	1461611	1200801	8356	1319249	0	10875	110092	0	142362	495	1461611	0	0	68754	0	0	86621	0	280715	920086			0	978240	967365	-13508	0	0	0	0	142362	205	0	
280110	13299391	1936915	40455565	2	3173951	1006770	12290	8915789	184694965	2982516	165891122	77	1456181	4183904	1929120	18803766	50000	184694965	200917	615397	9508465	2517363	0	11154406	997594		0	106118054	104661873	-1909105	7250	10025	18803843	0	7509295	0	0	0			40455565							156170160					4183904					200917	615397						28325675	127844485							0	7250	0	10025		0		
280138																																							20121	1260	50378	0	0	601	0	7839	158677	122537	2673	125210	0	1710	0	0	33467	800	158677	0	0	28083	0	0	7200	0	32356	90181			0	80188	78478	-2616	0	0	0	0	33467	0	0	
280352																																							10749	2850	0	0	245	948	0	1757	112140	95176	1038	96214	0	1557	0	0	15926	500	112140	0	0	9431	0	0	5995	0	36582	58594			0	59466	57909	0	29632	0	0	0	15926	0	8050	
280558																																							7888	1709	22882	0	0	298	0	792	124286	115103	472	115575	0	1208	0	0	8711	88	124286	0	0	10429	0	0	212	0	32612	82491			0	91925	90717	-2018	0	0	0	0	8711	0	0	
282075																																							67454	10822	267636	0	107	15013	0	68933	1536774	1327416	13039	1340455	0	12572	0	0	196319	1	1536774	0	0	211864	0	0	99	0	180008	1147408			0	1090562	1077990	-15645	0	0	0	0	196319	0	28819	
282226																																							56162	11588	184115	0	0	4125	0	7679	390234	330913	1460	332373	0	1292	0	0	57861	1250	390234	0	0	62465	0	0	4750	0	108265	222648			0	127357	126065	-10604	500	0	0	0	57861	0	0	
282824																																							20709	4553	20209	0	0	3665	0	20218	426130	335438	2420	374588	0	4767	36730	0	51542	31	426130	0	0	50955	0	0	1458	0	44177	291261			0	358388	353621	-902	3155	0	0	0	51542	0	0	
283438																																							84124	5150	310418	1991	330	24728	1743	43874	1116466	971446	8416	989862	0	7463	10000	0	126604	251	1116466	0	0	74158	0	25000	38197	1430	232761	738685			0	619931	612468	-11002	19569	0	0	0	126604	10641	0	
283652																																							8693	1810	0	0	0	4460	0	3143	240760	210282	648	213166	0	2348	2236	0	27594	1000	240760	0	0	22425	0	0	4169	0	140587	69695			0	157868	155520	0	67134	0	0	0	27594	0	0	
283737																																							110118	20241	303230	0	0	14915	0	9820	1352233	1167797	19209	1187073	0	9478	67	0	165160	669	1352233	0	0	151329	0	0	10316	0	302737	865060			0	717097	707619	2846	0	0	0	0	165160	0	186290	
283867																																							162640	49311	18729	0	2348	35894	35061	26273	1408662	1228644	14538	1273249	0	8554	30067	0	135413	1500	1408662	0	0	113912	0	0	20500	0	346860	881784			0	1086960	1078406	-499	0	0	0	0	135413	0	0	
284154																																							14461	1654	9765	0	6084	2151	0	2057	168256	142747	746	143493	0	1319	0	0	24763	120	168256	0	0	4427	0	0	20167	0	22327	120420			0	132082	130763	49	1321	0	0	0	24763	0	0	
284239																																							348	3685	0	0	0	3172	371	6416	243071	214797	1247	221032	0	1954	4988	0	22039	70	243071	0	0	21899	0	0	70	0	48645	166152			0	196750	194796	0	22226	0	0	0	22039	0	12057	
284556																																							46602	5148	1447	0	0	3549	94	17875	556275	436939	5398	504518	0	4463	62181	0	51757	150	556275	0	0	28909	0	0	22823	0	67070	369869			0	484871	480408	-125	0	0	0	0	51757	0	1152	
284752																																							84	1917	53227	0	223	1982	0	1645	142316	125960	764	129568	0	1108	2844	0	12748	238	142316	0	0	14094	0	0	1272	0	31945	94015			0	77700	76592	-2856	5759	0	0	0	12748	0	887	
284958																																							5747	855	5225	0	0	79	0	1118	44666	37058	327	39005	0	605	1620	0	5661	200	44666	0	0	2311	0	0	3200	0	5701	31357			0	32247	31642	-50	0	0	0	0	5661	0	0	
285151																																							13271	4186	46405	0	3345	5845	0	3651	266264	217883	3248	231131	0	2258	10000	0	35133	550	266264	0	0	5118	0	0	29498	0	71834	146049			0	191819	189561	-33	0	0	0	0	35133	0	0	
285348																																							57602	4684	60028	0	2413	9387	0	5933	301074	248061	1588	264649	0	1935	15000	0	36425	0	301074	0	0	5111	0	0	33164	0	40763	207298			0	162962	161027	-1850	0	0	0	0	36425	0	0	
285544																																							55259	4419	4104	0	0	3908	0	3670	203352	167700	4523	172223	0	3973	0	0	31129	1706	203352	0	0	22220	0	0	7300	0	40634	127066			0	135965	131992	-97	0	0	0	0	31129	0	0	
285553																																							27756	558	10964	0	0	347	0	1320	59760	47967	501	48468	0	173	0	0	11292	50	59760	0	0	9753	0	0	1450	0	15054	32913			0	18488	18315	39	500	0	0	0	11292	0	0	
285740																																							15295	4234	174651	0	108	6582	0	30624	996903	790210	9354	886003	0	12336	50000	0	110900	2300	996903	0	0	54698	0	0	57982	247	206687	583523			0	770734	758398	-4080	0	0	2000	34439	110900	0	6764	
285852																																							255	7195	82357	0	656	12537	0	17901	737964	647173	4625	690333	0	3986	38535	0	47631	500	737964	0	0	39967	0	0	20786	0	135579	511594			0	456665	452679	-13622	0	0	0	0	47631	0	164384	
285928																																							15427	7341	129405	0	0	9289	0	12084	437091	387105	3222	390327	0	3092	0	0	46764	2613	437091	0	0	45380	0	0	7900	0	79950	307155			0	264195	261103	-9129	0	0	0	0	46764	0	2442	
286251																																							99	1131	7447	0	0	168	0	2304	30596	28834	55	28889	0	343	0	0	1707	300	30596	0	0	2219	0	0	300	0	8451	20383			0	15602	15259	-1112	4188	0	0	0	1707	0	0	
286457																																							65185	9403	425419	488	8151	7427	0	45511	1415538	1166879	8079	1268823	0	9703	93865	0	146715	50	1415538	0	0	67562	0	0	84950	968	178002	988877			0	862029	852326	-5847	0	0	0	0	146715	0	660	
286840																																							11401	812	1243	0	0	96	0	2012	82038	68442	1278	69720	0	1034	0	0	12318	68	82038	0	0	11822	0	0	432	0	5488	62954			0	62140	61106	-4	5368	0	0	0	12318	0	0	
287007																																							47175	2241	0	0	0	1204	569	2779	186017	140276	1340	141616	0	1711	0	0	44401	1000	186017	0	0	44053	0	0	1000	0	50032	90244			0	119894	118183	-1652	0	0	0	0	44401	0	13866	
287342																																							10592	1174	28552	0	0	1059	0	2969	143602	107676	530	117722	0	1348	9516	0	25880	350	143602	0	0	24549	0	0	3550	0	20414	87262			0	99702	98354	-2569	902	0	0	0	25880	0	0	
287922																																							245	1599	25312	0	0	540	0	2397	67800	59574	127	59701	0	473	0	0	8099	250	67800	0	0	8300	0	0	750	0	13826	45748			0	33780	33307	-1201	4400	0	0	0	8099	0	0	
287959																																							2467	8354	89944	0	0	1539	0	2521	183366	163240	1292	165384	0	1049	0	0	17982	1000	183366	0	0	17202	0	0	1000	0	34109	129131			0	78603	77554	-1220	0	0	0	852	17982	987	0	
288152																																							4585	1289	12811	0	0	73	0	1768	25964	22567	218	22785	0	165	0	0	3179	25	25964	0	0	3307	0	0	275	0	4834	17733			0	5603	5438	-428	0	0	0	0	3179	0	0	
288376																																							16653	2988	177986	0	306	8140	0	22954	355036	329060	1812	335101	0	2277	4229	0	19935	9	355036	0	0	35670	0	0	8031	0	94173	234887			0	128286	126009	-23775	0	0	0	0	19935	0	0	
288853																																							535687	154720	6028070	0	18042	223417	510	905596	26620953	23275168	158510	24834538	0	172922	1400860	0	1786415	7000	26620953	0	0	1997339	62909	0	445129	692	7726603	15548565			0	16137426	15964504	-663053	0	0	0	0	1786415	0	2726806	
289056																																							1178	3257	44487	3	157	2845	0	10705	191944	174755	1354	181109	0	790	5000	0	10835	1700	191944	0	0	7550	0	0	8325	0	19637	155118			0	77667	76877	-6740	2992	0	0	0	10835	0	49443	
289225																																							30	454	36454	0	0	114	0	2296	51168	41810	186	49996	0	79	8000	0	1172	350	51168	0	0	5557	0	0	485	0	5571	36239			0	6115	6036	-5220	5349	0	0	0	1172	0	435	
289515																																							164469	24674	469285	165	9016	32165	0	52603	2297312	1903075	18186	2121261	0	20352	200000	0	176051	1376	2297312	0	0	173627	0	0	26854	1420	312105	1590970			0	1563867	1543515	-25806	0	0	0	0	176051	0	0	
289702																																							19555	20337	391447	0	6450	47666	0	46234	2095647	1619961	26292	1844547	0	10281	198294	0	251100	0	2095647	0	0	268182	4767	0	25000	1237	453439	1166522			0	1509060	1498779	-42082	50	0	0	0	251100	52500	6625	
289739																																							1624	4318	50567	0	0	5608	937	9639	298062	256250	958	257208	0	2329	0	0	40854	722	298062	0	0	30325	0	0	11675	0	67610	188640			0	227698	225369	-1868	0	0	0	0	40854	0	0	
289757																																							6110	41	52448	0	0	1589	0	9526	212534	169826	3563	180389	0	1009	7000	0	32145	55	212534	0	0	14249	0	0	22595	0	36635	133191			0	139649	138640	-4754	4180	0	0	0	32145	0	0	
290249																																							6260	17606	288183	0	0	28946	0	68292	1550208	1267956	9938	1371142	0	10075	52441	0	179066	1950	1550208	0	0	169481	0	0	14811	5455	374146	893810			0	1145541	1135466	-7176	0	0	0	40807	179066	0	0	
290838																																							25536	200	121905	0	268	2142	0	5595	479004	411067	932	428999	0	3110	17000	0	50005	10	479004	0	0	5521	0	0	45623	460	88998	322069			0	325507	322397	-1149	501	0	0	0	50005	0	0	
290922																																							6613	3196	0	0	0	735	0	1246	112050	98937	420	99357	0	767	0	0	12693	100	112050	0	0	10093	0	0	2500	0	18904	80033			0	54853	54086	0	7461	0	0	0	12693	0	38713	
291059																																							0	2874	0	0	0	1722	0	3760	165888	142996	3271	146267	0	1430	0	0	19621	500	165888	0	0	15371	0	0	3750	0	36795	106201			0	149021	147591	0	7100	0	0	0	19621	2841	0	
291611																																							7359	5776	98570	0	0	7179	264	7179	458427	356876	7234	364201	0	3323	91	0	94226	929	458427	0	0	88074	0	0	7219	0	77915	278961			-69	298723	295400	-1927	0	0	0	0	94226	36700	0	
291732																																							1995	1127	80604	0	0	134	0	2751	98756	87036	483	87519	0	181	0	0	11237	50	98756	0	0	17838	0	0	125	0	19391	67645			0	5739	5558	-6776	5975	0	0	0	11237	0	612	
292234																																							16413	8305	71024	0	0	6748	0	16761	242019	234530	717	235247	0	1351	0	0	6772	50	242019	0	0	16200	0	0	9192	0	85099	149431			0	124119	122768	-18670	0	0	0	0	6772	0	0	
292467																																							8087	2953	68252	0	0	2857	0	1287	134659	119937	359	121796	0	524	0	0	12863	600	134659	0	0	14292	0	0	1400	0	47664	72273			0	47997	47473	-3429	3750	0	0	1500	12863	0	0	
292850																																							2210	1766	15181	0	0	635	85	513	54215	49259	171	49430	0	277	0	0	4785	49	54215	0	0	5022	0	0	198	0	17305	31954			0	20850	20573	-484	1205	0	0	0	4785	0	12047	
