"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4655	RIAD4662	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
	CHG-OFFS ON LNS SECURED BY FARMLAND	RECVRS ON LNS SECURED BY FARMLAND	CHG-OFFS ON LNS SECD BY MULTI-FAMILY	RECVRS ON LNS SECD BY MULTI-FMLY RES	CHG-OFF ON LS FINANCING RECEIVABLES	RECOV ON LEASE FINANCING RECEIVABLES	RECOVERIES CREDITED TO RESERVES	RECOVERIES ON C&I LOANS	RECOV ON C & I LNS-U.S. ADDRESSES	RECOV ON C & I LNS-NON-U.S. ADDRES	RECOV ON LNS TO FGN GOVTS & INST	RECOV ON ALL OTHER LOANS	LOSSES CHARGED TO RESERVE	CHARGE-OFFS ON C&I LOANS	CHG-OFFS ON LNS TO FGN GOVTS & INST	CHG-OFFS ON ALL OTHER LOANS	CHG-OFFS ON C&I LNS-U.S. ADDRESSES	CHG-OFFS ON C&I LNS-NON-U.S. ADDRES	CHRGE-OFFS ON R.E. LNS-NON U.S. ADDR	CHARGE-OFFS ON LOANS TO FARMERS	RECOV ON R.E. LOANS-NON U.S. ADDRESS	RECOVERIES ON LOANS TO FARMERS	CHG-OFFS OF LNS TO FINC COMMCL RE,CO	RECOVERS OF LNS TO FINC COMMCL RE,CO	CHG-OFFS OF RVLVG,OPEN-END LNS SECD	RECOVERS OF RVLVG,OPEN-END LNS SECD	CHRG-OFF ON LOANS IN FOREIGN OFFICES	RECVRS ON LOANS IN FOREIGN OFFICES	CHARGE-OFFS ON: CREDIT CARDS LOANS	RECOVERIES ON CREDIT CARDS LOANS	RCVRS ON CLSD-ED LNS:SECD FRST LIENS	RCVRS ON CLSD-ED LNS:SECURD JR LIENS	CHRG-OFFS CLSD-END:SECURED 1ST LIENS	CHRG-OFFS CLSD-END:SECURED JR LIENS	UNCOLLBLE CRED CRD FEE&FIN CHGS	CHARGE-OFFS ALL OTHR LEASE FNC RECVB	1-4 FAM RES CNSTRTN LN CHARGE-OFFS	1-4 FAM RES CNSTRTN LN RECOVERIES	OTHR CNSTRCTN LN & LAND DEV CHARGE-O	OTHR CNSTRCTN LN & LAND DEV RECOVERI	LN SCD BY OWNER-OCCPD NONFARM CHARGE	LN SCD BY OWNER-OCCPD NONFARM RECOVE	LN SCD BY OTHR NONFARM NONRES CHARGE	LN SCD BY OTHR NONFARM NONRES RECOVE	CHG-OFF LEASE TO IND FOR HOME & FAM 	LEASE TO IND FOR HOUSE & OTHR EXP RE	RECOVERIES ALL OTHR LEASE FNC RCVBL	CHRG OFF AUTO LN	RCVRY AUTO LN	CHARGE-OFFS ALL OTHER	RECOVERIES ALL OTHER	
42448	0	0	0	0	0	0	425	140				95	1157	142		450				0		7	0	0	0	0			92	11	107	3	212	0			0	32	0	0	137	0	0	0				22	13	102	24	
42457	0	0	0	0	0	0	0	0				0	100	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	100	0	0	0				0	0	0	0	
43052	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
43351	0	18	0	0	0	0	337	260				32	4304	4069		57				57		32	0	0	0	0			0	0	0	0	0	0			4	0	0	0	0	0	0	0				11	13	163	14	
43856	0	0	0	0	0	0	0	0				0	1	0		0							0	0	0	0			1	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
43959	0	0	0	0	0	0	3	2				0	50	45		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	5	1	
44040	0	0	0	0	0	0	21	3				0	7	0		0				0		0	0	0	0	0			0	0	5	0	0	0			0	0	0	0	0	0	0	0				0	5	7	8	
44433	0	0	0	0	0	0	3	0		0		0	20	20		0		0	0	0	0	0	0	0	0	0			0	0	0	3	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
44741	0	0	0	0	0	0	55	0				4	129	0		18				0		0	0	0	0	0			0	0	6	0	0	0			0	0	0	0	0	0	0	0				54	11	57	34	
44750	0	0	0	0	0	0	22	3				0	14	0		0							0	0	0	0			0	0	14	1	14	0			0	0	0	0	0	0	0	0				0	4	0	0	
44929	0	0	0	0	0	0	34	0				0	37	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	34	0	0				35	0	2	0	
45056	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
45458	0	0	0	0	0	0	38	9				0	114	100		0				0		0	0	0	0	0			0	0	5	0	0	0			0	0	0	0	0	0	0	0				5	6	9	18	
45551	0	1	0	0	0	0	119	93				0	1904	1670		0				0		0	0	0	0	0			19	0	0	0	0	0			0	0	0	17	68	0	0	2				0	1	147	5	
45560	0	0	0	0	0	0	115	38		0		15	198	5		48		0	0	0	0	0	0	0	0	0			0	0	0	0	77	0			0	21	0	0	0	0	0	0	0	0		21	18	47	23	
45775	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
46053	0	0	0	0	0	0	73	30				0	154	73		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				25	1	56	42	
46941	0	0	0	0	0	0	16	0				0	41	0		0							0	0	0	0			0	0	0	0	1	0			0	0	0	0	0	0	0	0				2	4	38	12	
47247	0	0	0	0	0	0	72	3		0		3	422	250		0		0	0	0	0	3	0	0	0	0			115	21	0	0	0	0			0	0	0	0	36	5	0	0	0	0		0	0	21	40	
47500	0	0	0	0	0	0	65	8				0	10	0		0				0		0	0	0	0	0			0	0	57	0	0	0			0	0	0	0	0	0	0	0				0	0	10	0	
48374	231	43	0	0	0	0	213	3				0	2634	1621		3				3		0	0	0	1	0			0	0	0	0	1	0			0	0	251	0	0	0	0	0				103	27	423	140	
48440	0	0	0	0	0	0	0	0				0	1	0		1							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
49054	0	0	0	0	0	0	20	10				0	0	0		0							0	0	0	10			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
49148	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
49241	0	0	0	0	0	0	104	0				0	791	161		51				51		0	0	0	0	0			0	0	0	0	0	13			0	0	0	0	404	2	0	0				0	0	162	102	
49652	0	0	0	0	0	0	50	0				0	207	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	85	11				122	39	0	0	
49858	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
49951	0	0	0	0	0	0	16	0				16	16	0		16				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
50144	0	0	0	0	0	0	12	0				1	12	0		3							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	6	6	5	
50461	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
51253	0	0	0	0	0	0	159	6		0		7	161	14		0		0	0	0	0	0	0	0	0	0			0	0	38	0	3	0			0	0	0	0	0	0	0	7	0	0		10	26	134	75	
51356	0	0	0	0	0	0	6	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	6	
51459	0	0	0	0	0	0	20	0				1	82	28		0				0		1	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	54	19	
51842	0	60	0	0	0	0	260	0		0		200	0	0		0		0	0	0	0	200	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
52719	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
52951	0	0	0	0	0	0	120	68				17	869	478		131				98		0	0	0	0	0			0	0	0	0	72	0			0	6	0	0	0	0	0	0				91	14	97	15	
53051	0	0	0	0	0	0	0	0				0	2	2		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
54058	0	0	0	0	0	0	21	0		0		0	39	2		0		0	0	0	0	0	0	0	0	0			0	0	6	0	0	0			0	0	0	0	0	0	0	0	0	0		0	1	37	14	
54973	0	0	0	0	0	0	3719	1148		0		0	8205	594		985		0	0	0	0	0	0	0	0	115			0	20	10	0	0	0			0	0	0	120	0	0	0	0	0	0		0	0	6626	2306	
55336	0	0	0	0	0	0	42	0				39	126	0		74				0		0	0	0	0	0			30	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	22	3	
55635	0	0	0	0	0	0	36	17				18	459	252		200							0	0	0	0			0	1	0	0	0	0			0	0	0	0	0	0	0	0				7	0	0	0	
55970	0	0	0	0	0	0	55	0				0	103	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	54	2	0	0	49	53				0	0	0	0	
56258	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
56351	0	0	0	0	0	0	319	73		0		0	8303	7034		25		0	0	25	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	206	0	0	0	0	0		85	10	953	236	
56548	0	0	0	0	0	0	4	0				3	2	0		2				0		2	0	0	0	1			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
56717	0	0	0	0	0	0	241	91				50	324	144		132				20		2	0	0	0	0			0	0	22	0	0	0			0	0	0	0	0	72	0	0				19	1	29	5	
57451	84	0	0	0	0	0	27	23				1	98	0		5				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	3	9	0	
58225	0	2	0	0	0	0	54	0				20	202	0		41				0		0	0	0	0	0			0	0	0	0	0	2			12	1	0	0	53	0	0	0				56	25	38	6	
58243	0	0	0	0	0	0	563	332		0		0	9905	9473		0		0	0	0	0	0	0	0	11	53			316	74	38	29	72	0			0	0	5	11	0	7	0	0	0	0		5	0	23	19	
58355	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
58551	0	0	0	0	0	0	89	18				13	581	280		243				0		0	0	0	0	0			0	0	0	0	8	0			0	0	0	0	0	0	0	16				45	32	5	10	
58636	0	0	0	0	0	0	360	32				0	584	36		0				0		0	0	0	0	0			17	23	2	2	0	0			0	0	0	0	0	0	0	0				341	241	190	60	
58757	0	0	0	0	0	0	19	13				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	6	
58971	0	0	0	0	0	0	8405	7475		0		755	17200	14519		1191		0	0	0	0	0	0	0	0	32			713	63	2	6	0	0			0	0	0	0	0	0	0	0	0	0		15	15	762	57	
59316	0	0	0	0	0	0	225	99				0	1529	83		48				48		0	0	0	0	0			0	0	3	0	63	0			0	0	0	0	49	0	13	8				985	64	288	51	
59352	0	0	0	0	0	0	2	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	2	0	0				0	0	0	0	
59370	0	0	0	0	0	0	5	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	5				0	0	0	0	
59754	0	0	0	0	0	0	1	0				0	35	34		1							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	0	0	
60143	0	0	0	0			22000		16000	1000	0	1000	108000		0	0	87000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1000	0	0	8000	0	5000	2000	4000	0	0	0	0	0	0	3000	2000	
60330	0	0	0	0	0	0	572	430		0		0	1114	841		0		0	0	0	0	0	0	0	0	25			0	1	0	68	0	0			31	0	52	17	79	0	0	0	0	0		0	0	111	31	
60545	0	0	0	0	0	0	42	32				0	18	0		0				0		0	0	0	0	0			0	0	7	0	0	0			0	0	0	0	0	0	0	0				12	0	6	3	
60554	0	241	0	0	0	0	251	0				10	32	0		24				24		10	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	0	4	0	
60648	0	0	0	0	0	0	42	20				0	47	0		0				0		0	0	0	0	0			7	0	9	0	0	0			0	0	0	0	0	0	0	0				29	8	11	5	
61122	0	0	0	0	0	0	587	35		0		64	1533	897		213		0	0	0	0	0	0	0	15	11			0	0	25	0	0	0			0	0	9	304	0	0	0	0	0	0		69	31	330	117	
61355	0	0	0	0	0	0	417	5				39	4854	0		57				39		21	0	0	0	0			4791	359	2	0	0	0			0	0	0	0	0	0	0	1				0	1	6	10	
61757	0	0	0	0	0	0	12	1		0		0	0	0		0		0	0	0	0	0	0	0	0	8			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	3	
61832	0	0	0	0	0	0	60	0				0	4	4		0				0		0	0	0	0	0			0	0	0	60	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
61953	0	0	0	0	0	0	6	2				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	4	0	0	
62044	0	0	0	0	0	0	0	0				0	226	211		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				15	0	0	0	
62110	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
62147	0	0	0	0	0	0	1	0				0	10	0		0							0	0	0	0			10	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
63050	0	0	0	0	0	0	42	0				34	73	0		20				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				53	8	0	0	
63069	0	0	0	151			13142		6330	0	0	1027	63313		0	1737	50021	0	0	0	0	0	0	110	1721	60	0	0	1748	304	0	0	2257	1775		545	0	0	0	104	2786	85	0	4132	0	0	371	8	0	715	578	
63201	0	0	0	0	0	0	104	103				0	38	38		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
63573	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
63733	0	0	0	0	0	0	244	16		0		12	1148	798		3		0	0	0	0	1	0	0	29	0			0	0	13	0	0	0			0	0	0	0	0	0	0	0	0	0		114	80	204	123	
64552	0	0	0	0	0	0	8	0		0		0	76	0		0		0	0	0	0	0	0	0	0	0			0	0	2	0	73	0			0	6	0	0	0	0	0	0	0	0		0	0	3	0	
64730	0	0	0	0	0	0	36	0				0	19	0		0							0	0	0	0			0	0	14	21	14	0			0	0	0	0	0	0	5	0				0	0	0	1	
65205	0	0	0	0	0	0	11	0				0	9	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	9	11	
65559	0	0	0	0	0	0	1	0		0		0	102	100		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	2	1	
65858	0	0	0	0	0	0	330	60				118	1070	50		243				0		0	0	0	0	1			0	13	0	1	0	0			0	0	0	0	0	53	497	0				90	33	190	51	
66154	0	0	0	0	0	0	17	8				0	4	1		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	3	8	
66275	0	0	0	0	0	0	28	26				0	7252	570		6204				6204		0	0	0	0	0			0	0	0	0	159	0			0	0	5	0	0	0	304	0				10	1	0	1	
67142	0	0	0	0	0	0	12	1				0	12	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	4	10	7	
67151	0	0	0	0	0	0	7	1				0	21	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	21	6	
67209	0	0	0	0	0	0	436	41				0	1824	240		0				0		0	0	0	0	19			0	0	2	0	0	0			0	0	0	0	0	0	0	0				0	0	1584	374	
67254	0	0	0	0	0	0	0	0				0	1	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
67656	0	0	0	1	0	0	3476	0		0		0	41766	3		0		0	0	0	0	0	0	0	0	0			41662	3371	7	0	7	0			0	0	0	0	0	86	0	0	0	0		33	0	61	11	
67870	0	0	0	0	0	0	87	61				1	30	0		30				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	25	0	0	0	0				0	0	0	0	
68671	0	0	0	0	0	0	15	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	15	0	0	0	0				0	0	0	0	
68756	0	0	0	0	0	0	24	0		0		17	188	118		70		0	0	0	0	0	0	0	0	0			0	0	3	3	0	0			0	0	0	0	0	0	0	1	0	0		0	0	0	0	
68831	0	0	0	0	0	0	29	9				18	242	7		56							0	0	2	0			0	0	0	0	64	0			0	0	0	0	0	0	68	0				45	2	0	0	
69333	0	0	0	0	0	0	152	93		0		0	325	47		0		0	0	0	0	0	0	0	76	14			0	0	1	0	23	0			0	0	0	0	0	0	0	3	0	0		36	18	143	23	
69678	0	0	0	0	0	0	65	29				2	82	0		0				0		2	0	0	0	0			0	0	11	1	0	30			0	0	0	0	0	0	0	0				0	0	52	22	
70218	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
70638	13	1	0	0	0	0	473	109				3	3155	457		112				0		0	0	0	0	0			0	0	9	2	52	0			0	0	65	64	246	6	1864	44				72	4	274	231	
70955	0	0	0	0	0	0	3	3				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
71073	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
71457	0	0	0	0	0	0	11	11				0	11	11		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
71859	0	0	0	0	0	0	1	0				0	85	85		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
72258	0	0	0	0	0	0	9	2				0	184	48		0				0		0	0	0	0	0			84	5	0	0	0	0			0	0	0	0	0	0	0	0				44	1	8	1	
72351	0	0	0	0	0	0	49	0				22	5	0		0				0		0	0	0	0	0			0	0	25	0	0	0			0	0	0	0	0	0	0	0				0	0	5	2	
72454	0	0	0	0	0	0	7	7				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
72678	0	0	0	0	0	0	31	0				0	204	0		0				0		0	0	0	2	0			0	0	18	0	87	0			0	0	0	0	0	0	0	0				49	6	66	7	
73116	0	0	0	0	0	0	12	3				9	42	0		10				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	32	0	
73152	0	0	0	0	0	0	3	0				0	17	1		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				15	2	1	0	
73554	0	0	0	0	0	0	15	14				0	8	0		5				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				3	0	0	0	
73956	0	0	0	0	0	0	33	2				0	35	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	35	31	
74056	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
74140	0	0	0	0	0	0	2147	90		0		1860	738	72		428		0	0	0	0	0	0	0	0	1			0	0	50	0	1	0			0	0	0	0	0	48	0	2	0	0		5	4	232	92	
74403	0	0	0	0	0	0	83	3		0		0	895	117		0		0	0	0	0	0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	778	79	
74449	0	0	0	0	0	0	1	0				0	1	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	1	
75259	0	0	0	0	0	0	44	44				0	570	312		0				0		0	0	0	0	0			0	0	0	0	0	0			163	0	0	0	95	0	0	0				0	0	0	0	
75446	0	0	0	0	0	0	35	4				13	459	268		64				0		0	0	0	5	0			0	0	0	0	84	0			0	0	0	0	0	0	0	0				28	18	10	0	
75455	0	0	0	0	0	0	6	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	6	
75633	9163	36	0	1118			124918		44004	0	0	263	574498		0	1261	330218	0	367	2328	0	710	225	0	2940	5576			110648	13700	5308	5403	2107	479	0	9580	0	4	7588	1358	1564	909	7981	5932	31	26	5074	14572	11910	74038	23587	
75651	0	0	0	0	0	0	11	5				0	57	16		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				33	2	8	4	
76153	0	0	0	0	0	0	21	0				0	28	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				26	20	2	1	
76443	0	0	0	0	0	0	7	0				0	24	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	24	7	
76854	0	0	0	0	0	0	0	0				0	7	7		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
77150	0	0	0	0	0	0	10	10				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
77253	0	0	221	0	0	0	219	0				0	620	127		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	15	272	204	
77422	0	0	0	0	0	0	33	0				33	10	0		10							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
77851	29	0	0	0	0	0	518	401		0		61	2045	1358		174		0	0	10	0	0	0	0	14	3			193	16	20	0	24	90			0	0	0	0	150	0	0	0	0	0		4	4	9	13	
78157	0	0	0	0	0	0	11	0				1	14	3		4							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				7	0	0	10	
78241	0	0	0	0	0	0	0	0				0	72	0		0				0		0	0	0	0	0			0	0	0	0	71	0			0	0	0	0	0	0	0	0				0	0	1	0	
78559	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
79042	0	0	0	0	0	0	4	0		0		0	5	0		0		0	0	0	0	0	0	0	0	0			0	0	4	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	5	0	
79127	1	6	0	0	0	0	22	0				0	180	16		0							0	0	0	0			0	0	7	0	49	0			0	0	0	0	0	0	0	0				43	2	71	7	
79145	0	0	0	0	0	0	2	1				0	3	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	1	
79257	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
79855	0	0	0	0	0	0	0	0				0	575	560		1				0		0	0	0	0	0			0	0	0	0	14	0			0	0	0	0	0	0	0	0				0	0	0	0	
80150	0	0	0	0	0	0	24	13				2	57	0		0				0		2	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				17	2	40	7	
80374	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
80431	0	0	0	0	0	0	31	0				2	67	8		8							0	0	0	0			0	0	2	1	5	0			22	0	0	0	0	0	0	0				0	4	24	22	
81175	0	0	0	0	0	0	11	1				0	1123	479		0				0		0	0	0	0	0			7	1	5	2	603	0			0	0	0	0	28	0	0	0				0	0	6	2	
82033	0	0	0	0	0	0	9	0				0	4	0		0				0		0	0	0	0	0			0	0	9	0	4	0			0	0	0	0	0	0	0	0				0	0	0	0	
82257	0	0	0	0	0	0	69	0				0	1029	0		0				0		0	0	0	0	0			1026	69	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	0	
82350	0	0	0	0	0	0	8	0				0	25	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	6	0	0				15	0	10	2	
83375	0	0	0	0	0	0	74	4				66	9961	9811		103				0		0	0	0	0	0			0	0	4	0	28	0			0	0	0	0	0	0	0	0				0	0	19	0	
83638	0	0	1268	0			7444		5480	0	0	0	33495		0	477	24571	0	0	0	0	0	0	0	205	3	0	0	0	0	0	0	44	0		0	0	0	0	28	130	40	0	67	0	0	0	0	0	6800	1826	
83834	0	0	0	0	0	0	48	40				0	9	0		1							0	0	0	0			4	6	0	0	0	0			0	0	0	0	0	0	0	0				0	0	4	2	
83852	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
83955	0	0	0	0	0	0	88	6				0	55	12		0				0		0	0	0	0	0			0	0	8	0	1	0			0	0	0	0	0	41	0	0				41	23	1	10	
84541	0	0	0	0	0	0	495	191				227	5350	3850		658				21		40	0	0	0	0			2	15	12	0	41	0			6	0	200	2	141	0	0	25				137	5	315	18	
85052	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
85472	0	0	0	0	0	0	593	223		0		4	4063	347		0		0	0	0	0	0	0	0	110	119			0	0	52	7	1107	15			2071	0	95	0	0	17	47	155	0	0		0	0	271	16	
85931	0	0	0	0	0	0	54	14				0	118	93		0				0		0	0	0	0	0			0	0	22	0	0	0			0	0	0	0	0	0	0	0				0	0	25	18	
86349	0	0	0	0	0	0	169	0				0	459	0		0				0		0	0	0	0	0			0	0	4	11	9	11			0	0	0	0	0	0	0	4				43	4	396	146	
86675	0	0	0	0	0	0	74	0				0	39	0		0				0		0	0	0	0	0			0	0	52	0	30	0			0	0	0	17	1	2	5	3				0	0	3	0	
87047	0	0	0	0	0	0	1	0				1	5	0		5							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
87234	0	0	0	0	0	0	2	0				0	93	0		0				0		0	0	0	0	0			0	0	0	0	67	0			26	0	0	0	0	0	0	0				0	0	0	2	
87476	0	0	0	0	0	0	0	0				0	16	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	16	0	
87579	0	0	0	0	0	0	0	0		0		0	7	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	7	0	
88231	0	0	0	0	0	0	78	20				16	135	0		78				78		16	0	0	0	0			0	0	1	4	4	0			0	0	0	37	0	0	0	0				30	0	23	0	
88259	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
88352	0	0	0	0	0	0	2	0				0	114	67		27				27		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	2	20	0	
88455	0	0	0	0	0	0	22	0				15	35	22		0				0		15	22	15	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	2	13	5	
