"IDRSSD"	RCFDJJ03	RCONJJ03	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADJH88	RIADJH89	RIADJH90	RIADJH91	RIADJH92	RIADJH93	RIADJH94	RIADJH95	RIADJH96	RIADJH97	RIADJH98	RIADJH99	RIADJJ00	RIADJJ01	RIADJJ02	RIADMG93	RIADMG94	
	Allowance for credit losses on other	Allowance for credit losses on other	ACL_AMT	PROVISION FOR CREDIT LOSSES	RECOVERIES CREDITED TO RESERVES	WRITE DOWN ARISING FRM TRNSFR TO HFS	BEGIN BALANCE (MOST RECENT) IN ACL	CHRG-OFFS ON ALLWNCE FOR L&L LOSSES	ADJUSTMENTS	SEPARATE VAL ALLOW CRED/FIN CHGS	AMT ALLOW CR LN&LSE LOSS CC/FIN CHGS	ALLOCATED TRANSFER RISK RESERVE	Balance most recently reported for e	Recoveries, Held-to-maturity debt se	Provisions for credit losses, Held-t	Adjustments, Held-to-maturity debt s	Less: charge-offs, Held-to-maturity 	Balance end of current period, Held-	Balance most recently reported for e	Recoveries, Available-for-sale debt 	Provisions for credit losses, Availa	Adjustments, Available-for-sale debt	Less: charge-offs, Available-for-sal	Balance at end of current period, Av	Less: Write-downs arising from trans	Less: Write-downs arising from trans	Provisions for credit losses on othe	Provisions for credit losses on off-	Estimated amount of expected recover	
661072		0	960	66	83	0	964	153	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	
661223		0	2800	130	41	0	2855	226	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
661308		0	56479	12055	2087	0	60086	17749	0				704	0	10	0	0	714	0	0	0	0	0	0	0	0	0	-1278	0	
661474		0	700	0	0	0	700	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
662350		0	825	2	0	0	824	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
662369		0	25180	6880	868	0	24830	7398	0				15	0	0	0	0	15	0	0	0	0	0	0	0	0	0	80	204	
662949		0	1922	-151	0	0	2073	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32		
663245		0	258006	53925	3977	0	235015	34911	0				3214	0	-3214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
663638		0	741	-5	34	0	712	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15		
663656		0	1561	1455	17	0	632	543	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
663834		0	81012	7100	2040	0	75997	4125	0			41	100	0	0	0	0	100	0	0	0	0	0	0	0	0	0	650	0	
663955		0	2744	180	0	0	2790	226	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
664206		0	22905	0	59	0	23191	345	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
664653		0	1894	387	67	0	1443	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-187		
664756		0	339626	0	3499	0	351805	15678	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
665146		0	2289	640	95	0	2640	1086	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
665258		0	1256	80	0	0	1178	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
665865		0	5235	46	0	0	5211	22	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60		
666059		0	12777	0	3	0	12774	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-249		
666358		0	720	47	0	0	673	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3		
666554		0	2495	361	0	0	2134	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
666844		0	1239	0	6	0	1247	14	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
666974		0	1147	0	6	0	1156	15	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
667029		0	1481	170	10	0	1371	70	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-16		
667346		0	806	0	15	0	791	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
667524		0	1453	170	10	0	1366	93	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
667551		0	954	63	10	0	977	96	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7		
667757		0	96259	41610	4343	0	91060	40754	0				50	0	-7	0	0	43	0	0	0	0	0	0	0	0	0	1523	0	
668053		0	574	2	4	0	568	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
668147		0	2218	75	51	0	2106	14	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
669555		0	12702	1068	13	0	11691	70	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1		
670430		0	1281	683	3	0	2070	1475	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
670467		0	19565	6134	511	0	13196	730	454				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350		
670560		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
670654		0	706	26	0	0	680	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
670748		0	1195	1195	7	0	1190	6	-1191				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
670878		0	3005	492	106	0	2788	381	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90		
671053		0	888	63	5	0	877	57	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
671147		0	6765	844	143	0	6590	812	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56		
671334		0	22237	-545	310	0	24287	1815	0				15	0	2	0	0	17	165	0	-74	0	0	91	0	0	0	-675	0	
671464		0	152509	27300	4594	7019	150527	22957	64				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1210	0	
671558		0	12652	528	261	0	12481	618	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2		
672238		0	254	27	0	0	228	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
672247		0	1087	250	1	0	842	6	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
672537		0	2539	75	7	0	2553	96	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
672573		0	757	0	0	0	788	31	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
673244		0	1024	-11	10	0	1027	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11		
673440		0	110113	4716	427	0	106838	1868	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
673477		0	272	0	0	0	272	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
673851		0	1045	96	0	0	949	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		
673909		0	28005	1025	0	0	26980	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
674344		0	617	5	2	0	640	0	-30				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4		
674849		0	18160	0	37	0	18128	5	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
675042		0	827	120	0	0	707	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
675079		0	3083	2	0	0	3081	0	0				5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	68		
675248		0	1427	43	0	0	1384	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25		
675341		0	364	0	47	0	320	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
675659		0	906	37	23	0	853	7	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
675855		0	713	57	175	0	646	165	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
676049		0	1460	285	2	0	1203	30	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
676151		0	6048	750	13	0	6321	1036	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
677176		0	51891	1200	723	0	50248	280	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
677354		0	787	6	0	0	781	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	
677448		0	2727	25	12	0	2695	5	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
677644		0	16816	2890	135	0	15586	1795	0				2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	-342		
677756		0	627	0	0	0	747	120	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10		
677970		0	2345	225	145	0	2225	250	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
678052		0	227	0	0	0	247	20	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
678070		0	468	29	0	0	439	0	0			468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
678258		0	359	3	3	0	359	6	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
678454		0	1687	221	52	0	1666	252	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
678557		0	612	-3	4	0	618	7	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	
678744		0	4880	40	0	0	4900	60	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5		
679451		0	981	0	25	0	956	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
680130		0	4561	315	118	86	4688	474	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
680457		0	4194	1000	6	0	3193	5	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
680813		0	39528	5109	871	0	35863	2315	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-346	0	
681043		0	701	92	16	0	713	120	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1		
681249		0	377	0	0	0	377	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
682143		0	12658	631	22	0	13234	1229	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50		
682563		0	280221	37501	13756	0	270151	41187	0				310	0	190	0	0	500	0	0	0	0	0	0	0	0	0	-4713	2698	
682648		0	1930	292	38	0	1668	68	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
683449		0	2518	135	36	0	2606	259	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
683814		0	1657	73	52	0	1599	67	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
684455		0	7311	2575	2034	0	8000	5298	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
685023		0	804	70	11	0	748	25	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
685676		0	17740	1012	15	0	16850	137	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130		
686459		0	3446	205	87	0	3223	69	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	
686570		0	562	28	0	0	547	13	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
686758		0	80	-13	3	0	95	5	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
687054		0	1011	163	0	0	848	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11		
687830		0	984	100	6	0	898	20	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
687951		0	21726	3222	904	0	19396	1796	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
688079	0		0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
688453		0	414	0	0	0	424	10	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
688556		0	889	7	3	0	883	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
689209		0	15988	1372	11	0	14666	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-25	0	
689357		0	6329	1425	11	0	4912	19	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
689759		0	1803	270	645	0	1937	1049	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
691042		0	134	10	4	0	133	13	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
691743		0	359	22	5	0	338	6	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16		
691958		0	15043	6760	516	0	9936	2169	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-110		
692450		0	2015	225	7	0	1820	37	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
692704		0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
692946		0	2975	90	217	0	2682	14	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
693073		0	145	0	0	0	145	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
693224		0	293034	127662	4368	0	178644	45906	28266				150	0	7	0	0	157	0	0	0	0	0	0	0	0	0	11909	0	
693345		0	47411	5850	4224	0	46732	9395	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
693952		0	5252	460	7	0	4797	12	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
694146		0	79	0	0	0	122	43	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
694771		0	220	10	0	0	210	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
694847		0	3579	0	33	0	3602	56	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
694904	0		1071000	175022	51685	5270	1201000	351437	0			0	0	0	0	0	0	0	2952	0	-557	0	0	2395	0	0	0	7000	0	
695349		0	4631	120	2	0	4693	184	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
695947		0	2055	126	0	0	427	75	1577				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
696047		0	1233	81	58	0	1156	62	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
696168		0	8119	5350	710	0	8723	6664	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-11		
696430		0	5707	135	27	0	6055	9	-501				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
696645		0	1562	409	9	0	1497	353	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
697035		0	579	0	9	0	675	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
697147		0	3100	385	15	0	2771	71	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-253		
697156		0	5595	245	4	0	5354	8	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
697231		0	4013	-392	63	0	4367	25	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-78		
697763		0	11859	-550	2778	0	14780	5149	0				1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
697950		0	585	0	2	0	587	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
698144		0	14049	1350	335	0	14970	2606	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
698546		0	964	20	1	0	944	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	
698649		0	4165	100	3	0	4071	0	-9				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
699105		0	7614	518	11	0	7085	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40		
699253		0	990	40	0	0	950	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
700140		0	498	0	0	0	515	17	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
700252		0	594	-74	1	0	670	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
700430		0	2424	335	98	0	2398	407	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
700458		0	2136	200	2	0	2030	96	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
701062		0	60393	11155	3229	0	59182	13173	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2161	0	
701222		0	11288	0	172	0	11134	18	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
701839		0	9285	1541	208	0	8040	504	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152		
701857		0	257	35	52	0	191	21	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
702117		0	139000	28489	5767	0	116000	18982	7726				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1475	2769	
702359		0	1848	1874	1	0	1692	27	-1692				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152		
702612		0	11807	785	163	0	11218	359	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-222		
702836		0	2363	-13	42	0	2418	84	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
702911		0	5782	817	5	0	4978	18	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66		
703039		0	6917	0	3	0	7004	90	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
703552		0	27050	100	29	0	26934	13	0				432	0	-187	0	0	245	0	0	0	0	0	0	0	0	0	187		
703767		0	29590	3601	395	0	25803	209	0				1156	0	-432	0	0	724	0	0	0	0	0	0	0	0	0	70	0	
705378		0	1349	45	0	0	1304	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
705556		0	2145	0	51	0	2122	28	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
706030		0	3002	365	7	0	2739	109	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18		
706058		0	1091	33	6	0	1052	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
706236		0	1940	30	19	0	1899	8	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
706254		0	3575	190	133	0	3424	172	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
706450		0	190	54	0	0	136	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
706656		17	1504	0	30	0	1514	40	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	54		
707354		0	31112	4794	507	0	28410	2599	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	
708379		0	1765	180	9	0	1648	72	0				0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0		
709143		0	5021	675	25	0	4645	324	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-51	0	
709451		0	1085	-37	23	0	1113	14	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		
709554		0	1959	225	7	0	1843	116	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
709602		0	29300	2075	857	0	27096	728	0				85	0	0	0	0	85	0	0	0	0	0	0	0	0	0	250	0	
709639		0	4072	460	104	0	3638	130	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-11		
709956		0	823	828	20	0	806	117	-714			4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7	0	
710176		77	5918	1039	15	0	4767	95	192				0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	41		
710859		0	3517	0	0	0	4337	820	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
711472	0		35043	12150	1532	0	27073	5712	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-324	0	
711520		0	621	13	27	0	619	38	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
711548		0	4137	-69	2	0	4204	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9		
711753		0	969	35	6	0	928	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
711801		0	4492	1928	2	0	5884	3322	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16		
712059		0	7079	979	43	0	7937	1880	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-54		
712648		0	2938	319	534	0	3401	1316	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
712956		0	2865	450	38	0	2688	311	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
713252		0	1814	0	387	0	1846	419	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
713476		0	4877	513	41	0	4329	6	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-213		
713926		0	7848	1497	1120	0	8129	2898	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	
714165			296	9	2	0	298	13	0																					
714437		0	1681	-112	55	0	1828	90	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112		
714839		0	1413	0	12	0	1428	27	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
714978		0	3606	-179	8	0	3777	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97		
715032		0	1396	560	4	0	1562	730	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	
715050		0	4208	3250	40	0	4134	3216	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100		
715144		0	3082	226	3	0	2925	72	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-25		
715340		0	12721	4186	7	0	11179	2651	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
715470		0	389	0	0	0	389	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
715630		0	1244	66	20	0	1171	13	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-21		
715872		0	4308	-75	409	0	4123	149	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	
715975		0	597	65	0	0	532	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
716374		0	9861	794	142	0	9281	356	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
716833		0	14888	710	158	0	14477	457	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-35	0	
716851		0	514	852	98	0	832	1268	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
716954		0	3122	0	9	0	3221	108	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2		
717232		0	381	0	10	0	373	2	0				5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0		
717670		0	1643	389	0	0	1302	48	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189		
717737		0	15113	1570	42	0	13616	115	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	
717924		0	34509	279	430	0	34253	453	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	
718145		0	7765	869	563	0	6984	651	0				80	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0		
718275		0	2096	495	222	0	1904	525	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
718538		0	3471	646	237	0	3288	428	-272				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
719030		0	550	6	5	0	543	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
719610		0	2229	15	12	0	2246	44	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
719656		0	4311	360	137	0	4203	389	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
719964		0	1108	0	9	0	1124	25	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
720157		0	332	0	2	0	332	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
720344		0	637	29	20	0	609	21	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5	0	
720746		0	4524	428	53	0	4170	127	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4		
720858		0	1749	0	103	0	1647	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
721350		0	6283	900	33	0	5392	42	0				16	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0		
721752		0	531	92	1	0	777	339	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
721949		0	7291	60	49	0	7255	73	0				0	0	0	0	0	0	55	0	0	0	0	55	0	0	0	10		
722227		0	886	-63	11	0	938	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-14		
722432		0	2312	625	189	0	2679	1181	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7		
722544		0	49366	4400	588	0	48776	4398	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
722777	0		1250855	238293	224577	0	1316314	528329	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2682	28100	
722816		0	7961	-86	73	0	8084	110	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51		
723112	0		2265000	527000	134000	29000	2352000	719000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17000	88000	
723158		0	2096	90	1	0	2005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	
723550		0	284	0	2	0	282	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
723653		0	1532	0	0	0	1559	27	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
724744		0	6440	50	280	0	6145	35	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
724904		0	10169	2700	248	0	9079	1858	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
724940		0	92	0	0	0	100	8	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
725077		0	4070	-169	193	0	4276	230	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4		
725732	0		39660	3026	0	0	36634	0	0				20	0	3	0	0	23	166	0	34	0	0	200	0	0	0	448	0	
725741		0	965	0	40	0	1031	106	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
726458		0	716	1	4	0	711	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
726953		0	8512	1999	0	0	6513	0	0				472	0	-43	0	0	429	0	0	0	0	0	0	0	0	0	-56	0	
727174		0	11430	0	66	0	11365	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
728948		0	8878	153	40	0	8709	24	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13		
728957		0	2795	-100	14	0	2892	11	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
729011		0	4618	180	50	0	4545	157	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90		
729057		0	1177	45	0	0	1132	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
729178		0	1291	45	79	0	1391	224	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7		
729310		0	18654	5018	668	0	17243	4275	0				258	0	4	0	0	262	0	0	0	0	0	0	0	0	0	128		
729842		-2	2318	13	48	0	2293	36	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
729945		0	1994	82	34	0	2022	144	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
731050		0	1575	100	12	0	1544	81	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
731247		0	59098	10034	2629	0	50940	4505	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	949	0	
731957		0	95	0	0	0	95	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
732178		0	8196	768	108	0	7519	199	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150		
732253		0	1631	270	172	0	1553	364	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
732637		0	688	100	74	0	659	145	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
732758		0	5797	79	0	0	5718	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
