"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
610164														4512		2779	0					296	1426	11							
610539														311		1	0					75	202	33							
610557														2001		400	0					353	1168	80							
610913														1255		403	0					456	384	12							
611031														4605		1258	0					303	3044	0							
612159														2220		291	0					1185	744	0							
612878														436		225	0					158	53	0							
613008														271959		171089	0		56133			10693	88452	1725			74402	Obligation to fund low income housing tax credit investments			
613156														4605		3133	0					147	1229	96							
613343														23185		11106	0					4636	6758	685							
613400														78167		48288	0			1579		2413	27466	0	6028	10902		Deferred pension liability	Deferred income NEFWC, Inc.		
613558														9809		6781	0					1444	1465	119							
613679														4348		1142	0	675	323			1217	1687	302	133			Internal / Sweep Accounts			
613839														1633		0	0					579	891	163							
613950														174104		129173	0					2504	40935	1492							
613978														693		430	0					34	202	27							
614256														732		479	0					253	0	0							
614313														17882		7617	1278					2467	5046	1474	2246						
614368														3188		419	0					554	2190	25							
614751														2287		1511	0					272	504	0	1511						
614948														2268		31	0					492	1591	154							
615217														4259		813	0					541	2255	650							
615253														1201		297	0					642	262	0							
615851														768		0	0					656	112	0							
615879														1811		94	0					1091	609	17							
615954														12529		7364	0					494	3604	1067							
616036														10260		2771	0					1727	5490	272							
616540														1925		1230	44					312	309	30							
617079														552		102	0					3	409	38							
617145														935		370	0					318	247	0							
617275														425		275	0					86	60	4	275						
617743														820		3	95					526	190	6							
618647														279		0	0					179	97	3							
618740														6284		1244	0					1683	3199	158							
618777														277		77	94					80	26	0							
618807														96405		45762	0					4221	40391	6031	22438	14914					
619701														35137		17595	0					456	16169	917							
619859														1141		33	0					737	360	11							
619877	1942000	0	750000	0	643000	0	0	0	1183000	1000	0	0	0									8000									
621151														504		0	0					214	213	77							
621357														2663		0	0					460	1668	535							
621441														3730		2074	0					404	1240	12							
622037														3713		1696	0					506	1251	260							
622774														19270		14388	0					1865	2550	467							
623052														1452		0	0					553	874	25							
623454														4307		2832	0					764	561	150							
623548														1900		1248	0					259	362	31							
623874														2087		1402	0					266	351	68							
624246														3165		707	226					602	1597	33							
624648														625		0	0					439	186	0							
624778														8631		4697	0					2884	968	82							
624956														291		2	0					100	189	0							
625056														497		405	0					17	75	0							
625065														2924		556	0					110	1669	589							
625159														4430		12	0					3138	1164	116							
625654														8800		2031	0	7				335	4369	2065	957		931				
625757														1041		506	0					92	347	96							
625850														800		169	114					343	121	53							
625953														1748		1340	0					269	139	0							
626101														18793		12174	0					1177	3921	1521	8869		2719				
627108														27356		6901	17784					22	2470	179							
627854														584		168	0					416	0	0							
628039														429		17	0					189	197	26							
628123														1941		315	0		298			45	1366	215				Contingent Earnout Liability			
628356														1809		431	0					475	797	106							
628552														4021		69	0					2496	1330	126							
629148														3544		3219	0					145	96	84							
629353														6435		3764	0					1069	1247	355							
629522														2524		1759	0					170	575	20							
629746														1041		62	0					469	385	125							
630041														139		84	0					29	23	3							
630340														224		21	0					198	5	0							
630555														7889		4584	0					678	2087	540							
630658														2170		1208	97					43	679	143							
631039														1630		299	0					338	834	159							
631150														2426		1803	0					351	272	0							
631178														3873		2373	0	82				664	536	300	1987						
631422														16351		7337	0		1217			7685	979	350	4043			Cardholder Suspense			
631570														11236		6669	0					1020	3497	50							
632410														2457		0	0					591	1397	469							
632607														7712		2870	0					526	3961	355							
632858														1972		113	0					827	659	373							
633378														38377		25033	0					3421	8672	1251			12619				
633640														406		282	0					124	0	0							
634544														1362		426	0					610	276	50							
634955														4426		2641	0					161	1624	0							
635840														5512		2845	0					324	2080	263							
635907														11009		8069	0					492	2067	381							
636276														3443		2300	0					171	663	309							
636753														382		0	0					202	96	84							
636771														84694		58861	0					2962	17930	4941		20729		Tax Credit Liability			
637170														3975		614	0					586	2493	282							
637451														131780		58678	0		27080			6371	58919	7812				Margin Call Payable			
637554														1093		83	0					20	178	812							
638131														1315		0	0					748	506	61							
638355														681		0	0					580	83	18							
638850														1875		10	1395					104	269	97							
639549														6847		2693	0					1569	2097	488							
639567														316136		203576	0					531	112029	0	92670						
639633														1834		344	0					812	678	0							
639857														112		64	0					43	5	0							
640143														1204		38	464					94	603	5							
640246														7514		5111	0					902	1501	0	4741						
640442														2983		1584	0					1038	354	7							
640956														1063		500	0					118	320	125							
641449														917		0	0					710	196	11							
641579														447		21	0					89	287	50							
642437														1678		320	0					628	449	281							
643078														6830		2440	0					665	3655	70							
643274														18		0	0					2	16	0							
643340														2269		8	0					9	2226	26							
643658														340		160	0					43	72	65							
644057														58		0	0					51	7	0							
644141														503		287	0					83	123	10							
644646														876		387	0					328	161	0							
644776														2133		1028	0					135	954	16	421		316				
644842														2588		628	0					1078	617	265							
644954														2603		560	0					0	2043	0							
644963														1848		908	21					669	232	18							
645157														536		0	0					332	204	0							
645317														27638		12008	0	4147	6936			2062	12832	736				Deferred income			
645465														19444		10094	0	692				482	8503	365	1136		3819				
645540														1402		0	0					408	418	576							
645577														3820		2327	0					212	1081	200							
645625														306135		147420	0					17285	133448	7982		66886					
646042														476		0	35					201	240	0							
646145														4195		1314	0					1069	1802	10							
646172														5439		5142	0					40	257	0							
646444														2040		356	0					165	1519	0							
646471														51		0	0					28	23	0							
646556														1600		312	118					885	71	214							
646743														2927		659	0					990	1174	104							
646873														2741		706	0					71	1941	23							
647218														3848		711	0					1233	1737	167							
647245														1869		167	0					778	876	48		66					
647414														379		5	0					237	137	0							
647759														2010		1353	0					300	266	91							
647777														454		7	57					184	206	0							
647955														711		0	0					67	644	0							
648130														7965		4367	0					818	2327	453	920		2948				
648242														30111		18485	0					1927	9549	150		8457	10009				
648251														852		153	86					153	460	0							
648345														1193	0	456	0	0	380	0	0	188	484	65	0	0		Shazam Incentive			
648550														461		0	0					96	365	0							
649342														16804		13256	0					1568	1865	115							
649632														363		32	0					163	137	31			30				
651121														3364		801	0					404	2092	67							
651149														698		364	0					176	158	0							
651158														1273		726	0					547	0	0							
651448	0	0	0	0	0	0	0	0	0	0	0	0	0									0									
651541														1489		125	0					654	685	25							
651859														49459		14679	0	4672				19317	15463	0	5400						
651952														1085		875	0					113	97	0							
652043														3109		4	0					1195	1910	0							
652070														1179		724	0					299	156	0							
652874														80030		36849	1504		13093	9670		16557	24939	181				Interest Rate SWAP Valuation	Interest Rate SWAP Payable		
652959														43		0	0					38	0	5							
653134														1760		129	0					392	1134	105							
653433														4335		3978	0					96	261	0							
653611														9344		5238	0					603	2279	1224							
653778														4085		2519	0					478	1083	5							
653947														2304		254	22					1378	650	0							
654047														287		27	0					66	194	0							
654300														1540		211	945					24	246	114							
654579														184		154	0					0	30	0							
655530														599		0	0					181	418	0							
655839														5458		1182	0					2290	1666	320							
656032														1748		384	0					453	705	206							
656377														289434		231357	0		73123			18755	17822	21500		73330	49778	LIABILITY FOR CRA LOW INCOME HOUSING TAX CREDIT			
656470														23088		11288	0					3389	7856	555							
656658														3722		1660	1407					47	590	18							
656779														921		412	0					191	318	0							
657178														2902		152	0					191	2559	0							
657271														34462		23963	732					6901	2549	317			8430				
657365														114619		61253	0		19231			34204	17055	2107			36816	Other Payable			
657459														43534		32787	0					4347	5500	900	20103						
657758														957		166	263					98	230	200							
657954														1619		629	0					338	652	0							
658072														919		479	0					284	144	12							
658474														372		338	0					12	22	0							
658924														1175		0	0					475	700	0							
659341														2244		335	0					337	1180	392							
659556														1779		874	27	716				353	109	416	158						
659640														1018		0	0					87	931	0							
659855														362122		262928	0		151500	16521	22350	31814	61060	6320			35072	Investment Securities Obligations	Acquired salary continuation plans	Unearned Income	
660066														337		0	0					87	250	0							
660253														568		25	27					268	58	190							
660271														3693		488	0					547	2584	74							
660570														7211		5019	0					806	1304	82							
660655														30099		17004	0	435				1705	9590	1800	6483	5463	1080				
660879														446		48	0					159	178	61							
660927														5175		3285	0		889			805	324	761	1064		1133	Employee Benefit Payable			
661072														2178		1640	0	235	416			293	240	5	588			Loans In Process			
661223														633		2	0					285	346	0							
661308														61398		39313	0		15000			1902	17328	2855	8008		14800	Broker Payable			
661474														1616		1466	0					92	8	50							
662350														1319		29	0					142	1148	0							
662369														69191		57096	0					3055	8250	790	18408		23112				
662949														3470		826	0					1081	1173	390							
663245														304610		185896	0					40681	52405	25628			61926				
663638														271		85	0					98	19	69							
663656														405		57	0					94	234	20							
663834														92676		45482	0					13367	29386	4441			33605				
663955														10234		8702	1010					451	71	0							
664206														54303		32541	0					1924	19188	650		14461	8171				
664653														5910		4684	0					283	717	226							
664756														190653		44453	0					32639	75915	37646			27567				
665146														1672		767	0					437	468	0							
665258														576		3	0					87	486	0							
665865														2917		5	0					2116	736	60							
666059														6850		305	0					5213	778	554							
666358														305		125	0					100	58	22							
666554														553		0	0					287	266	0							
666844														1094		0	0					961	133	0							
666974														396		95	0					30	271	0							
667029														1073		497	0					173	365	38							
667346														803		459	0					175	169	0							
667524														973		272	0					269	371	61			272				
667551														937		337	0					475	118	7							
667757														114145		73364	0					3161	32632	4988			55928				
668053														376		0	0					152	224	0							
668147														1363		7	0					690	666	0							
669555														6030		372	0					907	4560	191							
670430														951		62	0					415	331	143							
670467														43096		36889	0					792	4445	970							
670560														252346	0	217742	0	192835	0	0	0	0	34604	0	0	0	0				
670654														217		0	0					153	64	0							
670748														325		0	194					30	101	0							
670878														8367		7549	0					39	673	106							
671053														255		0	0					188	53	14							
671147														4149		112	0					3000	859	178							
671334														21330		7061	0	6560				48	13644	577							
671464														289905		149247	0	43608				73707	63018	3933			58762				
671558														6890		2998	0					3220	473	199							
672238														365		293	0					72	0	0							
672247														680		310	0					319	0	51							
672537														1033		11	0					765	257	0							
672573														1224		811	185					1	227	0							
673244														665		0	0					320	284	61							
673440														24742		3231	0					3389	15295	2827	3128						
673477														64		53	0					3	8	0							
673851														417		89	51					76	54	147							
673909														30076	1374	4324	7108	1129				9956	8688	0			1272				
674344														1549		481	0					663	367	38							
674849														14283		3805	0					9333	1016	129							
675042														722		111	0	6				423	188	0	105						
675079														2036		293	0					64	1243	436							
675248														753		283	0					130	153	187							
675341														1123		1051	0					71	0	1							
675659														1145		12	0					1133	0	0							
675855														701		366	0					191	144	0							
676049														1106		86	0					867	143	10							
676151														5176		649	0					1939	2588	0							
677176														71982		46710	0	2862				3516	19994	1762	3145		38180				
677354														2179		1355	0					360	312	152	1355						
677448														1137		345	38					610	144	0							
677644														17409		8164	0					2031	5935	1279							
677756														891		8	0					593	250	40							
677970														1558		1061	0					124	373	0							
678052														29		11	0					2	16	0							
678070														2943		723	0					1492	728	0	723						
678258														526		0	0					216	279	31							
678454														2101		254	0					225	1622	0							
678557														247		68	98					49	22	10							
678744														1815		104	0					1056	648	7							
679451														588		2	0					262	322	2							
680130														9905		4084	0					543	4871	407	3978						
680457														3767		14	0					1302	2451	0							
680813														45166		31337	0		20407	7918		5080	7532	1217				NOTE PAYABLE TAX CREDIT INVESTMENTS	OPERATING LEASE LIABILITIES		
681043														383		0	0					131	251	1							
681249														701		500	0					91	110	0							
682143														12806		6095	0					940	5314	457							
682563														557979		342785	0					49064	118939	47191			302056				
682648														1858		25	0					1248	585	0							
683449														3129		0	0					757	1949	423							
683814														1364		816	0					265	283	0							
684455														9356		5122	0					1277	2957	0							
685023														1146		1107	0					39	0	0							
685676														29157		20151	0					5226	2250	1530							
686459														2101		1048	0	535				817	0	236	513						
686570														499		369	0					3	127	0							
686758														798		87	0					590	121	0							
687054														733		121	0					198	394	20							
687830														739		0	0					67	672	0							
687951														18840		5164	0					10995	2681	0							
688079	59736	0	1000	19	1000	0	0	0	58717	0	0	0	0									0									
688453														377		0	0					377	0	0							
688556														402		17	0					91	294	0							
689209														15086	0	8585	0	0	0	0	0	145	5371	985	3580	0	3363				
689357														7859		1645	0			651		2121	3893	200			993	Other Liabilities	PTO		
689759														2038		939	0					52	1047	0							
691042														166		0	0					80	78	8							
691743														368		0	0					300	35	33							
691958														9651		613	0					3165	5429	444							
692450														1237		6	53					564	577	37							
692704														2281		1216	0					0	1065	0							
692946														3153		1431	0					463	1126	133							
693073														736		736	0					0	0	0							
693224														400427		273538	0	101480				16609	83330	26950			124672				
693345														74994		37284	0	3946	2866			2766	34944	0				Loan Swap Liability			
693952														3376		1665	0					734	627	350							
694146														261		0	0					92	169	0							
694771														127		20	0					42	65	0							
694847														2299		146	0					40	2013	100							
694904	1205155	0	665746	0	0	0	0	0	419715	57000	0	0	438125									62694									
695349														1418		6	0					449	950	13							
695947														1876		990	0					749	104	33							
696047														293		2	0					128	155	8							
696168														2315		2001	0					77	228	9							
696430														6878		4438	0					299	1796	345							
696645														664		197	0	32				211	256	0							
697035														1896	0	115	0	0	115	0	0	592	1189	0	0	0	0	uamortized loan fees	Other Liabilities		
697147														3188		377	0					441	2034	336							
697156														8447		5834	0					796	1817	0							
697231														2559		347	0					108	1892	212							
697763														53243		42028	0	11593				183	10831	201			22425				
697950														1197		65	0					234	872	26							
698144														8138		1417	0					1224	4768	729							
698546														1791		1565	0	11	84	20	1	134	47	45	1447			929715 - ER Cont	924006 - FDIC Assessment Payable	928900 - Farmermac Payable	
698649														3732		2557	0					477	698	0							
699105														12619		6079	0					0	5484	1056							
699253														721		60	161					252	248	0							
700140														253		0	56					83	114	0							
700252														2122		1238	0					4	880	0							
700430														2036		1058	0					978	0	0	422						
700458														2698		1056	0					979	663	0							
701062														122685		75300	0					7364	35291	4730			26288				
701222														12390		0	0					1282	11063	45							
701839														14165		10742	0					198	2750	475							
701857														427		310	0					117	0	0							
702117														214450		148928	0					10488	49134	5900		70245					
702359														2827		1872	0					350	453	152							
702612														10630		1931	518					2343	5133	705							
702836														1572		992	0					459	121	0							
702911														2721		958	0					845	580	338							
703039														924		150	0					580	194	0							
703552														31853		18303	0					959	10008	2583							
703767														48016		33502	0		7459			1795	11594	1125	12504		11166	LIHTC Unfunded Commitment			
705378														1886		1329	0					254	303	0							
705556														2119		739	0					827	553	0							
706030														1136		584	0					192	300	60							
706058														419		0	0					209	163	47							
706236														1284		544	0					365	375	0							
706254														1606		0	0					1033	548	25							
706450														261		64	0					148	37	12							
706656														1927		1145	0					673	55	54							
707354														29454		4616	155	2353	2263			6752	15878	2053				Wages Payable			
708379														1174		3	0					170	1001	0							
709143														3722		2861	0	2296				725	92	44			148				
709451														157		0	0					66	86	5							
709554														2625		0	0					17	2458	150							
709602														30861		19045	0		6644			491	10104	1221				Lease Financial Obligation			
709639														8032		266	0					915	6639	212							
709956														2285		2	993		2			272	1014	4				CDARS INCOMING RATEBRIDGE PAYMENT			
710176														3321		685	0					807	1663	166							
710859														3669		1924	0					1527	218	0							
711472	50946	0	46695	0	9446	0	0	0	2176	1142	11798	0	23710									933									
711520														1690		1409	0					234	41	6							
711548														2742		1584	0					475	672	11							
711753														590		104	167					70	249	0							
711801														4239		1379	0					1017	1369	474							
712059														3731		355	0					1694	1220	462							
712648														1498		834	0					155	508	1							
712956														4458		0	0					111	4322	25							
713252														1343		0	0					934	392	17							
713476														12008		5434	0					1239	4850	485							
713926														13418		6948	0					1245	4452	773	4414		901				
714165														54		41	0					13	0	0							
714437														1155		114	0					231	698	112							
714839														1936		203	169					420	1128	16	156						
714978														3303		789	0					0	2270	244							
715032														1489		50	0					795	466	178							
715050														2382		513	0					761	999	109							
715144														2497		493	0					294	1563	147							
715340														5819		2170	0					1007	2642	0							
715470														592		17	0					432	143	0							
715630														1184		0	0					249	768	167							
715872														4913		3086	0	876				297	1411	119	2089						
715975														207		0	0					58	149	0							
716374														6780		2690	0					2118	1841	131							
716833														13784		2314	0					2521	8739	210	1503		743				
716851														2147		1679	0					104	189	175							
716954														1721		35	0					508	1154	24							
717232														694		175	0					393	96	30							
717670														1674		417	0					251	801	205							
717737														25462		20314	0					1818	2399	931	6397		10663				
717924														24791		20300	0					1826	998	1667	3111						
718145														5916		337	0					1296	4165	118							
718275														1120		449	0					122	475	74							
718538														2316		992	0					431	893	0							
719030														261		0	0					61	200	0							
719610														1187		0	0					435	752	0							
719656														4628		3382	0					400	686	160							
719964														1890		1468	0					69	338	15							
720157														195		0	0					155	40	0							
720344														1713		979	0	840				417	311	6	81						
720746														5372		3756	0					568	945	103							
720858														1257		879	0					262	116	0							
721350														8795		2942	67					2646	2677	463							
721752														741		619	0					122	0	0							
721949														5801		3410	0					1824	347	220							
722227														1697		915	0					126	627	29							
722432														2709		87	0					224	2257	141							
722544														24689		3267	0					4497	14925	2000							
722777	2743196	0	2194912	0	1622007	0	0	0	409625	50625	0	0	0									88034									
722816														12258		7533	0					2880	1544	301							
723112	3573000	0	2210000	5000	0	725000	0	0	1139000	151000	0	0	686000									68000						Commitments to fund low-income housing investments			
723158														373	0	0	0	0	0	0	0	291	57	25	0	0	0				
723550														352		18	0					333	1	0							
723653														3249		1962	0					329	958	0							
724744														7251		5272	0					1611	368	0							
724904														5083		69	0					391	4623	0							
724940														101		0	0					90	11	0							
725077														4430		2811	0					542	993	84							
725732	86145	0	41031	0	0	0	0	0	30713	520	0	0	35203									13881									
725741														448		238	0					210	0	0							
726458														373		4	0					114	255	0							
726953														5746		1807	0					1057	2064	818			1635				
727174														6123		1528	0					109	4316	170							
728948														3448		0	0					988	2364	96							
728957														1930		605	0					455	870	0							
729011														7181		962	0					2903	2980	336							
729057														511		174	0					190	107	40							
729178														2783		1904	0					335	510	34							
729310														12115		8119	0					897	2411	688							
729842														1449		397	0					340	712	0							
729945														1525		882	0					222	421	0							
731050														675		0	0					197	478	0							
731247														21060		12697	0					3489	1025	3849							
731957														64		0	0					29	35	0							
732178														6464		2673	0					1571	596	1624							
732253														2908		589	0					1044	1275	0							
732637														1416		844	0					553	19	0							
732758														10705		9053	0					195	1307	150							
732954														314		167	0					140	0	7							
733540														920		490	0					168	201	61							
733559														4005		469	0					1286	2250	0							
733661														14013		1059	0					0	12954	0							
733755														902		739	0					88	75	0							
733951														785		19	0					304	419	43							
734248														3191		2034	0					545	539	73							
734350														2608		1318	0					272	1018	0							
734538														14190		9654	0					0	3331	1205							
734613														1458		625	0					234	419	180							
735067														5040		2375	0					387	1481	797							
735414														425		280	0					37	108	0							
735441														6825		778	0					4014	1643	390							
735973														640		563	0					49	18	10							
736158														169		5	0					42	122	0							
736550														2408		814	71					831	689	3							
737548														9941		0	0					1829	7566	546							
738013														6052		1910	0					861	2728	553							
738040														20566		4188	0					10618	5760	0	3657	531					
738143														6127		3318	0					1399	1253	157							
738255														1103		246	0		246			369	488	0				Accrued Expense - Profit Sharing			
738303														13751		9769	0					5	3564	413	8270		996				
738657														218		119	0					89	0	10							
738769														16493		12802	0					814	2321	556							
739346														1197		135	0					840	222	0							
739355														6520		3942	0					930	1648	0	3895						
739560														88533		54894	0		20181			1751	28186	3702	14809		11735	Supplemental Retirement Plan			
739832														2245		1757	0					355	119	14							
740249														996		0	198					598	200	0							
741068														932		92	0					174	626	40							
741152														219		0	0					25	194	0							
741330														18397		13331	0	251				2298	2421	347	10778		2145				
741358														178		125	0					52	0	1							
741844														647		278	0					174	195	0							
741956														176		116	0					60	0	0							
741974														2495		1182	185					374	695	59							
742056														686		29	0					156	376	125							
742542														1469		0	0					317	1102	50							
742944														2224	295	1056	0		321		180	451	443	274			149	ACCUMULATED POST RETIREMENT BENEFIT	DEFERRED FEES ON SBA PPP LOANS	DEFERRED COMP-CONT#1	
743679														9758		7705	0					159	1667	227							
743950														351		30	23					110	188	0							
744854														3733		1614	0					1096	1023	0							
745347														752		74	0					311	282	85							
746157														1405		283	0					580	272	270							
746755														2389		151	0					397	1415	426							
746942														793		82	84					592	35	0							
746979														388		13	0					171	204	0							
747051														677		215	0		215			249	116	97				Unearned Income			
747257														738		246	0					166	256	70							
748254														2403		1121	0					264	921	97							
748357														3691		1737	0					396	1278	280							
748441														592		0	0					257	329	6							
748964														1891		886	0					202	803	0							
749242														339564		147603	0					36034	131561	24366	25019		53607				
749635														4116		867	0					738	2248	263							
749840														57		0	0					54	1	2							
749943														1652		109	281					1097	165	0							
750051														1608		1	0					1052	535	20							
750127														893		138	0					131	568	56							
750341														2590		422	0					378	1734	56							
750444														736		0	0					345	282	109							
750846														327		0	0					216	111	0							
751254														3463		674	0					2113	676	0							
751656														27340		6467	0	31				7856	12501	516	1163		4982				
751852														2484		1432	0					284	368	400							
752831														4861		3733	0					456	562	110							
753052														237		0	0					229	8	0							
753324														22542		18508	0					867	2782	385							
753641														222		0	0					60	147	15							
753856														429		38	0					221	153	17							
754068														11196		8231	0					499	2117	349							
754246														444		116	44					206	68	10							
754536														1924		1036	0					433	455	0							
754826														12598		3800	0					1018	6569	1211							
754853														10713		3327	0					1896	4533	957							
754929														11403		2622	0					1549	6945	287			1662				
755252														5323		1267	0					1794	2146	116							
755421														256		78	0					144	34	0							
755458														2434		721	0					1010	528	175							
756343														1291		110	5					616	560	0							
756848														1318		42	0					569	687	20							
757377														9871		7012	0					1093	1766	0							
757452														1064		521	0		59	202		375	27	141				UNEARNED FLEX CREDITS	EFT SETTLEMENT		
757779														1300		755	0					17	406	122							
758703														126197		64346	0					4502	55365	1984		21587	30839				
758842														1177		848	0					327	0	2							
758851														20690		4465	0					7705	8441	79							
759045														9234		6116	0					847	1488	783							
759625														7072		3367	0					2360	995	350							
760210														275		0	0					139	136	0							
760331														1910		294	0					465	744	407							
760340														1393		109	848					215	202	19							
760434														1032		68	0					200	609	155				Deferred Gain on sale			
760649														705		0	91					506	108	0							
760854														24833		16964	0					4296	3098	475							
760939														1174		991	0					82	88	13							
760957														760		7	0					682	41	30							
761244														3856		1206	0					1109	1541	0							
761459														1751		10	0					1095	634	12							
761543														5296		806	0					1903	2117	470							
761806														1474381		1169165	0		612786			33344	248755	23117				LIHTC PAYABLE			
761833														3887		689	831					1363	969	35							
761851														1683		738	0					795	0	150							
761954														2172		1617	0					320	123	112							
762045														1690		627	0					356	135	572							
762447														41302		15068	0					5695	20294	245			12899				
762474														20443		9558	0					4389	5718	778							
762773														5902		4829	0					222	851	0							
763211														674		164	0					294	136	80							
763677														10260		6109	0					903	2382	866							
763930														4419		84	0					1899	2051	385							
764030														345246		214670	0					20981	62601	46994							
764058														12900		7530	0					1863	2687	820							
764067														457		0	0					221	236	0							
764142														890		42	0					381	467	0							
764151														1012		821	0					58	133	0							
764816														3379		1341	0					1062	976	0							
765318														1375		0	0					280	1095	0							
765354														560		397	0	86	159	151		133	0	30				ATM	ESCROW		
765505														15541		2707	0					164	11979	691		697	1950				
765662														151		0	0					64	24	63							
765877														1139		398	0					82	659	0							
766052														264		0	0					253	1	10							
766164														89380		33688	714					11563	40897	2518			25487				
767152														263		0	0					122	141	0							
767246														68		0	0					65	3	0							
767255														3688		2540	0					510	551	87							
767554														440		156	0					67	198	19							
767572														250		127	0					24	85	14							
767611														729		0	0					305	356	68							
767732														3723		562	0					349	2597	215							
767974														29003		22125	0					1727	2641	2510							
768458														1471		0	0					180	1266	25							
768476														388		203	0					139	45	1							
768953														3715		2184	0					1094	437	0							
769334														365		0	21					224	120	0							
770451														1494		970	0					116	408	0							
770545														282		0	0					160	102	20							
770639														1773		1106	0					375	292	0							
770657														12408		3731	0					3683	4994	0							
770853														3444		291	0					905	2248	0							
771047														307		200	0					47	41	19							
771140														13015		5303	0	332				3442	3342	928	2553	678					
771458														24886		12312	0					2114	10234	226							
771609														44666		27518	0					421	16120	607							
771748														920		317	0	270	47			410	193	0				ACCRUED ACC. DEPRECIATION			
771878														4103		2114	0					379	1577	33							
772008														24182		18766	0					249	3980	1187							
772446														13693	0	38	0	0	0	0	0	0	13655	0	0	0	0				
772754														468		25	0					371	12	60							
773032														1177		37	0					117	942	81							
773171														952		79	308					103	462	0							
773247														123641		50117	0	19850				6345	63118	4061							
773443														2877		1349	0					801	722	5	1339						
773470														17239		6469	1543					588	8605	34							
773742														6569		2362	0					76	3911	220							
774132														28593		21239	0					1125	5011	1218							
774235														849		502	0					65	282	0							
774253														413		25	0					163	217	8							
774347														1570		84	0					1172	314	0							
775054														7332		3937	0					2077	1318	0							
775241														415		67	0					113	235	0							
775456														9280		2720	0					3374	2828	358							
775773														2929		2083	0					33	744	69							
776369														1378		0	0					380	679	319							
776547														4142		2411	0	1992				1072	619	40	212						
777254														302		0	35					227	40	0							
777366	27202	0	17079	0	0	1054	0	0	2985	589	0	0	15406									6549						BOLI BENEFIT PLAN RESERVE			
777441														667		14	0					371	270	12							
777870														4360		1630	0					1214	1516	0							
778738														16613		6707	0					6072	3817	17							
779016														13417		6122	0					2034	4331	930							
779351														23619		2470	0					5109	14687	1353	107	98	953				
779641														430		300	0					23	107	0							
779650														2067		334	0					867	866	0							
779968														13964		8121	0					4172	1591	80							
780049														2512		1439	0					675	366	32							
780218														6222		2434	0					430	2718	640							
780263														7797		6967	0					79	738	13							
780722														5072		724	0					1270	2611	467			721				
780955														2541		359	274					1301	607	0							
782016														302		0	85					29	174	14							
782306														286173		212310	0					9944	50192	13727			89491				
782548														442		0	0					123	319	0							
783161														11581		1258	0					646	8627	1050							
783246														2020		171	0					535	1314	0							
783349														79		0	0					53	19	7							
783648														148437		113102	0					8538	23383	3414		62515	28200	SECURITY PURCHASED NOT SETTLED/TRADE DATE			
783844														3448		865	0					397	1363	823			850				
783910														1940		812	0					161	934	33							
784159														1840		0	0					1193	347	300							
784430														2513		2282	0					185	46	0							
785147														8624		4303	0					201	3896	224							
785473														29412		10747	0		5298			4427	12267	1971			3961	Investment funding obligation			
785857														1374		730	0					337	288	19							
785923														19971		13851	0					1064	4831	225							
785950														7268		3148	0					1758	1542	820							
786210														17801		806	0					2234	12028	2733							
786256														599		309	217					15	0	58							
786555														4161		3121	0					568	472	0							
786612														62967		39495	0		9201			15727	4774	2971	8420		14749	LOAN LEVEL INTEREST RATE SWAP			
786733														4255		2622	0					583	849	201							
786948														1100		365	0					394	341	0							
787459														7546		0	0					494	6967	85							
787842														1577		0	0					825	702	50							
788559														2244		1823	0					326	87	8							
788652														2025		1454	0					230	266	75							
788773														4815		3612	0					625	498	80							
789051														221		107	0					97	5	12							
790150														1146		860	0					83	200	3							
790271														6331		4631	0					760	890	50							
790543														16338		10477	0	3446				2881	1597	1383	824	6207					
790703														8586		1106	0					67	6955	458							
790918														14203		7776	0					2399	3938	90							
791072														810		264	0					303	202	41							
791353														2642		505	0		216			203	1804	130	107			DUE TO STATE MN - BMP			
791821														4082		1041	0					200	2631	210							
791942														1678		544	0					835	296	3							
792453														496		0	0					425	1	70							
792640														766		18	0					661	87	0							
792659														1449		373	0					714	337	25							
794149														1415		299	0		280			461	151	504				Deferred contract signing bonus			
794345														1976		826	0					932	218	0							
794475														567		73	0					16	478	0							
794653														66		0	0					66	0	0							
795249														220		6	0					198	16	0							
795548														4204		2061	0					1932	180	31							
795959														671		0	0					233	432	6							
795968	519927	0	415929	0	0	104621	0	0	78114	1273	0	111357	0									24611						LIHTC Investment Commitment			
796152														3947		1174	0					1171	1540	62							
796657														655		0	0					246	332	77							
797140														5049		830	0					1181	2431	607							
797775														38820		29945	0					1617	6755	503			23147				
798512														341		226	0					9	105	1							
799751														865		50	0		48			587	228	0				Escrow Reserves	Accounts Payable - Loans		
799854														925		357	0					333	220	15							
799939														88		74	0					14	0	0							
799948														1577		455	0					585	406	131							
800134														1899		173	13					346	1280	87							
800442														6123		5706	0					292	67	58							
800479														109		91	0					8	10	0							
800853														4240		3314	0					548	327	51							
801047														2733		238	0					822	1319	354							
801056														1042		527	2					273	194	46							
801654														672		0	0					51	621	0							
803256														954		6	602					194	152	0							
803265														108		23	0					53	32	0							
803649														5799		291	170					4665	673	0							
803658														1417		1081	0					128	108	100							
