"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT89	RCONMT91	RCONMT93	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
139656	277622	2	406742	2329399	0	2329399	0	0	152489	248	2850755	0	403994		358430	1508189	67827	1917204	2444070	5451	2443	25231	152489	152489	136616	398360	49029	4331	520816	96585	278757	67388	33878	229906	476608	573121	0	347169	0	0	0	648961	0	648961	true	485206	259133	1002929	426791	244608	12933	
139740	180274	0	62727	519430	0	968161	0	0	204832	0	2344917	0	819107		30951	1619118	14720	902064	1521074	3370	4736	6394	204832	204832	160828	142699	4183	1000	303527	185496	51319	0	0	277759	236815	570523	0	236815	0	0	0	514018	0	0	true	36019	202864	238113	727523	76724	103550	
139843	437094	0	371407	812450	0	1397782	0	0	291465	0	1484887	0	178143		443925	225706	24539	1026375	1306744	0	0	10060	291465	252039	265415	258751	60503	1976	524166	92381	127924	13760	1377	142720	235442	211396	0	220304	0	0	0	214749	0	214749	true	179541	198553	92434	133272	435507	1516	
140157	50485	0	18494	90980	0	171631	0	0	0	0	223196	0	35880		53126	53917		153137	187316	0	0	1931	0	0	34199	49520	5109	2289	45652	7545	19474	335	323	37991	27677	0	0	27018	0													
140362	11437	0	31345	1514077	1758	1514077	0	53423	88160	494	1710825	0	148740		97398	1521807	1130	1476906	1499095	4068	9073	529	88160	32777	17469	80887	41114	21404	98356	4419	10408	1880	0	63476	16707	582019	0	14827	0	0	0	0	0	0	true	22707	22884	152715	1177154	6511	3982	
140634	6263	0	10765	22798	0	38984	0	0	0	0	43193	0	2601		13299	5605		28219	40592	0	0	1484	0	0	6236	17058	886	328	20321	1265	5552	0	0	11209	6817	0	0	6817	0													
141350	0	0	7450	40431	0	40554	0	0	36341	0	93055	0	6147		41293	22219		33104	46366	0	40542	182	36341	29038	8600	42893	10471	0	51493	1553	6891	427	0	20671	8871	4846	0	8444	4919													
141556	49689	0	4483	440835	0	468308	0	0	1075975	0	2051170	0	83370		1169624	497255	29170	462552	1945656	1273	22144	11696	1075975	982760	347556	909370	120539	109	1245025	43584	76495	6573	0	207950	126652	227959	0	111971	18135	0	0	182945	0	159562	true	23563	51895	94935	342407	31262	18398	
141677	4392	0	0	0	0	0	0	0	0	0	42944	0	0		10685	2916		0	42944	0	0	876	0	0	9103	17602	1551	0	26705	1913	5468	0	0	17570	7381	0	0	7381	0													
141958	24935	0	804	23100	0	33873	0	0	0	0	76825	0	8424		9975	7166		33069	68123	0	278	0	0	0	11459	15338	419	927	26797	4485	12096	0	0	18168	16581	0	0	16581	0													
142049	11205	0	7989	19549	0	55361	0	0	0	0	73760	0	1980		16403	26034		47372	71780	0	0	3032	0	0	10780	14861	1192	700	10379	7565	1424	0	0	11129	8989	0	0	8989	0													
142179	35893	0	723	99	0	17661	0	0	0	0	90694	0	3479		28519	240		16938	86941	0	274	3404	0	0	15924	24048	6373	96	39972	2046	4686	1388	0	17921	8120	0	0	6732	0													
142955	31049	0	2755	146294	0	170199	0	0	165595	0	674141	0	38971		69083	178433		167444	607317	0	27853	3379	165595	111892	143732	185772	12097	50580	329504	18296	52372	1809	0	323099	72477	171048	0	70668	47274													
143372	25886	0	9703	96982	0	97378	0	0	0	0	73398	0	5132		18827	10541		87675	68248	0	18	441	0	0	13819	16430	991	368	30193	1402	3962	0	0	12781	5364	0	0	5363	0													
143662	2440809	0	2706945	29683160	0	29683160	0	0	3443526	496	26221609	0	1525533		1455064	16815840	387195	26956157	24686207	20058	9373	118453	3443526	3443526	3205614	1893988	80435	14269	5087961	799691	946314	21096	3554	3739242	1770655	5978383	0	1746005	250	0	0	5151781	0	4173398	true	3721382	2339731	7029412	8488046	2137057	286953	
143859	17233	0	18147	101880	0	101880	0	0	494	0	296208	0	44866		55625	97105		83733	246487	0	4855	5873	494	249	43078	56022	15627	5742	99100	21158	27962	11510	771	64844	61401	29959	0	49120	3876													
143952	43267	0	17926	50474	0	86117	0	0	0	0	100815	4	13407		5960	35766		68191	87404	0	0	171	0	0	1844	4267	1125	88	6111	7756	6701	0	0	1364	14457	0	0	14457	0													
144052	290582	0	3012	37714	0	37714	0	0	0	0	473104	0	42061		68113	21647		34683	431043	19	0	7026	0	0	55831	42230	14128	813	98061	27429	16237	4207	0	44889	47873	0	0	43666	0													
144155	13269	0	719	83585	0	164313	0	0	0	0	186210	0	0		11902	102352	1381	163594	186210	0	0	372	0	0	16684	5459	1026	304	22142	32424	14693	0	0	11571	47117	0	0	47117	0	0	0	0	0	0	true							
144678	99991	2	1970	37486	0	78447	0	0	80444	0	408186	0	1729		106798	19317		76475	406457	0	0	8715	0	0	83146	67419	26443	116	150565	17914	8562	53922	31356	70326	111754	0	0	26476	0													
144856	33347	0	2740	80150	0	143092	0	0	5000	0	241488	0	1728		19063	118043		140352	239760	0	0	2280	5000	0	17233	24505	2046	207	41738	9803	23176	12850	278	24928	46107	0	0	32979	0													
144913	87242	0	19349	77228	0	86420	0	0	0	0	276591	0	9830		79848	34463		67071	266761	0	0	10050	0	0	28861	68028	20034	10170	96889	5607	20358	1532	296	47245	27793	0	0	25965	0													
145059	16318	0	2740	17007	0	71555	0	0	0	0	45967	0	6833		6293	0		68815	39134	0	0	2773	0	0	5428	13749	1031	85	19177	1822	7262	272	0	14000	9356	0	0	9084	2409													
145545	153650	0	39063	143146	0	293075	0	0	0	0	471848	0	52692		118014	60262		254012	419156	0	0	15204	0	0	79125	87866	31968	4413	166990	24215	21990	8056	302	85359	54563	0	0	46204	0													
145554	22748	0	991	121819	0	134840	0	0	0	0	87870	0	0		5519	41642		133059	87870	790	0	2102	0	0	2653	8907	1361	329	11446	2133	7836	260	0	7731	10229	0	0	9969	0													
145741	28120	0	22783	96110	0	96110	0	0	0	0	130920	0	20935		27548	26993		73327	109985	0	0	850	0	0	18171	19319	4748	2925	37484	11629	18485	267	263	17615	30644	0	0	30113	0													
145844	83361	0	60797	230285	0	309539	0	0	0	0	294092	0	11127		57487	82698		248742	282965	0	0	6016	0	0	38376	59078	3985	610	97425	9743	16240	0	0	44562	25983	0	0	25983	0													
146056	3196	0	10887	31706	0	54892	0	0	17326	0	17356	0	3086		1829	1525		43015	13799	990	471	0	17326	17326	2608	8044	157	2	10652	756	1068	0	0	8982	1824	31101	0	1824	0													
146663	206724	0	31648	585296	0	585496	0	0	0	0	460805	0	5251		84364	29441		553848	455554	0	0	7083	0	0	24660	109517	17527	7913	134177	17047	43660	3610	707	75252	65024	0	0	60707	0													
147651	10071	0	4940	11970	0	20389	0	0	0	0	40723	0	1883		8749	789		15449	38840	0	0	2302	0	0	7400	11719	1399	0	18869	1725	6999	621	0	11769	9345	0	0	8724	0													
147679	39303	0	283	44417	0	44446	0	0	25000	0	262479	0	27668		51406	34158		44163	233080	0	1731	6799	0	0	21212	66691	14451	859	87015	27292	51176	7338	0	51806	85806	735	25000	78468	1494													
147857	68553	0	34654	48590	0	113152	0	0	9463	0	149970	0	2311		22342	8291	4699	78498	147659	0	0	1063	3250	3250	12663	25920	4519	1535	34834	14208	12031	2250	0	22295	28489	18634	0	20026	6120	0	0	10027	0	10027	true							
147923	71081	0	5005	218026	0	242095	0	0	0	0	408945	0	40665		38060	183849		237090	365369	0	2911	2914	0	0	25862	71635	5938	1787	97496	14097	30147	4171	378	67162	48793	109748	0	44244	0													
148171	55959	402	2590	53171	0	95677	0	0	0	0	181726	2217	15218		35903	32828		92438	164291	247	0	3602	0	0	20358	46702	5915	510	67060	7407	11795	251	0	37582	19453	1930	0	19202	0													
148238	22947	0	8132	49743	0	91421	0	0	5000	0	256971	0	14120		33839	21441		83289	242368	0	483	9422	0	0	32988	82820	6718	1118	115807	26800	59384	1766	988	89805	88938	29583	5000	86184	0													
148340	15187	0	16654	27646	0	50722	0	0	0	0	65513	0	6104		8853	22667		34068	59409	0	0	860	0	0	7100	8618	451	491	15718	2500	8498	0	0	7808	10998	0	0	10998	0													
148470	73593	0	5639	70988	0	100960	0	0	0	0	137829	0	24276		15953	122		95321	113553	0	0	691	0	0	15960	13258	1898	779	29218	9056	23165	0	0	15942	32221	0	0	32221	0													
148715	24207	0	4660	31545	0	71802	0	0	0	0	70320	0	2072		16266	214		67142	68248	0	0	2603	0	0	4093	23871	7296	2243	27898	450	4776	2819	351	21237	8396	0	0	5226	0													
149150	38054	0	10424	41624	0	67650	0	0	5026	0	130966	0	5240		29126	15587		57005	125726	221	0	3742	0	0	15833	28830	2849	462	44663	4618	23783	300	650	18848	29351	0	4376	28401	0													
150035	137766	0	195385	873624	0	873624	0	0	45408	0	684708	0	19476		88100	339189	26306	675762	665221	2477	11	9022	45408	0	83589	65358	12499	4582	148947	26656	12357	2712	0	77929	41725	45408	0	39012	0	0	0	40700	0	0	true	196763	227467	233403	105786	129994	7772	
150044	249336	0	74820	268850	0	444809	0	0	0	0	440627	0	57401		56313	4789		367761	382617	2228	609	7908	0	0	41575	64780	4191	2001	106355	27054	44289	2612	0	56234	73955	88880	0	71343	0													
150727	150774	0	245445	92594	0	663911	0	0	0	0	408592	0	145444		47381	90808		414254	262202	4212	946	2409	0	0	26546	52864	10474	1533	79410	18577	43599	12885	531	44037	75592	225117	0	62176	0													
151957	66585	0	18255	317881	0	346639	0	0	354657	0	566500	0	87380		95537	248083		328384	476214	0	2906	3391	338386	310401	101560	65476	3764	18190	167035	39086	22627	879	252	93452	62844	295058	16271	61713	77489													
152057	17746	0	30324	65599	0	106545	0	0	0	0	45060	0	6594		4682	11811		76217	38466	4	0	2437	0	0	4374	4005	1994	104	7922	507	3653	866	0	5795	5026	0	0	4160	0													
152253	36983	0	1348	59008	0	72303	0	0	0	0	171425	0	13606		32398	21784		70955	156325	0	1494	6532	0	0	453	39676	25616	500	40129	1735	40495	3683	500	33847	46413	420	0	42230	0													
152440	16497	0	4403	20107	0	37065	0	0	0	0	109147	0	3075		37574	5390		32662	106072	0	0	5149	0	0	17716	36130	14724	542	53846	5161	10145	2291	549	31538	18146	0	0	15306	0													
153054	74922	0	16419	200453	0	267524	0	0	0	0	306758	0	25484		42706	144712		251105	281274	0	0	2533	0	0	8708	54558	8388	0	63266	2436	12394	640	0	28948	15470	9337	0	14830	0													
153353	100748	682	30483	456282	0	639282	0	0	30986	0	672712	247	132313		94989	250241		604228	540087	3889	65	9095	30986	8590	43898	115857	23175	2436	159755	24578	90898	20881	0	90378	136357	163493	0	115476	0													
154154	92800	0	79904	226209	0	391667	0	0	54248	0	475228	0	72491		77351	189078		311718	397364	45	5373	6548	53150	37981	47465	64796	22202	2696	112261	29973	25406	812	0	59808	56191	21548	1098	55379	5373													
154770	212779	5	13	150707	0	150707	0	0	120159	0	712756	33	49959		208266	90966		150689	662764	0	0	11206	120159	85062	114199	131068	41752	1683	245267	51209	66806	2034	261	80436	120310	0	0	118015	0													
155759	16739	0	7274	25186	0	32137	0	0	0	0	62639	0	4493		8218	2389		24863	58146	0	0	1049	0	0	3221	22247	587	0	24636	1865	15591	0	0	17837	17456	0	0	17456	0													
156457	8462	49	2727	16092	0	24715	0	0	0	0	60063	76	13121		14271	7835		21939	46866	0	0	368	0	0	7374	23874	2301	329	31248	3020	6587	281	0	19607	9888	0	0	9607	0													
156970	31062	0	3124	16941	0	41167	0	0	0	0	89306	0	2535		19444	1843	8914	38043	86771	0	0	4134	0	0	12285	31220	1328	250	42755	5500	4644	1174	0	25639	11318	0	0	10144	1246	0	0	0	0	0	true							
157155	6891	0	6243	16738	0	26580	0	0	1711	0	37654	0	5883		11556	5220		20337	31771	0	0	1437	1711	1711	5573	12653	3682	1035	16515	277	1208	831	283	11387	2599	2402	0	1485	0													
157379	17964	0	348	23518	0	47690	0	0	0	0	80084	0	233		16274	6944		47342	79832	0	19	1010	0	0	12870	14522	1839	77	27392	5940	17290	2637	0	13033	25867	0	0	23230	0													
157650	19927	0	12050	49399	0	74574	0	0	0	0	36619	0	36		4271	5055	2001	62524	36583	0	0	707	0	0	2484	4577	488	47	7061	600	3441	0	0	3326	4041	0	0	4041	0	0	0	0	0	0	true							
157744	28915	0	88297	52913	0	106466	0	0	1988	0	205092	0	2239		14381	141535		18169	202853	0	0	1710	0	0	9480	12806	3029	1154	22285	2040	3887	0	2247	12088	8174	22378	0	5927	0													
157856	7549	0	2421	18293	0	24127	0	0	0	0	22280	0	942		2593	3362		21706	21338	0	0	841	0	0	1869	4416	490	5	6285	1375	3214	0	0	4187	4589	0	0	4589	0													
158376	29321	0	1745	25153	0	46193	0	0	0	0	58709	0	1471		13811	944		44448	57238	0	0	1795	0	0	8541	9723	4025	2698	18260	315	1658	764	720	11176	3457	0	0	1973	0													
158741	24549	0	4497	29272	0	69734	0	0	0	0	118806	0	2098		42483	6988		65237	116708	0	0	5394	0	0	26191	34637	6789	5156	60722	2403	10439	1380	274	30289	14496	0	0	12842	0													
159636	460974	0	120852	416064	0	1339402	0	0	0	0	3892136	0	576425		443804	1528641	83579	1218550	3312442	0	3269	44073	0	0	180133	581420	388853	30473	755380	141066	374431	189025	17120	737075	721642	288423	0	515497	0	0	0	150041	0	150041	true	117767	585542	862610	422606	451631	9307	
159645	19810	0	977	22924	0	25713	0	0	56458	0	107218	0	797		70759	5955		24736	106421	0	0	790	56458	0	9587	14414	18455	32567	24001	1461	4969	0	0	4264	6430	6253	0	6430	0													
159953	15441	0	33442	35313	0	88789	0	0	0	0	69501	0	7555		11274	11487		55347	61946	0	0	1304	0	0	6244	12338	1605	213	18582	6423	15749	0	0	9127	22172	0	0	22172	0													
159971	135958	0	34866	119760	0	275097	0	0	0	0	597151	0	0		112652	185813		240231	597151	0	0	18234	0	0	46801	130939	31786	1572	177740	17205	42090	4987	0	98446	64282	0	0	59295	0													
160360	66202	0	39337	437785	0	473060	0	0	10001	0	262599	0	3170		13346	139513		430751	259429	2972	0	1252	10001	0	11842	16158	7523	5843	28000	4755	10506	256	0	28020	15517	121258	0	15261	0													
160454	26215	2	13084	81695	0	114130	0	0	0	0	124395	0	12893		12346	29119		101044	111502	0	0	0	0	0	13289	23595	1353	246	36884	19377	11201	0	0	26138	30578	0	0	30578	2													
160959	63439	0	28957	390313	0	513091	0	0	145981	0	1748880	0	148316		312010	552884	43189	483790	1368518	344	232046	27944	145981	43944	123458	273096	300976	200344	396554	46472	72046	58412	57754	585864	234684	315283	0	118518	204074	0	0	0	0	0	true	26017	128643	115160	437723	49053	14386	
161273	333827	1	41014	567481	0	821963	0	0	0	0	1580187	0	158347		247787	488872		780948	1421840	0	0	28873	0	0	128565	299918	32284	2648	428483	96098	176884	20507	584	215628	294073	0	0	272982	0													
161602	844610	7	115728	873252	0	1287295	0	0	257496	0	2954319	0	465154		340745	725312		1166356	2488670	5204	495	36804	257496	157496	234426	391729	80797	59468	626155	348120	247024	22833	0	425675	617977	19971	0	595144	0													
162337	227320	7	121106	267085	0	564818	0	0	0	0	828914	0	59217		147617	138161		443705	768781	0	916	45950	0	0	55603	150740	91711	39312	196704	17337	64189	29486	15055	189749	126067	21853	0	80969	0													
163343	12613	0	10641	29591	0	45887	0	0	0	0	47961	0	2835		8680	10545		35246	45126	0	0	1029	0	0	10374	5915	644	333	14843	2468	4743	0	327	8586	7538	0	0	7211	0													
163549	171728	0	247314	335593	0	761834	0	0	84916	0	980694	0	37196		115023	372858	26341	514335	943498	185	0	10275	84916	84916	114636	178604	12343	2344	293240	24692	99316	3866	307	192904	128181	288932	0	124008	0	0	0	0	0	0	true	75632	118773	179729	163909	165113	5049	
163857	45889	0	53676	273359	0	344301	0	0	1999	0	278622	0	69975		33313	40278		288150	208173	2475	474	4401	1999	1999	39503	41510	1956	564	79578	2858	101203	4863	0	50220	108924	71269	0	104061	1435													
164153	23294	0	1271	39315	0	62906	0	0	0	0	64727	0	4151		5780	29821		61635	60576	0	0	101	0	0	1986	5416	1713	96	7312	1500	901	0	0	3431	2401	0	0	2401	0													
164331	79909	0	16294	94859	0	154894	0	0	0	0	175349	0	7636		25281	24138		138600	167713	0	0	0	0	0	12193	28894	6965	680	41086	8005	10056	2303	2206	23451	22570	0	0	18060	0													
164377	28253	0	6304	11649	0	42897	0	0	0	0	94930	0	417		30096	2824		36593	94513	0	0	2381	0	0	20577	25473	5253	524	46050	7302	4004	720	0	21731	12026	0	0	11306	0													
164957	12132	0	2965	24631	0	56049	0	0	0	0	56824	0	3274		18157	5468		52837	53550	247	0	108	0	0	12527	18319	505	0	30846	3079	4535	260	0	13193	7874	5658	0	7614	0													
164975	31057	0	3	7058	0	22905	0	0	0	0	94707	0	0		18499	2634		22902	93760	0	947	5209	0	0	16920	21052	1995	278	37972	11960	6327	2483	0	21746	20770	0	0	18287	947													
165628	1102256	0	917064	2926145	0	3135525	0	0	1384889	0	11474810	0	1087171		2095541	7075886	201593	2214336	10387639	4125	0	71939	1384889	1384889	1105892	1611003	34446	10799	2716688	240545	284629	9029	325	666599	534528	107506	0	524864	0	0	0	291813	192317	196085	true	173128	77580	3507723	3568163	921148	181108	
165758	37253	0	1732	56065	0	74992	0	0	0	0	91588	0	3816		13080	23259		73260	87772	0	0	243	0	0	10994	13023	560	161	24017	967	5371	0	0	11658	6338	7283	0	6338	0													
166111	53825	0	0	40065	0	103766	0	0	0	0	177423	0	0		49594	27436		103766	177423	0	0	2988	0	0	25036	56440	3010	937	81476	1973	8132	634	0	35829	10739	0	0	10105	0													
166531	48361	1419	206	100141	0	112207	0	0	15040	0	319510	1279	9786		80906	20374		110582	308196	0	249	20299	15040	12123	60266	101428	27221	5319	149571	19521	26857	8295	1867	113329	56540	7602	0	46378	0													
166652	43142	0	6104	264540	0	264568	0	0	17000	0	406386	0	22722		58764	184084	10814	258359	382453	105	1211	3898	17000	17000	44468	74185	5446	539	118653	17314	35386	1822	0	65874	54522	39699	0	52700	0	0	0	2000	0	0	false							
167453	24614	0	6029	29270	0	48545	0	0	14563	0	83288	0	3925		29573	13854		42516	79363	0	0	894	14563	7671	7050	24045	7639	11	31095	1533	4542	0	0	9172	6075	0	0	6075	0													
167752	5531	0	3530	6481	0	12023	0	0	0	0	13692	0	1414		2129	3215		8493	12278	0	0	0	0	0	1503	1883	98	1	3386	876	585	0	0	1356	1461	0	0	1461	0													
168571	22054	0	68733	193486	0	193838	0	0	19363	0	227627	0	21864		32531	48067		121139	195931	3966	9832	2851	19363	19363	36521	65698	5386	248	84291	23837	25027	789	0	75322	49653	56335	0	48864	10970													
169354	355056	1	3842	28963	0	43829	0	0	0	0	503457	0	3103		6637	88738		39564	500354	422	0	408	0	0	7716	19261	471	457	26977	14133	17625	0	0	21268	31758	0	0	31758	0													
169653	848624	2	195852	1112050	0	1112050	0	0	46460	0	4790182	0	241094		293290	2871022	45954	903096	4514856	13100	34232	15105	45959	45959	257328	369143	35020	865	626471	178823	208073	21284	0	369066	408180	817632	501	386896	0	0	0	768576	0	768576	false							
169756	74753	0	285407	270585	0	580955	0	0	0	0	166707	0	26680		10838	61820		295548	140027	0	0	2069	0	0	3094	12552	3448	60	15646	1122	8419	1439	0	8316	10980	0	0	8069	0													
170257	7789	0	1029	32623	0	38203	0	0	0	0	26581	0	467		3992	6356		37174	26114	0	0	902	0	0	2581	5350	463	441	7931	1290	2312	0	0	4843	3602	0	0	3602	0													
170275	37928	0	20885	57742	0	131734	0	0	0	0	203045	0	5966		45227	35470		110849	197079	0	0	7856	0	0	52925	36776	6983	185	89701	14102	13894	4781	0	51643	32777	0	0	27996	0													
170332	54847	0	3492	59960	0	123946	0	0	23811	0	216928	0	1304		77302	13104	8743	120454	215624	0	0	4368	23811	0	20828	75820	24590	1534	96648	6146	17463	2595	0	45470	26204	0	0	23609	5929	0	0	0	0	0	true							
171133	5346	1	0	19749	1449	22134	0	0	0	0	60587	0	0		7387	29776	1643	20684	60587	0	0	466	0	0	5012	12640	248	0	17652	2656	4909	0	0	10513	7565	0	0	7565	0	0	0	0	0	0	false							
171656	20407	0	11845	45183	0	76779	0	0	8565	0	103798	0	30074		10498	10986	3877	64934	73550	0	174	2067	8565	5507	17450	16194	1644	1144	33644	10127	20191	5380	274	25935	35972	17071	0	30318	0	0	0	0	0	0	true							
171759	20498	1	11459	60231	0	91175	0	0	4	0	84740	0	7317		13775	24787		79715	77423	0	0	142	4	4	11222	18423	1550	142	29645	4270	3848	0	0	17562	8118	23047	0	8118	0													
171768	64836	0	71186	378730	0	378730	0	0	1691	0	671737	0	83704		81102	183736		306306	585427	1238	2606	9942	1691	1192	84575	147802	11930	3342	232377	61810	106999	5573	1134	166547	175516	37900	0	168809	979													
172251	15368	0	1111	14928	0	20766	0	0	0	0	47498	624	757		6970	11724		19655	45866	0	251	456	0	0	2591	8936	2506	178	11527	3452	2437	306	0	7241	6195	0	0	5889	0													
172457	65250	0	799	105013	0	160930	0	0	208	0	212145	0	3369		16272	68060		160053	208299	78	477	2431	208	0	11502	36618	1644	447	47540	5373	22990	261	0	33939	28624	52809	0	28092	0													
172475	83857	0	115962	89175	0	293045	0	0	0	0	253004	0	19903		38309	77769		176340	233101	743	0	3545	0	0	10618	39243	12869	409	49861	12467	10075	5696	0	24831	28238	21063	0	22542	0													
172859	18740	0	33320	49018	0	79799	0	0	17980	0	107828	0	37039		19482	23790		46479	69796	0	993	1622	13804	13015	20863	21838	7084	311	42701	6737	5029	260	3176	30614	15202	24691	1000	11766	498													
173306	268033	0	26498	90004	0	118876	0	0	12672	0	386922	2	4160		44217	31037	6207	89653	382517	2725	243	1896	12672	12672	36434	36859	1335	57	73293	5656	7511	0	0	30468	13167	74523	0	13167	0	0	0	62324	0	62324	true							
173557	49112	0	12251	79703	0	140431	0	0	0	0	129841	0	8309		12714	61880		128180	121532	0	0	150	0	0	4077	7411	3496	1634	11430	0	1109	1123	0	3903	2232	0	0	1109	0													
173575	201703	0	41238	150476	0	417247	0	0	0	0	1409761	0	2157		118469	478966	27264	376009	1407604	0	0	11502	0	0	52746	165391	22679	3143	218137	85153	379327	16651	4000	125491	485131	0	0	464480	0	0	0	0	0	0	false							
