"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
761244																																																																																						53709	4031	4031	9.7637%	15.5653%	14.3971%	49678	345056	508801	-5391	0			7.5653%			0				42578	508801								0	0	0		0		7100	14.3971%	1	0	44287	0	0	0	-5391	0	0	0		0	49678	0	0	49678	0	0	0	0	0	0	0	0	0	4031	0	0	0			
761459																																																																																						39142	2722	2722	9.6741%	15.2252%	14.1664%	36420	257087	376469	-1665	0			7.2252%			0				6156	385782								0	0	0		0		39577	14.1664%	1	0	44068	8977	336	0	-1665	0	0	0		0	36420	0	0	36420	0	0	0	0	0	0	0	0	0	2722	0	9313	0			
761543																																																																																				477113	0				12.6702%			58462		461414	-3350	0						0	0	0	0	52844	462914	0	0.0000%	88850	0	4059	92909	19.4732%	0	0	0	0	1		7118		1	0	56612	1500	0	0	-3350	0	0	0		0	58462	0	0	58462	0	0	0	0	0	0						1500	0	0		
761806																																																																																						7872291	710719	710719	9.0173%	13.8471%	12.5970%	7161572	56851473	79420517	-384992	0			5.8471%			0				2537059	82503440								0	0	0		0		7707435	12.5970%	1	0	9859502	2843807	232887	6229	-362700	3341	-25634	0		0	7161572	0	0	7161572	0	0	0	0	0	0	0	0	0	710719	0	3082923	0			
761833																																																																																						16741	2379	2379	5.1394%	9.1706%	7.8674%	14362	182550	279448	-3860	0			1.1706%	2595	0	0				-4776	282557								0	1812	0		0		22247	7.8674%	1	0	13611	0	1297	0	-3860	0	0	0		0	16174	0	1812	14362	0	0	0	0	0	0	0	0	0	2379	0	3109	0			
761851																																																																																						51655	4863	4863	8.0307%	11.0243%	9.9864%	46792	468556	582667	-4393	0			3.0243%			0				19393	585768								0	0	0		0		30500	9.9864%	1	0	45500	1450	1651	0	-4393	0	0	0		0	46792	0	0	46792	0	0	0	0	0	0	0	0	0	4863	0	3101	0			
761954																																																																																						24671	1714	1714	9.1276%	13.9115%	12.9450%	22957	177342	251512	-36	0			5.9115%			0				13442	253947								0	0	0		0		11950	12.9450%	1	0	25356	0	2435	0	-36	0	0	0		0	22957	0	0	22957	0	0	0	0	0	0	0	0	0	1714	0	2435	0			
762045																																																																																						26762	3102	3102	9.0536%	10.8499%	9.5923%	23660	246657	261332	0	0			2.8499%			0				15203	261332								0	0	0		0		8457	9.5923%	1	0	23660	0	0	0	0	0	0	0		0	23660	0	0	23660	0	0	0	0	0	0	0	0	0	3102	0	0	0			
762447																																																																																						905926	72407	72407	10.9370%	14.7158%	13.5396%	833519	6156156	7621117	-110013	0			6.7158%			0				373904	7823347								0	0	0		0		661845	13.5396%	1	0	925736	181421	20809	0	-110013	0	0	0		0	833519	0	0	833519	0	0	0	0	0	0	0	0	0	72407	0	202230	0			
762474																																																																																						350542	34401	34401	9.9242%	11.8151%	10.6556%	316141	2966908	3185543	-5457	0			3.8151%			0				219002	3192460								0	0	0		0		104056	10.6556%	1	0	317601	6799	118	0	-3814	223	-1866	0		0	316141	0	0	316141	0	0	0	0	0	0	0	0	0	34401	0	6917	0			
762773																																																																																						53550	2003	2003	15.9341%	34.7006%	33.4027%	51547	154320	323501	0	0			26.7006%			0				54622	328576								0	0	0		0		2000	33.4027%	1	0	56622	0	0	0	0	0	0	0		0	56622	5075	5075	51547	0	0	0	0	5075	0	0	0	0	2003	0	5075	0			
763211																																																																																						26258	1550	1550	9.2909%	16.5124%	15.5377%	24708	159020	265939	-10464	0			8.5124%			0				7208	270433								0	0	0		0		21994	15.5377%	1	0	18738	4403	0	91	-10464	0	0	0		0	24708	0	0	24708	0	0	0	0	0	0	0	0	0	1550	0	4494	0			
763677																																																																																						171570	10809	10809	10.1370%	19.9250%	18.6697%	160761	861078	1585889	-23088	0			11.9250%			0				116151	1587089								0	0	0		0		45810	18.6697%	1	0	138873	1200	0	0	-23088	0	0	0		0	160761	0	0	160761	0	0	0	0	0	0	0	0	0	10809	0	1200	0			
763930																																																																																				754493	0				9.5551%			73116		765205	-8231	0						1	0	0	0	20913	765205	0	0.0000%	67226	0	768	67994	9.0119%	0	0	0	0	1		52203		1	0	64885	0	0	0	-8231	0	0	0		0	73116	0	0	73116	0	0	0	0	0	0						0	0	6953		
764030																																																																																						3281305	280623	280623	11.5904%	14.6889%	13.4327%	3000682	22338602	25889265	5171	0			6.6889%			0				1670789	26885090								0	0	0		0		2325718	13.4327%	1	0	4001678	951147	38455	6223	5171	0	0	0		0	3000682	0	0	3000682	0	0	0	0	0	0	0	0	0	280623	0	995825	0			
764058																																																																																						77538	8769	8769	8.7014%	11.1096%	9.8532%	68769	697937	790319	-12115	0			3.1096%			0				5248	792501								0	0	0		0		65703	9.8532%	1	0	58836	162	2020	0	-11422	-693	0	0		0	68769	0	0	68769	0	0	0	0	0	0	0	0	0	8769	0	2182	0			
764067																																																																																				143868	0				12.8392%			18637		145157	-5654	0						0	0	0	0	15943	145157	0	0.0000%	7216	0	0	7216	5.0157%	0	0	0	0	1		2694		1	0	12983	0	0	0	-5654	0	0	0		0	18637	0	0	18637	0	0	0	0	0	0						0	0	0		
764142																																																																																				148415	0				10.0742%			15014		149034	-2305	0						0	0	0	0	8853	150168	0	0.0000%	3257	0	3661	6918	4.6613%	0	0	0	0	1		7294		1	0	13842	1091	0	42	-2305	0	0	0		0	15014	0	0	15014	0	0	0	0	0	0						1134	0	15645		
764151																																																																																						7007	334	334	12.0809%	23.6180%	22.4922%	6673	29668	55236	-156	0			15.6180%			0				4673	55236								0	0	0		0		2000	22.4922%	1	0	6517	0	0	0	-156	0	0	0		0	6673	0	0	6673	0	0	0	0	0	0	0	0	0	334	0	0	0			
764816																																																																																						26903	2709	2709	8.2921%	12.4325%	11.1806%	24194	216393	291773	-273	0			4.4325%			0				18034	291773								0	0	0		0		6160	11.1806%	1	0	23921	0	0	0	-273	0	0	0		0	24194	0	0	24194	0	0	0	0	0	0	0	0	0	2709	0	0	0			
765318																																																																																						22657	1767	1767	9.8457%	16.0575%	14.8052%	20890	141099	212174	-65	0			8.0575%			0				10281	214344								0	0	0		0		12779	14.8052%	1	0	22995	2170	0	0	-65	0	0	0		0	20890	0	0	20890	0	0	0	0	0	0	0	0	0	1767	0	2170	0			
765354																																																																																						18813	741	741	12.3116%	30.3573%	29.1616%	18072	61972	146788	-2922	0			22.3573%			0				17772	146788								0	0	0		0		300	29.1616%	1	0	15150	0	0	0	-2922	0	0	0		0	18072	0	0	18072	0	0	0	0	0	0	0	0	0	741	0	0	0			
765505																																																																																				1329695	0				11.8436%			156055		1317634	-6642	0						0	0	0	0	156045	1317634	0	0.0000%	133003	0	1525	134528	10.1172%	0	0	0	0	1		10		1	0	149413	0	0	0	-6642	0	0	0		0	156055	0	0	156055	0	0	0	0	0	0						0	0	48383		
765662																																																																																				222252	0				14.8050%			33757		228011	-6651	0						0	0	0	0	28703	228011	0	0.0000%	3819	0	1577	5396	2.4279%	0	0	0	0	1		5054		1	0	27106	0	0	0	-6651	0	0	0		0	33757	0	0	33757	0	0	0	0	0	0						0	0	0		
765877																																																																																						19109	859	859	16.9100%	27.8480%	26.5961%	18250	68619	107924	-370	0			19.8480%			0				19202	108876								0	0	0		0		0	26.5961%	1	0	18832	0	0	445	-370	0	0	0		507	18250	0	0	18250	0	0	0	0	0	0	0	0	0	859	0	952	0			
766052																																																																																				134736	0				15.9762%			21514		134663	-137	0						0	0	0	0	20814	134663	0	0.0000%	6332	0	4	6336	4.7025%	0	0	0	0	1		700		1	0	21377	0	0	0	-137	0	0	0		0	21514	0	0	21514	0	0	0	0	0	0						0	0	0		
766164																																																																																						664733	35911	35911	10.4126%	11.8051%	11.1674%	628822	5630882	6039043	-1923	352			3.8051%			0				398864	6425813								0	0	0		0		616376	11.1674%	1	0	1013317	336543	44883	4654	-1923	0	0	0		338	628822	0	0	628822	0	0	0	0	0	0	0	0	0	35911	0	386418	0			
767152																																																																																				53560	0				13.9109%			7529		54123	-249	0						0	0	0	0	6379	54123	0	0.0000%	101	0	0	101	0.1886%	0	0	0	0	1		1150		1	0	7280	0	0	0	-249	0	0	0		0	7529	0	0	7529	0	0	0	0	0	0						0	0	0		
767246																																																																																						2309	179	179	9.4436%	15.1499%	13.9755%	2130	15241	22555	-62	0			7.1499%			0				1705	22555								0	0	0		0		425	13.9755%	1	0	2068	0	0	0	-62	0	0	0		0	2130	0	0	2130	0	0	0	0	0	0	0	0	0	179	0	0	0			
767255																																																																																				261358	0				10.3021%			26409		256346	-4817	0						0	0	0	0	17960	256346	0	0.0000%	36389	0	201	36590	14.0000%	0	0	0	0	1		8449		1	0	21592	0	0	0	-4817	0	0	0		0	26409	0	0	26409	0	0	0	0	0	0						0	0	7073		
767554																																																																																				160335	0				10.0837%			16477		163403	-7265	0						0	0	0	0	7257	164183	0	0.0000%	7577	0	2788	10365	6.4646%	0	0	0	0	1		10000		1	0	9992	780	0	0	-7265	0	0	0		0	16477	0	0	16477	0	0	0	0	0	0						780	0	439		
767572																																																																																				36554	0				15.7717%			5798		36762	-66	0						0	0	0	0	5798	36762	0	0.0000%	854	0	0	854	2.3363%	0	0	0	0	1		0		1	0	5732	0	0	0	-66	0	0	0		0	5798	0	0	5798	0	0	0	0	0	0						0	0	0		
767611																																																																																						22411	1008	1008	11.5709%	27.9150%	26.6594%	21403	80283	184972	-3260	0			19.9150%			0				21093	184972								0	0	0		0		310	26.6594%	1	0	18143	0	0	0	-3260	0	0	0		0	21403	0	0	21403	0	0	0	0	0	0	0	0	0	1008	0	0	0			
767732																																																																																						80324	5071	5071	13.8780%	19.4085%	18.1832%	75253	413860	542247	-10089	0			11.4085%			0				41938	552644								0	0	0		0		43712	18.1832%	1	0	75561	10397	0	0	-10089	0	0	0		0	75253	0	0	75253	0	0	0	0	0	0	0	0	0	5071	0	10397	0			
767974																																																																																						254287	19351	19351	11.1860%	14.8754%	13.7434%	234936	1709446	2100270	-1409	0			6.8754%			0				103139	2100505								0	0	0		0		132032	13.7434%	1	0	233762	0	0	235	-1409	0	0	0		0	234936	0	0	234936	0	0	0	0	0	0	0	0	0	19351	0	235	0			
768458																																																																																						28666	1397	1397	9.2207%	24.2938%	23.1099%	27269	117997	295738	-1668	0			16.2938%			0				11208	295738								0	0	0		0		16061	23.1099%	1	0	25601	0	0	0	-1668	0	0	0		0	27269	0	0	27269	0	0	0	0	0	0	0	0	0	1397	0	0	0			
768476																																																																																						3969	451	451	4.9652%	11.0545%	9.7984%	3518	35904	70853	0	0			3.0545%			0				3518	70853								0	0	0		0		0	9.7984%	1	0	3518	0	0	0	0	0	0	0		0	3518	0	0	3518	0	0	0	0	0	0	0	0	0	451	0	0	0			
768953																																																																																						35439	1255	1255	8.2194%	14.8150%	14.2903%	34184	239211	415896	-32130	0			6.8150%			0				10618	416652								0	0	0		0		24322	14.2903%	1	0	2810	0	0	756	-32130	0	0	0		0	34184	0	0	34184	0	0	0	0	0	0	0	0	0	1255	0	756	0			
769334																																																																																						13598	600	600	11.5443%	14.9921%	14.3306%	12998	90701	112592	-2553	0			6.9921%			0				9195	112592								0	0	0		0		3803	14.3306%	1	0	10445	0	0	0	-2553	0	0	0		0	12998	0	0	12998	0	0	0	0	0	0	0	0	0	600	0	0	0			
770451																																																																																						13375	991	991	9.3000%	16.9673%	15.7102%	12384	78828	133161	-34	0			8.9673%			0				6384	133161								0	0	0		0		6000	15.7102%	1	0	12350	0	0	0	-34	0	0	0		0	12384	0	0	12384	0	0	0	0	0	0	0	0	0	991	0	0	0			
770545																																																																																						3860	271	271	8.4590%	15.1718%	14.1066%	3589	25442	42428	3	0			7.1718%			0				66	44549								0	0	0		0		5644	14.1066%	1	0	5713	1419	702	0	3	0	0	0		0	3589	0	0	3589	0	0	0	0	0	0	0	0	0	271	0	2121	0			
770639																																																																																						35441	1992	1992	10.2769%	19.9241%	18.8043%	33449	177880	325479	-1941	0			11.9241%			0				27249	325479								0	0	0		0		6200	18.8043%	1	0	31508	0	0	0	-1941	0	0	0		0	33449	0	0	33449	0	0	0	0	0	0	0	0	0	1992	0	0	0			
770657																																																																																						193752	12472	12472	11.8087%	16.1646%	15.1241%	181280	1198619	1535142	-61821	874			8.1646%			0				154573	1552622								0	0	0		0		43313	15.1241%	1	0	136065	16536	0	0	-61791	-30	0	0		70	181280	0	0	181280	0	0	0	0	0	0	0	0	0	12472	0	16606	0			
770853																																																																																				680523	0				9.5066%			64685		680419	-2429	0						0	0	0	0	56190	680419	0	0.0000%	0	0	3001	3001	0.4410%	0	0	0	0	1		8495		1	0	62256	0	0	0	-2429	0	0	0		0	64685	0	0	64685	0	0	0	0	0	0						0	0	66232		
771047																																																																																						5218	137	137	9.4995%	14.2584%	13.8840%	5081	36596	53487	-809	0			6.2584%			0				3086	53487								0	0	0		0		1995	13.8840%	1	0	4272	0	0	0	-809	0	0	0		0	5081	0	0	5081	0	0	0	0	0	0	0	0	0	137	0	0	0			
771140																																																																																						139187	15585	15585	8.2414%	11.1656%	9.9154%	123602	1246568	1499761	-25713	0			3.1656%			0				63930	1530307								0	0	0		0		90218	9.9154%	1	0	128435	26238	4308	0	-25713	0	0	0		0	123602	0	0	123602	0	0	0	0	0	0	0	0	0	15585	0	30546	0			
771458																																																																																						231893	15267	15267	11.4389%	19.0826%	17.8262%	216626	1215209	1893766	-53149	0			11.0826%			0				129164	1911833								0	0	0		0		105529	17.8262%	1	0	181544	16594	1473	0	-53149	0	0	0		0	216626	0	0	216626	0	0	0	0	0	0	0	0	0	15267	0	18067	0			
771609																																																																																						260695	27372	27372	8.0914%	11.9143%	10.6634%	233323	2188082	2883581	-7507	0			3.9143%			0				131120	2912025								0	0	0		0		130648	10.6634%	1	0	254261	24125	4319	0	-3082	-80	-4344	0		0	233323	0	0	233323	0	0	0	0	0	0	0	0	0	27372	0	28444	0			
771748																																																																																				197180	0				15.6847%			32179		205162	-12115	0						0	0	0	0	25393	205909	0	0.0000%	32849	0	0	32849	16.6594%	0	0	0	0	1		7533		1	0	20811	608	139	0	-12115	0	0	0		0	32179	0	0	32179	0	0	0	0	0	0						747	0	0		
771878																																																																																				418613	0				10.5416%			44245		419717	-1814	0						0	0	0	0	45801	421273	0	0.0000%	27320	0	1486	28806	6.8813%	0	0	0	0	1		0		1	0	43987	0	0	1556	-1814	0	0	0		0	44245	0	0	44245	0	0	0	0	0	0						1556	0	0		
772008																																																																																						254852	16353	16353	10.3278%	14.8683%	13.9143%	238499	1714058	2309289	-16113	0			6.8683%			0				243839	2316329								0	0	0		0		1700	13.9143%	1	0	229426	6659	381	0	-16160	32	15	0		0	238499	0	0	238499	0	0	0	0	0	0	0	0	0	16353	0	7040	0			
772446																																																																																						107455	0	0	94.5341%	255.7843%	255.7843%	107455	42010	113668	-35	0			247.7843%			0				103729	118327								0	0	0		0		8385	255.7843%	1	0	112079	0	4659	0	-35	0	0	0		0	107455	0	0	107455	0	0	0	0	0	0	0	0	0	0	0	4659	0			
772754																																																																																				110635	0				11.5082%			12758		110860	-681	0						0	0	0	0	12458	110860	0	0.0000%	2180	0	1339	3519	3.1807%	0	0	0	0	1		300		1	0	12077	0	0	0	-681	0	0	0		0	12758	0	0	12758	0	0	0	0	0	0						0	0	5038		
773032																																																																																						30578	1103	1103	16.0116%	34.8503%	33.5932%	29475	87741	184085	-4920	0			26.8503%			0				23475	184085								0	0	0		0		6000	33.5932%	1	0	24555	0	0	0	-4920	0	0	0		0	29475	0	0	29475	0	0	0	0	0	0	0	0	0	1103	0	0	0			
773171																																																																																						16846	655	655	14.2024%	25.3156%	24.3313%	16191	66544	114002	-42	0			17.3156%			0				242	118495								0	0	0		0		20442	24.3313%	1	0	20642	4485	8	0	-42	0	0	0		0	16191	0	0	16191	0	0	0	0	0	0	0	0	0	655	0	4493	0			
773247																																																																																						737170	69505	69505	9.5662%	13.3419%	12.0840%	667665	5525214	6979401	-62966	0			5.3419%			0				-31841	6996047								0	0	0		0		716152	12.0840%	1	0	621345	7011	8006	1629	-61754	-1212	0	0		0	667665	0	0	667665	0	0	0	0	0	0	0	0	0	69505	0	16646	0			
773443																																																																																				416741	0				13.1583%			54753		416111	-16362	-150						0	0	0	0	56322	419456	0	0.0000%	39104	0	1655	40759	9.7804%	0	0	0	0	1		1926		1	0	41886	3495	0	0	-16212	0	-150	0		0	54753	0	0	54753	0	0	0	0	0	0						3495	0	0		
773470																																																																																						235903	3737	3737	16.4705%	29.7236%	29.2528%	232166	793655	1409583	0	0			21.7236%			0				209676	1409583								0	0	0		0		22490	29.2528%	1	0	232166	0	0	0	0	0	0	0		0	232166	0	0	232166	0	0	0	0	0	0	0	0	0	3737	0	0	0			
773742																																																																																						41368	3431	3431	7.8607%	15.2415%	13.9774%	37937	271416	482613	-19680	0			7.2415%			1				31737	482613								0	0	0		0		6200	13.9774%	1	0	18257	0	0	0	-19680	0	0	0		0	37937	0	0	37937	0	0	0	0	0	0	0	0	0	3431	0	0	0			
774132																																																																																						161944	12719	12719	9.2152%	12.9958%	11.9752%	149225	1246121	1619343	-8312	0			4.9958%			0				26728	1677302								0	0	0		0		180456	11.9752%	1	0	198872	54506	3453	0	-8312	0	0	0		0	149225	0	0	149225	0	0	0	0	0	0	0	0	0	12719	0	57959	0			
774235																																																																																						17210	1029	1029	12.3579%	20.9765%	19.7223%	16181	82044	130937	-995	0			12.9765%			0				12887	130937								0	0	0		0		3294	19.7223%	1	0	15186	0	0	0	-995	0	0	0		0	16181	0	0	16181	0	0	0	0	0	0	0	0	0	1029	0	0	0			
774253																																																																																						10307	588	588	9.7173%	15.5352%	14.6490%	9719	66346	100017	-462	0			7.5352%			0				692	100503								0	0	0		0		9513	14.6490%	1	0	9743	0	486	0	-462	0	0	0		0	9719	0	0	9719	0	0	0	0	0	0	0	0	0	588	0	486	0			
774347																																																																																				286637	0				11.1824%			31440		281156	-5526	0						0	0	0	0	29097	282792	0	0.0000%	20215	0	1472	21687	7.5660%	0	0	0	0	1		3979		1	0	27550	1636	0	0	-5526	0	0	0		0	31440	0	0	31440	0	0	0	0	0	0						1636	0	0		
775054																																																																																						79392	6384	6384	10.6755%	13.9187%	12.7995%	73008	570397	683885	-6760	0			5.9187%			0				46235	689998								0	0	0		0		32886	12.7995%	1	0	72361	6106	7	0	-6760	0	0	0		0	73008	0	0	73008	0	0	0	0	0	0	0	0	0	6384	0	6113	0			
775241																																																																																				51540	0				12.9713%			6888		53102	-232	0						1	0	0	0	3288	53102	0	0.0000%	4863	0	0	4863	9.4354%	0	0	0	0	1		3600		1	0	6656	0	0	0	-232	0	0	0		0	6888	0	0	6888	0	0	0	0	0	0						0	0	0		
775456																																																																																						205717	16467	16467	8.6121%	11.4915%	10.5716%	189250	1790171	2197482	-7399	0			3.4915%			1				62226	2222685								0	0	0		0		152227	10.5716%	1	0	207054	11658	13545	0	-7399	0	0	0		0	189250	0	0	189250	0	0	0	0	0	0	0	0	0	16467	0	25203	0			
775773																																																																																				269920	0				24.1080%			65679		272437	-6223	0						0	0	0	0	42133	272437	0	0.0000%	6053	0	0	6053	2.2425%	0	0	0	0	1		23546		1	0	59456	0	0	0	-6223	0	0	0		0	65679	0	0	65679	0	0	0	0	0	0						0	0	0		
776369																																																																																				204464	0				13.6033%			27549		202517	373	0						0	0	0	0	19017	202517	0	0.0000%	21254	0	0	21254	10.3950%	0	0	0	0	1		8532		1	0	27922	0	0	0	373	0	0	0		0	27549	0	0	27549	0	0	0	0	0	0						0	0	0		
776547																																																																																						40419	1204	1204	8.7765%	12.6345%	12.2581%	39215	319910	446816	-5650	0			4.6345%			0				32387	446816								0	0	0		0		6828	12.2581%	1	0	33565	0	0	0	-5650	0	0	0		0	39215	0	0	39215	0	0	0	0	0	0	0	0	0	1204	0	0	0			
777254																																																																																						9486	871	871	7.6077%	10.9694%	9.9622%	8615	86477	113240	-1485	0			2.9694%			0				1115	113240								0	0	0		0		7500	9.9622%	1	0	7130	0	0	0	-1485	0	0	0		0	8615	0	0	8615	0	0	0	0	0	0	0	0	0	871	0	0	0			
777366	1051726	0				12.9327%			132879		1027468	-2902	0						0	0	0	83931	1029103	0	0.0000%	117878	0	0	117878	11.2081%	0	0	0	0	50850		0	131879	0	71	1564	-2635	0	0	0		0	132879	0	0	132879	0	0	0	0	0	0						1635	0	0																																					0																	1				1																															
777441																																																																																						11110	244	244	9.1760%	15.7058%	15.3609%	10866	70738	118417	-3407	0			7.7058%			0				8710	118417								0	0	0		0		2156	15.3609%	1	0	7459	0	0	0	-3407	0	0	0		0	10866	0	0	10866	0	0	0	0	0	0	0	0	0	244	0	0	0			
777870																																																																																				326291	0				13.7678%			44535		323473	-2678	0						0	0	0	0	45402	324340	0	0.0000%	26243	0	1160	27403	8.3983%	0	0	0	0	1		0		1	0	42724	0	0	867	-2678	0	0	0		0	44535	0	0	44535	0	0	0	0	0	0						867	0	0		
778738																																																																																						183061	10136	10136	13.1073%	15.6037%	14.7397%	172925	1173190	1319298	-1333	0			7.6037%			0				138008	1324409								0	0	0		0		38604	14.7397%	1	1424	176703	3643	1468	0	-1333	0	0	0		0	172925	0	0	172925	0	0	0	0	0	0	0	0	0	10136	0	5111	0			
779016																																																																																				1243826	0				9.9261%			101962		1027209	-1182	0						0	0	0	0	52849	1041427	0	0.0000%	150309	0	3868	154177	12.3954%	0	0	0	0	1		63331		1	0	114998	0	14218	0	-1182	0	0	0		0	101962	0	0	101962	0	0	0	0	0	0						14218	0	63241		
779351																																																																																						339273	29020	29020	11.1607%	14.1527%	12.9421%	310253	2397234	2779859	-5966	0			6.1527%			0				248781	2805556								0	0	0		0		87169	12.9421%	1	0	329984	25697	0	0	-5966	0	0	0		0	310253	0	0	310253	0	0	0	0	0	0	0	0	0	29020	0	25697	0			
779641																																																																																				67850	0				17.7471%			12131		68355	67	0						0	0	0	0	6101	68355	0	0.0000%	1667	0	0	1667	2.4569%	0	0	0	0	1		6030		1	0	12198	0	0	0	67	0	0	0		0	12131	0	0	12131	0	0	0	0	0	0						0	0	0		
779650																																																																																						66779	4446	4446	8.6758%	13.4935%	12.5951%	62333	494897	718467	0	0			5.4935%			0				49949	718832								0	0	0		0		12750	12.5951%	1	0	62699	326	40	0	0	0	0	0		0	62333	0	0	62333	0	0	0	0	0	0	0	0	0	4446	0	365	0			
779968																																																																																						202093	14591	14591	14.2031%	17.3228%	16.0721%	187502	1166630	1320147	-7779	0			9.3228%			0				90339	1320147								0	0	0		0		97163	16.0721%	1	0	179723	0	0	0	-7779	0	0	0		0	187502	0	0	187502	0	0	0	0	0	0	0	0	0	14591	0	0	0			
780049																																																																																				325244	0				9.2914%			29966		322512	-12307	0						0	0	0	0	23304	322512	0	0.0000%	19154	0	231	19385	5.9601%	0	0	0	0	1		6662		1	0	17659	0	0	0	-5343	0	0	-6964		0	29966	0	0	29966	0	0	0	0	0	0						0	0	0		
780218																																																																																						128789	9151	9151	9.9771%	16.8834%	15.6838%	119638	762815	1199126	-28493	0			8.8834%			0				124114	1227813								0	0	0		0		24211	15.6838%	1	0	119832	28616	71	0	-28493	0	0	0		0	119638	0	0	119638	0	0	0	0	0	0	0	0	0	9151	0	28687	0			
780263																																																																																						43787	2353	2353	12.7716%	23.3223%	22.0691%	41434	187747	324422	-11502	0			15.3223%			0				40434	324422								0	0	0		0		1000	22.0691%	1	0	29932	0	0	0	-11502	0	0	0		0	41434	0	0	41434	0	0	0	0	0	0	0	0	0	2353	0	0	0			
780722																																																																																						113182	8033	8033	13.2297%	17.6311%	16.3798%	105149	641945	794793	-5035	0			9.6311%			0				94639	794793								0	0	0		0		10510	16.3798%	1	0	100114	0	0	0	-5035	0	0	0		0	105149	0	0	105149	0	0	0	0	0	0	0	0	0	8033	0	0	0			
780955																																																																																						33532	2641	2641	9.2355%	13.4649%	12.4044%	30891	249032	334481	-1307	0			5.4649%			0				15621	342525								0	0	0		0		23314	12.4044%	1	0	37628	7501	543	0	-1307	0	0	0		0	30891	0	0	30891	0	0	0	0	0	0	0	0	0	2641	0	8044	0			
782016																																																																																						27640	717	717	16.3269%	29.5337%	28.7676%	26923	93588	164900	-2074	0			21.5337%			0				16444	167421								0	0	0		0		13000	28.7676%	1	0	27370	2521	0	0	-2074	0	0	0		0	26923	0	0	26923	0	0	0	0	0	0	0	0	0	717	0	2521	0			
782306																																																																																						2165588	205092	205092	12.9609%	11.6566%	10.5527%	1960496	18578139	15126235	-27717	0			3.6566%			0				514211	15593513								0	0	0		0		1913562	10.5527%	1	0	2400056	316449	140710	10119	-28285	-130	697	0		0	1960496	0	0	1960496	0	0	0	0	0	0	0	0	0	205092	0	467278	0			
782548																																																																																						13237	557	557	17.8937%	25.2986%	24.2341%	12680	52323	70863	-1512	0			17.2986%			0				11380	70863								0	0	0		0		1300	24.2341%	1	0	11168	0	0	0	-1512	0	0	0		0	12680	0	0	12680	0	0	0	0	0	0	0	0	0	557	0	0	0			
783161																																																																																						233965	15732	15732	11.4715%	18.6046%	17.3536%	218233	1257565	1902401	-17907	0			10.6046%			0				180521	1905172								0	0	0		0		40483	17.3536%	1	0	203097	0	2771	0	-18213	0	306	0		0	218233	0	0	218233	0	0	0	0	0	0	0	0	0	15732	0	2771	0			
783246																																																																																						62731	4917	4917	11.4122%	15.0108%	13.8342%	57814	417907	506596	-11562	0			7.0108%			0				54957	506639								0	0	0		0		2900	13.8342%	1	0	46295	0	43	0	-11562	0	0	0		0	57814	0	0	57814	0	0	0	0	0	0	0	0	0	4917	0	43	0			
783349																																																																																						3354	260	260	8.1657%	16.1998%	14.9440%	3094	20704	37890	0	0			8.1998%			0				1890	37988								0	0	0		0		1302	14.9440%	1	0	3192	0	0	98	0	0	0	0		0	3094	0	0	3094	0	0	0	0	0	0	0	0	0	260	0	98	0			
