"IDRSSD"	RCONG349	RCONG350	RCONG351	RCONG352	RCONG353	RCONG354	RCONG355	RCONG356	RCONG357	RCONG358	RCONG359	RCONG360	RCONG361	RCONG362	RCONG363	RCONG364	RCONG365	RCONG366	RCONG367	RCONG368	RCONG369	RCONG370	RCONG371	RCONG372	RCONG373	RCONG374	RCONG375	RCONHT50	RCONHT51	RCONHT52	RCONHT53	RCONHT54	RCONHT55	RCONHT56	RCONHT57	RCONHT58	RCONHT59	RCONHT60	RCONHT61	RCONK142	RCONK143	RCONK144	RCONK145	RCONK146	RCONK147	RCONK148	RCONK149	RCONK150	RCONK151	RCONK152	RCONK153	RCONK154	RCONK155	RCONK156	RCONK157	RCONMG95	RCONPU98	RCONPU99	RCONPV00	RCONPV01	
	SFP TPS ISS FNC INST HTM FV	SFP TPS ISS FNC INST AFS AMRTZ COST	SFP TPS ISS FNC INST AFS FV	SFP TPS ISS RE INV TR HTM AMRTZ COST	SFP TPS ISS RE INV TRS HTM FV	SFP TPS ISS RE INV TR AFS AMRTZ COST	SFP TPS ISS RE INV TR AFS FV	SFP CORP & SIMILAR LN HTM AMRTZ COST	SFP CORP & SIMILAR LN HTM FV	SFP CORP & SIMILAR LN AFS AMRTZ COST	SFP CORP & SIMILAR LN AFS FV	SFP 1T4 RES MBS I OR G GSE HTM AMRTZ	SFP 1T4 RES MBS I OR G GSE HTM FV	SFP 1T4 RES MBS I OR G GSE AFS AMRTZ	SFP 1T4 RES MBS I OR G GSE AFS FV	SFP 1T4 MBS N I OR G GSE HTM AMRTZ	SFP 1T4 RES MBS N I OR G GSE HTM FV	SFP 1T4 MBS N I OR G GSE AFS AMRTZ	SFP 1T4 RES MBS N I OR G GSE AFS FV	SFP DVRS (MIXED) POOLS SFP HTM AMRTZ	SFP DVRS (MIXED) POOLS SFP HTM FV	SFP DVRS (MIXED) POOLS SFP AFS AMRTZ	SFP DVRS (MIXED) POOLS SFP AFS FV	SFP OTHR CLTRL REF ASSET HTM AMRTZ	SFP OTHR CLTRL REF ASSET HTM FV	SFP OTHR CLTRL REF ASSET AFS AMRTZ	SFP OTHR CLTRL REF ASSET AFS FV	US government agency obligations (ex	US government agency obligations (ex	US government agency obligations (ex	US government agency obligations (ex	Mortgage backed securities (MBS), Is	Mortgage backed securities (MBS), Is	Mortgage backed securities (MBS), Is	Mortgage backed securities (MBS), Is	Asset-backed securities and structur	Asset-backed securities and structur	Asset-backed securities and structur	Asset-backed securities and structur	MBS CMRL PT SCTY GUAR FNMA HTM AMTRZ	MBS CMRL PT SCTY GUAR FNMA HTM FV	MBS CMRL PT SCTY GUAR FNMA AFS AMTRZ	MBS CMRL PT SCTY GUAR FNMA AFS FV	MBS CMRL PT SCTY OTHR HTM AMTRZ	MBS CMRL PT SCTY OTHR HTM FV	MBS CMRL PT SCTY OTHR AFS AMTRZ	MBS CMRL PT SCTY OTHR AFS FV	MBS CMRL OTHR CMRL GUAR FNMA HTM AMT	MBS CMRL OTHR CMRL GUAR FNMA HTM FV	MBS CMRL OTHR CMRL GUAR FNMA AFS AMT	MBS CMRL OTHR CMRL GUAR FNMA AFS FV	MBS CMRL OTHR CMRL OTHR CMRL HTM AMT	MBS CMRL OTHR CMRL OTHR CMRL HTM FV	MBS CMRL OTHR CMRL OTHR CMRL AFS AMT	MBS CMRL OTHR CMRL OTHR CMRL AFS FV	Amortized cost of available-for-sale	Structured financial products guaran	Structured financial products guaran	Structured financial products guaran	Structured financial products guaran	
189950																												0	0	0	0	0	0	3592	3200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
190563																												0	0	9761	9663	0	0	20425	20375	0	0	0	0	0	0	2048	2078	0	0	0	0	0	0	647	657	0	0	0	0		0	0	0	0	
190648																												0	0	24763	23991	0	0	12144	10945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
190947																												0	0	0	0	0	0	7646	7646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
190956																												0	0	0	0	0	0	40763	35670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
191355																												0	0	849	828					0	0	0	0	0	0	10277	10156	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
191935																												65903	65142	35386	33413	0	0	52303	47205	0	0	3052	2721	0	0	1819	1601	0	0	0	0	0	0	0	0	0	0	16153	16114		0	0	0	0	
192147																												0	0	25491	23824					0	0	5021	4634	0	0	0	0	0	0	0	0	0	0	2483	2244	0	0	0	0		0	0	0	0	
192558																												0	0	1855	1766					0	0	4701	4537	0	0	5969	5625	0	0	0	0	0	0	1337	1203	0	0	0	0		0	0	0	0	
192651																												0	0	450	449	0	0	184	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
192857																												0	0	2725	2708	0	0	19810	20822	0	0	2307	2311	0	0	1975	2049	0	0	0	0	0	0	1751	1811	0	0	0	0		0	0	2307	2311	
193162																												209	209	0	0	2321	2307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
193537																												0	0	4983	4845	0	0	15709	13964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
193649																												0	0	68577	68419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
193809																												0	0	21233	20571					0	0	0	0	0	0	16479	16565	0	0	1565	1584	0	0	7027	6948	0	0	34586	34253		0	0	0	0	
194440																												0	0	5027	4937	0	0	4977	4376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
194570																												0	0	1188	969	6164	5667	4873	4451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
194936																												0	0	1000	991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
195111																												0	0	12001	11731	0	0	19056	18008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
195157																												0	0	3913	3976	0	0	1958	1993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1056	973	0	0	0	0		0	0	0	0	
195456																												0	0	0	0	0	0	527	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
196752																												0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
196800																												0	0	10900	9815					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
197142																												0	0	98149	86175	0	0	289	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
197254																												898	898	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
197302																												0	0	4739	4657	0	0	41243	36396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
197478																																																													
197759																												0	0	1299	1215	0	0	24298	22213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
198073																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
198149																												0	0	36873	31973	0	0	54261	47091	0	0	0	0	0	0	25367	23267	0	0	0	0	0	0	4019	3873	0	0	0	0		0	0	0	0	
198251																												0	0	2500	2480	0	0	27444	24019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
198961																												0	0	4740	4596	0	0	6564	6686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
199137																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
199351																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
199436																												2000	1920	2147	2010	332	330	17900	16592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
199463																												0	0	4403	4326	0	0	25843	22882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
200435																												130260	120612	27361	27078					0	0	0	0	4123	3856	29904	29564	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
201254																												0	0	0	0	0	0	14960	13648	0	0	0	0	0	0	519	517	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
201834																												0	0	242	235					0	0	7068	7014	0	0	4337	4370	0	0	0	0	0	0	383	365	0	0	0	0		0	0	0	0	
202514																												1999	2001	4995	5047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
202541																												0	0	0	0	0	0	11030	9943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5289	4470	0	0	0	0		0	0	0	0	
202907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69269	60969					0	0	0	0	0	0	381	377	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
203043																												0	0	4000	3865					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
203052																												0	0	7220	7214					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
203575																												0	0	6119	5974	0	0	11434	9649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
204004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4399	4345	45016	46086					0	0	0	0	0	0	26437	26064	0	0	0	0	0	0	127007	120674	0	0	28229	27743		0	0	0	0	
204237																												0	0	36990	36957	0	0	10058	10006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
204826																												0	0	26131	26064	0	0	11181	10321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
205243																												0	0	17387	16149	0	0	12019	11457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
205346																												0	0	19864	19900	0	0	4333	3853	0	0	0	0	0	0	467	458	0	0	0	0	0	0	339	287	0	0	0	0		0	0	0	0	
205458																												0	0	295	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
205542																												0	0	44550	38556	0	0	901	789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
206156																												0	0	0	0	0	0	30474	28777	0	0	2878	2872	0	0	1550	1575	0	0	0	0	0	0	987	987	0	0	5794	5738		0	0	0	0	
206174																												0	0	24498	22855	0	0	53410	45492	0	0	0	0	0	0	31	31	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
206473																												0	0	0	0	0	0	10416	10049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
206772																												0	0	538	528	0	0	5819	4671	0	0	426	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	426	424	
206950																												0	0	3177	3207	0	0	1032	1006	0	0	239	237	0	0	499	497	0	0	0	0	0	0	0	0	0	0	0	0		0	0	239	237	
207041																												0	0	4080	4066	0	0	8143	7853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
207050																												0	0	3000	2986					0	0	0	0	0	0	2825	2729	0	0	0	0	0	0	599	598	0	0	0	0	-648	0	0	0	0	
207452																												0	0	1726	1892	0	0	6192	6267	0	0	8650	8634	0	0	169	171	0	0	0	0	0	0	0	0	0	0	8892	8824		0	0	6477	6466	
207470																												1396	1376	0	0	68924	65556	0	0	0	0	0	0	341	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
207555																												0	0	4871	4755	0	0	8113	7756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
207845																												0	0	155219	143772	0	0	68581	65168	0	0	0	0	0	0	782	782	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
207872																												0	0	0	0	25716	23565	7249	7299	0	0	0	0	0	0	0	0	0	0	0	0	5432	4753	10603	10430	0	0	0	0		0	0	0	0	
208057																												0	0	117370	117710					0	0	0	0	0	0	0	0	0	0	0	0	0	0	24093	24149	0	0	0	0		0	0	0	0	
208244																																																													
208347																												250	253	1702	1636	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11		0	0	0	0	
208440																												0	0	243	247	0	0	7188	6723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
208459																												0	0	3000	2991	0	0	71	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
208570																												0	0	20997	20996	1085	1046	10175	10383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10455	10212	0	0	0	0		0	0	0	0	
208655																												0	0	10570	10116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
208972																												0	0	4361	4354	0	0	13098	11654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
209148																												0	0	13000	12417					0	0	0	0	0	0	3991	3517	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
209362																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
209559																												0	0	21438	21134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
209858																												0	0	1065	1050	33517	30460	9387	9142	4395	4308	1042	1036	14554	12686	2050	2021	0	0	0	0	0	0	4048	3948	2335	2083	18146	17710		4396	4309	1042	1036	
210238																												0	0	9698	9145	3443	3304	56614	50580	0	0	0	0	236	230	8896	8106	0	0	0	0	676	578	1978	1729	0	0	0	0		0	0	0	0	
210256																												0	0	1711	1712	0	0	1894	1862	0	0	641	642	0	0	203	197	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
210434																																																													
211114																												0	0	833	787					0	0	1059	997	0	0	1375	1304	0	0	0	0	0	0	7213	7120	0	0	3908	3681		0	0	0	0	
211271																												0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
211338																												0	0	0	0	0	0	1	1	0	0	1979	1986	0	0	4475	4286	0	0	0	0	0	0	1516	1221	0	0	0	0		0	0	1979	1986	
211851																												0	0	818	782	0	0	3346	3285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
212018																												0	0	34644	32288					0	0	2060	2040	0	0	887	872	0	0	0	0	0	0	107	106	0	0	0	0		0	0	2060	2040	
212344																												0	0	7676	7025	0	0	22124	20511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
212522																												0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
212577																												0	0	8754	8801					0	0	16134	15922	0	0	41128	41900	0	0	0	0	0	0	16844	16694	0	0	0	0		0	0	16134	15922	
213471																												10910	10574	0	0	897	974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
213538																												0	0	9636	9211	0	0	4366	4136	0	0	0	0	0	0	2981	2987	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
213912																												0	0	22000	20890					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
213958																												609	572	2986	2744					0	0	0	0	0	0	2063	1858	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
214106																												0	0	13026	11752					0	0	0	0	126651	115848	88776	75536	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
214414																												0	0	138235	133125					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
214722																												0	0	1522	1526					0	0	36680	36536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34672	34284	2387	0	0	1367	1370	
214807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
215345																												0	0	30756	29928	0	0	44256	41375	0	0	0	0	0	0	941	935	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
215653																												0	0	1258	1266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
215662																												0	0	15573	15321					0	0	2540	2293	0	0	8254	7403	0	0	0	0	0	0	5450	4769	0	0	0	0		0	0	0	0	
215710																												31224	31702	13000	12511	82516	84184	5679	5354	2481	2528	0	0	4272	4141	0	0	0	0	0	0	41791	37180	262	252	0	0	0	0		2481	2528	0	0	
216164																												0	0	0	0	0	0	1993	1991	0	0	3338	3195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
216922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19712	19840	0	0	7901	7463					0	0	19712	19840	0	0	486537	426743	0	0	0	0	0	0	226663	179490	0	0	0	0		0	0	19712	19840	
217059																												0	0	89139	86752					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
218131																												0	0	6976	6471	0	0	21490	20227	0	0	11564	11126	0	0	3787	3739	0	0	0	0	0	0	17633	14157	0	0	0	0		0	0	11564	11126	
218261																												0	0	2023	2023	0	0	7433	7227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
218878																												0	0	1000	884					0	0	0	0	0	0	120	116	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
219044																												0	0	675	676	0	0	3686	3412	0	0	0	0	0	0	9971	9695	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
219651																												0	0	18387	17734	0	0	46888	43907	0	0	5060	4879	0	0	21235	20276	0	0	0	0	0	0	9610	9134	0	0	0	0		0	0	5060	4879	
219679																												0	0	2462	2343	0	0	3682	3438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
220059																												0	0	34068	30946	45662	44399	1825	1726	0	0	1523	1507	2977	2976	0	0	0	0	0	0	0	0	1029	1029	0	0	0	0		0	0	1523	1507	
220527																												0	0	5644	5268					0	0	39717	36220	0	0	0	0	0	0	0	0	0	0	1931	1658	0	0	17903	17635		0	0	31685	28177	
220844																												0	0	1317	1275	0	0	5452	5110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
220974																												18877	16850	9957	9638	18061	15606	35732	34670	0	0	0	0	2845	2413	2634	2575	0	0	0	0	2032	1690	1431	1326	0	0	0	0		0	0	0	0	
221775																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
222156																												0	0	25503	24187	0	0	31226	29176	0	0	0	0	0	0	2359	2335	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
222558																												0	0	9454	9414	0	0	13305	13076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
222754																												0	0	525	523	0	0	256	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14583	14308	0	0	0	0		0	0	0	0	
223322																												0	0	313	313					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
223452																												0	0	16743	16734	0	0	2864	2805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
223751																												0	0	674	636	0	0	722	674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
223845																												0	0	24484	23887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
224954																												0	0	0	0	0	0	946	958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
225054																												0	0	2503	2433	0	0	3287	3243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
225157																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
225559																												0	0	25047	23159	0	0	45654	41576	0	0	0	0	0	0	44544	40876	0	0	0	0	0	0	4612	4209	0	0	0	0		0	0	0	0	
225942																												0	0	10252	9193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
226949																												0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
227151																												0	0	12383	12679	0	0	49443	44969	0	0	4846	4665	0	0	32071	32178	0	0	0	0	0	0	8451	7978	0	0	0	0		0	0	4846	4665	
227357																												1211	1216	46069	41474	0	0	8704	7611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
227656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	961					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
227777																												0	0	871	839	30	30	23627	22423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
228000																												0	0	4000	3978	0	0	50767	42657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
228158																												0	0	950	943	0	0	9388	9082	0	0	9868	9568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	9868	9568	
228279																												0	0	23	23	0	0	2622	2330	0	0	2031	1886	0	0	0	0	0	0	0	0	0	0	17721	14568	0	0	0	0		0	0	2031	1886	
228345																												10703	10258	0	0	915	929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
229070																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
229173																												0	0	353	330	0	0	13491	11384	0	0	0	0	0	0	366	340	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
229342																												0	0	16156	15524					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
229454																												0	0	0	0	0	0	33278	30801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
229801																																																													
229913																																																													
230423																												0	0	49987	46768	0	0	10233	9277	0	0	0	0	0	0	2279	2269	0	0	0	0	0	0	5683	5132	0	0	0	0		0	0	0	0	
230610																												0	0	30994	30326	0	0	17543	16637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
230759																												0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
231279																												0	0	500	498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
232847																												0	0	0	0	0	0	34924	31738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
232856																												0	0	143	135	0	0	9089	7971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
233031																																																													
233246																												425	416	12347	12030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
233358																												0	0	68228	66302	0	0	5366	4870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
233442																												0	0	0	0	0	0	4969	4366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
233527																												0	0	78905	72040	0	0	150983	128644	0	0	0	0	0	0	10978	9846	0	0	0	0	0	0	12921	9583	0	0	0	0		0	0	0	0	
233554																												0	0	9144	9020	0	0	13529	12572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27096	27084	0	0	0	0		0	0	0	0	
234355																												0	0	65147	63860					0	0	31244	29442	0	0	44683	42538	0	0	0	0	0	0	1119	1102	0	0	0	0		0	0	31244	29442	
234506																												0	0	14236	13832					0	0	0	0	0	0	0	0	0	0	0	0	0	0	880	868	0	0	0	0		0	0	0	0	
234739																												0	0	0	0	0	0	95605	96751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
234841																												0	0	83959	83567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2363	2362	0	0	0	0		0	0	0	0	
235174																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
235231																												0	0	14778	13894	0	0	27036	25454	0	0	0	0	0	0	1874	1851	0	0	0	0	0	0	630	517	0	0	0	0		0	0	0	0	
235446																												0	0	943	954	0	0	7458	6578	0	0	0	0	0	0	111	107	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
235530																												0	0	12500	12213	0	0	3126	2931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
235558																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
235950																												0	0	8245	7953	0	0	7818	7451	0	0	107	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	107	107	
236153																												0	0	336	329					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
236256																												0	0	9313	9130	0	0	15410	15464	0	0	0	0	0	0	7204	7222	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
236603																												0	0	8636	7709	0	0	48968	43959	0	0	217	216	0	0	0	0	0	0	0	0	0	0	3293	2971	0	0	0	0		0	0	217	216	
236706																												40000	38571	244971	209446					0	0	0	0	0	0	49857	45324	0	0	0	0	0	0	39242	37815	0	0	0	0	0	0	0	0	0	
236957																												0	0	8495	8204					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
237066																												0	0	39998	39068					0	0	0	0	0	0	0	0	0	0	0	0	0	0	19810	20365	0	0	0	0		0	0	0	0	
237619																												0	0	0	0					0	0	24551	24466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	24551	24466	
237954																												0	0	0	0	0	0	18487	18002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
238139																												0	0	69335	68462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
238250																												0	0	0	0	0	0	10467	9777	0	0	0	0	0	0	1605	1608	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
238737																												0	0	90477	86461	0	0	47714	38127	0	0	0	0	0	0	1078	1010	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
