"IDRSSD"	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG422	RCONG423	RCONG427	RCONG428	RCONG432	RCONG433	RCONG437	RCONG453	RCONG457	RCONG458	RCONG462	RCONHT72	RCONJ455	RCONJ456	RCONJ457	RCONJ459	RCONPV10	RCONPV11	RCONPV12	RCONPV13	RCONPV14	RCONPV15	RCONPV16	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
303747								0	955																																	2770	2164	0	0													
303952								2705	169																																	9207	42845	0	0													
304173								13453	0																																	59743	14284	0	0													
304520								3173	2681																																	2354	10840	0	0													
304575								0	0																																	0	390	0	0													
304762								267	11130																																	17093	2904	0	0													
304913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0	0													
305059								0	2992																																	4218	4231	0	0													
305077								595	3198																																	522	348	0	0													
305237								208	846																																	3948	1375	0	0													
305442								6326	19830																																	27932	3972	0	0													
306056								326	0																																	519	917	0	0													
306159	0	0	0	0	0	0	3000	16212	6445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																11640	1008	0	0													
306337								1580	274																																	9480	16829	0	0													
306908								8241	14465																																	17623	13519	0	0													
307062								5653	11169																																	81928	1031	0	0													
307334								12038	15451																																	4293	1781	0	0													
307361								14828	15156																																	27408	4750	0	0													
307679								3855	22028																																	67494	25396	0	0													
308256								0	674																																	2404	3175	0	0													
308340								4560	1434																																	2273	23270	0	0													
308836								0	3058																																	0	4160	0	0													
309150								12642	447																																	157	22342	0	0													
309655								34914	134647																																	144486	74133	0	23089													
309851								0	89																																	5	1692	0	0													
310754								25680	821																																	3028	227	0	0						Warehouse cred line collateralized by loans in 10b			Mort loans sold to Interim Purchaser - saleable by bank				
310978	0	0	0	0	0	0	0	32724	4756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																15600	51236	0	0													
311050								6194	13393																																	31087	38073	0	0													
311144								0	0																																	3483	2463	0	0													
311256								18375	2132																																	20422	884	0	0													
311265								3381	8098																																	10244	1796	0	0													
311603								9292	64259																																	18420	23923	0	0													
311658								1486	90																																	1066	50	0	0													
311845	0	0	0	0	0	0	760000	276362	924078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5161	27174	5100	0	0	0	0	0	0	0	5100	0				1459107	626404	0	5000	0	0	0	0	5000								
311939								4207	3047																																	5634	6995	0	0													
312244								1422	1427																																	30004	89475	0	0													
312356								4369	2637																																	3174	144	0	0													
313009								686	2393																																	4601	8190	0	0													
313157								4394	284																																	12521	15139	0	0													
313223								2945	8797																																	24569	3619	0	0													
313577								8546	7857																																	73136	73457	0	0													
314257								19525	25026																																	152618	3918	0	0													
314444								4837	2370																																	3154	1898	0	0													
315656								6897	10553																																	1015	325	0	0													
316840	0	0	0	0	0	18913	0	82787	272925	0	0	0	18913	0	0	0	0	0	0	0	0	0	0	0	18913	0																574597	161926	0	452509													
316859								0	1950																																	1363	1569	0	0													
316934								0	0																																	7004	0	0	0													
317258								3742	35533																																	34841	31843	0	0													
317342	0	0	0	0	0	0	0	22446	625093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																819731	130754	0	11100													
317379								6371	15614																																	8843	4929	0	0													
318974								33015	25528																																	91752	15499	1032	0													
319047								7820	5181																																	10857	6402	4300	0													
319551								492	15445																																	28815	73122	0	0													
320034								0	27																																	331	4109	0	0													
320052	0	0	0	0	0	0	0	20428	22868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																14337	15865	0	0													
320070								0	2161																																	1345	1771	0	0													
320119	0	0	0	0	0	0	0	14855	317935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105554	34262	106120	0	0	0	0	0	0	0	106120	0				1515773	168408	0	247962	0	158386	7503	13508	68565								
321152	0	0	0	0	0	0	0	6144	12078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3219	2022	0	0													
321255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																715	574	0	0													
321273								28822	10015																																	23797	11626	0	0													
321330								173	103																																	4719	170	0	0													
321947	0	0	0	0	0	0	0	9100	31237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																29162	8780	0	0													
322449								6718	41																																	483	1695	0	0													
322551								556	116																																	208	609	0	0													
323204								37519	119352																																	117455	234722	0	0													
323651								4910	4108																																	4412	5809	0	0													
324153								3320	58																																	8225	10415	0	0													
324229								2029	0																																	1	304	0	0													
324256								0	0																																	9030	0	0	0													
324340	0	0	0	0	0	0	0	19115	94012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																306384	39115	2500	0													
324854								2673	10107																																	4962	9697	0	0													
324863	0	0	0	0	0	0	0	56432	149319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																186305	261904	0	0													
324975								1328	0																																	6	1967	0	0													
325141	0	0	0	0	0	0	0	2892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3524	1460	0	0													
325459								0	0																																	102	5934	0	0													
325534								2280	1997																																	2173	11914	0	0													
326054								9354	19548																																	34323	7671	0	0													
326344								2890	6017																																	40715	23444	0	0													
326858								1129	61495																																	209395	168150	0	0													
326979								6305	6708																																	14169	16551	0	0													
327220								335	202																																	12304	1766	0	0						Letter of credit to secure insurance policy for customer							
327305								13701	14189																																	58248	26399	0	0													
327435								10989	9915																																	7433	15192	0	0													
327556								416	1153																																	12872	37682	0	0													
327855								29756	68713																																	28560	26464	0	0													
328058								240	1187																																	0	2095	0	0													
328357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1000	0	0	0													
328656								235	74																																	5696	23956	0	0													
328777	0	0	0	0	0	0	226400	45512	207239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																108934	22021	0	2806													
329149								0	0																																	4392	23033	0	0													
329345								31903	52727																																	22181	9648	7861	0													
329550								12690	6339																																	33003	595	0	0													
329952	0	0	0	0	0	0	0	32628	13389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																11034	12200	0	0													
330239								0	4434																																	9007	4617	0	0													
330248								0	0																																	522	9161	0	0													
330855	0	0	0	0	0	0	0	33380	84316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																107390	45154	0	0													
330949								10069	14656																																	4353	7329	0	0													
331076								2589	13399																																	16243	0	0	0													
331375								11338	682																																	8401	4477	0	0													
331544								0	295																																	6554	483	0	0													
331713								3208	20647																																	20258	10473	0	0													
332224								100	2600																																	7261	2323	0	0													
332671								4324	2685																																	0	0	0	0													
332756								0	0																																	1410	6748	0	0													
333034								489	886																																	930	2832	0	0													
333203	0	0	0	0	0	0	0	61561	75567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																17971	48667	0	0													
333650								271	0																																	10567	51046	0	320													
333856								54061	3164																																	18331	2527	0	0													
333940	0	0	0	0	0	0	0	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																887	1446	0	0													
334264								8165	36290																																	22847	15127	0	0													
335346								4392	11832																																	17555	24980	0	0													
336147								6807	8196																																	2117	1935	0	0													
336361								1962	755																																	1466	665	0	0													
336576								4144	114																																	2283	547	0	0													
337340								0	0																																	550	11	0	0													
338646								6209	21888																																	4294	21645	0	0													
338945								0	35																																	3462	2623	0	0													
339072	0	0	0	0	0	0	0	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7326	0	0	0													
339353								255	0																																	3244	2473	0	0													
339456	0	0	0	0	0	0	2000	34096	23928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																26615	3406	0	0													
339607								33673	18550																																	12915	7759	0	0													
339773	0	0	0	0	0	44702	0	69664	499448	0	0	0	0	44702	0	0	0	0	0	0	10788	33914	0	0	0	0																245746	15347	0	0													
339858	0	0	0	0	0	0	0	52917	3287586	0	0	10261	0	935	969	7546	1746	0	0	0	0	935	0	0	0	0	38583	96025	38420	12204	0	0	0	0	0	0	38420	12204				10500877	4459564	478	860436	36016	189381	407993	67158	159888								
340135	0	0	0	0	0	0	270000	31523	120724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																82449	8778	0	50													
340144								19349	14370																																	152526	0	0	0													
340256								17984	22456																																	43530	1177	0	0													
340443								3631	481																																	0	1737	0	0													
340742	0	0	0	0	0	0	0	1727	9807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																34425	10986	0	0													
340751								25352	16017																																	23955	16887	0	0													
341310								14269	52659																																	69470	15165	0	0													
342054								22806	18637																																	6315	9735	0	0													
342410	0	0	0	0	39699	23559	609	98259	216785	0	0	39699	23559	0	0	0	0	18473	2466	18760	0	0	0	0	6017	17542																442509	155351	0	27002													
342634	0	0	0	0	283288	111065	0	484680	1540172	0	0	283288	111065	0	62477	168942	51869	0	0	0	34555	52675	23835	0	0	0	3838	5993	8195	0	0	0	0	0	0	0	8195	0				1069605	249826	0	292209	96465	92730	0	52004	51010								
343051								9	1946																																	135	103	0	0													
343248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	11370	0	0													
343770								939	24																																	405	563	0	0													
343903								2891	2050																																	8275	14177	0	0													
343958								0	0																																	1334	14680	0	0													
344647	0	0	0	0	0	0	0	253	5295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																47154	26272	0	0													
344852								1583	208																																	2092	684	0	0													
345309	0	0	0	0	0	0	0	20325	66039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																53043	57037	0	0													
345345	0	0	0	0	0	0	0	1450	5503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																39954	79551	0	0													
345747	0	0	0	0	0	0	0	27672	55562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																28149	10085	0	0													
345756	0	0	0	0	0	0	0	3116	3516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																19732	0	0	0													
345877								6688	41207																																	24664	9893	0	0													
346379								8963	4913																																	7843	8681	0	0													
346566								4671	217																																	4	0	0	0													
346771								533	862																																	3898	5608	0	0													
347022								2094	3073																																	2581	1259	0	0													
347639								117	3332																																	6478	0	0	0													
347956	0	0	0	0	0	0	415	2830	5016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																20082	5068	0	0													
348159								5607	5672																																	9036	560	0	0													
348720								85431	20784																																	12212	3738	0	0													
349129								3160	4030																																	805	769	0	0													
349343								3860	1288																																	23833	7410	0	0													
350657								0	42																																	930	1260	0	0													
350750								8459	6830																																	210	22543	0	0													
351131	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	5820	0	0													
351560								1572	3732																																	21155	0	0	0													
351878								0	0																																	8568	1898	0	0													
352370								983	2125																																	2825	3539	0	0													
352651								3738	5911																																	23710	3566	0	0													
352745								2963	36																																	2888	7041	0	0													
352772	0	0	0	0	41077	642	0	673437	723532	0	0	41077	642	0	0	0	0	0	33493	7584	0	0	0	0	642	0	0	10310	15908	0	0	0	0	0	950	0	16858	0				924815	204010	0	0	0	0	0	0	0								
353238								20504	35358																																	8249	3934	0	0													
353546								983	1978																																	3279	9225	0	0													
353555	0	0	0	0	0	0	0	31025	91890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2339059	53752	0	0													
353957								0	0																																	0	6184	0	0													
354253								0	0																																	1994	2615	0	0													
354310	0	0	0	0	0	0	1540700	116511	169393	0	0	829412	0	0	59858	554554	215000	0	0	0	0	0	0	0	0	0																1008697	119771	0	0													
354552								5919	9777																																	17828	29382	0	0													
354851								0	157																																	1854	3777	0	0													
355120								7096	12296																																	20358	4612	0	0													
355559								5948	9078																																	41389	7314	0	0													
355858	0	0	0	0	0	0	0	39213	51895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																75835	35880	0	0													
356239								729	174																																	12430	47662	0	0													
356659								3615	6																																	0	3390	0	0													
356752								6049	25903																																	5615	262	0	0													
357526								2140	1979																																	9490	3393	0	0													
357553								527	1589																																	2703	33907	0	0													
357777								0	0																																	10382	9225	0	0													
357937								3487	21930																																	10186	5838	0	0													
358112								1278	176																																	808	5717	0	0													
358448								0	107																																	845	1593	0	0													
358756								62	13																																	1084	3535	0	0													
359472								37	1270																																	750	0	0	0													
359744								28	1406																																	2437	5198	0	0													
360777	0	0	0	0	0	0	0	537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	230	0	0													
361055								33839	26421																																	35461	40881	0	0													
361167	0	0	0	0	0	0	6230	109944	489379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																238792	87495	0	5420													
361279								4531	18597																																	4212	11898	0	0													
361354								0	0																																	345	853	0	0													
361439	0	0	0	0	0	0	0	18000	10995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3337	4438	0	0													
362043								333	0																																	0	3068	0	0													
362155								3381	256																																	6140	2766	0	0													
362717	0	0	0	0	0	0	0	0	93960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																69308	17291	0	0													
362856								0	0																																	0	1121	0	0													
362940								0	0																																	122	830	0	0													
363442								0	0																																	0	0	0	0													
363648								5	50																																	3825	9103	0	0													
363657	0	0	0	0	0	0	0	6202	17408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	6697	0	0													
363778								153	0																																	0	0	0	0													
364131								6870	20292																																	2568	3752	0	0													
364270																																																										
364430								3629	9876																																	7880	6519	0	0													
364850	0	0	0	0	0	0	0	1270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2065	356	0	0													
365325	0	0	0	0	0	0	0	639345	2313746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32955	0	0	0	0	0	0	0	0	0	0	0				1263997	641868	250	238734	225684	0	0	0	13050								
365745								7029	25409																																	3231	817	0	0													
365848								285	0																																	380	30	0	0													
365950								1946	2205																																	1944	3857	0	0													
366078								19864	26381																																	39633	10	0	2243													
366238	0	0	0	0	0	0	185000	58655	95963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																36906	80304	0	0													
366247								116	60																																	4192	10098	0	0													
366359								476	0																																	754	886	0	0													
366658								1909	688																																	3624	887	0	0													
366854								2481	219																																	13303	842	0	750													
367150								3357	0																																	1507	3851	0	0													
367178								402	2173																																	9644	0	0	0													
367431								10411	11668																																	7572	2597	0	0													
367543								0	20490																																	18848	17164	0	0													
368054								0	0																																	804	2295	0	0													
368344	0	0	0	0	0	0	0	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																787	10903	0	0													
368522								319	310																																	4345	4855	0	0													
368951								2752	7157																																	9626	16279	0	0													
369453								0	2541																																	2769	9302	0	0													
369659								40479	49115																																	71607	49097	0	0													
370020								16073	15073																																	24576	27985	0	0													
370347								606	1641																																	0	16196	0	1410													
370721	0	0	0	0	0	0	0	2382	1382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2969	7189	0	0													
370833								0	468																																	165	506	0	0													
370954								16078	1721																																	0	196	0	0													
371223								0	48013																																	3188	1675	0	0													
371232								1033	6796																																	9135	984	0	1232													
371362								4481	4480																																	17037	21296	0	0													
371559								405	838																																	1076	7755	0	0													
371755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																183	108	0	0													
371849								0	41																																	151	2639	0	0													
371924								0	37560																																	119355	13858	0	0													
371942								21	392																																	1358	1731	0	0													
372444								65	112																																	411	2781	0	0													
372538								18018	61998																																	37575	39200	0	0													
372640								3018	2042																																	5049	2663	0	0													
372855	0	0	0	0	0	0	0	6237	25791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4854	1764	0	0													
373272								1391	0																																	0	0	0	0													
373553								0	1268																																	1681	0	0	0													
373601	0	0	0	0	0	0	0	0	5529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	10399	0	0													
374130								14819	8509																																	6804	3958	0	0													
374653	0	0	0	0	0	0	0	47760	74021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																166217	70694	0	0													
374774								0	1053																																	4406	0	0	0													
375043	0	0	0	0	0	0	236000	7041	17599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																127445	101903	0	3089													
375379								0	213																																	0	0	0	0													
375502								9218	26960																																	94200	7455	0	308292													
375566								63584	3784																																	15905	489	0	0													
375650								220	0																																	59	95	0	0													
376237								0	2489																																	76	1184	0	0													
376273	0	0	0	0	0	0	0	3883	64614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																37589	43583	0	0													
376442	0	0	0	0	0	0	0	1431	6118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																19943	56752	0	0													
376947								570	156																																	3814	8018	0	0													
377663	0	0	0	0	0	0	0	611	534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4042	2872	0	0													
377850								8697	309																																	3163	2160	0	0													
378044								2110	281																																	710	7379	0	0													
378110								0	464																																	643	940	0	0													
379050								0	0																																	0	2843	0	0													
379153								2403	21																																	2343	3011	0	0													
379470								39	4773																																	0	80	0	0													
379649	0	0	0	0	0	0	0	1557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5252	0	0	0													
379920	0	0	0	0	622674	197016	0	742564	1158413	0	0	622674	197016	0	170269	446117	6288	0	0	0	7119	148194	41703	0	0	0	9931	56508	12060	0	0	0	0	0	0	0	12060	0				7122717	1113415	951	848816	54572	70634	0	156030	567580								
380346								251	5																																	3735	3004	0	0													
380458								51329	106486																																	125070	0	0	7290													
380533								4109	11275																																	10185	36907	0	0													
380878								1125	18207																																	5914	0	0	0													
380944								3825	6646																																	19590	12	0	0													
381026	0	0	0	0	0	0	0	143	539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																511	1292	0	0													
381932								8993	18891																																	5370	0	0	0													
381950								700	2981																																	6256	1716	0	0													
382050	0	0	0	0	0	0	0	2595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																45872	3560	0	0													
382069	0	0	0	0	0	0	0	0	7008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2792	12230	0	0													
382256								265	0																																	2162	3458	0	0													
382274								0	0																																	0	0	0	0													
382443								115	1113																																	3505	11628	0	0													
382537								4236	8490																																	9201	2103	0	0													
382649								2956	17363																																	27680	13771	25011	0													
382658								0	0																																	9132	36025	0	0													
382742								388	15975																																	7564	919	0	0													
382854	0	0	0	0	0	0	0	2763	1105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2103	1185	0	0													
384018								0	27994																																	172061	12402	0	0													
384278	0	0	0	0	0	0	0	25150	63654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																28137	10665	0	0													
384353								0	0																																	0	2387	0	0													
384652								10875	52105																																	45794	9385	0	4316													
384830								1533	2107																																	1565	729	0	0													
385350								3107	0																																	8240	5185	0	0													
385471								2510	49																																	1852	61934	0	0													
385547								1573	150																																	1369	6348	0	0													
385686								0	1861																																	269	1179	0	0													
386432								8224	615																																	4066	1698	0	0													
386450	0	0	0	0	0	0	0	970	8054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1661	63112	0	0													
386731								6234	1862																																	12855	6546	0	0													
386825								0	0																																	4634	0	0	0													
387055								2861	380																																	1617	13701	0	0													
387671								8172	14630																																	7852	4450	0	0													
388155								1207	5228																																	1693	2184	0	0													
388258								0	0																																	24	251	0	0													
388557								15873	31306																																	21414	34294	0	0													
388744								7109	1424																																	7459	13187	0	0													
388753								0	431																																	425	1529	0	0													
388874								5424	0																																	0	1	0	0													
389358								2783	214																																	22773	37676	0	0													
389376								259	271																																	4028	22	0	0						Commitment to purchase CD							
390372								2767	0																																	0	90	0	0													
390840								1432	17678																																	18529	6973	0	0													
391418								151	22																																	224	4328	0	0													
391557								439	55																																	54	0	0	0													
391575																																																										
391959								201	500																																	1097	9585	0	0													
391977								5514	21054																																	11322	18612	0	0													
392152								21641	0																																	414	275	0	0													
392255								1960	597																																	2804	984	0	0													
392778								4173	11386																																	39035	1909	0	3750													
393252								0	0																																	0	36258	0	0													
393355	0	0	0	0	0	0	0	1187	6419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6974	5754	0	1000													
393953								6560	37475																																	44111	3503	0	0													
394156								0	664																																	2775	9331	0	0													
394259								333	69																																	10866	49936	0	0													
395238	0	0	0	0	522407	534631	0	183702	1829502	0	0	522407	0	534631	85134	436820	453	0	0	0	123185	294488	116958	0	0	0	35965	49857	0	0	0	0	0	0	974	0	974	0				7402717	554841	0	2136926	52409	1375725	64853	18376	625563								
396057								989	1339																																	3270	1406	0	0													
396244	0	0	0	0	0	0	0	24437	23018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2439	0	0	0													
396253								131562	21680																																	50114	8854	1192	0						.							
396954								0	0																																	0	9173	0	0													
397456	0	0	0	0	0	0	0	1558	2430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5297	3429	0	0													
397531								0	47768																																	12370	34	0	0													
397540	0	0	0	0	0	0	0	49693	174557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																122599	20579	1000	0													
397559								31210	63550																																	11737	11277	0	0													
397755								9001	257049																																	26571	839	0	0													
397858								8105	4417																																	1783	0	0	0													
398051	0	0	0	0	0	0	0	5492	2556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2026	7938	0	0													
398248	0	0	0	0	0	0	0	1342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																10704	1279	0	0													
398668																																																										
398837								4693	9348																																	1306	2079	0	0													
399357								0	0																																	0	6700	0	0													
399517	0	0	0	0	44056	28847	0	41712	572980	0	0	44056	28847	0	0	21591	13258	7111	2096	0	0	25369	0	0	3478	0																501708	98805	0	7508						FHLB of Pittsburgh letter of credit							
399731	0	0	0	0	0	0	0	544	2208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1283	579	0	0													
399973								1316	1769																																	2170	465	0	0													
400057								998	1485																																	5930	13579	0	0													
400141								3876	31029																																	47656	21555	0	0													
400365								4301	3211																																	7580	1176	0	0													
400767								79	1085																																	0	435	0	0													
401072								670	76																																	0	0	0	0													
401559								0	251																																	1040	3478	0	0													
401755								10141	11128																																	6666	42969	0	0													
401906								1784	15128																																	6201	3015	0	0													
401951								12003	0																																	2795	6	0	0													
402846								0	0																																	0	4250	0	0													
402873								1120	0																																	0	40	0	0													
403067								0	0																																	9124	3588	0	0													
403151	0	0	0	0	0	0	50000	24217	53699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																171689	234474	0	43093													
403179								14994	30512																																	27624	1682	0	40000													
403254								0	0																																	0	0	0	0													
403656								0	0																																	100	809	0	0													
403870								12616	11987																																	36078	2119	0	0													
403946								5320	78091																																	75649	7175	0	0													
404653								500	27867																																	47779	0	0	0													
404943								615	380																																	430	5390	0	0						ICS deposits - one way sell							
406022								7283	6097																																	18367	809	0	0													
406059								23011	34606																																	44088	7906	0	9000													
406666								4543	2452																																	17454	3199	0	0													
406974								11563	14347																																	6391	4895	0	0													
407168								1328	3862																																	2390	13250	0	0						Standby LOC issued to Hansford County Hosp District							
407506								19165	141007																																	209844	19162	0	1100													
407645								4262	4681																																	27243	5859	0	0													
407850								0	0																																	129	1850	0	0													
408307	0	0	0	0	0	0	0	4402	6251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																17880	12712	0	0													
408642								0	69216																																	3697	3693	0	470604													
408875								0	18765																																	72779	0	0	26629													
409265								488	0																																	1824	4831	0	0													
410159								0	0																																	282	665	0	0													
410560								24	127																																	16528	38929	0	0													
410748	0	0	0	0	0	0	42844	4098	5211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5619	3500	0	0													
410917								3332	9685																																	9995	361	0	0													
411062								0	0																																	3443	0	0	0													
411174								2056	2330																																	1131	5	0	0													
411231								3661	1172																																	2976	1011	0	0													
411240								402	1																																	1616	5180	0	0													
411549								0	0																																	83	3338	0	0													
411576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																617	2328	0	0													
411624	0	0	0	0	0	0	0	824	856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3057	7125	0	0													
411651								0	2126																																	2077	47406	0	0													
412153								1344	13025																																	14508	32690	0	0													
412452								125	598																																	494	450	0	0													
412555								0	666																																	4820	18169	0	0													
412667								2117	870																																	14014	23280	0	0													
412751	0	0	0	0	36037	0	0	25122	397312	0	0	36037	0	0	0	0	0	6994	29043	0	0	0	0	0	0	0																928345	346711	0	277411													
412845								339	1543																																	9687	22780	0	0													
412872								723	301																																	960	47	0	0													
413141	0	0	0	0	0	0	0	0	11843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																600	77422	0	0													
413208																																																										
413347								391	510																																	3146	2370	0	0													
413543								1677	67																																	713	12999	0	0													
413646								2848	433																																	43892	37043	0	0													
413673								963	4280																																	1678	752	0	0													
413758								0	49																																	4906	16981	0	0													
414102								3562	2970																																	28110	2148	0	0													
414652								0	720																																	5332	18498	0	0													
414764								29718	35205																																	2698	6687	0	0													
414858								1537	3062																																	1535	8914	0	0													
416245	0	0	0	0	106453	73919	0	134048	766585	0	0	106453	0	73919	19785	86668	0	0	0	0	14997	58922	0	0	0	0	23037	10785	8140	0	0	0	0	0	0	0	8140	0				2325837	1024407	0	23844	0	0	0	23844	0								
416272								4327	2240																																	788	75	0	0													
416339								3310	97																																	7838	7394	0	0													
416357								0	0																																	0	17141	0	0													
416656								4470	986																																	1365	13482	0	0													
416674								56062	53354																																	0	5162	0	0													
417626								4568	20535																																	5989	1532	0	0													
417710								913	193																																	759	26	0	0													
418100								2036	1178																																	7897	5999	0	0													
418249								15004	20993																																	84714	141759	0	209													
418436								0	0																																	713	10	0	0													
419406	0	0	0	0	0	0	353525	43410	288130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																489203	206088	0	0						SSFA Total							
419675								6156	43433																																	45764	0	0	100													
419947								0	0																																	2219	2526	0	0													
420578								1093	9590																																	14294	1250	0	0													
420644								6671	10572																																	16764	3004	0	0													
420877								1373	3094																																	6955	98	0	0													
421445								186	0																																	6212	16642	0	0													
421539								7005	2216																																	10460	1129	0	0													
422116								609	3																																	1852	711	0	0													
422433	0	0	0	0	0	0	426181	4075	50375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																99457	46439	0	0													
422657								559	553																																	101	170	0	0													
423159								314	1055																																	844	3000	0	0													
423449								2071	49777																																	61942	18147	0	0													
423636								10990	7156																																	2573	5831	0	0													
423739								23413	115048																																	22094	16291	0	0													
424156								90	2073																																	5654	34326	0	0													
424240								501	0																																	3565	14932	0	0													
424352								1846	1327																																	7427	1400	0	0													
424437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	24	0	0													
425050								0	0																																	0	747	0	0													
425108								359	1792																																	21692	2472	0	0													
425818								7398	12997																																	13168	8212	0	0													
425845								0	0																																	0	73462	0	0													
