"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1545	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDJ451	RCFDJ454	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCFDPV05	RCFDPV06	RCFDPV07	RCFDPV08	RCFDPV09	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLE75	RCONLG24	RCONLG25	RCONPR04	RCONPR05	RCONPR06	RCONPV05	RCONPV06	RCONPV07	RCONPV08	RCONPV09	RIADG377	
860147																																																																				0	34283	7098		22398			36257	537		2503	275537	0	0	249	68057	652		60119	2404	7079	18360	29545	2640	7952	36438	23804	69818	51295	15290	10398				0	24			7031	4320	31752	51066							0														53227				552		0	131		3090													6338			CONF	CONF										
860231																																																																				0	2408	0		5795			943	0		0	11644	0	0	0	0	0		5579	0	0	0	0	0	0	1929	3650	2687	2204	1174	0				0	0			0	0	0	1990							0														0				55		0	26		449													33			CONF	CONF										
860259																																																																				0	1180	10256	0	0	17793	0	17793	13149		0	266521	0	3	0	28316	479	17834	111697	7422	2201	7648	5405	2209	3431	80084	21990	64277	46690	2940	14543	0	0	0	0	27	0		21893	42011	46038	84955	0	3				0	0													15709	110460				0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	CONF	CONF									637	
860334																																																																				0	1563	538		708			7402	3304		7289	282256	0	0	0	118314	3741		45959	1074	5697	20221	47194	39943	3772	32917	25228	37009	51165	17364	0				0	195			16025	44253	50259	24211							0													0	136078				426		0	0		1794													2660			CONF	CONF									0	
860352																																																																				0	86115	3		148669			19154	2648		2108	343461	0	0	0	29159	2877		133200	995	3681	11828	10697	1785	0	99499	58514	49345	95043	10158	58				286	58			2301	0	23765	8691							0													0	70015				486		0	179		7206													10242			CONF	CONF									0	
861153																																																																				0	12901	0		17991			1729	0		0	34214	0	13	0	387	0		13632	99	268	21	0	0	0	19658	9708	1355	1690	1415	0				0	0			73	0	0	232							0														0				0		0	1		714													173			CONF	CONF										
861658																																																																				0	13964	278		6598			13159	728		2929	53539	0	0	0	4905	846		8476	181	55	505	3569	595	0	11026	2761	11334	12063	8812	1736				0	60			0	603	1539	5946							0														21444				0		0	11		1241													732			CONF	CONF										
861854																																																																				0	13727	0		30214			1458	1134		0	54339	0	0	0	2017	0		31388	149	350	597	767	57	98	9050	30467	2453	2865	3443	4045				0	0			0	0	4975	0							0														15586				0		0	1		708													105			CONF	CONF										
862057																																																																				0	83003	11950		53036			30435	0		3445	309944	0	554	0	83948	0		107405	2581	10737	27022	32608	7799	3204	35417	58670	46519	63577	17599	4211				0	0			2160	5362	9890	14522							0														103958				0		0	58		6721													4860			CONF	CONF										
862141																																																																				0	43783	8442		12319			41476	3539		4858	295876	0	0	0	49551	2451		111105	6762	11641	14446	12041	1366	3295	57991	43819	76472	39667	16253	12123				0	45			20703	23213	48065	33310							0													0	54110				0		366	11		1773													1971			CONF	CONF									0	
863362																																																																				0	0	0		0			51	0		0	22513	0	0	0	21862	0		12492	4128	9274	4402	1812	0	2245	298	146	143	62	0	3				0	3			0	0	484	0							0														18317				0		0	0		37													76			CONF	CONF										
863607																																																																				0	0	0		0			2832	11701		0	323909	0	0	0	292439	1237		1774	1640	4115	4904	4008	15078	262694	17676	4656	1774	4232	1955	1179				0	158			1174	965	7287	3741							0														283989				0		0	127		411													1837			CONF	CONF										
863652																																																																				0	14669	2320		3688			2021	19		0	50467	0	0	0	21599	242		2979	787	2258	4472	10695	503	2884	1661	3324	5307	10435	4071	3792				0	0			2168	596	1178	973							0														32594				151		0	11		610													373			CONF	CONF										
863746																																																																				2000	23777	6256		36775			172669	6018		4796	415478	0	0	0	36851	5251		192702	3750	5679	16202	8540	1404	1276	126779	56494	74676	95511	22326	1388				899	1			8476	9501	52311	46384							0													0	226502				0		0	2234		536													743			CONF	CONF									0	
864378																																																																				0	0	952		0			1037	1154		0	134605	0	0	0	120277	675		1025	301	3378	262	508	13525	102303	1751	151	4069	3553	2679	1900				0	0			1464	1329	2297	3290							0														100248				0		0	3		530													1597		173	CONF	CONF										
864471																																																																				0	0	27313		0			30218	36199		0	853272	2082	0	0	515346	732		59200	2140	3399	7227	24197	126281	351249	11695	41966	66915	120311	91349	7714				0	98			21999	34759	83099	105337							56													0	413973				0		0	0		0													254			CONF	CONF									0	
864846																																																																				0	35989	1656		7431			28232	2099		0	254343	439	0	0	98388	9565		49278	12046	43397	35257	4893	35	1437	18201	58347	55133	17639	2785	3192				0	0			5220	9473	26438	6187							0													0	0				0		0	332		7963													15809			CONF	CONF									0	
864855																																																																				0	25680	0		21900			14147	0		0	70994	0	0	0	671	0		19674	0	0	42	119	96	380	16880	19897	6621	15993	9880	765				0	0			0	0	7746	0							0														35098				736		0	444		338													68			CONF	CONF										
865142																																																																				0	102234	2053		84233			39671	0		367	272830	0	0	0	21452	1543		110356	316	4128	6983	7348	1298	326	45847	78823	69811	37802	7090	3006				437	0			836	2849	6454	6206							0														45965				491		0	0		2234													2261			CONF	CONF										
865151																																																																				0	42940	40039		16438			30406	16486		3858	424210	0	87	0	104258	4565		239127	18036	61708	16188	1333	697	6163	74479	152257	54708	32889	5007	393				0	0			17056	27085	59180	25619							0														100875				493		0	874		20868													14451			CONF	CONF										
865450																																																																				0	101472	45093		60488			27245	12080		1054	401153	0	0	1491	49337	2043		71424	1342	2490	8450	9953	15819	10963	82899	15975	68435	79806	83852	20189				198	128			12687	4568	30770	52842							0													0	134970				35		0	57		1020													71			CONF	CONF									0	
865544																																																																				0	35389	9356		17954			58056	11968		4217	485748	0	0	0	110577	9219		102940	2742	9500	21524	55601	19421	1679	73331	37780	131276	95976	32182	4398				0	158			10365	37630	66877	94908							0													0	81021				0		4085	0		11493													3496			CONF	CONF									0	
865759																																																																				0	29316	1556		15289			10067	11		4101	119772	0	1	0	33772	247		16963	0	0	238	209	10165	23101	4989	13661	6414	11917	23600	25418				0	39			2390	51	11060	6870							61														68413				0		0	10		2700													2292			CONF	CONF										
865852																																																																				0	6309	256		10361			14823	2963		0	80953	0	0	0	21706	2528		11200	3331	10160	4991	948	656	1620	8748	30211	11300	4162	3369	1457				0	83			2308	2962	4966	9390							0														8020				0		0	63		958													1277			CONF	CONF										
866000																																																																				0	0	162514	0	0	138110	0	138110	127761		23539	3442009	0	0	0	1196351	13637	380083	88846	2373	15451	27403	109308	355243	683021	316038	103910	336788	712625	753067	21166	0	0	0	0	456	0		35001	46816	222250	378116	0	0				0	1374														2035447				6	8681	0	8681	0	1084419	0	0	0	0	0	0	0	6	0	0	6	0	4358	0	0	CONF	CONF										
866121																																																																				0	15951	11645		6406			48397	15860		540	389913	2	0	0	83575	11848		22223	100	611	2211	1268	39204	39976	54692	19437	47936	103924	53056	22390				0	405			289	1225	169081	21811							91														313209				2677		0	832		722													1328			CONF	CONF	0									
866251																																																																				0	3725	0		7906			2721	0		0	16949	0	0	0	593	0		9271	50	70	234	239	0	0	3468	5683	4166	2191	285	563				0	0			0	142	365	0							0														0				0		0	5		853													639			CONF	CONF										
867070																																																																				0	19502	11931		10327			22080	2829		0	360458	0	0	0	96257	433		68201	4371	5619	10359	7327	24879	41439	38520	25676	149363	24247	8032	11				0	166			5740	1970	78668	109169							683														291985				1999		0	0		355													1031			CONF	CONF										
867632																																																																				0	0	176029	0	0	265771	37571	303341	577		0	1179167	548	0	0	158800	1600	122856	102924	9611	16419	13571	21037	9291	86540	333357	58081	153080	310150	166234	0	0	0	0	0	7979	128479		9006	25543	55623	350940	0	0				0	0													0	52749				0	0	22822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67455	0	0	CONF	CONF									0	
867650																																																																				0	214205	110970	2876	6270	86867	0	86867	2188		2131	1860436	5200	0	131	256169	2208	57683	298250	26559	30154	48559	53023	37337	59455	217056	196428	457452	305215	216528	216752	0	0	0	775	104	0		98126	278372	256979	533668	0	0				0	0													1027	1795116				0	1339	3381	4215	0	2528	0	0	0	0	0	0	0	0	0	0	0	0	6480	0	984	CONF	CONF									165	
867856																																																																				0	8021	22565		977			20039	58350		504	391963	0	0	411	138861	22559		35497	7541	10639	31071	55937	30108	2942	73852	11174	53625	52064	58043	3699				0	414			6672	17568	57358	35049							100													0	187485				0		0	84		746													2196			CONF	CONF									0	
868059																																																																				0	9195	0		6492			20011	0		0	69134	0	0	0	1027	0		17295	111	23	394	499	0	0	5224	11937	26186	23216	1544	0				0	0			0	0	12665	4811							0														0				0		0	99		5226													9608			CONF	CONF										
868572																																																																				0	1187	674		0			0	3284		0	35839	0	0	0	27691	0		254	89	198	809	937	10451	15207	3399	268	0	936	2732	814				0	0			277	73	0	2652							0														27691				0		0	1		0													0			CONF	CONF										
868956																																																																				0	73745	15646		37924			59099	7331		6941	535802	1328	1797	0	78809	18830		86291	1784	9092	14953	32030	3159	17392	40774	71303	79954	160060	38277	67336				3349	79			22065	30499	107965	50368							0														0				0		0	0		10711													11972			CONF	CONF										
869346																																																																				0	54308	5226		34514			9323	4464		439	155024	89	0	0	29689	108	3152	31908	1555	15233	906	8882	2471	0	7962	8655	35308	39644	33805	0				279	0			708	830	4441	3658						0	0														46688				0		2890	0	0	2009	0	0	0	0	0			0	0	0	0	0	2227	0	92	CONF	CONF										
869551																																																																				0	59977	3005		62577			48120	2186		0	296438	0	77	0	44854	2967		84503	5459	10106	24725	310	1515	2635	61181	77447	57655	27752	24870	2042				0	0			2862	16565	28647	11802							0														37878				0		0	316		3341													9142			CONF	CONF										
869663																																																																				0	2115	48363		70			7539	2094		5892	471726	0	0	0	82325	8645		97080	13821	3801	23776	27289	9058	4110	54957	63585	155418	75118	14262	18848				0	0			3735	73198	23315	208489							0														227698				0		0	0		1930													4016			CONF	CONF										
869953																																																																				0	48217	3005		19381			11764	88		1055	170257	312	0	0	35932	458		20687	297	992	8500	14421	10929	793	19395	11801	22621	30031	19192	31591				0	0			1959	0	17547	23231							0														42311				0		0	24		4975													2933			CONF	CONF										
870539																																																																				0	9	3214		11			13145	1649		2971	252671	0	0	0	73377	2891		19411	2509	1978	6255	11882	50155	51	33685	8486	40677	19446	51805	24950				0	139			6610	15699	34719	91153							415														241968				18		0	258		2915													3911			CONF	CONF										
870650																																																																				0	231	64758		0			152647	13419		0	695602	0	0	0	97506	6603		169116	13459	14766	31154	17119	10205	9636	282830	37145	159790	49540	66370	0				0	7			5622	62546	157664	130960							0														194252				0		0	0		269													3370			CONF	CONF										
870856																																																																				0	12665	0		22498			2119	0		370	43712	0	0	0	1918	0		21369	103	21	26	1417	244	107	20847	3956	2311	5424	5964	693				0	0			666	528	0	1581							0														25981				528		0	5		1022													340			CONF	CONF										
870913																																																																				0	3002	35671		187			27634	31298		0	318223	1226	0	0	66359	48		55830	5593	10307	11261	11304	15690	12023	56176	23134	61531	57627	42584	11617				0	0			1946	28648	44350	70131							0														225935				74		2045	1160		1515													5455			CONF	CONF										
871358																																																																				0	8106	0		7168			12086	0		0	41177	0	0	0	9013	0	0	15513	546	1118	3942	3407	0	0	3197	10654	5924	10617	799	0				0	0			0	0	29	2964						0	0														9013				0		0	2	0	813	0	0	0	0	0			0	0	0	0	0	996	0	0	CONF	CONF										
871648																																																																				0	2385	0		2476			6231	7867		422	80514	0	0	0	44919	725		8771	822	3169	1349	4051	3066	31542	6835	5329	6193	4342	2313	10261				253	1			2976	622	4896	851							833														0				0		0	3		4076													1811			CONF	CONF										
871769																																																																				0	2386	371417	4297	0	155087	0	155087	43128		0	6234202	0	0	168605	523322	490	381359	808240	26898	35006	124905	95502	212961	28050	806089	334144	1003927	924145	2484965	95917	0	0	0	0	83	0		19777	357052	773760	3616551	0	0				361	0													0	4189132				23926	131227	60573	135524	0	387	0	0	0	0	23565	0	0	0	0	0	0	0	174665	0	0	CONF	CONF				35563	0	10218	1836	12957	0	
871956																																																																				0	2736	413		2421			5575	0		0	28128	0	0	0	3583	0		5995	5	2	843	155	1422	1156	3014	3172	4680	5555	6171	1954				0	0			2685	781	2063	2017							0													0	0				0		0	12		2529													3313			CONF	CONF									0	
872047																																																																				0	99917	13369	0	53362	110476	0	110476	16625		2915	562360	0	0	0	77084	8805	38680	129333	1812	5894	3298	5709	10159	50212	111919	38762	111043	112920	86494	20081	0	0	0	0	8	0		6718	35495	36170	53914	0	0				102	0														135166				521	138	0	138	0	6220	0	0	0	0	0	0	0	419	419	0	0	0	41144	0	0	CONF	CONF										
872579																																																																				0	0	7798		0			1130	7684		0	189772	565	0	0	102501	0		26348	4210	9401	24647	12356	20586	29687	17968	8177	24361	16551	12920	4858				0	109			7923	61	6764	55878							0														124322				0		0	418		0													71			CONF	CONF										
873259																																																																				0	43273	25733		10115			137232	16998		0	778246	448	0	0	184026	24101		425423	29054	54004	70184	19947	8549	1492	210216	132149	152649	66760	31306	1480				0	0			85458	56147	87270	93358							0													0	326669				0		0	218		7626													7139			CONF	CONF									0	
874050																																																																				0	119618	10308	0	64612	24821	0	24821	11185		0	402935	0	0	0	113990	7251	0	109371	2136	9837	39065	29682	16155	17115	28083	94932	71838	64691	29091	310	0	0	0	0	37	0		4573	4430	18195	18916	0	0				0	0														227378				0	44	0	44	0	2738	0	0	0	0	0	0	0	0	0	0	0	0	2217	0	144	CONF	CONF										
874452																																																																				0	52013	0		23876			3392	0		14	110325	0	0	0	23389	3884		28920	21	2701	3323	8821	8103	310	22789	5153	12150	14357	32472	0				0	0			304	0	0	1364							0														97306				0		0	94		1826													169			CONF	CONF										
874845																																																																				0	153911	412748	25747	186166	1517367	0	1517367	239141		24622	5249344	0	0	120214	273952	4249	182730	1726407	19760	25772	26069	65181	115129	20078	2763857	266270	897976	781199	244227	5101	0	0	0	0	41870	0		63805	527824	803791	862470	0	0				0	1248														1894076				4061	41379	0	67126	0	37703	0	0	0	0	0	4061	0	0	0	0	0	0	32599	4061	0	CONF	CONF										
875048																																																																				0	47296	1995		24851			26713	5510		183	210799	0	0	795	79090	4487		46715	1285	4442	23814	13409	3713	30086	36898	12479	44214	24977	8174	2025				0	79			110	0	10240	4375							167														35091				567		0	33		5535													302			CONF	CONF										
875057																																																																				0	21665	0		11913			75105	0		0	219833	0	0	0	27590	0		66303	3254	11742	1316	1906	5335	4037	89459	52313	20230	6183	23036	883				0	12			3591	9453	24115	38370							318														0				0		0	85		1633													6301			CONF	CONF										
875132																																																																				0	431	16772		412			22676	8103		12	333035	0	0	0	18302	1280		77309	2020	2280	9914	4033	55	0	52297	38287	84088	114460	24202	0				0	0			1106	11091	133791	119034							0														186775				14		0	0		0													25			CONF	CONF										
875655																																																																				0	17732	0		12169			17818	2755		0	69768	0	88	0	8272	896		27858	433	590	1656	4701	892	0	15222	14824	14378	12038	2636	0				0	41			345	192	5406	2611							0														35940				449		0	57		384													1002			CONF	CONF										
875758																																																																				0	5528	4314		1187			3951	57		0	87983	76	0	0	34461	460		10111	1433	3903	11657	14292	82	3092	6795	9623	17861	13236	417	5668				0	8			3901	4066	13399	14369							0														0				0		0	9		1136													1213			CONF	CONF										
875879																																																																				0	0	2505		0			512	377		0	75501	-153	0	0	64758	58		1948	56	372	3851	7859	26833	25271	2306	78	1656	2820	1403	2328				0	0			2481	1165	665	2825							0														46385				0		0	2		0													0			CONF	CONF										
875936																																																																				0	17136	12381		990			47547	15726		1702	346149	0	0	0	89327	3855		85057	6919	4184	22157	32025	10887	13154	68702	28293	71657	62704	23839	1171				0	921			8851	17463	49285	71162							0													0	176580				361		0	2094		2815													4894			CONF	CONF									0	
876157																																																																				0	9903	0		9274			3234	0		24	61178	0	0	0	32049	66		11056	195	491	11712	18889	762	0	3584	6893	8750	7843	1583	0				0	0			79	0	384	0							0														11445				0		0	0		2949													3216			CONF	CONF										
876634																																																																				0	36608	52125	0	4147	146997	0	146997	242141		23714	2606211	0	0	0	974798	16753	899974	212739	48740	40989	32612	106307	75288	668890	427769	176535	295443	242497	317682	165264	0	0	0	0	8957	0		112949	151888	340573	311819	0	0				0	899													0	1795360				0	4160	0	4161	0	164085	0	0	0	0	0	0	0	0	0	0	0	0	14496	0	0	CONF	CONF									0	
876700																																																																				0	1259	225276	0	0	254668	0	254668	49814		7183	2250522	0	0	0	623071	21887	309867	163280	12219	14520	56231	94113	216931	225759	563973	75458	392775	400307	136531	24322	0	0	0	0	9	0		5967	196527	142275	675520	0	0				0	0													0	528932				0	11921	0	11921	0	48	0	0	0	0	0	0	0	0	0	0	0	0	35097	0	0	CONF	CONF									0	
877350																																																																				9	37144	424		74486			10807	273		41	150024	0	5984	0	6305	79		74118	124	779	2789	2260	353	0	25395	58000	26226	21170	11223	1705				89	26			1743	647	6009	2569							0														21832				0		0	246		2224													919			CONF	CONF										
877752																																																																				0	15657	10374		11567			23719	17320		2891	295690	0	387	0	103325	4136		66682	4173	12963	37805	40199	5047	2684	22795	34919	54640	62862	10749	5292				1478	491			9075	17046	42381	22876							123														54683				0		0	114		6295													6558			CONF	CONF										
877958																																																																				750	252	0		4458			5662	0		0	12646	0	0	0	0	0		5592	0	0	0	0	0	0	1391	4201	0	5979	1075	0				0	0			0	0	615	0							0													0	0				0		0	2		811													96			CONF	CONF									0	
879439																																																																				0	16179	497		225			7467	3918		21	123189	0	0	0	48361	1727		21741	2527	4100	20453	16158	4425	0	13227	12066	23309	22422	3768	0				0	0			6609	10149	22898	293							243													0	0				0		0	43		1346													3456			CONF	CONF									0	
879457																																																																				0	132827	112287	0	196752	187833	0	187833	21941		3351	1279623	0	20450	0	119222	14226	3340	321867	7247	18947	25224	18867	20560	26575	323946	128850	311315	351503	33412	4376	0	0	0	0	1033	0		17150	62585	188948	161779	0	20450				1144	0														198787				1906	0	254	0	0	10777	0	258	0	99	0	300	0	105	0	0	0	0	28208	300	0	CONF	CONF										
879550																																																																				0	4312	0		2588			897	0		0	9765	0	0	0	1481	0		6331	100	644	162	55	99	422	1314	4274	2061	554	0	80				0	0			17	0	0	334							0														0				0		0	0		111													25			CONF	CONF										
879644																																																																				0	64120	21641		36298			45825	70		2139	401837	0	0	0	138784	6261		69813	9859	20039	42600	45447	8031	11567	49983	71702	79381	51069	7804	1980				0	191			8630	16023	27532	4902							0														214944				451		0	298		20409													8714			CONF	CONF										
879747																																																																				0	2396	5289		2169			13871	8146		365	161658	0	0	0	80528	2634		17743	8089	34019	18828	11401	4762	3380	29027	21600	17584	8859	2974	1087				61	45			4658	8060	23654	2187							0														49435				0		0	11		5218													2366			CONF	CONF										
880332																																																																				0	10152	6357		0			22905	1510		1250	191964	0	0	0	44280	736		32891	1836	5091	14628	15074	7433	0	25121	15208	46877	45977	13981	8				0	28			2202	18442	44525	22276							0														174776				1041		2903	233		7615													6550			CONF	CONF										
880855																																																																				0	57842	6482		8032			102764	28181		251	605129	0	0	0	84715	3632		334414	9791	23295	39506	399	788	10932	178179	160813	146348	23689	5052	6333				0	0			30318	160293	75860	44371							0													11463	252020				0		0	199		1298													891			CONF	CONF									162	
881012																																																																				0	22650	68577		12452			59163	77822		31607	1171377	0	0	49706	542695	27116		33826	32236	104075	209603	107017	48385	33453	122943	94057	182759	117166	79267	24950				0	1591			23772	38665	143281	110009							3053														867149				909		0	161		3085													8731			CONF	CONF										
881441																																																																				0	8444	0		6468			6444	773		0	71241	0	125	0	27550	3258		17053	2532	2438	9213	8851	3481	927	3704	8442	16974	11467	2673	273				0	612			0	697	120	9257							0														0				0		0	43		3969													3481			CONF	CONF										
881478																																																																				0	32893	390755	237	25742	610648	0	610648	154758		228913	4769160	0	0	37708	490563	21786	132023	560276	19442	28939	46464	44507	86408	263513	1154604	225687	702781	1158661	964013	56529	0	0	0	1780	2807	0		58001	319612	1003636	1354272	0	0				985	898													0	2058231				45542	41016	22683	41253	0	5734	0	22539	0	1517	222	18336	0	1943	0	1780	0	0	3324	18336	2322	CONF	CONF									0	
881852																																																																				0	15045	0		39478			13226	0		302	173700	0	52	0	29926	0		58236	3003	1468	11390	13679	386	0	53046	29595	30901	24536	4769	87				0	0			4250	518	17705	47166							0														34762				2		0	5		1057													4970			CONF	CONF										
881900																																																																				0	0	3210		0			4604	16310		0	106377	0	0	0	45982	1706	42180	4935	3774	8821	3280	3279	2435	23464	27493	4362	6937	5991	5635	9009				0	117			7931	1794	14550	9189						0	1185													0	32438				0		0	128	0	602	0	0	0	0	0			0	0		0	0	254	0	0	CONF	CONF									0	
882242																																																																				0	129703	15609		51386			32683	1560		3447	365787	0	0	0	40728	251		131436	856	4463	9644	12797	3091	9877	123149	49609	84925	40794	12965	13405				0	21			6414	24009	21845	34410							0														151091				0		0	0		1892													1829			CONF	CONF										
882541																																																																				0	9413	1176		14085			14936	1408		81	95479	0	0	0	34229	4125		28452	671	2304	11127	18585	1521	0	16865	11286	14065	15044	3078	912				0	0			2972	747	0	7967							0														37571				0		0	339		2665													1336			CONF	CONF										
882701																																																																				0	291	106013		0			157080	6191		2453	1404234	0	0	77224	449161	1883		43717	6342	17415	9792	29686	82100	303337	70419	133095	273126	220368	225163	32178				0	202			28575	79189	213348	359672							489													0	625062				1733		0	82		0													94			CONF	CONF									0	
882952																																																																				0	15620	12911		1187			9057	4502		0	266219	0	0	0	103144	5201		92532	14274	24793	44091	17726	320	1939	65484	32816	38490	18202	8084	0				0	3			17901	10629	37226	47096							0														163269				0		0	20		1306													416			CONF	CONF										
883351																																																																				0	15397	888		20411			4044	0		1519	57878	0	0	0	7832	0		27048	239	225	1179	2763	3426	0	22801	4033	8556	7313	4837	2506				186	0			501	0	219	4485							0														26424				0		0	7		1228													1161			CONF	CONF										
883959																																																																				1469	47574	1323		61493			35962	1205		0	255058	0	0	0	33760	393		108981	5569	5074	13297	9133	343	343	103793	38220	44179	19932	11369	2764				0	0			590	1709	8100	46744							0														61263				0		7057	1887		3392													2400			CONF	CONF										
884303																																																																				0	281	425372	0	156	287579	0	287579	50237		0	2205431	0	0	70813	355445	20693	57195	214036	2420	1973	18025	25283	136984	167462	703634	92100	264833	431512	346997	6495	0	0	0	0	2378	0		11403	109607	169634	602681	0	0				0	465													0	214891				4135	26325	0	26325	0	138246	0	0	0	3801	0	334	0	0	0	0	0	0	5394	334	0	CONF	CONF									0	
884358																																																																				0	8092	337		134			13940	0		82682	220231	0	0	0	46823	874		14449	629	1915	10146	5061	17448	11314	12370	11538	33079	32108	64466	16466				0	0			739	12999	30209	1919							0														53686				52		0	849		4464													16170			CONF	CONF										
884376																																																																				0	0	6598		0			733	5164		0	82796	0	0	49	59996	410		891	402	1213	715	2691	11948	43027	5342	373	2870	2730	6565	4908				0	67			5400	508	1151	1962							0														55808				1		0	2		396													409			CONF	CONF										
884442																																																																				0	12202	38238		1103			56665	60742		9129	863872	0	1206	0	299490	1134		148656	9048	9708	23963	23017	9996	222100	107494	68525	136101	133106	48656	68788				0	64			34276	39436	149472	153282							244														493217				490		0	306		2538													4589			CONF	CONF										
884648																																																																				0	56767	6197		48434			10602	5076		8809	212689	0	0	0	33071	466		79308	930	2245	8906	13965	6215	810	23761	55777	34191	33713	29138	0				0	0			5857	941	20628	11309							0													0	90773				0		2217	43		668													1604			CONF	CONF									0	
884657																																																																				0	19794	349		5779			4894	1749		0	62528	0	0	0	18763	101		11725	537	688	5288	4636	7420	0	2811	7689	13047	13235	6121	284				0	19			935	0	5121	1029							0														16327				1089		0	0		1423													2572			CONF	CONF										
885252																																																																				0	52530	0		97364			13559	1224		0	184251	78	0	0	10455	0		99611	2145	5380	2395	527	0	7	135552	29935	4383	753	1527	1723				0	10			567	0	4226	4102							0														0				0		0	4		77													211			CONF	CONF										
885430																																																																				0	190	2288		206			12094	0		684	81655	0	0	0	11219	0		13389	2513	2000	1412	4768	340	174	6684	14326	10525	27238	10324	579				0	1			948	10273	5920	28478							0														0				4783		667	7		319													8361			CONF	CONF										
885579																																																																				0	0	2437		0			10858	1764		0	56697	239	0	0	22829	173		7137	2402	943	3336	2589	5302	7482	11664	822	2000	9407	6605	1070				0	0			1218	200	4165	13264							131														7437				311		0	0		0													28			CONF	CONF										
885869																																																																				0	16942	5567		7617			147238	14730		2303	1068744	0	0	6911	304751	8156		137702	14260	70522	105720	26822	66011	21416	86134	239841	220998	115846	77133	23970				0	0			42264	83406	232312	151547							0														511009				1874		0	590		12536													38785			CONF	CONF										
886204																																																																				0	0	21298		0			2258	81510		0	636788	124	0	0	473906	2636		5621	9793	62794	60566	48511	73671	218571	79441	17377	22237	16915	18329	8162				0	0			7281	0	22161	25232							0														320209				0		0	60		21													549			CONF	CONF										
886624																																																																				0	1349	39233		0			70361	33375		2725	741380	0	111	0	325059	5572		47629	37619	64694	98034	87903	9266	26574	142967	42605	114444	55466	37966	21385				1870	679			14408	45167	94701	70714							0													0	57750				1807		0	163		8310													27583			CONF	CONF									0	
887340																																																																				0	164733	200117		63004			72118	26939		688	1312581	0	0	0	366615	13080		372384	33028	59606	125319	106326	18408	23704	115694	164143	349240	242087	44910	25343				1339	195			8304	24578	185700	178783							143														999416				326		0	86		2206													4096			CONF	CONF										
887827																																																																				0	16327	3149		4135			5050	0		0	81448	0	0	0	18453	809		5476	101	307	1605	1509	6828	8088	5922	3995	3031	9122	13016	26516				0	0			71	0	0	31737							15													0	0				0		0	0		1190													527			CONF	CONF									0	
887854																																																																				0	3275	0		902			5475	0		0	45660	0	0	0	19934	813		11646	921	1517	614	4104	5971	6807	3533	5817	2098	4725	5818	2604				0	0			7319	832	5210	0							0														24690				0		0	978		654													268			CONF	CONF										
888002																																																																				0	803	175521	0	166	170166	0	170166	126682		32957	3577457	0	0	0	1331864	35589	400339	261516	16680	40260	108900	192424	218527	754151	354641	181272	641440	512593	381266	167944	0	0	0	0	2907	0		34731	179239	246681	1219012	0	0				0	0														702035				1563	28	0	28	0	446	0	0	0	1563	0	0	0	0	0	0	0	0	20665	0	218	CONF	CONF										
888141																																																																				0	18134	6263		8891			8983	1352		0	124492	0	0	0	57823	890		19422	1354	2087	4109	6290	39762	3994	11410	7430	20532	23542	3023	0				0	23			298	338	1117	16484							0													0	32397				0		0	539		2096													1261			CONF	CONF									0	
