"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
695349																				1382	1772	20591	868	989				4946					0	11502	0	0				
695947																				406	0	5503		137				3261					0	1699	0	0				
696047																				534	944	3413		59				604					0	1272	0	0				
696168																				0	2108	10065		5569				2388					0	0	0	0				
696430																				1781	0	24103		3060				2396					13	15439	0	1414				
696645																				1202	753	7858	681	898	217			1119					0	3886	0	0	LRA Assets			
697035																			0	200	476	2862	1117	1122	5	0	0	1064	0	0	0	0	0	0	0	0	SBA Loan Receivable			
697147																				5026	7083	23158		2350				2106					0	6019	0	574				
697156																				4561	0	20607		878				6154					0	9014	0	0				
697231																				426	0	4065		988				2651					0	0	0	0				
697763																				14227	51561	163597		24403	8665			39384			8965		0	34022	0	0	Merchant Card			
697950																				543	0	2674		159				215					0	1757	0	0				
698144																				4766	15302	62496		9646				5637					0	17717	5383	4045				
698546																				228	772	4909	58	186	127			1355			1		0	1943	0	425	919601 - Construction in Process			
698649																				2914	3058	24932		901				5320					0	12739	0	0				
699105																				11670	14042	49309		3649				5924					0	14024	0	0				
699253																				62	0	1962		120				1780					0	0	0	0				
700140																				31	0	1895		84				443					0	1337	0	0				
700252																				109	0	4438		163				422					0	3744	0	0				
700430																				3118	5025	12220	191	452				1242					0	1267	1116	0				
700458																				242	63	6166		522				5339					0	0	0	0				
701062																				25215	15728	282312	11760	36394				25232					0	19166	159575	1002				
701222																				5659	2888	37713		9021				7739					0	12406	0	0				
701839																				1024	0	29542		1101				5486					0	16424	0	5507				
701857																				174	0	2081		72				561					0	1274	0	0				
702117																				44650	82797	731602		242373	61601			51523					0	288794	0	21465	Accrued Retirement			
702359																				979	0	2018		514				525					0	0	0	0				
702612																				3130	47	13027		5694				4156					0	0	0	0				
702836																				175	600	5209		411				888					0	1592	0	1543				
702911																				4886	6283	31740		2930				4351					0	13290	0	0				
703039																				3552	2113	9500		1198				2637					0	0	0	0				
703552																				10273	3874	61959		23959				7708					0	16145	0	0				
703767																				12154	39348	156525	3500	35478	17090	12297		15762		402			0	50267	0	3516	Investment in LIHTC	Investment in SBIC		
705378																				1273	783	5852		261				1783					0	1752	0	0				
705556																				1049	0	3489		325				1468					0	647	0	0				
706030																				452	0	3993		446				912					0	1045	0	1138				
706058																				2078	0	2745		140				527					0	0	0	0				
706236																				0	1059	2625		1152				414					0	0	0	0				
706254																				650	0	5339	288	656	345			4033					0	0	0	0	PROPERTY NON BANK PREMISE POTEAU SCHOOL THEATRE			
706450																				71	394	739		169				105					0	0	0	0				
706656																				175	1697	8284		283				1718					0	3523	0	888				
707354																				14224	0	170742		54343	30223			17418					0	77718	2761	4278	Fed Tax Credits			
708379																				685	2452	13431		300				3750					0	3648	0	2596				
709143																				4116	6647	34195	1054	1116				6848					0	12122	0	3346				
709451																				1152	0	2156		222				782					0	0	0	0				
709554																				816	0	7933		84				2399					0	4634	0	0				
709602																				2500	25757	52569		6227				7967					0	10118	0	0				
709639																				730	10140	31666		583				4437					0	10040	0	5736				
709956																				505	0	1340		204				631					0	0	0	0				
710176																				2551	0	13908		525				4807					0	6025	0	0				
710859																				398	0	19166		778				4599					0	13391	0	0				
711472		1540	23569	110801	15942	28509				8354			6471		0	45878	0	2951		1540																				
711520																				127	571	2762		1742				322					0	0	0	0				
711548																				1039	0	16295		306				1813					0	10757	0	2380				
711753																				184	0	2598		888				1526					0	0	0	0				
711801																				1763	3520	31601		2439				2453					0	21426	0	0				
712059																				2822	0	22133		3081				11494					0	4736	0	0				
712648																				1834	0	7968		342				842					0	3674	0	1276				
712956																				107	1008	6176		403				1609					0	3049	0	0				
713252																				308	0	3910		184				2733					0	0	0	685				
713476																				6076	5726	29386		1022				1714					0	14848	0	0				
713926																			221	2119	6797	51586	3146	13550	4414	3739	1492	4929					0	24191	0	0	DEFERRED COMPENSATION	LOW INCOME HOUSING INVESTMENT	DEALER COMMISSIONS	
714165																				78	0	2770		241				266					0	1552	0	633				
714437																				1753	338	5483		391				977					0	1410	0	614				
714839																				617	0	6161		1664	700			691					0	3189	0	0	Prepaid Taxes			
714978																				1747	1362	18977		2580				2008					0	9380	1900	0				
715032																				130	51	1054	183	193				680					0	0	0	0				
715050																				1581	0	7170		1057				3753					0	779	0	0				
715144																				682	0	6545		1021				3208					0	1371	0	263				
715340																				6820	3432	33148		2435				3745					0	16716	0	0				
715470																				475	0	851		90				286					0	0	0	0				
715630																				395	4615	12076		4				1135					0	5927	0	0				
715872																				790	1890	16558	856	1644	730			1600					0	10634	0	0	Accrued Income Tax (debit balance)			
715975																				295	78	1025		312				340					0	0	0	0				
716374																				1836	5249	26298		5481				4790					0	6205	0	2737				
716833																				9471	9163	76954	1996	4030	1503			5102					0	48188	1000	0	Deferred Compensation			
716851																				453	0	7075		450				1524					0	4648	0	0				
716954																				2378	0	11186		406				1732					0	5265	1405	0				
717232																				80	0	964		117				767					0	0	0	0				
717670																				194	1004	7119		302				577					0	5042	0	0				
717737																				2387	3212	52875	1548	12961	11255			7644					0	20015	0	6656	BOLI ANNUITY RIDERS			
717924																				6542	27947	109672		24954	19034			19080	185	28			0	31149	0	0	Minimum Pension Liability			
718145																				2826	3470	33850		1322				5705					0	19296	0	1231				
718275																				0	0	2342		1192				1150					0	0	0	0				
718538																				2047	1407	13668		1126				1329					0	7759	0	0				
719030																				13	529	3267		258				249					0	2218	0	0				
719610																				219	255	4549		560				1007					0	0	0	2508				
719656																				2672	706	18753		3997				3164					0	8214	0	0				
719964																				100	0	5276		94				1389					0	3693	0	0				
720157																				0	0	400		2				398					0	0	0	0				
720344																				1084	1885	8595		31				999					0	1960	0	2636				
720746																				3623	84	22533		651				4164					0	11336	0	2675				
720858																				272	0	4514		143				1956					0	2143	0	0				
721350																				4830	0	28946		590				16714					0	6812	0	0				
721752																				296	0	2600		0				427					0	1405	0	472				
721949																				2113	1514	7374		698				3049					0	0	0	0				
722227																				1359	2858	5168		466				485					0	0	0	0				
722432																				3065	67	26369		9588				1265					0	9050	0	3334				
722544																				4967	26070	103325		1837				12418					0	21180	32544	4309				
722777	0	1705978	496686	11640206	0	7037914	6468455	0	0	364922	0	0	0	0	0	937035	77073	1020598		1705978																	OPERATING_LEASES			
722816																				2734	8130	44593		10512				4255					0	18962	0	0				
723112	0	1277000	971000	9013000	0	3889000	0	0	0	718000	0	0	2584000	0	0	595000	537000	1026000		1277000																				
723158																			0	82	0	1927	55	55	0	0	0	1790	0	0	0	0	0	0	0	0				
723550																				176	0	1634		53				1405					0	0	0	0				
723653																				397	0	8536		618				1629					0	5892	0	0				
724744																				5170	65	30036		5454				7751					0	11596	0	0				
724904																				923	0	7789		4409				2457					0	0	0	0				
724940																				0	0	2888		2				467					0	2419	0	0				
725077																				1619	2045	9554		3026				2336					0	0	528	0				
725732		12096	11900	133873	22849	34569				38721					0	36141	0	446		12096																				
725741																				538	0	8248		0				797					0	4606	1098	1209				
726458																				963	0	2701		223				651					0	864	0	0				
726953																				14972	1236	24036		4139				3689			1750		0	0	0	0				
727174																				10968	0	20337		4347				5022					0	0	0	0				
728948																				2611	752	10668		1066				6239					0	0	0	0				
728957																				234	0	9162		269				2790					0	5869	0	0				
729011																				596	384	15437		690				2347					0	11420	0	0				
729057																				288	0	1618		413				917					0	0	0	0				
729178																				1143	837	7444		312				1394					0	1748	0	2010				
729310																				3694	3406	58895		14152				6498					0	31145	0	0				
729842																				1208	0	5252		104				2948					0	992	0	0				
729945																				497	847	8532		492				1207					0	2363	0	3126				
731050																				306	517	7131		64				2678					0	3566	0	0				
731247																				32698	24117	91202	3009	8558	2845			25829					0	0	0	0	Trust Income Receivable			
731957																				5	39	187		34				109					0	0	0	0				
732178																				1008	1379	11680		4619				4674					0	0	0	0				
732253																				619	0	8744		1171				3346					0	1956	0	1652				
732637																			96	326	1672	6123	183	597	232			563					0	2965	0	0	Investment in subsidiary			
732758																				1797	2002	26482		3443				3276					0	11616	0	4348				
732954																				0	1937	2634		66				631					0	0	0	0				
733540																				1094	0	2259		115				1050					0	0	0	0				
733559																				905	270	6233		487				4571					0	0	0	0				
733661																				190	0	2288		1652				446					0	0	0	0				
733755																				334	0	1143		81				728					0	0	0	0				
733951																				2804	209	6868		285				3570					0	0	0	0				
734248																				3467	5761	26142		1880				6144					0	8890	0	0				
734350																				1411	662	17323		698				2241					0	12311	0	0				
734538																				5856	6569	66365		6226				8422					0	20965	0	18327				
734613																				552	1272	16068		664				1303					0	12277	0	0				
735067																				4059	1734	8480		372				2315					0	0	0	0				
735414																				238	30	2697		96				270					0	1064	0	999				
735441																				6519	0	29300		5924				16857					0	0	0	0				
735973																				455	703	6883		75				257					0	5393	0	0				
736158																				179	156	2442		46				696					0	1365	0	0				
736550																				3045	0	8532		693				4794					0	0	0	0				
737548																				1687	220	29426		1721				8588					0	17210	0	0				
738013																				6222	0	14544		3045				5277					0	0	0	0				
738040																				20681	1752	98355	1512	1540				39609					0	33323	0	1450				
738143																				2300	419	20021		1427				3298					0	12577	0	0				
738255																				704	1149	7128	264	377	109			3818					0	1080	0	0	Artwork and Collectibles			
738303																				12395	8222	61852	1374	4054				4162					0	33019	0	0				
738657																				122	0	1943		183				537					0	1101	0	0				
738769																				6394	4315	54395		3256				6286					0	29449	950	3745				
739346																				658	1268	4249		59				2264					0	0	0	0				
739355																				1101	2867	7394	405	405				3021					0	0	0	0				
739560																				15000	3846	161562	5524	20689				25746	6302				0	96281	0	0				
739832																				3101	62	10325		350				2007					0	4805	0	0				
740249																				1334	0	5172		127				3711					0	0	0	0				
741068																				327	964	2613		512				810					0	0	0	0				
741152																				60	0	437		56				321					0	0	0	0				
741330																				1782	1319	29184	1777	8671	6430			7486	225				0	9926	0	0	ASSETS HELD FOR SALE			
741358																				0	0	705		148				259					0	298	0	0				
741844																				130	265	5888		90				1235					0	4168	0	0				
741956																				472	177	1330		60				621					0	0	0	0				
741974																				2850	0	7769		760				1136					0	1983	1040	0				
742056																				571	1013	3495		778				1133					0	0	0	0				
742542																				540	0	2844		62				1055					0	838	0	349				
742944																				1096	653	11174	303	319				1025					0	8081	0	0	FISERV EFT SETTLEMENT		Payroll In-Process	
743679																				2882	4660	17593		3213				2289					0	4549	0	0				
743950																				88	412	1923		89				385					0	949	0	0				
744854																				441	1246	5269		1769				1813					0	0	0	0				
745347																				110	1186	3217		238	158			1683					0	0	0	0	Abstract & Title Services Subsidiary			
746157																				2112	1670	5112		205				1125					0	0	0	0				
746755																				1954	1129	11523		429				2706					0	5305	0	0				
746942																				483	0	2889		192				2214					0	0	0	0				
746979																				104	87	852		159				502					0	0	0	0				
747051																				189	0	3651	559	648				682					0	0	0	2132				
747257																				2372	0	8538		390				1602					0	4174	0	0				
748254																				1492	2888	11818		778				1040					0	5620	0	0				
748357																				493	404	3203		1636				670					0	0	0	0				
748441																				1332	0	2619		509				778					0	0	0	0				
748964																				2693	0	16128		301				2485					0	10537	0	112				
749242																				79117	157978	946915		127642				93267	48870				0	405898	5537	77476				
749635																				1360	7328	33448		3912				3026					0	17822	0	0				
749840																				103	17	397		0				277					0	0	0	0				
749943																				0	0	3949		218				3731					0	0	0	0				
750051																				252	0	2334		553				1529					0	0	0	0				
750127																				275	1113	2543		494				661					0	0	0	0				
750341																				1512	992	14023		353				1945					0	7135	0	2086				
750444																				200	328	2303		141				1634					0	0	0	0				
750846																				73	183	3380		73				1455					0	1596	0	0				
751254																				2678	4192	10300		812				2618					0	0	0	0				
751656																				25763	0	96200	3800	5588				21712			770		0	43137	0	0	ICS Receivable Clearing			
751852																				651	80	6028		785				1376					0	1488	1648	0				
752831																				284	2242	4844		674				1644					0	0	0	0				
753052																				0	0	612		0				612					0	0	0	0				
753324																				3786	5512	78574		32575				5261					0	31440	0	0				
753641																				275	356	3498		47				356					0	2464	0	0				
753856																				0	0	1277		850				427					0	0	0	0				
754068																				5097	1518	9750		922				2213					0	0	0	0				
754246																				55	0	2184		252				1877					0	0	0	0				
754536																				500	0	2687		338				645					0	1204	0	0				
754826																				3302	5034	23675		3606				5251					0	3389	0	3093				
754853																				6637	7117	50020		14123				6937					0	13862	1344	0				
754929																				3909	11777	87699	15822	16798				6677					0	46545	0	1993				
755252																				2729	0	20536		669				4049					0	13089	0	0				
755421																				55	78	619		120				366					0	0	0	0				
755458																				4464	0	8312		1290				2558					0	0	0	0				
756343																				1049	0	6680		622				1776					0	3233	0	0				
756848																				264	0	5718		281				3080					0	2093	0	0				
757377																				2628	4417	17364		4908				3364					0	2047	0	0				
757452																				3025	1588	7513	367	1008				1892					0	0	0	0				
757779																				773	498	8047		691				982					0	3354	0	1749				
758703																				30799	33091	271553		85743				22881	24367				629	80415	17995	0				
758842																				464	76	4425		89				1804					0	1038	0	954				
758851																				5952	0	66687		39559				12453					0	8723	0	0				
759045																				2241	0	19890		1007				2490					0	14152	0	0				
759625																				1727	1295	18085		4537				2804					0	7722	0	0				
760210																				166	324	5940		235				451					0	4764	0	0				
760331																				674	0	4875		1085				3116					0	0	0	0				
760340																				1164	0	3994		534				1328					0	968	0	0				
760434																				433	0	3563	135	221				2355					0	554	0	0				
760649																				338	0	2793		284				2171					0	0	0	0				
760854																				755	12996	43709		2522				5619					0	18378	0	3439				
760939																				52	303	2707		213				360					0	1779	0	0				
760957																				250	1246	2781		392				893					0	0	0	0				
761244																				1163	2023	15495		1922				2426					0	7961	0	0				
761459																				833	2242	6051		321				2655					0	0	0	0				
761543																				812	2023	17161		1465				3741					0	9120	0	0				
761806																				391854	220424	2571225		345458				346998					0	720896	443006	102589				
761833																				0	0	17724	3584	12144	1642	1814		5369		405	3105		0	211	0	0	Officer Serp	Escrow Payable		
761851																				4027	0	17128		529				8158					0	4414	0	0				
761954																				517	0	3735		880				2338					0	0	0	0				
762045																				2144	43	9149		239				2042					0	4681	0	0				
762447																				36277	50203	324233		22842	5728			41323			6624		0	147299	0	26289	LIHTC INVESTMENTS			
762474																				38410	3785	161985		19663				14982					0	78671	0	6474				
762773																				609	1201	5758		2656				1292					0	0	0	0				
763211																				900	4059	6277		210				1108					0	0	0	0				
763677																				1083	10862	55263		3976				5140					0	30063	0	4139				
763930																				517	4907	13304		1140				6163					0	577	0	0				
764030																				30684	63443	735613		134765	37518			89625					0	379631	12485	24980	Deferred comp asset			
764058																				4248	0	13436		5389				3799					0	0	0	0				
764067																				383	0	1772		201				1188					0	0	0	0				
764142																				1422	126	5995		214				1288					0	0	0	2945				
764151																				99	0	1676		138				208					0	1231	0	0				
764816																				747	0	5240		1057				808					0	2628	0	0				
765318																				437	0	7033		392				1105					0	2744	2355	0				
765354																				258	0	979	81	92				629					0	0	0	0				
765505																				6683	6242	46823	1766	2313				4488	201				0	19785	0	7312				
765662																				1172	0	5264		1				862					0	2336	0	893				
765877																				420	446	5072		209				949					0	3048	0	0				
766052																				77	0	1038		28				933					0	0	0	0				
766164																				87354	0	285946		90146				47030		44934			0	14332	46134	950				
767152																				70	53	392		66				203					0	0	0	0				
767246																				0	0	361		91				270					0	0	0	0				
767255																				916	0	9383		301				1818					0	4827	105	1416				
767554																				469	0	5259		360				572					0	3858	0	0				
767572																				441	58	1527		55				131					0	842	0	0				
767611																				123	1378	8320		928	447			987					0	4904	0	0	RESTRICTED ESOP CONTRIBUTIONS			
767732																				408	4368	28795		3293				4691					0	16035	0	0				
767974																				8343	3925	85906		36433				9395					0	27810	0	0				
768458																				507	0	6033	210	258				1098					0	4170	0	0				
768476																				469	0	815		99				247					0	0	0	0				
768953																				7750	11662	33965		4881				3137					0	6535	0	0				
769334																				281	0	2784		76				982					0	742	0	703				
770451																				557	0	6146		136				2713					0	2740	0	0				
770545																				116	34	600		157				293					0	0	0	0				
770639																				722	1008	3349		387				1232					0	0	0	0				
770657																				2042	0	33414		2833				12546					0	10711	0	5282				
770853																				5980	0	14274		874				4240					0	1517	0	1663				
771047																				227	0	1846		54				779					0	786	0	0				
771140																				9238	10145	59603	1241	3356				9460	675	128			0	27404	0	0				
771458																				1653	0	47950		1058				6785					0	34390	0	4064				
771609																				5976	8653	114120		49109				9799					0	40583	0	0				
771748																				327	548	3371	143	179				2317			36		0	0	0	0				
771878																				2429	1556	19800		1189				1362					0	4618	0	8646				
772008																				3440	15357	67574		15152				7322					0	26303	0	0				
772446																			0	252	1748	22355	0	20347	8930	0	0	8	0	0	10458	0	0	0	0	0	Intercompany Receivable			
772754																				92	0	1421		34				1295					0	0	0	0				
773032																				129	0	1376	123	144				843					0	260	0	0				
773171																				685	0	1465		324				456					0	0	0	0				
773247																				37270	42347	459291		136518	55989			26662					0	199381	4068	13045	CDC Investments			
773443																				651	2	5710		2481	1342			2576					0	0	0	0	Supplemental Retirement Trust			
773470																				9204	0	15463		1100				5159					0	0	0	0				
773742																				3689	6599	20266		1469				1440					0	5565	0	1504				
774132																				1390	921	38229		5420				6839					0	17468	0	6191				
774235																				286	501	7495		648				1288					0	4772	0	0				
774253																				273	0	1754		83				318					0	1080	0	0				
774347																				479	291	12688		888				3381					0	7649	0	0				
775054																				2685	0	24711		1046				6941					0	12158	0	1881				
775241																				108	53	1252		53				532					0	506	0	0				
775456																				10561	0	49306		3637				10573					0	22000	0	2535				
775773																				675	2481	14672		768				915					0	9833	0	0				
776369																				0	535	5968		330				1136					0	3967	0	0				
776547																				2761	2393	16466		50				3202					0	7371	0	689				
777254																				1377	0	3407		68				851					0	1111	0	0				
777366		6835	7831	26103	990	2694				5283		13			0	3460	0	0		6835																				
777441																				308	1349	6594		1882				715					0	2340	0	0				
777870																				397	868	12910		1544				1038					0	8348	0	715				
778738																				1338	292	16476		8633				5338					875	0	0	0				
779016																				2780	4572	40710		1303				3978					7	25644	0	2426				
779351																			61	5054	8256	104824	423	20212	12469			9445	1743	658			0	61857	0	0	Accrued Taxes Reclass due to negative accrual			
779641																				148	0	2746		63				358					0	0	2177	0				
779650																				1985	0	8877		299				4955					0	1638	0	0				
779968																				6586	6559	24892		7966				3781					0	0	0	0				
780049																				1205	0	8080		369				2112					0	1172	0	3222				
780218																				2920	7060	40159		4958				5120					0	7272	0	12829				
780263																				2284	0	12941		625				1573					0	8459	0	0				
780722																				1015	4452	27979	1217	1865	361			2303					0	14740	0	3604	ATM Switch			
780955																				1997	0	4461		592				1872					0	0	0	0				
782016																				308	0	1006		67				631					0	0	0	0				
782306																				99279	177994	856638		162492	59885			84033					0	273132	11630	48078	OTHER INVESTMENT-LIHTC			
782548																				141	459	1604		196				808					0	0	0	0				
783161																				10871	14363	65968		16819				7486					0	15351	0	1078				
783246																				4347	4418	16316		20				3753					0	3778	0	0				
783349																			92	0	148	581		178				216					0	0	39	0				
783648																				66332	38235	388223	8298	93820				39878	62515				0	44849	105109	0				
783844																				1085	3126	26645	592	655				4349					0	17430	0	0				
783910																				1362	757	12596		776				1481					0	8220	0	0				
784159																				672	0	26480		241				3931					0	16342	0	5294				
784430																				95	2859	8365		1463				960					0	2988	0	0				
785147																				1326	5785	21160		8502				4487					0	1060	0	0				
785473																				26680	8565	116922	2148	7172	2904			11375					0	41797	14021	7312	Income Tax Rec			
785857																				220	0	9185		871				1752					0	6342	0	0				
785923																				30782	6995	115176		13438				8899					0	50600	0	4462				
785950																				2476	2850	19843		1986				4523					0	8008	0	0				
786210																				3221	15084	71677		2048				9317					0	42007	0	0				
786256																				56	0	675		255				364					0	0	0	0				
786555																				1725	0	12013		617				2267					0	6580	0	824				
786612																				6737	26287	202235	8368	44491	14480	2413	2587	29705					0	78207	0	16808	OPERATING ROU ASSET	FINANCE ROU ASSET	RABBI TRUST ASSET	
786733																				469	3521	20230		6457				1582					0	6682	0	1519				
786948																				634	116	6839		376				3415					0	2298	0	0				
787459																				422	0	2094		2				1069					0	601	0	0				
787842																				866	225	10473		222				5265					0	3895	0	0				
788559																				1934	1263	5136		300				1639					0	0	0	0				
788652																				724	159	5902		766				773					0	3480	0	0				
788773																				7712	4240	16386		820				3614					0	0	0	0				
789051																				205	62	829		88				474					0	0	0	0				
790150																				275	232	2521		114				382					0	1518	0	0				
790271																				1093	5383	22797		1065				2104					0	6490	0	6662				
790543																				5712	4465	33407		8844				11585	949	1942	1142		0	2801	0	0				
790703																				1619	3150	14264		1945				1676					0	3314	2560	0				
790918																				8944	6832	49971		2931				5075					0	16361	0	9828				
791072																				882	0	6338		1237				1963					0	1351	0	905				
791353																				190	0	4000	145	157				878					0	2775	0	0				
791821																				864	4507	25158		2355				2405					0	8845	0	6182				
791942																				915	0	5970		159				828					0	4068	0	0				
792453																				596	3	2304		8				916					0	781	0	0				
792640																				115	58	3064		130				2761					0	0	0	0				
792659																				1292	0	5164		254				854					0	0	2764	0				
794149																				205	0	5214	658	690				964					0	3355	0	0				
794345																				542	1333	11843		66				1140					0	4842	1722	2198				
794475																				337	32	5583		266				485					0	1543	0	2920				
794653																				94	20	938		52				381					0	391	0	0				
795249																				73	395	2952	69	78				1172					0	1234	0	0				
795548																				1055	1815	23925		640				6815					0	13600	0	0				
795959																				570	426	7732		1227				811					0	3940	0	758				
795968		65401	140784	972601		205216				69200	104944				0	263497	210857	17646		65401																				
796152																				245	0	10540		2009				1631					0	6655	0	0				
796657																				710	120	1952		229				893					0	0	0	0				
797140																				7128	3112	25509		2670				5036					0	7563	0	0				
797775																				15843	0	56123		8155				9237	4195				0	17618	5270	0				
798512																				367	0	1068		176				387					0	138	0	0				
799751																				2028	0	3947	412	412				1507					0	0	0	0	Payroll Clearing			
799854																				1072	413	7401		370				3245					0	2301	0	0				
799939																				0	56	647		18				210					0	363	0	0				
799948																				738	0	11379		2295				2544					0	3260	0	2542				
800134																				720	0	9412		442				1486					0	6764	0	0				
800442																				266	0	5801		137				1240					0	4158	0	0				
800479																				138	0	2534		247				144					0	2005	0	0				
800853																				242	0	9736		870				1473					0	7151	0	0				
801047																				2283	852	19956		475				2281					0	7065	0	7000				
801056																				1362	0	5425		948				1109					0	2006	0	0				
801654																				540	0	2927		180				711					0	1496	0	0				
803256																				235	0	1782		310				1237					0	0	0	0				
803265																				56	433	976		115				180					0	192	0	0				
803649																				766	0	17189		776				9820					0	5827	0	0				
803658																				185	1199	4479		14				1056					0	2025	0	0				
803957																				987	0	14310		255				6567					0	3111	0	3390				
804150																				65	29	524		70				360					0	0	0	0				
804338																				11778	7403	75524		1537				9256					0	45550	0	0				
804374																				654	1043	12093		1588				1854					0	681	0	6273				
804422																				88	7	684		166				423					0	0	0	0				
804860																				145	578	1375	211	358				294					0	0	0	0				
805045																				1263	49	3626		93				2221					0	0	0	0				
805250																				1669	230	6781	216	256				4577					49	0	0	0				
805335																				107	0	3608		146				520					0	2835	0	0				
805755																			55	1025	0	5387	686	796				3566			55		0	0	0	0				
805876																				378	1182	9511		539				672					0	6052	0	688				
806846																				13541	147	52425		26337				8904					0	323	3173	0				
806958																				1888	0	18093	628	635				6786					0	7335	0	1449				
807348																				1930	561	4835		442				704					0	1198	0	0				
807432																				219	0	4827		201				1760					0	2647	0	0				
807656																				442	0	6215		4065				1708					0	0	0	0				
807955																				7010	0	74546		6507				8118					0	52911	0	0				
808260																				15549	27397	250203		99797	33401	52856		31506	218				0	75954	0	0	Non- Qualified Deferred Comp	CRA Low Income Housing Investment		
808345																				82	682	1793		131				418					0	480	0	0				
808653																				725	1726	8494		507				5536					0	0	0	0				
809070																				363	3	480		70				44					0	0	0	0				
809276																				1171	2441	12612		6075				2925					0	0	0	0				
809379																				358	525	3138		233				510					0	1512	0	0				
809650																			12	1623	579	7699	647	2937	1319	106		1543	427		419		0	1017	0	0	Purchase Premiums	Collection Items		
809771																				4553	7543	128349		7028				5791					0	103434	0	0				
810544																				165	195	8443		160				4018					0	3905	0	0				
811046																				20702	37417	316830		90143				31139	65116				0	125539	11890	0				
811457																				14	0	254	94	144				96					0	0	0	0				
811541																				387	0	3128		780				831					0	1130	0	0				
811550																				322	0	4008		338				894					0	2454	0	0				
811747																				344	0	12088		481				7621					0	3642	0	0				
812379																				453	206	3755	81	92				427					0	2577	0	0				
812436																				1572	4409	12315		1563				3177					0	1321	273	0				
812557																				6044	0	21530		2934				12394					0	158	0	0				
812614																			13	193	563	2502	261	521	244			1225					0	0	0	0	Unearned dealer reserve			
813572																			316	1070	9313	12666	218	1275				1008			723		0	0	0	0				
813853																				2854	2008	10825		994				2280					0	2689	0	0				
814074																				2421	299	12844		3832	2037			457					0	3432	0	2403	Right of Use Lease Asset			
814355																				0	0	495		0				495					0	0	0	0				
814430																				197351	198292	1170173		246071	155603			95337					0	409183	0	23939	Lease Equipment			
814458																				125	0	1983		676				1182					0	0	0	0				
814476																				175	474	5489	295	1234				501					0	3105	0	0				
814551																				211	0	2464		390				1680					0	183	0	0				
814711																			264	1575	4221	17909	1323	2979				1546			584		0	5216	2372	0				
815053																				1400	393	6055		114				4148					0	0	0	0				
815147																				1262	722	10973		887				1350					0	6752	0	0				
815156																				2022	0	32059		1296				17026					0	6276	0	5439				
815277																				2091	1219	15209	581	2535	1135			4822					0	4542	0	0	PREPAID TAXES			
815754																				2348	578	17854		2010				2102					0	10816	0	0				
815772																				2379	167	6496		96				696					0	3158	0	0				
816256																				302	0	2702		768				1287					0	345	0	0				
816304																				864	1620	11631		1002				938					0	7207	0	0				
816603																				36636	36818	258492	4084	46297	21750	9915		24501	1425	124	6321		0	114240	0	0	Assets of deferred compensation plans	Recoverable income taxes		
816751																				27	0	487		49				411					0	0	0	0				
817477																				455	875	2492		507				655					0	0	0	0				
817824	0	1858535	1038501	29408754	0	13074944	5240778	0	0	1966591	0	0	0	0	0	7276352	2408701	1785130		1858535																	Tax Credit Investments			
818401																				5380	13417	61064		9145				5955					0	23089	0	4078				
818540																				58	29	1151	8	8				1056					0	0	0	0				
818559																				197	0	616		0				419					0	0	0	0				
818652																				139	0	3846	66	66				497					0	3144	0	0				
819154																				568	0	3965		424				635					0	2338	0	0				
819172																				354	786	2575		193				663					0	579	0	0				
819453																			261	817	1278	11827		412	101			5555					0	3765	0	0	Accrued Tax Asset			
819556																				1003	0	12980		855				3542					0	7580	0	0				
819855																				3183	2507	37797		2471				11035					0	18601	0	0				
820048																				1881	4337	15641	527	1755	103	265		4389	815				0	2545	734	0	PREPAID BUILDING MAINTENANCE	INVESTMENT IN NEW MARKET TAX CREDIT		
820301																				1481	366	20348	486	1176	361			1904					0	10760	0	4661	Transit RDC Suspense			
820477																				472	9	1294		547				266					0	0	0	0				
820842																				216	0	2663		505				1942					0	0	0	0				
820879																				250	602	10052		2248				216					0	6736	0	0				
821036																				737	0	8257		501				832					0	6187	0	0				
821157																				397	0	6547		154				3279					0	2717	0	0				
821559																				41	0	221		53				127					0	0	0	0				
821643																				188	96	2685	53	53				699					0	1649	0	0				
822042																				5649	6688	56974	1719	7230				9131					0	28191	0	85				
822051																				1395	0	4786		326				3065					0	0	0	0				
822275																				3514	0	5851		512				1617					0	208	0	0				
822556																				55482	0	295620		189269	122416			50869					0	0	0	0	Securities Sold Under Agreement to Repurchase			
822631																				296	447	1120		29				348					0	0	0	0				
823133																				618	4769	12022		1400				5235					0	0	0	0				
823142																				621	0	1344	109	196				527					0	0	0	0				
823450																				751	0	12618		790				1907					0	5424	0	3746				
823478																				408	5965	48510		3091				12794					0	20320	0	5932				
823553																				0	0	693		36				199					0	458	0	0				
823638																				565	2982	5535		860				1128					0	0	0	0				
823656																				1915	0	14244		502				3636					0	8191	0	0				
