"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON3545	RCON3548	RCON8492	RCON8495	RCON8496	RCON8499	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	RCONHT71	RCONJA22	RCONJF75	
	US TREAS SECS-HLD-TO-MAT-AMRTZ COST	US TREAS SECS-AVL-FOR-SLE-FAIR VALUE	OTHR PASS-THRU SECS-HLD-AMORTZD COST	OTHR PASS-THRU SECS-AVL-FAIR VALUE	MBS-CMOS&REMICS-ALL OTHER-HLD-AMRTZ	MBS-CMOS&REMICS-ALL OTHER-AVL-FAIR	HISTCL COST OF ALL OTH AVL-FOR-SALE	HELD-TO-MATURITY SECURITIES	AVAILABLE-FOR-SALE SECURITIES	NET DUE FROM FOREIGN OFFICES	TOTAL ASSETS	NET DUE TO FOREIGN OFFICES	TOTAL LIABILITIES, EXCL NET DUE TO	OTHER BORROWED MONEY	TOTAL TRADING ASSETS	TRADING LIABILITES	US GOVT AGCY&CORP OBLIGS-AMRTZ COST	US GOVT AGCY&CORP OBLIGS-FAIR VALUE	SECS ISSD BY US ST&POL SUBDYS-AMRTZ	SECS ISSD BY US ST&POL SUBDYS-FAIR	SECURS PURCHSD UDR AGRMNTS TO RESELL	SECURS SOLD UNDR AGRMNTS TO REPURCH	MBS PT SCTY ISS FFG AMRTZ HTM SCTY	MBS PT SCTY ISS FFGNMA FV AFS SCTY	OTHR MBS ISS FFG AMRTZ HTM SCTY	OTHR MBS ISS FFG FV AFS SCTY	OTHR DMSTC DEBT SCTY AMRTZ HTM SCTY	OTHR DMSTC DEBT SCTY FV AFS SCTY	FOREIGN DEBT SCTY AMRTZ HTM SCTY	FOREIGN DEBT SCTY FV AFS SCTY	Total loans held for trading	Equity securities with readily deter	Total amount of fair value option lo	
641449	0	0					287	0	94047					3343	0	0			0	34127	0	1438										0		
641579	0	0					162	0	77610					0	0	0			0	0	0	6362										0		
642437	0	0					1161	0	77016					6000	0	0			0	35324	0	0										0		
643078	4989	0					1330	20767	0					22000	0	0			3160	0	0	0										0		
643274	0	0					738	0	13621					14200	0	0			0	851	0	0										0		
643340	22112	34332					1331	88044	128066					0	0	0			4400	39410	0	0										0		
643658	0	4003					359	0	17586					458	0	0			0	0	0	0										0		
644057	0	1004					0	0	4974					0	0	0			0	3970	0	0										0		
644141	0	0					508	5145	43106					0	0	0			4841	16826	0	0										0		
644646	0	5799					156	0	52341					0	0	0			0	39097	0	0										188		
644776	0	0					2629	14125	25644					50797	0	0			0	0	0	0										0		
644842	0	2978					1956	0	18976					10112	0	0			0	9969	0	0										0		
644954	0	0					0	7386	0					0	0	0			0	0	0	0										4430		
644963	0	11054					18	0	22552					0	0	0			0	9509	0	0										0		
645157	0	2474					1484	1295	24448					0	0	0			1295	18041	0	0										0		
645317	0	272520					1460	0	339884					0	0	0			0	14852	0	17120										0		
645465	9955	0					10072	44011	108676					10000	0	0			16982	40814	0	0										0		
645540	16205	28789					217	16205	59437					0	0	0			0	5367	0	0										102		
645577	0	0					1063	0	1355					16700	0	0			0	1277	0	0										0		
645625	0	195916					144296	1150520	3268016					1308588	27550	0			1109544	77228	0	113501										2612		
646042	0	3394					154	0	33731					0	0	0			0	3442	0	0										0		
646145	0	3953					1247	0	178310					0	0	0			0	12204	0	98890										0		
646172	0	0					398	0	0					0	0	0			0	0	0	0										402		
646444	0	0					175	3164	0					0	0	0			0	0	0	0										1849		
646471	0	0					10	0	0					0	0	0			0	0	0	0										0		
646556	0	0					3081	0	6246					0	0	0			0	2841	15260	0										92		
646743	0	17090					3438	0	127033					68272	0	0			0	109943	0	13591										147		
646873	0	1439					2405	0	15549					38982	0	0			0	0	0	0										0		
647218	0	25241					1266	1191	117790					0	0	0			0	29098	0	0										0		
647245	0	0					2069	47949	77056					35733	0	0			47949	72828	0	2486										648		
647414	0	0					128	3860	66005					0	0	0			3860	19173	0	3490										0		
647759	0	0					534	0	49770					10	0	0			0	24552	0	0										0		
647777	0	0					1211	634	24900					0	0	0			545	13954	0	0										0		
647955	0	0					153	840	8634					2000	0	0			0	0	0	0										0		
648130	90331	9995					5083	217552	56739					50000	0	0			39324	0	0	17074										3703		
648242	0	0					17701	1173836	251107					190000	0	0			517073	102784	0	0										0		
648251	0	5980					674	0	30390					0	0	0			0	23425	0	0										0		
648345	0	6162					404	7671	26287					1000	0	0			690	177	0	0										0		
648550	0	0					130	0	3676					0	0	0			0	220	0	0										0		
649342	0	7500					3879	0	93575					53000	0	0			0	50478	0	217										0		
649632	0	0					0	0	10399					0	0	0			0	201	0	0										0		
651121	0	0					533	143487	121020					0	0	0			143487	0	0	0										0		
651149	0	3438					161	0	10097					0	0	0			0	2864	0	0										35		
651158	0	0					505	0	68924					0	0	0			0	32003	0	0										0		
651448																																		
651541	0	7946					1563	0	41528					21475	0	0			0	6527	0	0										0		
651859	0	0					20987	0	1667812					364700	0	0			0	173450	0	212608										96		
651952	0	889					1296	0	17598					0	0	0			0	16709	0	0										0		
652043	0	0					2407	0	80327					14053	0	0			0	1393	0	0										164		
652070	0	0					78	2652	0					0	0	0			0	0	0	0										0		
652874	0	0					209135	0	2539595					1857256	0	0			0	37670	0	0										4783		
652959	0	0					278	6200	0					2500	0	0			0	0	0	0										0		
653134	0	988					1130	0	136844					0	0	0			0	35893	0	0										0		
653433	0	3449					298	7975	52687					0	0	0			7975	10302	0	0										0		
653611	0	0					2529	0	46582					48000	0	0			0	2335	0	0										0		
653778	0	0					1076	0	106106					17000	0	0			0	75924	0	0										12		
653947	0	752					2332	0	46898					0	0	0			0	23406	0	0										0		
654047	0	0					656	0	6697					0	0	0			0	0	0	0										0		
654300	0	550					2427	0	32238					35850	0	0			0	2279	0	0										0		
654579	0	0					450	0	0					9000	0	0			0	0	0	0										0		
655530	0	0					129	500	9881					0	0	0			0	0	0	0										0		
655839	0	1972					466	0	64795					0	0	0			0	17672	0	0										0		
656032	249	736					1384	68361	96827					19641	0	0			39083	46615	0	1510										39		
656377	0	0					88068	645802	3533199					1765604	0	0			0	35258	0	0										0		
656470	0	168579					1506	0	521394					0	0	0			0	90050	0	0										0		
656658	0	0					253	18430	39648					0	0	0			0	2706	0	0										0		
656779	0	0					455	904	4662					0	0	0			310	4415	0	0										42		
657178	0	0					461	3111	4617					7000	0	0			957	1411	0	0										0		
657271	0	58640					19701	3791	402963					35000	0	0			3791	20870	0	0										0		
657365	0	87838					23885	0	860515					62500	2777	2766			0	67405	0	0										0		
657459	0	17298					14976	0	313754					90000	3116	3116			0	30144	0	11909										0		
657758	0	8829					1374	0	31754					21000	0	0			0	8557	0	0										0		
657954	0	0					1251	0	54105					2500	0	0			0	20765	0	0										157		
658072	0	0					0	17730	0					10	0	0			0	0	0	0										0		
658474	18398	0					414	22359	0					0	0	0			0	0	0	0										0		
658924	0	0					88	8985	18372					0	0	0			8417	1364	0	0										0		
659341	0	12101					650	0	152803					0	0	0			0	28037	0	0										0		
659556	0	846					563	687	14846					0	0	0			687	4817	0	0										0		
659640	0	0					26	0	4799					0	0	0			0	0	0	0										0		
659855	0	235778					106825	2411039	4895366					23917	26851	81043			173613	218210	0	485193										0		
660066	0	32986					75	0	79982					0	0	0			0	30163	0	0										0		
660253	0	0					1058	1826	0					16419	0	0			1826	0	0	0										25		
660271	0	10571					1130	5513	129908					0	0	0			5513	7009	0	44881										0		
660570	0	5952					2156	0	30189					45108	0	0			0	0	0	0										850		
660655	0	68422					12537	0	1018096					43704	0	0			0	220205	0	15850										3227		
660879	0	0					36	0	0					0	0	0			0	0	0	0										0		
660927	21000	0					500	109377	1000					0	0	0			3531	0	0	0										0		
661072	0	0					1208	68	9656					6000	0	0			0	3346	0	0										0		
661223	0	3811					2069	0	111642					8000	0	0			0	10804	0	0										0		
661308	0	200					6227	1511620	1984683					11712	0	0			1099480	208427	58956	0										0		
661474	0	0					67	13951	0					0	0	0			0	0	0	0										0		
662350	0	0					1548	6351	8484					11714	0	0			2924	2568	0	0										0		
662369	0	0					17062	294526	596933					110000	0	0			171145	45797	0	125749										0		
662949	0	0					382	0	138687					563	0	0			0	80601	10112	12510										0		
663245	0	0					146103	0	3319189					2728	12695	0			0	845300	0	21948										20500		
663638	0	2465					404	0	44491					8972	0	0			0	20707	0	0										35		
663656	0	0					447	0	0					0	0	0			0	0	0	0										0		
663834	119234	34026					19667	181330	868384					314961	0	0			34564	498	0	0										1787		
663955	0	2325					598	0	40806					460	0	0			0	8735	0	0										0		
664206	0	63792					76418	37525	587204					428972	0	0			4700	27190	0	0										0		
664653	0	0					1539	0	52421					0	0	0			0	0	0	0										0		
664756	0	0					108497	9900093	332369					2400000	250	56			70375	0	0	185797										0		
665146	0	1958					2201	0	70613					24517	0	0			0	20852	0	0										62		
665258	0	8016					526	0	10233					0	0	0			0	1207	0	0										0		
665865	0	7139					486	5591	244267					0	0	0			0	69186	0	0										0		
666059	0	0					749	0	31127					0	0	0			0	0	0	0										0		
666358	0	12078					278	0	21488					128	0	0			0	251	0	10410										0		
666554	262556	0					660	310442	0					0	0	0			0	0	0	57672										0		
666844	0	0					513	0	66311					3700	0	0			0	66000	0	0										0		
666974	0	0					381	0	13336					320	0	0			0	0	0	0										0		
667029	0	11982					743	0	184229					0	0	0			0	50910	0	1366										0		
667346	0	6872					1035	0	37383					10000	0	0			0	7138	0	0										0		
667524	0	7879					256	0	35776					0	0	0			0	19503	0	0										0		
667551	0	728					588	0	48220					11445	0	0			0	20646	0	0										0		
667757	0	0					31041	10602	1104789					5985	20898	14695			10602	292583	0	6805										0		
668053	0	0					262	0	10					5000	0	0			0	0	0	0										0		
668147	0	1419					1597	0	41441					5000	0	0			0	25782	0	416										251		
669555	0	0					8308	0	204140					120195	0	0			0	136792	0	0										0		
670430	0	0					1059	0	52347					0	0	0			0	20354	0	0										0		
670467	0	0					12805	0	484686					0	0	0			0	94883	0	93863										0		
670560	0	593					3238	0	7570					0	0	0			0	0	0	0										0		
670654	0	0					54	0	0					0	0	0			0	0	0	0										0		
670748	0	969					787	0	36618					5500	0	0			0	3549	0	0										0		
670878	0	0					4437	0	54892					102886	0	0			0	2613	0	0										0		
671053	0	0					394	0	8407					0	0	0			0	3536	0	0										0		
671147	0	0					1183	0	43955					5000	0	0			0	15401	0	0										0		
671334	0	0					2863	18269	486732					5000	0	0			0	36199	0	0										0		
671464	0	0					19080	243468	2022566					24878	0	0			0	134757	0	0										50888		
671558	0	0					3441	0	148655					15000	0	0			0	92504	0	0										1871		
672238	0	4887					91	2237	32181					1885	0	0			2237	12703	0	0										0		
672247	0	0					1505	0	45448					10000	0	0			0	11017	0	0										0		
672537	0	0					268	0	125968					0	0	0			0	42408	18439	2200										0		
672573	0	0					330	75389	4648					411	0	0			465	3934	0	0										0		
673244	0	0					332	0	34632					3500	0	0			0	2501	0	0										0		
673440	0	0					7987	0	3196506					5083	0	0			0	2185784	0	389393										0		
673477	0	2206					202	0	5937					2852	0	0			0	1010	0	0										337		
673851	0	1275					461	0	4605					0	0	0			0	3330	0	0										0		
673909	0	0					66328	6494	0					1526250	0	0			0	0	0	0										134937		
674344	100	0					981	5422	0					351	0	0			2622	0	0	0										0		
674849	0	0					8988	0	354392					131500	0	0			0	217344	0	0										0		
675042	0	0					78	7624	24319					0	0	0			7124	6489	0	0										126		
675079	0	0					335	2925	30512					0	0	0			2925	0	0	0										0		
675248	0	0					806	0	47127					10000	0	0			0	16874	0	0										0		
675341	0	0					0	0	19052					0	0	0			0	9637	0	0										0		
675659	0	1813					230	0	71407					2665	0	0			0	59341	0	0										69		
675855	0	10004					421	0	11743					0	0	0			0	0	0	0										0		
676049	0	465					1284	38305	34371					25000	0	0			38305	0	0	0										0		
676151	0	0					2595	0	107044					51000	0	0			0	46138	0	5209										188		
677176	0	0					6601	4594	319821					0	0	0			0	18	0	0										0		
677354	0	0					380	0	63379					3770	0	0			0	17753	0	0										2558		
677448	7849	6993					1552	21064	61190					14733	0	0			7787	25636	0	29821										31		
677644	0	0					12929	625	382109					87336	0	0			625	164335	0	5356										0		
677756	0	0					755	0	58924					22500	0	0			0	40318	0	0										64		
677970	0	995					1896	0	18190					0	0	0			0	6886	0	0										0		
678052	0	0					0	0	15984					0	0	0			0	0	0	0										0		
678070	0	0					955	7166	201621					18000	0	0			1872	15310	0	0										125		
678258	0	0					0	11480	3867					0	0	0			680	0	0	0										0		
678454	0	0					883	0	43117					3000	0	0			0	7806	0	0										0		
678557	0	24518					433	0	24518					0	0	0			0	0	0	6674										0		
678744	0	0					3359	0	55941					53090	0	0			0	12560	0	0										16		
679451	0	0					1434	32236	24317					24048	0	0			26113	12929	0	0										216		
680130	0	11534					1075	0	248862					889	0	0			0	12243	0	0										0		
680457	340018	5191					2652	443703	5942					598	0	0			1962	0	0	39413										0		
680813	0	54915					27469	0	1296850					235000	0	0			0	494879	0	0										74		
681043	0	9227					87	0	12983					427	0	0			0	0	0	0										0		
681249	1750	0					573	12500	0					0	0	0			2300	0	0	0										0		
682143	9883	4030					4294	41493	114134					65600	0	0			13636	8678	0	0										355		
682563	0	2863796					42341	3455232	16842343					0	134619	96020			2323196	5289171	9650	4563749										0		
682648	0	3156					1190	0	93719					23000	0	0			0	40234	0	0										0		
683449	0	35367					1289	0	173121					9043	0	0			0	90549	0	24191										176		
683814	0	0					253	0	116320					0	0	0			0	77743	0	0										0		
684455	0	744					16493	0	191215					25000	0	0			0	36040	0	0										0		
685023	0	7051					580	120	20666					6237	0	0			120	222	0	0										0		
685676	0	44865					9331	0	279221					79167	0	0			0	116551	0	0										212		
686459	0	0					2555	0	33120					0	0	0			0	18578	0	0										115		
686570	0	0					605	0	11697					13800	0	0			0	6524	0	0										0		
686758	0	0					0	51177	72980					0	0	0			51177	0	0	0										186		
687054	0	0					301	0	2531					0	0	0			0	1827	0	0										0		
687830	0	50376					90	6082	68455					0	0	0			4082	8034	0	0										0		
687951	0	1707					19505	14455	244803					154700	0	0			0	89711	0	2384										188		
688079																																		
688453	0	8137					4	0	18651					0	0	0			0	7313	0	0										47		
688556	0	3285					348	40	45835					6000	0	0			40	41047	0	0										0		
689209	0	0					10235	110702	222785					238419	0	0			2388	49646	0	0										0		
689357	0	0					920	0	210729					8500	0	0			0	79864	0	0										0		
689759	0	18771					238	0	50359					0	0	0			0	0	0	0										0		
691042	0	3985					285	0	25374					0	0	0			0	6111	0	0										0		
691743	9479	0					0	50427	0					0	0	0			25326	0	0	0										0		
691958	0	23799					1862	0	45907					20000	0	0			0	126	35404	0										0		
692450	13927	5084					134	19901	6041					0	0	0			4710	762	0	0										0		
692704	0	0					356	0	0					47464	0	0			0	0	0	0										0		
692946	0	0					565	0	88214					0	0	0			0	22687	0	0										0		
693073	0	0					63	4143	0					0	0	0			0	0	0	0										0		
693224	0	113159					160405	883942	4264522					7591	106569	166723			788800	481515	0	91630										0		
693345	0	0					18761	0	1186108					155870	0	0			0	402209	0	31423										0		
693952	0	2923					165	0	20002					140	0	0			0	2730	0	6037										125		
694146	0	0					14	0	8776					0	0	0			0	1699	0	0										0		
694771	19914	0					0	19914	0					0	0	0			0	0	0	0										0		
694847	0	6177					1384	13971	126054					5000	0	0			13971	0	0	0										0		
694904																																		
695349	0	32878					1382	160	106694					10000	0	0			160	34491	0	0										0		
695947	0	24647					406	900	30070					1000	0	0			0	2033	0	0										0		
696047	0	2624					534	0	26306					4442	0	0			0	13984	0	0										0		
696168	0	0					0	0	0					0	0	0			0	0	0	0										0		
696430	0	0					1781	0	164788					0	0	0			0	40668	0	0										0		
696645	0	10520					1202	0	38953					0	0	0			0	6323	0	0										0		
697035	0	0					200	0	13464					0	0	0			0	8005	0	0										0		
697147	0	0					5026	0	122235					28000	0	0			0	40351	0	0										0		
697156	0	0					4561	4250	33289					43513	0	0			4250	6459	0	0										13		
697231	65045	0					426	158376	0					0	0	0			0	0	0	0										0		
697763	0	0					14227	826506	3305324					0	0	0			39528	51853	0	397198										0		
697950	0	3570					543	0	7534					360	0	0			0	1574	0	0										0		
698144	0	0					4766	10361	271231					24982	0	0			8861	159551	0	0										168		
698546	0	1484					228	0	32735					0	0	0			0	17033	0	0										0		
698649	0	13734					2914	37663	159361					0	0	0			37663	57761	0	0										0		
699105	0	0					11670	0	288686					199206	0	0			0	41866	0	0										0		
699253	0	2477					62	0	6805					0	0	0			0	828	0	0										0		
700140	0	963					31	0	10364					0	0	0			0	4926	0	0										0		
700252	0	13556					109	0	34804					0	0	0			0	3072	0	0										0		
700430	0	0					3118	0	100910					9000	0	0			0	20542	0	0										0		
700458	0	29759					242	235	43032					8613	0	0			235	0	0	0										14		
701062	0	61250					25215	570885	758683					25000	0	0			41956	116244	0	0										0		
701222	0	4860					5659	44570	131876					50000	0	0			0	2057	0	4401										0		
701839	0	55828					1024	0	492684					0	0	0			0	34449	0	12929										0		
701857	0	1985					174	0	12633					0	0	0			0	985	0	0										0		
702117	0	101080					44650	771474	1813194					44762	0	0			264685	88697	0	138729										12951		
702359	0	0					979	0	39					0	0	0			0	0	0	0										0		
702612	0	233508					3130	0	237153					0	0	0			0	0	0	1208										23159		
702836	0	300					175	10192	4551					0	0	0			5012	534	0	0										0		
702911	0	6675					4886	150	320227					19000	0	0			150	79618	0	0										0		
703039	0	0					3552	0	28465					0	0	0			0	7205	0	0										0		
703552	0	46799					10273	360768	204329					50000	0	0			145461	37400	0	0										0		
703767	0	9439					12154	287806	473075					20000	0	0			192272	164402	0	0										6769		
705378	0	1271					1273	0	10221					10913	0	0			0	0	0	0										26		
705556	0	2487					1049	0	94505					13548	0	0			0	33067	0	12672										0		
706030	0	0					452	237	36249					6000	0	0			237	12595	0	0										0		
706058	0	0					2078	0	24344					3988	0	0			0	16510	0	0										0		
706236	0	0					0	0	12432					2461	0	0			0	342	0	0										0		
706254	0	6911					650	0	57740					0	0	0			0	31058	0	0										0		
706450	0	731					71	0	9059					0	0	0			0	1021	0	0										0		
706656	0	1777					175	289	103948					0	0	0			289	29004	0	0										29		
707354	0	25069					14224	0	566207					153880	0	0			0	110637	0	0										0		
708379	0	2889					685	3845	56103					463	0	0			3844	19527	0	0										0		
709143	0	0					4116	0	207367					52000	0	0			0	86883	0	35782										0		
709451	0	7968					1152	0	16771					2000	0	0			0	8803	0	0										0		
709554	0	0					816	24370	40278					0	0	0			24370	20581	0	0										0		
709602	0	117763					2500	47917	474459					0	2313	2313			27747	0	0	274463										0		
709639	0	1960					730	0	211989					109	0	0			0	107028	0	0										0		
709956	0	0					505	0	8395					7061	0	0			0	7114	0	0										0		
710176	0	5804					2551	0	41050					19500	0	0			0	12725	0	0										26		
710859	0	0					398	0	119488					0	0	0			0	16578	0	19056										0		
711472	0	0	0	0	0	0	1540	309956	405078	0	2599812	421564	1954830	0			281058	129921	0	0	0	0	28898	275157	0	0	0	0	0	0		0	0	
711520	0	0					127	0	19061					0	0	0			0	2236	0	0										0		
711548	0	7672					1039	0	88059					18	0	0			0	47464	0	0										597		
711753	0	3809					184	0	11464					0	0	0			0	2129	0	0										62		
711801	0	25432					1763	0	153503					20500	0	0			0	55628	0	0										23333		
712059	0	5635					2822	0	97953					43639	0	0			0	40677	0	0										344		
712648	0	2424					1834	0	13114					31097	0	0			0	10190	0	0										0		
712956	0	0					107	98347	0					0	0	0			61080	0	0	0										0		
713252	0	3129					308	0	39431					4500	0	0			0	27928	0	0										67		
713476	0	0					6076	0	102309					117001	0	0			0	13953	0	0										5221		
713926	0	14198					2119	0	329423					0	0	0			0	30823	0	0										0		
714165	0	0					78	16885	39512					0	0	0			16885	0	0	0										0		
714437	0	0					1753	0	25535					30000	0	0			0	1167	0	0										0		
714839	989	0					617	18267	41030					230	0	0			5320	5381	0	0										0		
714978	0	4598					1747	0	45853					38000	0	0			0	23545	0	0										0		
715032	0	6477					130	0	13396					0	0	0			0	1110	0	0										0		
715050	0	0					1581	0	31182					15000	0	0			0	4304	0	0										0		
715144	0	45096					682	0	45096					0	0	0			0	0	0	0										0		
715340	0	0					6820	1735	84130					0	692	692			1735	9997	0	0										915		
715470	0	0					475	1	0					9700	0	0			0	0	0	0										0		
715630	0	0					395	0	129980					0	0	0			0	71066	0	0										0		
715872	0	0					790	0	107035					0	0	0			0	41832	0	0										62		
715975	0	0					295	3122	7383					0	0	0			1122	1952	0	0										0		
716374	0	5441					1836	7000	421627					0	0	0			0	143676	0	0										0		
716833	0	18567					9471	1450	448577					52000	0	0			1450	26416	0	151298										0		
716851	0	0					453	1235	181656					0	0	0			1235	41848	0	0										0		
716954	0	0					2378	0	66718					25000	0	0			0	30207	0	0										62		
717232	0	0					80	50000	19653					0	0	0			25711	3208	0	0										0		
717670	0	0					194	0	6594					2496	0	0			0	2044	0	0										0		
717737	0	0					2387	0	420109					0	361	361			0	57302	0	0										0		
717924	0	0					6542	0	1203946					30000	0	0			0	186239	0	18890										59937		
718145	0	0					2826	104020	182410					38000	0	0			49882	84244	0	0										0		
718275	0	105825					0	0	114138					0	0	0			0	0	0	0										1127		
718538	0	1971					2047	0	48714					9244	0	0			0	13101	0	0										0		
719030	0	0					13	7924	20630					0	0	0			983	6021	0	0										0		
719610	0	2493					219	0	34899					0	0	0			0	19385	0	0										0		
719656	0	18866					2672	0	70312					15600	0	0			0	16511	0	29756										86		
719964	0	0					100	23021	28695					0	0	0			23021	0	0	0										0		
720157	0	21678					0	0	21918					0	0	0			0	0	0	0										0		
720344	0	0					1084	0	42182					6540	0	0			0	17277	0	0										0		
720746	0	19316					3623	0	295102					44261	0	0			0	72731	0	0										0		
720858	0	1406					272	0	37355					4500	0	0			0	18309	0	0										0		
721350	0	0					4830	398	26134					95444	0	0			398	18692	0	0										193		
721752	0	0					296	0	38953					0	0	0			0	10778	0	0										251		
721949	0	46124					2113	0	152766					0	0	0			0	83548	0	23079										0		
722227	0	0					1359	0	13561					25000	0	0			0	6470	0	0										0		
722432	0	2361					3065	219	60393					26773	0	0			219	19985	0	0										0		
722544	0	68137					4967	0	1057815					0	0	0			0	301076	0	31588										0		
722777	1192654	0	73250	0	0	1326	1705978	11290222	6745521	4766	97731652	0	84090343	6088711	1363000	620127	26882	566758	0	0	0	236768	1414561	371032	7237893	4281541	1078063	1097711	266919	427153	709348	869	660541	
722816	0	17062					2734	6812	360930					25590	0	0			6282	31767	0	0										0		
723112	2421000	2105000	0	0	0	2947000	1277000	11496000	35593000	325000	211774000	0	187939000	11257000	3322000	2304000	0	0	0	0	0	309000	9075000	12235000	0	11336000	0	6968000	0	2000	0	25000	672000	
723158	0	2035					82	0	14735					0	0	0			0	1022	0	0										0		
723550	0	3665					176	0	47009					1000	0	0			0	19233	0	0										0		
723653	0	11385					397	95915	107462					586	0	0			86444	1512	0	0										0		
724744	0	39648					5170	0	117012					24215	0	0			0	37955	0	3010										0		
724904	0	0					923	0	15399					10000	0	0			0	3994	0	0										0		
724940	0	0					0	5400	0					0	0	0			0	0	0	0										0		
725077	0	0					1619	0	17458					15391	0	0			0	3070	0	0										0		
725732	0	0	0	0	0	0	12096	63759	334154	0	5447306	0	4883755	189400			0	0	27200	0	0	0	22376	31551	14183	28327	0	151378	0	122898		3672		
725741	0	996					538	199	50881					0	0	0			0	4647	0	0										0		
726458	0	488					963	0	11204					8575	0	0			0	7808	0	0										0		
726953	0	0					14972	71594	127820					111483	0	0			0	11132	0	0										0		
727174	0	0					10968	0	0					0	0	0			0	0	0	0										0		
728948	0	3794					2611	0	194432					31618	694	0			0	105967	0	0										0		
728957	0	0					234	0	90689					0	0	0			0	36243	0	0										0		
729011	0	21497					596	8742	97136					0	0	0			8742	2669	0	0										0		
729057	0	34805					288	0	52571					0	0	0			0	13258	0	0										47		
729178	0	0					1143	41714	26955					15162	0	0			20970	6466	0	0										0		
729310	0	0					3694	142801	294251					74506	0	0			14614	32947	0	0										0		
729842	0	0					1208	0	118412					15000	0	0			0	56981	0	0										92		
729945	999	0					497	9190	0					167	0	0			1884	0	0	0										0		
731050	0	1965					306	3929	26246					5600	0	0			3929	0	0	0										15		
731247	0	271843					32698	0	962763					76583	0	0			0	407046	0	0										0		
731957	0	0					5	0	10802					0	0	0			0	0	0	0										0		
732178	0	4367					1008	369	86626					0	0	0			369	24842	0	0										0		
732253	0	1992					619	1383	9238					0	0	0			1383	7102	0	0										0		
732637	0	0					326	0	48992					0	0	0			0	18084	0	0										0		
732758	0	5588					1797	10	18643					6200	0	0			0	1366	0	0										0		
732954	0	0					0	0	48027					0	0	0			0	33326	0	0										0		
733540	0	0					1094	358	0					0	0	0			306	0	0	0										0		
733559	0	11121					905	22430	15046					15000	0	0			2541	0	0	0										67		
733661	0	0					190	0	31042					60048	0	0			0	19527	0	0										20		
733755	0	5893					334	0	10147					5000	0	0			0	303	0	0										90		
733951	0	0					2804	0	80547					48500	0	0			0	2764	0	0										0		
734248	0	0					3467	0	126825					63410	0	0			0	53738	0	13623										379		
734350	1498	1421					1411	2042	74466					0	0	0			0	23587	0	0										0		
734538	0	0					5856	0	70095					0	1991	0			0	176	0	0										0		
734613	0	0					552	0	97384					0	0	0			0	11078	0	0										152		
735067	0	0					4059	995	0					47699	0	0			0	0	0	0										0		
735414	11204	0					238	18981	0					0	0	0			1949	0	0	0										0		
735441	0	7872					6519	0	19603					109500	0	0			0	6736	0	0										0		
735973	0	0					455	0	20432					2100	0	0			0	4685	0	0										262		
736158	0	2275					179	0	17859					0	0	0			0	7093	0	0										0		
736550	0	12413					3045	0	90059					12900	0	0			0	55501	0	0										504		
737548	0	14110					1687	0	90783					24827	0	0			0	50954	0	16089										12		
738013	0	0					6222	0	178537					119450	0	0			0	58730	0	0										0		
738040	0	17744					20681	173224	473546					279014	0	0			172724	6038	0	30348										160		
738143	0	2004					2300	4406	173851					32500	0	0			4406	0	0	23377										0		
738255	0	0					704	0	63540					0	0	0			0	26408	0	0										0		
738303	0	1497					12395	42925	87711					167044	0	0			3895	250	0	0										0		
738657	0	1896					122	1380	7549					0	0	0			1380	3884	0	0										0		
738769	0	0					6394	0	150491					50000	0	0			0	4656	0	0										0		
739346	0	0					658	0	45928					10000	0	0			0	45310	0	0										34		
739355	0	0					1101	0	21081					0	0	0			0	0	0	0										0		
739560	0	486					15000	0	336143					100000	0	0			0	29872	0	0										11481		
739832	0	0					3101	0	59789					21289	0	0			0	38392	0	0										0		
740249	0	0					1334	0	117126					6000	0	0			0	115251	0	0										62		
741068	14995	0					327	14995	0					5466	0	0			0	0	0	0										0		
741152	0	0					60	0	49526					0	0	0			0	16110	0	0										0		
741330	0	27273					1782	0	171466					5473	0	0			0	44105	0	0										5072		
741358	0	0					0	254	0					1200	0	0			250	0	0	0										0		
741844	0	0					130	0	27373					1000	0	0			0	8600	0	0										35		
741956	0	0					472	754	11744					0	0	0			0	1256	0	0										0		
741974	0	0					2850	100	9142					35079	0	0			0	0	0	0										0		
742056	0	5826					571	0	64906					6000	0	0			0	16589	0	0										0		
742542	0	983					540	0	30356					1000	0	0			0	11233	0	0										0		
742944	0	1513					1096	22830	19156					15975	0	0			2138	0	0	0										0		
743679	0	0					2882	0	115193					25438	0	0			0	35203	0	34392										0		
743950	0	4063					88	0	43227					0	0	0			0	17872	0	0										0		
744854	0	2000					441	173	70220					0	0	0			0	4382	0	0										0		
745347	0	9576					110	0	78221					0	0	0			0	31250	0	0										0		
746157	0	12334					2112	0	61940					14000	0	0			0	858	0	0										0		
746755	0	6342					1954	0	134782					4000	0	0			0	34319	0	0										0		
746942	0	5132					483	0	43242					3055	0	0			0	28384	0	0										49		
746979	0	0					104	68764	10106					0	0	0			7426	0	0	0										0		
747051	0	1967					189	0	6737					2000	0	0			0	304	0	0										0		
