"IDRSSD"	RIAD3210	RIAD3217	RIAD4340	RIAD4356	RIAD4415	RIAD4460	RIAD4470	RIADB507	RIADB508	RIADB509	RIADB510	RIADB511	
120609	171980	138241	14513	0	0	0	0	0	138241	0	0	19226	
120953	16074	11005	1794	0	0	690	0	0	11005	0	0	3965	
121642	921813	830086	90438	0	0	28800	0	0	830086	6259	0	23830	
121651	77733	43165	7283	0	4000	0	0	0	43165	0	0	23285	
121914	44070	38936	3180	0	0	677	0	0	38936	0	0	2631	
122153	12251	10506	853	0	0	0	0	0	10506	0	0	892	
122546	8403	7658	309	0	164	282	0	39	7697	0	0	515	
123075	13014	12386	-259	0	0	0	0	0	12386	0	0	887	
123374	11710	11011	699	0	0	0	0	0	11011	0	0	0	
124344	66358	72359	3572	0	0	9255	0	0	72359	0	0	-318	
124830	39737	38441	1940	0	0	1380	0	0	38441	0	0	736	
125154	79461	71245	17955	0	0	12500	0	0	71245	0	0	2761	
125855	135230	122839	32551	0	4000	26544	0	0	122839	0	0	2384	
126012	36797	28098	4018	0	0	529	0	0	28098	0	0	5210	
126049	14969	13276	2541	0	0	1875	0	0	13276	0	0	1027	
126375	26008	27187	-1376	0	0	0	0	0	27187	0	0	197	
126553	50611	46916	8556	0	0	6624	0	0	46916	0	0	1763	
126834	112712	100334	15117	0	0	10012	0	0	100334	0	0	7273	
127055	14493	14019	734	0	0	555	0	0	14019	0	0	295	
127224	21033	14456	1828	0	0	537	0	0	14456	0	0	5286	
128258	7794	7028	1118	0	0	486	0	0	7028	0	0	134	
128904	4143226	3418356	103786	0	538118	274000	0	0	3418356	0	0	356966	
129349	30429	25876	4775	0	0	4245	0	0	25876	0	0	4023	
129358	25217	21327	6026	0	0	2136	0	0	21327	0	0	0	
129732	1354170	1191298	142011	40969	0	70000	0	0	1191298	9280	0	40612	
129853	27577	22404	4667	0	0	2850	0	0	22404	0	0	3356	
129910	56478	50097	6302	0	0	1600	0	0	50097	0	0	1679	
130345	39742	27235	7226	0	0	4768	0	0	27235	0	0	10049	
130541	768929	801917	-141243	0	137950	40000	0	0	801917	0	0	10305	
131436	77449	65093	11586	0	0	4176	0	0	65093	0	0	4946	
131717	5388	4154	850	0	0	745	0	0	4154	0	0	1129	
131940	14682	13205	1030	0	0	80	0	0	13205	0	0	527	
132107	183919	146032	9610	0	22250	0	0	0	146032	0	0	6027	
132451	18823	15293	2542	0	-10	1368	0	0	15293	0	0	2366	
132778	6325	5693	455	0	0	0	0	0	5693	0	0	177	
132938	11694	9665	967	0	0	300	0	0	9665	0	0	1362	
133579	68471	60826	5514	0	-100	0	0	0	60826	0	0	2231	
133850	231219	189535	23983	0	0	9500	0	0	189535	0	0	27201	
133971	133309	126348	1574	0	0	0	0	0	126348	0	0	5387	
134156	15747	15194	1348	0	0	900	0	0	15194	0	0	105	
134437	191941	165314	21120	0	0	4456	0	0	165314	0	0	9963	
134455	21928	19027	1968	0	0	1148	0	0	19027	0	0	2081	
134848	46406	38575	5564	0	0	1500	0	0	38575	0	0	3767	
135836	19882	17926	1882	0	0	1181	0	0	17926	0	0	1255	
135854	14058	12272	3747	0	0	3220	0	0	12272	0	0	1259	
136048	15957	14229	1325	0	0	477	0	0	14229	0	0	880	
136338	51311	41396	3735	0	0	600	0	0	41396	0	0	6780	
136655	9716	8498	1059	0	0	320	0	0	8498	0	0	479	
137205	292957	258848	23399	0	0	0	0	0	258848	0	0	10710	
137447	47981	39516	4695	0	0	1453	0	0	39516	0	0	5223	
137456	12226	8106	2182	0	0	1061	0	0	8106	0	0	2999	
137559	34094	31896	2238	0	0	40	0	0	31896	0	0	0	
137643	27680	23552	2461	0	0	300	0	0	23552	0	0	1967	
137652	108607	100083	12038	0	2550	6064	0	0	100083	0	0	0	
137915	1206231	1133150	79469	0	1679	0	0	0	1133150	0	0	-8067	
138051	33538	32058	1480	0	0	0	0	0	32058	0	0	0	
138257	5366	1337	1003	0	0	475	0	0	1337	0	0	3501	
138556	10655	7651	76	0	0	0	0	0	7651	2000	0	928	
139133	32545	30690	4119	0	0	3433	0	0	30690	0	0	1169	
139478	92121	87634	10969	0	0	6481	0	0	87634	0	0	-1	
139553	137303	110257	20461	0	0	6200	0	0	110257	0	0	12785	
139656	749340	573810	31843	96034	5216	20000	0	0	573810	0	0	62437	
139740	366241	333679	37811	0	0	28200	0	0	333679	1612	0	21339	
139843	326929	287484	50408	0	0	25200	0	0	287484	0	0	14237	
140157	94916	83285	8163	0	0	377	0	0	83285	0	0	3845	
140362	382263	309545	71919	0	0	9996	0	0	309545	97	0	10698	
140634	1456	-457	-199	0	0	0	0	0	-457	0	0	2112	
141350	14047	10620	3781	0	0	1650	0	0	10620	0	0	1296	
141556	559272	536499	61182	0	0	40431	0	0	536499	0	0	2022	
141677	13305	13367	-62	0	0	0	0	0	13367	0	0	0	
141958	24086	22067	1132	0	0	702	0	0	22067	0	0	1589	
142049	16579	13994	1941	0	0	1887	0	0	13994	0	0	2531	
142179	43083	42667	-107	0	0	0	0	203	42870	0	0	320	
142955	84611	80414	11793	0	0	9450	0	0	80414	0	0	1854	
143372	17721	16169	3589	0	0	2229	0	0	16169	0	0	192	
143662	8141844	5477508	580872	2312336	0	495000	0	0	5477508	31728	0	234400	
143859	45532	40794	5827	0	0	2726	0	0	40794	0	0	1637	
143952	19626	15432	1642	0	0	475	0	0	15432	0	0	3027	
144052	75944	65233	9468	0	0	1998	0	0	65233	0	0	3241	
144155	31467	21824	3165	0	0	1137	0	0	21824	0	0	7615	
144678	53013	50161	-361	0	0	0	0	0	50161	0	0	3213	
144856	38804	33212	7373	0	0	3932	0	0	33212	0	0	2151	
144913	71352	66128	2893	0	0	400	0	0	66128	0	0	2731	
145059	10371	9062	1327	0	0	1000	0	0	9062	0	0	982	
145545	88304	80577	5505	0	0	2250	0	0	80577	0	0	4472	
145554	39959	34108	6034	0	0	540	0	0	34108	46	0	311	
145741	26001	22688	3226	0	0	1490	0	0	22688	0	0	1577	
145844	67000	56035	8511	0	0	2363	0	0	56035	0	0	4817	
146056	6605	5733	616	0	11	8	0	26	5759	0	0	227	
146663	182385	155482	12781	0	0	5578	0	0	155482	0	0	19700	
147651	8926	8003	998	0	0	200	0	0	8003	0	0	125	
147679	35482	36039	-644	0	0	0	0	0	36039	0	0	87	
147857	23097	18965	2366	0	0	1152	0	0	18965	0	0	2918	
147923	72555	65588	8308	0	0	1103	0	0	65588	-746	0	508	
148171	40267	35707	4989	0	0	2776	0	0	35707	0	0	2347	
148238	51467	46240	6245	0	-534	875	0	5	46245	0	0	386	
148340	9894	8393	1222	0	0	670	0	0	8393	0	0	949	
148470	29524	29290	185	0	0	0	0	0	29290	0	0	49	
148715	23605	20223	3185	0	0	620	0	0	20223	0	0	817	
149150	20231	17917	2003	0	0	965	0	0	17917	0	0	1276	
150035	171992	138288	19013	0	0	7837	0	0	138288	-17	0	22545	
150044	106336	96735	11825	0	0	4000	0	0	96735	0	0	1776	
150727	118644	85695	13523	0	180	0	0	0	85695	0	0	19246	
151957	120961	105555	9858	0	0	0	0	0	105555	0	0	5548	
152057	23477	20557	3912	0	0	2000	0	0	20557	0	0	1008	
152253	40073	37342	2977	0	0	1025	0	0	37342	0	0	779	
152440	29693	28217	2533	0	0	1554	0	0	28217	0	0	497	
153054	68032	57380	14263	0	0	8304	0	0	57380	0	0	4693	
153353	144343	93925	16033	32240	0	8625	0	0	93925	0	0	10770	
154154	135846	112922	21789	0	0	6800	0	-1871	111051	0	0	9806	
154770	252008	253991	-3930	0	0	0	0	0	253991	0	0	1947	
155759	17868	16047	1819	0	0	1122	0	0	16047	0	0	1124	
156457	8927	8073	1249	0	0	689	0	0	8073	0	0	294	
156970	21657	19547	2100	0	0	0	0	0	19547	0	0	10	
157155	9201	7712	783	0	0	160	0	148	7860	0	0	718	
157379	13001	12490	511	0	0	0	0	0	12490	0	0	0	
157650	15223	14870	1135	0	0	1200	0	0	14870	0	0	418	
157744	24085	19655	3246	0	0	1818	0	0	19655	0	0	3002	
157856	8041	7106	1088	0	0	800	0	0	7106	0	0	647	
158376	32660	31327	1333	0	0	0	0	0	31327	0	0	0	
158741	31769	28165	2477	0	0	718	0	0	28165	0	0	1845	
159636	578498	473888	77644	0	0	6100	0	0	473888	0	0	33066	
159645	12455	11081	1343	0	0	0	0	0	11081	0	0	31	
159953	26250	23365	2290	0	0	1450	0	0	23365	0	0	2045	
159971	185033	188935	4219	0	-8543	0	0	0	188935	0	0	422	
160360	87542	81208	9335	0	0	6950	0	0	81208	310	0	3639	
160454	27530	24010	4349	0	0	3100	0	0	24010	0	0	2271	
160959	326970	328560	44263	0	0	50571	0	0	328560	0	0	4718	
161273	477526	423478	39512	54554	0	43911	0	0	423478	0	0	3893	
161602	457962	408780	59890	0	0	22720	0	0	408780	0	0	12012	
162337	134093	117757	28566	0	0	19000	0	0	117757	0	0	6770	
163343	19463	17562	1901	0	0	0	0	0	17562	0	0	0	
163549	156123	136315	20451	0	0	12300	0	0	136315	0	0	11657	
163857	92726	82406	11195	0	0	3600	0	0	82406	0	0	2725	
164153	13436	11061	2107	0	0	2025	0	0	11061	0	0	2293	
164331	29376	20900	4630	0	0	1770	0	0	20900	0	0	5616	
164377	16156	15723	498	0	0	267	0	0	15723	0	0	202	
164957	14146	12442	1756	0	0	400	0	0	12442	0	0	348	
164975	12366	11109	675	0	0	0	0	0	11109	0	0	582	
165628	2736505	2412907	290161	0	213581	280000	0	0	2412907	0	0	99856	
165758	16301	14307	1628	0	0	0	1000	0	14307	0	0	1366	
166111	48141	42787	3945	0	0	0	0	0	42787	0	0	1409	
166531	48321	48652	520	0	0	1825	0	0	48652	0	0	974	
166652	78324	74236	6963	0	0	5500	0	0	74236	0	0	2625	
167453	22309	19916	2215	0	0	1001	0	0	19916	0	0	1179	
167752	5116	4533	310	0	0	0	0	0	4533	0	0	273	
168571	41804	36428	3293	0	115	450	0	0	36428	0	0	2418	
169354	61699	41671	8396	0	0	2000	0	0	41671	0	0	13632	
169653	535671	477783	33532	0	0	8000	0	0	477783	0	0	32356	
169756	85373	79478	26086	0	0	20206	0	0	79478	0	0	15	
170257	8989	7510	538	0	0	417	0	0	7510	0	0	1358	
170275	39437	34265	3058	0	0	0	0	0	34265	0	0	2114	
170332	30212	28292	1762	0	0	1345	0	0	28292	0	0	1503	
171133	8053	11142	-3129	0	0	0	0	0	11142	2	0	38	
171656	16608	13733	2358	0	0	660	0	0	13733	0	0	1177	
171759	16948	14365	1866	0	0	675	0	0	14365	0	0	1392	
171768	164726	145350	19994	0	0	6000	0	0	145350	0	0	5382	
172251	12229	6009	223	6139	0	150	0	0	6009	0	0	8	
172457	32381	30075	3834	0	0	2281	0	0	30075	0	0	753	
172475	49831	47447	2392	0	0	0	0	0	47447	0	0	-8	
172859	29007	25809	3616	0	0	1200	0	0	25809	0	0	782	
173306	43809	33538	5214	0	0	912	0	0	33538	0	0	5969	
173557	35861	32296	2670	0	0	585	0	0	32296	0	0	1480	
173575	172501	153126	9169	0	0	0	0	0	153126	0	0	10206	
173641	40729	34593	5337	0	0	1300	0	0	34593	0	0	2099	
173959	12738	10575	1491	0	0	1407	0	0	10575	0	0	2079	
174321	16687	14893	1205	0	0	204	0	0	14893	0	0	793	
174367	8446	7512	212	0	0	0	0	0	7512	0	0	722	
174572	1102652	1045422	51603	0	0	35000	0	0	1045422	5987	0	34640	
175056	38863	34827	9700	0	0	5782	0	0	34827	0	0	118	
175140	61767	49817	7704	0	111	3100	0	0	49817	0	0	7235	
175458	3804	3511	306	0	0	150	0	0	3511	0	0	137	
175609	37085	30503	5366	0	0	840	0	0	30503	0	0	2056	
176101	291743	194728	43170	0	41000	7099	0	0	194728	0	0	19944	
176325	37586	29963	5539	0	0	0	0	0	29963	0	0	2084	
176437	8816	6049	1909	0	0	376	0	0	6049	0	0	1234	
176464	126773	102731	9167	0	0	7751	0	0	102731	0	0	22626	
176642	16477	15074	2074	0	0	1101	0	0	15074	0	0	430	
177135	8882	8766	116	0	0	0	0	0	8766	0	0	0	
177443	22723	17489	2214	0	0	957	0	0	17489	0	0	3977	
177500	10155	9724	1181	0	0	750	0	0	9724	0	0	0	
177555	2918	2478	193	0	0	9	0	0	2478	0	0	256	
177751	201368	190233	29497	0	0	20000	0	0	190233	0	0	1638	
177920	234365	213720	25615	0	0	8800	0	0	213720	0	0	3830	
178150	21912	17998	1403	0	0	836	0	0	17998	0	0	3347	
178244	23596	20249	3383	0	0	1297	0	0	20249	0	0	1261	
178356	13504	11814	1566	0	0	904	0	0	11814	0	0	1028	
178851	52758	42652	7106	0	0	2722	0	0	42652	0	0	5722	
179148	32586	29062	4641	0	0	2300	0	0	29062	0	0	1183	
179335	21900	19035	-199	0	0	980	0	0	19035	0	0	4044	
179700	58832	59198	-5271	0	0	458	0	0	59198	0	0	5363	
180144	10841	8667	2546	0	0	2000	0	0	8667	0	0	1628	
180845	23799	20211	1759	0	5	577	0	-39	20172	0	0	2440	
181963	28091	25594	3950	0	0	3799	0	0	25594	0	0	2346	
182951	71472	62532	13127	0	0	5824	0	0	62532	0	0	1637	
183668	113420	104096	22653	0	0	18344	0	0	104096	0	0	5015	
183770	107791	96630	10556	0	0	750	0	0	96630	0	0	1355	
183958	43268	37075	4514	0	0	1410	0	0	37075	0	0	3089	
184656	15585	7484	2112	0	0	1398	0	0	7484	0	0	7387	
184759	8178	8032	453	0	0	340	0	0	8032	0	0	33	
185251	2045	1919	141	0	0	120	0	0	1919	0	0	105	
185448	28910	26014	3525	0	0	1780	0	0	26014	0	0	1151	
185859	157350	141947	19399	0	0	5162	0	0	141947	0	0	1166	
186717	132160	118187	11166	0	0	3918	0	0	118187	0	0	6725	
186744	204232	177788	30855	0	0	21300	0	0	177788	0	0	16889	
187648	7581	6409	1089	0	0	0	15	0	6409	0	0	98	
187947	195330	158089	26939	0	10000	10656	0	0	158089	0	0	10958	
188056	48066	46120	4368	0	0	3472	0	0	46120	0	0	1050	
188177	44998	44067	881	0	0	0	0	0	44067	0	0	50	
188430	66976	60052	6675	0	0	0	0	0	60052	0	0	249	
188449	29041	23141	2334	0	0	899	0	0	23141	0	0	4465	
188720	38943	34011	3278	0	0	1138	0	0	34011	0	0	2792	
188739	8712	7625	1241	0	835	990	0	0	7625	0	0	1	
188917	18160	15993	1598	0	-271	415	0	0	15993	0	0	1255	
189129	125088	113963	13722	0	0	6000	0	0	113963	0	0	3403	
189950	20181	18228	2463	0	0	1050	0	0	18228	0	0	540	
190563	36245	33269	1831	0	1000	1000	0	0	33269	100	0	1045	
190648	22842	20792	4385	0	0	4543	0	0	20792	0	0	2208	
190947	14887	13466	1415	0	0	0	0	0	13466	0	0	6	
190956	26771	23759	1303	0	0	360	0	0	23759	0	0	2069	
191355	42952	35323	8099	0	0	7211	0	0	35323	0	0	6741	
191935	104954	104667	6966	0	0	13500	0	-28	104639	0	0	6849	
192147	60709	54666	7912	0	0	5500	0	0	54666	0	0	3631	
192558	43690	36180	14082	0	0	12750	0	0	36180	0	0	6178	
192651	6775	6260	942	0	0	855	0	0	6260	0	0	428	
192857	80580	75073	8664	0	0	5968	0	0	75073	0	0	2811	
193162	18126	16138	2346	0	0	358	0	0	16138	0	0	0	
193537	24868	22000	2625	0	0	1645	0	0	22000	0	0	1888	
193649	50158	46146	5577	0	0	2783	0	0	46146	0	0	1218	
193809	280541	260371	17989	0	0	2000	0	0	260371	0	0	4181	
194440	28041	22451	5092	0	0	1143	0	0	22451	0	0	1641	
194570	19616	18666	643	0	0	0	0	0	18666	45	0	262	
194936	40856	39601	3036	0	0	2279	0	0	39601	0	0	498	
195111	133851	118108	11365	0	283	500	0	0	118108	-410	0	5005	
195157	7770	7213	892	0	0	461	0	0	7213	0	0	126	
195456	9603	9471	1607	0	0	1500	0	0	9471	0	0	25	
196752	21797	19751	3046	0	0	1000	0	0	19751	0	0	0	
196800	142143	132276	8574	0	0	2613	0	0	132276	0	0	3906	
197142	55507	46926	4589	0	0	1479	0	0	46926	0	0	5471	
197254	7864	7530	814	0	0	480	0	0	7530	0	0	0	
197302	69058	62692	2446	0	-250	0	0	0	62692	0	0	4170	
197478	8151065	7251084	1333712	0	0	750000	0	0	7251084	77392	0	238877	
197759	42578	36369	3587	0	0	856	0	0	36369	0	0	3478	
198073	13265	13417	3886	0	0	4082	0	0	13417	0	44	0	
198149	50391	41818	4631	0	0	1400	0	0	41818	0	0	5342	
198251	28780	22755	5614	0	0	1000	0	0	22755	0	0	1411	
198961	22296	19540	3855	0	0	1725	0	0	19540	0	0	626	
199137	28594	27976	743	0	0	125	0	0	27976	0	0	0	
199351	23727	21351	3032	0	0	1607	0	0	21351	0	0	951	
199436	28531	23791	5334	0	0	2890	0	0	23791	0	0	2296	
199463	72859	62365	14495	0	0	5771	0	0	62365	0	0	1770	
200435	239908	226866	39239	0	0	28150	0	0	226866	0	0	1953	
201254	18998	17010	1026	0	-130	0	0	0	17010	0	0	1092	
201834	296757	276455	45220	0	0	33288	0	0	276455	0	0	8370	
202514	54709	47805	15930	0	0	9708	0	0	47805	0	0	682	
202541	22199	18051	2983	0	0	2200	0	0	18051	0	0	3365	
202907	1615176	1364743	182973	0	0	61500	0	0	1364743	0	0	128960	
203043	68371	57673	9343	0	0	0	0	0	57673	0	0	1355	
203052	15752	14795	1986	0	0	1286	0	0	14795	0	0	257	
203575	10024	9268	93	0	0	0	0	0	9268	0	0	663	
204004	3165570	2883063	314979	0	10455	102100	0	0	2883063	0	0	59173	
204237	29405	27320	5324	0	0	3734	0	0	27320	0	0	495	
204826	45394	39085	6249	0	0	2793	0	0	39085	0	27	2826	
205243	71638	62647	8634	0	0	2617	0	0	62647	0	0	2974	
205346	46565	37241	6111	0	0	0	0	0	37241	0	0	3213	
205458	4934	4519	-62	0	0	76	0	0	4519	0	0	553	
205542	26981	22993	2169	0	0	1269	0	0	22993	0	0	3088	
206156	45462	42898	8828	0	0	8842	0	0	42898	0	0	2578	
206174	60697	55033	2070	0	0	0	0	0	55033	0	0	3594	
206473	26375	26033	96	0	0	0	0	0	26033	0	0	246	
206772	21561	20962	182	0	0	0	0	0	20962	0	0	417	
206950	6187	5269	1069	0	0	430	0	0	5269	0	0	279	
207041	5888	4724	537	0	0	70	0	0	4724	0	0	697	
207050	146565	133804	12550	0	0	4000	0	0	133804	0	0	4211	
207452	37280	32985	4677	0	0	3624	0	0	32985	0	0	3242	
207470	40296	40163	156	0	0	0	0	0	40163	0	0	-23	
207555	18151	16978	1770	0	0	1295	0	0	16978	0	0	698	
207845	125068	112137	-202	0	0	6312	0	0	112137	0	0	19445	
207872	83188	75163	9686	0	0	2990	0	0	75163	0	0	1329	
208057	119217	103498	20289	0	0	8133	0	0	103498	0	0	3563	
208244	8112742	6159142	745732	1225860	-2	285000	0	0	6159142	0	0	267010	
208347	15518	12598	2051	0	1139	328	0	0	12598	0	0	58	
208440	18709	16591	1972	0	0	861	0	0	16591	0	0	1007	
208459	73540	17914	-1760	-4414	61767	0	0	0	17914	0	0	33	
208570	67129	65258	1401	0	0	0	0	0	65258	0	0	470	
208655	64319	59719	6902	0	0	2137	0	0	59719	0	0	-165	
208972	9964	7978	498	0	0	0	0	0	7978	0	0	1488	
209148	73141	67868	7096	0	29	3780	0	0	67868	0	0	1928	
209362	25235	23927	1318	0	0	10	0	0	23927	0	0	0	
209559	22192	20749	1453	0	0	975	0	0	20749	0	0	965	
209858	164374	155328	7560	0	0	2000	0	0	155328	853	0	2633	
210238	74499	65950	9821	0	0	5290	0	0	65950	125	0	3893	
210256	18902	16500	3543	0	0	3029	0	0	16500	0	0	1888	
210434	11411586	10797892	1704381	0	-8910	1305000	0	0	10797892	0	0	223223	
211114	9719	7321	1511	0	0	1200	0	0	7321	0	0	2087	
211271	425633	401725	29230	0	0	10467	0	0	401725	440	0	4705	
211338	37376	31852	9181	0	0	4327	0	0	31852	0	0	670	
211851	12584	11213	2176	0	0	1035	0	0	11213	0	0	230	
212018	49146	42087	2236	0	0	550	0	0	42087	0	0	5373	
212344	21991	19380	1759	0	0	922	0	0	19380	0	0	1774	
212522	188781	151219	25101	0	0	4288	0	0	151219	-1136	0	17885	
212577	595578	553065	65546	0	0	27500	0	0	553065	2207	0	2260	
213471	100695	95393	5302	0	0	0	0	0	95393	0	0	0	
213538	28156	24739	2821	0	0	1600	0	0	24739	0	0	2196	
213912	22640	19342	2900	0	0	911	0	0	19342	0	0	1309	
213958	10286	8398	742	0	0	618	0	0	8398	0	0	1764	
214106	280273	250435	38600	0	0	15000	4	0	250435	0	0	6242	
214414	392654	358127	34928	0	0	13700	0	0	358127	0	0	13299	
214722	172378	129783	12808	0	18000	3600	0	0	129783	0	0	15387	
214807	9808000	9671000	764000	0	0	639000	0	0	9671000	-1000	0	13000	
215345	79959	69225	9010	0	0	4729	0	0	69225	0	0	6453	
215653	5491	4879	991	0	0	464	0	0	4879	0	0	85	
215662	139483	88372	14774	0	18800	1800	0	0	88372	0	0	19337	
215710	56392	46458	8026	0	0	4413	0	0	46458	154	0	6167	
216164	25532	21116	3974	0	0	2541	0	0	21116	0	0	2983	
216922	1707303	1521302	117937	0	2910	67500	0	0	1521302	0	0	132654	
217059	42193	36441	4821	0	0	2200	0	0	36441	0	0	3131	
218131	61627	51328	6265	0	0	1782	0	0	51328	0	0	5816	
218261	12659	11624	1682	0	0	1400	0	0	11624	0	0	753	
218878	21551	13946	336	0	0	0	0	5	13951	5662	0	1602	
219044	27127	24380	2430	0	0	0	0	0	24380	0	0	317	
219651	86853	73807	20334	0	0	10637	0	0	73807	360	0	2989	
219679	6132	5570	275	0	0	0	0	0	5570	0	0	287	
220059	58718	53125	4291	0	0	1931	0	0	53125	0	0	3233	
220527	170380	144061	21097	0	0	6700	0	0	144061	0	0	11922	
220844	25206	23367	1138	0	0	413	0	0	23367	0	0	1114	
220974	113481	103908	16273	0	0	9500	0	0	103908	0	0	2800	
221775	37714	36141	2012	0	0	439	0	0	36141	0	0	0	
222156	34210	28851	1918	0	0	1500	0	0	28851	0	0	4941	
222558	17738	16744	2296	0	0	2027	0	0	16744	0	0	725	
222754	42289	37919	5511	0	377	3400	0	0	37919	0	0	1882	
223322	405973	363339	65122	0	0	24747	0	0	363339	0	0	2259	
223452	14523	13227	1702	0	0	1070	0	0	13227	0	0	664	
223751	13173	12288	1394	0	0	610	0	0	12288	0	0	101	
223845	23091	22343	1227	0	0	1281	0	0	22343	0	0	802	
224954	19050	17655	993	0	0	0	0	0	17655	3	0	399	
225054	19116	16917	2700	0	0	480	28	-382	16535	0	0	389	
225157	35767	30610	6599	0	0	1442	0	0	30610	0	0	0	
225559	38446	31045	3286	0	0	1703	0	176	31221	0	0	5642	
225942	2182	1878	-237	0	0	52	0	0	1878	0	0	593	
226949	1458	1755	-393	0	90	0	0	0	1755	0	0	6	
227151	77103	66220	8792	0	0	4068	0	0	66220	0	0	6159	
227357	48433	38209	5925	0	0	2150	0	0	38209	0	0	6449	
227656	5513	5658	-204	0	0	0	0	0	5658	0	0	59	
227777	58884	56303	1725	0	0	0	0	0	56303	0	0	856	
228000	137461	126418	5405	0	0	0	0	0	126418	0	0	5638	
228158	76884	75368	12796	0	0	12699	0	0	75368	0	0	1419	
228279	50055	44528	5928	0	11	2318	0	0	44528	0	0	1906	
228345	52911	48459	6091	0	-250	1389	0	0	48459	0	0	0	
229070	41134	42478	-1344	0	0	0	0	0	42478	0	0	0	
229173	6777	5875	356	0	0	0	0	0	5875	0	0	546	
229342	19362	16396	2411	0	0	1660	0	0	16396	0	0	2215	
229454	8114	4883	1019	0	0	375	0	0	4883	0	0	2587	
229801	8185196	7884398	619761	0	0	400000	0	0	7884398	0	0	81037	
229913	1344023	1250147	93899	0	-145	0	0	0	1250147	0	0	122	
230423	43080	38722	1939	0	0	770	0	0	38722	0	0	3189	
230610	36337	32845	4088	0	0	3750	0	16	32861	0	0	3138	
230759	551663	425208	93546	0	0	15000	0	0	425208	0	0	47909	
231279	6980	6324	1070	0	0	442	0	0	6324	0	0	28	
232847	15773	11699	2023	0	0	1455	0	0	11699	0	0	3506	
232856	295575	269340	44411	0	0	20000	0	0	269340	0	0	1824	
233031	18071000	16174000	2251000	0	0	1801000	0	0	16174000	55000	0	1392000	
233246	13919	12692	1358	0	0	1040	0	0	12692	0	0	909	
233358	29080	24386	4356	0	0	3502	0	0	24386	0	0	3840	
233442	12737	13293	-467	0	0	503	0	0	13293	0	0	414	
233527	301407	307241	12823	0	0	30000	0	0	307241	0	0	11343	
233554	309697	268655	43425	0	0	3650	0	0	268655	0	0	1267	
234355	132183	119276	14760	0	0	10000	0	0	119276	0	0	8147	
234506	44594	40064	1554	0	0	469	0	0	40064	0	0	3445	
234739	253257	225271	47780	91788	0	113000	0	0	225271	0	0	1418	
234841	51732	45875	2923	0	0	1350	0	0	45875	0	0	4284	
235174	15643	15038	605	0	0	0	0	0	15038	0	0	0	
235231	21746	18201	1127	0	0	376	0	0	18201	0	0	2794	
235446	28530	22573	4875	0	0	2296	0	0	22573	0	0	3378	
235530	63259	50326	8236	0	0	4770	0	0	50326	0	0	9467	
235558	3716	3415	301	0	0	0	0	0	3415	0	0	0	
235950	12553	11201	-147	0	0	0	0	0	11201	0	0	1499	
236153	510926	445464	95774	0	0	56350	0	0	445464	0	0	26038	
236256	12342	10613	829	0	0	384	0	0	10613	0	0	1284	
236603	31417	28169	2510	0	0	2483	0	0	28169	0	0	3221	
236706	733441	713408	41636	0	5148	45600	0	0	713408	0	0	18849	
236957	46716	43065	4334	0	0	1528	0	0	43065	0	0	845	
237066	285772	242794	50969	0	0	25650	0	0	242794	0	0	17659	
237619	278782	250267	19342	0	0	0	0	0	250267	683	0	8490	
237954	36817	33525	1303	0	0	0	0	0	33525	0	0	1989	
238139	24386	20944	2540	0	0	1156	0	0	20944	0	0	2058	
238250	9108	7982	836	0	0	380	0	0	7982	0	0	670	
238737	75813	57600	7687	0	0	0	1532	0	57600	4727	0	7331	
239556	81958	70908	11794	0	0	5704	0	0	70908	0	0	4960	
239659	94886	90766	11400	0	0	7332	0	0	90766	0	0	52	
240954	29956	29930	7588	0	0	7563	0	0	29930	0	0	1	
241009	23335	19208	3005	0	0	732	0	0	19208	0	-305	2159	
241157	71266	59153	10651	0	0	8236	0	0	59153	0	0	9698	
241559	27190	24076	3875	0	50	1700	0	0	24076	0	0	889	
242257	76802	60155	8367	7923	0	1750	0	0	60155	0	0	2107	
242444	185279	153512	14916	0	227	6496	0	0	153512	0	0	23120	
242949	9060	7481	1036	0	0	487	0	0	7481	0	0	1030	
242958	16729	13940	2361	0	0	406	0	0	13940	0	0	834	
242976	160151	184741	14585	0	-36000	8000	0	0	184741	4153	182	490	
243375	278639	96367	60865	0	25000	0	0	0	96367	737	0	95670	
243414	29061	24848	-5781	0	-950	0	0	0	24848	67	0	10877	
243955	9505	8140	-409	768	1000	0	0	0	8140	0	0	6	
244037	29112	26943	3151	0	300	2187	0	0	26943	0	0	905	
244149	65578	65855	-871	0	0	0	0	0	65855	0	0	594	
244158	42770	36569	6175	0	0	3890	0	0	36569	0	0	3916	
244251	60273	46968	15936	0	0	14940	0	0	46968	0	0	12309	
245016	244433	229550	21994	0	0	7300	0	0	229550	0	0	189	
245276	1331724	1188834	189536	0	5421	125000	0	0	1188834	0	0	72933	
245351	36055	33455	1804	0	0	1526	0	0	33455	0	0	2322	
245557	117339	100947	10673	0	0	5237	0	0	100947	29	0	10927	
246022	59526	51710	8110	0	-300	5000	0	0	51710	0	0	5006	
246134	76609	58699	10536	0	0	3315	0	0	58699	0	0	10689	
246451	13735	12084	1258	0	0	405	0	0	12084	0	0	798	
246657	49086	29540	9638	0	0	3023	0	0	29540	0	0	12931	
246947	12200	9156	2467	0	0	1836	0	0	9156	0	0	2413	
