"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
677756			8	435	1	193	4	1996	33	708	10	1139	10	3242			10	331	27	3822	34	9666	72	2220	50	6435	38	10023	false	false	
677970			40	2067	23	3002	21	8278	129	3149	17	1327	8	1884			4	239	4	536	23	6190	5	214	5	529	5	1407	false	false	
678052	310	42																											false	true	
678070			2	76	7	962	7	2892	0	0	1	136	6	2825			0	0	2	125	1	205	0	0	0	0	0	0	false	false	
678258			5	177	8	996	3	1148	53	1682	6	651	1	259			11	552	14	1480	9	2898	40	1385	18	2660	18	5283	false	false	
678454			33	1331	25	3090	45	19600	422	9977	66	6275	19	4033			161	5455	32	4618	9	2871	27	692	3	396	0	0	false	false	
678557			27	1005	7	1200	4	788	127	2724	9	844	4	675			33	1272	23	2945	29	7752	109	2776	32	3942	16	4105	false	false	
678744			11	510	24	2838	39	19301	86	2469	50	5300	37	9938			17	585	36	4719	33	10422	52	1594	20	2168	10	2016	false	false	
679451	64	108															15	592	32	2891	28	7201	219	5041	50	5031	20	4624	false	true	
680130			22	659	55	6394	75	30141	98	2775	44	3952	27	8967															false	false	
680457			76	3217	140	15153	268	93456	458	11002	176	13673	120	23243			15	578	45	4738	52	578	166	4230	60	4519	56	10653	false	false	
680813			232	8318	372	43305	595	213161	2770	59277	473	31888	335	62954			160	7517	246	30844	146	39286	1547	26288	124	11632	44	7691	false	false	
681043			1	0	13	1856	5	1386	116	3083	42	3033	27	6331			2	155	0	0	0	0	0	0	0	0	0	0	false	false	
681249			8	364	3	401	2	373	29	611	1	78	0	0			7	310	9	1244	1	254	29	679	1	25	0	0	false	false	
682143			71	3162	141	17720	185	74249	272	7322	118	11487	131	41775			20	913	26	3383	36	13496	28	849	6	822	7	2323	false	false	
682563			68	3263	501	63408	1780	784034	4489	144169	1781	197668	2420	810831			0	0	7	863	5	1442	9	365	3	250	1	400	false	false	
682648			4	240	9	1166	30	13718	123	3752	35	3881	40	13857			3	185	9	1059	9	2554	18	453	10	1122	9	1516	false	false	
683449			34	1317	37	5017	14	3068	248	4419	41	4260	23	5679			22	675	53	4274	53	12045	297	8813	106	10603	50	9231	false	false	
683814			18	815	20	2025	25	7908	53	1612	34	3851	7	2315			1	27	1	64	0	0	0	0	0	0	0	0	false	false	
684455			109	5000	144	19529	223	98768	560	8981	85	8302	54	16183			132	5245	71	7769	32	9124	17	527	3	153	3	141	false	false	
685023			40	1533	13	1684	5	934	30	912	11	1309	11	3223			7	273	7	797	2	698	6	97	0	0	0	0	false	false	
685676			83	3714	216	27820	357	139965	734	13249	176	16134	125	31966			62	2630	154	16099	151	32483	481	12307	237	20239	130	21503	false	false	
686459			72	3107	29	4779	35	17835	236	5684	31	4623	12	5415			74	3642	65	11118	55	20380	248	7307	35	4915	18	6245	false	false	
686570			9	293	5	622	3	1267	50	2015	10	1393	7	1727															false	false	
686758			12	306	11	944	4	1759	90	2083	16	1739	3	869			9	319	12	1561	6	1275	83	1937	20	1816	12	1618	false	false	
687054			8	410	12	1535	30	11435	78	2763	29	3247	36	7713			0	0	0	0	2	757	0	0	0	0	1	400	false	false	
687830			27	1123	14	2296	7	2798	156	4545	19	2965	10	4092			54	2802	44	7276	31	11012	121	4174	42	6974	21	7546	false	false	
687951			33	1527	110	13857	152	61979	435	9547	191	18619	195	51928			29	1292	35	4632	38	9959	84	2447	45	4195	33	7300	false	false	
688079			0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			
688453			15	674	14	1878	4	1181	51	1266	9	752	12	3669			10	586	26	3754	20	5919	102	2838	39	4446	16	4185	false	false	
688556			19	717	9	1201	9	3420	26	452	8	845	5	2002			7	187	8	989	9	1524	11	226	3	196	4	1045	false	false	
689209			18	395	58	6787	116	41518	193	3813	26	2101	18	2584			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
689357			15	737	42	4717	120	49209	104	2725	70	5393	63	16105															false	false	
689759			1	88	4	541	21	11231	11	414	7	527	22	6229															false	false	
691042			4	203	2	288	8	6352	33	1300	11	1672	4	3038			3	38	1	121	0	0	17	536	6	815	4	1402	false	false	
691743			32	1346	14	1808	9	4037	4	214	3	182	3	963			6	177	9	1038	3	583	2	8	0	0	0	0	false	false	
691958			20	1030	39	5441	185	51941	131	3427	123	6272	268	40933			4	189	0	0	3	784	69	1933	7	1154	4	600	false	false	
692450			114	3453	58	6794	16	5618	146	3073	24	1758	9	2391			126	5263	148	18296	64	19005	408	9351	61	4984	13	2934	false	false	
692704																													false	false	
692946			14	437	37	3897	47	15792	44	830	24	1901	16	4450			15	539	14	1801	8	1368	11	340	2	36	0	0	false	false	
693073			0	0	0	0	1	455	0	0	0	0	0	0															false	false	
693224			304	16464	1019	123498	3139	1307230	3359	128903	1582	181199	2626	822732			17	797	28	3190	19	4292	19	453	4	389	0	0	false	false	
693345			145	5872	178	21250	309	128034	2133	62624	417	40386	346	101699			175	6581	195	20230	109	27078	362	8747	159	18189	92	21225	false	false	
693952			20	843	32	3549	52	18627	190	5033	43	4352	26	6791			19	764	43	4955	42	9306	313	8289	56	5777	40	8165	false	false	
694146			2	70	0	0	1	272	10	286	6	500	2	1198			0	0	2	210	7	1852	12	233	0	0	1	218	false	false	
694771			1	46	8	910	1	393	57	886	0	0	0	0			0	0	1	189	0	0	13	156	1	170	0	0	false	false	
694847			66	2866	57	8492	43	13413	142	4212	35	4397	19	4356			11	477	20	3080	15	4372	4	118	4	448	2	698	false	false	
694904			33	1462	87	11772	329	147600	1405	41378	3360	262450	4036	948033			0	0	0	0	0	0	1	71	0	0	0	0			
695349			43	2565	56	7092	132	64342	271	8620	78	10025	47	17615			62	2633	99	13086	65	18645	178	5849	53	6792	26	7211	false	false	
695947			21	849	26	1769	9	3286	97	2511	14	1439	9	3740			44	2027	103	14640	77	21193	125	2961	26	1769	15	3666	false	false	
696047			7	287	9	1050	8	1913	8	62	1	42	0	0			20	676	13	1636	8	2236	27	417	0	0	0	0	false	false	
696168			1	17	5	502	13	3869	0	0	0	0	1	299															false	false	
696430			44	1276	110	12209	163	59693	173	3089	84	4721	80	15486			0	0	0	0	1	205	1	10	0	0	0	0	false	false	
696645			4	217	1	166	5	2207	96	2944	50	6205	39	15070			7	141	6	771	7	1786	19	623	10	1339	4	1094	false	false	
697035			30	960	26	3630	7	1987	156	2677	14	1473	15	3781			30	1216	24	2613	14	4531	49	853	11	911	5	1258	false	false	
697147			95	4239	60	9163	48	23087	135	3405	23	3096	12	3838			18	795	18	2821	6	1891	5	164	2	344	2	601	false	false	
697156			85	3949	72	8974	96	42642	421	10146	65	6855	60	19090			150	6390	142	19610	86	24985	418	10552	80	8346	34	6885	false	false	
697231			8	340	19	2139	36	13201	15	456	7	823	12	4465			0	0	0	0	1	478	0	0	0	0	0	0	false	false	
697763			9	368	95	12642	252	112979	189	6498	103	8543	65	16549			0	0	6	757	8	2267	12	252	1	42	2	341	false	false	
697950			8	378	5	587	7	2262	47	1203	14	1608	6	2001			3	199	0	0	1	276	7	118	0	0	0	0	false	false	
698144			52	2111	75	8686	123	44812	244	5120	62	4999	64	16684			24	810	28	2405	24	5447	18	275	7	582	2	211	false	false	
698546			52	1805	33	3939	19	6019	108	2223	23	2227	15	4228			25	941	30	3047	16	3979	68	1253	12	996	0	0	false	false	
698649			75	3214	82	10227	66	24756	300	7193	61	4421	41	8908			164	6759	194	25090	92	24825	334	7578	113	10008	46	10816	false	false	
699105			10	469	66	10502	307	137632	148	7558	202	24829	48	15247															false	false	
699253	75	159															82	2773	32	4949	21	6498	297	7298	21	3353	4	1458	false	true	
700140			18	884	18	2361	9	2274	32	894	12	1883	12	1791			5	203	4	535	5	1715	29	515	4	540	1	40	false	false	
700252			6	189	6	951	6	2051	73	1591	7	583	6	2508			10	273	5	758	3	767	48	1037	4	365	3	1064	false	false	
700430			16	727	17	2301	24	10868	152	5473	112	16893	34	10626			2	158	2	172	0	0	0	0	1	65	0	0	false	false	
700458			12	335	11	1386	17	4824	50	1236	23	2487	17	4758			27	1026	32	3887	21	5808	79	2206	39	3896	37	7764	false	false	
701062			1	15	17	2598	124	54655	3335	88002	316	37257	203	61596			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
701222			77	3416	117	13425	201	74706	617	15590	121	11388	74	21178			82	4123	155	18864	147	36232	274	8145	95	9443	80	23882	false	false	
701839			19	1012	56	6917	125	56096	348	11247	133	11951	83	21226			3	73	1	76	1	348	0	0	2	268	0	0	false	false	
701857			15	669	4	526	3	730	145	3328	10	872	5	1757			14	605	9	1071	7	1857	179	3766	9	1051	8	1554	false	false	
702117			133	6079	557	62286	1123	400464	3228	77229	677	63255	827	232777			30	945	57	4137	52	7198	266	5321	46	3933	43	5944	false	false	
702612			108	4475	119	14615	131	44677	781	14895	74	6772	44	14484			102	3842	89	9206	41	8695	254	4653	20	1433	4	1091	false	false	
702836			22	864	51	7799	52	22340	176	3765	29	3423	7	1771			11	442	8	1079	4	1312	22	419	3	253	0	0	false	false	
702911			35	1415	72	7958	63	23129	427	7034	78	7687	56	14587			27	1141	45	5815	51	13553	69	2761	18	2130	9	1255	false	false	
703039			10	383	8	882	8	3456	30	622	15	1890	13	3362			4	250	15	1946	7	2023	11	264	7	611	7	1346	false	false	
703552			4	200	34	4379	255	121460	398	11188	175	17799	186	54042			1	80	5	477	3	962	17	307	0	0	0	0	false	false	
703767			9	362	111	12870	375	154024	569	14247	143	10924	185	33389			3	113	12	1530	15	3910	6	69	8	861	12	2210	false	false	
705378			25	1097	30	4173	46	20018	35	691	11	1060	4	910			4	163	17	2351	13	3639	44	1111	18	2089	7	1452	false	false	
705556			22	775	43	5388	27	9848	101	2230	42	3308	19	5628			5	267	8	946	13	3438	48	940	10	1133	3	668	false	false	
706030			11	458	37	4178	72	29059	60	1821	24	2146	20	5821			0	0	1	68	0	0	0	0	0	0	0	0	false	false	
706058			20	722	28	3053	20	7280	111	2180	19	1759	8	1799			16	630	12	1222	0	0	4	41	1	0	0	0	false	false	
706236			21	956	29	3743	46	21244	54	1678	6	659	12	4179			0	0	1	127	0	0	0	0	0	0	0	0	false	false	
706254			46	2091	65	8657	45	15610	405	10042	36	3581	27	7700			35	1728	53	7121	36	10192	383	8358	49	4565	5	1204	false	false	
706450			1	97	1	176	9	4184	7	153	3	246	4	1758			4	207	2	188	0	0	1	7	0	0	1	121	false	false	
706656			45	1595	39	5023	17	7637	174	4031	13	1171	6	1498			48	1915	51	6891	19	5523	261	5570	32	3867	11	1853	false	false	
707354			333	13387	507	63134	625	230855	1203	26409	316	27195	151	42510			220	8839	266	32119	172	43170	466	8253	69	6346	20	4004	false	false	
708379			155	4708	30	3633	6	1798	256	2508	26	2108	10	1626			60	1961	53	7025	41	11689	959	6267	137	8100	84	9331	false	false	
709143			76	3455	39	6668	55	27004	176	6857	45	6233	51	20829			80	4513	78	12682	52	18234	250	9743	66	9202	52	15555	false	false	
709451			34	1115	20	2596	6	1903	70	1337	9	826	5	517			18	509	30	3233	17	6108	77	1597	7	675	4	1149	false	false	
709554			9	483	24	2715	21	7515	150	4831	101	10218	82	31571			0	0	0	0	1	412	0	0	0	0	0	0	false	false	
709602			4	163	22	2803	36	16578	160	3242	72	3355	71	6437															false	false	
709639			38	1748	43	5610	46	17472	360	10825	82	9490	52	20498			106	3946	54	6590	31	9338	165	3435	11	1327	0	0	false	false	
709956			16	550	24	2744	6	2203	141	4787	25	2434	10	5239			12	334	8	777	1	295	30	658	1	82	0	0	false	false	
710176			37	1438	54	6934	54	23368	132	3210	33	2993	25	5717			94	3387	82	10424	55	14889	188	4669	37	3393	19	4341	false	false	
710859			15	397	31	4299	15	4294	138	5734	33	3700	19	6766			23	670	15	2645	8	2670	28	1511	15	2454	11	3358	false	false	
711472			1	64	8	711	73	35167	399	13764	121	15095	113	40091			0	0	0	0	0	0	0	0	0	0	0	0			
711520			67	2597	20	2475	11	4744	41	1116	9	970	3	1011															false	false	
711548			6	136	35	4636	94	39511	73	2093	78	5889	44	10004			2	48	2	359	3	820	9	216	1	49	3	610	false	false	
711753			15	112	5	329	5	2343	54	1344	14	1365	9	1155			15	703	13	1498	20	5056	63	2324	38	4471	33	5462	false	false	
711801			10	382	20	2076	62	25733	111	1894	14	843	12	1968															false	false	
712059			58	2699	76	9782	140	52406	279	7232	140	11393	131	35510			50	1772	132	14806	131	33250	405	10846	208	18621	137	25229	false	false	
712648			28	1141	25	2619	4	1675	223	4340	31	2824	8	1819			0	0	1	30	0	0	0	0	0	0	0	0	false	false	
712956			44	2195	29	4689	14	7136	62	2212	52	6228	17	6305			1	24	1	145	2	719	5	193	1	80	4	946	false	false	
713252			11	725	14	1607	28	10031	171	4974	45	4692	21	8408			14	761	41	4739	29	7769	118	3634	59	6580	31	6951	false	false	
713476			9	385	20	2798	45	19186	456	13873	61	5793	36	8214															false	false	
713926			29	1174	59	7257	108	39320	398	9007	79	6488	52	10799			15	539	33	4480	41	11568	162	3412	74	5618	25	4623	false	false	
714165			1	36	0	0	1	991	19	558	9	1102	0	0			2	58	5	477	3	636	21	471	0	0	1	269	false	false	
714437			10	678	17	3964	28	13093	91	2540	12	2139	14	8151			5	120	2	339	0	0	17	474	0	0	0	0	false	false	
714839			10	451	39	3540	42	13346	30	439	14	1090	4	1546			0	0	3	346	0	0	0	0	0	0	0	0	false	false	
714978			27	47	21	2113	68	30956	203	476	8	633	8	1907															false	false	
715032			100	3620	32	5027	31	14847	138	3197	19	3086	7	2787			19	701	7	1253	5	2374	14	223	2	353	16	576	false	false	
715050			35	1314	26	3631	41	15970	404	11047	103	10973	88	29715			53	2295	60	7417	41	9753	260	5809	58	6413	31	7222	false	false	
715144			11	604	43	5338	53	17852	174	4955	64	6760	43	9960			7	361	22	3049	17	3855	52	1738	29	3752	19	5291	false	false	
715340			24	1356	93	12376	247	105903	152	5144	106	13884	131	44943			2	142	5	891	16	4558	1	33	7	859	5	1465	false	false	
715470			5	261	3	439	4	1314	1	46	0	0	0	0			1	25	1	199	0	0	0	0	0	0	0	0	false	false	
715630			19	894	19	1997	23	7437	146	2849	11	865	2	423			7	300	5	505	1	136	3	36	0	0	0	0	false	false	
715872			4	151	27	2857	46	19348	130	3217	61	3632	15	4772			3	163	2	13	5	1698	0	0	0	0	0	0	false	false	
715975			2	150	2	147	1	88	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
716374			46	2048	106	13735	117	45396	475	13502	179	17245	63	14134			2	78	6	820	9	2733	36	797	4	276	4	1178	false	false	
716833			12	405	42	4882	87	31512	92	2261	53	4732	11	2768															false	false	
716851			1	83	10	1248	17	5666	37	1059	40	5100	32	13031			1	96	7	1132	8	2944	0	0	0	0	0	0	false	false	
716954			67	2762	76	9551	81	30965	102	2815	32	3405	24	7205			27	1135	36	4649	23	6792	84	1856	20	1925	8	1329	false	false	
717232			13	486	12	1068	5	1005	50	1045	6	585	1	104			13	794	6	795	8	2432	24	501	3	287	0	0	false	false	
717670			5	79	12	2132	36	16419	34	1926	25	2373	22	5147			2	150	5	876	8	2593	0	0	0	0	0	0	false	false	
717737			15	646	37	4348	89	32540	268	2595	103	8344	81	18557			0	0	0	0	1	234	1	19	0	0	0	0	false	false	
717924			317	14049	547	65510	1029	393969	1598	39235	354	37465	376	106730			170	5778	167	17226	172	51561	140	4556	59	6107	84	31005	false	false	
718145			80	3786	65	8986	101	38336	410	8266	41	3622	24	7527			78	2997	63	8341	21	5596	64	1467	10	650	3	203	false	false	
718275			3	80	5	249	9	3193	86	2909	27	2364	20	4849			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
718538			106	3502	85	9963	125	44453	218	3448	49	3283	28	6354			15	479	12	1314	9	1917	36	706	0	0	0	0	false	false	
719030			39	1304	23	2169	4	1467	35	1539	8	601	2	261			4	112	7	905	3	739	8	89	0	0	0	0	false	false	
719610			16	874	27	3401	45	19835	144	3175	23	2289	18	6142			1	75	0	0	0	0	0	0	0	0	0	0	false	false	
719656			39	1450	50	5930	68	23389	255	6828	95	9589	58	13129			33	1156	65	8353	40	10685	72	1710	28	2579	8	1715	false	false	
719964			25	854	14	1973	7	3213	222	4241	24	2308	8	2185			31	1234	16	1800	11	2087	337	7175	46	4604	17	4542	false	false	
720157			8	401	6	723	1	255	16	356	3	287	1	421			7	315	5	423	3	696	46	516	7	337	3	306	false	false	
720344			30	1017	21	2099	12	3785	57	1306	7	824	4	1384	28	15													true	false	
720746			71	3612	76	8274	70	24338	184	6710	35	2679	41	9483			52	1925	58	6918	29	7750	81	2930	36	4018	17	3349	false	false	
720858	25	110															16	842	20	1286	31	8756	394	34024	64	5752	21	4021	false	true	
721350			15	379	23	2584	30	10337	123	2893	51	4941	55	16570			20	738	55	5805	64	17841	171	5103	153	15687	136	31903	false	false	
721752			16	777	12	1786	14	4772	48	835	11	738	4	1436			14	649	18	1796	4	1545	59	1271	7	945	2	283	false	false	
721949			60	2298	58	6566	73	23193	250	4744	33	3103	8	2269			90	3650	66	6771	32	8568	212	3017	6	656	2	601	false	false	
722227			12	656	30	3417	60	22038	22	804	21	1624	8	2570			0	0	1	105	0	0	0	0	0	0	0	0	false	false	
722432			80	3114	45	4922	36	10560	92	2419	19	1998	12	4005			6	271	9	1055	5	1480	7	156	0	0	0	0	false	false	
722544			221	8216	147	24247	146	66880	2115	57241	130	19889	70	31678			101	3934	63	11163	32	10810	133	2977	12	1919	5	1603	false	false	
722777			28	1002	146	13064	333	96399	4692	117169	2465	167899	4190	424114			0	0	0	0	0	0	0	0	0	0	0	0			
722816			9	412	53	6051	49	17465	234	6006	103	9165	110	31939															false	false	
723112			190	8000	604	81000	1828	830000	39928	537000	1786	164000	4980	2101000			464	18000	130	12000	38	7000	11	0	5	0	0	0			
723158			8	402	15	1795	9	2187	260	8330	72	8093	39	13215			7	408	22	1713	25	6358	49	1110	21	2667	31	7685	false	false	
723550			9	327	3	331	3	1089	109	2778	16	1636	4	835			44	1396	33	4103	11	3183	149	2804	20	2206	8	2639	false	false	
723653			18	699	34	3826	22	6579	111	2749	20	1824	5	1271			23	830	21	2970	22	6779	69	1959	11	1433	12	2538	false	false	
724744			52	2395	30	3625	40	13755	226	5714	42	4347	43	16851			46	2225	76	8939	61	14623	263	7851	111	1166	83	19997	false	false	
724904			2	7	13	557	242	139525	95	2919	47	2987	14	3766															false	false	
724940			10	420	7	1039	4	954	18	531	8	525	5	1018			9	530	8	838	7	1907	16	309	3	170	4	385	false	false	
725077			20	883	33	3202	41	14168	126	3137	49	5464	31	8257			0	0	6	849	13	3328	17	410	10	1035	5	1294	false	false	
725732			0	0	1	170	11	7070	9	20	0	0	6	2479			0	0	0	0	0	0	0	0	0	0	0	0			
726458			10	518	20	2716	21	9829	47	781	7	802	10	3436			6	252	8	873	15	4173	40	1176	18	2082	7	1860	false	false	
726953			1	0	3	508	6	2500	14	466	5	832	12	4056															false	false	
727174			42	2157	44	7054	36	17814	0	0	0	0	0	0															false	false	
728948			24	961	32	4279	40	14645	96	1645	23	2390	24	4549			15	668	34	4079	33	9184	67	1855	34	2928	29	5618	false	false	
728957			14	651	30	3924	36	12688	186	4614	46	4862	30	10467			57	2673	91	10486	67	16443	357	8400	51	5736	23	5889	false	false	
729011			48	2012	124	16437	131	44953	145	3711	63	5113	43	11029			3	184	2	236	3	719	1	20	0	0	0	0	false	false	
729057			36	1518	54	6565	46	14456	69	1666	22	2284	9	1679			5	207	3	290	7	1521	23	824	2	109	3	804	false	false	
729178			32	1042	25	2736	26	8286	146	2940	13	1207	1	126	71	78													true	false	
729310			82	3884	118	13910	122	49149	513	13130	198	19590	215	59912	0	4													true	false	
729842			20	885	17	2298	19	7793	42	888	16	1947	9	3461			40	1514	57	6491	31	8493	23	587	21	1497	9	1589	false	false	
729945			6	140	4	262	5	940	62	1210	8	774	9	2812			5	294	12	1120	5	1092	37	1159	12	1120	11	2661	false	false	
731050			22	1099	26	3286	11	4509	181	4353	40	3994	15	4822			4	212	13	1711	18	5479	561	18953	330	30805	49	12107	false	false	
731247			86	4253	267	34557	426	163603	1823	42514	551	46614	376	96696			91	3814	222	25416	208	50322	699	16926	268	26865	115	27651	false	false	
731957			3	161	4	423	3	687	11	294	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
732178			59	3012	84	11140	143	54655	664	17536	76	6948	34	9714			40	1951	72	8753	33	8614	246	4925	12	1216	6	906	false	false	
732253			22	967	32	3556	45	15927	192	4429	24	2407	13	4904			82	3409	39	4782	23	6587	62	1321	5	491	10	1734	false	false	
732637	57	33																											false	true	
732758			0	0	0	0	11	5540	1	48	0	0	7	2609			0	0	1	48	0	0	0	0	0	0	2	665	false	false	
732954			3	114	6	697	3	1732	24	575	3	425	3	1472			3	76	8	1143	3	1012	44	810	2	218	0	0	false	false	
733540			30	1672	20	4148	65	28200	131	4397	34	5737	27	13210			5	138	0	0	0	0	2	94	0	0	1	402	false	false	
733559			36	1905	29	3810	38	16241	226	6372	67	7069	61	18339			42	1663	45	5874	45	14330	150	4957	69	9052	43	10711	false	false	
733661			0	0	0	0	0	0	965	8323	5	296	0	0															false	false	
733755			14	395	12	1325	26	11015	81	2005	10	759	5	2183			29	783	29	3351	14	4057	40	956	8	1026	2	417	false	false	
733951	63	13976															73	2971	113	14167	73	21146	344	8862	71	8184	28	6883	false	true	
734248			141	5311	74	8964	41	15699	120	3428	28	3568	16	3484			163	3309	125	6627	110	29708	106	4035	54	7921	23	6904	false	false	
734350			100	4197	77	10334	102	40597	208	6139	62	6409	43	13062			29	1434	31	4069	18	4992	22	691	7	786	5	1156	false	false	
734538			0	0	2	294	40	25174	6	171	1	93	14	3821			0	0	0	0	0	0	0	0	0	0	1	335	false	false	
734613			26	855	44	5703	51	17480	165	4044	17	1667	9	1850			38	1179	33	3849	22	6215	25	799	7	1320	3	563	false	false	
735067			1	19	13	1771	76	32093	110	2978	39	4353	39	13988			6	264	8	993	5	1566	10	171	0	0	1	17	false	false	
735414			13	654	14	1990	9	2368	39	925	2	252	1	301			0	0	5	373	2	410	0	0	0	0	0	0	false	false	
735441			57	2150	73	10279	138	51780	573	13890	186	16599	188	57895			112	3981	160	16650	180	33369	582	14881	297	28986	141	30783	false	false	
735973			3	62	5	478	0	0	0	0	0	0	0	0			0	0	4	646	1	95	0	0	0	0	0	0	false	false	
736158			6	203	3	384	2	756	47	1097	15	1581	7	2847			4	168	5	714	1	374	50	1314	14	1949	7	1684	false	false	
736550			56	2420	49	5983	57	19869	318	7452	52	5792	26	7085			96	3502	151	17079	114	23094	589	14033	90	9447	24	5142	false	false	
737548			52	2123	63	8240	100	38959	464	9547	107	9778	86	22209			54	2300	104	11360	89	20723	441	12899	147	15727	86	21432	false	false	
738013			67	2804	108	13707	190	67077	241	3977	102	8816	130	29396			65	1853	170	10790	126	17071	148	3828	81	7111	64	16328	false	false	
738040			148	6564	91	11242	51	17640	1160	25012	160	15491	89	23351			219	9107	547	68592	601	158431	2276	55479	676	68795	393	88020	false	false	
738143			55	2039	42	4467	67	24994	133	3777	35	4708	34	10530			7	211	11	1392	18	5205	23	660	12	1618	4	1127	false	false	
738255			14	596	12	1573	9	2642	77	1402	22	1779	15	3519			18	786	26	2884	17	4365	81	2056	43	2985	37	7464	false	false	
738303			6	362	13	1848	73	36173	48	787	17	1232	38	9665															false	false	
738657			2	46	5	1120	1	347	22	529	1	213	3	1248			37	1559	30	4179	17	5744	49	1411	11	1697	2	502	false	false	
738769			35	1642	75	8612	156	65410	394	9919	85	7476	55	17026			76	3057	57	6881	25	6096	195	4412	29	2616	17	2848	false	false	
739346			13	531	11	1068	17	8174	52	1798	16	1564	16	6318			7	487	16	2520	19	4650	45	993	25	2430	18	2976	false	false	
739355			77	3014	97	13193	179	75192	432	10647	85	8873	59	10171			13	732	18	2801	19	4846	38	975	6	225	0	0	false	false	
739560			0	0	8	1077	222	115390	357	13431	179	15680	316	79921															false	false	
739832			77	3702	69	8942	66	26753	253	7324	49	5085	27	7364			9	386	11	1090	12	3203	7	293	3	94	5	1128	false	false	
740249			13	585	17	2346	8	1531	39	1138	21	2037	16	3063			8	261	16	2080	20	4848	41	1100	16	1234	11	2071	false	false	
741068			5	261	6	783	28	14031	47	1453	7	546	6	2620			0	0	1	149	0	0	0	0	0	0	0	0	false	false	
741152			6	290	7	839	3	819	26	424	6	618	3	629			10	407	12	1959	8	2183	42	1076	10	1217	1	333	false	false	
741330			37	1455	115	12830	214	75839	548	5538	107	8319	74	16744			19	562	20	2514	28	6337	91	558	8	260	2	276	false	false	
741358			5	191	2	178	2	460	18	348	2	208	2	1188			8	259	6	945	5	2312	51	2126	29	3964	8	3344	false	false	
741844			9	306	11	1027	21	6458	42	1208	6	563	6	1991			8	377	14	1193	8	2211	35	1068	14	1555	14	3169	false	false	
741956			16	481	3	473	7	3937	51	1082	10	1243	8	3481			1	1	1	186	4	910	13	360	5	580	2	386	false	false	
741974			33	1203	28	4079	28	9416	15	385	3	180	1	39			2	36	0	0	7	2558	0	0	0	0	0	0	false	false	
742056			10	650	24	2780	23	7819	156	3688	24	2267	12	2405			2	77	8	1252	4	942	25	536	5	495	3	527	false	false	
742542			22	676	19	2066	28	10166	69	1785	7	769	9	1373			12	620	26	2189	37	9663	27	1481	11	2692	5	1769	false	false	
742944			18	884	44	6600	91	38608	109	3466	41	4004	36	8728			1	56	6	563	0	0	1	27	0	0	0	0	false	false	
743679			46	1258	50	5689	62	20372	225	3345	68	3950	37	5018			47	1699	39	5133	37	9198	68	1592	11	1334	6	1093	false	false	
743950			3	81	2	120	1	278	24	384	7	650	6	1608			0	0	2	195	1	448	11	165	3	420	0	0	false	false	
744854			0	0	6	648	35	16326	102	2929	52	4553	28	4187			2	27	1	193	1	442	6	129	1	102	0	0	false	false	
745347			5	291	4	376	10	4630	40	1230	10	1338	14	3336			2	79	8	1338	13	3933	22	649	4	478	13	2676	false	false	
746157			12	626	32	3963	120	111573	81	2335	31	3086	43	42821			1	67	3	266	2	707	10	454	3	292	0	0	false	false	
746755			27	1035	34	4332	45	16956	153	4335	23	2239	21	7187			33	1590	47	5622	20	6187	303	8328	69	8861	15	3336	false	false	
746942			22	1076	16	2299	6	1735	119	2987	20	901	10	2528			42	1140	51	5668	46	12421	240	5438	51	5677	20	4628	false	false	
746979			15	692	18	1935	13	5328	113	1911	7	550	2	637			0	0	0	0	0	0	2	19	2	192	1	218	false	false	
747051	92	82													71	119													true	true	
747257			19	800	22	2458	12	4675	254	5557	21	1601	12	2732			39	1727	70	8833	32	8914	170	5496	53	7126	20	4173	false	false	
748254			12	404	41	6153	101	41186	219	6112	82	8343	86	26442															false	false	
748357			6	298	10	1471	36	16455	18	723	13	1397	19	6864			2	88	3	478	5	1492	0	0	0	0	0	0	false	false	
748441			24	783	19	2298	12	4147	209	6169	33	3188	2	479			24	938	10	1219	4	1094	2	28	1	14	0	0	false	false	
748964			6	315	24	2428	31	11632	74	1822	33	3053	19	4587			3	127	7	902	10	1695	18	459	9	475	10	1216	false	false	
749242			980	37640	1753	195071	3160	1125622	5031	92648	1749	115717	1681	340554			154	4835	145	13338	83	18311	148	2076	43	2168	12	1648	false	false	
749635			15	968	68	8899	141	60282	213	6546	55	5042	28	7317			3	144	1	175	1	235	18	382	1	40	0	0	false	false	
749840	7	82															2	83	4	493	3	1133	23	313	1	140	0	0	false	true	
749943	13	511															38	1657	37	6961	42	20863	249	6131	47	7980	62	28489	false	true	
