"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
541754																																							25600	4371	55518	0	2578	2926	0	8659	308913	276165	1286	278751	0	3171	1300	0	30162	250	308913	0	0	20162	0	0	10629	0	55903	220262			0	212432	209261	-879	0	0	0	0	30162	0	0	
541857																																							39356	7824	79806	0	755	18941	7	20037	649009	594978	5150	600585	0	3801	457	0	48424	2400	649009	0	0	39304	0	0	11021	1014	108450	486528			0	474428	470627	-4301	9105	0	0	0	48424	1537	0	
542153																																							48823	8514	11644	0	0	6404	0	6234	377441	335103	1065	339439	0	3634	3271	0	38002	150	377441	0	0	10203	0	0	27850	0	96164	238939			0	299456	295822	-201	0	0	0	0	38002	0	0	
542340																																							21678	9820	6491	0	7948	5946	1097	8962	610652	471943	5845	539405	0	6607	61617	0	71247	200	610652	0	0	19988	0	0	51660	907	57134	414809			0	554366	547759	-601	12	0	0	0	71247	32	0	
542528																																							24768	36861	680423	0	143538	42998	0	129605	4326380	3490179	33511	3709308	0	42020	179944	0	617072	11612	4326380	3494	5674	120955	16386	0	520087	7180	725747	2764432			0	3270046	3228026	-35582	13101	0	0	0	617072	0	0	
542667																																							24835	3219	183954	0	0	21952	212	27034	640657	530325	7124	537449	0	4551	0	0	103208	0	640657	0	0	121752	0	0	0	1171	142789	387536			0	275416	270865	-18544	0	0	0	0	103208	0	107415	
542854																																							14307	1581	125	0	0	202	0	356	32303	28171	281	28452	0	199	0	0	3851	40	32303	0	0	1625	0	0	2186	0	9340	18831			0	15918	15719	0	0	0	0	0	3851	13	0	
543262																																							393504	56713	859691	0	719	70973	0	104079	3677023	3143135	24643	3349841	0	23805	50000	0	327182	901	3677023	0	0	258045	0	0	104625	1554	1052377	2090758			0	1752268	1728463	-36389	0	0	0	132063	327182	0	461327	
543459																																							10696	9169	209104	0	7756	42628	1767	29239	917944	801355	3951	824413	1266	10790	19107	0	92265	2500	917944	0	0	57506	0	0	35206	192	158149	643206			0	617893	607103	-2947	237	0	0	0	93531	53	0	
543945																																							28908	3537	95483	0	0	3339	0	6328	630357	569246	3558	575014	0	5529	0	0	55343	1235	630357	0	0	53363	0	0	3515	116	23161	546085			0	498108	492579	-2770	0	0	0	2210	55343	67	0	
544335																																							10065	10447	55171	0	6730	11344	29	12749	555143	479797	1000	493475	0	3359	11000	0	61668	835	555143	0	0	28868	0	0	35364	0	240886	238911			0	407469	404110	-3399	0	0	0	1678	61668	0	44498	
544447																																							3595	1454	67250	0	0	382	0	5401	144778	123621	930	129351	0	1237	4800	0	15427	30	144778	0	0	23528	0	0	470	0	15121	108500			0	67638	66401	-8601	295	0	0	0	15427	0	0	
544652																																							26878	7939	133227	0	3729	20814	0	13274	1024871	865212	4225	925151	0	10712	55714	0	99720	1000	1024871	0	0	15546	0	0	84713	420	134688	730524			0	829302	818590	-1539	0	0	0	0	99720	0	0	
544951																																							7184	1676	4441	0	0	3062	955	781	52034	45783	49	45832	0	746	0	0	6202	200	52034	0	0	2010	0	0	3931	0	9247	36536			0	34258	33512	61	0	0	0	0	6202	423	0	
545604																																							5096	11173	154667	0	0	9338	0	46368	1204298	1002966	10822	1120859	0	9026	107046	0	83439	0	1204298	0	0	106683	0	0	1	0	189205	813761			0	985531	976505	-23245	0	0	0	25	83439	1151	0	
546003																																							94643	14521	452648	0	438	46042	0	80552	3006738	2345991	32022	2704584	0	19800	326571	0	302154	3000	3006738	0	0	232217	0	0	86698	1456	461646	1884345			0	2335338	2315538	-19761	0	0	0	0	302154	900	0	
546320																																							365	1615	16813	0	0	3816	0	4466	104986	86659	590	92584	0	945	4509	0	12402	500	104986	0	0	7406	0	0	5050	0	22651	64008			0	78856	77911	-554	0	0	826	0	12402	0	0	
546535																																							95005	7184	38524	0	0	13384	0	11172	502381	453107	2414	455521	0	4441	0	0	46860	150	502381	0	0	38116	0	0	9850	0	94009	359098			0	341553	337112	-1256	0	0	0	0	46860	0	0	
546544																																							44033	24017	137132	0	18459	49702	0	38299	2260937	1900675	9493	2029739	0	19792	110000	0	231198	615	2260937	0	0	107318	0	0	125475	10181	256447	1644228			0	1949141	1929349	-2210	0	0	0	9571	231198	0	9765	
547251																																							62743	2776	0	0	0	1119	0	655	134170	109736	255	109991	0	1309	0	0	24179	340	134170	0	0	4179	0	0	19660	0	33526	76210			0	68186	66877	0	0	0	0	0	24179	0	0	
547550																																							13547	2163	80885	0	0	1901	0	6987	212596	190587	1104	191691	0	1779	0	0	20905	100	212596	0	0	20849	0	0	2900	0	46957	143630			0	108892	107113	-2944	0	0	0	0	20905	0	0	
547840																																							217061	65047	927015	0	3723	52936	201	99366	3233515	2845304	46429	2943176	0	20597	51443	0	290339	400	3233515	0	0	266478	2693	0	71668	558	810444	2034860			0	1885512	1864915	-48207	0	0	0	0	290339	0	0	
548052																																							1571	4903	92836	0	0	3599	0	9128	286923	267243	947	268190	0	2177	0	0	18733	800	286923	0	0	18742	0	0	5650	0	56960	210283			0	149743	147566	-6459	21470	0	0	0	18733	5850	0	
548267																																							11083	7843	124160	0	0	2173	0	22723	343198	296586	2016	298602	0	5287	0	0	44596	1060	343198	0	0	37837	0	0	10060	0	46676	249910			0	180503	175216	-4361	0	0	0	0	44596	0	0	
548351																																							171797	46565	344288	0	13432	45478	2398	80337	3218653	2707570	33284	2740854	0	34878	0	0	477799	1000	3218653	0	0	440832	0	0	38022	362	983108	1724462			0	2528893	2494015	-2055	0	0	0	0	477799	0	19981	
548472																																							3983	617	17649	0	986	3292	0	4219	122269	107507	431	111438	0	879	3500	0	10831	500	122269	0	0	9640	0	0	1388	0	11164	96343			0	92391	91512	-697	0	0	0	0	10831	0	11	
548771																																							30486	3626	26952	0	488	13796	0	35508	1044737	864917	10512	927325	0	8423	51896	0	117412	0	1044737	0	0	82751	0	0	37928	0	148058	716859			-2842	876115	867692	-425	0	0	0	0	117412	0	66189	
549862																																							28832	5700	195967	0	0	4421	0	17424	637595	555644	1848	557492	0	5711	0	0	80103	1000	637595	0	0	71813	0	0	29000	0	150455	405189			0	390962	385251	-21710	0	0	0	0	80103	0	0	
550279																																							33098	10710	62153	0	0	15926	0	42231	1026095	732850	3870	909308	0	5302	172588	0	116787	0	1026095	0	0	119237	0	0	0	0	77699	655151			0	867279	861977	-2450	0	0	0	0	116787	0	0	
550354																																							4410	3520	40948	0	0	1031	440	5870	157317	140455	1231	141686	0	1760	0	0	15631	188	157317	0	0	16744	0	0	188	0	28756	111699			0	97779	96019	-1489	5079	0	0	0	15631	0	0	
550448																																							8714	1291	33116	0	0	1678	450	721	88833	81055	425	81480	0	1286	0	0	7353	200	88833	0	0	9273	0	0	800	0	12705	68350			0	44122	42836	-2920	0	0	0	0	7353	27	0	
550635																																							31758	4580	85956	0	2079	16097	0	26293	713389	628002	6672	635928	0	5447	1254	0	77461	49094	713389	0	0	27628	0	0	1070	518	125827	502175			0	440623	435176	-331	0	0	0	0	77461	0	110932	
550653																																							13447	3551	8491	0	0	232	0	1364	60421	47662	510	49627	0	791	1455	0	10794	120	60421	0	0	9291	0	0	1480	0	15080	32582			0	34127	33336	-97	0	0	0	0	10794	0	0	
550952																																							465	4389	196238	0	0	6408	0	18217	390332	366174	1662	367836	0	1459	0	0	22496	500	390332	0	0	39604	0	0	8000	0	115690	250484			0	144174	142715	-25608	21900	0	0	0	22496	0	0	
551016																																							10075	5877	62448	0	47	6290	0	12837	401618	355574	4220	373794	0	2959	14000	0	27824	525	401618	0	0	29573	0	0	539	0	76252	279322			0	240226	237267	-2813	2383	0	0	0	27824	0	64394	
552059																																							22095	2380	57056	0	19	8798	0	14883	509097	458170	2001	468171	0	5123	8000	0	40926	800	509097	5692	0	21912	0	0	21004	0	90744	367426			0	401781	396658	-2790	0	0	0	0	40926	130	1386	
552161																																							124553	27252	250	6424	4187	47330	522	44419	2093733	1795022	18680	1838702	0	20304	25000	0	255031	1000	2093733	0	0	207361	0	0	46680	0	461739	1333283			0	1834346	1814042	-10	250	0	0	0	255031	0	24504	
552545																																							4592	4786	58722	0	463	12625	0	46677	437153	403537	9574	417782	0	2593	0	0	19371	100	437153	0	0	20676	120	0	22417	0	36732	366805			0	215510	212917	-23822	0	0	4671	0	19371	0	96251	
552956																																							2368	1902	8287	0	0	312	0	1008	92366	78899	181	79080	0	552	0	0	13286	240	92366	0	0	13554	0	0	200	0	16101	62798			0	62288	61736	-708	1333	0	0	0	13286	0	15420	
552974																																							72507	6388	36444	0	349	9305	122	14073	454036	359565	2200	405024	0	3883	43259	0	49012	732	454036	0	0	46905	0	0	4398	0	89038	270527			0	318731	314848	-3023	0	0	0	0	49012	0	0	
553038																																							40612	2866	3974	0	1668	2562	0	8347	301984	267388	1281	268669	0	3642	0	0	33315	3320	301984	0	0	22578	0	0	7494	0	50269	217119			0	162571	158929	-77	46306	0	0	0	33315	0	36720	
553926																																							2946	4574	70325	0	1584	2847	0	6721	233026	202707	1106	213573	0	1536	9760	0	19453	1200	233026	0	0	21659	0	0	1200	0	28018	174689			0	144770	143234	-4606	795	0	0	0	19453	0	0	
553944																																							5308	15921	49878	0	903	5764	134	6378	442542	370320	2301	379721	0	4389	7100	0	62821	495	442542	0	0	46818	0	0	19252	0	102978	267342			0	352246	347857	-3744	10310	0	0	0	62821	89	0	
554343																																							379	3247	67189	0	0	1107	0	5013	203431	153966	572	175540	0	1950	21002	0	27891	1800	203431	0	0	24827	0	0	3200	0	7680	146286			0	128368	126418	-1936	78	0	0	0	27891	0	0	
554857																																							175458	38502	147880	0	3108	18713	318	73955	2149132	1961539	9657	1994401	0	18918	0	0	154731	1100	2149132	0	0	117424	0	0	98900	0	348893	1612646			0	1295550	1276632	-62693	0	0	0	23205	154731	0	414566	
555256																																							18825	5434	66366	0	0	9436	0	7212	245033	209613	2876	212489	0	1956	0	0	32544	600	245033	0	0	11237	0	0	19886	0	80571	129042			0	139716	137760	821	0	0	0	0	32544	0	0	
556459																																							37413	13549	130727	0	18034	21775	0	21055	734960	657924	7915	665845	0	6081	0	0	69115	1500	734960	0	0	52459	0	0	33048	0	168254	489670			0	498488	492407	-17892	0	0	0	6	69115	0	0	
556936																																							11255	15844	428688	0	2807	16891	0	52289	1662075	1430500	12905	1496834	0	12983	53429	0	165241	400	1662075	0	0	134990	3856	0	51300	1549	219646	1210854			0	1137563	1124580	-21449	775	0	0	0	165241	1163	2378	
557317																																							15729	29553	262620	4211	74552	31182	0	92128	3067526	2555580	38003	2708583	0	31674	115000	0	358943	150	3067526	0	0	66320	0	0	294801	0	604557	1951023			0	2556729	2525055	-2328	7011	0	0	0	358943	0	25485	
557438																																							19450	4019	1014	0	0	5112	0	5498	189640	161818	1788	163606	0	2038	0	0	26034	200	189640	0	0	22206	0	0	3675	0	33171	128647			0	141154	139116	-47	0	0	0	0	26034	0	15431	
557858																																							314281	228607	1963974	0	15429	67109	0	229803	6970742	6290046	44954	6507686	0	48686	0	0	463056	12000	6970742	0	0	634886	0	0	94577	0	1311484	4978562			0	4185088	4136402	-278407	165	0	955	171731	463056	14972	0	
559179																																							1285	694	6287	0	0	262	0	923	43936	35202	83	35285	0	150	0	0	8651	0	43936	0	0	9056	0	0	0	0	3151	32051			0	29407	29257	-405	5228	0	0	0	8651	0	0	
560214																																							2269	600	28229	0	0	372	0	930	102686	87965	200	96165	0	588	8000	0	6521	375	102686	0	0	9656	0	0	625	0	12135	75830			0	70874	70286	-4135	0	0	0	0	6521	0	0	
560353																																							17881	11530	129760	0	0	906	0	1824	211992	203722	1468	205190	0	538	0	0	6802	220	211992	0	0	25441	0	0	220	0	42276	161446			0	50523	49985	-19079	106	0	0	0	6802	0	0	
560438																																							3193	1146	36205	0	0	733	0	1744	77314	68011	337	68348	0	514	0	0	8966	100	77314	0	0	10530	0	0	100	0	22835	45176			0	31707	31193	-1764	3100	0	0	0	8966	0	0	
560830																																							3619	3108	53842	0	774	504	0	1174	116605	103465	672	104137	0	695	0	0	12468	50	116605	0	0	11202	0	0	2174	0	20029	83436			0	53010	52315	-958	1269	0	0	0	12468	0	0	
561145																																							22336	7420	65049	0	511	17314	0	16939	626692	523876	4968	548027	0	5313	17426	0	78665	759	626692	0	0	77203	0	0	3490	0	90791	433085			0	493214	487901	-2787	175	0	0	1757	78665	0	9047	
561574																																							58908	6616	66375	0	2747	6294	2294	29559	1004586	891111	4836	903415	0	14487	1519	5949	101171	37954	1004586	0	0	69668	0	0	0	0	182723	708388			0	846280	831793	-6451	0	0	0	0	101171	0	0	
561659																																							85202	10242	306096	0	525	16456	2983	17670	1333700	1198915	6840	1208221	0	11208	2466	0	125479	5000	1333700	0	0	114211	995	0	18438	2070	334422	864493			0	902669	891461	-12170	0	0	0	0	125479	0	0	
561864																																							53009	8699	144644	0	0	12759	1367	14698	715606	633075	6118	639193	773	11730	0	0	75640	1956	715606	0	0	37030	0	0	42270	0	345796	287279			0	491660	479930	-5616	0	0	0	0	76413	0	500	
562058																																							23004	4080	62428	0	961	9555	0	8478	561850	462600	3197	515297	0	6620	49500	0	46553	400	561850	0	0	48088	0	0	5800	526	58809	403791			0	458436	451816	-7735	1002	0	0	0	46553	0	0	
563233																																							40131	8459	113816	0	0	6347	0	13897	365919	317380	1056	333153	0	2183	0	0	32766	1448	365919	0	0	23291	0	0	16079	0	113175	204205			0	179987	177804	-8052	2490	0	0	14717	32766	0	2975	
563336																																							5132	1257	40493	0	0	1694	0	4299	155974	139906	594	141597	0	911	0	0	14377	100	155974	0	0	16268	0	0	700	0	44552	95354			0	86536	85625	-2691	0	0	1097	0	14377	0	17474	
563457																																							9109	1405	3923	0	449	1099	0	3836	93322	76292	2101	78592	0	230	199	0	14730	250	93322	0	0	14281	0	0	250	0	17496	58796			0	32603	32373	-51	170	0	0	0	14730	0	40958	
563934																																							21923	661	1450	0	0	1082	0	382	70414	61511	310	61821	0	340	0	0	8593	400	70414	0	0	7706	0	0	500	0	14640	46871			0	20729	20389	-13	0	0	0	0	8593	0	24527	
564052																																							85745	2157	0	0	0	57	0	2295	334062	166097	1078	167175	0	2936	0	0	166887	1250	334062	0	0	146364	0	0	19273	0	57937	108160			0	197156	194220	0	3493	0	0	0	166887	0	46095	
564324																																							19071	13378	301782	0	2255	6299	0	11950	845174	781594	5063	786657	0	5142	0	0	58517	700	845174	0	0	72005	0	0	700	633	173265	608329			0	482595	477453	-14888	0	0	0	0	58517	0	12353	
564463																																							6785	10592	141443	0	0	4281	644	10262	381018	348013	2267	350280	0	2456	0	0	30738	400	381018	0	0	34216	0	0	5828	0	66494	281519			0	209467	207011	-9706	0	0	0	0	30738	0	0	
564557	261549	34364	271102	0	0	50538	0	47364	2178874	10776	1916099	0	15586	0	0	262775	1418	2178874	0	0	229890	0	0	66997	0		0	1420268	1404682	-35530	0	0	262775	23854	79498	0	0	0			271102							1905323					0												510993	1394330							5923	0	0	0		23854		
564678																																							13208	784	13114	0	0	1062	0	3368	149102	118267	685	137756	0	853	18804	0	11346	0	149102	0	0	11652	0	0	0	0	5440	112827			0	118419	117566	-306	0	0	0	0	11346	0	0	
564838																																							6614	8918	55917	0	0	1693	0	6293	210068	189166	1111	196277	0	1550	6000	0	13791	62	210068	0	0	12461	0	0	6809	0	61642	127524			0	132183	130633	-5541	0	0	0	0	13791	0	0	
565143																																							7618	3274	53048	0	0	1702	0	14927	366580	315020	5217	327641	0	696	7404	0	38939	1000	366580	0	0	39153	0	0	4000	0	95083	219937			0	284707	284011	-5214	2000	0	0	0	38939	0	0	
565170																																							20696	623	81	0	0	371	0	7756	181779	107979	6930	114909	0	1639	0	0	66870	0	181779	0	0	66870	0	0	0	0	3262	104717			0	153655	152016	0	0	0	0	0	66870	0	236	
565536																																							8634	2843	49203	0	2647	962	37	6676	159348	137257	1263	139520	0	1285	1000	0	19828	790	159348	0	0	14209	0	0	7502	0	20769	116488			0	87231	85946	-2673	2400	0	0	0	19828	0	0	
565750																																							61547	9986	18908	0	824	24652	11436	17363	1170435	902044	11756	1028800	0	18366	115000	0	141635	210	1170435	0	0	121721	0	0	20500	440	151986	750058			0	1043645	1025279	-796	0	0	0	0	141635	0	0	
565844																																							7813	897	45598	0	0	2102	0	1716	138077	126170	862	127032	0	879	0	0	11045	145	138077	0	0	11096	0	0	1004	0	25956	100214			0	80830	79951	-1200	0	0	0	0	11045	0	0	
566056																																							7146	5170	40474	0	2052	5962	0	14235	321453	283737	1400	285137	0	2564	0	0	36316	100	321453	0	0	25294	0	0	15720	0	53760	229977			0	223240	220676	-4798	4778	0	0	0	36316	0	20960	
566243																																							33141	8867	130400	0	0	345	0	3450	331060	289448	1224	291420	0	1788	748	0	39640	1100	331060	0	0	32375	0	0	5725	0	60799	228649			0	156113	154325	440	0	0	0	0	39640	532	0	
567240																																							6499	5968	57834	0	0	2351	3	3301	266161	192299	655	231702	0	2215	13932	0	34459	200	266161	0	0	24092	0	0	10800	0	41915	150384			0	161708	159493	-633	6431	0	0	24816	34459	0	24281	
567679																																							9771	4381	0	0	916	6315	867	9868	269247	242839	2053	248983	0	1705	4091	0	20264	1	269247	0	0	20340	0	0	0	0	41144	201695			-77	222707	221002	0	0	0	0	0	20264	0	16127	
567736																																							1870	3369	44265	0	0	1670	0	4223	170668	154570	1135	155705	0	1550	0	0	14963	800	170668	0	0	9142	0	0	7021	0	47962	106608			0	79901	78351	-2000	20475	0	0	0	14963	0	16445	
568126																																							43118	11012	144358	0	0	1965	0	15496	543685	491268	3660	494942	0	3125	14	0	48743	101	543685	0	0	59107	0	0	1000	0	112062	379206			0	255861	252736	-11465	75000	0	0	0	48743	0	0	
568135																																							12276	2649	58227	0	786	4175	0	4838	311595	238121	1853	289974	0	2961	50000	0	21621	225	311595	0	0	19943	0	0	6775	439	55852	182269			0	231078	228117	-5322	0	0	0	0	21621	88	0	
568359																																							119900	3931	72973	0	4848	16922	0	23632	973766	740310	5930	879240	0	8831	133000	0	94526	155	973766	0	0	41526	0	0	57101	0	59313	680997			0	740391	731560	-4256	0	0	0	0	94526	0	0	
568377																																							6292	2588	41537	0	0	926	0	6513	178940	164196	1107	166903	0	258	1600	0	12037	0	178940	0	0	17707	0	0	0	0	3311	160885			0	118126	117868	-5670	0	0	0	0	12037	55	3161	
568470																																							101382	18260	316227	0	24282	44976	89	81339	2020532	1727494	34750	1846947	95	17506	45551	0	173490	344	2020532	0	0	101265	0	0	113542	1096	264034	1463460			0	1450387	1432881	-41661	0	0	0	39152	173585	0	0	
568939																																							10975	7075	65346	0	0	2836	0	2364	281929	240127	1192	241319	0	2140	0	0	40610	366	281929	0	0	38432	0	0	5332	0	73753	166374			0	184874	182734	-3520	0	0	0	0	40610	0	10599	
570558																																							43564	6874	62587	0	0	2191	620	2197	302203	268383	789	269172	0	1765	0	0	33031	2000	302203	0	0	16481	0	0	15165	0	105410	162973			0	185935	184170	-615	0	0	0	0	33031	0	0	
570651																																							735	1141	0	0	475	437	0	1299	74142	66497	298	66795	0	513	0	0	7347	105	74142	0	0	1878	0	0	5364	0	16156	50341			0	50429	49916	0	5300	0	0	0	7347	0	14839	
571135																																							11600	1346	68911	0	0	271	0	3563	130698	117799	637	118436	0	493	0	0	12262	35	130698	0	0	14636	0	0	515	0	34529	83270			0	39923	39430	-2924	5577	0	0	0	12262	0	0	
571265																																							2023	4200	96373	0	0	5358	0	18720	512791	446390	6908	460930	0	7880	7632	0	51861	4404	512791	0	0	29300	0	0	22589	3351	168696	277694			0	370436	362556	-4432	0	0	0	0	51861	0	20210	
571920																																							19002	2385	55549	0	483	9528	0	9890	288700	265857	2338	268340	0	2497	145	0	20360	1000	288700	0	0	19804	0	0	1835	897	21666	244191			0	191798	189301	-2279	1665	0	0	0	20360	0	0	
571957																																							17	3489	22823	0	0	150	0	740	55776	51378	277	51655	0	245	0	0	4121	100	55776	0	0	5338	0	0	200	0	22952	28426			0	17406	17161	-1517	11396	0	0	0	4121	0	0	
572347																																							6849	2218	0	0	2995	3781	318	1436	95496	82035	881	82916	0	684	0	0	12580	109	95496	0	0	5249	0	0	7222	0	23700	58335			0	77561	76877	0	1022	0	0	0	12580	0	0	
572374																																							79718	114557	523831	0	9684	132712	6025	193660	5603078	4544883	69441	4992805	54	64771	330014	0	610219	8000	5603078	0	0	519424	0	0	114995	6838	1476933	3067950			0	4421624	4356853	-32200	0	0	0	48467	610273	0	179200	
572459																																							1065	9121	72445	0	1810	1167	0	16450	430228	364802	4050	396209	0	4317	4400	0	34019	336	430228	0	0	23037	0	0	19915	0	42709	322093			0	332487	328170	-9269	0	0	10900	12057	34019	0	0	
572655																																							55697	1652	0	0	0	4931	0	1784	310210	275690	191	275881	0	2626	0	0	34329	899	310210	0	0	26709	0	0	6721	0	106263	169427			0	248772	246146	0	0	0	0	0	34329	0	0	
573036																																							72796	3273	144883	0	1811	11316	0	22843	733880	649631	7562	667193	0	6529	10000	0	66687	1800	733880	0	0	33342	0	0	36893	1925	132209	517422			0	481562	475033	-5348	0	0	0	0	66687	0	0	
573335																																							11761	6998	178067	0	0	7226	0	6486	431757	376277	1109	378708	0	4867	1322	0	53049	500	431757	0	0	34929	0	0	17186	0	116568	259709			0	222158	217291	434	0	0	0	0	53049	0	3928	
574079																																							55159	1546	52906	0	0	4111	0	10868	334410	302495	2236	304731	0	1850	0	0	29679	0	334410	0	0	33432	0	0	0	0	36880	265615			0	211670	209820	-3753	0	0	0	0	29679	0	0	
574949																																							28424	3700	118853	0	785	2105	0	24689	954125	826414	5404	874317	0	10026	42499	0	79808	150	954125	0	0	72692	0	0	18855	290	67944	758470			-459	742507	732481	-11430	0	0	0	0	79808	0	42798	
574976																																							216434	31096	862103	0	12194	19235	148	63696	2273312	1900776	17066	2000842	1177	11399	83000	0	271293	0	2273312	0	0	323652	0	0	6248	1135	403456	1497320			-16784	951869	940470	-41823	3389	0	0	0	272470	0	123412	
575133																																							31636	2465	0	0	0	691	0	3001	105828	91852	238	92090	0	252	0	0	13738	90	105828	0	0	7238	0	0	6410	0	26606	65246			0	36948	36696	0	0	0	0	0	13738	0	31339	
575254																																							494121	57933	567540	0	44490	58524	1594	144921	4478487	3953902	59501	4013403	0	45131	0	0	465084	1250	4478487	0	0	284429	0	0	227124	9993	1103342	2850560			0	3144502	3099371	-47719	0	0	0	0	465084	0	0	
575348																																							2178	3367	35251	0	0	2385	0	2630	148595	130714	864	133182	0	971	0	0	15413	150	148595	0	0	16488	0	0	1100	0	40344	90370			0	103755	102784	-2325	0	0	1604	0	15413	0	0	
575375																																							11139	635	0	0	422	1279	0	988	93802	77125	273	77398	0	1735	0	0	16404	0	93802	0	0	16404	0	0	0	0	6508	70617			0	81074	79339	0	0	0	0	0	16404	0	0	
575759																																							4186	6664	151034	1767	8272	7168	0	31077	594966	497196	3230	529862	0	5581	29436	0	65104	6536	594966	0	0	40107	0	0	25711	0	73603	423593			0	390379	384798	-7250	0	0	0	0	65104	0	0	
575834																																							61487	2077	85411	0	0	4939	0	19510	585240	512403	7213	519616	0	5478	0	0	65624	1420	585240	0	0	65557	0	0	1420	0	211084	301319			0	417294	411816	-2773	0	0	0	0	65624	0	0	
576354																																							8588	3995	42428	0	16357	2675	0	11559	218199	172345	1806	184729	0	886	10578	0	33470	106	218199	0	0	-948	0	0	34437	55710	17995	154350			0	77773	76887	-125	0	0	0	0	33470	0	0	
576578																																							805	1192	22305	0	0	5087	0	7182	148185	130944	1243	137183	0	890	4996	0	11002	0	148185	0	0	12593	0	0	2007	0	8989	121955			-332	112241	111351	-3266	263	0	0	0	11002	0	0	
576608																																							20313	13602	103906	0	1128	32544	0	30210	1611246	1311583	14718	1457864	0	13411	109049	0	153382	0	1611246	0	0	161282	0	0	464	1244	177294	1134289			0	1421341	1407930	-8364	369	0	0	22514	153382	0	0	
576644																																							45696	33657	32465	0	9586	9328	0	19713	894621	773742	9428	804313	0	5710	21143	0	90308	325	894621	0	0	79103	0	0	14014	0	126192	647550			-292	601490	595780	-2842	142864	0	0	0	90308	19	5513	
576952																																							6880	6223	75894	0	1091	9554	0	12490	352422	311357	567	318726	0	3119	3000	0	33696	2933	352422	0	0	24218	0	0	10017	0	50811	260546			0	243237	240118	-3472	0	0	0	3802	33696	172	0	
577128																																							79196	104130	984366	0	393182	109811	123	341709	9637101	7750473	84678	8452844	0	75676	588140	0	1184257	100	9637101	9708	9275	351099	0	0	903686	2667	1546816	6203657			0	6756908	6681232	-70628	1891	0	0	20278	1184257	6249	922837	
577137																																							100385	16767	384350	0	311	33853	0	19707	1472558	1204061	13851	1309912	0	6715	92000	0	162646	153	1472558	0	0	75799	0	0	89659	0	210944	993117			-2668	923900	917185	-297	0	0	0	0	162646	0	0	
577230																																							6390	843	13131	0	0	616	0	854	52956	46279	88	50367	0	197	4000	0	2589	5000	52956	0	0	-2972	0	0	2257	0	4007	42272			0	31313	31116	-1696	0	0	0	0	2589	6	0	
578116																																							1702	5232	97107	0	8111	7448	0	21791	517344	436467	4601	464886	0	3347	21500	0	52458	550	517344	0	0	36522	0	0	19950	0	89408	347059			0	377191	373844	-4564	0	0	2318	0	52458	0	2109	
578237																																							6885	3880	27328	0	0	1518	0	725	66167	56774	162	56936	0	555	0	0	9231	1084	66167	0	0	1662	0	0	7823	0	20585	36189			0	26386	25831	-1338	0	0	0	0	9231	0	0	
578255																																							129275	45015	616098	9859	26799	33898	19454	36849	2451820	2184192	21304	2205496	0	20264	0	0	246324	1500	2451820	0	0	199088	0	0	93611	6359	633557	1550635			0	1491720	1471456	-47875	0	0	0	0	246324	0	56758	
578554																																							5635	4730	25133	0	0	2567	0	4136	138091	121685	323	122008	0	1182	0	0	16083	190	138091	0	0	13641	0	0	2286	0	34684	87001			0	93792	92610	-34	3280	0	0	0	16083	0	0	
578741																																							13810	8633	57669	0	587	2047	0	6672	470624	386065	2251	429024	0	3730	40708	0	41600	240	470624	0	0	35273	0	0	10349	0	71121	314944			0	383560	379830	-4262	1376	0	0	0	41600	0	0	
578862																																							23566	1322	31239	0	0	76	0	419	73718	66923	267	67190	0	281	0	0	6528	200	73718	0	0	3532	0	0	2800	0	23360	43563			0	17377	17096	-4	0	0	0	0	6528	0	0	
579140																																							8138	9370	71532	0	2879	5587	0	19010	573965	490861	5002	511863	0	4684	16000	0	62102	1660	573965	0	0	56196	0	0	8803	0	101523	389338			0	449738	445054	-4557	3987	0	0	0	62102	12	8396	
579319																																							7421	1332	13859	0	0	411	0	898	55476	50348	140	50488	0	168	0	0	4988	575	55476	0	0	3872	0	0	814	0	13977	36371			0	31705	31537	-273	18	0	0	0	4988	0	0	
579364																																							48839	6835	10730	0	2002	11894	905	11976	453179	346171	2524	405626	0	4164	56931	0	47553	354	453179	0	0	26223	0	0	20983	0	132536	213635			0	339814	335650	-7	21348	0	0	0	47553	0	3000	
