"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
616540																			0	1211	0	8680	483	491	0	0	0	2427	0	8	0	0	0	4052	0	499	GL 128100 Manson Ins			
617079																			0	426	143	1506	5	174	149	0	0	191	1	0	7	0	0	572	0	0	Swap - Cash Flow Hedge			
617145																			0	597	0	4257	0	183	0	0	0	2311	0	0	0	0	0	1166	0	0				
617275																				0	162	2642	104	258				306					0	1916	0	0				
617743																			0	1676	0	6776	309	310	0	0	0	4790	0	0	0	0	0	0	0	0				
618647																			0	409	14	2166	0	41	0	0	0	813	0	0	0	0	0	889	0	0				
618740																			0	7092	3104	32435	0	5168	0	1684	0	3948	0	0	0	0	0	10618	0	2505		FHLB Lender's Risk/Reserve Account		
618777																			0	130	0	654	123	129	6	0	0	395	0	0	0	0	0	0	0	0	Other Assets			
618807																				61727	20760	240760	3225	85586				26283	40603	686	25354		0	39940	0	6464				
619701																			0	11841	10387	79635	2271	12290	0	3506	0	8456	0	0	3412	0	0	23796	1934	10931	0	Payment  Receivables		
619859																			0	1228	0	8712	1284	1343	0	0	0	914	0	0	0	0	0	2748	0	2479				
619877	0	296000	2120000	3274000	0	595000	0	0	0	263000	0	214000	250000	0	0	0	0	0																						
621151																			0	269	469	2006	77	78	0	0	0	1190	0	0	0	0	0	0	0	0				
621357																			3	305	0	3177	386	601	0	0	0	2271	0	0	0	0	0	0	0	0				
621441																			0	1450	1285	11406	218	286	0	0	0	1354	0	0	0	0	0	5794	0	1237				
622037																			0	998	0	9992	261	560	0	0	0	2641	0	0	0	0	0	5793	0	0				
622774																			0	1441	16190	32214	1339	4869	0	0	0	9714	0	0	0	0	0	0	0	0				
623052																			0	230	0	7364	31	31	0	0	0	7103	0	0	0	0	0	0	0	0				
623454																			0	979	0	15893	0	1845	979	0	0	2497	0	0	0	0	0	10013	559	0	Right to Use Assets			
623548																			0	251	761	7174	244	260	0	0	0	1910	0	0	0	0	0	3992	0	0				
623874																			0	466	28	10664	259	559	0	0	74	1126	0	0	1	0	0	8485	0	0			Investment delayed payments	
624246																			0	5030	0	18372	947	1807	0	0	0	3053	0	0	0	0	0	8482	0	0	ACH SETTLEMENT DEPOSIT			
624648																			0	1085	1066	5875	153	440	0	0	0	1750	259	0	0	0	0	1534	0	0				
624778																			0	636	4286	37516	1435	1537	0	0	0	2943	0	0	0	0	0	17157	0	10957	All Other Assets			
624956																			2	480	328	4524	160	227	0	0	0	896	0	0	65	0	0	2593	0	0				
625056																			0	0	0	2759	54	54	0	0	0	869	0	0	0	0	0	1836	0	0				
625065																			208	1841	2640	15258	412	1460	0	0	0	1514	0	268	103	0	0	0	7803	0				
625159																				311	3567	16528		569				2362					0	3440	0	6279				
625757																			0	1714	0	11172	280	354	0	0	0	1164	0	63	0	0	0	7940	0	0				
625850																			0	1962	0	3371	171	284	0	0	0	1125	0	0	0	0	0	0	0	0				
625953																			330	1351	0	9929	255	845	253	0	0	774	0	0	0	0	0	6959	0	0	Pension Excess Value of Assets/Obligations			
626101																				4239	4002	67397	1452	10334	7814			6478					0	42344	0	0	Prepaid Pension Benefits			
627108																			0	1343	0	26640	854	1613	0	0	0	3113	0	0	0	0	0	16110	0	4461	Operating Lease ROU Asset			
627854																			15	2309	215	4782	0	15	0	0	0	2243	0	0	0	0	0	0	0	0				
628039																			0	94	0	1357	134	145	0	0	0	1118	0	0	0	0	0	0	0	0				
628123																				441	7524	19808		1543	838			1288					0	5062	0	3950	Miscellaneous Receivable			
628356																			0	687	0	3169	282	446	0	0	0	2036	0	0	161	0	0	0	0	0				
628552																				2143	0	8917		1268	333			5506					0	0	0	0	PRE-PAID MAINT CONTRACTS			
629148																			0	1859	0	9269	614	614	0	0	0	1994	0	0	0	0	0	4802	0	0				
629353																			0	2004	0	8338	782	1763	775	0	0	2945	0	0	0	0	0	1626	0	0	Income Tax Receivable			
629522																			0	207	3479	17394	593	2749	1351	0	0	1391	0	0	0	0	0	4951	0	4617	Prepaid Pension Asset			
629746																				698	490	3635		175				2272					0	0	0	0				
630041																			0	0	3	505	68	68	0	0	0	267	0	0	0	0	167	0	0	0				
630340																			0	0	0	927	23	363	0	0	0	508	0	0	0	0	56	0	0	0				
630555																			0	592	0	16545	533	1385	802	0	0	1971	0	0	0	0	0	12597	0	0	Artwork			
630658																			0	1021	0	4549	511	1779	663	0	0	1749	0	0	0	0	0	0	0	0	EFT Processor Deposits			
631039																			0	418	1799	9282	378	783	0	0	0	1145	0	0	0	0	0	5137	0	0				
631150																			0	790	364	8860	732	1189	0	0	0	1128	0	0	0	0	0	5389	0	0				
631178																				745	1227	9001	227	313				2353			29		0	3018	0	1345				
631422																				1385	3200	31112	1104	3984	2425			6424					0	16119	0	0	Delayed Credit Suspense			
631570																			0	9568	0	24911	799	2393	0	840	0	4106	0	0	0	0	5	8839	0	0		Tax over payments		
632410																				1665	10443	32059	702	2372				4850			1670		0	9259	0	3470				
632607																			0	8058	6089	43450	1585	3152	1034	0	0	5287	11	0	0	0	0	20864	0	0	Prepaid Taxes			
632858																			0	2352	0	6032	281	719	0	0	0	2961	0	48	390	0	0	0	0	0				
633378																				57364	51280	473554	8184	28086	7889			27420					0	307040	0	2364	Other Loan Payments			
633640																			0	463	854	6938	1626	1955	0	0	0	763	0	0	0	0	0	0	0	2903				
634544																			0	914	0	5747	132	168	0	0	0	1027	0	0	0	0	0	3638	0	0				
634955																			0	971	0	14942	331	4175	0	0	0	1538	0	0	0	0	0	5116	0	3142		0		
635840																			0	613	0	25872	702	1466	0	0	0	5823	0	0	0	0	0	17970	0	0				
635907																			0	5328	3447	46667	9846	11044	0	0	0	2965	0	0	0	0	0	23883	0	0				
636276																			0	0	1739	28639	0	4324	3253	0	0	1423	0	0	0	0	0	15612	0	5541	FHLB Capital Stock			
636753																			0	347	69	1791	0	0	0	0	0	1375	0	0	0	0	0	0	0	0				
636771																				18102	24165	222557		107536	37343			19004	29584				0	665	53085	0	Tax Credit Investment			
637170																			0	6084	0	18888	402	1059	0	0	0	10748	0	0	463	0	0	997	0	0				
637451																				36706	37971	198161	15290	62629				34163			29980		0	26649	43	0				
637554																				705	0	3328	173	393	210			2230					0	0	0	0	unposted items			
638131																			0	378	2082	3911	299	408	0	0	0	1043	0	0	0	0	0	0	0	0				
638355																			237	53	0	3957	309	678	0	0	0	845	0	0	100	0	0	2381	0	0				
638850																				4610	0	6061	173	173				1278					0	0	0	0				
639549																			0	1781	3697	26278	535	806	179	34	0	5617	0	0	0	0	0	10784	0	3593	Payroll Suspense	DeWitt Realty Receivable		
639567																				1021	0	209858		192855	138482			15982					0	0	0	0	SERVICING RECEIVABLE			
639633																			165	149	740	2594	193	595	0	0	0	1110	0	0	0	0	0	0	0	0				
639857																			0	92	0	635	0	127	0	0	0	416	0	0	0	0	0	0	0	0				
640143																			107	180	0	1408	122	250	0	0	0	978	0	0	0	0	0	0	0	0	Current taxes refundable			
640246																				7206	5036	40750	374	7720	5676			5641			217		0	11746	0	3401	BOLI ANNUITY RIDER			
640442																			0	696	32	7860	123	176	0	0	0	5300	0	0	0	0	0	1656	0	0				
640956																			0	582	0	2879	252	486	0	0	0	1811	0	0	0	0	0	0	0	0				
641449																			0	287	0	6286	129	1314	530	600	55	829	0	0	0	0	0	0	3856	0	ACCTS. REC. - ECONOMIC BENEFITS	PENSION PLAN	PRE-PAID EQUIPMENT	
641579																			0	162	0	1329	0	374	0	0	0	793	0	0	0	0	0	0	0	0	Computer Suspense			
642437																				1166	0	10276	67	505				1398					0	7207	0	0				
643078																			0	1140	0	18929	0	1763	1256	0	0	1801	0	0	0	0	0	14225	0	0	Right of Use asset -Topic 842 Lease Schedule			
643274																			0	738	534	3459	0	30	0	0	0	212	0	0	0	0	0	1047	0	898				
643340																				1331	22	16154	242	1662				2108			1067		0	9686	0	1345				
643658																				361	1552	2645	378	378				354					0	0	0	0				
644057																				0	0	951	47	103				848					0	0	0	0				
644141																			0	507	598	5090	126	198	0	0	0	447	0	0	0	0	0	3340	0	0				
644646																			0	156	823	6181	103	129	0	0	0	2196	0	0	0	0	0	2877	0	0				
644776																				2449	0	17614	3284	6658	2497	775		1481					0	7026	0	0	ANNUITY INVESTMENTS	RECEIVABLE DUE FROM PARENT		
644842																			0	1984	641	14173	220	4119	3714	46	133	2419	0	0	0	0	0	4211	0	799	subsidiary of the bank	Deferred Fees Income FAS 91	Credit and Debit Card Reserve	
644954																			0	0	163	1259	0	1096	0	0	0	0	0	0	1060	0	0	0	0	0				
644963																			0	18	0	4608	0	96	0	0	0	1818	0	0	0	0	0	2676	0	0				
645157																				1556	20	5271	194	218				3477					0	0	0	0				
645317																				1460	512	71217	24365	36851				4305					0	1688	26401	0				
645465																				10130	3279	78161		43465	29254			8019					0	4564	0	8704	RECEIVABLES DUE FROM HOLDING COMPANY			
645540																			0	217	662	3701	462	462	0	0	0	2360	0	0	0	0	0	0	0	0				
645577																			100	1202	967	8918	695	2312	0	0	0	733	0	0	0	0	0	3704	0	0				
645625																				147867	139948	1124759	87929	172785				106647	63144				0	432344	21961	103207				
646042																			0	157	0	4290	0	232	0	0	0	1641	0	0	0	0	0	2260	0	0				
646145																			0	1248	3075	7131	249	453	0	0	0	2355	0	0	179	0	0	0	0	0				
646172																			0	398	2772	5586	299	500	0	0	0	1916	0	0	0	0	0	0	0	0				
646444																			0	175	263	2813	679	1310	0	0	0	1065	0	0	337	0	0	0	0	0				
646471																			0	10	12	604	0	30	0	0	0	38	0	0	0	0	0	514	0	0				
646556																			0	3159	0	12094	458	4300	3726	0	0	2959	0	0	0	0	0	1676	0	0	Annuity			
646743																			0	2853	369	9849	561	943	0	0	0	4183	272	62	48	0	0	1501	0	0				
646873																			0	2244	415	7291	256	452	0	0	0	1547	0	154	0	0	0	1281	0	1352				
647218																			0	1266	3153	16980	1001	1896	472	0	0	2709	0	0	0	0	0	7956	0	0	RIGHT OF USE ASSETS			
647245																				2780	600	17919	588	3680				4384	3088				0	6475	0	0				
647414																				128	0	1513	275	360				1025					0	0	0	0				
647759																			0	538	0	8787	323	576	0	0	0	1578	0	0	0	0	0	6095	0	0				
647777																				1211	0	2189	124	334	151			644					0	0	0	0	Neg Accrued Fed Income Tax			
647955																			0	153	87	1596	0	104	0	0	0	332	0	0	0	0	0	920	0	0				
648130																				5086	3117	40666	1355	3205				3826		341			0	22736	0	2696				
648242																				22029	0	47972	2692	3090				22853					0	0	0	0				
648251																			0	678	0	9059	204	575	139	0	0	1627	0	0	0	0	0	5169	83	927	.			
648345																			0	404	28	1154	172	188	0	0	0	350	0	0	0	0	0	184	0	0				
648550																			17	130	0	3785	120	138	0	0	0	1389	0	0	0	0	0	2128	0	0				
649342																			0	3896	282	11324	436	1197	703	0	0	3427	0	0	0	0	0	0	2522	0	Other Asset - Redemption in process			
649632																				0	0	1289	328	335				954					0	0	0	0				
651121																			0	1009	3183	22501	1846	3047	0	0	0	3283	0	0	0	0	0	11979	0	0				
651149																			0	161	10	2939	0	408	170	0	0	874	0	0	0	0	0	1486	0	0	Investment in Insurance Agency			
651158																			0	505	0	4781	101	101	0	0	0	1569	0	0	0	0	0	1325	0	1281				
651448	0	1700	6	1898	0	151	0	0	0	41	0	0	0	0	0	0	0	0																						
651541																			0	1696	447	9332	110	114	0	0	0	4433	0	0	0	0	0	1950	0	692				
651859																			49	21033	0	205514	7901	11458				37744					0	135279	0	0				
651952																			0	1308	0	6378	259	278	0	0	0	931	0	0	0	0	0	3861	0	0				
652043																			2	2384	385	9133	35	37	0	0	0	3496	0	0	0	0	0	2831	0	0				
652070																			0	78	77	4729	67	395	328	0	0	169	0	0	0	0	0	3865	145	0	Cash Value D O Life Insurance			
652874																				209103	38322	674728		121860	42627	31934		85197					0	56524	163722	0	Interest Rate Swap Valuation	Federal Income Tax Receivable		
652959																			0	277	0	645	0	23	0	0	0	345	0	0	0	0	0	0	0	0				
653134																			0	1137	0	15862	0	430	0	0	0	1865	0	0	0	0	0	12430	0	0				
653433																			0	298	0	7117	0	131	0	0	0	1614	0	0	0	0	0	5074	0	0				
653611																			0	3047	1009	31091	868	3470	1402	0	0	3037	0	0	0	0	0	15148	0	5380	prepaid pension asset			
653778																			0	1289	2688	16858	0	404	258	0	0	1727	0	0	0	0	0	10750	0	0	Prepaid Taxes			
653947																			0	2303	0	6422	0	18	0	0	0	4101	0	0	0	0	0	0	0	0				
654047																			0	676	0	1271	332	450	0	0	0	145	0	0	0	0	0	0	0	0				
654300																				2516	0	16533	363	7549	6567			1004					0	4778	686	0	Pension			
654579																			0	450	72	744	42	42	0	0	0	180	0	0	0	0	0	0	0	0	FHLB Stock			
655530																			0	128	42	1933	0	102	0	0	0	687	0	0	0	0	0	974	0	0				
655839																			0	466	388	11538	728	1343	0	572	0	4069	0	0	0	0	0	5272	0	0		EFT Settlment Deposit		
656032																			0	1384	3	5695	0	446	143	179	0	3013	0	0	0	0	0	849	0	0	DEFERRED MAIN CONTRACTS	EFT DEPOSIT		
656377																				118218	102377	1011223		414835	153232			97650	141916				0	259000	19143	0	INVESTMENT IN CRA LOW INCOME HOUSING TAX CREDITS			
656470																			0	1506	13801	80992	555	1505	0	0	0	11404	0	0	0	0	0	49237	0	3539		338		
656658																			0	264	0	7332	565	2593	1736	0	0	734	0	0	0	0	0	3741	0	0	Right-of-use Assets			
656779																			0	455	381	5174	127	127	0	0	0	498	0	0	0	0	0	3713	0	0				
657178																			0	551	1113	5597	112	323	0	0	0	714	0	0	0	0	0	2896	0	0				
657271																				21779	0	127879	5705	95984	82358			10116					0	0	0	0	Early ACH File Posting Receivable from Federal Reserve			
657365																				23885	37587	170278		28143				23966			18369		0	46195	10502	0				
657459																				14946	15729	161572		42925				11423					0	768	75781	0				
657758																			0	1149	514	7035	69	241	0	122	0	1233	0	0	0	0	0	3898	0	0		NON-POSTS		
657954																			0	984	1324	9568	1074	1273	0	0	0	3001	0	0	0	0	0	2986	0	0				
658072																			0	0	132	2104	149	328	158	0	0	313	0	0	0	0	0	1331	0	0	FHLB Stock			
658474																			0	414	479	1381	0	82	0	0	0	406	0	0	0	0	0	0	0	0				
658924																			0	88	58	1433	414	530	0	0	0	757	0	0	0	0	0	0	0	0				
659341																			0	650	4406	8854	359	610	0	0	0	3188	0	0	0	0	0	0	0	0				
659556																				577	0	10956	287	298				4089					0	5683	0	309				
659640																			0	26	0	1110	373	672	0	0	0	412	0	0	0	0	0	0	0	0				
659855																				106316	54690	932248		149696	4978	58263		102634	15	2050	14113		0	406518	75420	36974	Unearned dealer reserve	Tax credit investment		
660066																			0	75	0	1091	0	111	0	0	0	905	0	0	0	0	0	0	0	0				
660253																			0	1026	0	7846	1039	1168	0	0	0	2299	0	0	0	0	0	2443	0	910				
660271																			0	1158	1396	11630	512	696	0	0	0	2544	0	0	0	0	0	5836	0	0				
660570																			0	2009	2108	15976	17	1852	0	0	0	1332	0	0	1798	0	0	6031	0	2644	Accounts receivable - Miscellaneous			
660655																			219	12772	78	69566	4203	16040	5550			20319	3734	1627			0	5267	11032	4058	SWAP CASH COLLATERAL			
660879																			0	37	85	613	190	195	0	0	0	296	0	0	0	0	0	0	0	0				
660927																				500	1955	13881		2614	1217			1977					0	6835	0	0	Lease Right of Use Asset			
661072																				1047	161	4795	195	1145	452	443		553					0	1889	0	0	FHLB Risk Account	Deferred Dealer Reserve		
661223																				1871	235	3668	363	495				1067					0	0	0	0				
661308																				5942	30750	254138		43450				65055					0	108941	0	0				
661474																			0	67	394	7224	87	302	0	0	0	229	0	0	0	0	0	6232	0	0				
662350																			0	1589	0	5117	586	599	0	0	0	1159	0	3	0	0	0	457	0	1313				
662369																				17062	20096	153584	4896	32974				14169					0	56099	13184	0	Partnership Investment			
662949																			0	382	128	3178	0	554	0	0	0	2114	0	0	554	0	0	0	0	0				
663245																				155036	272892	1246082		174091				104062	87239				0	508497	0	31504				
663638																			0	510	0	1896	116	179	0	0	0	1207	0	0	0	0	0	0	0	0				
663656																			0	401	0	2468	0	1323	0	0	0	744	0	1036	0	0	0	0	0	0				
663834																				21661	21372	264836		73580	32526			21736					0	53961	0	72526	Right of Use Assets	0		
663955																			0	604	0	23676	0	15573	8140	5573	0	7499	0	0	0	0	0	0	0	0	Low Income Housing Tax Credits Inv	Unrealized SWAP Gain		
664206																				76684	16676	222307	5904	21048				15929	6576				0	0	91970	0				
664653																			0	1543	921	14151	599	844	0	0	0	1131	0	0	0	0	0	8328	0	1384				
664756																				90022	40319	650234	11467	30406				99214					0	266897	50477	72899				
665146																			0	2219	125	14478	261	658	0	0	0	2354	0	0	0	354	0	9122	0	0				
665258																			0	536	0	4872	131	177	45	1	0	1256	0	0	0	0	0	2903	0	0	Unposted items	Security Deposit	Debit Card Disputes	
665865																			0	491	5134	9893	264	806	0	0	0	3462	0	0	0	0	0	0	0	0	Debit Card Clearing	Unposted Deposit Debits		
666059																			0	749	2289	23602	10853	10961	0	0	0	9603	0	0	0	0	0	0	0	0				
666358																			0	278	0	1241	0	67	0	0	0	338	0	0	0	0	0	558	0	0				
666554																			0	667	561	9067	1112	1254	0	0	0	6585	0	0	0	0	0	0	0	0				
666844																			0	513	28	3656	94	166	72	0	0	2949	0	0	0	0	0	0	0	0	DEBIT CARD DEPOSIT CLEARING			
666974																			0	381	276	4210	137	343	0	0	0	803	0	0	0	0	0	2407	0	0				
667029																			0	738	0	9865	0	1234	0	0	0	1564	0	0	816	0	0	6329	0	0				
667346																			0	1035	0	4582	0	165	0	0	0	2019	0	0	0	0	0	1363	0	0				
667524																				256	533	2300	238	363				971					0	177	0	0				
667551																			0	495	0	3681	75	545	454	0	0	1627	0	16	0	0	0	512	0	502	Annuity Asset-HTM			
667757																				31069	26906	157813		22964	7641			35149		6190			0	26652	2064	13009	Investment - LIHTC			
668053																			0	217	57	725	0	111	0	0	0	340	0	0	0	0	0	0	0	0				
668147																			0	1753	135	7886	257	1889	205	204	0	3076	0	0	0	0	0	1033	0	0	ACCRUED TRUST FEES	INTEREST RATE SWAPS		
669555																			0	8927	3673	32600	4081	4094	0	0	0	15776	0	0	0	0	0	130	0	0	0			
670430																			0	988	676	8181	254	344	0	0	0	1101	0	0	0	0	0	5072	0	0				
670467																			6	13214	16386	95473	2995	21266	6790	10000	0	10948	0	0	0	0	0	33659	0	0	Investment in Affordable Housing tax credits	Income Tax Receivable		
670560																			0	3238	49312	95343	0	42746	0	0	0	47	0	0	40742	0	0	0	0	0				
670654																			0	54	0	669	0	31	0	0	0	584	0	0	0	0	0	0	0	0				
670748																			0	787	0	4401	135	259	0	0	0	510	0	0	5	0	0	2845	0	0				
670878																			0	4308	6254	32030	562	1434	774	0	0	1479	0	0	0	0	0	14528	4027	0	Non Qualified Plan			
671053																			0	369	154	1539	106	106	0	0	0	741	0	0	0	0	0	169	0	0				
671147																			0	952	16	9836	469	784	0	0	0	8084	0	0	0	0	0	0	0	0				
671334																				2313	2655	19484	2995	5261				9255			1969		0	0	0	0				
671464																				19080	183055	543807	65460	148770				52211	37408				114	94828	11924	33825				
671558																			0	3516	0	43232	2851	3784	0	0	0	10270	0	0	0	0	0	25662	0	0		0		
672238																			0	90	134	2429	0	37	0	0	0	488	0	0	0	0	0	1227	0	453				
672247																			0	1519	912	3321	155	540	0	0	0	291	0	0	0	0	0	59	0	0				
672537																			0	268	3196	8726	387	665	0	0	0	1336	0	0	0	0	0	3261	0	0				
672573																			0	592	161	10361	353	1462	569	0	0	1304	0	221	1	0	0	6842	0	0	Conversion Expense			
673244																			0	332	350	4592	0	102	0	0	0	805	0	0	0	0	0	3003	0	0				
673440																				8047	64145	123955	3384	3434				48329					0	0	0	0				
673477																			0	202	54	449	0	38	0	0	0	155	0	0	0	0	0	0	0	0				
673851																			0	462	0	5002	209	209	0	0	0	503	0	0	0	0	0	3828	0	0				
673909																				65337	0	99080		10212	5000			9213					0	14318	0	0	San Francisco Housing Accelerator Fund  (CRA)			
674344																			0	993	0	4140	68	68	0	0	0	376	0	0	0	0	0	2703	0	0				
674849																			0	9219	0	41829	925	939	0	0	0	12241	0	0	0	0	0	17734	0	1696				
675042																				79	45	3966	308	308				2105					0	1429	0	0				
675079																			0	338	0	7816	330	384	0	0	0	1490	0	0	0	0	0	0	5604	0				
675248																			0	817	0	2941	75	115	40	0	0	608	0	0	0	0	0	1401	0	0	Settlement Holdover Account			
675341																			0	0	472	888	0	22	0	0	0	227	0	0	0	0	0	167	0	0				
675659																			0	228	0	2551	39	39	0	0	0	2284	0	0	0	0	0	0	0	0				
675855																			0	421	0	4239	0	319	0	0	0	668	0	0	0	0	0	2831	0	0				
676049																			0	1296	486	2836	0	66	0	0	0	988	0	0	0	0	0	0	0	0				
676151																			0	2145	6810	19468	299	474	0	0	0	3877	0	0	0	0	0	6162	0	0				
677176																				6601	0	118744	91785	99505				12638					0	0	0	0				
677354																				382	87	1829	125	179	54			1181					0	0	0	0	Liabilities on Current Tax - Housing Tax Credit			
677448																			0	1383	0	8847	42	58	0	0	0	5482	0	0	0	0	0	1924	0	0				
677644																			0	11803	8162	87688	3186	8850	2750	0	0	12813	0	0	0	0	0	30864	1199	13997	CAPITAL VENTURES			
677756																			0	759	0	4694	0	67	0	0	0	3119	0	0	0	0	0	749	0	0				
677970																			56	1896	379	6725	10	862	596	13	0	1324	0	0	37	0	0	2264	0	0	LRA Present Value	Exchange Acct		
678052																			0	0	0	278	0	89	0	0	0	189	0	0	0	0	0	0	0	0				
678070																				955	6805	26513	351	1309				2255		78			0	15189	0	0				
678258																			0	0	0	1046	0	0	0	0	0	1046	0	0	0	0	0	0	0	0				
678454																			0	887	516	4928	189	209	0	0	0	1558	0	0	0	0	0	1758	0	0				
678557																				425	0	1863	105	236				1202			1		0	0	0	0				
678744																			0	3404	378	14446	0	1364	1048	0	0	2014	0	0	0	0	0	7286	0	0	Participation clearing			
679451																			0	1443	226	3914	0	258	0	0	0	1987	0	0	0	0	0	0	0	0	Securities Principal Receivable			
680130																				1075	4686	33031	1117	2417				2805					0	22048	0	0				
680457																			0	2651	0	22455	272	458	0	0	0	9763	0	0	0	0	0	7256	0	2327				
680813																				29530	54764	282342		60611	29256			18070					0	105555	1271	12541	TAX INVESTMENT CREDITS			
681043																			0	86	27	709	286	346	0	0	0	250	0	0	0	0	0	0	0	0				
681249																			0	580	0	2038	78	78	0	0	0	183	0	0	0	0	0	1197	0	0				
682143																			0	4412	1401	34660	2086	5793	1638	0	0	5396	0	0	0	0	0	17658	0	0	Lease asset			
682563																				42428	259786	1118109		365224				256093					0	24739	154811	15028				
682648																			0	1190	336	8542	124	125	0	0	0	1693	0	0	0	0	0	5198	0	0				
683449																			0	1283	2175	24497	0	309	0	0	0	6142	0	0	0	0	0	10734	0	3854				
683814																			0	259	0	6358	0	4414	3795	0	0	1685	0	0	0	0	0	0	0	0	PREPAID PENSION EXPENSE			
684455																			0	16135	897	65477	3600	14079	2830	3448	0	7279	6	0	57	0	0	26590	0	497	Protective Advances and Suit Fees	Misc Fees		
685023																			0	580	205	4254	141	595	97	357	0	435	0	0	0	0	0	2020	0	419	Accrued Fed Income Taxes Payable 21130	Deferred Tax for Investment 15302		
685676																			0	6781	8267	90649	1885	6449	0	0	0	14444	0	0	1897	0	0	46632	0	8076				
686459																			59	2747	160	11790	296	397	21			6652		21			0	1834	0	0	taxes receivable	FHLB Receivable		
686570																			0	637	70	2229	90	216	0	0	0	340	0	0	94	0	0	966	0	0				
686758																			0	0	2420	3610	0	96	0	0	0	1094	0	0	0	0	0	0	0	0				
687054																			0	391	0	2573	186	235	0	0	0	574	0	0	0	0	0	1373	0	0				
687830																			0	90	0	6324	0	83	0	0	0	2723	0	0	0	0	0	3428	0	0				
687951																			0	17544	4903	59227	2759	5337	0	0	0	13364	0	0	0	0	0	10456	0	7623	Secondary Market Loan Clearing			
688079	0	31104	4	584130	0	39404	39404	0	0	5	0	0	0	0	0	5605	508008	0																			Current Income Tax Receivable			
688453																			0	4	0	1324	0	13	0	0	0	1307	0	0	0	0	0	0	0	0				
688556																			0	78	0	1748	172	226	0	0	0	1444	0	12	0	0	0	0	0	0				
689209																			0	8773	8419	46378	0	17330	7427	0	0	6991	0	0	0	0	0	780	4085	0	Defined Benefit Pension Plan			
689357																				2135	0	7759	518	1932				3692					0	0	0	0				
689759																			0	238	588	2223	168	762	535	0	0	635	0	0	0	0	0	0	0	0	Income Receivable Trust			
691042																			0	285	505	1233	164	164	0	0	0	279	0	0	0	0	0	0	0	0				
691743																			0	0	15	476	114	114	0	0	0	347	0	0	0	0	0	0	0	0				
691958																			0	1855	1178	21426	1500	4977	1060	1308	0	3518	0	0	0	0	0	9898	0	0	All other assets	Taxes receivable		
692450																			0	134	0	3518	106	213	0	0	0	3171	0	0	0	0	0	0	0	0				
692704																			0	356	103	89296	0	88837	86552	0	0	0	0	0	0	0	0	0	0	0	Investment Advisory Fees Receivable			
692946																				565	1571	13468	844	1130				1375					0	8827	0	0				
693073																			0	63	161	1601	0	19	0	0	0	19	0	0	0	0	0	1339	0	0	Income Tax Receivable			
693224																				191286	226650	1311679	27076	91526				131728			38995		0	538487	56322	75680				
693345																			423	18536	37244	278701	7653	63873				27762					0	61663	0	69623				
693952																			0	165	0	8777	293	415	0	0	0	2248	0	0	0	0	0	5949	0	0				
694146																			0	14	0	454	102	220	0	0	0	220	0	0	0	0	0	0	0	0				
694771																			0	0	0	221	0	70	0	0	0	151	0	0	0	0	0	0	0	0				
694847																			19	1384	878	14394	559	1206	0	0	0	2242	0	0	0	0	0	7407	0	1277				
694904	0	995898	21643	4551630	0	1573843	0	0	0	322672	0	0	0	0	0	1179007	0	458567																						
695349																				1382	1767	20001	544	579				4684					0	11589	0	0				
695947																			0	406	0	6647	134	1433	1299	0	0	3092	0	0	0	0	0	1716	0	0	CDI FROM MERGER			
696047																			0	534	930	3466	0	136	0	0	0	587	0	0	0	0	0	1279	0	0				
696168																			2460	0	2108	10632	331	5786	1441	0	0	2738	0	71	1069	0	0	0	0	0	Reserve for corporate taxes			
696430																			0	1781	0	23639	1284	2470	0	0	0	2413	0	0	0	0	12	15542	0	1421				
696645																				1201	671	8083	819	1050	231			1243					0	3918	0	0	LRA Assets			
697035																			0	200	485	2318	759	764	5	0	0	869	0	0	0	0	0	0	0	0	SBA Loan Receivable			
697147																			0	5020	7042	22467	0	1841	330	0	0	1930	0	0	0	0	0	6056	0	578	LRA			
697156																			0	4441	0	20951	683	737	0	0	0	6680	0	0	0	0	0	9093	0	0				
697231																			0	426	0	3651	619	691	0	0	0	2534	0	0	48	0	0	0	0	0				
697763																				14227	48780	161022		26550	9887			37143			9344		0	34322	0	0	Merchant Card			
697950																			0	366	0	2528	135	149	0	0	0	241	0	0	14	0	0	1772	0	0				
698144																			0	4766	14148	61049	6572	9020	0	0	0	5708	0	0	0	0	0	17892	5459	4056				
698546																				228	712	4824	113	354	241			1147					0	1955	0	428	919601 - Construction in Process			
698649																			0	3012	3015	23835	648	1094	0	0	0	3873	0	0	0	0	0	12841	0	0				
699105																			0	11232	13338	49972	0	5683	1500	0	0	5612	0	0	0	0	0	14107	0	0	Other investment - Low Income Housing Tax Credit			
699253																			0	62	0	1800	0	188	0	0	0	1550	0	0	0	0	0	0	0	0				
700140																			0	31	0	1829	0	76	0	0	0	372	0	0	0	0	0	1350	0	0				
