"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4655	RIAD4662	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
613156	0	0	0	0	0	0	106	29				0	174	76		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	24				24	3	74	50	
613343	176	29	274	1297	0	0	1695	101				16	2071	0		405				405		16	0	0	181	181			0	0	43	0	70	0			0	0	0	1	0	0	913	0				25	3	27	24	
613400	0	0	0	0	0	0	1669	43		0		0	8949	1178		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	14	40	0	0		0	0	7757	1586	
613558	0	0	0	0	0	0	7	2				0	115	82		0				0		0	0	0	0	0			1	0	2	0	5	0			0	0	0	0	0	0	0	0				27	3	0	0	
613679	0	0	0	0	0	0	113	0		0		0	323	0		0		0	0	0	0	0	0	0	0	0			0	0	22	0	164	4			0	0	0	0	133	86	0	0	0	0		22	5	0	0	
613839	0	0	0	0	0	0	4	4				0	6	3		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	0	
613950	0	0	0	0	0	0	4449	0				0	24706	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	49	0	0				563	159	24143	4241	
613978	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
614256	0	0	0	0	0	0	1	0				1	2	2		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
614313	4	0	0	0	0	0	17	0		0		0	279	149		0		0	0	0	0	0	0	0	0	3			103	12	2	0	17	0			0	0	0	0	0	0	0	0	0	0		0	0	6	0	
614368	0	0	0	0	0	0	309	105				3	2418	1227		0				0		3	0	0	0	0			0	0	0	0	61	0			19	0	95	0	0	0	413	10				17	1	586	190	
614751	0	0	0	0	0	0	4	0				2	20	0		7				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				11	0	2	2	
614948	0	0	0	0	0	0	0	0				0	202	156		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				46	0	0	0	
615217	0	0	0	0	0	0	106	4				3	498	402		41				0		0	0	0	0	0			9	5	38	0	37	0			0	0	0	0	0	0	0	0				0	0	9	56	
615253	0	0	0	0	0	0	146	122				19	15	0		0				0		19	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				10	0	5	5	
615851	0	0	0	0	0	0	29	8				11	1007	78		919				919		11	0	0	0	0			0	0	3	0	0	0			0	0	0	0	0	0	0	0				0	1	10	6	
615879	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
615954	0	0	0	0	0	0	577	193				0	828	579		58				0		0	0	0	0	0			0	0	97	0	92	0			0	0	0	7	0	244	0	11				58	16	41	9	
616036	0	0	0	0	0	0	730	376				5	349	115		9				0		0	0	0	0	190			0	0	5	2	58	0			0	0	1	0	72	102	42	0				0	21	52	29	
616540	0	0	0	0	0	0	2	1				0	92	90		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	1	
617079	0	0	0	0	0	0	0	0				0	8	0		0							0	0	0	0			0	0	0	0	3	0			0	0	0	0	0	0	0	0				0	0	5	0	
617145	0	0	0	0	0	0	62	19				0	177	0		0				0		0	0	0	0	0			0	0	11	0	2	0			0	0	0	0	0	0	1	4				25	11	149	17	
617275	0	0	0	0	0	0	5	0				0	0	0		0							0	0	0	0			0	4	0	0	0	0			0	1	0	0	0	0	0	0				0	0	0	0	
617743	0	0	0	0	0	0	182	10				86	8	0		3				0		83	0	0	0	11			1	4	65	0	3	0			0	0	0	0	0	0	0	6				0	0	1	0	
618647	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
618740	0	0	0	0	0	0	7	7				0	2368	2327		0				0		0	0	0	0	0			0	0	0	0	41	0			0	0	0	0	0	0	0	0				0	0	0	0	
618777	0	0	0	0	0	0	1	0				0	2	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	1	
618807	0	0	0	0	0	0	138	75		0		0	257	120		132		0	0	0	0	0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	5	61	
619701	0	0	0	170	0	0	410	207				0	21882	2642		0				0		0	0	0	0	4			0	15	0	0	0	0			0	0	19202	0	0	0	0	0				0	0	38	14	
619859	0	0	0	0	0	0	29	0				9	39	0		16							0	0	0	0			0	0	4	0	0	0			0	0	0	0	0	5	0	0				3	11	20	0	
619877	0	0	0	0			227000		0	0	0	5000	1135000		0	70000	0	0	0	0	0	0	0	0	15000	18000			632000	95000	1000	1000	1000	0	73000	0	0	0	0	0	0	0	0	0	0	0	0	163000	72000	254000	35000	
621151	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
621357	0	0	0	0	0	0	42	33				9	269	228		41				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
621441	0	0	0	0	0	0	60	4				11	146	0		28							0	0	0	0			0	0	5	0	40	0			0	0	0	0	42	0	0	0				29	37	7	3	
622037	0	0	0	0	0	0	28	4				0	94	1		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	54	0	0	0				11	0	28	24	
622774	0	0	0	0	0	0	189	40				30	910	316		116				0		0	0	0	63	0			106	61	0	0	96	18			0	0	0	12	60	0	0	4				101	37	34	5	
623052	0	0	0	0	0	0	137	131				6	116	114		0				0		6	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
623454	0	0	0	0	0	0	155	63				6	187	18		0				0		0	0	0	0	0			0	0	35	0	1	0			0	0	0	0	0	0	0	0				0	0	168	51	
623548	0	0	0	0	0	0	9	0				4	79	18		7				0		0	0	0	0	0			0	0	0	0	26	0			0	0	0	0	0	0	0	0				5	0	23	5	
623874	0	0	0	0	0	0	1	0				0	4	0		0							0	0	0	0			0	0	0	0	1	0			0	0	0	0	0	0	0	0				0	0	3	1	
624246	0	0	0	0	0	0	4	0				3	22	0		17				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				5	0	0	1	
624648	0	0	0	0	0	0	3	1				0	106	99		7				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	2	
624778	0	0	0	0	0	0	8	0				0	27	0		0				0		0	0	0	0	0			0	0	8	0	27	0			0	0	0	0	0	0	0	0				0	0	0	0	
624956	0	0	0	0	0	0	47	5				13	41	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	1	0	0	0	0	0	0				38	0	3	28	
625056	0	0	0	0	0	0	19	14				0	7	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	1	0				6	5	0	0	
625065	0	0	0	0	0	0	11	8				2	16	8		8				0		0	8	8	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	1				0	0	0	0	
625159	0	0	0	0	0	0	143	0		0		68	265	0		256		0	0	0	0	0	0	0	0	0			0	0	0	3	0	0			0	0	0	0	0	70	0	0	0	0		0	0	9	2	
625757	0	0	0	0	0	0	0	0				0	471	0		0				0		0	0	0	0	0			4	0	0	0	0	0			0	0	0	0	465	0	0	0				2	0	0	0	
625850	0	0	0	0	0	0	6	0				0	0	0		0				0		0	0	0	0	0			0	0	6	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
625953	0	0	0	0	0	0	4	0				0	43	24		0							0	0	0	0			0	0	0	0	1	0			0	0	0	0	0	0	0	0				3	2	15	2	
626101	0	0	0	10	0	0	711	287		0		0	217	0		0		0	0	0	0	0	0	0	0	13			0	0	0	342	0	4			0	0	0	20	2	0	74	0	0	0		0	0	137	39	
627108	0	0	0	0	0	0	37	37				0	52	48		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	4	0	
627854	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
628039	0	0	0	0	0	0	165	0				104	9	8		0				0		104	0	0	0	0			0	0	3	0	0	0			0	0	0	0	0	58	0	0				0	0	1	0	
628123	0	0	0	0	0	0	191	0		0		0	405	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		405	191	0	0	
628356	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
628552	229	0	0	0	0	0	71	6		0		1	621	101		0		0	0	0	0	1	0	0	0	0			0	0	11	0	15	0			0	0	4	0	102	0	0	1	0	0		12	5	158	47	
629148	0	0	0	0	0	0	68	11				39	86	2		38				0		0	0	0	0	0			16	0	1	0	0	0			0	0	0	0	0	1	0	0				8	5	22	11	
629353	0	0	0	0	0	0	106	54				0	753	340		0				0		0	0	0	0	0			0	0	0	0	119	0			0	0	27	0	0	0	0	0				46	1	221	51	
629522	0	0	0	0	0	0	29	1				0	187	0		0				0		0	0	0	0	0			0	0	3	0	14	0			0	0	0	0	1	0	154	0				8	18	10	7	
629746	0	0	0	0	0	0	8	8				0	2	2		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
630041	0	0	0	0	0	0	4	0				0	14	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				11	1	3	3	
630340	0	0	0	0	0	0	30	28				0	81	28		0							0	0	0	0			0	0	0	0	0	0			12	0	0	0	0	0	0	0				35	2	6	0	
630555	0	0	0	0	0	0	62	55				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	7	
630658	0	0	0	0	0	0	34	2				25	120	0		100				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				2	2	18	4	
631039	0	0	0	0	0	0	3	0				0	13	2		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	11	2	
631150	0	0	0	0	0	0	38	12				5	61	0		32				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	29	21	
631178	0	0	0	0	0	0	19	0		0		0	44	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		28	12	16	7	
631422	0	32	0	0	0	0	326	135		0		0	1543	927		0		0	0	0	0	0	0	0	0	0			79	20	16	4	0	0			0	0	0	0	22	0	0	0	0	0		189	78	326	41	
631570	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
632410	0	0	0	0	0	0	9	1		0		1	29	0		10		0	0	0	0	0	0	0	0	0			10	2	3	0	0	0			0	0	0	0	3	0	0	0	0	0		0	0	6	2	
632607	0	0	0	0	0	0	35	17				0	156	67		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	89	18	
632858	0	0	0	0	0	0	63	45				0	7	0		0				0		0	0	0	0	0			0	0	13	0	1	0			0	0	0	0	0	0	0	0				0	0	6	5	
633378	0	0	655	0	0	0	46	46		0		0	2181	1129		0		0	0	0	0	0	0	0	0	0			0	0	0	0	48	10			0	0	0	0	5	0	332	0	0	0		0	0	2	0	
633640	0	0	0	0	0	0	6	0				0	1009	1000		0							0	0	0	0			5	1	0	0	0	0			0	0	0	0	0	0	0	1				4	4	0	0	
634544	0	0	0	0	0	0	2	2				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
634955	0	0	0	0	0	0	175	20				0	233	25		0							0	0	0	0			0	0	37	0	7	0			0	0	0	0	100	108	0	0				70	1	31	9	
635840	0	0	0	0	0	0	93	56				0	828	760		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	4	0				0	0	64	37	
635907	0	0	0	0	0	0	30	11				0	47	39		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	15				8	4	0	0	
636276	0	0	0	0	0	0	1	1				0	323	0		0				0		0	0	0	0	0			0	0	0	0	139	0			0	0	180	0	0	0	0	0				4	0	0	0	
636753	0	0	0	0	0	0	0	0				0	49	0		42				39		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	7	0	
636771	0	0	0	0	0	0	2262	48		0		1570	3872	78		1602		0	0	0	0	0	0	0	1	49			0	0	225	22	117	5			0	0	0	6	0	0	10	39	0	0		71	10	1988	293	
637170	0	0	0	0	0	0	18	1				0	24	1		0				0		0	0	0	0	0			0	0	0	1	0	0			0	0	0	0	0	0	0	0				0	0	23	16	
637451	0	0	0	0	0	0	1569	1163		0		266	18459	5118		11912		0	0	0	0	0	0	0	0	0			15	4	29	0	6	0			186	0	90	68	148	19	918	0	0	0		0	0	66	20	
637554	0	0	0	0	0	0	1	1		0		0	17	17		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
638131	0	0	0	0	0	0	10	0				0	31	0		0							0	0	0	0			0	0	10	0	0	0			0	0	0	0	15	0	0	0				9	0	7	0	
638355	0	0	0	0	0	0	332	39				0	893	126		0							0	0	0	0			0	0	45	0	43	0			0	0	0	0	0	1	0	0				591	241	133	6	
638850	0	0	0	0	0	0	4	0				0	3	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	4	
639549	8	0	0	0	0	0	35	9				10	312	107		8				0		0	0	0	0	0			0	0	0	10	48	10			0	0	0	0	4	0	0	0				9	1	118	5	
639567	0	0	0	0	0	0	30968	0		0		0	206313	0		0		0	0	0	0	0	0	0	0	0			206313	30968	0	0	0	0	96409		0	0	0	0	0	0	0	0	0	0		0	0	0	0	
639633	0	0	0	0	0	0	16	6				0	129	51		0							0	0	19	0			0	0	0	0	29	0			0	0	0	0	0	0	0	0				24	5	6	5	
639857	0	0	0	0	0	0	1	1				0	75	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	75	0				0	0	0	0	
640143	0	0	0	0	0	0	25	20				0	13	0		0				0		0	0	0	0	0			0	3	0	0	0	0			0	0	0	0	0	0	0	0				13	2	0	0	
640246	0	0	0	0	2	284	1103	496		0		0	1354	1022		3		0	0	0	0	0	0	0	0	0			0	0	113	0	40	0			0	0	0	0	109	98	0	7	0	0		67	74	111	31	
640442	0	0	0	0	0	0	57	13				2	840	121		209				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	442	0				0	4	68	38	
640956	0	0	0	0	0	0	53	1				8	173	102		32				0		1	0	0	0	0			0	0	24	0	1	0			0	0	0	0	0	0	0	0				7	12	31	8	
641449	0	0	0	0	0	0	16	0				0	51	11		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	40	16	
641579	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
642437	0	0	0	0	0	0	0	0				0	32	0		2							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	0	27	0	
643078	0	0	0	2	0	0	32	0				0	1	0		0				0		0	0	0	0	0			0	0	1	29	1	0			0	0	0	0	0	0	0	0				0	0	0	0	
643274	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
643340	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
643658	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
644057	0	0	0	0	0	0	4	3				0	6	6		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
644141	0	0	0	0	0	0	13	0				0	102	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				87	13	15	0	
644646	0	0	0	0	0	0	0	0				0	13	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	13	0	
644776	0	0	0	0	0	0	90	90				0	29	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	29	0	
644842	0	0	0	0	0	0	30	4				6	421	131		164				135		0	0	0	0	0			65	0	0	0	0	0			0	0	0	0	0	14	0	0				0	0	61	6	
644954	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
644963	0	1	0	0	0	0	61	0				4	419	9		346				346		4	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				64	56	0	0	
645157	0	0	0	0	0	0	0	0				0	139	136		3				0		0	14	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
645317	0	0	0	0	0	0	16	6		0		0	18	4		4		0	0	0	0	0	0	0	0	0			10	6	0	1	0	0			0	0	0	0	0	0	0	0	0	0		0	1	0	2	
645465	0	0	832	2	0	0	877	529		0		337	12383	2371		9167		0	0	9167	0	337	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		7	3	6	6	
645540	0	0	0	0	0	0	1856	37				0	442	325		0				0		0	0	0	0	0			0	0	18	0	58	0			0	0	0	0	0	61	0	1717				17	14	42	9	
645577	0	0	0	0	0	0	877	839				8	29	8		20							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	30	
645625	0	0	15	9	0	0	7214	2230		0		763	25847	7191		2625		0	0	0	0	0	0	0	1519	287			0	0	475	204	1557	197			0	58	0	21	323	406	4029	17	0	0		7087	1919	1304	825	
646042	0	0	0	0	0	0	6	2				4	0	0		0				0		4	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
646145	0	0	0	0	0	0	228	85				53	675	230		100				0		0	0	0	0	0			0	0	0	0	11	0			0	0	0	0	0	0	0	0				233	76	101	14	
646172	0	0	0	0	0	0	2	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	2	
646444	0	0	0	0	0	0	0	0				0	3161	3161		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
646471	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
646556	0	0	0	0	0	0	4	3				1	34	0		10				0		0	0	0	0	0			0	0	0	0	24	0			0	0	0	0	0	0	0	0				0	0	0	0	
646743	0	0	0	0	0	0	53	21				24	38	0		20				0		19	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				18	7	0	1	
646873	0	0	0	0	0	0	42	40				0	1236	1193		0							0	0	38	0			5	2	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
647218	0	0	0	0	0	0	58	14				0	208	41		0				0		0	0	0	0	0			40	19	3	0	28	0			0	0	0	0	9	0	0	0				47	10	43	12	
647245	0	0	0	0	32	25	38	8		0		2	69	0		0		0	0	0	0	2	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	37	2	
647414	0	0	0	0	0	0	3	0				0	54	28		1							0	0	0	0			0	0	0	0	4	0			0	0	0	0	6	0	3	3				0	0	12	0	
647759	0	0	0	0	0	0	87	13				0	444	28		5				5		0	0	0	0	0			0	0	4	0	24	0			0	0	0	0	0	0	0	0				47	2	340	68	
647777	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
647955	0	0	0	0	0	0	1	1				0	10	10		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
648130	0	0	0	0	0	0	15	0		0		3	7	0		7		0	0	0	0	0	0	0	0	0			0	0	12	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
648242	0	0	0	0	0	0	14	2		0		0	732	209		400		0	0	400	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	122	9	0	0	0	0		1	3	0	0	
648251	4	0	0	0	0	0	109	31				46	241	0		100							0	0	0	0			0	0	11	0	27	0			0	0	0	0	0	0	0	0				10	9	100	12	
648345	0	0	0	0	0	0	22	0				0	4	0		0							0	0	0	0			0	0	18	0	0	0			0	0	0	0	0	0	0	0				0	1	4	3	
648550	0	0	0	0	0	0	187	52				24	329	64		7				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				181	74	77	37	
649342	0	0	0	0	0	0	326	248				0	192	86		0				0		0	0	0	0	0			0	0	46	5	53	0			0	0	0	0	0	0	53	0				0	2	0	25	
649632	0	0	0	0	0	0	2	0				0	23	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	23	2	
651121	0	0	0	0	0	0	32	8				0	123	0		0				0		0	0	0	0	21			0	0	0	0	0	0			0	0	0	0	107	0	0	0				9	2	7	1	
651149	0	0	0	0	0	0	7	0				1	56	50		3				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	6	0	0				3	0	0	0	
651158	0	0	0	0	0	0	17	0				3	8	0		8				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	14	0	0	
651448	0	0	0	0			0		0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
651541	0	0	0	0	0	0	15	0				0	241	105		0				0		0	0	0	0	0			0	0	0	0	61	0			34	15	0	0	0	0	0	0				14	0	27	0	
651859	0	0	0	0	0	0	262	40		0		0	1699	127		0		0	0	0	0	0	0	0	200	173			107	0	0	4	0	0			0	0	203	22	0	0	1000	0	0	0		2	16	60	7	
651952	0	0	0	0	0	0	24	0				19	53	0		53				0		0	0	0	0	0			0	0	5	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
652043	0	0	0	0	0	0	6	3				2	49	0		0				0		2	0	0	0	0			0	0	0	0	18	0			0	0	0	0	0	0	0	0				31	0	0	1	
652070	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
652874	0	0	0	0	0	0	8	2		0		0	2441	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	2441	0			0	0	0	0	0	0	0	6	0	0		0	0	0	0	
652959	0	0	0	0	0	0	7	0				2	60	55		1				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	5	1	0	
653134	0	0	0	0	0	0	97	45				19	362	0		38				0		0	0	0	16	0			0	0	0	8	160	0			0	0	0	0	0	0	0	0				3	3	145	22	
653433	0	0	0	0	0	0	17	5				2	38	6		2				0		0	0	0	0	0			0	0	4	2	16	0			0	0	0	0	0	4	1	0				0	0	13	0	
653611	0	0	0	0	0	0	1301	0				0	3218	25		0				0		0	0	0	0	2			0	0	2	2	0	0			0	0	0	0	0	0	0	0				2769	1240	424	55	
653778	0	0	0	0	0	0	0	0				0	87	87		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
653947	0	0	0	0	0	0	87	0				0	202	202		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	87				0	0	0	0	
654047	0	0	0	0	0	0	1	0				0	16	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	16	1	
654300	0	0	0	0	0	0	0	0				0	5	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	5	0	
654579	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
655530	0	0	0	0	0	0	0	0				0	19	19		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
655839	212	0	0	0	0	0	93	24				28	610	146		195				105		0	0	0	0	2			30	3	4	0	0	0			0	0	0	0	0	6	0	4				11	15	16	7	
656032	0	0	0	0	0	0	50	0				0	12	0		0				0		0	0	0	0	0			0	0	37	0	0	0			0	0	0	0	0	13	0	0				0	0	12	0	
656377	0	0	1483	0	0	0	1673	250		0		0	16906	5130		0		0	0	0	0	0	0	0	0	2			770	14	263	0	388	0			0	0	0	0	0	261	8562	556	0	0		0	0	573	327	
656470	0	0	0	0	0	0	179	18				0	360	52		0				0		0	0	0	14	2			232	89	0	0	0	0			0	0	0	4	0	0	0	0				33	15	29	51	
656658	0	0	0	0	0	0	6	0				0	8	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	8	6	
656779	0	0	0	0	0	0	6	3				0	9	5		0							0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	4	2	
657178	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
657271	0	0	0	0	0	0	1033	3		0		0	4737	175		0		0	0	0	0	0	0	0	0	0			0	0	4	0	1	18			0	0	0	0	0	0	0	0	0	0		1477	492	3066	534	
657365	0	0	0	0	0	0	6639	5937		0		0	21046	11834		0		0	0	0	0	0	38	28	0	0			0	0	0	3	0	0			0	0	0	0	282	527	8930	172	0	0		0	0	0	0	
657459	0	0	6237	0	0	0	281	81		0		32	7098	46		150		0	0	0	0	0	0	0	0	0			383	35	13	0	72	0			0	0	0	0	0	0	0	0	0	0		132	74	78	46	
657758	0	0	0	0	0	0	13	0				0	9	4		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				5	2	0	11	
657954	0	0	0	0	0	0	2	0				0	72	50		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	22	2	
658072	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
658474	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
658924	0	0	0	0	0	0	28	1				0	106	2		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				5	0	99	27	
659341	0	0	0	0	0	0	52	0				0	15	0		0				0		0	0	0	0	0			0	0	16	11	0	0			0	0	0	0	5	5	0	0				0	18	10	2	
659556	0	1	0	0	0	0	66	53				0	61	48		0				0		0	0	0	0	0			0	0	5	0	0	0			0	0	0	0	0	0	0	0				0	0	13	7	
659640	0	0	0	0	0	0	189	0				0	774	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				25	0	749	189	
