"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
566056														1400	0	194	0	0	0	0	0	316	890	0	0	184	0				
566243														1224	0	53	624	0	0	0	0	330	192	25	0	0	0				
567240														655	0	0	0	0	0	0	0	305	210	140	0	0	0				
567679														2053	0	1036	0	0	659	0	0	125	892	0	0	0	0	Miscellaneous Liabilities			
567736														1135	0	837	0	0	246	0	0	297	0	1	452	0	0	Unearned Income			
568126														3660	0	0	0	0	0	0	0	248	3312	100	0	0	0	Participation loan payments due other banks			
568135														1853	0	455	0	0	147	0	0	736	613	49	0	0	0	DEFERRED INTEREST INCOME			
568359														5930		2872	0					2311	603	144			2551				
568377														1107	0	0	0	0	0	0	0	788	309	10	0	0	0				
568470														34750		27329	0		3641			838	4832	1751				Interest Rate Swap Mark to Market			
568939														1192	0	0	0	0	0	0	0	898	148	146	0	0	0				
570558														789	0	39	0	0	0	0	0	363	272	115	0	0	0	Reserve 401K	Property Taxes	FHLB Loan	
570651														298	0	7	116	0	0	0	0	107	68	0	0	0	0				
571135														637		296	0					206	0	135	296						
571265														6908		4894	0					1677	234	103	4669						
571920														2338	0	415	0	0	0	0	0	250	1673	0	194	0	0				
571957														277	0	0	0	0	0	0	0	69	156	52	0	0	0	interest withholding	Fed Fund Borrowing	Fed Home Loan Borrowings	
572347														881		79	203					223	339	37							
572374														69441		22582	0					2943	35368	8548		11237		0			
572459														4050	0	2279	0	0	0	0	0	1675	15	81	2279	0	0				
572655														191		0	0					191	0	0							
573036														7562	0	4931	0	0	0	0	0	605	1730	296	1930	176	2645				
573335														1109	0	300	0	0	0	0	0	579	0	230	300	0	0				
574079														2236	0	660	12	0	0	0	0	9	1522	33	370	0	0				
574949														5404	0	33	0	0	0	0	0	2366	2480	525	0	0	0				
574976														17066	0	9530	0	0	0	4677	0	3011	4165	360	4853	0	0	Contingent liabilities	Accounts not meeting threshold		
575133														238	0	61	0	0	0	0	0	144	2	31	0	0	0				
575254														59501		41917	0		10540			4560	11404	1620	13946			Hedge collateral liability			
575348														864	0	154	0	0	0	0	0	533	149	28	0	0	0				
575375														273		162	0					1	86	24				Loans in Process			
575759														3230	525	1392	0					635	1185	18	474						
575834														7213	0	5529	0	0	0	0	0	330	1268	86	4207	0	0				
576354														1806		421	0		411			328	1010	47				Accrued salaries and commissions			
576578														1243	0	928	0	0	340	0	0	3	262	50	286	0	0	Directors' Retirement Liability			
576608														14718		7736	0	3092				997	5414	571			2039		ATM SETTLEMENT	SERP RESERVE	
576644														9428	0	4868	0	0	0	0	0	1313	2665	582	0	1334	2464				
576952														567	0	4	0	0	0	0	0	137	426	0	0	0	0				
577128														84678		49505	0			6725		6852	25834	2487			9912	LIHTC Liability	ATM Settlements	Insurance Agency Premiums Payable	
577137														13851		5729	4207					1126	2351	438			3717				
577230														88	0	0	0	0	0	0	0	51	37	0	0	0	0				
578116														4601	0	4308	0	0	0	0	0	180	69	44	2721	0	0				
578237														162	0	37	0	0	0	0	0	45	80	0	0	0	0				
578255														21304	0	13760	0	0	0	0	0	2556	4158	830	9326	4318	0				
578554														323	0	8	8	0	0	0	0	207	100	0	0	0	0				
578741														2251	0	0	0	0	0	0	0	438	1542	271	0	0	0	SBA PPP Unamortize fees			
578862														267		0	6					159	92	10							
579140														5002	0	1383	0	0	0	0	0	785	2834	0	0	0	0				
579319														140	0	47	0	0	0	0	0	21	72	0	0	0	0				
579364														2524	0	120	0	0	59	0	0	1584	532	288	0	0	0	Loan Expenses Collected	Sub to due TCB		
579636														617	0	425	0	0	0	0	0	183	0	9	0	0	190				
580155														7538	0	2632	0	0	666	0	0	3465	1011	430	1254	0	0	Participations Payable			
580548														5071		3285	0					393	1344	49	2452						
580847														327	0	41	0	0	0	0	0	167	75	44	0	0	41				
580874														3240	0	2690	0	291	0	0	0	96	393	61	1441	0	0				
581237														289	0	235	0	0	0	0	0	39	15	0	0	0	235				
581358														1097	0	492	0	0	0	0	0	385	218	2	492	0	0				
582654														240	0	0	0	0	0	0	0	153	64	23	0	0	0				
582878														1029	0	967	0	0	0	0	0	27	35	0	957	0	0				
582953														5399	0	2399	0	0	0	0	0	716	2184	100	2298	0	0				
582971														14196	0	9176	0	0	0	411	4271	119	4642	259	3659	835	0		Health Insurance Claims Account	Other Miscellaneous Liabilities	
583071														2357	0	2234	7	0	57	824	97	0	51	65	0	0	0	Non Performing Mtg&Non Mtg Interest	Deferred Income Taxes	ATM in Process	
583268														5652	0	273	0	0	0	0	0	2132	2430	817	0	0	0				
583352														3201	0	492	0	0	0	0	0	405	2304	0	256	0	88				
583754														4690	0	2338	0	0	0	0	0	729	1271	352	739	0	1565				
583905														20490	0	14013	208	0	2662	0	0	802	4934	533	5077	0	0	Accrued Post Retirement			
584377														42304		36931	0					1262	3763	348	16211				Unearned Income - Solar Leases		
584724														16242	0	13869	0	0	2150	0	0	612	1761	0	0	0	2958	BOLI POST RETIREMENT OBLIGATION			
584920														20977	0	4527	0	0	0	0	0	1905	10360	4185	2444	0	0				
585749														6489	0	13	343	0	0	0	0	5160	973	0	0	0	0	Unearned Income			
586027														1936	0	184	0	109	0	0	0	1354	398	0	0	0	0				
586072														5117	0	2747	0	2249	0	0	0	2018	0	352	0	0	0				
586335														362	0	0	135	0	0	0	0	164	63	0	0	0	0				
586960														487	0	0	0	0	0	0	0	62	352	73	0	0	0				
587677														1738	0	833	0	829	0	0	0	441	261	203	0	0	0				
587800														150709		93404	0					3713	50663	2929	36996						
588245														2776	0	0	0	0	0	0	0	937	1686	153	0	0	0				
588348														599		0	0					393	206	0							
589158														3257	0	2593	0	0	1750	0	0	579	85	0	843	0	0	Federal Home Loan Advance			
589523														16898	2677	12870	0	0	0	0	0	2560	1098	370	7683	0	938				
589943														12205		3040	0		1291			2315	6214	636		893		Loss Contingency			
590220														9798		7650	0		5103			396	1592	160			768	Supplemental Executive Retirement Plans			
590640														5879	0	1059	0	264	0	0	0	1253	2692	875	794	0	0				
590976														13073	0	4864	0	0	0	0	0	6759	945	505	1385	0	3328				
591209														1112	0	1	0	0	0	0	0	10	1009	92	0	0	0	Pension Liability			
591320														3026		696	0					804	1312	214			635				
591357														1025	0	146	0	0	0	0	0	584	268	27	146	0	0				
591366														4036	304	2907	0					498	455	176	2194		249				
592448														52124		39571	0		12474	26153		1308	10764	481				lease liability	Open Banking Division Reserve		
592550														5140		2854	0					1632	654	0	2848						
592644														6330	0	2070	0	0	0	0	0	187	3407	666	0	0	998				
593007														76987		47455	0					1683	24785	3064	14872		14631				
593052														17830	0	5327	377	0	1882	0	0	5418	6522	186	0	0	0	Liabilities Clearing Account			
593249														2333	0	734	0	255	0	0	0	1462	137	0	0	0	0				
593333														1305	113	143	0	0	0	0	0	449	713	0	0	0	0				
593771														191	0	0	0	0	0	0	0	39	152	0	0	0	0				
593940														327		75	0					141	110	1							
594433														22828	0	3345	0	0	0	0	0	9374	8195	1914	1106	1516	0				
594451														15613	0	8693	0	29	2348	0	0	1069	5418	433	3136	0	3180	Other			
594853														21279	0	17966	0	0	0	0	0	1916	1	1396	10217	0	5883				
594938														3308	0	2869	0	202	622	0	0	347	92	0	1938	0	0	SERP Accrual			
594947														40598		16581	0	14995				8209	12809	2999			1586				
595270														281797		78502	21999					12427	149481	19388			43616				
595337														702	0	0	0	0	0	0	0	659	43	0	0	0	0				
595430														21490		7379	5530		6250			2110	2724	3747				Commitments to Fund Low Income Housing Tax Credit			
595869	271337	0	192694	0	0	89281	0	0	40597	12441	0	0	0									25605						UNFUNDED COMMITMENT- LOW INCOME HOUSING			
595944														855	0	524	7	0	0	0	0	244	80	0	524	0	0				
596062														10898	0	5888	0	0	0	0	0	2239	1933	838	5322	0	0				
596156														8075		3732	0		3664			967	3158	218				ROU LIABILITY			
596277														169	0	27	0	0	0	0	0	50	92	0	0	0	0				
596455														1150	0	49	0	27	0	0	0	523	488	90	0	0	0				
596978														3726	0	3163	0	0	2726	0	0	207	348	8	0	0	383	Bank Expense Vouchers			
597041														1465	0	147	45	0	0	0	0	953	195	125	146	0	0				
597313														4154	0	1110	0	0	383	0	0	812	2166	66	0	0	0	Lease Liability			
597452														3536	0	1344	420	0	415	509	0	1663	0	109	0	0	0	Ln Builders Funds Advanced	Deferred Loan Fees (New)		
597546														7863	0	4699	0	0	0	0	0	871	2199	94	3927	0	0				
597658														583	0	4	0	0	0	0	0	179	400	0	0	0	0				
598002														8164		4350	0	1252				393	3078	343			2022				
598048														6689	0	1506	0	0	388	380	0	574	4342	267	0	0	0	ATM Settlement	Deferred Vendor Credit		
598132														102	0	0	0	0	0	0	0	21	56	25	0	0	0				
598543														500	0	0	0	0	0	0	0	224	276	0	0	0	0				
599643														2332	290	725	0	0	0	0	0	1228	379	0	0	0	430				
599764														41962		12920	0					3768	15549	9725	9509			CDARS Incoming RteBridge	Allow Mtg Repurchase	Investments Purchased not Settled	
600419														25625	0	10831	0	0	3441	3082	0	4676	8463	1655	0	0	0	Due to Broker/Counterpart IR Derivative	Intrinsic Value Back to Back Swaps		
601032														648		424	0		47			19	188	17	377			CDARS Inclearing/In Process			
601041														532		0	0					259	273	0				Bonuses			
601050														450564		262017	8451	77569				34532	127903	17661		18394	31457				
601153														1300	0	647	100	0	0	0	0	441	12	100	647	0	0				
601416														97490		56277	0		21270			19604	16111	5498			31575	Collateral due to Broker			
601443														1862	0	83	19	11	0	0	0	1258	202	300	0	0	0				
601658														2765	0	412	0	191	0	0	0	1722	631	0	0	68	0				
602543														3984	0	3024	0	0	1012	0	0	773	112	75	0	0	0	CDARS In Clearing / In Process			
602842														24	0	9	0	0	0	0	0	15	0	0	0	0	0				
603232														488		300	0	247	35			169	19	0				Debit card cleating			
603540														437	0	270	0	0	0	0	0	82	41	44	0	0	0				
603559														145	0	0	0	0	0	0	0	78	35	32	0	0	0				
603755														280	0	131	0	0	0	0	0	18	95	36	125	0	0				
604024														6646	0	816	0	327	475	0	0	848	4701	281	0	0	0	ATM/debit card settlement			
604033														59	0	20	0	0	0	0	0	29	10	0	0	0	0				
604547														2239	0	648	142	0	0	0	0	441	946	62	523	0	0				
604640														1612		1049	0	419				112	413	38	417		213				
605571														266	0	74	0	0	0	0	0	191	1	0	0	0	0	RE TAXES			
605610														3193	0	1995	0	0	0	0	0	86	1075	37	1995	0	0				
605656														2655		86	132	62				1124	1143	170							
606046														832075		468521	0		199427			134236	214767	14551			187577	Unfunded LIHTC Investment Commitments			
606176														18530	0	14633	0	0	0	0	0	36	2931	930	11076	0	0				
606653														4805	0	612	0	0	299	0	0	1917	2276	0	0	0	313	CDARS			
607146														4768	0	1732	0	0	0	650	0	2683	353	0	810	0	185		Def Fee Income		
608358														1064	0	646	0	0	160	0	0	400	18	0	0	0	0	Deferred Interest Income			
608844														2951	0	540	0	0	342	0	0	288	1973	150	0	0	0	FASB 91 Unearned Fees			
609010														2458	0	1015	0	0	565	0	0	252	1125	66	0	0	0	POST RETIREMENT BENEFITS PAYABLE			
609467														2295	0	1334	0	0	0	0	0	191	759	11	0	0	1328				
609476														1857	0	1240	0	0	928	0	0	240	312	65	0	0	0	Construction LIP			
609609														21132	0	16772	0	0	0	0	0	2148	2207	5	0	0	16546				
609832														627	0	35	12	0	0	0	0	339	96	145	0	0	0				
610128														3163	0	2539	0	0	1671	0	0	143	381	100	851	0	0	Pension Plan Liability			
610164														4180	0	2755	0	310	1026	1246	0	254	1158	13	0	0	0	LT LEASE LIABILITY	ACCRUED OTHER LIABILITIES		
610539														288		2	0					67	186	33							
610557														1144	0	399	0	0	0	0	0	313	371	61	0	0	0				
610913														4284	3127	3531	0	0	0	0	0	424	317	12	0	0	0				
611031														3490	0	1284	0	0	0	0	0	287	1919	0	1284	0	0				
612159														3197	0	207	0	207	0	0	0	968	2022	0	0	0	0				
612878														299	0	0	0	0	0	0	0	165	134	0	0	0	0				
613008														301442		192478	0		80500			9581	97558	1825			75406	Obligation to fund low income housing tax credit investments			
613156														5293	0	3604	0	0	0	0	0	133	1460	96	434	0	2430				
613343														23494	0	10914	0	0	0	0	0	4683	7257	640	8056	0	0				
613400														96689		64903	0			1507		2403	29383	0	5291	10062		Deferred pension liability	Deferred income NEFWC, Inc.		
613558														8807	0	7182	0	0	0	0	0	1135	383	107	5634	0	0				
613679														3771		954	0	630	199			985	1530	302	116			Internal / Sweep Accounts			
613839														1556	0	48	0	0	0	0	0	634	730	144	0	0	0				
613950														170005	0	120575	0	0	0	0	0	2664	45456	1310	0	0	83999				
613978														439	0	228	0	0	0	0	0	30	154	27	0	0	0	Accounts Payable			
614256														649	0	488	0	3	0	0	0	161	0	0	485	0	0				
614313														17860		9271	1588					2371	3257	1373							
614368														2240	0	431	0	0	0	0	0	537	1225	47	0	0	396				
614751														1922		1502	0					276	144	0	1502						
614948														1930	0	22	0	0	0	0	0	456	1301	151	0	22	0				
615217														4896	810	810	0	0	0	0	0	675	2761	650	0	0	0				
615253														1163	0	297	0	0	0	0	0	622	244	0	0	0	0				
615851														438	0	0	0	0	0	0	0	438	0	0	0	0	0				
615879														2018	0	135	0	127	8	0	0	626	1231	26	0	0	0	Safe Deposit Box/Key Deposits			
615954														10369	0	6711	0	0	0	0	0	476	2355	827	6214	0	495				
616036														9752	0	2805	0	0	0	0	0	1267	5395	285	2805	0	0				
616540														1889	0	1262	48	0	25	7	2	347	198	34	1201	0	0	Acc Exp repurchase payable	state tax, CDARS Incoming RB	TT&L	
617079														591	0	104	0	4	0	0	0	0	449	38	0	26	0				
617145														554	0	199	0	0	0	0	0	343	12	0	0	0	0				
617275														562		275	0					82	201	4	275						
617743														1027	0	13	101	0	0	0	0	621	286	6	0	0	0				
618647														254	0	0	0	0	0	0	0	212	39	3	0	0	0				
618740														4666	0	1931	0	1655	60	0	0	1679	898	158	180	0	0	Deferred Gain - Signing Bonuses for EFT Related Contracts			
618777														243	0	39	94	0	38	1	0	81	29	0	0	0	0	Debit Card Clearing	Other Liabilities		
618807														94502		50878	0					3985	33608	6031	24108	14502					
619701														33067	0	14173	0	0	0	5230	0	483	17718	693	0	0	0	0	Long Term Lease		
619859														924	0	34	0	0	0	0	0	874	5	11	0	0	0				
619877	1912000	0	732000	0	638000	0	0	0	1171000	1000	0	0	0									8000									
621151														385	0	0	0	0	0	0	0	186	89	110	0	0	0				
621357														2120	0	3	0	0	0	0	0	517	838	762	0	0	0	Visa Draft in Process	ATM Clearing		
621441														5179	1500	3544	0	0	0	0	0	401	1222	12	2044	0	0				
622037														3190	0	1778	0	0	466	0	0	505	647	260	963	0	0	Cardholder In Process			
622774														19498	0	15707	0	0	0	0	0	1901	1312	578	11950	0	0				
623052														1279	700	700	0	0	0	0	0	544	10	25	0	0	0				
623454														5033	0	3639	0	0	979	0	0	969	275	150	0	0	0	Right to Use Leases			
623548														1948	0	1289	0	0	718	0	0	257	379	23	0	0	0	Benefit Plan Reserve Liability	Unearned SBA Fees		
623874														1666	0	1240	0	0	86	0	0	195	182	49	0	0	0	Accrued Property Taxes			
624246														3822	0	604	226	0	0	575	0	650	2309	33	0	0	0		FHLB MPF LOAN PAYMENTS		
624648														401	0	0	0	0	0	0	0	392	9	0	0	0	0				
624778														5168	0	4487	0	0	0	0	0	468	118	95	3800	0	0				
624956														244	0	2	0	0	2	0	0	107	135	0	0	0	0	Deffered fee income			
625056														413	0	392	0	0	0	0	0	21	0	0	392	0	0				
625065														3779	0	787	0	0	648	0	0	151	2252	589	105	0	0	Deferred Income on Loans			
625159														3316		14	0					2797	409	96							
625757														313	0	5	0	5	0	0	0	123	89	96	0	0	0				
625850														691	0	175	114	165	0	0	0	294	51	57	0	0	0				
625953														1646	0	1319	0	0	1302	0	0	286	41	0	0	0	0	Life Insurance Reserve Liability			
626101														19656		13371	0					890	3659	1736	8981		2776				
627108														28195	0	7673	19822	156	2174	3735	0	23	498	179	0	0	474	Bank/Official Checks	Retirees Health Insurance Liabilities		
627854														829	0	205	0	205	0	0	0	378	246	0	0	0	0				
628039														330	0	13	0	0	0	0	0	162	146	9	0	0	0				
628123														2183		477	0		298			38	1457	211				Contingent Earnout Liability			
628356														1953	0	447	0	0	0	0	0	482	918	106	441	0	0				
628552														3204		91	0					2473	514	126							
629148														3233	0	2952	0	3	0	0	0	135	62	84	2949	0	0				
629353														3624	0	1809	48	502	701	0	0	717	650	400	605	0	0	Loan Escrow			
629522														3411	0	2186	0	0	0	0	0	310	902	13	1560	0	88				
629746														796		66	0					429	188	113							
630041														165	0	107	0	107	0	0	0	29	26	3	0	0	0				
630340														333	0	10	0	0	0	0	0	316	7	0	0	0	0				
630555														7223	0	4568	0	16	0	0	0	654	1501	500	4375	0	0				
630658														3944	0	2288	172	0	580	1540	0	43	1246	195	0	0	0	ATM Balancing	Dividends Declared not yet payable		
631039														1377	0	237	0	0	0	0	0	332	649	159	226	0	0				
631150														2958	0	2166	0	0	0	0	0	409	324	59	1433	0	0				
631178														3685		2314	0	82				614	457	300	2043						
631422														14766		6520	0		1423			7527	396	323	4107			Cardholder Suspense			
631570														12009	0	7553	0	0	0	0	0	999	3418	39	4120	0	2405				
632410														2070		0	0					587	1071	412							
632607														6807	0	2851	0	0	0	0	0	716	2855	385	0	66	2401				
632858														2125	0	431	0	0	0	0	0	972	329	393	0	0	0				
633378														38146		23924	0		6262			4235	8647	1340			11619	Accrued Pension			
633640														465	0	322	0	0	0	0	0	143	0	0	0	0	0				
634544														1450	0	424	0	0	0	0	0	763	213	50	423	0	0				
634955														4000	0	2973	0	0	2554	0	0	132	895	0	0	0	0	CONTRACTUAL RETIREMENT RESERVE			
635840														5212	0	2808	0	0	922	0	0	256	1885	263	1711	173	0	Accts Payable			
635907														11503	0	8735	0	0	0	0	0	465	1852	451	0	0	3242				
636276														2850	0	1909	0	0	0	0	0	177	492	272	1827	0	0				
636753														258	0	0	0	0	0	0	0	82	75	101	0	0	0				
636771														112453		83656	0		21109			1522	21835	5440				Tax credit transfer agreement payable			
637170														4191	0	663	0	417	0	0	0	501	2703	324	0	0	0				
637451														122783		56353	0		24984	19251		6299	50729	9402				Margin Call Payable	Reserve for Mortgage Loans Subject to Repurchase		
637554														1331		77	0					19	307	928							
638131														1298	0	0	0	0	0	0	0	787	436	75	0	0	0				
638355														552	0	0	0	0	0	0	0	534	0	18	0	0	0				
638850														2027		25	1395					112	398	97							
639549														7268	0	2771	0	37	0	0	0	1688	2321	488	2033	0	0	Def Loan Fees - PPP			
639567														327609		220275	0					560	106774	0	98680						
639633														1964	0	476	0	0	265	0	0	826	662	0	0	0	0	Escrow Control			
639857														114	0	67	0	0	0	0	0	46	1	0	0	0	0				
640143														1135	0	53	568	0	0	0	0	104	405	5	0	0	0				
640246														7510		5085	0					834	1591	0	4729						
640442														3050	0	1570	0	0	0	0	0	1031	441	8	1552	0	0				
640956														669	0	229	0	0	197	0	0	127	188	125	0	0	0	Real Estate Escrow			
641449														876	0	0	0	0	0	0	0	683	182	11	0	0	0				
641579														357	0	16	0	0	0	0	0	95	196	50	0	0	0				
642437														1709		320	0					597	498	294							
643078														5933	0	2289	0	847	0	0	0	725	2873	46	0	0	1357		0	0	
643274														29	0	0	0	0	0	0	0	1	28	0	0	0	0				
643340														551		127	0					9	389	26							
643658														273		58	0					42	108	65							
644057														63		0	0					53	10	0							
644141														767	184	494	0	134	0	0	0	98	162	13	0	0	0				
644646														742	0	401	0	0	0	0	0	184	157	0	401	0	0				
644776														2654		1642	171					186	640	15	485		299				
644842														1707	0	333	0	4	111	213	0	916	212	246	0	0	0	Deferred Revenue	due from (to) holding company		
644954														2599	0	1916	0	0	0	0	0	0	683	0	0	0	0				
644963														1646	0	916	18	0	0	0	0	526	168	18	916	0	0				
645157														506		0	0					403	89	14							
645317														27322		12582	0	3891	5527			2043	11961	736				Deferred income			
645465														16735		11789	0	3965				425	4156	365			3431				
645540														1298	0	0	0	0	0	0	0	415	318	565	0	0	0				
645577														2841	0	2161	0	175	0	0	0	324	156	200	1984	0	0				
645625														284805		157339	0					14460	105691	7315		64181					
646042														328	0	0	40	0	0	0	0	194	94	0	0	0	0				
646145														2862	0	816	0	0	591	0	0	1190	846	10	0	0	0	ESCROW			
646172														4841	0	4761	0	183	1000	0	868	49	31	0	0	0	0	Employee Insurance Payable	EFT & Check Settlement	Accrued Retirement and 401 K	
646444														1872	0	265	0	263	0	0	0	156	1451	0	0	0	0				
646471														49	0	0	0	0	0	0	0	25	24	0	0	0	0				
646556														1715	0	398	89	110	0	0	0	910	104	214	3	0	0				
646743														3913	0	1409	0	1	0	0	0	1227	1173	104	287	285	835	0			
646873														2592	0	536	0	0	0	0	0	65	1958	33	392	0	0				
647218														3344	0	670	0	0	0	0	0	1391	1116	167	0	0	472				
647245														1673		72	0					777	745	79		63					
647414														520		11	0					322	187	0							
647759														1732	0	1410	0	0	0	0	0	223	6	93	1334	0	0				
647777														424		11	125					127	161	0							
647955														179	0	0	0	0	0	0	0	77	102	0	0	0	0				
648130														10719		3784	0					795	5724	416	905		2778				
648242														24366		17778	0					1648	4790	150		7650	10081				
648251														955	0	142	120	0	0	0	0	153	540	0	0	0	0				
648345														861	0	429	0	0	0	0	0	188	179	65	0	0	0				
648550														166	0	0	0	0	0	0	0	97	69	0	0	0	0				
649342														16646	0	13365	0	0	0	0	0	1569	1600	112	2995	0	10358	.			
649632														303		24	0					160	86	33			24				
651121														3336	0	737	0	0	0	0	0	316	2220	63	0	0	619				
651149														597	0	288	0	0	0	0	0	156	153	0	260	0	0				
651158														974	0	369	0	53	3	313	0	605	0	0	0	0	0	UNEARNED SAFE DEPOSIT BOX FEES	FIRE LOSS INSURANCE PAYMENT		
651448	0	0	0	0	0	0	0	0	0	0	0	0	0									0									
651541														1416	0	49	0	0	0	0	0	709	633	25	0	0	0				
651859														52444		12076	0	1381				26635	13733	0	5687						
651952														1357	452	1223	0	518	0	0	0	99	35	0	253	0	0				
652043														2436	0	14	0	0	0	0	0	1331	1091	0	0	0	0				
652070														1167	0	689	0	0	0	0	0	313	165	0	689	0	0				
652874														80937		35230	0		18855			16726	28847	134				Interest Rate SWAP Valuation			
652959														42	0	0	0	0	0	0	0	38	0	4	0	0	0				
653134														833	0	158	0	0	0	0	0	408	162	105	0	0	0	Deferred unearned commission			
653433														4214	0	4064	0	0	0	0	0	88	62	0	4064	0	0				
653611														9657	0	4889	0	0	1052	0	0	597	2712	1459	1680	0	1308	Accumulated post retirement benefits			
653778														3849	0	2523	0	0	2523	0	0	480	841	5	0	0	0	Unfunded Directors Pension			
653947														2033	0	214	35	0	140	0	0	1291	493	0	0	0	0	ATM Terminal in Process			
654047														244	0	19	0	0	0	0	0	91	106	28	0	0	0				
654300														1502		162	1000					11	207	122							
654579														231	0	196	0	98	0	0	0	0	31	4	18	0	0	Offical Checks Outstanding			
655530														768	0	0	0	0	0	0	0	182	586	0	0	0	0				
655839														5514	0	1172	0	0	0	0	0	2201	1821	320	0	0	1171				
656032														1950	0	393	0	0	0	0	0	459	892	206	393	0	0				
656377														271544		211993	0		69443			19271	18780	21500		66875	45889	LIABILITY FOR CRA LOW INCOME HOUSING TAX CREDIT			
656470														22839	0	11465	0	0	0	0	0	3253	7520	601	10343	0	0				
656658														4491	0	2150	1438	146	0	0	0	55	815	33	0	171	0				
656779														975	0	422	0	0	0	0	0	214	339	0	422	0	0				
657178														2747	0	99	0	0	0	0	0	176	2472	0	0	0	0				
657271														35286		25537	2083					5759	1582	325			8266				
657365														110625		58691	0		17778			34760	14825	2349			36032	Other Payable			
657459														44104		31889	0					3977	7338	900	20975						
657758														1258	0	613	263	167	0	0	0	112	70	200	446	0	0				
657954														1728	0	649	0	0	0	0	0	334	745	0	432	0	0				
658072														791	0	443	0	26	0	0	0	163	173	12	417	0	0				
658474														337	0	296	0	278	0	0	0	12	29	0	0	0	0				
658924														1503	0	423	0	0	0	0	0	545	535	0	0	0	423				
659341														2451	0	572	0	0	180	0	0	336	1118	425	0	0	179	Unearned Income - Visa Incentives			
659556														1741		990	27	824				207	101	416	158						
659640														966	0	0	0	0	0	0	0	107	859	0	0	0	0				
659855														219741		116316	0			16232	21270	29269	68275	5881			32588	Investment Securities Obligations	Acquired salary continuation plans	Unearned Income	
660066														261	0	0	0	0	0	0	0	93	168	0	0	0	0				
660253														547	0	16	5	0	0	0	0	282	59	185	0	0	0				
660271														3938	0	437	0	396	0	0	0	577	2851	73	0	0	0				
660570														11078	0	6706	0	0	2296	0	0	951	3342	79	2875	0	0	ESOP Loan			
660655														31662		16690	0	465				1883	11289	1800	6266	4385	1858				
660879														384	0	74	0	0	0	0	0	185	86	39	0	0	0				
660927														4819		3194	0					747	236	642	1050		1217				
661072														1776		1248	0	157	430			405	118	5	565			Loans In Process			
661223														523		2	0					301	220	0							
661308														56112		23920	0					2146	27266	2780	11008		12255				
661474														1281	0	1117	0	0	0	0	0	99	15	50	0	0	0				
662350														1206	0	30	0	0	0	0	0	144	1032	0	0	0	0				
662369														67206		53795	0					3437	9264	710	18508		23069				
662949														3718	0	776	0	0	411	0	0	1040	1566	336	0	0	0	Deferred fees			
663245														266687		160746	0					28044	52269	25628			53212				
663638														238	0	16	0	0	0	0	0	153	8	61	0	0	0				
663656														569	0	198	0	0	0	0	0	95	256	20	0	0	0				
663834														110166	15000	60602	0					16940	28683	3941			32776				
663955														9692	0	8019	1075	0	4496	3100	0	381	217	0	0	0	0	LIHTC Payable	PNC Margin Account		
664206														56940		29745	0					2128	24567	500		12394	7899				
664653														6294	0	4836	0	0	0	0	0	271	946	241	1923	0	2676				
664756														169083		49193	0					30913	51331	37646			28145				
665146														1841	0	900	0	0	0	0	0	444	497	0	511	207	0				
665258														476	0	0	0	0	0	0	0	117	359	0	0	0	0				
665865														2561	0	96	0	0	0	0	0	2103	212	150	0	0	0	ICS/CDARS Incoming & In Process			
666059														9603	0	1846	0	0	0	0	0	6311	863	583	0	0	0				
666358														329	0	168	0	0	0	0	0	98	19	44	0	0	0				
666554														785	0	0	0	0	0	0	0	317	468	0	0	0	0				
666844														1068	0	0	0	0	0	0	0	868	200	0	0	0	0				
666974														396	0	108	0	0	0	0	0	41	247	0	0	0	0				
667029														2005	0	1424	0	0	701	388	0	197	338	46	0	0	0	CDARS IN PROCESS	ICS IN PROCESS		
667346														858	0	459	0	0	0	0	0	202	197	0	418	0	0				
667524														947		262	0					283	336	66			262				
667551														957	0	341	0	0	12	0	0	494	115	7	329	0	0	Credit Card Rewards			
667757														109865		72462	0					3100	29849	4454			55137				
668053														396	0	0	0	0	0	0	0	174	222	0	0	0	0				
668147														1733	0	68	0	0	0	0	0	835	830	0	0	0	0				
669555														3998	0	372	0	0	0	0	0	1043	2363	220	372	0	0				
670430														776	0	62	0	0	0	0	0	457	114	143	0	0	0				
670467														48594	0	41522	0	0	0	0	0	835	5657	580	0	0	28905				
670560														265781	0	223737	0	199897	0	0	0	0	42044	0	0	0	0				
670654														190	0	0	0	0	0	0	0	153	37	0	0	0	0				
670748														542	0	219	193	0	0	0	0	33	97	0	0	0	0				
670878														8577	0	7597	0	0	3825	0	0	43	793	144	0	0	2380	Accrued Liability SERP			
671053														220	0	0	0	0	0	0	0	196	10	14	0	0	0				
671147														4024	0	300	0	215	0	0	0	2986	491	247	0	0	0				
671334														25440		6814	0	6413				15	15394	3217							
671464														254267		121461	0					76830	52643	3333		37779	59258				
671558														7591	0	2900	0	0	0	0	0	3036	1429	226	1193	789	0				
672238														362	0	296	0	0	0	0	0	66	0	0	0	0	0				
