"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON3545	RCON3548	RCON8492	RCON8495	RCON8496	RCON8499	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	RCONHT71	RCONJA22	RCONJF75	
238250	0	0					42	0	13179					0	0	0			0	2676	0	0										66		
238737	0	40669					1750	0	194767					0	0	0			0	20064	0	0										552		
239556	0	0					1468	207	110339					20000	0	0			207	27334	0	0										0		
239659	0	0					472	7280	1184					54	60	51			5986	1184	0	0										0		
240954	0	0					1063	60372	1888					0	0	0			20331	1435	0	0										0		
241009	0	0					329	2186	70333					0	0	0			2186	35018	0	0										0		
241157	0	0					3035	0	186234					240	0	0			0	82906	0	86678										0		
241559	0	8853					2385	1418	37299					34385	0	0			1418	6210	0	0										0		
242257	0	15088					2958	0	73705					42741	0	0			0	25360	0	500										0		
242444	0	0					3445	0	493811					693	0	0			0	72963	0	0										0		
242949	0	5971					383	0	25266					600	0	0			0	0	0	0										27		
242958	0	1011					315	0	24780					7000	0	0			0	11815	0	0										0		
242976	0	12346					2394	5738	33226					41978	0	0			0	0	0	0										0		
243375	0	0					10318	0	2467843					0	0	0			0	22556	0	0										0		
243414	0	0					981	4789	88398					1250	0	0			1189	40384	0	0										0		
243955	0	980					258	0	981					421	0	0			0	0	0	0										13		
244037	0	1955					153	0	34014					0	0	0			0	10800	0	0										66		
244149	0	3108					1441	21262	115492					10000	0	0			21262	0	0	0										0		
244158	0	492					1308	0	79916					25729	0	0			0	15853	0	0										0		
244251	0	1483					381	0	313314					12914	0	0			0	102157	0	1629										0		
245016	0	0	0	0	0	0	6672	0	0	0	2681043	474513	1962097	100000			0	0	0	0	0	0	0	0	0	0	0	0	0	0		2279	0	
245276	0	1651					29063	269498	2510882					511501	0	0			0	0	0	100000										153		
245351	0	0					2036	0	68933					0	0	0			0	14035	0	0										0		
245557	0	7783					5362	0	243199					40000	0	0			0	82133	0	0										0		
246022	0	64182					0	0	143870					0	0	0			0	28626	0	0										0		
246134	0	30238					677	0	279417					0	0	0			0	98875	0	0										0		
246451	0	2431					665	0	17333					7300	0	0			0	7819	0	0										0		
246657	0	0					657	70701	489450					0	0	0			0	137524	0	18836										0		
246947	0	793					174	0	48415					0	0	0			0	21415	0	0										0		
246956	0	8319					1963	0	233585					1773	0	0			0	57926	0	0										1062		
247140	0	14906					17080	65280	188826					199034	0	0			56456	15331	0	0										0		
247355	0	24264					5370	0	275791					106214	0	0			0	196694	0	0										6055		
247476	0	0					486	0	23894					6325	0	0			0	12499	0	0										0		
247551	0	22091					2228	0	22341					8987	0	0			0	250	0	0										0		
247908	0	0					7399	0	219117					186213	0	0			0	446	0	0										2295		
248240	0	0					4874	9945	89915					65359	0	0			9945	41749	0	8691										0		
248352	0	0					2441	0	25613					18500	0	0			0	18124	0	0										0		
248455	0	0					326	0	292589					0	0	0			0	207471	0	0										332		
248633	0	0					1203	1780	85956					18000	0	0			1280	19890	7000	0										322		
248745	0	0					694	0	86443					0	0	0			0	60313	0	0										345		
249416	0	15098					116	0	65382					0	0	0			0	4457	0	0										0		
249612	0	153923					115034	392975	3533697					1649561	128832	0			0	0	0	0										5261		
249658	0	7023					1186	0	50328					0	0	0			0	10744	0	0										0		
250430	0	983					263	500	47838					0	0	0			500	30836	0	0										0		
250476	0	21300					108	0	25925					0	0	0			0	0	0	0										0		
250850	0	0					879	0	0					0	0	0			0	0	0	0										0		
251558	0	21650					2615	0	142392					20000	0	0			0	34371	0	0										0		
251745	0	45511					347	53104	86112					0	0	0			53104	0	0	0										333		
251978	0	0					2109	10689	10853					15500	0	0			4712	0	0	0										0		
252041	0	33971					1311	0	70454					16887	0	0			0	24988	0	0										67		
252452	0	22174					262	0	58338					3500	0	0			0	26070	0	1000										0		
253356	0	0					15092	550	330196					0	0	0			550	150496	0	0										0		
253468	0	341177					22039	0	675398					85656	0	0			0	4876	0	0										0		
253646	0	36065					1065	0	90507					17500	0	0			0	40094	0	8421										0		
253730	0	0					186	1321	31976					0	0	0			1321	17422	5000	0										0		
254317	0	0					0	1001028	0					0	0	0			100008	0	0	0										190175		
254504	0	1189					354	16231	82087					2065	0	0			0	20678	0	0										0		
254849	0	9668					1309	0	118958					63764	0	0			0	3198	0	4000										0		
255350	0	0					652	347	37132					0	0	0			347	12274	0	0										0		
255556	4082	1885					1254	30887	57960					7149	0	0			5015	27169	0	6510										0		
255574	0	0					3660	0	326346					78257	0	0			0	0	0	0										0		
255659	0	887042					6229	0	1956219					50518	0	0			0	61081	0	114113										0		
256058	0	9286					2763	0	160545					48000	0	0			0	65860	0	0										0		
256076	0	0					294	0	16406					0	0	0			0	10095	0	0										0		
256179	0	0					41	192	19896					0	0	0			0	1060	0	0										0		
256553	0	128098					13079	0	566855					0	0	0			0	44092	0	0										1722		
257233	0	0					4476	0	253531					0	0	0			0	160184	0	0										0		
257345	0	0					1183	0	90411					20000	0	0			0	35693	0	0										0		
257578	0	0					8617	0	18082					75000	0	0			0	16113	0	0										0		
257653	0	19599					0	0	33853					0	0	0			0	3698	0	0										0		
257756	0	1993					4789	0	44998					0	0	0			0	12176	0	0										0		
258306	0	2952					3338	2397	89870					67500	0	0			0	381	0	0										0		
258379	0	0					260	0	18806					0	0	0			0	12814	0	0										0		
258539	0	0					723	0	30659					13865	0	0			0	2726	0	0										0		
258874	0	2158					500	14	14923					4550	0	0			0	7194	0	0										3		
259059	0	25400					223	0	31780					3217	0	0			0	5378	0	0										0		
259330	0	19434					791	465	168075					0	106	0			0	1751	0	0										0		
259442	0	0					2727	1335	77524					5000	0	0			0	18303	0	0										141		
259956	0	0					1947	0	68592					8000	0	0			0	17746	0	4008										0		
260055	0	0					14504	1035408	737958					0	3901	3923			918366	0	0	0										0		
260831	0	593					177	0	6342					0	0	0			0	0	0	0										0		
261146	0	0					718	0	43402					0	0	0			0	13696	0	0										0		
261360	0	127282					120	8281	275925					0	0	0			8281	92442	0	0										910		
261940	0	5847					6096	1000	194217					33	0	0			0	98134	0	0										0		
262059	0	4970					897	2000	62842					15000	0	0			0	1846	0	0										0		
262237	0	0					417	0	42141					0	0	0			0	7563	0	0										0		
262358	0	0					5530	199	19515					35000	0	0			199	485	0	0										0		
262741	0	0					3281	474	72428					60000	0	0			295	34011	0	0										0		
262844	0	0					4670	0	294788					85000	0	0			0	109131	0	97										172		
262956	0	17549					1350	0	60673					18500	0	0			0	19357	0	0										211		
263243	0	3949					1357	62236	126079					15338	0	0			62236	0	0	15758										0		
263627	0	0					609	74059	0					0	0	0			2792	0	0	0										0		
264455	0	56659					530	0	198970					0	0	0			0	42092	0	0										0		
264772	0	0					41336	0	3696626					0	0	0			0	2606	0	0										0		
265340	0	0					1632	0	77928					27500	0	0			0	33352	0	0										0		
265407	0	0					1575	8067	299022					4071	0	0			3767	13231	0	54379										0		
265452	0	0					1165	4279	30462					16500	0	0			4235	13415	0	1273										0		
265676	0	964					135	0	29389					6	0	0			0	6369	0	0										0		
266244	0	0					2326	0	55634					20195	0	0			0	24128	0	0										0		
266253	0	0					1625	0	19058					11636	0	0			0	11688	0	0										0		
266655	0	1475					986	0	23400					9615	0	0			0	11447	0	0										66		
266851	0	8848					875	0	76263					10000	0	0			0	32953	0	0										0		
266945	0	0					7605	0	214505					100000	0	0			0	174479	0	0										0		
267652	0	0					610	0	43164					1000	0	0			0	6951	0	0										0		
268006	0	54640					2921	0	344398					31261	14118	0			0	86368	0	15723										0		
268136	0	7956					272	0	52405					0	0	0			0	9114	0	0										0		
268677	0	0					1295	1595	42881					50138	0	0			0	14692	0	0										0		
268828	0	0					836	0	98524					5500	0	0			0	47722	0	0										0		
268976	22454	0					2986	104976	0					60000	0	0			0	0	0	0										0		
269049	0	25845					4734	1500	55199					47000	0	0			0	1302	0	2636										0		
269058	0	498					3223	0	80845					2000	0	0			0	45240	0	0										66		
269571	500	0					56	25007	0					0	0	0			7123	0	0	0										1705		
269759	0	0					243	0	3648					1000	0	0			0	3368	0	0										0		
270148	0	0					248	0	36971					0	0	0			0	14720	0	0										0		
270353	0	5864					144	0	25160					0	0	0			0	6519	0	0										0		
270504	0	11336					2933	0	144041					38939	0	0			0	10589	0	41498										0		
270531	0	0					1045	500	18690					14000	0	0			0	2144	0	0										0		
270652	0	23269					0	0	38502					0	0	0			0	12282	0	0										7		
271136	501	5304					20	6485	5304					0	0	0			0	0	0	0										100		
271275	0	0					1584	2593	104836					32500	0	0			2593	6172	0	0										652		
271341	0	0					116	0	25303					9	0	0			0	7196	0	0										0		
271529	0	49904					537	0	234645					0	0	0			0	47529	0	32100										0		
272030	0	0					138	0	14321					0	0	0			0	0	0	0										0		
272058	0	0					188	13180	6520					3500	0	0			9659	6520	0	0										18		
272151	0	3928					129	0	18268					0	0	0			0	4746	0	0										0		
272272	0	0					50436	0	444965					102041	0	0			0	24830	35441	20000										0		
272302	9947	15359					61470	123263	110672					1468720	0	0			17709	9466	0	3522										426826		
273336	14989	15071					2088	281781	519009					0	0	0			26646	167953	0	0										1375		
273550	0	10031					10730	0	171064					3767	0	0			0	69666	0	2077										66		
273653	0	0					205	198	3409					0	0	0			198	22	0	0										0		
273662	0	0					948	0	643014					0	0	0			0	13734	0	0										177		
273840	0	972					1576	0	36437					0	0	0			0	22197	0	0										88		
273859	0	0					188	7323	0					0	0	0			7323	0	0	0										0		
274025	0	99					112	0	2649					0	0	0			0	1194	0	0										0		
274052	0	492					152	0	3164					735	0	0			0	346	0	0										0		
274829	0	4850					1250	0	129957					5434	0	0			0	3130	0	13793										0		
274856	0	1977					525	0	48688					700	0	0			0	31147	0	0										66		
275255	0	7690					847	0	33883					0	0	0			0	6960	0	0										0		
275358	0	0					8047	0	291978					15961	0	0			0	23502	0	10549										328		
275479	0	0					2048	0	44407					36000	0	0			0	0	0	0										0		
275657	0	0					1054	430	39835					0	0	0			430	26237	0	0										0		
276074	0	14795					3273	1102	48262					36987	0	0			0	13154	0	0										0		
276159	0	1972					284	0	74457					0	0	0			0	53043	0	0										0		
276551	0	0					544	0	43967					0	0	0			0	18840	0	0										6489		
276579	0	1410646					337635	8867476	9206593					2891686	63944	0			263603	904487	1392980	492592										114289		
276645	0	3700					1992	0	73973					35288	0	0			0	60460	0	2260										0		
276654	0	4495					131	575	16244					1636	0	0			575	0	0	0										0		
276850	0	58962					7361	2355	276271					60000	0	0			1855	80698	0	0										0		
276953	0	7661					0	0	21647					2000	0	0			0	8514	0	0										0		
277240	0	29438					1314	0	29440					6000	0	0			0	0	0	17314										0		
277277	0	0					5055	0	5744					19000	0	0			0	1856	0	0										0		
277736	0	1970					865	0	19694					15000	0	0			0	600	0	0										0		
277820	0	0					993	237662	71402					12000	0	0			163154	0	0	8414										0		
278256	0	0					2640	0	79853					35502	0	0			0	29720	0	5880										0		
278555	0	4508					12480	0	70012					116	0	0			0	4422	0	0										0		
278733	0	0					137	0	11577					0	0	0			0	0	0	0										0		
278751	6942	8517					100	6942	8518					0	0	0			0	0	0	0										0		
278818	0	30998					12457	72047	511831					167073	15896	15659			10812	186738	0	0										804		
279105	7922	9722					3079	275116	320655					30000	0	0			24009	0	0	0										3478		
279842	0	0					8053	0	76765					136000	0	0			0	26994	0	2233										0		
279954	0	14064					5117	0	298949					48083	0	0			0	162866	0	0										204		
280110	0	7360431	0	0	0	0	820911	8621534	39595563	0	181707510	0	162632501	3428405	190892	639021	0	525352	0	0	10031	12936	2769704	19194638	5750578	9557987	77752	2957155	23500	0	4617	0	160134	
280138	0	887					109	0	48730					0	0	0			0	27628	0	0										0		
280352	5830	0					171	8069	0					0	0	0			180	0	0	0										0		
280558	0	7349					128	0	21896					0	0	0			0	0	0	0										0		
282075	0	0					4252	27494	260582					0	0	0			14934	3284	0	0										0		
282226	0	2018					431	0	183850					0	0	0			0	30117	0	0										0		
282824	0	4283					1911	0	19891					42730	0	0			0	2023	0	0										0		
283438	0	166257					1162	0	310922					10000	0	0			0	32360	0	0										10747		
283652	0	0					508	0	0					2231	0	0			0	0	0	0										0		
283737	181798	205341					1395	201579	288339					64	0	0			0	0	0	0										0		
283867	0	0					6359	0	17720					30017	0	0			0	1571	0	0										0		
284154	0	6026					1017	0	8760					9000	0	0			0	2734	0	0										0		
284239	0	0					454	11357	0					4674	0	0			0	0	0	0										0		
284556	0	0					3891	1132	1406					63259	0	0			0	342	0	0										0		
284752	0	0					538	886	52148					2734	0	0			886	25913	0	0										0		
284958	0	1212					202	0	4849					1036	0	0			0	75	0	0										0		
285151	0	46537					1971	0	46537					10000	0	0			0	0	0	0										0		
285348	0	29549					675	0	52528					16000	0	0			0	0	0	0										0		
285544	0	0					1104	0	3374					10000	0	0			0	0	0	0										0		
285553	0	9008					0	0	11986					0	0	0			0	0	0	0										0		
285740	0	2639					5462	6763	165586					45000	0	0			0	44015	0	41034										0		
285852	0	0					2260	161930	98575					27500	0	0			73798	9423	0	0										0		
285928	0	3803					382	2416	126688					0	0	0			2416	64625	0	0										0		
286251	0	0					0	0	7167					0	0	0			0	5595	0	0										0		
286457	0	22489					6160	660	449955					114970	0	0			660	44107	0	0										0		
287007	0	0					227	13473	0					0	0	0			0	0	0	0										0		
287342	0	2648					517	0	32686					9284	0	0			0	18270	0	0										0		
287922	0	1675					102	0	26158					0	0	0			0	8619	0	0										0		
287959	0	56116					1096	0	95265					0	0	0			0	11815	0	1140										0		
288152	0	5476					129	0	12172					0	0	0			0	0	0	0										0		
288376	0	14899					957	0	176921					4982	0	0			0	121565	0	0										0		
288853	0	0					95229	2711150	5631468					1400876	0	0			570636	92473	0	0										0		
289056	0	0					1525	49616	45180					9000	0	0			11626	21021	0	0										0		
289225	0	0					465	383	36518					8000	0	0			371	15666	0	0										0		
289515	0	33263					8897	0	454586					200000	0	0			0	137839	0	0										0		
289702	0	0					11035	5625	355399					205034	0	0			0	5115	0	0										49135		
289739	0	0					1056	0	48807					0	0	0			0	1387	0	0										0		
289757	0	0					1202	0	52505					4000	0	0			0	36931	0	0										0		
290249	0	18156					6315	0	276121					76151	0	0			0	82224	0	69942										0		
290838	0	0					2199	0	133804					39750	0	0			0	37344	0	0										0		
290922	38209	0					78	38972	0					0	0	0			763	0	0	0										0		
291059	0	0					318	0	0					0	0	0			0	0	0	0										2843		
291611	0	0					238	0	100889					89	0	0			0	16196	0	0										38217		
291732	0	0					67	612	80499					0	0	0			612	46053	0	0										0		
292234	0	0					1716	0	71267					0	0	0			0	62831	0	0										0		
292467	0	6320					447	0	70537					0	0	0			0	5773	0	1500										0		
292850	500	0					98	11542	15289					0	0	0			2542	0	0	0										0		
293053	0	23170					2226	0	250365					0	0	0			0	16367	0	0										0		
293352	0	297					89	0	4583					0	0	0			0	1647	0	0										0		
293437	0	0					2932	0	141505					43000	0	0			0	136265	0	0										0		
293651	0	3204					612	0	26051					649	0	0			0	13865	0	0										0		
293754	0	2972					108	0	7423					0	0	0			0	0	0	5368										0		
294023	0	6654					1571	0	471914					1069	0	0			0	188454	0	0										68		
294751	0	4919					643	6203	49601					3064	0	0			6203	38457	0	0										0		
294779	69733	0					5045	132793	75243					20000	0	0			605	0	0	0										867		
294827	0	0					185	0	20529					2500	0	0			0	5099	0	0										0		
295011	0	1978					2964	0	110457					2226	0	0			0	6769	0	12502										0		
295057	0	24154					293	0	25644					76	0	0			0	786	0	7614										0		
295646	0	0					0	0	10091					0	0	0			0	4470	0	0										0		
296456	0	19994					2027	0	65704					1328	0	0			0	10463	0	0										0		
296474	0	1440					763	0	19876					9129	0	0			0	6934	0	0										27		
296559	0	62614					605	0	168872					0	0	0			0	64572	0	0										4270		
296755	0	0					246	0	20862					0	0	0			0	1085	0	0										0		
297051	0	3713					1187	0	23664					7000	0	0			0	19951	0	0										0		
297761	0	0					1082	0	78976					38466	0	0			0	33451	0	0										0		
298049	0	17305					118	0	29552					0	0	0			0	8378	0	0										66		
298218	0	55020					5949	14687	206198					0	0	0			1900	0	0	0										11583		
298245	0	0					1959	0	171163					43000	0	0			0	96064	0	1995										0		
299868	0	0					1292	3953	0					27271	0	0			0	0	0	0										0		
300009	0	0					2418	0	86209					44237	0	0			0	5744	0	0										41252		
300063	0	0					4978	0	1689					0	0	0			0	0	0	0										0		
300353	0	9661					1022	4750	133375					0	0	0			0	48566	0	0										0		
300933	0	9674					303	0	72309					0	0	0			0	21336	0	0										13		
300942	0	2430					245	0	55372					2141	0	0			0	14129	0	0										0		
301574	0	0					677	0	56138					5238	0	0			0	33840	0	0										0		
301800	0	0					3182	0	167855					22007	0	0			0	3356	0	0										0		
302030	0	494					226	7897	26245					0	0	0			0	2276	0	0										0		
302133	0	0					593	0	33291					9020	0	0			0	166	0	0										0		
302553	0	0					2027	25942	53265					10052	0	0			12809	19768	0	0										0		
302656	0	24421					6839	0	370632					13895	0	0			0	86493	0	0										0		
303653	0	67195					50	0	136251					4910	0	0			0	34206	0	0										0		
303701	0	10446					522	0	56666					6105	1875	0			0	30206	0	0										0		
303747	0	252					130	2428	16408					0	0	0			1178	8207	0	0										0		
303952	0	2878					2252	1128	177410					19000	0	0			1128	77222	0	0										69		
304173	0	0					10353	0	277176					159000	0	0			0	108756	0	0										219		
304520	0	17952					499	0	19952					5175	0	0			0	0	0	4801										0		
304575	0	0					282	0	16842					0	0	0			0	0	0	0										0		
304762	0	0					255	0	78369					0	0	0			0	17593	0	0										0		
304913	0	0					0	0	0					0	0	0			0	0	0	0										0		
305059	0	0					871	0	21507					15269	0	0			0	1119	0	0										0		
305077	0	574					354	700	66923					0	0	0			0	18723	0	0										408		
305237	0	1998					142	0	55033					0	0	0			0	7773	0	0										0		
305442	0	0					2123	51726	111721					0	0	0			48726	927	0	0										0		
306056	2790	0					138	2790	0					0	0	0			0	0	0	0										0		
306159	0	0					4730	0	8571					80250	0	0			0	1690	0	0										0		
306337	0	0					596	0	62521					0	0	0			0	31008	0	0										0		
306908	0	0					481	7986	181575					2653	0	0			7986	115522	0	0										0		
307062	0	48423					373	2185	158940					0	0	0			2185	0	0	0										120		
307334	0	14639					2173	0	79690					20000	0	0			0	15610	0	0										0		
307361	0	17729					3020	12381	26985					0	0	0			12381	0	0	0										0		
307679	4959	46628					1695	28382	294173					0	0	0			1808	41622	0	0										0		
308256	4020	21821					57	10691	23099					0	0	0			6671	1278	0	0										0		
308340	0	0					2075	5	61059					41000	0	0			0	33186	0	0										0		
308836	0	513					332	0	513					0	0	0			0	0	0	435										0		
309150	0	0					1768	0	98314					0	0	0			0	75505	0	0										0		
309655	0	7602					3720	0	183627					25415	0	0			0	30403	0	0										0		
309851	0	1931					162	686	39593					0	0	0			336	16068	0	0										0		
310754	0	0					3409	0	1999					8575	0	0			0	0	0	0										0		
310978	0	0					19804	0	230848					412258	0	0			0	54107	0	0										291		
311050	39797	20004					3248	296631	474353					25000	0	0			75273	221854	0	117674										0		
311144	0	0					0	3732	11066					0	0	0			2452	0	0	0										0		
311256	0	3436					2570	2164	16185					25500	0	0			0	7178	0	0										0		
311265	0	0					575	0	91618					0	0	0			0	40733	0	0										0		
311603	0	21567					7105	0	199742					137254	0	0			0	14608	0	0										776		
311658	0	2952					365	0	48867					0	0	0			0	27215	0	0										0		
311845	0	199908					45465	0	4910689					234725	23862	67582			0	950887	0	502020										355		
311939	0	0					1026	8870	37522					0	0	0			2870	6480	0	0										0		
312244	0	0					3357	0	242767					40000	0	0			0	166559	0	7409										0		
312356	0	6096					114	0	27112					0	0	0			0	15217	0	0										0		
313009	0	0					3730	10	23740					56000	0	0			10	8626	0	0										0		
313157	0	0					375	0	39127					0	0	0			0	19724	0	0										0		
313223	0	59019					4195	51588	75091					15777	0	0			44936	9864	0	0										944		
313577	0	966					3145	263	200407					52948	0	0			0	13633	0	0										0		
314257	0	57605					4160	0	176792					0	0	0			0	0	0	0										0		
314444	0	0					1670	27730	41435					10000	0	0			20357	11742	0	0										0		
315656	0	0					302	0	0					0	0	0			0	0	0	0										0		
316840	0	34854					33114	4944	880632					506000	6285	6403			0	0	0	88504										945		
316859	0	0					353	18241	59586					0	0	0			18241	43728	0	0										0		
316934	0	985					0	0	6872					0	0	0			0	0	0	0										0		
317258	0	9938					401	0	138153					0	0	0			0	46841	0	904										141		
317342	1994	0					20795	198946	722111					302140	0	0			0	113755	0	112476										0		
317379	0	0					683	184	58889					2969	0	0			0	7573	0	0										0		
318974	0	0					26679	0	157887					480000	0	0			0	28341	0	0										0		
319047	0	0					1822	0	56794					5000	0	0			0	20880	0	0										603		
319551	0	14293					8267	8900	157643					86639	0	0			0	6562	0	0										2254		
320034	0	940					152	28530	18127					0	0	0			6153	4169	0	0										0		
320052	0	178096					1620	22775	178270					520	0	0			22775	0	0	0										0		
320070	0	5515					1635	0	12858					0	0	0			0	2877	0	0										0		
320119	0	0					12492	975840	1610719					2586	125408	104104			13332	98338	0	0										14875		
321152	0	0					358	3177	29067					0	0	0			0	4577	0	0										0		
321255	1742	0					38	5249	0					0	0	0			3507	0	0	0										0		
321273	0	0					6264	0	38759					57958	0	0			0	2248	0	0										0		
321330	0	15182					53	0	32879					0	0	0			0	5486	0	0										0		
321947	0	494					2249	0	216580					0	0	0			0	153767	0	40130										0		
322449	0	0					646	0	9559					10000	0	0			0	4590	0	0										0		
322551	0	10009					51	3178	10009					0	0	0			3178	0	0	0										0		
323204	0	0					12636	35141	281769					0	0	0			6457	58017	0	0										351		
323651	0	4534					587	0	59242					0	0	0			0	10270	0	0										0		
324153	0	0					1150	0	77861					10000	0	0			0	44238	0	0										0		
324229	0	582					399	0	10769					0	0	0			0	1923	0	0										100		
324256	8977	0					0	12235	0					0	0	0			1459	0	0	0										0		
324340	0	89034					31116	385193	554420					264788	0	0			196449	227573	0	0										6437		
324854	0	0					345	0	79483					0	0	0			0	49385	0	1465										0		
324863	0	0					1306	209070	168064					0	0	0			186121	13342	0	0										0		
324975	0	0					1245	0	71037					10000	0	0			0	49510	0	0										0		
325141	0	0					1084	0	80740					0	0	0			0	30118	0	0										0		
325459	0	0					196	0	11924					1200	0	0			0	3477	0	0										0		
325534	0	3854					496	0	104760					1582	0	0			0	42064	0	0										0		
326054	0	7438					819	42836	37638					15000	0	0			0	3903	0	29057										1136		
326344	0	0					3745	10397	151980					60860	0	0			10397	44513	0	22690										0		
326858	0	117					8732	1794	368489					140000	0	0			1794	13058	0	0										0		
326979	0	6640					973	0	193652					2088	0	0			0	5742	0	0										0		
327220	0	0					444	0	37940					5006	0	0			0	19516	0	0										0		
327305	0	0					2196	0	165335					30000	0	0			0	14061	0	0										387		
327435	0	0					1441	5485	292025					0	0	0			1028	83676	0	0										0		
327556	0	7122					864	0	122415					10044	0	0			0	46121	0	0										0		
327855	0	0					1585	0	57308					0	0	0			0	57308	0	0										0		
328058	0	960					267	0	5235					0	0	0			0	922	0	0										0		
328357	0	0					9139	110699	20553					87197	0	0			23086	0	0	0										0		
328656	0	0					1825	0	11897					30145	0	0			0	7434	0	0										84		
328777	0	0					13244	42171	560961					249757	656	268			14981	65951	0	0										0		
329149	0	0					1147	0	17186					23300	0	0			0	4378	0	1392										160		
329345	0	0					4125	0	240390					43000	0	0			0	58674	0	0										0		
329550	0	0					2463	0	68544					23529	0	0			0	10201	0	0										0		
329952	0	99351					5670	0	309377					0	0	0			0	192898	0	0										0		
330239	0	13651					541	0	174463					0	0	0			0	26250	0	0										0		
330248	0	3144					376	0	59844					1212	0	0			0	17515	0	0										0		
330855	0	0					7961	319825	270479					100000	2245	2245			0	247868	0	0										2		
330949	0	997					1763	0	53770					16161	0	0			0	10070	0	0										0		
331076	0	0					1550	0	29660					0	0	0			0	9954	0	0										0		
331375	0	10082					2122	0	30460					43000	0	0			0	345	0	0										285		
331544	0	3961					684	0	50783					0	0	0			0	5438	0	0										0		
331713	0	0					1965	0	102415					24000	0	0			0	83432	0	0										0		
332224	0	1891					372	3700	160217					18	0	0			1314	16399	0	0										0		
332671	0	0					1316	0	8055					5000	0	0			0	1105	0	0										0		
332756	0	0					438	0	12144					7900	0	0			0	2281	0	0										1317		
333203	0	2843					12282	0	326255					286481	0	0			0	48220	0	0										1877		
333650	0	0					853	5018	103278					0	0	0			5018	58980	0	0										746		
333856	0	0					721	5000	55579					0	0	0			0	16132	0	0										0		
333940	0	142					71	18838	18883					0	0	0			18838	2336	0	0										0		
334264	0	4983					1256	500	208151					0	0	0			0	90906	0	16427										0		
335346	0	0					812	0	29096					10000	0	0			0	5844	0	0										0		
336147	0	2009					536	1000	21106					5000	0	0			0	6860	0	0										0		
336361	1704	0					199	30610	1228					0	0	0			17209	249	0	0										0		
336576	0	0					1053	0	25341					14500	0	0			0	21310	0	0										0		
337340	0	27900					312	0	44502					0	0	0			0	3205	0	0										0		
338646	0	26328					1668	0	50360					18140	0	0			0	2705	0	0										67		
338945	0	1937					80	0	1937					0	0	0			0	0	0	0										13		
339072	0	0					671	0	958					0	0	0			0	0	0	0										5639		
339353	0	12758					53	0	24348					0	0	0			0	9327	0	0										0		
339456	0	993					1171	27136	137587					0	0	0			22607	87734	0	0										0		
339607	0	0					13317	0	178408					267823	0	0			0	2809	0	0										6343		
339773	0	95783					33230	0	268959					196235	0	0			0	6524	0	0										0		
339858	0	980					224757	1778944	13606625					2790415	5676246	353773			88215	184273	4859	521423										15901		
340135	0	3955					3635	21093	244229					100	0	0			2455	62511	0	12166										0		
340144	0	0					9082	81512	184265					112950	0	0			81512	0	0	5397										0		
340256	0	0					5954	0	193613					122000	0	0			0	486	0	0										0		
340443	0	0					436	0	64587					1900	0	0			0	44040	0	0										0		
340742	0	2994					2576	0	121110					43500	0	0			0	19851	0	24523										2209		
340751	0	76991					520	0	103042					0	0	0			0	20188	0	0										0		
341310	0	21703					3303	25	158102					50473	0	0			0	45510	0	0										0		
342054	0	1987					438	4000	57724					0	0	0			0	0	0	5824										0		
342410	0	14211					26717	0	952497					274701	14463	14720			0	202148	0	24542										0		
342634	30614	208948					42018	1207454	1876830					364762	9610	21801			0	0	0	0										0		
343051	0	8936					49	0	49367					0	0	0			0	0	0	0										0		
343248	0	2473					155	2389	7305					2825	0	0			2389	0	0	0										0		
343770	0	1978					86	57	23639					0	0	0			0	307	0	0										0		
343903	0	12594					4627	0	105301					85500	0	0			0	35488	0	0										0		
343958	0	0					570	0	0					443	0	0			0	0	0	0										36		
344647	0	9311					3328	123071	305880					25000	0	0			37631	26844	0	68482										0		
344852	0	16966					40	0	57745					0	0	0			0	19400	0	0										0		
345309	0	0					12199	2200	265011					285066	0	0			0	16239	0	0										39157		
345345	0	0					2168	0	5757					37500	0	0			0	5757	0	0										0		
345747	0	1976					6117	11904	81020					85000	0	0			7114	2790	0	0										0		
345756	0	0					22280	0	32444					45000	0	0			0	11701	0	0										0		
345877	0	2953					908	1459	140650					199	0	0			0	26965	0	0										0		
346379	0	5036					5123	0	21346					43292	0	0			0	2759	0	0										144		
346566	0	1245					145	0	22572					0	0	0			0	0	0	0										0		
346771	50269	0					318	50271	9					0	0	0			0	0	0	0										0		
347022	0	15080					354	0	94882					0	0	0			0	0	0	828										0		
347639	0	491					5948	102797	94984					127175	0	0			6708	20375	0	0										0		
347956	0	0					2515	0	37660					0	0	0			0	9562	0	0										0		
348159	0	0					4274	0	29770					26563	0	0			0	13452	0	0										2		
348720	47774	0					644	58297	225209					0	0	0			0	0	0	0										0		
349129	928	0					640	125787	6098					0	0	0			12607	0	0	0										0		
349343	0	7881					415	0	27229					0	0	0			0	5558	0	0										0		
350657	0	1230					18	0	22671					0	0	0			0	6456	0	0										0		
350750	0	0					812	0	0					10000	0	0			0	0	0	0										0		
351131	0	0					0	0	22838					0	0	0			0	6658	0	0										0		
351560	396	0					1033	396	0					0	0	0			0	0	0	0										0		
