"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1545	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDJ451	RCFDJ454	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCFDPV05	RCFDPV06	RCFDPV07	RCFDPV08	RCFDPV09	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLE75	RCONLG24	RCONLG25	RCONPR04	RCONPR05	RCONPR06	RCONPV05	RCONPV06	RCONPV07	RCONPV08	RCONPV09	RIADG377	
2356091																																																																				0	12835	18811		6958			68145	20547		8260	404909	0	0	0	132833	1046	65336	112788	16383	17472	41902	41481	2610	12547	87159	33850	81104	55669	13585	559				0	155			9531	15635	38147	64176			0			66	143														92443	0	0	0	66		0	1705	0	1960	0	0	0	0	0			0	0	0	0	0	4165	0	0	CONF	CONF	0	0	0							
2358769																																																																				0	23918	36537		18013			137705	17283		5655	738700	0	0	9107	31042	11097	14514	95291	326	3298	8708	11897	2162	3791	136615	52254	153417	223913	131148	2003				0	689			6582	19180	146892	226709			0			0	0														239648	0	0	0	55		0	0	0	2777	0	0	0	0	0			0	0	0	0	0	54621	55	0	CONF	CONF	0	0	0							
2362458	1847514			0	0	0	0		0	0	1847549	0	0			1236	95	1	35	65	1262	1833	0	0	0	0	0	0	19	851						0	0	0	0	0	0	0	0	0	0	0	0	0	0	88889	0	0	0	0	0	0	0	0	0	0	0	16							0	9	0	0	0	0		1643	0	0	1847549	0	0		1844096	1766	387450		137359	162294	99316	26953	150159	1242750							0	0	0	0	19			0	0	0	0			83680	215325	0	0	1341													0						0	0			0	0	0	0	0	0				0				16		1643	CONF	CONF	0	0	0						0	
2371816																																																																				0	0	33939		0			50086	4524		0	319199	155	0	0	96037	6408	48422	136876	35407	20428	36187	3939	76	0	118513	33958	31528	29093	715	2558				0	13			666	20519	49576	57163			0			213	0													0	34836	0	0	0	213		0	191	0	99	0	0	0	0	0			0	0	0	0	0	133	0	0	CONF	CONF	0	0	0						0	
2390929																																																																				0	0	195867	0	0	713516	0	713516	58835		636	2724399	0	277400	44334	241878	1394	80302	529560	3600	7408	43013	39493	27165	120315	646701	171191	759460	581451	314770	3000	0	0	0	0	4620	0		21369	156496	387954	650771	0	277400	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		1413617				0	1060	0	1060	0	5534	0	0	0	0	0	0	0	0	0	0	0	0	7069	0	0	CONF	CONF	0	0	0							
2391588																																																																				0	2770	5180		258			35493	6364		380	210944	0	43	0	57013	2282	33965	56560	1079	8759	23432	14823	2658	6187	45577	26347	35925	39798	6091	193				0	11			19097	11856	27919	40573			0			0	0													7226	114442	0	0	0	193		0	8	0	601	0	0	0	0	0			0	0		0	0	1096	193	0	CONF	CONF	0	0	0						587	
2396592																																																																				0	5042	21620		100			32237	5658		0	413302	0	0	0	113346	8737	5227	161701	13508	12372	31829	28129	16711	10251	88823	46998	84641	50127	21396	5274				0	0			24000	44045	96878	54231			0			0	0													0	121328	0	0	0	0		0	19	0	4293	0	0	0	0	0			0	0	0	0	0	3096	0	0	CONF	CONF	0	0	0						0	
2396604																																																																				0	10178	10294		2201			33427	24372		0	230522	0	0	1383	57335	1238	13898	43621	2331	737	1029	12150	17588	23500	9292	31261	14940	16000	49329	51955				0	183			21985	11368	23191	12549			0			0	0													0	0	0	0	0	298		0	46	0	11539	0	0	0	0	123			175	0	0	87	0	10616	0	152	CONF	CONF	0	1	400						0	
2398701																																																																				0	0	111337		0			249890	0		0	487125	0	0	10028	62401	0	0	101609	0	15316	31544	12456	3085	0	223406	20985	113809	34159	5024	0				0	0			0	0	7974	45455			0			0	0														188693	0	0	0	1931		10028	40	0	0	0	0	1931	0	0			0	0	0	0	0	0	0	0	CONF	CONF	0	0	0							
2451240																																																																				0	0	71069	0	0	133057	0	133057	0		0	486664	525	0	0	7314	0	7314	50590	6965	146	203	0	0	0	263218	21852	55768	49882	84523	1928	0	0	0	0	0	0		0	1622	35844	226783	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		467221				0	0	11500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0							
2465881																																																																				0	102355	7819		167374			168094	23107		8716	928882	195	0	0	200361	11546	182844	266061	6231	26863	83290	69355	9546	4581	311988	42709	126507	162362	61586	22262				2893	164			7134	15204	105881	44483			0			0	452														267474	0	0	0	0		0	2249	0	52267	0	0	0	0	0			0	0	0	0	0	9430	0	0	CONF	CONF	0	0	0							
2467670																																																																				0	0	0		0			438	2936		0	55252	41	0	0	3738	0	0	4254	0	0	3187	352	198	0	14430	1813	17248	12063	6001	0				14	0			5118	4618	6293	32128			0			0	0													0	0	0	0	0	0		0	10	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF	0	0	0						0	
2471239																																																																				0	10979	435484	0	0	1019901	0	1019901	0		0	3923917	0	0	0	25817	41	11826	1657219	4897	11177	3989	1977	798	2934	2959527	94571	487203	164605	35723	27480	0	0	0	0	0	0		10839	171260	1196973	1052397	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	853056				106746	0	0	0	0	0	0	21594	0	44216	25950	14986	0	0	0	0	0	0	226	14986	0	CONF	CONF	0	0	0						0	
2482824																																																																				0	95185	56581		119806			366977	71038		4273	1581727	0	0	0	245826	17283	153154	511804	50922	60058	41912	18475	12698	60891	464822	266964	269879	153382	74425	86832				0	0			100216	88642	151355	222081			0			149	494													0	577740	0	0	0	149		0	1946	0	19471	0	0	0	0	0			0	0	0	0	0	21047	0	2176	CONF	CONF	0	0	0						0	
2489805		0	1540000	86510000	0	0	0	219000	0	0	174390000	0	704000	72033000	156000	79991000	81096000	7284000	10613000	2272000	825000	44000	0	312000	0	0	0	0	6000	0		0	0	85000	5422000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64630000	405000	1717000	5796000	0	0	0	0	397000	0	0	0	594000	0	0	5796000	0	0		0	1540000	86510000	0	0	0		219000	0	0	174390000	0	0		72033000	156000	39714000		402000	1067000	3917000	5920000	29215000	31305000							312000	0	0	0	6000			0	0	85000	5422000			0			8000	48000													0						1717000	5796000			0	0	0	0	0	0				0				594000		9000	CONF	CONF	0	0	0	0	0	5796000	0	0	0	
2490285																																																																				0	4771	0		23011			5249	0		2353	41355	0	0	0	10	0	0	21553	0	5	6	0	0	0	20395	5451	5845	7893	755	119				0	0			0	0	17	3346			0			0	0														0	0	0	0	0		0	17	0	694	0	0	0	0	0			0	0	0	0	0	1887	0	0	CONF	CONF	0	0	0							
2497181																																																																				0	99008	194672		27647			213595	54421		1464	1457393	808	0	396	227889	10120	63027	451494	12026	42315	62265	58000	38186	14186	373404	152373	275497	278036	147812	3049				0	1843			99648	149887	130165	232800			0			1166	0													0	736410	0	0	0	16778		1717	670	0	6108	15122	0	490	0	0			0	0	0	0	0	6547	0	0	CONF	CONF	0	0	0						0	
2502825																																																																				0	0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0	0	0			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF	0	0	0							
2505424																																																																				0	2882	7376		720			19675	6537		5389	296684	0	0	0	100580	4955	58972	43415	2311	14917	30129	41234	10632	1176	21054	24695	77337	68126	4870	0				0	271			6434	19568	88387	29536			0			0	0														122979	0	0	0	0		0	12	0	3292	0	0	0	0	0			0	0	0	0	0	1070	0	0	CONF	CONF	0	0	0							
2505451																																																																				0	647	12742		5			20154	27560		0	319354	200	0	0	48143	2106	5341	89991	6617	6068	11306	18617	5337	198	77705	40890	57333	54698	40785	0				0	25			21839	32562	67637	78849			0			0	0														113393	0	0	0	19		0	33	0	3131	0	0	0	0	0			0	0	0	0	0	4121	19	0	CONF	CONF	0	0	0							
2505460																																																																				0	9349	1156		25242			46626	0		0	328961	0	0	3449	119003	2294	29640	81959	6512	16371	49266	44520	707	593	28501	46068	57096	74189	4045	0				0	0			2277	40710	23561	21898			0			0	0														130529	0	0	0	237		0	23	0	20754	0	0	0	0	0			149	0	0	143	0	16068	88	0	CONF	CONF	0	0	0							
2508751																																																																				0	0	129533	0	14159	1606313	0	1606313	29980		3670	3787310	0	54656	532884	907621	2265	139240	1346118	340354	2772	25209	18291	105251	395181	1027239	783684	218494	311394	500189	30134	0	0	0	0	7259	0		13164	102791	103620	323370	0	54656	0			0	57129	0	0	0	0	0	0	0	0	0	0	0	0		1980996				0	872	108895	872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379142	0	1960	CONF	CONF	0	0	0							
2515320																																																																				0	0	46742		0			103071	498		0	1079801	3253	0	0	344546	2114	308580	123479	0	48	1783	536	5446	336237	21911	101520	279116	208161	111715	16086				0	0			3187	29989	261322	248888			0			0	0													0	530145	0	0	0	331		14375	2539	0	0	0	0	0	0	0			0	0	0	0	0	25783	331	0	CONF	CONF	0	0	0						0	
2529176																																																																				0	2961	29322		172			10946	3380		0	160883	590	0	0	58199	1468	11926	8693	1569	457	833	4417	12512	38411	8311	6931	22274	35900	29858	0				0	40			124	8354	12998	24564			0			0	0														42393	0	0	0	0		2250	387	0	1833	0	0	0	0	0			0	0		0	0	4475	0	2	CONF	CONF	0	0	0							
2531562																																																																				0	0	35641		0			8619	7825		0	95273	20	0	0	17945	1417	17596	47518	7928	1183	4724	2110	1652	0	33293	5114	32538	6405	0	0				0	0			0	103	6425	17185			0			0	0														53237	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0		0	0	133	0	0	CONF	CONF	0	0	0							
2531991	0			0	0	0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0		0	0	0	0	0	0		0	0	0		0	0	0	0	0	0							0	0	0	0	0			0	0	0	0			0			0	0													0						0	0			0	0	0	0	0	0				0				0		0	CONF	CONF	0	0	0						0	
2533043																																																																				0	0	15931		0			200	1688		0	97532	0	0	0	33317	0	10028	20600	6930	5819	8842	8973	143	2610	8305	6776	24979	21286	2870	0				0	0			1576	3096	21825	18415			0			0	0														93684	0	0	0	0		0	1484	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF	0	0	0							
2536633																																																																				0	13101	2248		11762			8762	2927		0	103941	0	0	0	33336	2005	1613	32981	1300	4721	12055	13130	1735	264	11411	15549	13654	18658	10075	1260				0	5			5661	3613	9769	8296			0			0	0														60928	0	0	0	0		0	0	0	1910	0	0	0	0	0			0	0	0	0	0	546	0	0	CONF	CONF	0	0	0							
2539960																																																																				0	174289	2586		263620			89953	690		16255	669938	0	0	0	38040	2276	23327	298076	1905	1804	15149	3846	2892	12445	309901	30484	151578	58661	37998	40810				0	182			3082	14826	45560	7284			0			0	0													0	76583	0	0	0	0		0	1071	0	8629	0	0	0	0	0			0	0	0	0	0	1595	0	0	CONF	CONF	0	0	0						0	
2562137																																																																				0	48778	2544		36587			4645	1611		143	137856	0	0	0	25879	968	0	43392	677	1580	4938	10402	4597	3685	41363	5758	15537	22290	25292	1738				0	30			2811	3625	2556	6144			0			0	0														43357	0	0	0	0		0	156	0	723	0	0	0	0	0			0	0	0	0	0	656	0	0	CONF	CONF	0	0	0							
2562164																																																																				92018	12199	367872	0	5	343848	0	343848	292715		10912	3820747	7298	0	3969	164352	9648	105560	766223	13047	24883	38137	27025	20697	40563	1698047	194668	696207	692218	350395	1191	84998	7020	0	684223	14474	0	14657	37395	184680	374655	531130	0	0	0			0	38	0	0	0	0	0	0	0	0	0	0	0	0		895521				25763	16852	18214	16852	22189	335	0	0	0	0	0	536	0	25227	0	0	0	3038	672518	536	85	CONF	CONF	0	0	0							
2567123																																																																				0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0						0	
2568063																																																																				0	0	0		0			115775	0		0	500482	0	0	0	0	0	0	58190	0	0	0	0	0	0	27974	40815	86467	173350	170346	0				21981	11429			0	4968	86016	0			0			0	0													0	0	0	0	0	507		0	0	1	40174	0	0	0	184	0			80	0	0	0	79	220139	243	0	CONF	CONF	0	0	0						0	
2576134																																																																				0	0	0		0			1339850	0		0	2147644	0	0	0	0	0	0	2107903	0	0	0	0	0	0	1069935	1037968	30937	0	5216	0				91334	0			0	0	42	5216			0			0	0													0	157346	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	711202	0	0	CONF	CONF	0	0	0						0	
2577739																																																																				0	2518	0		227			4175	4268		0	51817	0	0	0	9520	692	125	12379	2310	271	1705	2820	2247	168	10221	3018	11552	5943	9865	1593				0	86			4239	7262	8611	8751			0			0	0													0	9520	0	0	0	0		0	0	0	231	0	0	0	0	0			0	0		0	0	1237	0	0	CONF	CONF	0	0	0						0	
2580243																																																																				0	461	59627	0	0	104927	0	104927	9036		0	847316	0	0	919	133092	3433	26754	222949	23621	12082	18751	17914	15657	44752	168175	115052	207165	188534	34666	631	0	0	0	629	24	0		1308	53767	114673	364299	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		638579				0	1118	0	1118	0	62	0	0	0	0	0	0	0	0	0	0	0	0	860	0	389	CONF	CONF	0	0	0							
2587916																																																																				0	2468	6811		0			28951	20487		2566	475615	0	0	0	210599	3445	181157	10601	4012	25191	16689	56886	86893	20928	41304	24098	31182	55903	101696	10737				0	120			4548	9320	80767	96400			0			0	0													0	235871	0	0	0	0		0	8544	0	267	0	0	0	0	0			0	0	0	0	0	322	0	0	CONF	CONF	0	0	0						0	
2594240																																																																				0	12996	242449		2732			535048	34010		0	2731516	-8699	0	11752	574011	8460	14877	437270	29199	30699	222905	90883	51683	148019	533706	170350	699882	425640	281536	32589				0	760			11647	115842	412363	764688			0			0	623														1415593	0	0	0	0		0	6019	0	42	0	0	0	0	0			0	0	0	0	0	1750	0	0	CONF	CONF	0	0	0							
2594419																																																																				0	0	0	0	0	9454	0	9454	13868		0	153015	0	0	0	78133	1059	23325	11874	2587	2038	1858	3550	22321	45780	18507	8855	17905	14162	14896	556	0	0	0	0	4285	0		3177	6047	31284	4888	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76114				0	11	0	11	0	56	0	0	0	0	0	0	0	0	0	0	0	0	753	0	0	CONF	CONF	0	0	0						0	
2596646																																																																				0	71604	140751		21442			431930	68206		10424	2782537	0	0	0	588070	27169	156030	1356604	128278	126979	231002	68024	8630	22571	617980	483662	737508	212010	132415	4709				7027	2764			239146	257337	450238	275803			0			0	1024													0	1132263	0	0	0	0		0	1297	0	8664	0	0	0	0	0			0	0	0	0	0	180665	0	0	CONF	CONF	0	0	0						0	
2597223																																																																				0	0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0	0	0			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF	0	0	0							
2597232																																																																				0	0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0	0	0			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF	0	0	0							
2598396																																																																				0	1191	9510		20			12989	6247		49	126971	0	0	0	19748	2537	4086	26944	1320	2907	6926	6375	1433	787	20599	11592	22311	49361	2935	214				0	146			561	3796	35595	34096			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		18959				0		0	23	0	265	0	0	0	0	0			0	0		0	0	198	0	0	CONF	CONF	0	0	0							
2600039																																																																				0	0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0	0	0			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	CONF	CONF	0	0	0							
2602828																																																																				0	45	2546		199			17651	2166		0	89152	185	0	0	11050	1562	7861	24686	100	1068	1925	7786	110	62	537	22981	25588	26742	2432	0				0	8			8228	4829	32310	7280			0			0	0														40384	0	0	0	0		0	0	0	971	0	0	0	0	0			0	0		0	0	492	0	0	CONF	CONF	0	0	0							
2605566																																																																				0	0	0	0	0	0	0	0	0		0	669503	0	0	0	0	0	0	2554	0	0	0	0	0	0	164	2390	77118	324817	265014	0	0	0	0	0	0	0		0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	669503	0	0	CONF	CONF	0	0	0							
2607412																																																																				0	0	13301		0			807	53		0	107043	0	0	121	37208	1383	26334	13723	2394	11321	3543	7605	11912	433	10565	18476	10780	8793	21092	0				0	541			2595	0	25363	25784			0			0	0														36837	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0		0	0	8	0	0	CONF	CONF	0	0	0							
2608754																																																																				0	4000	359223	0	1670	1042227	0	1042227	81266		34943	4635332	0	344	121633	778478	21948	624213	978009	54264	33706	157551	242892	210641	76736	3021214	138605	369358	217657	69160	36693	0	0	0	1194	1143	0		72794	302524	688770	1038439	0	344	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		1050512				8133	107910	87982	107910	0	7713	0	0	0	0	0	8133	0	0	0	0	0	0	2764	8133	3231	CONF	CONF	0	0	0							
2610784																																																																				0	0	4724		0			4559	3169		0	96630	0	0	0	14324	1033	1790	16547	854	2897	6468	3484	621	0	3687	13167	30222	27353	5027	0				0	982			0	242	25530	39823			0			461	0													0	65693	0	0	0	461		0	0	0	164	0	0	0	0	0			0	0		0	0	2080	0	0	CONF	CONF	0	0	0						0	
2614344																																																																				0	6166	7276		0			16530	29221		1168	293676	0	0	0	90670	3050	84496	69747	12386	32721	13664	19671	8905	2926	67567	64313	31659	27301	9138	2639				0	278			28056	16321	36607	40992			0			0	0														90670	0	0	0	0		0	123	0	6258	0	0	0	0	0			0	0	0	0	0	10960	0	0	CONF	CONF	0	0	0							
2615190																																																																				0	0	0	0	0	0	0	0	0		0	8915993	0	0	0	0	0	0	13150	0	0	0	0	0	0	6267041	114607	1186856	900397	394699	5525	0	0	0	6289466	0	0	215172	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		4629719				18505	0	0	0	18505	0	0	0	0	0	0	0	0	18505	0	0	0	0	2626527	0	0	CONF	CONF	0	0	0							
2615220																																																																				0	41083	0		7430			26887	669		674	227652	0	157	0	99708	9054	3275	19631	5173	5561	15977	24339	25722	22936	18398	27218	25376	35441	19967	1544				0	3			3900	0	20069	12718			0			0	0														151713	0	0	0	0		0	296	0	1773	0	0	0	0	0			0	0		0	0	3231	0	0	CONF	CONF	0	0	0							
2618780																																																																				0	22170	1877623	5826	2955	8361579	77396	8438975	3979		130664	24044563	78173	200294	623168	456823	0	440991	10774266	137197	51308	98724	54585	114061	948	22496015	129754	244308	432256	169790	72549	0	0	0	0	90337	4416		275200	741404	813704	1539470	0	200294	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		16739998				14679	256297	9255038	262123	0	0	0	0	0	0	0	14679	0	0	0	0	0	0	11977	14679	0	CONF	CONF	0	0	0	6832941	583725	630336	543928	664108		
2619714																																																																				0	55003	9036		30647			22084	12404		173	301844	0	0	0	67173	1579	19593	106629	13245	14948	18787	13582	161	6415	87904	37375	73318	23973	10746	1009				0	0			4352	10505	70880	12481			0			0	0														166572	0	0	0	0		0	70	0	3575	0	0	0	0	0			0	0	0	0	0	1882	0	0	CONF	CONF	0	0	0							
2621285																																																																				0	680	1757		0			23571	12089		175	153655	0	0	0	24771	192	2227	58038	1851	3151	3510	16212	46	0	41026	12652	39399	25505	10261	0				0	483			4893	6983	43031	34914			0			0	0													0	49595	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0		0	0	116	0	0	CONF	CONF	0	0	0						0	
2621940																																																																				0	7225	0		6175			8952	1366		0	92916	0	0	0	0	0	0	21652	0	0	0	0	0	0	31909	8315	18516	19397	14704	0				0	6			0	2016	21824	24121			0			0	0													0	0	0	0	0	0		0	111	0	20038	0	0	0	0	0			0	0	0	0	0	1082	0	0	CONF	CONF	0	0	0						0	
2624400																																																																				0	442	100266	0	0	627768	0	627768	19895		0	1603874	0	22440	2526	121607	1407	66289	682301	6545	4288	14969	12455	55122	27946	771344	481818	69461	96453	53019	1136	0	0	0	0	8272	0		16306	75985	80619	217515	0	22440	0			0	282	0	0	0	0	0	0	0	0	0	0	0	0		871327				0	99	101676	99	0	20	0	0	0	0	0	0	0	0	0	0	0	0	209557	0	1136	CONF	CONF	0	0	0							
2625724																																																																				0	197	55157		0			79434	0		0	1129204	0	0	0	94993	287	22124	190727	8946	13220	22077	50715	0	35	378968	155032	273731	197854	24163	0				0	0			0	84395	375410	439015			0			0	0														449655	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	316	0	0	CONF	CONF	0	0	0							
2631172																																																																				0	32283	44369	0	7137	43212	0	43213	5033		5084	328732	0	0	0	46454	657	23932	51823	1068	2105	8179	12600	17107	5395	80390	23752	89432	74167	14162	0	0	0	0	0	421	0		2179	17699	42818	73972	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		227164				0	8	3314	8	0	375	0	0	0	0	0	0	0	0	0	0	0	0	3716	0	0	CONF	CONF	0	0	0							
2631846																																																																				0	0	76940	482	0	133434	0	133434	17782		14198	762954	0	13511	0	68381	6973	5340	98008	552	7599	23859	29479	6892	0	30027	59831	200704	135911	251182	13548	0	0	0	0	153	0		26496	23772	131225	216209	0	13511	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		128031				0	36	30956	518	0	196	0	0	0	0	0	0	0	0	0	0	0	0	2210	0	85	CONF	CONF	0	0	0							
2634191																																																																				10000	802228	1019484	2138	480633	1649101	0	1649101	1076201		964591	20966982	0	78307	144669	3098023	106205	1657324	2753444	68398	243862	644680	491616	1028806	607077	3162805	1506067	3864239	4103236	3984305	1199404	0	10000	0	3312	22503	28801		519255	2026594	3950726	4859173	0	78307	0			1026	2543	2749047	2802974	0	338483	338666	0	72811	71407	0	0	0	0	0	12149092				12568	70502	16428	72640	0	72752	0	0	0	282	0	3497	0	7763	649	7114	0	0	138826	3497	297	CONF	CONF	0	0	0	13070	0	0	0	3358	0	
2634351																																																																				0	26744	97599	0	20638	1332667	0	1332667	54090		0	2709234	0	3986	20219	187143	1450	107653	856681	2382	4471	18732	38461	80022	41722	675241	935235	338727	409829	159899	1730	0	0	0	0	1	0		23155	40632	223873	312375	0	3986	0			0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	1230876				65	33472	95655	33472	0	881	0	0	0	0	0	65	0	0	0	0	0	0	254873	65	817	CONF	CONF	0	0	0						0	
2641827																																																																				0	0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0	0	0			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF	0	0	0							
2643595																																																																				0	0	87656		0			0	0		0	231443	1390	0	0	49147	0	46360	30887	3764	7790	10451	21018	6109	15	41446	26969	52622	41282	20165	0				0	0			17388	12736	10367	46753			0			44	0													0	154316	0	0	0	316		0	8736	0	0	0	0	0	272	0			0	0	0	0	0	50	0	0	CONF	CONF	0	0	0						0	
2649177																																																																				3985	0	2128		1046			342250	0		0	478773	0	129338	0	0	0	0	225418	0	0	0	0	0	0	180041	45377	116534	120027	13855	1156				0	0			0	0	0	0			0			0	0														0	0	0	0	1449		0	26	0	0	0	0	0	0	0			0	0	0	0	0	0	1449	0	CONF	CONF	0	0	0							
2651899																																																																				0	0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0	0	0			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF	0	0	0							
2652092																																																																				0	0	1142544	0	0	974895	0	974895	56629		395265	7371109	18819	0	230870	178520	5048	2168	2732371	18741	16313	102025	17122	12886	6404	4263469	471045	1280689	550898	371554	81316	0	0	0	0	822	0		90115	1134596	1248669	1878191	0	0	0			380	0	0	0	0	0	0	0	0	0	0	0	0	0	515469	3461809				232778	102322	182156	102322	0	0	6444	35963	80099	0	80384	22116	0	7392	0	0	0	0	156	22116	2108	CONF	CONF	0	0	0	182156	0	0	0	0	10606	
2654911																																																																				0	0	0	0	0	0	0	0	0		0	2855990	2473	0	0	2858463	0	1447576	317	28883	138354	147084	327560	1684705	518527	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0			2501	3814	0	0	0	0	0	0	0	0	0	0	0	0		1990243				2501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0							
2661861																																																																				0	15792	93710	0	4800	71316	0	71316	2277		0	582574	2386	0	0	34647	499	26847	37689	1680	2151	5169	1712	4260	19675	56324	53841	130600	98556	79317	127827	0	0	0	0	607	0		5295	42399	154323	157396	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		99852				672	15	0	15	0	312	0	0	0	0	0	0	0	672	672	0	0	0	1572	0	20	CONF	CONF	0	0	0							
2666400																																																																				0	0	24859		0			130609	32953		0	1309811	0	0	0	85477	0	12400	164125	12400	2	10573	13558	3511	45432	352499	58983	193388	350665	267959	160				0	2529			9684	39375	57393	142939			0			0	0														163593	0	0	0	843		0	186885	0	542696	0	0	0	0	0			843	0	0	843	0	54412	0	0	CONF	CONF	0	0	0							
2667920																																																																				0	0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0	0	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0		0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF	0	0	0						0	
