"IDRSSD"	RCFDJJ03	RCONJJ03	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADJH88	RIADJH89	RIADJH90	RIADJH91	RIADJH92	RIADJH93	RIADJH94	RIADJH95	RIADJH96	RIADJH97	RIADJH98	RIADJH99	RIADJJ00	RIADJJ01	RIADJJ02	RIADMG93	RIADMG94	
560830		0	695	88	11	0	600	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
561145		0	5313	0	0	0	5394	81	0				8	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0		
561574		0	14487	2577	521	0	13693	2304	0				0	0	0	0	0	0	36	0	-32	0	0	4	0	0	0	-14		
561659		0	11208	675	36	0	10608	111	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	
561864		0	11730	7949	79	0	9814	6112	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	361		
562058		0	6620	1405	51	0	6169	1005	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35		
563233		0	2183	634	14	0	1570	35	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
563336		0	912	30	3	0	889	10	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
563457		0	230	0	1	0	239	10	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
563934		0	340	-278	290	0	328	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
564052		0	2936	0	0	0	2936	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
564324		0	5141	452	62	0	4724	97	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
564463		0	2456	430	97	0	2392	463	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10		
564557	0		15587	2175	130	0	13695	413	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-200	0	
564678		0	852	53	0	0	799	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	
564838		0	1550	299	28	0	1306	83	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34		
565143		0	696	45	15	0	673	37	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	
565170		0	1639	41	0	0	1987	389	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
565536		24	1285	0	4	0	1295	14	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
565750		0	18366	9413	280	0	14642	5969	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-53		
565844		0	879	93	1	0	792	7	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	
566056		0	2564	300	7	0	2254	12	15				40	4	0	-15	0	29	0	0	0	0	0	0	0	0	0	0		
566243		0	1788	1240	8	0	2077	1537	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
567240		0	2215	66	2	0	2156	9	0				1	0	66	0	0	67	0	0	0	0	0	0	0	0	0	48		
567679		0	1705	123	10	0	1667	95	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
567736		0	1550	0	8	0	1581	39	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
568126		0	3125	310	0	0	2815	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100		
568135		0	2961	0	280	0	2736	55	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
568359		0	8830	2811	32	0	13947	7960	0			144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-35	0	
568377		0	258	107	5	0	197	51	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
568470		0	17506	782	568	0	16911	755	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-987	0	
568939		0	2139	117	12	0	2114	104	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-17		
570558		0	1765	125	6	0	1664	30	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
570651		0	513	27	54	0	432	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
571135		0	493	-65	7	0	580	29	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	
571265		0	7880	1594	167	0	7295	1176	0				149	0	5	0	0	154	0	0	0	0	0	0	0	0	0	51	0	
571920		0	2497	391	15	0	2428	337	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
571957		0	245	20	16	0	254	45	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29		
572347		0	685	150	2	0	629	96	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	
572374		0	64771	0	1317	0	64760	1306	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	
572459		0	4317	369	37	0	3947	36	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81		
572655		0	2626	35	0	0	2617	26	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
573036		0	6529	1470	5	0	5424	370	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107		
573335		0	4867	700	160	0	4383	376	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30		
574079		0	1850	108	3	0	1761	22	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12		
574949		0	10026	3398	51	0	8020	1443	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71		
574976		0	11399	3002	430	0	12748	4781	0				16	0	-3	0	0	13	0	0	0	0	0	0	0	0	0	-25		
575133		0	252	0	6	0	248	2	0				1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0		
575254		0	45131	4925	1115	0	43237	4146	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	0	
575348		0	971	0	43	0	994	66	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19		
575375		0	1735	96	0	0	1678	39	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	
575759		0	5581	690	332	0	5026	467	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
575834		0	5478	530	13	0	4946	11	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20		
576354		0	886	-122	143	0	933	68	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
576578		0	890	-25	0	0	915	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-27		
576608		0	13411	-255	54	0	13915	303	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	
576644		0	5710	1085	1199	0	6283	2857	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135		
576952		0	3119	280	52	0	2951	164	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
577128		0	75676	41680	3468	0	63349	32821	0				238	0	-2	0	0	236	0	0	0	0	0	0	0	0	0	482	0	
577137		0	6715	550	0	0	6165	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-101	0	
577230		0	197	0	1	0	198	2	0				0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0		
578116		0	3348	35	44	0	3415	146	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9		
578237		0	555	0	14	0	554	13	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
578255		0	20264	1500	361	0	19165	762	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
578554		0	1182	0	6	0	1180	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
578741		0	3730	286	0	0	3444	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10		
578862		0	281	0	0	0	291	10	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	
579140		0	4684	410	3	0	4279	8	0				15	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0		
579319		0	169	0	0	0	169	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
579364		0	4164	275	9	0	3995	115	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-150		
579636		0	2204	-4	130	0	2180	102	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4		
580155		0	13342	5691	569	0	10532	3450	0				1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-36		
580548		0	4305	600	39	0	4780	1114	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	
580847		0	1717	155	4	0	1661	103	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-25		
580874		0	2162	-79	2	0	2239	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8		
581237		0	548	0	1	0	548	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
581358		0	2215	750	17	0	2070	622	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
582654		0	1717	120	6	0	1599	8	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
582878		0	411	-1	3	0	422	13	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
582953		0	5036	538	47	0	4616	165	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
582971		0	10188	372	359	0	9531	74	0				0	0	28	0	0	28	0	0	0	0	0	0	0	0	0	18		
583071		0	1882	-73	36	0	1968	49	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65		
583268		0	8586	875	221	0	8670	1180	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	475		
583352		0	6700	680	7	0	6216	203	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
583754		0	4628	49	0	0	4579	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34		
583905		0	9285	397	43	0	8968	123	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93		
584377		0	9316	-388	177	0	9578	51	0				195	0	0	0	0	195	0	0	0	0	0	0	0	0	0	-41	0	
584724		0	4261	624	48	0	4026	437	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
584920		0	36504	5191	1030	0	32034	1751	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-101		
585749		0	8592	1250	142	0	8098	898	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
586027		0	6241	2855	3303	0	6237	6154	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
586072		0	11827	0	44	0	11889	106	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
586335		0	555	46	14	0	536	41	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
586960		0	1010	446	3	0	569	8	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20		
587677		0	2721	70	14	0	2658	21	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85		
587800		0	84736	34809	2363	0	72641	25077	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	
588245		0	2854	180	253	0	2453	32	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
588348		0	3476	1000	0	0	3487	1011	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
589158		0	1857	200	0	0	1657	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
589523		0	11910	1393	307	0	11248	1038	0				0	0	0	0	0	0	70	0	-70	0	0	0	0	0	0	0		
589943		0	17864	3001	277	0	16009	1423	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	
590220		0	6420	757	181	0	5824	342	0				68	0	-23	0	0	45	0	0	0	0	0	0	0	0	0	-8	0	
590640		0	5152	1825	192	0	3901	766	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-100		
590976		0	7599	1695	3	0	7944	2043	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-370		
591209		0	1352	-152	0	0	1504	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-14		
591320		0	6295	635	131	0	5667	138	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	
591357		0	602	98	22	0	644	162	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27		
591366		0	4352	0	35	0	5126	809	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	
592448		0	13852	-693	402	0	16541	2398	0				60	0	-60	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	
592550		0	813	300	0	0	817	304	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
592644		0	8268	656	27	0	8616	1031	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-294		
593007		0	45276	22031	535	0	35728	16089	3071				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	441	
593052		0	10481	411	95	0	11282	1307	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217		
593249		0	3123	191	88	0	2969	125	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
593333		0	1102	100	7	0	1039	44	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
593771		0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
593940		0	490	57	0	0	479	46	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
594433		0	17459	2018	344	0	16519	1422	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375		
594451		0	10478	972	400	0	11516	2410	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196		
594853		0	11887	0	157	0	12284	554	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400		
594938		0	3783	411	0	0	3405	33	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
594947		0	44374	1200	169	0	44150	1145	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	
595270		22047	221325	8037	1771	0	216977	5460	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	25014	3812	0	
595337		0	2080	240	1	0	1882	45	2				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
595430		0	9328	2370	837	0	7882	1761	0				17	0	-15	0	0	2	0	0	0	0	0	0	0	0	0	1685	0	
595869	0		195911	69866	2017	0	161765	37737	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2765	27	
595944		0	814	40	0	0	774	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
596062		0	13815	1597	230	0	13639	1651	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
596156		0	6587	719	21	0	6236	389	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	
596277		0	275	67	5	0	247	44	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
596455		0	2030	0	21	0	2047	38	0				83	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0		
596978		0	1826	46	17	0	1763	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		
597041		0	910	5	0	0	980	75	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
597313		0	5171	445	34	0	4802	110	0				30	0	4	0	0	34	0	0	0	0	0	0	0	0	0	22		
597452		0	3994	1540	41	0	3807	1394	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10		
597546		0	4444	525	34	0	3913	28	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
597658		0	1895	70	344	0	1686	205	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
598002		0	5874	750	32	0	5831	739	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	
598048		0	7667	1148	97	0	6608	186	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-16		
598132		0	794	120	28	0	689	43	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
598543		0	801	70	13	0	792	74	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
599643		0	2008	448	30	0	1566	36	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
599764		0	41090	3700	565	0	38352	1527	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1500	0	
600419		0	10975	1985	98	0	8906	14	0				97	0	-69	0	0	28	0	0	0	0	0	0	0	0	0	-112		
601032		0	205	33	2	0	187	17	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	
601041		0	1484	325	46	0	1306	193	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601050		0	179468	57413	9354	0	162742	50041	0	0	5100		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1275	0	
601153		0	1722	0	14	0	1759	51	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100		
601416		0	47386	10249	10909	0	48028	21800	0				2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1390	0	
601443		0	4669	0	8	0	4675	14	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
601658		0	9548	700	26	0	8868	46	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
602543		0	3407	1075	47	0	2638	353	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
602842		0	125	14	0	0	115	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
603232		0	900	150	56	0	1455	761	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
603540		0	1225	15	0	0	1210	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45		
603559		0	414	-10	22	0	402	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10		
603755		0	492	90	5	0	508	111	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
604024		0	4866	336	27	0	4604	101	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-21		
604033		0	91	10	0	0	94	13	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
604547		0	3605	532	16	0	3076	19	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10		
604640		0	619	192	0	0	702	275	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	
605571		0	243	20	0	0	223	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
605610		0	2354	103	2	0	2272	23	0				6	0	48	0	0	54	0	0	0	0	0	0	0	0	0	7		
605656		0	4890	1179	37	0	4192	518	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
606046		0	495093	105000	13441	0	460793	107365	23224				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6000	0	
606176		0	11725	5105	515	0	8172	2067	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-360		
606653		0	14665	1796	385	0	12598	114	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
607146		0	4769	0	20	0	4762	13	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
608358		0	715	40	6	0	1014	345	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
608844		0	3614	0	42	0	3573	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
609010		0	4162	160	18	0	4035	51	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4		
609467		0	2517	-292	0	0	2809	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3		
609476		0	2397	0	114	0	2301	18	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
609609		0	5087	267	75	0	4745	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4		
609832		0	1468	120	52	0	1298	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-55		
610128		0	3754	0	174	0	3697	117	0				65	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0		
610164		0	3728	1419	335	0	3203	1229	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13		
610539		0	667	206	9	0	548	96	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	
610557		0	2517	-234	58	0	3195	502	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61		
610913		0	2638	320	104	0	2382	168	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3		
611031		0	2996	210	57	0	2732	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
612159		0	5165	424	14	0	4853	126	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
612878		0	1064	90	17	0	984	27	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
613008		0	189877	65469	2208	0	169984	56804	9020				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	
613156		0	3350	48	106	0	3370	174	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
613343		0	15169	1244	1695	0	14301	2071	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87		
613400		0	19006	10119	1669	0	16167	8949	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613558		0	10435	961	7	0	9582	115	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-14		
613679		0	4945	40	113	0	5115	323	0				0	0	0	0	0	0	118	0	0	0	5	113	0	0	0	-40	0	
613839		0	4444	888	4	0	3558	6	0				76	0	-3	0	0	73	0	0	0	0	0	0	0	0	0	39		
613950		0	27796	21590	4449	0	26463	24706	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-434		
613978		0	1200	20	0	0	1180	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
614256		0	504	41	1	0	464	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
614313		0	16114	1275	17	0	15096	279	5				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	
614368		0	7949	250	309	0	9808	2418	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-191		
614751		0	3445	180	4	0	3281	20	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
614948		0	1927	250	0	0	1879	202	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9		
615217		0	9189	900	106	0	8681	498	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60		
615253		0	1899	0	146	0	1768	15	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
615851		0	2321	445	29	0	2854	1007	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
615879		0	1450	-50	0	0	1500	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11		
615954		0	11432	1600	577	0	10083	828	0				137	0	233	0	0	370	48	0	7	0	0	55	0	0	0	-50		
616036		0	14792	850	730	0	13561	349	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50		
616540		0	2181	180	2	0	2097	92	-6				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
617079		0	399	23	0	0	384	8	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18		
617145		0	1748	0	62	0	1863	177	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
617275		0	740	121	5	0	614	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
617743		0	4422	0	182	0	4248	8	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
618647		0	637	75	0	0	562	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6		
618740		0	8184	2778	7	0	7767	2368	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
618777		0	239	0	1	0	240	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
618807		0	79004	11330	138	0	67793	257	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
619701		0	22018	21748	410	0	21742	21882	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-305		
619859		0	1301	149	29	0	1162	39	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4		
619877	0		1902000	1083000	227000	0	1727000	1135000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259000	
621151		0	739	-110	0	0	849	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110		
621357		0	5338	658	42	0	4887	269	20				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182		
621441		0	3157	550	60	0	2693	146	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
622037		0	7792	1300	28	0	6558	94	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120		
622774		0	43720	4625	189	0	39816	910	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111		
623052		0	1709	0	137	0	1688	116	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15		
623454		0	4273	271	155	0	4034	187	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
623548		0	1573	199	9	0	1444	79	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		
623874		0	1420	45	1	0	1378	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7		
624246		0	5407	465	4	0	4960	22	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
624648		0	2207	175	3	0	2135	106	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
624778		0	1804	223	8	0	1600	27	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95		
624956		0	2284	120	47	0	2158	41	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
625056		0	646	0	19	0	634	7	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
625065		0	3956	1070	11	0	2891	16	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	589		
625159		0	2761	63	143	0	2820	265	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	
625757		0	1542	553	0	0	1460	471	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7		
625850		0	3978	0	6	0	3972	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12		
625953		0	751	45	4	0	745	43	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
626101		0	18056	590	711	0	16992	217	-20				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	592	0	
627108		0	6160	120	37	0	6055	52	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
627854		0	2064	0	0	0	2064	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
628039		0	2149	21	165	0	1972	9	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-21		
628123		0	2716	91	191	0	2839	405	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-373	0	
628356		0	2263	14	0	0	2249	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106		
628552		0	2940	864	71	0	2626	621	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
629148		0	837	12	68	0	843	86	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
629353		0	6047	2430	106	0	3571	753	693				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288		
629522		0	2700	1175	29	0	1683	187	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7		
629746		0	1608	102	8	0	1500	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	
630041		0	170	0	4	0	180	14	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
630340		0	1030	169	30	0	912	81	0				0	0	0	0	0	0	21	0	0	0	0	21	0	0	0	0		
630555		0	6622	0	62	0	6561	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-40		
630658		0	3120	135	34	0	3071	120	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195		
631039		0	2061	200	3	0	1871	13	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
