"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
700458																																																																																						28036	2236	2236	10.0516%	14.0090%	12.8917%	25800	200129	256676	-584	0			6.0090%			0				15781	256935								0	0	0		0		10278	12.8917%	1	0	25475	0	259	0	-584	0	0	0		0	25800	0	0	25800	0	0	0	0	0	0	0	0	0	2236	0	259	0			
701062																																																																																						786041	65061	65061	9.6937%	14.6997%	13.4830%	720980	5347338	7437580	-87268	0			6.6997%			0				-250487	7437580								0	0	0		0		971466	13.4830%	1	0	633711	0	0	0	-45325	3239	387	-45570		0	720980	0	0	720980	0	0	0	0	0	0	0	0	0	65061	0	0	0			
701222																																																																																						123052	11357	11357	8.4254%	12.9790%	11.7811%	111695	948086	1325699	-4259	0			4.9790%			0				74624	1338423								0	0	0		0		49795	11.7811%	1	0	120160	11605	1119	0	-4259	0	0	0		0	111695	0	0	111695	0	0	0	0	0	0	0	0	0	11357	0	12724	0			
701839																																																																																						127077	11015	11015	7.7163%	13.3258%	12.1707%	116062	953617	1504113	-60614	0			5.3258%			0				52080	1504113								0	0	0		0		63982	12.1707%	1	0	55448	0	0	0	-60614	0	0	0		0	116062	0	0	116062	0	0	0	0	0	0	0	0	0	11015	0	0	0			
701857																																																																																				54503	0				10.6986%			5663		52932	20	0						0	0	0	0	4663	52932	0	0.0000%	2604	0	72	2676	4.9098%	0	0	0	0	1		1000		1	0	5683	0	0	0	20	0	0	0		0	5663	0	0	5663	0	0	0	0	0	0						0	0	0		
702117																																																																																						1590875	133598	133598	9.3494%	13.0181%	11.9248%	1457277	12220519	15586860	-72409	0			5.0181%			0				889910	16050411								0	0	0		0		1030918	11.9248%	1	0	1848419	409848	53703	0	-71865	0	-233	-311		0	1457277	0	0	1457277	0	0	0	0	0	0	0	0	0	133598	0	463551	0			
702612																																																																																						145568	10021	10021	10.9151%	18.2163%	16.9623%	135547	799109	1241834	-4154	0			10.2163%			0				79285	1257561								0	0	0		0		71989	16.9623%	1	0	147120	15727	0	0	-4154	0	0	0		0	135547	0	0	135547	0	0	0	0	0	0	0	0	0	10021	0	15727	0			
702836																																																																																						23544	1860	1860	9.7582%	15.8741%	14.6200%	21684	148317	222214	-13	0			7.8741%			1				20469	222214								0	0	0		0		1215	14.6200%	1	0	21671	0	0	0	-13	0	0	0		0	21684	0	0	21684	0	0	0	0	0	0	0	0	0	1860	0	0	0			
702911																																																																																						104850	5764	5764	11.5202%	21.9459%	20.7394%	99086	477766	860108	-19423	0			13.9459%			0				95178	860200								0	0	0		0		4000	20.7394%	1	0	79755	92	0	0	-19423	0	0	0		0	99086	0	0	99086	0	0	0	0	0	0	0	0	0	5764	0	92	0			
703039																																																																																						36381	2145	2145	17.9853%	21.8878%	20.5973%	34236	166216	190355	-1092	0			13.8878%			0				21384	190355								0	0	0		0		12852	20.5973%	1	0	33144	0	0	0	-1092	0	0	0		0	34236	0	0	34236	0	0	0	0	0	0	0	0	0	2145	0	0	0			
703552																																																																																						245254	22373	22373	9.0949%	13.7615%	12.5061%	222881	1782175	2450624	-16661	0			5.7615%			0				140795	2452411								0	0	0		0		83873	12.5061%	1	0	208007	1787	0	0	-17144	0	0	483		0	222881	0	0	222881	0	0	0	0	0	0	0	0	0	22373	0	1787	0			
703767																																																																																						439173	31836	31836	11.4383%	14.7660%	13.6956%	407337	2974209	3561170	-39624	0			6.7660%			0				375933	3665952								0	0	0		0		136186	13.6956%	1	0	472495	96828	5822	2132	-27944	0	0	-11680		0	407337	0	0	407337	0	0	0	0	0	0	0	0	0	31836	0	104782	0			
705378																																																																																				150741	0				10.1667%			15723		154652	-1221	0						0	0	0	0	13554	154652	0	0.0000%	6561	0	0	6561	4.3525%	0	0	0	0	1		2169		1	0	14502	0	0	0	-1221	0	0	0		0	15723	0	0	15723	0	0	0	0	0	0						0	0	0		
705556																																																																																						36189	2147	2147	10.7792%	17.2931%	16.2672%	34042	209268	315812	-11156	0			9.2931%			0				27689	315812								0	0	0		0		6353	16.2672%	1	0	22886	0	0	0	-11156	0	0	0		0	34042	0	0	34042	0	0	0	0	0	0	0	0	0	2147	0	0	0			
706030																																																																																				264886	0				9.4090%			25537		271409	-4471	0						0	0	0	0	10611	271409	0	0.0000%	30720	0	263	30983	11.6967%	0	0	0	0	1		14926		1	0	21066	0	0	0	-4471	0	0	0		0	25537	0	0	25537	0	0	0	0	0	0						0	0	0		
706058																																																																																				138762	1142				14.9479%			21255		142194	-3309	0						0	0	0	0	20955	142194	0	0.0000%	13886	0	808	14694	10.5894%	0	0	0	0	1		300		1	0	17946	0	0	0	-3309	0	0	0		0	21255	0	0	21255	0	0	0	0	0	0						0	0	0		
706236																																																																																						21631	1439	1439	13.8820%	18.8770%	17.6212%	20192	114589	145455	39	0			10.8770%			0				9803	145455								0	0	0		0		10389	17.6212%	1	0	20231	0	0	0	39	0	0	0		0	20192	0	0	20192	0	0	0	0	0	0	0	0	0	1439	0	0	0			
706254																																																																																						38262	3463	3463	9.3769%	13.8112%	12.5611%	34799	277037	371116	-8298	0			5.8112%			0				30622	371771								0	0	0		0		4832	12.5611%	1	0	27156	655	0	0	-8298	0	0	0		0	34799	0	0	34799	0	0	0	0	0	0	0	0	0	3463	0	655	0			
706450																																																																																						3922	191	191	11.4462%	23.6493%	22.4976%	3731	16584	32596	-678	0			15.6493%			0				-266	32694								0	0	0		0		4095	22.4976%	1	0	3151	0	0	98	-678	0	0	0		0	3731	0	0	3731	0	0	0	0	0	0	0	0	0	191	0	98	0			
706656																																																																																				234381	0				10.1894%			23782		233400	-3493	0						0	0	0	0	22252	234436	0	0.0000%	16075	0	13	16088	6.8640%	0	0	0	0	1		2566		1	0	21325	150	267	619	-3493	0	0	0		0	23782	0	0	23782	0	0	0	0	0	0						1036	0	2015		
707354																																																																																						535684	35537	35537	11.7994%	15.0255%	14.0287%	500147	3565174	4238763	-34719	0			7.0255%			0				421037	4316682								0	0	0		0		157029	14.0287%	1	0	543347	73529	4390	0	-34719	0	0	0		0	500147	0	0	500147	0	0	0	0	0	0	0	0	0	35537	0	77919	0			
708379																																																																																				247592	0				12.3129%			30489		247618	-4143	0						0	0	0	0	21511	247618	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		8978		1	0	26346	0	0	0	-4143	0	0	0		0	30489	0	0	30489	0	0	0	0	0	0						0	0	18198		
709143																																																																																						65931	5148	5148	8.5980%	14.7512%	13.5994%	60783	446953	706941	-15571	0			6.7512%			0				26725	720851								0	0	0		0		47968	13.5994%	1	0	59122	13650	260	0	-15571	0	0	0		0	60783	0	0	60783	0	0	0	0	0	0	0	0	0	5148	0	13910	0			
709451																																																																																				150189	0				10.6745%			16310		152794	-322	0						0	0	0	0	15950	152794	0	0.0000%	8238	0	50	8288	5.5184%	0	0	0	0	1		360		1	0	15988	0	0	0	-322	0	0	0		0	16310	0	0	16310	0	0	0	0	0	0						0	0	0		
709554																																																																																						36269	2181	2181	10.9351%	15.7775%	14.8287%	34088	229878	311730	-3276	0			7.7775%			0				28338	311730								0	0	0		0		5750	14.8287%	1	0	30812	0	0	0	-3276	0	0	0		0	34088	0	0	34088	0	0	0	0	0	0	0	0	0	2181	0	0	0			
709602																																																																																						285359	24441	24441	9.0559%	14.6394%	13.3855%	260918	1949258	2881207	-40251	0			6.6394%			0				232893	2881207								0	0	0		0		28025	13.3855%	1	0	220667	0	0	0	-40251	0	0	0		0	260918	0	0	260918	0	0	0	0	0	0	0	0	0	24441	0	0	0			
709639																																																																																				772155	0				10.1970%			79319		777867	-20859	0						0	0	0	0	78607	778356	0	0.0000%	76030	0	1431	77461	10.0318%	0	0	0	0	1		1200		1	0	58948	489	0	0	-21139	0	279	0		0	79319	0	0	79319	0	0	0	0	0	0						489	0	23880		
709956																																																																																						8724	826	826	7.8981%	11.9486%	10.8173%	7898	73013	99999	205	0			3.9486%			0				-702	102580								0	0	0		0		11181	10.8173%	1	0	10684	0	2581	0	205	0	0	0		0	7898	0	0	7898	0	0	0	0	0	0	0	0	0	826	0	2581	0			
710176																																																																																						71141	5914	5914	10.4907%	14.7437%	13.5181%	65227	482517	621763	-198	0			6.7437%			0				31919	626022								0	0	0		0		37566	13.5181%	1	0	69287	220	4038	0	-198	0	0	0		0	65227	0	0	65227	0	0	0	0	0	0	0	0	0	5914	0	4259	0			
710859																																																																																				520549	0				12.2069%			61742		505794	-26231	0						0	0	0	0	49176	505794	0	0.0000%	61849	0	12465	74314	14.2761%	0	0	0	0	1		12566		1	0	35511	0	0	0	-26231	0	0	0		0	61742	0	0	61742	0	0	0	0	0	0						0	0	0		
711472			284122	23190	23190	9.1066%	15.3695%	14.1150%	260932	1848611	2865297	-38063	0			7.3695%						227959	2866080								0	0	0		33756	14.1150%	0	223652	783	0	0	-38063	0	0	0		0	260932	0	0	260932	0	0	0	0	0	0	0	0	0	23190	0	783	0																																						0																	0				1																															
711520																																																																																						12752	635	635	12.8921%	22.0021%	20.9065%	12117	57958	93988	-886	0			14.0021%			0				9817	93988								0	0	0		0		2300	20.9065%	1	0	11231	0	0	0	-886	0	0	0		0	12117	0	0	12117	0	0	0	0	0	0	0	0	0	635	0	0	0			
711548																																																																																						56727	3444	3444	12.6793%	20.6329%	19.3802%	53283	274935	420236	-5264	0			12.6329%			0				33283	420236								0	0	0		0		20000	19.3802%	1	0	48019	0	0	0	-5264	0	0	0		0	53283	0	0	53283	0	0	0	0	0	0	0	0	0	3444	0	0	0			
711753																																																																																				91674	0				15.3777%			13509		87848	9	0						0	0	0	0	3119	87858	0	0.0000%	1430	0	438	1868	2.0377%	0	0	0	0	1		10400		1	0	13528	10	0	0	9	0	0	0		0	13509	0	0	13509	0	0	0	0	0	0						10	0	35649		
711801																																																																																				873372	0				9.6670%			83282		861506	-7477	0						0	0	0	0	89582	867806	0	0.0000%	63634	0	210	63844	7.3101%	0	0	0	0	1		0		1	0	82105	3014	0	3286	-7477	0	0	0		0	83282	0	0	83282	0	0	0	0	0	0						6300	0	7541		
712059																																																																																						97348	7438	7438	9.6173%	11.1660%	10.3128%	89910	871825	934879	-3841	0			3.1660%			0				28352	943696								0	0	0		0		70375	10.3128%	1	0	94886	8817	0	0	-3841	0	0	0		0	89910	0	0	89910	0	0	0	0	0	0	0	0	0	7438	0	8817	0			
712648																																																																																						27438	1674	1674	13.3149%	20.6675%	19.4066%	25764	132759	193498	123	1148			12.6675%			0				23859	195874								0	0	0		0		3133	19.4066%	1	0	27115	1000	228	0	123	0	0	0		0	25764	0	0	25764	0	0	0	0	0	0	0	0	0	1674	0	1228	0			
712956																																																																																				276213	0				14.5338%			39397		271072	-246	0						0	0	0	0	35397	271072	0	0.0000%	13945	0	0	13945	5.0486%	0	0	0	0	1		4000		1	0	39151	0	0	0	0	0	0	-246		0	39397	0	0	39397	0	0	0	0	0	0						0	0	0		
713252																																																																																						19788	1764	1764	9.5756%	14.0247%	12.7745%	18024	141094	188228	-699	0			6.0247%			0				14224	188228								0	0	0		0		3800	12.7745%	1	0	17325	0	0	0	-699	0	0	0		0	18024	0	0	18024	0	0	0	0	0	0	0	0	0	1764	0	0	0			
713476																																																																																						72216	5362	5362	10.7979%	15.2897%	14.1544%	66854	472318	619138	-4113	0			7.2897%			0				42677	621186								0	0	0		0		26225	14.1544%	1	0	64789	0	0	2048	-4113	0	0	0		0	66854	0	0	66854	0	0	0	0	0	0	0	0	0	5362	0	2048	0			
713926																																																																																						130263	8584	8584	8.7300%	14.0368%	13.1118%	121679	928008	1393801	-16603	-8			6.0368%			0				86602	1396700								0	0	0		0		37983	13.1118%	1	0	107982	2868	39	0	-16612	0	8	0		0	121679	0	0	121679	0	0	0	0	0	0	0	0	0	8584	0	2907	0			
714165																																																																																				81449	0				12.7492%			10256		80444	-489	0										9296	80444	0	0.0000%	153	0	0	153	0.1878%	0	0	0	0	1		960		1	0	9767	0	0	0	-489	0	0	0		0	10256	0	0	10256	0	0	0	0	0	0						0	0	0		
714437																																																																																						26774	1835	1835	9.5969%	15.4424%	14.3840%	24939	173380	259866	-329	0			7.4424%			0				11289	259866								0	0	0		0		13650	14.3840%	1	0	24610	0	0	0	-329	0	0	0		0	24939	0	0	24939	0	0	0	0	0	0	0	0	0	1835	0	0	0			
714839																																																																																				225348	0				14.6700%			32364		220613	340	0						0	0	0	0	26799	220613	0	0.0000%	17082	0	101	17183	7.6251%	0	0	0	0	1		5565		1	0	32704	0	0	0	340	0	0	0		0	32364	0	0	32364	0	0	0	0	0	0						0	0	3930		
714978																																																																																						53651	3885	3885	9.2985%	14.2895%	13.2547%	49766	375458	535202	-1622	0			6.2895%			0				49766	535202								0	0	0		0		0	13.2547%	1	0	48144	0	0	0	-1622	0	0	0		0	49766	0	0	49766	0	0	0	0	0	0	0	0	0	3885	0	0	0			
715032																																																																																						21027	1040	1040	10.4482%	25.5024%	24.2411%	19987	82451	191297	-61	790			17.5024%			0				13512	192087								0	0	0		0		6475	24.2411%	1	0	19926	0	0	0	-61	0	0	0		0	19987	0	0	19987	0	0	0	0	0	0	0	0	0	1040	0	0	0			
715050																																																																																						45560	4105	4105	9.0435%	11.2453%	10.2321%	41455	405148	458393	-980	0			3.2453%			0				16542	461980								0	0	0		0		28500	10.2321%	1	0	44062	2947	640	0	-980	0	0	0		0	41455	0	0	41455	0	0	0	0	0	0	0	0	0	4105	0	3587	0			
715144																																																																																						51197	2950	2950	12.8929%	21.7093%	20.4584%	48247	235830	374215	35	0			13.7093%			0				44994	378147								0	0	0		0		7185	20.4584%	1	0	52214	3904	28	0	35	0	0	0		0	48247	0	0	48247	0	0	0	0	0	0	0	0	0	2950	0	3932	0			
715340																																																																																				1186043	0				8.8936%			102314		1150424	-4393	0						0	0	0	0	46314	1150424	1438	0.1212%	115514	0	7095	122609	10.3377%	0	0	0	0	1		56000		1	0	97921	0	0	0	-4393	0	0	0		0	102314	0	0	102314	0	0	0	0	0	0						0	0	316022		
715470																																																																																				66730	0				16.5599%			10911		65888	0	0						0	0	0	0	10007	65888	0	0.0000%	213	0	0	213	0.3192%	0	0	0	0	1		904		1	0	10911	0	0	0	0	0	0	0		0	10911	0	0	10911	0	0	0	0	0	0						0	0	0		
715630																																																																																				272647	0				14.3269%			40963		285917	-11626	0						0	0	0	0	40163	285917	0	0.0000%	18342	0	6	18348	6.7296%	0	0	0	0	1		800		1	0	29337	0	0	0	-11626	0	0	0		0	40963	0	0	40963	0	0	0	0	0	0						0	0	3652		
715872																																																																																						60354	3797	3797	11.3515%	19.9132%	18.6604%	56557	303086	498235	-3078	-3078			11.9132%			0				43666	495157								0	0	0		0		12891	18.6604%	1	0	53479	0	0	0	-3078	0	0	0		0	56557	0	0	56557	0	0	0	0	0	0	0	0	0	3797	0	0	0			
715975																																																																																				75512	0				12.9685%			10018		77249	-121	0						0	0	0	0	10012	77249	0	0.0000%	4559	0	0	4559	6.0375%	0	0	0	0	1		0		1	0	9891	0	0	0	-127	0	0	0		0	10018	0	0	10018	0	0	0	0	0	0						0	0	0		
716374																																																																																				1269801	0				11.0131%			137702		1250343	-11646	0						0	0	0	0	94805	1257768	0	0.0000%	169575	0	14983	184558	14.5344%	0	0	0	0	1		50322		1	0	133481	6472	0	953	-11646	0	0	0		0	137702	0	0	137702	0	0	0	0	0	0						7425	0	0		
716833																																																																																						186663	14282	14282	7.9526%	15.1205%	13.9636%	172381	1234506	2167602	-18283	0			7.1205%			0				101647	2202950								0	0	0		0		106082	13.9636%	1	0	189446	35348	0	0	-18283	0	0	0		0	172381	0	0	172381	0	0	0	0	0	0	0	0	0	14282	0	35348	0			
716851																																																																																						35508	667	667	9.7295%	27.1871%	26.6764%	34841	130606	358096	-21254	0			19.1871%			0				28672	358152								0	0	0		0		6225	26.6764%	1	0	13643	56	0	0	-21254	0	0	0		0	34841	0	0	34841	0	0	0	0	0	0	0	0	0	667	0	56	0			
716954																																																																																				344556	0				10.5444%			35427		335980	-3450	0						0	0	0	0	32049	337602	0	0.0000%	14006	0	1064	15070	4.3737%	0	0	0	0	1		5000		1	0	33599	1622	0	0	-3450	0	0	0		0	35427	0	0	35427	0	0	0	0	0	0						1622	0	19059		
717232																																																																																						12437	417	417	10.0923%	30.6557%	29.6278%	12020	40570	119101	-4169	0			22.6557%			0				10697	119101								0	0	0		0		1323	29.6278%	1	0	7851	0	0	0	53	0	0	-4222		0	12020	0	0	12020	0	0	0	0	0	0	0	0	0	417	0	0	0			
717670																																																																																				199336	0				17.5218%			31531		179953	-14	0						0	0	0	0	36	186052	0	0.0000%	25492	0	1640	27132	13.6112%	0	0	0	4000	1		37594		1	0	37616	4619	599	881	-14	0	0	0		0	31531	0	0	31531	0	0	0	0	0	0						6099	0	0		
717737																																																																																						229467	16326	16326	10.8428%	16.2237%	15.0694%	213141	1414392	1965731	-24577	0			8.2237%			0				186841	1965731								0	0	0		0		26300	15.0694%	1	0	188564	0	0	0	-24426	-151	0	0		0	213141	0	0	213141	0	0	0	0	0	0	0	0	0	16326	0	0	0			
717924																																																																																						553444	37506	37506	9.5676%	13.8703%	12.9304%	515938	3990124	5392564	-116600	0			5.8703%			0				364197	5417641								0	0	0		0		176818	12.9304%	1	0	424415	25077	0	0	-119668	0	3068	0		0	515938	0	0	515938	0	0	0	0	0	0	0	0	0	37506	0	25077	0			
718145																																																																																						91967	7504	7504	9.2218%	15.3235%	14.0732%	84463	600169	915902	-7963	0			7.3235%			0				71924	919776								0	0	0		0		16413	14.0732%	1	0	80374	3734	140	0	-7963	0	0	0		0	84463	0	0	84463	0	0	0	0	0	0	0	0	0	7504	0	3874	0			
718275																																																																																						35572	905	905	13.1594%	50.0485%	48.7752%	34667	71075	263439	-816	0			42.0485%			0				25332	263439								0	0	0		0		9335	48.7752%	1	0	33851	0	0	0	-816	0	0	0		0	34667	0	0	34667	0	0	0	0	0	0	0	0	0	905	0	0	0			
718538																																																																																				396733	0				10.9386%			42652		389922	-1929	261						0	0	0	0	36000	391723	0	0.0000%	54069	0	4573	58642	14.7812%	0	0	0	0	1		7931		1	0	42002	1534	6	0	-1929	0	-261	0		0	42652	0	0	42652	0	0	0	0	0	0						1540	0	0		
719030																																																																																						12240	528	528	13.6199%	28.9924%	27.7417%	11712	42218	85992	-1152	0			20.9924%			0				11272	85992								0	0	0		0		440	27.7417%	1	0	10560	0	0	0	-1152	0	0	0		0	11712	0	0	11712	0	0	0	0	0	0	0	0	0	528	0	0	0			
719610																																																																																						23907	1964	1964	9.4020%	15.2373%	13.9855%	21943	156898	233387	-310	0			7.2373%			0				21093	233387								0	0	0		0		850	13.9855%	1	0	21633	0	0	0	-310	0	0	0		0	21943	0	0	21943	0	0	0	0	0	0	0	0	0	1964	0	0	0			
719656																																																																																				497508	0				9.7942%			49079		501103	-1813	0						0	0	0	0	40964	501103	0	0.0000%	79492	0	211	79703	16.0204%	0	0	0	0	1		8115		1	0	47266	0	0	0	-1813	0	0	0		0	49079	0	0	49079	0	0	0	0	0	0						0	0	0		
719964																																																																																				173690	0				14.2879%			24120		168814	-392	0						0	0	0	0	20420	168814	0	0.0000%	8120	0	108	8228	4.7372%	0	0	0	0	1		3700		1	0	23728	0	0	0	-392	0	0	0		0	24120	0	0	24120	0	0	0	0	0	0						0	0	0		
720157																																																																																						6879	143	143	15.5250%	60.9570%	59.6899%	6736	11285	43388	172	0			52.9570%			0				4236	43388								0	0	0		0		2500	59.6899%	1	0	6908	0	0	0	172	0	0	0		0	6736	0	0	6736	0	0	0	0	0	0	0	0	0	143	0	0	0			
720344																																																																																						22924	645	645	12.4003%	19.4828%	18.9346%	22279	117663	179665	-4693	0			11.4828%			0				15179	179665								0	0	0		0		7100	18.9346%	1	0	17586	0	0	0	-4693	0	0	0		0	22279	0	0	22279	0	0	0	0	0	0	0	0	0	645	0	0	0			
720746																																																																																						64842	4684	4684	9.2470%	13.4133%	12.4443%	60158	483417	650569	-9766	0			5.4133%			0				51039	659632								0	0	0		0		18182	12.4443%	1	0	59455	6603	2460	0	-9766	0	0	0		0	60158	0	0	60158	0	0	0	0	0	0	0	0	0	4684	0	9063	0			
720858																																																																																						13633	1066	1066	10.6943%	16.1046%	14.8453%	12567	84653	117511	-1967	0			8.1046%			0				9367	117511								0	0	0		0		3200	14.8453%	1	0	10600	0	0	0	-1967	0	0	0		0	12567	0	0	12567	0	0	0	0	0	0	0	0	0	1066	0	0	0			
721350																																																																																						74326	6357	6357	10.0010%	11.2017%	10.2436%	67969	663526	679619	-663	0			3.2017%			0				42658	688877								0	0	0		0		34569	10.2436%	1	0	76564	8146	1112	0	-663	0	0	0		0	67969	0	0	67969	0	0	0	0	0	0	0	0	0	6357	0	9258	0			
721752																																																																																						11677	517	517	13.4649%	28.2565%	27.0054%	11160	41325	82882	-4055	0			20.2565%			0				6160	82882								0	0	0		0		5000	27.0054%	1	0	7105	0	0	0	-4055	0	0	0		0	11160	0	0	11160	0	0	0	0	0	0	0	0	0	517	0	0	0			
721949																																																																																						83630	6663	6663	11.4656%	15.7255%	14.4727%	76967	531810	671285	-3320	0			7.7255%			0				32625	673993								0	0	0		0		47050	14.4727%	1	0	76355	2708	0	0	-3320	0	0	0		0	76967	0	0	76967	0	0	0	0	0	0	0	0	0	6663	0	2708	0			
722227																																																																																						18044	913	913	10.3591%	16.4017%	15.5718%	17131	110013	165372	-1624	0			8.4017%			0				-7318	167607								0	0	0		0		26684	15.5718%	1	0	17742	0	22	2213	-1624	0	0	0		0	17131	0	0	17131	0	0	0	0	0	0	0	0	0	913	0	2235	0			
722432																																																																																				365004	0				15.7959%			57730		365474	414	1829						0	0	0	0	56130	367303	0	0.0000%	38636	0	0	38636	10.5851%	0	0	0	0	1		1600		1	0	58144	0	0	0	-1415	0	1829	0		0	57730	0	0	57730	0	0	0	0	0	0						0	0	0		
722544																																																																																				2920038	0				19.0887%			567533		2973139	-15167	0						0	0	0	0	508957	2974893	0	0.0000%	554976	0	73478	628454	21.5221%	0	0	0	0	1		60330		1	0	554120	0	1754	0	-15167	0	0	0		0	567533	0	0	567533	0	0	0	0	0	0						1754	0	0		
722777			13911413	796197	796197	12.6086%	22.0036%	20.7442%	13115216	63223413	104017612	-549906	0			14.0036%						948576	105623104								0	0	0		13772132	20.7442%	0	14170802	1447853	8980	148659	-464137	13499	-341	-98927		0	13115216	0	0	13115216	0	0	0	0	0	0	0	0	0	796197	0	1605492	0																																						0																	0				1																															
722816																																																																																				1183807	0				9.2270%			112458		1218789	-19686	0						0	0	0	0	92282	1218789	0	0.0000%	107199	0	6605	113804	9.6134%	0	0	0	0	1		20176		1	0	92772	0	0	0	-19635	0	-49	-2		0	112458	0	0	112458	0	0	0	0	0	0						0	0	88894		
723112			23833000	2067000	2067000	10.4136%	14.3343%	13.0911%	21766000	166265200	209015000	-3108000	364000			6.3343%						10889000	215369000								0	0	0		16867000	13.0911%	0	24648000	4797000	56000	10000	-2231000	-275000	-15000	-587000		1127000	21766000	0	0	21766000	0	0	0	0	0	0	0	0	0	2067000	0	5990000	0																																						0																	0				1																															
723158																																																																																						16632	1293	1293	10.8196%	16.1771%	14.9195%	15339	102812	141770	-1348	0			8.1771%			0				5339	141770								0	0	0		0		10000	14.9195%	1	0	13991	0	0	0	-1348	0	0	0		0	15339	0	0	15339	0	0	0	0	0	0	0	0	0	1293	0	0	0			
723550																																																																																						11474	240	240	10.0799%	17.0708%	16.7138%	11234	67214	111449	-4773	0			9.0708%			0				10884	111449								0	0	0		0		350	16.7138%	1	0	6461	0	0	0	-4773	0	0	0		0	11234	0	0	11234	0	0	0	0	0	0	0	0	0	240	0	0	0			
723653																																																																																						39423	1452	1452	11.7353%	33.7035%	32.4622%	37971	116970	323561	-2068	0			25.7035%			0				32856	323561								0	0	0		0		5115	32.4622%	1	0	35903	0	0	0	-1598	0	0	-470		0	37971	0	0	37971	0	0	0	0	0	0	0	0	0	1452	0	0	0			
724744																																																																																						78039	6188	6188	11.5878%	15.7723%	14.5217%	71851	494784	620059	-1053	0			7.7723%			0				48274	626432								0	0	0		0		29950	14.5217%	1	0	77171	6373	0	0	-1053	0	0	0		0	71851	0	0	71851	0	0	0	0	0	0	0	0	0	6188	0	6373	0			
724904																																																																																						60258	5288	5288	11.1984%	14.4062%	13.1419%	54970	418279	490875	-46	0			6.4062%			0				20870	490875								0	0	0		0		34100	13.1419%	1	0	54924	0	0	0	-46	0	0	0		0	54970	0	0	54970	0	0	0	0	0	0	0	0	0	5288	0	0	0			
724940																																																																																				52395	0				17.5561%			9271		52808	0	0						0	0	0	0	7271	52808	0	0.0000%	3055	0	0	3055	5.8307%	0	0	0	0	1		2000		1	0	9271	0	0	0	0	0	0	0		0	9271	0	0	9271	0	0	0	0	0	0						0	0	0		
725077																																																																																						44273	3309	3309	11.2407%	16.7774%	15.5235%	40964	263884	364425	-1338	0			8.7774%			1				15129	365075								0	0	0		0		26485	15.5235%	1	0	40276	650	0	0	-1338	0	0	0		0	40964	0	0	40964	0	0	0	0	0	0	0	0	0	3309	0	650	0			
725732			615222	40023	40023	10.5705%	16.9912%	15.8859%	575199	3620823	5441535	2242	0			8.9912%						315659	5441535								0	0	0		259540	15.8859%	0	577441	0	0	0	2242	0	0	0		0	575199	0	0	575199	0	0	0	0	0	0	0	0	0	40023	0	0	0																																						1																	0				1																															
726458																																																																																						9023	718	718	8.7910%	12.5719%	11.5715%	8305	71771	94472	-767	0			4.5719%			0				1777	95930								0	0	0		0		7986	11.5715%	1	0	8996	1458	0	0	-767	0	0	0		0	8305	0	0	8305	0	0	0	0	0	0	0	0	0	718	0	1458	0			
