rssd_id,total_equity_capital,total_equity_capital_usd,bank_name,quarter_end
5755510,12509.0,12509000.0,LEGACY BANK,2025-06-30
5755510,11800.0,11800000.0,LEGACY BANK,2025-09-30
5755510,10864.0,10864000.0,LEGACY BANK,2025-12-31
5755510,10107.0,10107000.0,LEGACY BANK,2026-03-31
575759,59937.0,59937000.0,MNB BANK,2025-06-30
575759,62869.0,62869000.0,MNB BANK,2025-09-30
575759,65104.0,65104000.0,MNB BANK,2025-12-31
575759,65169.0,65169000.0,MNB BANK,2026-03-31
575834,60154.0,60154000.0,FIRST NATIONAL BANK OF LOUISIANA,2025-06-30
575834,63148.0,63148000.0,FIRST NATIONAL BANK OF LOUISIANA,2025-09-30
575834,65624.0,65624000.0,FIRST NATIONAL BANK OF LOUISIANA,2025-12-31
575834,67102.0,67102000.0,FIRST NATIONAL BANK OF LOUISIANA,2026-03-31
5758436,16198.0,16198000.0,INTEGRO BANK,2025-06-30
5758436,20780.0,20780000.0,INTEGRO BANK,2025-09-30
5758436,20661.0,20661000.0,INTEGRO BANK,2025-12-31
5758436,20019.0,20019000.0,INTEGRO BANK,2026-03-31
5758445,8450.0,8450000.0,GAINEY BUSINESS BANK,2025-06-30
5758445,8269.0,8269000.0,GAINEY BUSINESS BANK,2025-09-30
5758445,7980.0,7980000.0,GAINEY BUSINESS BANK,2025-12-31
5758445,7910.0,7910000.0,GAINEY BUSINESS BANK,2026-03-31
5760439,42048.0,42048000.0,TEXAS TRADITIONS BANK,2025-06-30
5760439,43020.0,43020000.0,TEXAS TRADITIONS BANK,2025-09-30
5760439,44274.0,44274000.0,TEXAS TRADITIONS BANK,2025-12-31
5760439,48578.0,48578000.0,TEXAS TRADITIONS BANK,2026-03-31
5760662,25838.0,25838000.0,BANK OF BURLINGTON,2025-06-30
5760662,26989.0,26989000.0,"BUSINESS BANK, THE",2025-09-30
5760662,34007.0,34007000.0,"BUSINESS BANK, THE",2025-12-31
5760662,35015.0,35015000.0,"BUSINESS BANK, THE",2026-03-31
576354,32326.0,32326000.0,GREAT NORTH BANK,2025-06-30
576354,33276.0,33276000.0,GREAT NORTH BANK,2025-09-30
576354,33470.0,33470000.0,GREAT NORTH BANK,2025-12-31
576354,34325.0,34325000.0,GREAT NORTH BANK,2026-03-31
576578,10248.0,10248000.0,MONROE FEDERAL SAVINGS AND LOAN ASSOCIATION,2025-06-30
576578,10650.0,10650000.0,MONROE FEDERAL SAVINGS AND LOAN ASSOCIATION,2025-09-30
576578,11002.0,11002000.0,MONROE FEDERAL SAVINGS AND LOAN ASSOCIATION,2025-12-31
576578,10861.0,10861000.0,MONROE FEDERAL SAVINGS AND LOAN ASSOCIATION,2026-03-31
576608,147515.0,147515000.0,MEREDITH VILLAGE SAVINGS BANK,2025-06-30
576608,150213.0,150213000.0,MEREDITH VILLAGE SAVINGS BANK,2025-09-30
576608,153382.0,153382000.0,MEREDITH VILLAGE SAVINGS BANK,2025-12-31
576608,155434.0,155434000.0,MEREDITH VILLAGE SAVINGS BANK,2026-03-31
576644,71266.0,71266000.0,"GREENWOOD'S STATE BANK, THE",2025-06-30
576644,89361.0,89361000.0,"GREENWOOD'S STATE BANK, THE",2025-09-30
576644,90308.0,90308000.0,BANK CMG,2025-12-31
576644,92379.0,92379000.0,BANK CMG,2026-03-31
576952,31361.0,31361000.0,FIRST NEBRASKA BANK,2025-06-30
576952,33135.0,33135000.0,FIRST NEBRASKA BANK,2025-09-30
576952,33696.0,33696000.0,FIRST NEBRASKA BANK,2025-12-31
576952,33356.0,33356000.0,FIRST NEBRASKA BANK,2026-03-31
577128,1156916.0,1156916000.0,PEOPLES BANK,2025-06-30
577128,1184905.0,1184905000.0,PEOPLES BANK,2025-09-30
577128,1184257.0,1184257000.0,PEOPLES BANK,2025-12-31
577128,1192224.0,1192224000.0,PEOPLES BANK,2026-03-31
577137,154593.0,154593000.0,PACIFIC NATIONAL BANK,2025-06-30
577137,158635.0,158635000.0,PACIFIC NATIONAL BANK,2025-09-30
577137,162646.0,162646000.0,PACIFIC NATIONAL BANK,2025-12-31
577137,166604.0,166604000.0,PACIFIC NATIONAL BANK,2026-03-31
577230,2332.0,2332000.0,TALBOT STATE BANK,2025-06-30
577230,2583.0,2583000.0,TALBOT STATE BANK,2025-09-30
577230,2589.0,2589000.0,TALBOT STATE BANK,2025-12-31
577230,2314.0,2314000.0,TALBOT STATE BANK,2026-03-31
5777549,18896.0,18896000.0,ADELPHI BANK,2025-06-30
5777549,18840.0,18840000.0,ADELPHI BANK,2025-09-30
5777549,18805.0,18805000.0,ADELPHI BANK,2025-12-31
5777549,18782.0,18782000.0,ADELPHI BANK,2026-03-31
578116,50092.0,50092000.0,"SAVINGS BANK, THE",2025-06-30
578116,51865.0,51865000.0,"SAVINGS BANK, THE",2025-09-30
578116,52458.0,52458000.0,"SAVINGS BANK, THE",2025-12-31
578116,52784.0,52784000.0,"SAVINGS BANK, THE",2026-03-31
578237,8674.0,8674000.0,COMMONWEALTH NATIONAL BANK,2025-06-30
578237,9095.0,9095000.0,COMMONWEALTH NATIONAL BANK,2025-09-30
578237,9231.0,9231000.0,COMMONWEALTH NATIONAL BANK,2025-12-31
578237,8890.0,8890000.0,COMMONWEALTH NATIONAL BANK,2026-03-31
578255,216973.0,216973000.0,FIRST UNITED BANK,2025-06-30
578255,229716.0,229716000.0,FIRST UNITED BANK,2025-09-30
578255,246324.0,246324000.0,FIRST UNITED BANK,2025-12-31
578255,246294.0,246294000.0,FIRST UNITED BANK,2026-03-31
5784921,14223.0,14223000.0,GS&L MUNICIPAL BANK,2025-06-30
5784921,14546.0,14546000.0,GS&L MUNICIPAL BANK,2025-09-30
5784921,14791.0,14791000.0,GS&L MUNICIPAL BANK,2025-12-31
5784921,14930.0,14930000.0,GS&L MUNICIPAL BANK,2026-03-31
578554,15339.0,15339000.0,CITIZENS COMMUNITY BANK,2025-06-30
578554,15727.0,15727000.0,CITIZENS COMMUNITY BANK,2025-09-30
578554,16083.0,16083000.0,CITIZENS COMMUNITY BANK,2025-12-31
578554,16224.0,16224000.0,CITIZENS COMMUNITY BANK,2026-03-31
578741,38584.0,38584000.0,BLC COMMUNITY BANK,2025-06-30
578741,40420.0,40420000.0,BLC COMMUNITY BANK,2025-09-30
578741,41600.0,41600000.0,BLC COMMUNITY BANK,2025-12-31
578741,42608.0,42608000.0,BLC COMMUNITY BANK,2026-03-31
5787418,15698.0,15698000.0,WALDEN MUTUAL BANK,2025-06-30
5787418,15730.0,15730000.0,WALDEN MUTUAL BANK,2025-09-30
5787418,14721.0,14721000.0,WALDEN MUTUAL BANK,2025-12-31
5787418,14724.0,14724000.0,WALDEN MUTUAL BANK,2026-03-31
578862,6315.0,6315000.0,FIRST STATE BANK OF SAN DIEGO,2025-06-30
578862,6447.0,6447000.0,FIRST STATE BANK OF SAN DIEGO,2025-09-30
578862,6528.0,6528000.0,FIRST STATE BANK OF SAN DIEGO,2025-12-31
578862,6242.0,6242000.0,FIRST STATE BANK OF SAN DIEGO,2026-03-31
5788705,67038.0,67038000.0,BANK IRVINE,2025-06-30
5788705,67728.0,67728000.0,BANK IRVINE,2025-09-30
5788705,68281.0,68281000.0,BANK IRVINE,2025-12-31
5788705,69038.0,69038000.0,BANK IRVINE,2026-03-31
579140,58117.0,58117000.0,REGIONAL MISSOURI BANK,2025-06-30
579140,61130.0,61130000.0,REGIONAL MISSOURI BANK,2025-09-30
579140,62102.0,62102000.0,REGIONAL MISSOURI BANK,2025-12-31
579140,63436.0,63436000.0,REGIONAL MISSOURI BANK,2026-03-31
579319,4748.0,4748000.0,"COMMUNITY FIRST BANK, NATIONAL ASSOCIATION",2025-06-30
579319,4901.0,4901000.0,"COMMUNITY FIRST BANK, NATIONAL ASSOCIATION",2025-09-30
579319,4988.0,4988000.0,"COMMUNITY FIRST BANK, NATIONAL ASSOCIATION",2025-12-31
579319,5024.0,5024000.0,"COMMUNITY FIRST BANK, NATIONAL ASSOCIATION",2026-03-31
579364,45984.0,45984000.0,TEXAS CHAMPION BANK,2025-06-30
579364,46855.0,46855000.0,TEXAS CHAMPION BANK,2025-09-30
579364,47553.0,47553000.0,TEXAS CHAMPION BANK,2025-12-31
579364,46730.0,46730000.0,TEXAS CHAMPION BANK,2026-03-31
579636,34854.0,34854000.0,MERCHANTS AND PLANTERS BANK,2025-06-30
579636,35791.0,35791000.0,MERCHANTS AND PLANTERS BANK,2025-09-30
579636,35594.0,35594000.0,MERCHANTS AND PLANTERS BANK,2025-12-31
579636,35770.0,35770000.0,MERCHANTS AND PLANTERS BANK,2026-03-31
580155,68083.0,68083000.0,PLATTE VALLEY BANK,2025-06-30
580155,69775.0,69775000.0,PLATTE VALLEY BANK,2025-09-30
580155,72347.0,72347000.0,PLATTE VALLEY BANK,2025-12-31
580155,75195.0,75195000.0,PLATTE VALLEY BANK,2026-03-31
5805228,13838.0,13838000.0,ICON BUSINESS BANK,2025-06-30
5805228,12780.0,12780000.0,ICON BUSINESS BANK,2025-09-30
5805228,12519.0,12519000.0,ICON BUSINESS BANK,2025-12-31
5805228,16012.0,16012000.0,ICON BUSINESS BANK,2026-03-31
5805424,14927.0,14927000.0,BEACH CITIES COMMERCIAL BANK,2025-06-30
5805424,14936.0,14936000.0,BEACH CITIES COMMERCIAL BANK,2025-09-30
5805424,14837.0,14837000.0,BEACH CITIES COMMERCIAL BANK,2025-12-31
5805424,15703.0,15703000.0,BEACH CITIES COMMERCIAL BANK,2026-03-31
5805442,21512.0,21512000.0,ZENITH BANK & TRUST,2025-06-30
5805442,21546.0,21546000.0,ZENITH BANK & TRUST,2025-09-30
5805442,21565.0,21565000.0,ZENITH BANK & TRUST,2025-12-31
5805442,21580.0,21580000.0,ZENITH BANK & TRUST,2026-03-31
5805451,48988.0,48988000.0,"WESTERN ALLIANCE TRUST COMPANY, NATIONAL ASSOCIATION",2025-06-30
5805451,50820.0,50820000.0,"WESTERN ALLIANCE TRUST COMPANY, NATIONAL ASSOCIATION",2025-09-30
5805451,52357.0,52357000.0,"WESTERN ALLIANCE TRUST COMPANY, NATIONAL ASSOCIATION",2025-12-31
5805451,54621.0,54621000.0,"WESTERN ALLIANCE TRUST COMPANY, NATIONAL ASSOCIATION",2026-03-31
5805479,6763.0,6763000.0,"BESSEMER TRUST COMPANY OF NEVADA, NATIONAL ASSOCIATION",2025-06-30
5805479,5768.0,5768000.0,"BESSEMER TRUST COMPANY OF NEVADA, NATIONAL ASSOCIATION",2025-09-30
5805479,5740.0,5740000.0,"BESSEMER TRUST COMPANY OF NEVADA, NATIONAL ASSOCIATION",2025-12-31
5805479,5059.0,5059000.0,"BESSEMER TRUST COMPANY OF NEVADA, NATIONAL ASSOCIATION",2026-03-31
580548,52185.0,52185000.0,BANK OF LUXEMBURG,2025-06-30
580548,55322.0,55322000.0,BANK OF LUXEMBURG,2025-09-30
580548,58193.0,58193000.0,BANK OF LUXEMBURG,2025-12-31
580548,58857.0,58857000.0,BANK OF LUXEMBURG,2026-03-31
5805488,11708.0,11708000.0,"INSPIRE TRUST COMPANY, NATIONAL ASSOCIATION",2025-06-30
5805488,12968.0,12968000.0,"INSPIRE TRUST COMPANY, NATIONAL ASSOCIATION",2025-09-30
5805488,13576.0,13576000.0,"INSPIRE TRUST COMPANY, NATIONAL ASSOCIATION",2025-12-31
5805488,15043.0,15043000.0,"INSPIRE TRUST COMPANY, NATIONAL ASSOCIATION",2026-03-31
5805817,17478.0,17478000.0,DAYFORCE NATIONAL TRUST BANK,2025-06-30
5805817,18354.0,18354000.0,DAYFORCE NATIONAL TRUST BANK,2025-09-30
5805817,19818.0,19818000.0,DAYFORCE NATIONAL TRUST BANK,2025-12-31
5805817,20873.0,20873000.0,DAYFORCE NATIONAL TRUST BANK,2026-03-31
5807400,24196.0,24196000.0,NOVA BANK,2025-06-30
5807400,24272.0,24272000.0,NOVA BANK,2025-09-30
5807400,24542.0,24542000.0,NOVA BANK,2025-12-31
5807400,24600.0,24600000.0,NOVA BANK,2026-03-31
580847,16556.0,16556000.0,LEWISBURG BANKING COMPANY,2025-06-30
580847,17740.0,17740000.0,LEWISBURG BANKING COMPANY,2025-09-30
580847,18992.0,18992000.0,LEWISBURG BANKING COMPANY,2025-12-31
580847,18432.0,18432000.0,LEWISBURG BANKING COMPANY,2026-03-31
580874,28295.0,28295000.0,BRATTLEBORO SAVINGS & LOAN ASSOCIATION,2025-06-30
580874,28722.0,28722000.0,BRATTLEBORO SAVINGS & LOAN ASSOCIATION,2025-09-30
580874,29051.0,29051000.0,BRATTLEBORO SAVINGS & LOAN ASSOCIATION,2025-12-31
580874,29339.0,29339000.0,BRATTLEBORO SAVINGS & LOAN ASSOCIATION,2026-03-31
581237,13191.0,13191000.0,BANK OF PENSACOLA,2025-06-30
581237,13427.0,13427000.0,BANK OF PENSACOLA,2025-09-30
581237,13722.0,13722000.0,BANK OF PENSACOLA,2025-12-31
581237,13754.0,13754000.0,BANK OF PENSACOLA,2026-03-31
581358,21027.0,21027000.0,STATE NEBRASKA BANK &TRUST,2025-06-30
581358,22401.0,22401000.0,STATE NEBRASKA BANK &TRUST,2025-09-30
581358,22958.0,22958000.0,STATE NEBRASKA BANK &TRUST,2025-12-31
581358,23421.0,23421000.0,STATE NEBRASKA BANK &TRUST,2026-03-31
58225,40396.0,40396000.0,"FARMERS BANK AND SAVINGS COMPANY, THE",2025-06-30
58225,41990.0,41990000.0,"FARMERS BANK AND SAVINGS COMPANY, THE",2025-09-30
58225,42870.0,42870000.0,"FARMERS BANK AND SAVINGS COMPANY, THE",2025-12-31
58225,42896.0,42896000.0,"FARMERS BANK AND SAVINGS COMPANY, THE",2026-03-31
58243,816439.0,816439000.0,JOHNSON BANK,2025-06-30
58243,840460.0,840460000.0,JOHNSON BANK,2025-09-30
58243,863340.0,863340000.0,JOHNSON BANK,2025-12-31
58243,881316.0,881316000.0,JOHNSON BANK,2026-03-31
582654,9910.0,9910000.0,KANSAS STATE BANK,2025-06-30
582654,10659.0,10659000.0,KANSAS STATE BANK,2025-09-30
582654,10994.0,10994000.0,KANSAS STATE BANK,2025-12-31
582654,10898.0,10898000.0,KANSAS STATE BANK,2026-03-31
582878,5550.0,5550000.0,HOME FEDERAL SAVINGS AND LOAN ASSOCIATION,2025-06-30
582878,5613.0,5613000.0,HOME FEDERAL SAVINGS AND LOAN ASSOCIATION,2025-09-30
582878,5655.0,5655000.0,HOME FEDERAL SAVINGS AND LOAN ASSOCIATION,2025-12-31
582878,5679.0,5679000.0,HOME FEDERAL SAVINGS AND LOAN ASSOCIATION,2026-03-31
582953,44150.0,44150000.0,CHARTER WEST BANK,2025-06-30
582953,46285.0,46285000.0,CHARTER WEST BANK,2025-09-30
582953,46863.0,46863000.0,CHARTER WEST BANK,2025-12-31
582953,46644.0,46644000.0,CHARTER WEST BANK,2026-03-31
582971,119616.0,119616000.0,FIRST FEDERAL SAVINGS BANK OF TWIN FALLS,2025-06-30
582971,125067.0,125067000.0,FIRST FEDERAL SAVINGS BANK OF TWIN FALLS,2025-09-30
582971,129732.0,129732000.0,FIRST FEDERAL SAVINGS BANK OF TWIN FALLS,2025-12-31
582971,132550.0,132550000.0,FIRST FEDERAL SAVINGS BANK OF TWIN FALLS,2026-03-31
583071,27646.0,27646000.0,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION OF BATH,2025-06-30
583071,27930.0,27930000.0,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION OF BATH,2025-09-30
583071,28365.0,28365000.0,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION OF BATH,2025-12-31
583071,28553.0,28553000.0,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION OF BATH,2026-03-31
583268,98695.0,98695000.0,SCHERTZ BANK & TRUST,2025-06-30
583268,102402.0,102402000.0,SCHERTZ BANK & TRUST,2025-09-30
583268,106465.0,106465000.0,SCHERTZ BANK & TRUST,2025-12-31
583268,110237.0,110237000.0,SCHERTZ BANK & TRUST,2026-03-31
583352,75791.0,75791000.0,FIRST NATIONAL BANK OF HUNTSVILLE,2025-06-30
583352,78259.0,78259000.0,FIRST NATIONAL BANK OF HUNTSVILLE,2025-09-30
583352,76142.0,76142000.0,FIRST NATIONAL BANK OF HUNTSVILLE,2025-12-31
583352,78208.0,78208000.0,FIRST NATIONAL BANK OF HUNTSVILLE,2026-03-31
58355,6423.0,6423000.0,VANTAGE BANK,2025-06-30
58355,6767.0,6767000.0,VANTAGE BANK,2025-09-30
58355,7032.0,7032000.0,VANTAGE BANK,2025-12-31
58355,7375.0,7375000.0,VANTAGE BANK,2026-03-31
5837377,19561.0,19561000.0,FORTUNA BANK,2025-06-30
5837377,19323.0,19323000.0,FORTUNA BANK,2025-09-30
5837377,19013.0,19013000.0,FORTUNA BANK,2025-12-31
5837377,18253.0,18253000.0,FORTUNA BANK,2026-03-31
583754,90760.0,90760000.0,BANK OF HOUSTON,2025-06-30
583754,93863.0,93863000.0,BANK OF HOUSTON,2025-09-30
583754,96427.0,96427000.0,BANK OF HOUSTON,2025-12-31
583754,70648.0,70648000.0,BANK OF HOUSTON,2026-03-31
583905,226000.0,226000000.0,KENNEBEC SAVINGS BANK,2025-06-30
583905,233589.0,233589000.0,KENNEBEC SAVINGS BANK,2025-09-30
583905,239166.0,239166000.0,KENNEBEC SAVINGS BANK,2025-12-31
583905,241223.0,241223000.0,KENNEBEC SAVINGS BANK,2026-03-31
5839915,9945.0,9945000.0,GALA BANK,2025-06-30
5839915,9765.0,9765000.0,GALA BANK,2025-09-30
5839915,9580.0,9580000.0,GALA BANK,2025-12-31
5839915,9376.0,9376000.0,GALA BANK,2026-03-31
584377,158151.0,158151000.0,KITSAP BANK,2025-06-30
584377,167429.0,167429000.0,KITSAP BANK,2025-09-30
584377,146187.0,146187000.0,KITSAP BANK,2025-12-31
584724,65079.0,65079000.0,UNIFIED BANK,2025-06-30
584724,70932.0,70932000.0,UNIFIED BANK,2025-09-30
584724,73862.0,73862000.0,UNIFIED BANK,2025-12-31
584724,71431.0,71431000.0,UNIFIED BANK,2026-03-31
584920,374075.0,374075000.0,"FIDELITY BANK, THE",2025-06-30
584920,403386.0,403386000.0,"FIDELITY BANK, THE",2025-09-30
584920,433014.0,433014000.0,"FIDELITY BANK, THE",2025-12-31
584920,448895.0,448895000.0,"FIDELITY BANK, THE",2026-03-31
58551,25829.0,25829000.0,SECURITY STATE BANK,2025-06-30
58551,28257.0,28257000.0,SECURITY STATE BANK,2025-09-30
58551,28189.0,28189000.0,SECURITY STATE BANK,2025-12-31
58551,28620.0,28620000.0,SECURITY STATE BANK,2026-03-31
585749,106494.0,106494000.0,PILOT GROVE SAVINGS BANK,2025-06-30
585749,111430.0,111430000.0,PILOT GROVE SAVINGS BANK,2025-09-30
585749,115630.0,115630000.0,PILOT GROVE SAVINGS BANK,2025-12-31
585749,118851.0,118851000.0,PILOT GROVE SAVINGS BANK,2026-03-31
5859511,239268.0,239268000.0,"TIAA TRUST, NATIONAL ASSOCIATION",2025-06-30
5859511,268813.0,268813000.0,"TIAA TRUST, NATIONAL ASSOCIATION",2025-09-30
5859511,217290.0,217290000.0,"TIAA TRUST, NATIONAL ASSOCIATION",2025-12-31
5859511,219792.0,219792000.0,"TIAA TRUST, NATIONAL ASSOCIATION",2026-03-31
586027,94933.0,94933000.0,FIRST BANK OF OHIO,2025-06-30
586027,96535.0,96535000.0,FIRST BANK OF OHIO,2025-09-30
586027,97633.0,97633000.0,FIRST BANK OF OHIO,2025-12-31
586027,98767.0,98767000.0,FIRST BANK OF OHIO,2026-03-31
586072,92875.0,92875000.0,FIRST PALMETTO BANK,2025-06-30
586072,95093.0,95093000.0,FIRST PALMETTO BANK,2025-09-30
586072,95074.0,95074000.0,FIRST PALMETTO BANK,2025-12-31
586072,99123.0,99123000.0,FIRST PALMETTO BANK,2026-03-31
5860740,21230.0,21230000.0,COMMUNITY UNITY BANK,2025-06-30
5860740,20624.0,20624000.0,COMMUNITY UNITY BANK,2025-09-30
5860740,20858.0,20858000.0,COMMUNITY UNITY BANK,2025-12-31
5860740,20331.0,20331000.0,COMMUNITY UNITY BANK,2026-03-31
5861541,21970.0,21970000.0,ALTOS BANK,2025-06-30
5861541,21070.0,21070000.0,ALTOS BANK,2025-09-30
5861541,19793.0,19793000.0,ALTOS BANK,2025-12-31
5861541,18508.0,18508000.0,ALTOS BANK,2026-03-31
586335,14661.0,14661000.0,BANK OF MOUNDVILLE,2025-06-30
586335,16145.0,16145000.0,BANK OF MOUNDVILLE,2025-09-30
586335,16166.0,16166000.0,BANK OF MOUNDVILLE,2025-12-31
586335,16175.0,16175000.0,BANK OF MOUNDVILLE,2026-03-31
58636,45655.0,45655000.0,CENTURY BANK,2025-06-30
58636,48999.0,48999000.0,CENTURY BANK,2025-09-30
58636,49725.0,49725000.0,CENTURY BANK,2025-12-31
58636,49958.0,49958000.0,CENTURY BANK,2026-03-31
586960,13178.0,13178000.0,PEOPLES STATE BANK,2025-06-30
586960,14158.0,14158000.0,PEOPLES STATE BANK,2025-09-30
586960,15077.0,15077000.0,PEOPLES STATE BANK,2025-12-31
586960,15582.0,15582000.0,PEOPLES STATE BANK,2026-03-31
58757,40542.0,40542000.0,KENSINGTON BANK,2025-06-30
58757,42257.0,42257000.0,KENSINGTON BANK,2025-09-30
58757,41649.0,41649000.0,KENSINGTON BANK,2025-12-31
58757,43006.0,43006000.0,KENSINGTON BANK,2026-03-31
587677,84489.0,84489000.0,EUREKA SAVINGS BANK,2025-06-30
587677,87482.0,87482000.0,EUREKA SAVINGS BANK,2025-09-30
587677,88950.0,88950000.0,EUREKA SAVINGS BANK,2025-12-31
587677,89972.0,89972000.0,EUREKA SAVINGS BANK,2026-03-31
587800,1118801.0,1118801000.0,LIBERTY BANK,2025-06-30
587800,1159193.0,1159193000.0,LIBERTY BANK,2025-09-30
587800,1172614.0,1172614000.0,LIBERTY BANK,2025-12-31
587800,1174665.0,1174665000.0,LIBERTY BANK,2026-03-31
5879201,36382.0,36382000.0,INTEGRITY BANK SSB,2025-06-30
5879201,36115.0,36115000.0,INTEGRITY BANK SSB,2025-09-30
5879201,39018.0,39018000.0,INTEGRITY BANK SSB,2025-12-31
5879201,39269.0,39269000.0,INTEGRITY BANK SSB,2026-03-31
588245,25072.0,25072000.0,"BANK OF DEERFIELD, THE",2025-06-30
588245,25889.0,25889000.0,"BANK OF DEERFIELD, THE",2025-09-30
588245,26528.0,26528000.0,"BANK OF DEERFIELD, THE",2025-12-31
588245,27173.0,27173000.0,"BANK OF DEERFIELD, THE",2026-03-31
5882500,30746.0,30746000.0,FIVE RIVERS BANK,2025-06-30
5882500,30109.0,30109000.0,FIVE RIVERS BANK,2025-09-30
5882500,29404.0,29404000.0,FIVE RIVERS BANK,2025-12-31
5882500,28498.0,28498000.0,FIVE RIVERS BANK,2026-03-31
588348,34096.0,34096000.0,SAVINGS BANK,2025-06-30
588348,36080.0,36080000.0,SAVINGS BANK,2025-09-30
588348,37292.0,37292000.0,SAVINGS BANK,2025-12-31
588348,37614.0,37614000.0,SAVINGS BANK,2026-03-31
5887420,7780.0,7780000.0,"PREFERRED LEGACY NATIONAL TRUST BANK, THE",2025-06-30
5887420,8216.0,8216000.0,"PREFERRED LEGACY NATIONAL TRUST BANK, THE",2025-09-30
5887420,8792.0,8792000.0,"PREFERRED LEGACY NATIONAL TRUST BANK, THE",2025-12-31
5887420,9786.0,9786000.0,"PREFERRED LEGACY NATIONAL TRUST BANK, THE",2026-03-31
589158,25359.0,25359000.0,GREAT PLAINS BANK,2025-06-30
589158,26295.0,26295000.0,GREAT PLAINS BANK,2025-09-30
589158,26282.0,26282000.0,GREAT PLAINS BANK,2025-12-31
589158,26647.0,26647000.0,GREAT PLAINS BANK,2026-03-31
589523,116621.0,116621000.0,BANK OF TRAVELERS REST,2025-06-30
589523,128512.0,128512000.0,BANK OF TRAVELERS REST,2025-09-30
589523,133503.0,133503000.0,BANK OF TRAVELERS REST,2025-12-31
589523,143528.0,143528000.0,BANK OF TRAVELERS REST,2026-03-31
58971,934421.0,934421000.0,WASHINGTON TRUST BANK,2025-06-30
58971,955021.0,955021000.0,WASHINGTON TRUST BANK,2025-09-30
58971,967306.0,967306000.0,WASHINGTON TRUST BANK,2025-12-31
58971,988282.0,988282000.0,WASHINGTON TRUST BANK,2026-03-31
589943,146914.0,146914000.0,LINCOLN SAVINGS BANK,2025-06-30
589943,153981.0,153981000.0,LINCOLN SAVINGS BANK,2025-09-30
589943,154882.0,154882000.0,LINCOLN SAVINGS BANK,2025-12-31
589943,162845.0,162845000.0,LINCOLN SAVINGS BANK,2026-03-31
590220,90741.0,90741000.0,UWHARRIE BANK,2025-06-30
590220,94808.0,94808000.0,UWHARRIE BANK,2025-09-30
590220,99963.0,99963000.0,UWHARRIE BANK,2025-12-31
590220,101596.0,101596000.0,UWHARRIE BANK,2026-03-31
5903517,21685.0,21685000.0,FOUR STATES BANK,2025-06-30
5903517,21555.0,21555000.0,FOUR STATES BANK,2025-09-30
5903517,21270.0,21270000.0,FOUR STATES BANK,2025-12-31
5903517,21273.0,21273000.0,FOUR STATES BANK,2026-03-31
590640,95562.0,95562000.0,FNB OXFORD BANK,2025-06-30
590640,99094.0,99094000.0,FNB OXFORD BANK,2025-09-30
590640,102515.0,102515000.0,FNB OXFORD BANK,2025-12-31
590640,103033.0,103033000.0,FNB OXFORD BANK,2026-03-31
5906497,37047.0,37047000.0,BANKMIAMI,2025-06-30
5906497,36305.0,36305000.0,BANKMIAMI,2025-09-30
5906497,35647.0,35647000.0,BANKMIAMI,2025-12-31
5906497,35288.0,35288000.0,BANKMIAMI,2026-03-31
590976,105877.0,105877000.0,FINANCIAL FEDERAL BANK,2025-06-30
590976,107286.0,107286000.0,FINANCIAL FEDERAL BANK,2025-09-30
590976,107053.0,107053000.0,FINANCIAL FEDERAL BANK,2025-12-31
590976,109678.0,109678000.0,FINANCIAL FEDERAL BANK,2026-03-31
591209,40125.0,40125000.0,PISCATAQUA SAVINGS BANK,2025-06-30
591209,41284.0,41284000.0,PISCATAQUA SAVINGS BANK,2025-09-30
591209,41659.0,41659000.0,PISCATAQUA SAVINGS BANK,2025-12-31
591209,41413.0,41413000.0,PISCATAQUA SAVINGS BANK,2026-03-31
591320,50107.0,50107000.0,ARTHUR STATE BANK,2025-06-30
591320,52499.0,52499000.0,ARTHUR STATE BANK,2025-09-30
591320,53812.0,53812000.0,ARTHUR STATE BANK,2025-12-31
591320,55024.0,55024000.0,ARTHUR STATE BANK,2026-03-31
591357,10292.0,10292000.0,"PEOPLES BANK, THE",2025-06-30
591357,10625.0,10625000.0,"PEOPLES BANK, THE",2025-09-30
591357,10867.0,10867000.0,"PEOPLES BANK, THE",2025-12-31
591357,10809.0,10809000.0,"PEOPLES BANK, THE",2026-03-31
591366,49463.0,49463000.0,"FIRST NATIONAL BANK OF SONORA, THE",2025-06-30
591366,51277.0,51277000.0,"FIRST NATIONAL BANK OF SONORA, THE",2025-09-30
591366,52855.0,52855000.0,"FIRST NATIONAL BANK OF SONORA, THE",2025-12-31
591366,52837.0,52837000.0,"FIRST NATIONAL BANK OF SONORA, THE",2026-03-31
592448,156241.0,156241000.0,EVOLVE BANK & TRUST,2025-06-30
592448,151202.0,151202000.0,EVOLVE BANK & TRUST,2025-09-30
592448,162355.0,162355000.0,EVOLVE BANK & TRUST,2025-12-31
592448,161850.0,161850000.0,EVOLVE BANK & TRUST,2026-03-31
592550,32333.0,32333000.0,QUOIN FINANCIAL BANK,2025-06-30
592550,31176.0,31176000.0,QUOIN FINANCIAL BANK,2025-09-30
592550,30448.0,30448000.0,QUOIN FINANCIAL BANK,2025-12-31
592550,29737.0,29737000.0,QUOIN FINANCIAL BANK,2026-03-31
