rssd_id,total_equity_capital,total_equity_capital_usd,bank_name
3386536,116956.0,116956000.0,SOUTHPOINT BANK
980960,116841.0,116841000.0,BENCHMARK BANK
550279,116787.0,116787000.0,OLYMPIA FEDERAL SAVINGS AND LOAN ASSOCIATION
732178,116703.0,116703000.0,GRAND SAVINGS BANK
666059,116581.0,116581000.0,M1 BANK
852704,116549.0,116549000.0,GENESEE REGIONAL BANK
908553,116374.0,116374000.0,HNB NATIONAL BANK
429487,116197.0,116197000.0,SOUND COMMUNITY BANK
3015939,115721.0,115721000.0,AMG NATIONAL TRUST BANK
585749,115630.0,115630000.0,PILOT GROVE SAVINGS BANK
47247,115471.0,115471000.0,"DART BANK, THE"
635907,115421.0,115421000.0,PENTUCKET BANK
3821822,115419.0,115419000.0,COASTAL CAROLINA NATIONAL BANK
100357,115206.0,115206000.0,"LEGEND BANK, N. A."
2358769,115083.0,115083000.0,BNC NATIONAL BANK
2716088,115042.0,115042000.0,RESOURCE BANK
382649,114805.0,114805000.0,FIRST SOUTHERN BANK
819855,114759.0,114759000.0,PEOPLES BANK
1885932,114442.0,114442000.0,CRESCENT BANK
894348,114376.0,114376000.0,BANK OF WISCONSIN DELLS
2465881,114024.0,114024000.0,PLATTE VALLEY BANK
2869162,113865.0,113865000.0,AMERICAN COMMUNITY BANK & TRUST
75259,113585.0,113585000.0,FIRST OKLAHOMA BANK
772446,113570.0,113570000.0,"COMERICA BANK & TRUST, NATIONAL ASSOCIATION"
499453,113498.0,113498000.0,FIRST STATE BANK NEBRASKA
436953,113494.0,113494000.0,SULLIVAN BANK
220974,113481.0,113481000.0,FIRST FEDERAL BANK
183668,113420.0,113420000.0,HCN BANK
594451,113318.0,113318000.0,MAPLEMARK BANK
9357,113218.0,113218000.0,SCALE BANK
3290240,113213.0,113213000.0,TRUXTON TRUST COMPANY
285740,113188.0,113188000.0,"PADUCAH BANK AND TRUST COMPANY, THE"
3619216,113100.0,113100000.0,TEXAS SECURITY BANK
4845861,113049.0,113049000.0,PRIMARY BANK
321273,112758.0,112758000.0,"AFFINITY BANK, NATIONAL ASSOCIATION"
126834,112713.0,112713000.0,CITIZENS BANK
2661861,112705.0,112705000.0,PEOPLE'S BANK OF COMMERCE
606176,112689.0,112689000.0,PIONEER BANK
921039,112497.0,112497000.0,FIRST AMERICAN BANK AND TRUST COMPANY
2515320,112297.0,112297000.0,FORTIS BANK
853804,112093.0,112093000.0,"BANK OF CANTON, THE"
2826017,111962.0,111962000.0,"GLENMEDE TRUST COMPANY, NATIONAL ASSOCIATION, THE"
1016857,111953.0,111953000.0,CITIZENS BANK OF LAS CRUCES
448040,111825.0,111825000.0,OXFORD BANK
2006024,111787.0,111787000.0,INTERNATIONAL BANK OF CHICAGO
691958,111696.0,111696000.0,MIDWEST REGIONAL BANK
33259,111285.0,111285000.0,PREMIER BANK
865151,110626.0,110626000.0,LEGENDS BANK
497954,110606.0,110606000.0,TEXAS NATIONAL BANK
938859,110586.0,110586000.0,NEWFIRST NATIONAL BANK
837970,110584.0,110584000.0,FIFTH DISTRICT SAVINGS BANK
2580243,110013.0,110013000.0,AMERICAN BANK
815156,109715.0,109715000.0,"DAKOTA COMMUNITY BANK & TRUST, NATIONAL ASSOCIATION"
698144,109658.0,109658000.0,COMMUNITY FINANCIAL SERVICES BANK
259330,109607.0,109607000.0,FIRST US BANK
526519,109098.0,109098000.0,1ST SUMMIT BANK
12030,108878.0,108878000.0,FNB SOUTH
2839790,108681.0,108681000.0,FIRST RELIANCE BANK
3614837,108671.0,108671000.0,ACCESS BANK
1222519,108655.0,108655000.0,FIRST METRO BANK
137652,108607.0,108607000.0,UNIVERSITY BANK
327305,108456.0,108456000.0,KATAHDIN TRUST COMPANY
738013,108315.0,108315000.0,"CITIZENS NATIONAL BANK OF BLUFFTON, THE"
327855,108269.0,108269000.0,CIERA BANK
713926,107982.0,107982000.0,FARMERS & MERCHANTS BANK
627854,107855.0,107855000.0,"FIRST NATIONAL BANK OF BANGOR, THE"
183770,107790.0,107790000.0,MECHANICS COOPERATIVE BANK
536527,107510.0,107510000.0,INDUSTRIAL BANK
319551,107467.0,107467000.0,SECURITY STATE BANK
3306280,107458.0,107458000.0,LEGACY NATIONAL BANK
90328,107309.0,107309000.0,SKYLINE NATIONAL BANK
3397233,107302.0,107302000.0,SOLERA NATIONAL BANK
268976,107128.0,107128000.0,WINCHESTER CO-OPERATIVE BANK
590976,107053.0,107053000.0,FINANCIAL FEDERAL BANK
345877,106899.0,106899000.0,CENTURY NEXT BANK
3391718,106823.0,106823000.0,BELMONT BANK & TRUST COMPANY
583268,106465.0,106465000.0,SCHERTZ BANK & TRUST
852973,106345.0,106345000.0,"PIONEER TRUST BANK, NATIONAL ASSOCIATION"
150044,106336.0,106336000.0,UNITED BANK OF MICHIGAN
3455227,106328.0,106328000.0,PINNACLE BANK
1414819,106293.0,106293000.0,HELM BANK USA
343903,106128.0,106128000.0,ADAMS COMMUNITY BANK
2849463,106126.0,106126000.0,FIRST CAPITAL BANK
261940,106102.0,106102000.0,ANSTAFF BANK
643078,106098.0,106098000.0,EASTERN SAVINGS BANK FEDERAL SAVINGS BANK
115575,105926.0,105926000.0,COASTAL HERITAGE BANK
375566,105703.0,105703000.0,FIRST NATIONAL BANK
355120,105502.0,105502000.0,CAROLINA BANK & TRUST COMPANY
111205,105129.0,105129000.0,PARTNERS BANK OF NEW ENGLAND
313577,105085.0,105085000.0,FORWARD BANK
669555,105027.0,105027000.0,MIDWEST BANK
1007417,105027.0,105027000.0,FIRST NATIONAL BANK & TRUST COMPANY OF NEWTOWN
191935,104954.0,104954000.0,FIRST STATE BANK OF THE FLORIDA KEYS
5349218,104673.0,104673000.0,TRUSTAR BANK
3066025,104657.0,104657000.0,"GOLDMAN SACHS TRUST COMPANY, NATIONAL ASSOCIATION, THE"
820048,104542.0,104542000.0,"FIRST NATIONAL BANK AMES, IOWA"
950178,104345.0,104345000.0,FIRST FEDERAL BANK OF KANSAS CITY
1429028,103749.0,103749000.0,"KEYSTONE BANK, SSB"
972769,103491.0,103491000.0,GBC INTERNATIONAL BANK
3671997,103451.0,103451000.0,AMERICAN PRIDE BANK
498148,103372.0,103372000.0,FOCUS BANK
516855,103251.0,103251000.0,SECURITY BANK
542667,103208.0,103208000.0,MT. MCKINLEY BANK
2877345,103050.0,103050000.0,INSBANK
3140822,103005.0,103005000.0,LIBERTY NATIONAL BANK
466240,102983.0,102983000.0,FIRST ARKANSAS BANK AND TRUST
2819167,102796.0,102796000.0,FARM BUREAU BANK FSB
3165357,102775.0,102775000.0,COMMUNITY FIRST BANK OF INDIANA
3374382,102660.0,102660000.0,TRIAD BANK
493844,102587.0,102587000.0,FRANKLIN BANK & TRUST COMPANY
3224375,102530.0,102530000.0,GOLDEN STATE BANK
590640,102515.0,102515000.0,FNB OXFORD BANK
780722,102303.0,102303000.0,HEBRON SAVINGS BANK
839068,102284.0,102284000.0,SECURITY STATE BANK
990352,102277.0,102277000.0,UNITED BANK & TRUST
615217,101848.0,101848000.0,"NORTH SIDE BANK AND TRUST COMPANY, THE"
680130,101797.0,101797000.0,CITIZENS TRUST BANK
3019982,101783.0,101783000.0,"FREEDOM BANK OF VIRGINIA, THE"
14865,101780.0,101780000.0,BANK OF EASTERN OREGON
3309571,101772.0,101772000.0,PRIME ALLIANCE BANK
2236821,101769.0,101769000.0,"PATRIOT BANK, NATIONAL ASSOCIATION"
2929392,101432.0,101432000.0,CORNERSTONE NATIONAL BANK & TRUST COMPANY
2948058,101396.0,101396000.0,STORY BANK DBA STORY FINANCIAL PARTNERS
340751,101374.0,101374000.0,CLEAR FORK BANK NATIONAL ASSOCIATION
88455,101325.0,101325000.0,HEARTLAND BANK
41825,101252.0,101252000.0,MIDDLETOWN VALLEY BANK
294023,101252.0,101252000.0,FIRST STATE BANK
561574,101171.0,101171000.0,SUMMIT STATE BANK
737548,100970.0,100970000.0,BANKIOWA
213471,100694.0,100694000.0,"SLOVENIAN SAVINGS AND LOAN ASSOCIATION OF CANONSBURG, PA"
466754,100577.0,100577000.0,"BANK OF FAYETTE COUNTY, THE"
590220,99963.0,99963000.0,UWHARRIE BANK
72258,99924.0,99924000.0,"CONVERSE COUNTY BANK, THE"
870539,99787.0,99787000.0,"PEOPLES BANK, BILOXI, MISSISSIPPI, THE"
544652,99720.0,99720000.0,CORNHUSKER BANK
1222948,99575.0,99575000.0,PRAIRIE STATE BANK & TRUST
899008,99214.0,99214000.0,WINCHESTER SAVINGS BANK
488318,99094.0,99094000.0,BNY MELLON TRUST OF DELAWARE
451273,99005.0,99005000.0,GEDDES FEDERAL SAVINGS AND LOAN ASSOCIATION
329952,98905.0,98905000.0,"FIRST NATIONAL BANK OF GRANBURY, THE"
307062,98895.0,98895000.0,FARMERS BANK
3472046,98833.0,98833000.0,FRONTIER BANK OF TEXAS
976552,98791.0,98791000.0,CORE BANK
534877,98774.0,98774000.0,BRENTWOOD BANK
65559,98441.0,98441000.0,PIONEER BANK & TRUST
90337,98394.0,98394000.0,UNITED COMMUNITY BANK
653611,98341.0,98341000.0,"JONESTOWN BANK AND TRUST COMPANY OF JONESTOWN, PENNSYLVANIA"
715340,97921.0,97921000.0,WEST MICHIGAN COMMUNITY BANK
94139,97900.0,97900000.0,MERCHANTS & MARINE BANK
586027,97633.0,97633000.0,FIRST BANK OF OHIO
629353,97590.0,97590000.0,FIRST LIBERTY BANK
2631846,97514.0,97514000.0,NORTH AMERICAN BANKING COMPANY
1454,97391.0,97391000.0,HILLTOP NATIONAL BANK
291611,97176.0,97176000.0,HAMLIN BANK AND TRUST COMPANY
333203,97021.0,97021000.0,UNION BANK
326979,96917.0,96917000.0,GREENFIELD CO-OPERATIVE BANK
3459207,96814.0,96814000.0,MOUNTAIN PACIFIC BANK
3588312,96754.0,96754000.0,BANK OF CENTRAL FLORIDA
616036,96720.0,96720000.0,SOUTH LOUISIANA BANK
3821037,96698.0,96698000.0,R BANK
665865,96652.0,96652000.0,ROUND TOP STATE BANK
637554,96576.0,96576000.0,FIRST BANK OF OWASSO
450959,96571.0,96571000.0,SECURITY FINANCIAL BANK
583754,96427.0,96427000.0,BANK OF HOUSTON
414764,96320.0,96320000.0,TEXAS BANK
2794732,96062.0,96062000.0,OPTUS BANK
805755,96050.0,96050000.0,FIRST NATIONAL BANK NORTH
262844,95927.0,95927000.0,PEOPLES STATE BANK
643340,95785.0,95785000.0,EASTERN MICHIGAN BANK
950141,95778.0,95778000.0,MID-MISSOURI BANK
639549,95689.0,95689000.0,FIRST CENTRAL STATE BANK
423449,95500.0,95500000.0,"FARMERS BANK, FRANKFORT, INDIANA, INC., THE"
450632,95376.0,95376000.0,FIRST NATIONAL COMMUNITY BANK
18050,95349.0,95349000.0,"FIRST NATIONAL BANK OF BASTROP, THE"
266945,95311.0,95311000.0,MONTICELLO BANKING COMPANY
586072,95074.0,95074000.0,FIRST PALMETTO BANK
3690701,95014.0,95014000.0,PRIME MERIDIAN BANK
898850,94996.0,94996000.0,FIRST LIBERTY BANK
2797359,94955.0,94955000.0,FIRST CENTRAL SAVINGS BANK
3153297,94928.0,94928000.0,FIRST COMMERCE BANK
140157,94917.0,94917000.0,HOMESTEAD BANK
239659,94885.0,94885000.0,FIRST BANK
712059,94885.0,94885000.0,UNITED PRAIRIE BANK
2958972,94827.0,94827000.0,NORTHSTAR BANK
5518023,94666.0,94666000.0,"VARO BANK, NATIONAL ASSOCIATION"
568359,94526.0,94526000.0,AMERICAN BANK OF FREEDOM
257233,94512.0,94512000.0,FIRST BANK OF ALABAMA
467658,94139.0,94139000.0,COMMERCIAL BANK & TRUST COMPANY
2736451,94130.0,94130000.0,"NEW PEOPLES BANK, INC."
3404999,94080.0,94080000.0,FLAGSHIP BANK
614368,93806.0,93806000.0,FIRST NATIONAL BANK AND TRUST COMPANY OF WEATHERFORD DBA FIRST BANK TEXAS
997847,93774.0,93774000.0,BANK OF PRAIRIE DU SAC
3354599,93746.0,93746000.0,SAINT LOUIS BANK
967046,93734.0,93734000.0,FIRST STATE BANK OF MIDDLEBURY
2568063,93702.0,93702000.0,FIRST COMMAND BANK
785147,93634.0,93634000.0,"FARMERS NATIONAL BANK OF DANVILLE, THE"
3040418,93624.0,93624000.0,COMMUNITY FEDERAL SAVINGS BANK
501132,93603.0,93603000.0,WEST ALABAMA BANK & TRUST
759625,93517.0,93517000.0,BANK OF BOTETOURT
841838,93495.0,93495000.0,THREAD BANK
2771694,93436.0,93436000.0,BAYFIRST NATIONAL BANK
2316714,93379.0,93379000.0,TIME BANK
739355,93170.0,93170000.0,TEXAS NATIONAL BANK OF JACKSONVILLE
306908,93146.0,93146000.0,JEFF BANK
977951,92950.0,92950000.0,BORDER BANK
900146,92945.0,92945000.0,CUSB BANK
722816,92773.0,92773000.0,SOLVAY BANK
163857,92726.0,92726000.0,F&M BANK
915065,92573.0,92573000.0,HAWAII NATIONAL BANK
1459735,92470.0,92470000.0,COUNTY BANK
543459,92265.0,92265000.0,"DREAM FIRST BANK, NATIONAL ASSOCIATION"
139478,92121.0,92121000.0,HARLEYSVILLE BANK
3437148,91988.0,91988000.0,FIRST FREEDOM BANK
754068,91916.0,91916000.0,"C3BANK, NATIONAL ASSOCIATION"
2838207,91800.0,91800000.0,SEATTLE BANK
391977,91757.0,91757000.0,STURDY SAVINGS BANK
525053,91596.0,91596000.0,FIRST NATIONAL BANK OF OKLAHOMA
441050,91504.0,91504000.0,"FALLS CITY NATIONAL BANK, THE"
376442,91332.0,91332000.0,FIRST BANK
824653,91130.0,91130000.0,TEXAS HERITAGE NATIONAL BANK
269049,91103.0,91103000.0,VISIONBANK OF IOWA
538473,91015.0,91015000.0,"PRESIDENTIAL BANK, FSB"
3122994,90997.0,90997000.0,SANIBEL CAPTIVA COMMUNITY BANK
924236,90918.0,90918000.0,FIRST STATE BANK
1014125,90910.0,90910000.0,"POTOMAC BANK, INC."
819453,90817.0,90817000.0,BANK OF ODESSA
749635,90760.0,90760000.0,AUBURNBANK
385471,90622.0,90622000.0,MADISON COUNTY BANK
393953,90610.0,90610000.0,"HOMETOWN BANK, NATIONAL ASSOCIATION"
576644,90308.0,90308000.0,BANK CMG
888271,90196.0,90196000.0,"HANCOCK COUNTY SAVINGS BANK, F.S.B."
408875,90024.0,90024000.0,"AXIOM BANK, NATIONAL ASSOCIATION"
3472859,89754.0,89754000.0,NEWBANK
1000641,89652.0,89652000.0,CITIZENS STATE BANK OF NEW CASTLE
1188772,89409.0,89409000.0,FIRST COMMUNITY BANK OF TENNESSEE
918477,89345.0,89345000.0,HAVEN SAVINGS BANK
615954,89325.0,89325000.0,TRAILWEST BANK
636276,89316.0,89316000.0,MUTUAL SAVINGS ASSOCIATION
3184228,89304.0,89304000.0,FALCON NATIONAL BANK
495419,89202.0,89202000.0,"CITIZENS BANK OF KENTUCKY, INC"
884442,89134.0,89134000.0,JACKSON COUNTY BANK
884358,89105.0,89105000.0,FIRST STATE BANK OF LIVINGSTON
587677,88950.0,88950000.0,EUREKA SAVINGS BANK
87234,88780.0,88780000.0,FIRST NATIONAL BANK OF MIDDLE TENNESSEE
806958,88710.0,88710000.0,MIDWEST BANK
831642,88663.0,88663000.0,FIRST CITIZENS STATE BANK
341310,88379.0,88379000.0,WALDEN SAVINGS BANK
145545,88304.0,88304000.0,FIRST NATIONAL BANK OF WATERLOO
2745426,88074.0,88074000.0,LEGENDS BANK
67151,88000.0,88000000.0,KIRKPATRICK BANK
3404467,87985.0,87985000.0,FIRST NATIONAL BANK OF MICHIGAN
111942,87866.0,87866000.0,FORTIFI BANK
916745,87778.0,87778000.0,BNA BANK
2667957,87624.0,87624000.0,NEBRASKALAND BANK
56548,87567.0,87567000.0,DMB COMMUNITY BANK
160360,87542.0,87542000.0,OREGON PACIFIC BANKING CO. DBA OREGON PACIFIC BANK
98463,87524.0,87524000.0,CITIZENS BANK
3224302,87499.0,87499000.0,FIRST SOUTHWEST BANK
340256,87239.0,87239000.0,21ST CENTURY BANK
529341,87212.0,87212000.0,IXONIA BANK
979629,87138.0,87138000.0,FIRST NATIONAL BANK
3045383,86904.0,86904000.0,"VANGUARD NATIONAL TRUST COMPANY, NATIONAL ASSOCIATION"
219651,86853.0,86853000.0,CNB BANK
888833,86768.0,86768000.0,NORTHEAST GEORGIA BANK
734350,86560.0,86560000.0,GIBSLAND BANK & TRUST COMPANY
5227101,86471.0,86471000.0,COMMERCEONE BANK
344647,86399.0,86399000.0,"FIRST BANKERS TRUST COMPANY, NATIONAL ASSOCIATION"
920854,86396.0,86396000.0,PIONEER BANK
477321,86310.0,86310000.0,CONSUMERS NATIONAL BANK
345756,86134.0,86134000.0,"FIRST STATE BANK OF ST. CHARLES, MISSOURI"
3194692,85841.0,85841000.0,TRADITIONS BANK
895055,85532.0,85532000.0,"FIRST NATIONAL BANK OF MCGREGOR, THE"
5561001,85470.0,85470000.0,ANCHORAGE DIGITAL BANK NATIONAL ASSOCIATION
169756,85373.0,85373000.0,WESTERN COMMERCE BANK
2233875,85367.0,85367000.0,"NATBANK, NATIONAL ASSOCIATION"
3482111,85333.0,85333000.0,MRV BANKS
3340725,84865.0,84865000.0,QUONTIC BANK
2920773,84781.0,84781000.0,1ST COLONIAL COMMUNITY BANK
142955,84611.0,84611000.0,SPIRITBANK
532042,84529.0,84529000.0,ROYAL BANK
51842,84462.0,84462000.0,FARMERS & MERCHANTS UNION BANK
3368925,84367.0,84367000.0,SPRING BANK
609476,84273.0,84273000.0,HUNTINGTON FEDERAL SAVINGS BANK
531250,84137.0,84137000.0,CENTENNIAL BANK
479839,84046.0,84046000.0,TENNESSEE STATE BANK
455552,83998.0,83998000.0,FARMERS AND MERCHANTS BANK
917555,83994.0,83994000.0,UBANK
545604,83439.0,83439000.0,NORTHWEST COMMUNITY BANK
760854,83350.0,83350000.0,SOUTHWEST MISSOURI BANK
207872,83189.0,83189000.0,FIRST UTAH BANK
106452,83070.0,83070000.0,"PUEBLO BANK AND TRUST COMPANY, THE"
3166699,83069.0,83069000.0,TOLLESON PRIVATE BANK
3357385,83057.0,83057000.0,BANK OF SAN FRANCISCO
839572,83020.0,83020000.0,"LIBERTY SAVINGS BANK, F.S.B."
505550,83017.0,83017000.0,HIAWATHA NATIONAL BANK
2943615,82904.0,82904000.0,COMMUNITY BANK OF PICKENS COUNTY
3690121,82879.0,82879000.0,LIBERTY CAPITAL BANK
953535,82825.0,82825000.0,FORTRESS BANK
3488579,82824.0,82824000.0,CENTRAL BANK
363657,82439.0,82439000.0,"FIRST NATIONAL BANK OF BEMIDJI, THE"
844567,82288.0,82288000.0,POINTBANK
711801,82105.0,82105000.0,"SAVINGS BANK, THE"
459372,82074.0,82074000.0,UNITED SAVINGS BANK
696430,82045.0,82045000.0,HOME STATE BANK/NATIONAL ASSOCIATION
988153,81998.0,81998000.0,WESTERN STATE BANK
239556,81958.0,81958000.0,"FIRST BANK, UPPER MICHIGAN"
403870,81650.0,81650000.0,IROQUOIS FEDERAL SAVINGS AND LOAN ASSOCIATION
59352,81427.0,81427000.0,CITIZENS NATIONAL BANK
934673,81370.0,81370000.0,CULLMAN SAVINGS BANK
853671,81307.0,81307000.0,OCONEE FEDERAL SAVINGS AND LOAN ASSOCIATION
785950,81282.0,81282000.0,LEGACY BANK
3555248,81158.0,81158000.0,FIRST SECURITY BANK OF NEVADA
417626,81156.0,81156000.0,PUTNAM COUNTY BANK
27847,81078.0,81078000.0,DIAMOND BANK
42372,80998.0,80998000.0,FIRST FEDERAL SAVINGS BANK OF LINCOLNTON
264455,80921.0,80921000.0,FIRST STATE BANK
3039636,80807.0,80807000.0,MISSION VALLEY BANK
671147,80757.0,80757000.0,PRIMEBANK
192857,80580.0,80580000.0,PANHANDLE FIRST BANK
340742,80577.0,80577000.0,CIBM BANK
1003839,80513.0,80513000.0,M C BANK & TRUST COMPANY
2919898,80420.0,80420000.0,AMERICAN BANK & TRUST COMPANY INC.
447557,80399.0,80399000.0,CITIZENS STATE BANK - LA CROSSE
718145,80374.0,80374000.0,FIRST SECURITY BANK
935250,80366.0,80366000.0,BLUE RIDGE BANK AND TRUST CO.
277820,80321.0,80321000.0,PALMETTO STATE BANK
3272956,80297.0,80297000.0,"AMERICAN COMMERCE BANK, NATIONAL ASSOCIATION"
3816190,80134.0,80134000.0,OAK VIEW NATIONAL BANK
549862,80103.0,80103000.0,"COMMUNITY BANK & TRUST, WACO, TEXAS"
514655,80080.0,80080000.0,"TEXAS GULF BANK, NATIONAL ASSOCIATION"
540775,80047.0,80047000.0,"FIRST FEDERAL COMMUNITY BANK, NATIONAL ASSOCIATION"
215345,79959.0,79959000.0,MANUFACTURERS BANK & TRUST COMPANY
574949,79808.0,79808000.0,"FARMERS & MERCHANTS BANK, THE"
702911,79755.0,79755000.0,"PEOPLES BANK CO., THE"
991621,79584.0,79584000.0,CITIZENS BANK AND TRUST COMPANY
3729124,79545.0,79545000.0,FREEDOM BANK
2903123,79541.0,79541000.0,BANK OF OAK RIDGE
872047,79532.0,79532000.0,DECORAH BANK AND TRUST COMPANY
125154,79462.0,79462000.0,"FSNB, NATIONAL ASSOCIATION"
5192496,79352.0,79352000.0,ENDEAVOR BANK
92676,79345.0,79345000.0,WINDSOR FEDERAL BANK
1002373,79341.0,79341000.0,SAVERS CO-OPERATIVE BANK
3267738,79297.0,79297000.0,VALLIANCE BANK
55970,79291.0,79291000.0,EVERGREEN FEDERAL BANK
3547896,79080.0,79080000.0,MILLENNIUM BANK
3217957,79003.0,79003000.0,MAINSTREET COMMUNITY BANK OF FLORIDA
328357,78961.0,78961000.0,"TITAN BANK, N.A."
561145,78665.0,78665000.0,FIRST STATE BANK
5382514,78523.0,78523000.0,GULF CAPITAL BANK
441359,78470.0,78470000.0,"MARIES COUNTY BANK, THE"
2787770,78412.0,78412000.0,BANK OF THE JAMES
505,78402.0,78402000.0,BALLSTON SPA NATIONAL BANK
166652,78324.0,78324000.0,ALLIANCE BANK
296456,78308.0,78308000.0,FIRSTBANK
797140,78303.0,78303000.0,"BANK OF NEW GLARUS, THE"
3428258,78296.0,78296000.0,DR BANK
791821,78254.0,78254000.0,"NATIONAL CAPITAL BANK OF WASHINGTON, THE"
2649177,78219.0,78219000.0,"PITNEY BOWES BANK INC., THE"
448554,78170.0,78170000.0,SAGE CAPITAL BANK
888552,78113.0,78113000.0,"FIRST STATE BANK, THE"
743679,77969.0,77969000.0,RELIANCE SAVINGS BANK
491402,77776.0,77776000.0,FRANKLIN SAVINGS BANK
922559,77776.0,77776000.0,UNITED VALLEY BANK
121651,77733.0,77733000.0,JONESBORO STATE BANK
827560,77673.0,77673000.0,"FINANCE FACTORS, LIMITED"
57451,77649.0,77649000.0,DAIRY STATE BANK
1000052,77555.0,77555000.0,WASHINGTON COUNTY BANK
1481745,77505.0,77505000.0,PREMIER BANK MINNESOTA
366078,77501.0,77501000.0,STURGIS BANK & TRUST COMPANY
550635,77461.0,77461000.0,HICKORY POINT BANK AND TRUST
131436,77449.0,77449000.0,FIRST BANK
835743,77361.0,77361000.0,"BANK OF HOLLY SPRINGS, THE"
724744,77171.0,77171000.0,GNB BANK
1017425,77148.0,77148000.0,"KILLBUCK SAVINGS BANK COMPANY, THE"
1005075,77137.0,77137000.0,DEARBORN FEDERAL SAVINGS BANK
227151,77102.0,77102000.0,UNION STATE BANK
2539960,77092.0,77092000.0,PREMIER BANK
333856,77077.0,77077000.0,GRANDVIEW BANK
228158,76884.0,76884000.0,FIRST MIDWEST BANK OF THE OZARKS
3293540,76838.0,76838000.0,PACIFIC VALLEY BANK
458544,76807.0,76807000.0,FIRST SERVICE BANK
242257,76801.0,76801000.0,PEOPLES SAVINGS BANK OF RHINELAND
262358,76653.0,76653000.0,AMERICAN STATE BANK
487357,76649.0,76649000.0,TOWN & COUNTRY BANK
2687487,76617.0,76617000.0,"TCM BANK, NATIONAL ASSOCIATION"
246134,76609.0,76609000.0,FIRST SOUTHERN STATE BANK
721350,76564.0,76564000.0,BANKNORTH
663955,76563.0,76563000.0,HORIZON BANK
909055,76544.0,76544000.0,PEOPLES BANK & TRUST CO.
246956,76422.0,76422000.0,ALVA STATE BANK & TRUST COMPANY
721949,76355.0,76355000.0,"FIRST & FARMERS NATIONAL BANK, INC."
695349,76278.0,76278000.0,TRI-COUNTY BANK
583352,76142.0,76142000.0,FIRST NATIONAL BANK OF HUNTSVILLE
2954497,76094.0,76094000.0,WILLAMETTE VALLEY BANK
5136959,76086.0,76086000.0,BEACON COMMUNITY BANK
1863097,76033.0,76033000.0,LEDYARD NATIONAL BANK
863746,75957.0,75957000.0,FARMERS & MERCHANTS SAVINGS BANK
144052,75944.0,75944000.0,EXCHANGE BANK & TRUST
238737,75814.0,75814000.0,"TERRABANK, NATIONAL ASSOCIATION"
891226,75797.0,75797000.0,FARMERS AND MERCHANTS BANK
890050,75696.0,75696000.0,FIRST NATIONAL BANK OF GILLETTE
413646,75662.0,75662000.0,"FIRST NEIGHBOR BANK, NATIONAL ASSOCIATION"
561864,75640.0,75640000.0,SOUTHWEST BANK
625159,75549.0,75549000.0,COMMERCE BANK
295011,75427.0,75427000.0,GREENVILLE NATIONAL BANK
100777,75378.0,75378000.0,CFSBANK
898579,75355.0,75355000.0,"FIRST FEDERAL COMMUNITY BANK, SSB"
1011955,75127.0,75127000.0,FIRST UNITED BANK
345747,75020.0,75020000.0,STATE BANK
767732,74986.0,74986000.0,SOUTH GEORGIA BANKING COMPANY
859552,74957.0,74957000.0,BANK OF THE WEST
3288452,74929.0,74929000.0,PARAGON BANK
875936,74919.0,74919000.0,FIRST BANK
755252,74897.0,74897000.0,CROSS KEYS BANK
744854,74873.0,74873000.0,CITIZENS BANK
29636,74866.0,74866000.0,"CITIZENS BANK OF PHILADELPHIA, THE"
507152,74832.0,74832000.0,QUAIL CREEK BANK
832546,74790.0,74790000.0,WEST SHORE BANK
775054,74717.0,74717000.0,"EASTERN COLORADO BANK, THE"
500256,74622.0,74622000.0,"FIRST NATIONAL BANK OF MERTZON, THE"
824671,74592.0,74592000.0,PHOENIXVILLE FEDERAL BANK AND TRUST
397559,74560.0,74560000.0,DUNDEE BANK
647218,74534.0,74534000.0,CUMBERLAND VALLEY NATIONAL BANK & TRUST COMPANY
101671,74525.0,74525000.0,ADIRONDACK BANK
210238,74499.0,74499000.0,SOUTHEASTERN BANK
2163477,74470.0,74470000.0,"RAYMOND JAMES TRUST, NATIONAL ASSOCIATION"
473930,74297.0,74297000.0,"COTTONPORT BANK, THE"
75446,74296.0,74296000.0,SOUTH OTTUMWA SAVINGS BANK
1008674,74256.0,74256000.0,READING CO-OPERATIVE BANK
361055,74185.0,74185000.0,COREFIRST BANK & TRUST
584724,73862.0,73862000.0,UNIFIED BANK
5461,73779.0,73779000.0,BAC COMMUNITY BANK
86349,73724.0,73724000.0,UNION BANK
429021,73606.0,73606000.0,QUEENSTOWN BANK OF MARYLAND
511832,73586.0,73586000.0,WAYNE COUNTY BANK
618740,73579.0,73579000.0,FIELD & MAIN BANK
961400,73557.0,73557000.0,ESSEX BANK
208459,73540.0,73540000.0,"BATTLE BANK, NATIONAL ASSOCIATION"
339456,73404.0,73404000.0,FIRST COMMUNITY BANK
678070,73266.0,73266000.0,SEWICKLEY SAVINGS BANK
3174920,73257.0,73257000.0,CITIZENS BANK & TRUST
494654,73203.0,73203000.0,"AMERICAN BANK, NATIONAL ASSOCIATION"
90579,73197.0,73197000.0,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION OF MCMINNVILLE
209148,73142.0,73142000.0,"FIRST NATIONAL BANK OF CARMI, THE"
812436,73103.0,73103000.0,ITASCA BANK & TRUST CO.
2820604,73083.0,73083000.0,MILLENNIUM BANK
420578,73026.0,73026000.0,CATALYST BANK
