rssd_id,ndfi_loans_total,ndfi_loans_total_usd,bank_name
270504,2291.0,2291000.0,COMMUNITY NATIONAL BANK
927134,2255.0,2255000.0,SOLUTIONS BANK
765662,2250.0,2250000.0,MUENSTER STATE BANK
956134,2250.0,2250000.0,LASALLE STATE BANK
846945,2239.0,2239000.0,BADGER BANK
884648,2217.0,2217000.0,UNITED COMMUNITY BANK
990642,2189.0,2189000.0,"FIRST NATIONAL BANK OF ALLENDALE, THE"
651541,2112.0,2112000.0,IOWA STATE BANK AND TRUST COMPANY
173306,2107.0,2107000.0,NATIONAL BANK OF MIDDLEBURY
646743,2062.0,2062000.0,COMMUNITY SAVINGS BANK
870913,2045.0,2045000.0,BUCKEYE STATE BANK
625953,2034.0,2034000.0,BANK OF WINNFIELD & TRUST COMPANY
49148,2016.0,2016000.0,RUSHVILLE STATE BANK
63733,2004.0,2004000.0,CITIZENS BANK
524971,2003.0,2003000.0,WESTBURY BANK
3280625,2000.0,2000000.0,PROVIDENCE BANK & TRUST
333650,2000.0,2000000.0,"BANK, THE"
580155,2000.0,2000000.0,PLATTE VALLEY BANK
355559,2000.0,2000000.0,RANGE BANK
660570,2000.0,2000000.0,PRESENCE BANK
400365,2000.0,2000000.0,"FIRST COMMERCIAL BANK, NATIONAL ASSOCIATION"
420644,1987.0,1987000.0,"PEOPLES COMMUNITY BANK, THE"
393355,1900.0,1900000.0,BANK OF WESTON
2497181,1879.0,1879000.0,"PLANTERS BANK, INC."
150727,1870.0,1870000.0,"RICHWOOD BANKING COMPANY, INC., THE"
670654,1847.0,1847000.0,FIRST SECURITY BANK OF DEER LODGE
150035,1826.0,1826000.0,FIRST FARMERS AND MERCHANTS BANK
261146,1815.0,1815000.0,"MAGNOLIA BANK, INC"
899428,1744.0,1744000.0,FIRST BANK
3350658,1650.0,1650000.0,FIRST VISION BANK OF TENNESSEE
909055,1596.0,1596000.0,PEOPLES BANK & TRUST CO.
309150,1594.0,1594000.0,"MISSOURI BANK, THE"
626101,1586.0,1586000.0,IVES BANK
625757,1580.0,1580000.0,NORTHERN STATE BANK
479370,1521.0,1521000.0,HIGH COUNTRY BANK
297051,1514.0,1514000.0,PATRIOTS BANK
2736451,1500.0,1500000.0,"NEW PEOPLES BANK, INC."
634955,1500.0,1500000.0,"PATRONS BANK, NATIONAL ASSOCIATION"
381026,1500.0,1500000.0,"TWIN VALLEY BANK, THE"
1017425,1461.0,1461000.0,"KILLBUCK SAVINGS BANK COMPANY, THE"
327855,1425.0,1425000.0,CIERA BANK
513256,1348.0,1348000.0,FIRST NATIONAL BANK COLORADO
2631172,1340.0,1340000.0,STATE BANK FINANCIAL
613343,1314.0,1314000.0,"CNB BANK & TRUST, NA"
132938,1254.0,1254000.0,PLANTERS AND CITIZENS BANK
56351,1250.0,1250000.0,"VERABANK, NATIONAL ASSOCIATION"
827458,1250.0,1250000.0,DAKOTA WESTERN BANK
697950,1250.0,1250000.0,CITY NATIONAL BANK
628552,1243.0,1243000.0,WINNSBORO STATE BANK & TRUST COMPANY
835444,1230.0,1230000.0,"BANK OF HERRIN, THE"
783844,1225.0,1225000.0,CITIZENS BANK
3022610,1180.0,1180000.0,FLATIRONS BANK
208347,1111.0,1111000.0,BENTON STATE BANK
762045,1044.0,1044000.0,STATE SAVINGS BANK
3538009,1023.0,1023000.0,PLATINUM BANK
406059,1000.0,1000000.0,NBT FINANCIAL BANK
524953,1000.0,1000000.0,FIRST PRYORITY BANK
167453,1000.0,1000000.0,BLUFF VIEW BANK
90328,1000.0,1000000.0,SKYLINE NATIONAL BANK
302656,1000.0,1000000.0,MINNWEST BANK
244037,1000.0,1000000.0,FRIEND BANK
691743,1000.0,1000000.0,ANNA STATE BANK
1003839,1000.0,1000000.0,M C BANK & TRUST COMPANY
644776,999.0,999000.0,UNITED ROOSEVELT SAVINGS BANK
915065,997.0,997000.0,HAWAII NATIONAL BANK
382649,988.0,988000.0,FIRST SOUTHERN BANK
55635,985.0,985000.0,CITIZENS SAVINGS BANK AND TRUST COMPANY
950356,982.0,982000.0,SECURITY STATE BANK OF HIBBING
622037,926.0,926000.0,"FIRST NATIONAL BANK OF JEANERETTE, THE"
3015939,925.0,925000.0,AMG NATIONAL TRUST BANK
353546,906.0,906000.0,"FIRST NATIONAL BANK IN TREMONT, THE"
947749,879.0,879000.0,"NORTH SALEM STATE BANK, THE"
287959,841.0,841000.0,KANSAS STATE BANK
755252,833.0,833000.0,CROSS KEYS BANK
3832127,768.0,768000.0,PROMISEONE BANK
2948058,753.0,753000.0,STORY BANK DBA STORY FINANCIAL PARTNERS
701062,750.0,750000.0,CENTRAL PACIFIC BANK
526452,750.0,750000.0,1ST FINANCIAL BANK USA
141350,750.0,750000.0,"FIRST STATE BANK, THE"
192857,750.0,750000.0,PANHANDLE FIRST BANK
143952,750.0,750000.0,PILLAR BANK
675248,742.0,742000.0,GREENLEAF BANK
417710,713.0,713000.0,"PINNACLE BANK, INC"
487357,707.0,707000.0,TOWN & COUNTRY BANK
149150,706.0,706000.0,CITIZENS STATE BANK
2140348,700.0,700000.0,"SERVBANK, NATIONAL ASSOCIATION"
765877,699.0,699000.0,HOME SAVINGS BANK
550952,679.0,679000.0,RSNB BANK
885430,667.0,667000.0,ST. LANDRY BANK AND TRUST COMPANY
913753,652.0,652000.0,INWOOD NATIONAL BANK
177920,628.0,628000.0,"MIDDLEFIELD BANKING COMPANY, THE"
777366,604.0,604000.0,BANK OF THE ORIENT
176325,588.0,588000.0,FARMERS & MERCHANTS BANK
295011,588.0,588000.0,GREENVILLE NATIONAL BANK
937740,554.0,554000.0,"PORT WASHINGTON STATE BANK, THE"
186744,553.0,553000.0,FIRST CITIZENS BANK
680813,550.0,550000.0,"FARMERS NATIONAL BANK OF CANFIELD, THE"
2684552,526.0,526000.0,AMERICAN BANK OF OKLAHOMA
43856,519.0,519000.0,"MINERS NATIONAL BANK OF EVELETH, THE"
576578,517.0,517000.0,MONROE FEDERAL SAVINGS AND LOAN ASSOCIATION
380878,503.0,503000.0,GREENWAY BANK
401906,500.0,500000.0,SKOWHEGAN SAVINGS BANK
3597211,500.0,500000.0,"CHAIN BRIDGE BANK, NATIONAL ASSOCIATION"
647955,500.0,500000.0,ASCENT BANK
557317,500.0,500000.0,LINKBANK
249658,500.0,500000.0,ROCKY MOUNTAIN BANK AND TRUST
133850,500.0,500000.0,FIRST CITIZENS NATIONAL BANK
491934,495.0,495000.0,COLONY BANK
499154,493.0,493000.0,HOME LOAN STATE BANK
1017555,487.0,487000.0,FIRST COMMUNITY BANK
782306,477.0,477000.0,BEACON BANK & TRUST
67209,464.0,464000.0,NEWBURYPORT FIVE CENTS SAVINGS BANK
327220,428.0,428000.0,FARMERS STATE BANK
615954,395.0,395000.0,TRAILWEST BANK
459644,390.0,390000.0,FIRST COMMUNITY BANK OF MOULTRIE COUNTY
162337,382.0,382000.0,CITIZENS TRI-COUNTY BANK
1492817,377.0,377000.0,FIRST KANSAS BANK
862141,366.0,366000.0,TRUBANK
3821037,365.0,365000.0,R BANK
112510,360.0,360000.0,"BALTIC STATE BANK, THE"
616036,360.0,360000.0,SOUTH LOUISIANA BANK
550448,355.0,355000.0,"STATE BANK, THE"
361167,349.0,349000.0,SOUTHSIDE BANK
651859,338.0,338000.0,STOCKMAN BANK OF MONTANA
935250,336.0,336000.0,BLUE RIDGE BANK AND TRUST CO.
837840,329.0,329000.0,UNITY BANK OF MISSISSIPPI
580847,300.0,300000.0,LEWISBURG BANKING COMPANY
18827,298.0,298000.0,"NEXTIER BANK, NA"
754536,293.0,293000.0,VERMILION BANK & TRUST COMPANY
2897633,286.0,286000.0,HOMETOWN BANK OF CORBIN INC.
2232757,281.0,281000.0,CHARLEVOIX STATE BANK
3448425,266.0,266000.0,COMMUNITY BANK OF PLEASANT HILL
879457,254.0,254000.0,CORNERSTONE BANK
505,251.0,251000.0,BALLSTON SPA NATIONAL BANK
187947,226.0,226000.0,BANK IOWA
340144,224.0,224000.0,PEOPLES STATE BANK
2726050,222.0,222000.0,FIRST CENTRAL BANK MCCOOK
389358,213.0,213000.0,SECURITY STATE BANK
2907019,208.0,208000.0,COMMUNITY FIRST NATIONAL BANK
247140,200.0,200000.0,ONE COMMUNITY BANK
2562164,200.0,200000.0,COASTAL COMMUNITY BANK
984258,198.0,198000.0,FIRST NATIONAL BANK AND TRUST COMPANY OF ARDMORE
54973,197.0,197000.0,"AMERICAN SAVINGS BANK, F.S.B."
1000276,197.0,197000.0,PITTSFIELD CO-OPERATIVE BANK
3284445,196.0,196000.0,"T BANK, NATIONAL ASSOCIATION"
622774,193.0,193000.0,CENTRAL BANK
45560,193.0,193000.0,JEFFERSON BANK
3303944,185.0,185000.0,PACIFIC WEST BANK
2748502,166.0,166000.0,SYNERGY BANK
323204,163.0,163000.0,"LYONS NATIONAL BANK, THE"
522454,160.0,160000.0,FIRST STATE BANK
749840,145.0,145000.0,FARMERS STATE BANK
589523,143.0,143000.0,BANK OF TRAVELERS REST
661308,142.0,142000.0,AMALGAMATED BANK
315656,135.0,135000.0,FIRST ENTERPRISE BANK
701857,126.0,126000.0,CROWELL STATE BANK
617145,114.0,114000.0,"CITIZENS BANK, THE"
370347,90.0,90000.0,"FIRST NATIONAL BANK OF LITCHFIELD, THE"
2941068,86.0,86000.0,NICOLET NATIONAL BANK
578862,81.0,81000.0,FIRST STATE BANK OF SAN DIEGO
42448,67.0,67000.0,FIRST NATIONAL BANK
637170,61.0,61000.0,AMERICAN FEDERAL BANK
3720,57.0,57000.0,"BANK OF CLARENDON, THE"
271529,57.0,57000.0,COUNTYBANK
3281510,53.0,53000.0,UNITED BUSINESS BANK
623454,49.0,49000.0,"BANK AND TRUST, SSB, THE"
301574,49.0,49000.0,LAKE SHORE BANK
283737,46.0,46000.0,FIRST NATIONAL BANK OF TENNESSEE
228000,36.0,36000.0,FRANKLIN SAVINGS BANK
2236821,23.0,23000.0,"PATRIOT BANK, NATIONAL ASSOCIATION"
459130,20.0,20000.0,GULF COAST BANK
416674,19.0,19000.0,"KS BANK, INC."
392255,19.0,19000.0,FIRST NATIONAL BANK
495558,17.0,17000.0,FIRST NEW MEXICO BANK OF SILVER CITY
675659,12.0,12000.0,STATE BANK & TRUST OF KENMARE
2889227,10.0,10000.0,ALPINE CAPITAL BANK
498148,6.0,6000.0,FOCUS BANK
3390337,4.0,4000.0,CALIFORNIA BUSINESS BANK
1006157,2.0,2000.0,FARMERS STATE BANK OF HAMEL
1001152,1.0,1000.0,INTERNATIONAL BANK OF COMMERCE
914648,1.0,1000.0,BANKFIRST FINANCIAL SERVICES
273336,1.0,1000.0,"BANK OF TAMPA, THE"
