rssd_id,total_equity_capital,total_equity_capital_usd,bank_name
671558,126109.0,126109000.0,WOOD & HUSTON BANK
314257,125962.0,125962000.0,DEERWOOD BANK
45551,125691.0,125691000.0,BANK MIDWEST
428060,125623.0,125623000.0,CENTRAL NATIONAL BANK
39327,125225.0,125225000.0,"CALVIN B. TAYLOR BANKING COMPANY OF BERLIN, MARYLAND"
582971,125067.0,125067000.0,FIRST FEDERAL SAVINGS BANK OF TWIN FALLS
1469677,125067.0,125067000.0,"HERITAGE BANK, INC."
699105,124914.0,124914000.0,BLUESTONE BANK
759045,124737.0,124737000.0,FIRST EAGLE BANK
3688043,124477.0,124477000.0,PARKSIDE FINANCIAL BANK AND TRUST
998844,124469.0,124469000.0,PEOPLES BANK
1016259,124348.0,124348000.0,"BENNINGTON STATE BANK, THE"
189129,124043.0,124043000.0,"COMMERCIAL AND SAVINGS BANK OF MILLERSBURG, OHIO, THE"
536554,123846.0,123846000.0,FIRSTIER BANK
928056,123529.0,123529000.0,"GNBANK, NATIONAL ASSOCIATION DBA GNBANK, N.A."
5135,123449.0,123449000.0,FIRST STATE BANK OF BLAKELY
270504,123399.0,123399000.0,COMMUNITY NATIONAL BANK
176464,123272.0,123272000.0,ALLIANCE BANK
94522,123196.0,123196000.0,BENCHMARK COMMUNITY BANK
517674,123108.0,123108000.0,FIRST FEDERAL BANK OF LOUISIANA
3297490,123013.0,123013000.0,HARMONY BANK
113441,122646.0,122646000.0,FARMERS STATE BANK
701222,122640.0,122640000.0,MERCHANTS NATIONAL BANK
2785477,122278.0,122278000.0,ASIAN BANK
3068579,122235.0,122235000.0,EMBASSY BANK FOR THE LEHIGH VALLEY
933041,122051.0,122051000.0,FARMERS NATIONAL BANK
74403,121735.0,121735000.0,MERRIMACK COUNTY SAVINGS BANK
501459,121666.0,121666000.0,ROYAL BANKS OF MISSOURI
2833882,121451.0,121451000.0,NEW MILLENNIUM BANK
601658,121428.0,121428000.0,ALLIANCE BANK CENTRAL TEXAS
113740,121390.0,121390000.0,FIRST STATE BANK
2732,121322.0,121322000.0,"ALBANY BANK & TRUST CO., NATIONAL ASSOCIATION"
561659,121115.0,121115000.0,PINNACLE BANK - WYOMING
666059,120912.0,120912000.0,M1 BANK
5592340,120741.0,120741000.0,CLIMATE FIRST BANK
982348,120656.0,120656000.0,IOWA STATE BANK
901938,120437.0,120437000.0,"FARMERS BANK, THE"
3284445,120392.0,120392000.0,"T BANK, NATIONAL ASSOCIATION"
980531,120387.0,120387000.0,JD BANK
2915461,120338.0,120338000.0,NORTH STATE BANK
780218,119832.0,119832000.0,"UNION BANK COMPANY, THE"
867632,119652.0,119652000.0,INTERNATIONAL FINANCE BANK
754853,119594.0,119594000.0,"FIRST NATIONAL BANK OF HUTCHINSON, THE"
31255,119586.0,119586000.0,CENTRAL BANK
300009,119225.0,119225000.0,PASSUMPSIC SAVINGS BANK
517357,118322.0,118322000.0,BLUE SKY BANK
3384952,118195.0,118195000.0,IDAHO FIRST BANK
980960,118150.0,118150000.0,BENCHMARK BANK
279842,118127.0,118127000.0,RIVER BANK
301800,118071.0,118071000.0,ULSTER SAVINGS BANK
682143,117576.0,117576000.0,COUNTY NATIONAL BANK
812557,117535.0,117535000.0,BANK FORWARD
483274,117446.0,117446000.0,FIRST SAVINGS BANK OF HEGEWISCH
56717,117419.0,117419000.0,"DIME BANK, THE"
63573,117249.0,117249000.0,WALPOLE CO-OPERATIVE BANK
83375,117106.0,117106000.0,CENTURY BANK
631570,116750.0,116750000.0,"PROVIDENT SAVINGS BANK, F.S.B."
1885932,116733.0,116733000.0,CRESCENT BANK
5205819,116555.0,116555000.0,STUDIO BANK
592644,116409.0,116409000.0,GREENFIELD BANKING COMPANY
151957,116245.0,116245000.0,DAYSPRING BANK
2953418,116178.0,116178000.0,OPTIMUMBANK
955977,116147.0,116147000.0,SOUTHWEST HERITAGE BANK
550279,116023.0,116023000.0,OLYMPIA FEDERAL SAVINGS AND LOAN ASSOCIATION
208057,116022.0,116022000.0,VERMILLION STATE BANK
898627,115741.0,115741000.0,"CITIZENS BANK, THE"
548771,115050.0,115050000.0,MAGYAR BANK
779016,114998.0,114998000.0,CENTRAL PENN BANK & TRUST
1001059,114929.0,114929000.0,SECURITY BANK & TRUST COMPANY
401906,114782.0,114782000.0,SKOWHEGAN SAVINGS BANK
5210989,114724.0,114724000.0,"GRASSHOPPER BANK, N.A."
894348,114341.0,114341000.0,BANK OF WISCONSIN DELLS
301574,114056.0,114056000.0,LAKE SHORE BANK
47247,113998.0,113998000.0,"DART BANK, THE"
100357,113963.0,113963000.0,"LEGEND BANK, N. A."
33259,113927.0,113927000.0,PREMIER BANK
908553,113873.0,113873000.0,HNB NATIONAL BANK
245557,113514.0,113514000.0,SUPERIOR NATIONAL BANK
429487,113444.0,113444000.0,SOUND COMMUNITY BANK
2869162,113439.0,113439000.0,AMERICAN COMMUNITY BANK & TRUST
9357,113371.0,113371000.0,SCALE BANK
150727,113220.0,113220000.0,"RICHWOOD BANKING COMPANY, INC., THE"
321273,113198.0,113198000.0,"AFFINITY BANK, NATIONAL ASSOCIATION"
3268249,113012.0,113012000.0,GREENE COUNTY COMMERCIAL BANK
886624,112874.0,112874000.0,"CLEAR MOUNTAIN BANK, INC."
183668,112624.0,112624000.0,HCN BANK
635907,112521.0,112521000.0,PENTUCKET BANK
2716088,112471.0,112471000.0,RESOURCE BANK
852704,112375.0,112375000.0,GENESEE REGIONAL BANK
2580243,112204.0,112204000.0,AMERICAN BANK
3015939,112145.0,112145000.0,AMG NATIONAL TRUST BANK
2358769,112118.0,112118000.0,BNC NATIONAL BANK
609609,112095.0,112095000.0,"HANA BANK USA, NATIONAL ASSOCIATION"
772446,112079.0,112079000.0,"COMERICA BANK & TRUST, NATIONAL ASSOCIATION"
12030,112006.0,112006000.0,FNB SOUTH
732178,111752.0,111752000.0,GRAND SAVINGS BANK
594451,111750.0,111750000.0,MAPLEMARK BANK
2465881,111610.0,111610000.0,PLATTE VALLEY BANK
691958,111518.0,111518000.0,MIDWEST REGIONAL BANK
585749,111430.0,111430000.0,PILOT GROVE SAVINGS BANK
2661861,111170.0,111170000.0,PEOPLE'S BANK OF COMMERCE
819855,111047.0,111047000.0,PEOPLES BANK
220974,111010.0,111010000.0,FIRST FEDERAL BANK
938859,110956.0,110956000.0,NEWFIRST NATIONAL BANK
285740,110900.0,110900000.0,"PADUCAH BANK AND TRUST COMPANY, THE"
1016857,110468.0,110468000.0,CITIZENS BANK OF LAS CRUCES
75259,110227.0,110227000.0,FIRST OKLAHOMA BANK
853804,110066.0,110066000.0,"BANK OF CANTON, THE"
436953,109859.0,109859000.0,SULLIVAN BANK
837970,109773.0,109773000.0,FIFTH DISTRICT SAVINGS BANK
448040,109759.0,109759000.0,OXFORD BANK
4845861,109661.0,109661000.0,PRIMARY BANK
259330,109555.0,109555000.0,FIRST US BANK
382649,109498.0,109498000.0,FIRST SOUTHERN BANK
99442,109401.0,109401000.0,BANK OF COMMERCE
2826017,109229.0,109229000.0,"GLENMEDE TRUST COMPANY, NATIONAL ASSOCIATION, THE"
921039,109159.0,109159000.0,FIRST AMERICAN BANK AND TRUST COMPANY
2515320,109100.0,109100000.0,FORTIS BANK
3435948,108780.0,108780000.0,COLUMN NATIONAL ASSOCIATION
2568063,108692.0,108692000.0,FIRST COMMAND BANK
3290240,108386.0,108386000.0,TRUXTON TRUST COMPANY
3614837,108284.0,108284000.0,ACCESS BANK
3391718,107915.0,107915000.0,BELMONT BANK & TRUST COMPANY
698144,107558.0,107558000.0,COMMUNITY FINANCIAL SERVICES BANK
1222519,107554.0,107554000.0,FIRST METRO BANK
499453,107513.0,107513000.0,FIRST STATE BANK NEBRASKA
536527,107351.0,107351000.0,INDUSTRIAL BANK
590976,107286.0,107286000.0,FINANCIAL FEDERAL BANK
606176,107072.0,107072000.0,PIONEER BANK
137652,107022.0,107022000.0,UNIVERSITY BANK
950178,106999.0,106999000.0,FIRST FEDERAL BANK OF KANSAS CITY
865151,106909.0,106909000.0,LEGENDS BANK
319551,106798.0,106798000.0,SECURITY STATE BANK
1414819,106797.0,106797000.0,HELM BANK USA
2006024,106778.0,106778000.0,INTERNATIONAL BANK OF CHICAGO
126834,106358.0,106358000.0,CITIZENS BANK
3619216,106063.0,106063000.0,TEXAS SECURITY BANK
526519,106048.0,106048000.0,1ST SUMMIT BANK
268976,105896.0,105896000.0,WINCHESTER CO-OPERATIVE BANK
3397233,105887.0,105887000.0,SOLERA NATIONAL BANK
3019982,105738.0,105738000.0,"FREEDOM BANK OF VIRGINIA, THE"
329345,105680.0,105680000.0,GENERATIONS BANK
3455227,105543.0,105543000.0,PINNACLE BANK
327305,105497.0,105497000.0,KATAHDIN TRUST COMPANY
627854,105315.0,105315000.0,"FIRST NATIONAL BANK OF BANGOR, THE"
327855,105236.0,105236000.0,CIERA BANK
2839790,105015.0,105015000.0,FIRST RELIANCE BANK
183770,105009.0,105009000.0,MECHANICS COOPERATIVE BANK
2877345,104790.0,104790000.0,INSBANK
738013,104778.0,104778000.0,"CITIZENS NATIONAL BANK OF BLUFFTON, THE"
115575,104437.0,104437000.0,COASTAL HERITAGE BANK
852973,104384.0,104384000.0,"PIONEER TRUST BANK, NATIONAL ASSOCIATION"
313577,104350.0,104350000.0,FORWARD BANK
3306280,104308.0,104308000.0,LEGACY NATIONAL BANK
88455,104307.0,104307000.0,HEARTLAND BANK
191935,104223.0,104223000.0,FIRST STATE BANK OF THE FLORIDA KEYS
150044,103925.0,103925000.0,UNITED BANK OF MICHIGAN
1429028,103746.0,103746000.0,"KEYSTONE BANK, SSB"
2819167,103735.0,103735000.0,FARM BUREAU BANK FSB
643078,103657.0,103657000.0,EASTERN SAVINGS BANK FEDERAL SAVINGS BANK
3821822,103312.0,103312000.0,COASTAL CAROLINA NATIONAL BANK
355120,103250.0,103250000.0,CAROLINA BANK & TRUST COMPANY
90328,103180.0,103180000.0,SKYLINE NATIONAL BANK
815156,103019.0,103019000.0,"DAKOTA COMMUNITY BANK & TRUST, NATIONAL ASSOCIATION"
5349218,102998.0,102998000.0,TRUSTAR BANK
2929392,102817.0,102817000.0,CORNERSTONE NATIONAL BANK & TRUST COMPANY
516855,102565.0,102565000.0,SECURITY BANK
345877,102561.0,102561000.0,CENTURY NEXT BANK
713926,102552.0,102552000.0,FARMERS & MERCHANTS BANK
3140822,102494.0,102494000.0,LIBERTY NATIONAL BANK
839068,102464.0,102464000.0,SECURITY STATE BANK
261940,102446.0,102446000.0,ANSTAFF BANK
343903,102433.0,102433000.0,ADAMS COMMUNITY BANK
583268,102402.0,102402000.0,SCHERTZ BANK & TRUST
497954,102384.0,102384000.0,TEXAS NATIONAL BANK
2849463,102301.0,102301000.0,FIRST CAPITAL BANK
111205,101955.0,101955000.0,PARTNERS BANK OF NEW ENGLAND
2948058,101693.0,101693000.0,STORY BANK DBA STORY FINANCIAL PARTNERS
972769,101598.0,101598000.0,GBC INTERNATIONAL BANK
498148,100791.0,100791000.0,FOCUS BANK
715340,100785.0,100785000.0,WEST MICHIGAN COMMUNITY BANK
542667,100618.0,100618000.0,MT. MCKINLEY BANK
3165357,100607.0,100607000.0,COMMUNITY FIRST BANK OF INDIANA
669555,100520.0,100520000.0,MIDWEST BANK
820048,100494.0,100494000.0,"FIRST NATIONAL BANK AMES, IOWA"
493844,100345.0,100345000.0,FRANKLIN BANK & TRUST COMPANY
780722,100114.0,100114000.0,HEBRON SAVINGS BANK
329952,99909.0,99909000.0,"FIRST NATIONAL BANK OF GRANBURY, THE"
561574,99728.0,99728000.0,SUMMIT STATE BANK
990352,99661.0,99661000.0,UNITED BANK & TRUST
488318,99617.0,99617000.0,BNY MELLON TRUST OF DELAWARE
14865,99429.0,99429000.0,BANK OF EASTERN OREGON
466754,99376.0,99376000.0,"BANK OF FAYETTE COUNTY, THE"
3374382,99363.0,99363000.0,TRIAD BANK
90337,99363.0,99363000.0,UNITED COMMUNITY BANK
72258,99350.0,99350000.0,"CONVERSE COUNTY BANK, THE"
616036,99251.0,99251000.0,SOUTH LOUISIANA BANK
451273,99222.0,99222000.0,GEDDES FEDERAL SAVINGS AND LOAN ASSOCIATION
870539,99198.0,99198000.0,"PEOPLES BANK, BILOXI, MISSISSIPPI, THE"
615217,99170.0,99170000.0,"NORTH SIDE BANK AND TRUST COMPANY, THE"
544652,99158.0,99158000.0,CORNHUSKER BANK
213471,99130.0,99130000.0,"SLOVENIAN SAVINGS AND LOAN ASSOCIATION OF CANONSBURG, PA"
590640,99094.0,99094000.0,FNB OXFORD BANK
737548,98863.0,98863000.0,BANKIOWA
534877,98831.0,98831000.0,BRENTWOOD BANK
2236821,98695.0,98695000.0,"PATRIOT BANK, NATIONAL ASSOCIATION"
41825,98677.0,98677000.0,MIDDLETOWN VALLEY BANK
805755,98146.0,98146000.0,FIRST NATIONAL BANK NORTH
899008,98038.0,98038000.0,WINCHESTER SAVINGS BANK
466240,97841.0,97841000.0,FIRST ARKANSAS BANK AND TRUST
65559,97702.0,97702000.0,PIONEER BANK & TRUST
680130,97559.0,97559000.0,CITIZENS TRUST BANK
1222948,97510.0,97510000.0,PRAIRIE STATE BANK & TRUST
2958972,97269.0,97269000.0,NORTHSTAR BANK
586027,96535.0,96535000.0,FIRST BANK OF OHIO
3671997,96308.0,96308000.0,AMERICAN PRIDE BANK
950141,95777.0,95777000.0,MID-MISSOURI BANK
2771694,95670.0,95670000.0,BAYFIRST NATIONAL BANK
653611,95666.0,95666000.0,"JONESTOWN BANK AND TRUST COMPANY OF JONESTOWN, PENNSYLVANIA"
665865,95609.0,95609000.0,ROUND TOP STATE BANK
340751,95581.0,95581000.0,CLEAR FORK BANK NATIONAL ASSOCIATION
976552,95548.0,95548000.0,CORE BANK
3821037,95433.0,95433000.0,R BANK
3224302,95354.0,95354000.0,FIRST SOUTHWEST BANK
94139,95354.0,95354000.0,MERCHANTS & MARINE BANK
307062,95283.0,95283000.0,FARMERS BANK
3690701,95264.0,95264000.0,PRIME MERIDIAN BANK
586072,95093.0,95093000.0,FIRST PALMETTO BANK
590220,94808.0,94808000.0,UWHARRIE BANK
898850,94799.0,94799000.0,FIRST LIBERTY BANK
326979,94788.0,94788000.0,GREENFIELD CO-OPERATIVE BANK
2797359,94778.0,94778000.0,FIRST CENTRAL SAVINGS BANK
614368,94774.0,94774000.0,FIRST NATIONAL BANK AND TRUST COMPANY OF WEATHERFORD DBA FIRST BANK TEXAS
629353,94386.0,94386000.0,FIRST LIBERTY BANK
291611,94226.0,94226000.0,HAMLIN BANK AND TRUST COMPANY
568359,94167.0,94167000.0,AMERICAN BANK OF FREEDOM
583754,93863.0,93863000.0,BANK OF HOUSTON
3309571,93648.0,93648000.0,PRIME ALLIANCE BANK
3472046,93605.0,93605000.0,FRONTIER BANK OF TEXAS
637554,93598.0,93598000.0,FIRST BANK OF OWASSO
2794732,93557.0,93557000.0,OPTUS BANK
333203,93358.0,93358000.0,UNION BANK
1454,93352.0,93352000.0,HILLTOP NATIONAL BANK
1007417,93316.0,93316000.0,FIRST NATIONAL BANK & TRUST COMPANY OF NEWTOWN
467658,93096.0,93096000.0,COMMERCIAL BANK & TRUST COMPANY
18050,93038.0,93038000.0,"FIRST NATIONAL BANK OF BASTROP, THE"
3459207,92968.0,92968000.0,MOUNTAIN PACIFIC BANK
239659,92939.0,92939000.0,FIRST BANK
639549,92876.0,92876000.0,FIRST CENTRAL STATE BANK
3153297,92648.0,92648000.0,FIRST COMMERCE BANK
2631846,92600.0,92600000.0,NORTH AMERICAN BANKING COMPANY
450632,92419.0,92419000.0,FIRST NATIONAL COMMUNITY BANK
414764,92366.0,92366000.0,TEXAS BANK
140157,92272.0,92272000.0,HOMESTEAD BANK
2838207,92195.0,92195000.0,SEATTLE BANK
3040418,92108.0,92108000.0,COMMUNITY FEDERAL SAVINGS BANK
423449,92102.0,92102000.0,"FARMERS BANK, FRANKFORT, INDIANA, INC., THE"
3404999,92051.0,92051000.0,FLAGSHIP BANK
163857,92037.0,92037000.0,F&M BANK
3588312,92029.0,92029000.0,BANK OF CENTRAL FLORIDA
739355,92016.0,92016000.0,TEXAS NATIONAL BANK OF JACKSONVILLE
501132,91772.0,91772000.0,WEST ALABAMA BANK & TRUST
967046,91710.0,91710000.0,FIRST STATE BANK OF MIDDLEBURY
924236,91621.0,91621000.0,FIRST STATE BANK
441050,91561.0,91561000.0,"FALLS CITY NATIONAL BANK, THE"
997847,91488.0,91488000.0,BANK OF PRAIRIE DU SAC
3354599,91483.0,91483000.0,SAINT LOUIS BANK
257233,91440.0,91440000.0,FIRST BANK OF ALABAMA
87234,91409.0,91409000.0,FIRST NATIONAL BANK OF MIDDLE TENNESSEE
450959,91107.0,91107000.0,SECURITY FINANCIAL BANK
712059,91038.0,91038000.0,UNITED PRAIRIE BANK
2316714,90968.0,90968000.0,TIME BANK
900146,90918.0,90918000.0,CUSB BANK
759625,90866.0,90866000.0,BANK OF BOTETOURT
916745,90769.0,90769000.0,BNA BANK
408875,90659.0,90659000.0,"AXIOM BANK, NATIONAL ASSOCIATION"
139478,90617.0,90617000.0,HARLEYSVILLE BANK
2736451,90581.0,90581000.0,"NEW PEOPLES BANK, INC."
915065,90570.0,90570000.0,HAWAII NATIONAL BANK
266945,90553.0,90553000.0,MONTICELLO BANKING COMPANY
393953,90452.0,90452000.0,"HOMETOWN BANK, NATIONAL ASSOCIATION"
3482111,90452.0,90452000.0,MRV BANKS
722816,90400.0,90400000.0,SOLVAY BANK
538473,90276.0,90276000.0,"PRESIDENTIAL BANK, FSB"
262844,90126.0,90126000.0,PEOPLES STATE BANK
543459,90011.0,90011000.0,"DREAM FIRST BANK, NATIONAL ASSOCIATION"
306908,89911.0,89911000.0,JEFF BANK
3224375,89767.0,89767000.0,GOLDEN STATE BANK
525053,89545.0,89545000.0,FIRST NATIONAL BANK OF OKLAHOMA
385471,89536.0,89536000.0,MADISON COUNTY BANK
785147,89529.0,89529000.0,"FARMERS NATIONAL BANK OF DANVILLE, THE"
376442,89483.0,89483000.0,FIRST BANK
977951,89435.0,89435000.0,BORDER BANK
576644,89361.0,89361000.0,"GREENWOOD'S STATE BANK, THE"
888271,89249.0,89249000.0,"HANCOCK COUNTY SAVINGS BANK, F.S.B."
2667957,89180.0,89180000.0,NEBRASKALAND BANK
754068,89179.0,89179000.0,"C3BANK, NATIONAL ASSOCIATION"
3122994,89146.0,89146000.0,SANIBEL CAPTIVA COMMUNITY BANK
269049,89124.0,89124000.0,VISIONBANK OF IOWA
918477,89119.0,89119000.0,HAVEN SAVINGS BANK
391977,88999.0,88999000.0,STURDY SAVINGS BANK
884358,88984.0,88984000.0,FIRST STATE BANK OF LIVINGSTON
3437148,88943.0,88943000.0,FIRST FREEDOM BANK
1014125,88918.0,88918000.0,BANK OF CHARLES TOWN
749635,88317.0,88317000.0,AUBURNBANK
3472859,88261.0,88261000.0,NEWBANK
1000641,87961.0,87961000.0,CITIZENS STATE BANK OF NEW CASTLE
824653,87814.0,87814000.0,TEXAS HERITAGE NATIONAL BANK
636276,87748.0,87748000.0,MUTUAL SAVINGS ASSOCIATION
819453,87696.0,87696000.0,BANK OF ODESSA
111942,87689.0,87689000.0,FORTIFI BANK
587677,87482.0,87482000.0,EUREKA SAVINGS BANK
3184228,87321.0,87321000.0,FALCON NATIONAL BANK
884442,87269.0,87269000.0,JACKSON COUNTY BANK
1188772,86983.0,86983000.0,FIRST COMMUNITY BANK OF TENNESSEE
831642,86967.0,86967000.0,FIRST CITIZENS STATE BANK
145545,86903.0,86903000.0,FIRST NATIONAL BANK OF WATERLOO
615954,86737.0,86737000.0,TRAILWEST BANK
160360,86685.0,86685000.0,OREGON PACIFIC BANKING CO. DBA OREGON PACIFIC BANK
98463,86294.0,86294000.0,CITIZENS BANK
806958,86195.0,86195000.0,MIDWEST BANK
56548,86189.0,86189000.0,DMB COMMUNITY BANK
495419,86000.0,86000000.0,"CITIZENS BANK OF KENTUCKY, INC"
3404467,85999.0,85999000.0,FIRST NATIONAL BANK OF MICHIGAN
531250,85895.0,85895000.0,CENTENNIAL BANK
3045383,85768.0,85768000.0,"VANGUARD NATIONAL TRUST COMPANY, NATIONAL ASSOCIATION"
1459735,85633.0,85633000.0,COUNTY BANK
2745426,85427.0,85427000.0,LEGENDS BANK
979629,85393.0,85393000.0,FIRST NATIONAL BANK
734350,85356.0,85356000.0,GIBSLAND BANK & TRUST COMPANY
341310,84723.0,84723000.0,WALDEN SAVINGS BANK
609476,84542.0,84542000.0,HUNTINGTON FEDERAL SAVINGS BANK
345756,84405.0,84405000.0,"FIRST STATE BANK OF ST. CHARLES, MISSOURI"
529341,84331.0,84331000.0,IXONIA BANK
344647,84178.0,84178000.0,"FIRST BANKERS TRUST COMPANY, NATIONAL ASSOCIATION"
920854,84027.0,84027000.0,PIONEER BANK
340256,84016.0,84016000.0,21ST CENTURY BANK
277820,83900.0,83900000.0,PALMETTO STATE BANK
2920773,83740.0,83740000.0,1ST COLONIAL COMMUNITY BANK
5227101,83596.0,83596000.0,COMMERCEONE BANK
853671,83382.0,83382000.0,OCONEE FEDERAL SAVINGS AND LOAN ASSOCIATION
340742,83233.0,83233000.0,CIBM BANK
67151,83154.0,83154000.0,KIRKPATRICK BANK
246956,83076.0,83076000.0,ALVA STATE BANK & TRUST COMPANY
3340725,82997.0,82997000.0,QUONTIC BANK
895055,82884.0,82884000.0,"FIRST NATIONAL BANK OF MCGREGOR, THE"
532042,82817.0,82817000.0,ROYAL BANK
934673,82748.0,82748000.0,CULLMAN SAVINGS BANK
3066025,82711.0,82711000.0,"GOLDMAN SACHS TRUST COMPANY, NATIONAL ASSOCIATION, THE"
835743,82626.0,82626000.0,"BANK OF HOLLY SPRINGS, THE"
479839,82400.0,82400000.0,TENNESSEE STATE BANK
3194692,82369.0,82369000.0,TRADITIONS BANK
447070,82306.0,82306000.0,HOYNE SAVINGS BANK
142955,82225.0,82225000.0,SPIRITBANK
3368925,82208.0,82208000.0,SPRING BANK
3166699,82142.0,82142000.0,TOLLESON PRIVATE BANK
219651,82101.0,82101000.0,CNB BANK
207872,81904.0,81904000.0,FIRST UTAH BANK
718145,81874.0,81874000.0,FIRST SECURITY BANK
953535,81857.0,81857000.0,FORTRESS BANK
477321,81652.0,81652000.0,CONSUMERS NATIONAL BANK
839572,81559.0,81559000.0,"LIBERTY SAVINGS BANK, F.S.B."
3488579,81409.0,81409000.0,CENTRAL BANK
711801,81251.0,81251000.0,"SAVINGS BANK, THE"
459372,81023.0,81023000.0,UNITED SAVINGS BANK
106452,80948.0,80948000.0,"PUEBLO BANK AND TRUST COMPANY, THE"
888833,80831.0,80831000.0,NORTHEAST GEORGIA BANK
51842,80804.0,80804000.0,FARMERS & MERCHANTS UNION BANK
545604,80755.0,80755000.0,NORTHWEST COMMUNITY BANK
917555,80622.0,80622000.0,UBANK
3357385,80614.0,80614000.0,BANK OF SAN FRANCISCO
505550,80268.0,80268000.0,HIAWATHA NATIONAL BANK
417626,80161.0,80161000.0,PUTNAM COUNTY BANK
2943615,80044.0,80044000.0,COMMUNITY BANK OF PICKENS COUNTY
42372,79900.0,79900000.0,FIRST FEDERAL SAVINGS BANK OF LINCOLNTON
1003839,79845.0,79845000.0,M C BANK & TRUST COMPANY
1002373,79739.0,79739000.0,SAVERS CO-OPERATIVE BANK
3547896,79691.0,79691000.0,MILLENNIUM BANK
3555248,79516.0,79516000.0,FIRST SECURITY BANK OF NEVADA
671147,79512.0,79512000.0,PRIMEBANK
296456,79490.0,79490000.0,FIRSTBANK
2398701,79457.0,79457000.0,"MODERN BANK, NATIONAL ASSOCIATION"
696430,79390.0,79390000.0,HOME STATE BANK/NATIONAL ASSOCIATION
192857,79246.0,79246000.0,PANHANDLE FIRST BANK
514655,78960.0,78960000.0,"TEXAS GULF BANK, NATIONAL ASSOCIATION"
988153,78883.0,78883000.0,WESTERN STATE BANK
264455,78808.0,78808000.0,FIRST STATE BANK
403870,78801.0,78801000.0,IROQUOIS FEDERAL SAVINGS AND LOAN ASSOCIATION
169756,78601.0,78601000.0,WESTERN COMMERCE BANK
844567,78527.0,78527000.0,POINTBANK
3729124,78454.0,78454000.0,FREEDOM BANK
455552,78412.0,78412000.0,FARMERS AND MERCHANTS BANK
583352,78259.0,78259000.0,FIRST NATIONAL BANK OF HUNTSVILLE
59352,78171.0,78171000.0,CITIZENS NATIONAL BANK
785950,78157.0,78157000.0,LEGACY BANK
55970,78088.0,78088000.0,EVERGREEN FEDERAL BANK
3272956,78051.0,78051000.0,"AMERICAN COMMERCE BANK, NATIONAL ASSOCIATION"
663955,78003.0,78003000.0,HORIZON BANK
760854,77911.0,77911000.0,SOUTHWEST MISSOURI BANK
872047,77787.0,77787000.0,DECORAH BANK AND TRUST COMPANY
549862,77752.0,77752000.0,"COMMUNITY BANK & TRUST, WACO, TEXAS"
447557,77716.0,77716000.0,CITIZENS STATE BANK - LA CROSSE
239556,77699.0,77699000.0,"FIRST BANK, UPPER MICHIGAN"
2687487,77581.0,77581000.0,"TCM BANK, NATIONAL ASSOCIATION"
721949,77559.0,77559000.0,"FIRST & FARMERS NATIONAL BANK, INC."
935250,77520.0,77520000.0,BLUE RIDGE BANK AND TRUST CO.
125154,77511.0,77511000.0,"FSNB, NATIONAL ASSOCIATION"
3267738,77453.0,77453000.0,VALLIANCE BANK
1005075,77443.0,77443000.0,DEARBORN FEDERAL SAVINGS BANK
2919898,77394.0,77394000.0,AMERICAN BANK & TRUST COMPANY INC.
827560,77292.0,77292000.0,"FINANCE FACTORS, LIMITED"
92676,77208.0,77208000.0,WINDSOR FEDERAL BANK
5192496,77170.0,77170000.0,ENDEAVOR BANK
505,77143.0,77143000.0,BALLSTON SPA NATIONAL BANK
228158,77103.0,77103000.0,FIRST MIDWEST BANK OF THE OZARKS
215345,77076.0,77076000.0,MANUFACTURERS BANK & TRUST COMPANY
561864,77033.0,77033000.0,SOUTHWEST BANK
574949,76976.0,76976000.0,"FARMERS & MERCHANTS BANK, THE"
2903123,76848.0,76848000.0,BANK OF OAK RIDGE
991621,76832.0,76832000.0,CITIZENS BANK AND TRUST COMPANY
540775,76747.0,76747000.0,"FIRST FEDERAL COMMUNITY BANK, NATIONAL ASSOCIATION"
262358,76384.0,76384000.0,AMERICAN STATE BANK
791821,76323.0,76323000.0,"NATIONAL CAPITAL BANK OF WASHINGTON, THE"
57451,76310.0,76310000.0,DAIRY STATE BANK
27847,76279.0,76279000.0,DIAMOND BANK
3293540,76225.0,76225000.0,PACIFIC VALLEY BANK
922559,76068.0,76068000.0,UNITED VALLEY BANK
361055,76042.0,76042000.0,COREFIRST BANK & TRUST
363657,75962.0,75962000.0,"FIRST NATIONAL BANK OF BEMIDJI, THE"
441359,75926.0,75926000.0,"MARIES COUNTY BANK, THE"
166652,75877.0,75877000.0,ALLIANCE BANK
797140,75860.0,75860000.0,"BANK OF NEW GLARUS, THE"
550635,75856.0,75856000.0,HICKORY POINT BANK AND TRUST
2649177,75831.0,75831000.0,"PITNEY BOWES BANK INC., THE"
86349,75753.0,75753000.0,UNION BANK
5136959,75684.0,75684000.0,BEACON COMMUNITY BANK
743679,75636.0,75636000.0,RELIANCE SAVINGS BANK
2914268,75581.0,75581000.0,"FIDELITY PERSONAL TRUST COMPANY, F.S.B."
767732,75561.0,75561000.0,SOUTH GEORGIA BANKING COMPANY
888552,75555.0,75555000.0,"FIRST STATE BANK, THE"
5382514,75529.0,75529000.0,GULF CAPITAL BANK
295011,75399.0,75399000.0,GREENVILLE NATIONAL BANK
1481745,75382.0,75382000.0,PREMIER BANK MINNESOTA
491402,75348.0,75348000.0,FRANKLIN SAVINGS BANK
5561001,75334.0,75334000.0,ANCHORAGE DIGITAL BANK NATIONAL ASSOCIATION
