rssd_id,total_equity_capital,total_equity_capital_usd
876634,517794.0,517794000.0
2938198,514335.0,514335000.0
236153,510926.0,510926000.0
1883321,509891.0,509891000.0
324340,506677.0,506677000.0
56351,506054.0,506054000.0
897170,504790.0,504790000.0
2867337,501068.0,501068000.0
2562164,493126.0,493126000.0
2654911,491065.0,491065000.0
636771,490911.0,490911000.0
3437456,489243.0,489243000.0
1015560,488960.0,488960000.0
913753,483128.0,483128000.0
1007015,482314.0,482314000.0
673909,479708.0,479708000.0
548351,477799.0,477799000.0
161273,477526.0,477526000.0
374653,476590.0,476590000.0
2390929,475668.0,475668000.0
474254,474474.0,474474000.0
703767,472495.0,472495000.0
929978,472495.0,472495000.0
3029589,469366.0,469366000.0
3325759,468103.0,468103000.0
845573,467973.0,467973000.0
2693264,465492.0,465492000.0
575254,465084.0,465084000.0
2353595,464626.0,464626000.0
945053,463818.0,463818000.0
557858,463056.0,463056000.0
256553,462083.0,462083000.0
900306,461910.0,461910000.0
13103,461463.0,461463000.0
535753,460437.0,460437000.0
739560,460215.0,460215000.0
2916534,459100.0,459100000.0
161602,457962.0,457962000.0
105473,455089.0,455089000.0
355858,454013.0,454013000.0
99376,450731.0,450731000.0
3228908,450173.0,450173000.0
933975,447472.0,447472000.0
384278,445531.0,445531000.0
3401970,443502.0,443502000.0
2576134,442934.0,442934000.0
662369,442092.0,442092000.0
1009354,434850.0,434850000.0
584920,433014.0,433014000.0
866000,429428.0,429428000.0
26765,426357.0,426357000.0
2758613,426347.0,426347000.0
211271,425633.0,425633000.0
717924,424415.0,424415000.0
537449,423364.0,423364000.0
914648,422241.0,422241000.0
751656,419018.0,419018000.0
529958,417156.0,417156000.0
460033,413982.0,413982000.0
1001639,411686.0,411686000.0
876700,411379.0,411379000.0
2734729,411125.0,411125000.0
911973,409499.0,409499000.0
2044811,407550.0,407550000.0
1157415,407265.0,407265000.0
223322,405973.0,405973000.0
2963266,405322.0,405322000.0
1436204,403614.0,403614000.0
439338,402792.0,402792000.0
613400,399382.0,399382000.0
5210,398301.0,398301000.0
491934,397645.0,397645000.0
3476192,397632.0,397632000.0
971959,394626.0,394626000.0
214414,392654.0,392654000.0
3804535,392102.0,392102000.0
852544,387684.0,387684000.0
2849801,387473.0,387473000.0
376273,386283.0,386283000.0
822556,385601.0,385601000.0
976703,384535.0,384535000.0
3235410,382597.0,382597000.0
140362,382263.0,382263000.0
2694681,380970.0,380970000.0
3547131,379363.0,379363000.0
3212402,378457.0,378457000.0
657459,369052.0,369052000.0
1447639,368341.0,368341000.0
139740,366241.0,366241000.0
1718188,362213.0,362213000.0
842460,361598.0,361598000.0
657271,359688.0,359688000.0
254317,359132.0,359132000.0
557317,358943.0,358943000.0
978118,358001.0,358001000.0
671334,357979.0,357979000.0
278555,357690.0,357690000.0
867650,356407.0,356407000.0
2743244,356093.0,356093000.0
110936,353783.0,353783000.0
895710,351132.0,351132000.0
2757205,351093.0,351093000.0
1018927,349514.0,349514000.0
3109043,348347.0,348347000.0
2954059,347934.0,347934000.0
428547,347402.0,347402000.0
330855,346932.0,346932000.0
507068,346727.0,346727000.0
2298995,346066.0,346066000.0
1890525,345269.0,345269000.0
3189063,343808.0,343808000.0
995076,343688.0,343688000.0
4457536,342091.0,342091000.0
823478,340428.0,340428000.0
2891622,339948.0,339948000.0
525549,339447.0,339447000.0
3437157,339061.0,339061000.0
936583,338568.0,338568000.0
310978,337807.0,337807000.0
2764212,335785.0,335785000.0
779351,335617.0,335617000.0
9807,334969.0,334969000.0
2808602,334760.0,334760000.0
84541,331940.0,331940000.0
407506,329905.0,329905000.0
328777,327987.0,327987000.0
961576,327815.0,327815000.0
543262,327182.0,327182000.0
160959,326971.0,326971000.0
139843,326929.0,326929000.0
3281510,326553.0,326553000.0
302656,326042.0,326042000.0
619701,325519.0,325519000.0
762474,323504.0,323504000.0
324863,323151.0,323151000.0
599764,322897.0,322897000.0
265407,318554.0,318554000.0
247140,318326.0,318326000.0
459671,314993.0,314993000.0
3374412,314485.0,314485000.0
928421,314343.0,314343000.0
455972,314011.0,314011000.0
3449066,313191.0,313191000.0
443205,312625.0,312625000.0
293053,311205.0,311205000.0
1458608,310958.0,310958000.0
689209,310889.0,310889000.0
233554,309697.0,309697000.0
622774,308697.0,308697000.0
441256,307916.0,307916000.0
645465,304840.0,304840000.0
2142155,303794.0,303794000.0
113601,303349.0,303349000.0
648242,302853.0,302853000.0
546003,302154.0,302154000.0
233527,301407.0,301407000.0
2594240,299780.0,299780000.0
3158546,299667.0,299667000.0
201834,296757.0,296757000.0
232856,295575.0,295575000.0
18827,294804.0,294804000.0
5514409,294602.0,294602000.0
3386264,294224.0,294224000.0
137205,292957.0,292957000.0
1001648,292610.0,292610000.0
3110197,292363.0,292363000.0
656470,292151.0,292151000.0
965789,291936.0,291936000.0
176101,291742.0,291742000.0
1387605,291537.0,291537000.0
536059,291063.0,291063000.0
3214059,290401.0,290401000.0
547840,290339.0,290339000.0
67656,289675.0,289675000.0
3404207,288713.0,288713000.0
42448,288641.0,288641000.0
613950,288525.0,288525000.0
884303,287571.0,287571000.0
237066,285772.0,285772000.0
2339795,284697.0,284697000.0
3419416,283047.0,283047000.0
273336,282946.0,282946000.0
3248849,282643.0,282643000.0
397540,282107.0,282107000.0
193809,280541.0,280541000.0
214106,280273.0,280273000.0
595430,279569.0,279569000.0
237619,278781.0,278781000.0
243375,278639.0,278639000.0
785923,278357.0,278357000.0
3545258,277267.0,277267000.0
3017081,276769.0,276769000.0
670560,275484.0,275484000.0
975751,274641.0,274641000.0
12946,274503.0,274503000.0
670467,272899.0,272899000.0
574976,271293.0,271293000.0
3356191,270247.0,270247000.0
528960,270018.0,270018000.0
797775,269659.0,269659000.0
3851427,269490.0,269490000.0
345309,269162.0,269162000.0
3337097,268380.0,268380000.0
3614976,266740.0,266740000.0
539032,266560.0,266560000.0
294779,266477.0,266477000.0
3595271,266089.0,266089000.0
2596646,266052.0,266052000.0
538802,266009.0,266009000.0
380458,265688.0,265688000.0
499501,264487.0,264487000.0
422433,263878.0,263878000.0
564557,262775.0,262775000.0
3216017,262321.0,262321000.0
771609,258869.0,258869000.0
3016347,257999.0,257999000.0
939249,257757.0,257757000.0
3447820,257617.0,257617000.0
289702,257610.0,257610000.0
1718469,257150.0,257150000.0
2297998,256248.0,256248000.0
3047659,255542.0,255542000.0
3274709,255365.0,255365000.0
552161,255031.0,255031000.0
860053,254812.0,254812000.0
439404,254234.0,254234000.0
1494914,253768.0,253768000.0
86675,253725.0,253725000.0
234739,253257.0,253257000.0
892205,252553.0,252553000.0
3357219,252357.0,252357000.0
154770,252008.0,252008000.0
268006,251763.0,251763000.0
687951,250236.0,250236000.0
18854,249944.0,249944000.0
3146150,248230.0,248230000.0
498362,247684.0,247684000.0
255574,247400.0,247400000.0
578255,246324.0,246324000.0
106359,246097.0,246097000.0
5050028,245713.0,245713000.0
685676,245319.0,245319000.0
2970657,244983.0,244983000.0
339072,244735.0,244735000.0
245016,244433.0,244433000.0
3271799,243943.0,243943000.0
403151,243166.0,243166000.0
925037,241697.0,241697000.0
882701,241401.0,241401000.0
497039,240934.0,240934000.0
473266,240828.0,240828000.0
200435,239908.0,239908000.0
864471,239669.0,239669000.0
767974,239269.0,239269000.0
583905,239166.0,239166000.0
1007819,238763.0,238763000.0
37435,238320.0,238320000.0
45560,237860.0,237860000.0
772008,237372.0,237372000.0
397755,235891.0,235891000.0
2531991,235720.0,235720000.0
773470,234999.0,234999000.0
5069,234573.0,234573000.0
177920,234365.0,234365000.0
482156,231288.0,231288000.0
133850,231220.0,231220000.0
546544,231198.0,231198000.0
806846,230735.0,230735000.0
247355,229182.0,229182000.0
785473,228761.0,228761000.0
113003,228495.0,228495000.0
923707,228146.0,228146000.0
275358,227951.0,227951000.0
2132941,227949.0,227949000.0
972648,227917.0,227917000.0
526452,225781.0,225781000.0
893855,225602.0,225602000.0
2497181,224954.0,224954000.0
3678857,224159.0,224159000.0
318974,224057.0,224057000.0
3793714,223880.0,223880000.0
711472,223652.0,223652000.0
366238,223434.0,223434000.0
738040,222753.0,222753000.0
626101,222580.0,222580000.0
1445943,222175.0,222175000.0
3548567,221630.0,221630000.0
48374,221572.0,221572000.0
3398623,220723.0,220723000.0
709602,220667.0,220667000.0
110413,220659.0,220659000.0
2973386,220446.0,220446000.0
677644,218073.0,218073000.0
2847142,217815.0,217815000.0
753324,217434.0,217434000.0
5859511,217290.0,217290000.0
59316,217184.0,217184000.0
502849,216724.0,216724000.0
3344321,216378.0,216378000.0
433505,216374.0,216374000.0
3437483,215058.0,215058000.0
253356,214570.0,214570000.0
609609,214170.0,214170000.0
775456,213807.0,213807000.0
923752,213657.0,213657000.0
994435,213039.0,213039000.0
962890,212958.0,212958000.0
2736714,211447.0,211447000.0
1459717,211270.0,211270000.0
807955,211185.0,211185000.0
783161,209558.0,209558000.0
627108,208908.0,208908000.0
279105,208814.0,208814000.0
703552,208007.0,208007000.0
674849,207997.0,207997000.0
61122,207810.0,207810000.0
1864197,207600.0,207600000.0
537560,207438.0,207438000.0
65858,206772.0,206772000.0
786210,206380.0,206380000.0
470452,205798.0,205798000.0
423739,204494.0,204494000.0
2068107,204369.0,204369000.0
186744,204232.0,204232000.0
273662,204036.0,204036000.0
51253,203416.0,203416000.0
774132,202874.0,202874000.0
757377,202834.0,202834000.0
2747587,201444.0,201444000.0
177751,201368.0,201368000.0
2344753,201220.0,201220000.0
418249,200067.0,200067000.0
282075,199830.0,199830000.0
517049,199797.0,199797000.0
830542,199311.0,199311000.0
425911,198640.0,198640000.0
3719648,197921.0,197921000.0
771458,197259.0,197259000.0
6329,196549.0,196549000.0
2624400,196177.0,196177000.0
309655,196088.0,196088000.0
804338,195863.0,195863000.0
187947,195330.0,195330000.0
790543,195240.0,195240000.0
473042,194364.0,194364000.0
326858,193377.0,193377000.0
2666400,192776.0,192776000.0
859002,192443.0,192443000.0
134437,191941.0,191941000.0
2482824,191307.0,191307000.0
2332910,191053.0,191053000.0
645317,190167.0,190167000.0
738769,189543.0,189543000.0
369659,189452.0,189452000.0
716833,189446.0,189446000.0
3807880,189078.0,189078000.0
212522,188780.0,188780000.0
49241,188771.0,188771000.0
408642,188638.0,188638000.0
2947556,188614.0,188614000.0
717737,188564.0,188564000.0
340135,188456.0,188456000.0
881012,188437.0,188437000.0
899428,188393.0,188393000.0
2785646,187322.0,187322000.0
2697963,187152.0,187152000.0
276850,186904.0,186904000.0
3608751,186815.0,186815000.0
1004470,186570.0,186570000.0
890742,186250.0,186250000.0
680457,185563.0,185563000.0
242444,185280.0,185280000.0
508346,185247.0,185247000.0
159971,185033.0,185033000.0
69333,185014.0,185014000.0
3610718,184962.0,184962000.0
2708122,184821.0,184821000.0
117458,184752.0,184752000.0
289515,184524.0,184524000.0
921178,184482.0,184482000.0
631422,184375.0,184375000.0
132107,183919.0,183919000.0
490450,183482.0,183482000.0
2667920,183377.0,183377000.0
3280625,183334.0,183334000.0
3720608,182754.0,182754000.0
1011656,182655.0,182655000.0
958204,182651.0,182651000.0
779968,182567.0,182567000.0
146663,182385.0,182385000.0
290249,182269.0,182269000.0
514066,182060.0,182060000.0
960935,181629.0,181629000.0
247908,181566.0,181566000.0
828651,181332.0,181332000.0
65205,180639.0,180639000.0
481177,180230.0,180230000.0
463650,179608.0,179608000.0
403179,179586.0,179586000.0
3404506,179404.0,179404000.0
983457,178897.0,178897000.0
74140,178794.0,178794000.0
3636446,178715.0,178715000.0
856243,178080.0,178080000.0
594433,178065.0,178065000.0
818401,177705.0,177705000.0
2140348,176120.0,176120000.0
375043,175878.0,175878000.0
2328137,175726.0,175726000.0
118156,175562.0,175562000.0
63733,175309.0,175309000.0
3404373,174011.0,174011000.0
2736219,173615.0,173615000.0
568470,173490.0,173490000.0
778738,173289.0,173289000.0
173575,172501.0,172501000.0
2009605,172479.0,172479000.0
214722,172377.0,172377000.0
3588424,172322.0,172322000.0
4536084,172065.0,172065000.0
150035,171992.0,171992000.0
120609,171980.0,171980000.0
844053,171958.0,171958000.0
726953,171923.0,171923000.0
3284490,171358.0,171358000.0
840363,171022.0,171022000.0
220527,170380.0,170380000.0
492650,170367.0,170367000.0
248240,169935.0,169935000.0
298218,169581.0,169581000.0
1009242,168179.0,168179000.0
527600,168051.0,168051000.0
502111,167364.0,167364000.0
646172,167276.0,167276000.0
454676,167019.0,167019000.0
564052,166887.0,166887000.0
304173,166761.0,166761000.0
2748502,166376.0,166376000.0
528849,166114.0,166114000.0
524579,165675.0,165675000.0
2806877,165334.0,165334000.0
556936,165241.0,165241000.0
886204,165238.0,165238000.0
887340,165184.0,165184000.0
613343,165136.0,165136000.0
600419,165114.0,165114000.0
97804,165083.0,165083000.0
171768,164726.0,164726000.0
734538,164695.0,164695000.0
209858,164375.0,164375000.0
982142,163242.0,163242000.0
2686211,163184.0,163184000.0
840747,163129.0,163129000.0
371924,162779.0,162779000.0
577137,162646.0,162646000.0
498317,162558.0,162558000.0
2262718,162380.0,162380000.0
592448,162355.0,162355000.0
885869,162114.0,162114000.0
1394621,162043.0,162043000.0
754929,162028.0,162028000.0
3465392,161751.0,161751000.0
606653,161309.0,161309000.0
3637247,161170.0,161170000.0
1011638,161154.0,161154000.0
933377,161093.0,161093000.0
507509,160459.0,160459000.0
758851,160351.0,160351000.0
242976,160152.0,160152000.0
101037,160092.0,160092000.0
447100,159646.0,159646000.0
754826,159362.0,159362000.0
684455,158523.0,158523000.0
2605566,158175.0,158175000.0
3597211,157933.0,157933000.0
323204,157841.0,157841000.0
119779,157711.0,157711000.0
735441,157574.0,157574000.0
2880019,157551.0,157551000.0
3076604,157485.0,157485000.0
185859,157350.0,157350000.0
741330,157040.0,157040000.0
614313,156678.0,156678000.0
3470154,156250.0,156250000.0
163549,156123.0,156123000.0
540551,155935.0,155935000.0
727174,155719.0,155719000.0
3633173,155214.0,155214000.0
934271,155173.0,155173000.0
88231,155036.0,155036000.0
589943,154882.0,154882000.0
554857,154731.0,154731000.0
972862,154298.0,154298000.0
396253,154143.0,154143000.0
1016231,153968.0,153968000.0
952172,153754.0,153754000.0
738303,153585.0,153585000.0
576608,153382.0,153382000.0
435750,153281.0,153281000.0
624778,153161.0,153161000.0
2625724,153120.0,153120000.0
765505,152220.0,152220000.0
520003,152107.0,152107000.0
1169650,151848.0,151848000.0
783844,151048.0,151048000.0
403946,151024.0,151024000.0
1006148,150873.0,150873000.0
859141,150808.0,150808000.0
822042,149950.0,149950000.0
372538,149943.0,149943000.0
2325882,149773.0,149773000.0
956750,149762.0,149762000.0
465618,148546.0,148546000.0
931038,147644.0,147644000.0
959715,147157.0,147157000.0
702612,147120.0,147120000.0
601658,147087.0,147087000.0
279954,146646.0,146646000.0
207050,146565.0,146565000.0
283737,146443.0,146443000.0
3320781,146309.0,146309000.0
261360,146306.0,146306000.0
584377,146187.0,146187000.0
439356,145967.0,145967000.0
852713,145258.0,145258000.0
99536,144953.0,144953000.0
3141726,144382.0,144382000.0
763677,144343.0,144343000.0
153353,144343.0,144343000.0
44433,144277.0,144277000.0
348720,143998.0,143998000.0
444350,143739.0,143739000.0
286457,143610.0,143610000.0
3623110,143580.0,143580000.0
770657,143526.0,143526000.0
5592340,143167.0,143167000.0
831008,143122.0,143122000.0
985479,143004.0,143004000.0
1228034,142902.0,142902000.0
1162017,142754.0,142754000.0
196800,142143.0,142143000.0
972732,142122.0,142122000.0
60330,142087.0,142087000.0
3243282,142025.0,142025000.0
995272,141776.0,141776000.0
565750,141635.0,141635000.0
1013070,141623.0,141623000.0
928618,141452.0,141452000.0
879457,141288.0,141288000.0
930358,140593.0,140593000.0
2451240,140541.0,140541000.0
869663,140389.0,140389000.0
33857,140336.0,140336000.0
3529315,140284.0,140284000.0
3388482,140190.0,140190000.0
3052813,140111.0,140111000.0
215662,139483.0,139483000.0
5210989,139139.0,139139000.0
67209,139137.0,139137000.0
594853,139100.0,139100000.0
956938,138968.0,138968000.0
307679,138744.0,138744000.0
384652,138675.0,138675000.0
593052,138474.0,138474000.0
900502,138387.0,138387000.0
729310,138225.0,138225000.0
340144,138213.0,138213000.0
632607,137558.0,137558000.0
228000,137461.0,137461000.0
139553,137303.0,137303000.0
362717,137049.0,137049000.0
61355,137027.0,137027000.0
419675,136124.0,136124000.0
154154,135846.0,135846000.0
3297490,135595.0,135595000.0
17978,135376.0,135376000.0
125855,135230.0,135230000.0
856748,135177.0,135177000.0
3350724,135037.0,135037000.0
833404,134981.0,134981000.0
397531,134506.0,134506000.0
283867,134478.0,134478000.0
27070,134446.0,134446000.0
68756,134443.0,134443000.0
498531,134248.0,134248000.0
1469677,134204.0,134204000.0
771140,134099.0,134099000.0
162337,134093.0,134093000.0
339607,133998.0,133998000.0
195111,133851.0,133851000.0
648130,133792.0,133792000.0
930442,133598.0,133598000.0
589523,133503.0,133503000.0
716374,133481.0,133481000.0
2719810,133389.0,133389000.0
133971,133309.0,133309000.0
300063,133067.0,133067000.0
777366,132815.0,132815000.0
3971,132802.0,132802000.0
666554,132766.0,132766000.0
596062,132743.0,132743000.0
845247,132287.0,132287000.0
234355,132183.0,132183000.0
186717,132159.0,132159000.0
784159,131788.0,131788000.0
304913,131347.0,131347000.0
790918,131334.0,131334000.0
311603,131037.0,131037000.0
311050,131013.0,131013000.0
873259,130662.0,130662000.0
613558,130452.0,130452000.0
927479,130298.0,130298000.0
2997748,130250.0,130250000.0
582971,129732.0,129732000.0
428060,129372.0,129372000.0
314257,129164.0,129164000.0
982348,129134.0,129134000.0
998844,129128.0,129128000.0
699105,129093.0,129093000.0
3688043,129027.0,129027000.0
3384952,128809.0,128809000.0
45551,128741.0,128741000.0
759045,128040.0,128040000.0
427353,127696.0,127696000.0
610128,127590.0,127590000.0
3068579,127354.0,127354000.0
928056,127188.0,127188000.0
176464,126773.0,126773000.0
94522,126736.0,126736000.0
39327,126583.0,126583000.0
1396764,126230.0,126230000.0
980531,125877.0,125877000.0
901938,125672.0,125672000.0
113441,125529.0,125529000.0
270504,125522.0,125522000.0
561659,125479.0,125479000.0
5135,125270.0,125270000.0
3284445,125254.0,125254000.0
99442,125106.0,125106000.0
189129,125088.0,125088000.0
207845,125068.0,125068000.0
517674,124953.0,124953000.0
780218,124927.0,124927000.0
