rssd_id,total_equity_capital,total_equity_capital_usd,bank_name
75259,116005.0,116005000.0,FIRST OKLAHOMA BANK
3386536,115835.0,115835000.0,SOUTHPOINT BANK
183770,115701.0,115701000.0,MECHANICS COOPERATIVE BANK
321273,115301.0,115301000.0,"AFFINITY BANK, NATIONAL ASSOCIATION"
938859,115282.0,115282000.0,NEWFIRST NATIONAL BANK
3619216,115213.0,115213000.0,TEXAS SECURITY BANK
921039,114838.0,114838000.0,FIRST AMERICAN BANK AND TRUST COMPANY
1016857,114813.0,114813000.0,CITIZENS BANK OF LAS CRUCES
2006024,114777.0,114777000.0,INTERNATIONAL BANK OF CHICAGO
9357,114577.0,114577000.0,SCALE BANK
594451,114406.0,114406000.0,MAPLEMARK BANK
2515320,114403.0,114403000.0,FORTIS BANK
220974,114239.0,114239000.0,FIRST FEDERAL BANK
499453,114098.0,114098000.0,FIRST STATE BANK NEBRASKA
2849463,113885.0,113885000.0,FIRST CAPITAL BANK
183668,113544.0,113544000.0,HCN BANK
2661861,113233.0,113233000.0,PEOPLE'S BANK OF COMMERCE
12030,113103.0,113103000.0,FNB SOUTH
497954,112810.0,112810000.0,TEXAS NATIONAL BANK
865151,112709.0,112709000.0,LEGENDS BANK
448040,112670.0,112670000.0,OXFORD BANK
691958,111867.0,111867000.0,MIDWEST REGIONAL BANK
2839790,111688.0,111688000.0,FIRST RELIANCE BANK
3614837,111557.0,111557000.0,ACCESS BANK
606176,111359.0,111359000.0,PIONEER BANK
853804,111256.0,111256000.0,"BANK OF CANTON, THE"
627854,110967.0,110967000.0,"FIRST NATIONAL BANK OF BANGOR, THE"
382649,110934.0,110934000.0,FIRST SOUTHERN BANK
837970,110854.0,110854000.0,FIFTH DISTRICT SAVINGS BANK
3309571,110819.0,110819000.0,PRIME ALLIANCE BANK
3306280,110673.0,110673000.0,LEGACY NATIONAL BANK
2580243,110603.0,110603000.0,AMERICAN BANK
815156,110589.0,110589000.0,"DAKOTA COMMUNITY BANK & TRUST, NATIONAL ASSOCIATION"
583268,110237.0,110237000.0,SCHERTZ BANK & TRUST
261940,109958.0,109958000.0,ANSTAFF BANK
345877,109911.0,109911000.0,CENTURY NEXT BANK
1222519,109838.0,109838000.0,FIRST METRO BANK
90328,109838.0,109838000.0,SKYLINE NATIONAL BANK
713926,109749.0,109749000.0,FARMERS & MERCHANTS BANK
3397233,109737.0,109737000.0,SOLERA NATIONAL BANK
590976,109678.0,109678000.0,FINANCIAL FEDERAL BANK
531250,109642.0,109642000.0,CENTENNIAL BANK
319551,109613.0,109613000.0,SECURITY STATE BANK
259330,109478.0,109478000.0,FIRST US BANK
137652,109296.0,109296000.0,UNIVERSITY BANK
3391718,109224.0,109224000.0,BELMONT BANK & TRUST COMPANY
327855,109028.0,109028000.0,CIERA BANK
33147,109017.0,109017000.0,FM BANK AND TRUST
327305,108923.0,108923000.0,KATAHDIN TRUST COMPANY
355120,108838.0,108838000.0,CAROLINA BANK & TRUST COMPANY
268976,108575.0,108575000.0,WINCHESTER CO-OPERATIVE BANK
150044,108172.0,108172000.0,UNITED BANK OF MICHIGAN
516855,107993.0,107993000.0,SECURITY BANK
3455227,107908.0,107908000.0,PINNACLE BANK
643078,107714.0,107714000.0,EASTERN SAVINGS BANK FEDERAL SAVINGS BANK
738013,107698.0,107698000.0,"CITIZENS NATIONAL BANK OF BLUFFTON, THE"
852973,107437.0,107437000.0,"PIONEER TRUST BANK, NATIONAL ASSOCIATION"
698144,107343.0,107343000.0,COMMUNITY FINANCIAL SERVICES BANK
1414819,107313.0,107313000.0,HELM BANK USA
111205,107169.0,107169000.0,PARTNERS BANK OF NEW ENGLAND
536527,107019.0,107019000.0,INDUSTRIAL BANK
343903,106908.0,106908000.0,ADAMS COMMUNITY BANK
115575,106765.0,106765000.0,COASTAL HERITAGE BANK
3374382,106765.0,106765000.0,TRIAD BANK
257233,106467.0,106467000.0,FIRST BANK OF ALABAMA
526519,106379.0,106379000.0,1ST SUMMIT BANK
5349218,106205.0,106205000.0,TRUSTAR BANK
1007417,106035.0,106035000.0,FIRST NATIONAL BANK & TRUST COMPANY OF NEWTOWN
839068,105949.0,105949000.0,SECURITY STATE BANK
3224375,105518.0,105518000.0,GOLDEN STATE BANK
972769,105210.0,105210000.0,GBC INTERNATIONAL BANK
669555,105200.0,105200000.0,MIDWEST BANK
780722,105161.0,105161000.0,HEBRON SAVINGS BANK
3165357,105052.0,105052000.0,COMMUNITY FIRST BANK OF INDIANA
493844,104974.0,104974000.0,FRANKLIN BANK & TRUST COMPANY
191935,104764.0,104764000.0,FIRST STATE BANK
950178,104747.0,104747000.0,FIRST FEDERAL BANK OF KANSAS CITY
2877345,104711.0,104711000.0,INSBANK
126834,104331.0,104331000.0,CITIZENS BANK
88455,104118.0,104118000.0,HEARTLAND BANK
3671997,104058.0,104058000.0,AMERICAN PRIDE BANK
990352,104054.0,104054000.0,UNITED BANK & TRUST
2948058,103923.0,103923000.0,STORY BANK DBA STORY FINANCIAL PARTNERS
14865,103868.0,103868000.0,BANK OF EASTERN OREGON
680130,103801.0,103801000.0,CITIZENS TRUST BANK
41825,103747.0,103747000.0,MIDDLETOWN VALLEY BANK
285740,103728.0,103728000.0,"PADUCAH BANK AND TRUST COMPANY, THE"
18050,103676.0,103676000.0,"FIRST NATIONAL BANK OF BASTROP, THE"
820048,103127.0,103127000.0,"FIRST NATIONAL BANK AMES, IOWA"
542667,103117.0,103117000.0,MT. MCKINLEY BANK
715340,103036.0,103036000.0,WEST MICHIGAN COMMUNITY BANK
590640,103033.0,103033000.0,FNB OXFORD BANK
488318,102981.0,102981000.0,BNY MELLON TRUST OF DELAWARE
3019982,102905.0,102905000.0,"FREEDOM BANK OF VIRGINIA, THE"
561574,102661.0,102661000.0,SUMMIT STATE BANK
72258,102637.0,102637000.0,"CONVERSE COUNTY BANK, THE"
3140822,102614.0,102614000.0,LIBERTY NATIONAL BANK
737548,102394.0,102394000.0,BANKIOWA
466240,102251.0,102251000.0,FIRST ARKANSAS BANK AND TRUST
615217,102215.0,102215000.0,"NORTH SIDE BANK AND TRUST COMPANY, THE"
294023,102058.0,102058000.0,FIRST STATE BANK
466754,102033.0,102033000.0,"BANK OF FAYETTE COUNTY, THE"
213471,102003.0,102003000.0,"SLOVENIAN SAVINGS AND LOAN ASSOCIATION OF CANONSBURG, PA"
340751,101929.0,101929000.0,CLEAR FORK BANK NATIONAL ASSOCIATION
498148,101874.0,101874000.0,FOCUS BANK
65559,101873.0,101873000.0,PIONEER BANK & TRUST
2819167,101700.0,101700000.0,FARM BUREAU BANK FSB
307062,101627.0,101627000.0,FARMERS BANK
590220,101596.0,101596000.0,UWHARRIE BANK
329952,101115.0,101115000.0,"FIRST NATIONAL BANK OF GRANBURY, THE"
2236821,101024.0,101024000.0,"PATRIOT BANK, NATIONAL ASSOCIATION"
805755,100996.0,100996000.0,FIRST NATIONAL BANK NORTH
2929392,100966.0,100966000.0,CORNERSTONE NATIONAL BANK & TRUST COMPANY
51842,100807.0,100807000.0,FARMERS & MERCHANTS UNION BANK
328357,100719.0,100719000.0,"TITAN BANK, N.A."
870539,100595.0,100595000.0,"PEOPLES BANK, BILOXI, MISSISSIPPI, THE"
544652,100508.0,100508000.0,CORNHUSKER BANK
653611,100434.0,100434000.0,"JONESTOWN BANK AND TRUST COMPANY OF JONESTOWN, PENNSYLVANIA"
3472046,100332.0,100332000.0,FRONTIER BANK OF TEXAS
899008,100068.0,100068000.0,WINCHESTER SAVINGS BANK
1222948,99636.0,99636000.0,PRAIRIE STATE BANK & TRUST
414764,99536.0,99536000.0,TEXAS BANK
451273,99513.0,99513000.0,GEDDES FEDERAL SAVINGS AND LOAN ASSOCIATION
3459207,99435.0,99435000.0,MOUNTAIN PACIFIC BANK
2958972,99336.0,99336000.0,NORTHSTAR BANK
586072,99123.0,99123000.0,FIRST PALMETTO BANK
976552,99096.0,99096000.0,CORE BANK
586027,98767.0,98767000.0,FIRST BANK OF OHIO
2568063,98750.0,98750000.0,FIRST COMMAND BANK
534877,98721.0,98721000.0,BRENTWOOD BANK
616036,98601.0,98601000.0,SOUTH LOUISIANA BANK
3821037,98419.0,98419000.0,R BANK
505,98111.0,98111000.0,BALLSTON SPA NATIONAL BANK
2794732,98084.0,98084000.0,OPTUS BANK
94139,98066.0,98066000.0,MERCHANTS & MARINE BANK
665865,97957.0,97957000.0,ROUND TOP STATE BANK
450632,97909.0,97909000.0,FIRST NATIONAL COMMUNITY BANK
291611,97852.0,97852000.0,HAMLIN BANK AND TRUST COMPANY
266945,97823.0,97823000.0,MONTICELLO BANKING COMPANY
629353,97798.0,97798000.0,FIRST LIBERTY BANK
950141,97517.0,97517000.0,MID-MISSOURI BANK
2797359,97488.0,97488000.0,FIRST CENTRAL SAVINGS BANK
326979,97469.0,97469000.0,GREENFIELD CO-OPERATIVE BANK
1454,97321.0,97321000.0,HILLTOP NATIONAL BANK
639549,96903.0,96903000.0,FIRST CENTRAL STATE BANK
643340,96847.0,96847000.0,EASTERN MICHIGAN BANK
140157,96793.0,96793000.0,HOMESTEAD BANK
1459735,96720.0,96720000.0,COUNTY BANK
637554,96675.0,96675000.0,FIRST BANK OF OWASSO
525053,96573.0,96573000.0,FIRST NATIONAL BANK OF OKLAHOMA
333203,96397.0,96397000.0,UNION BANK
3437148,96350.0,96350000.0,FIRST FREEDOM BANK
898850,96205.0,96205000.0,FIRST LIBERTY BANK
759625,96141.0,96141000.0,BANK OF BOTETOURT
501132,96067.0,96067000.0,WEST ALABAMA BANK & TRUST
3588312,96035.0,96035000.0,BANK OF CENTRAL FLORIDA
262844,96030.0,96030000.0,PEOPLES STATE BANK
3153297,95926.0,95926000.0,FIRST COMMERCE BANK
3404999,95833.0,95833000.0,FLAGSHIP BANK
568359,95658.0,95658000.0,AMERICAN BANK OF FREEDOM
163857,95478.0,95478000.0,F&M BANK
467658,95288.0,95288000.0,COMMERCIAL BANK & TRUST COMPANY
423449,95203.0,95203000.0,"FARMERS BANK, FRANKFORT, INDIANA, INC., THE"
239659,95017.0,95017000.0,FIRST BANK
2316714,94941.0,94941000.0,TIME BANK
2631846,94689.0,94689000.0,NORTH AMERICAN BANKING COMPANY
3354599,94684.0,94684000.0,SAINT LOUIS BANK
450959,94665.0,94665000.0,SECURITY FINANCIAL BANK
139478,94552.0,94552000.0,HARLEYSVILLE BANK
997847,94528.0,94528000.0,BANK OF PRAIRIE DU SAC
614368,94494.0,94494000.0,FIRST NATIONAL BANK AND TRUST COMPANY OF WEATHERFORD DBA FIRST BANK TEXAS
441050,94490.0,94490000.0,"FALLS CITY NATIONAL BANK, THE"
2736451,94322.0,94322000.0,"NEW PEOPLES BANK, INC."
2838207,94248.0,94248000.0,SEATTLE BANK
900146,94145.0,94145000.0,CUSB BANK
391977,94065.0,94065000.0,STURDY SAVINGS BANK
145844,94050.0,94050000.0,"FOUNTAIN TRUST COMPANY, THE"
977951,94017.0,94017000.0,BORDER BANK
615954,93958.0,93958000.0,TRAILWEST BANK
785147,93668.0,93668000.0,"FARMERS NATIONAL BANK OF DANVILLE, THE"
3122994,93661.0,93661000.0,SANIBEL CAPTIVA COMMUNITY BANK
306908,93627.0,93627000.0,JEFF BANK
376442,93550.0,93550000.0,FIRST BANK
841838,93455.0,93455000.0,THREAD BANK
90337,93451.0,93451000.0,UNITED COMMUNITY BANK
915065,93247.0,93247000.0,HAWAII NATIONAL BANK
967046,93157.0,93157000.0,FIRST STATE BANK OF MIDDLEBURY
393953,93032.0,93032000.0,"HOMETOWN BANK, NATIONAL ASSOCIATION"
1014125,93024.0,93024000.0,"POTOMAC BANK, INC."
5561001,93012.0,93012000.0,ANCHORAGE DIGITAL BANK NATIONAL ASSOCIATION
824653,92752.0,92752000.0,TEXAS HERITAGE NATIONAL BANK
543459,92636.0,92636000.0,"DREAM FIRST BANK, NATIONAL ASSOCIATION"
712059,92605.0,92605000.0,UNITED PRAIRIE BANK
722816,92555.0,92555000.0,SOLVAY BANK
806958,92507.0,92507000.0,MIDWEST BANK
269049,92477.0,92477000.0,VISIONBANK OF IOWA
576644,92379.0,92379000.0,BANK CMG
385471,91645.0,91645000.0,MADISON COUNTY BANK
754068,91495.0,91495000.0,"C3BANK, NATIONAL ASSOCIATION"
5518023,91450.0,91450000.0,"VARO BANK, NATIONAL ASSOCIATION"
888271,91431.0,91431000.0,"HANCOCK COUNTY SAVINGS BANK, F.S.B."
5192496,91330.0,91330000.0,ENDEAVOR BANK
1000641,91237.0,91237000.0,CITIZENS STATE BANK OF NEW CASTLE
734350,91195.0,91195000.0,GIBSLAND BANK & TRUST COMPANY
87234,91060.0,91060000.0,FIRST NATIONAL BANK OF MIDDLE TENNESSEE
538473,91030.0,91030000.0,"PRESIDENTIAL BANK, FSB"
341310,90912.0,90912000.0,WALDEN SAVINGS BANK
831642,90857.0,90857000.0,FIRST CITIZENS STATE BANK
529341,90813.0,90813000.0,IXONIA BANK
749635,90812.0,90812000.0,AUBURNBANK
924236,90734.0,90734000.0,FIRST STATE BANK
3040418,90557.0,90557000.0,COMMUNITY FEDERAL SAVINGS BANK
636276,90540.0,90540000.0,MUTUAL SAVINGS ASSOCIATION
884358,90483.0,90483000.0,FIRST STATE BANK OF LIVINGSTON
884442,90173.0,90173000.0,JACKSON COUNTY BANK
587677,89972.0,89972000.0,EUREKA SAVINGS BANK
2745426,89734.0,89734000.0,LEGENDS BANK
916745,89653.0,89653000.0,BNA BANK
3184228,89592.0,89592000.0,FALCON NATIONAL BANK
3404467,89508.0,89508000.0,FIRST NATIONAL BANK OF MICHIGAN
1188772,89507.0,89507000.0,FIRST COMMUNITY BANK OF TENNESSEE
219651,89095.0,89095000.0,CNB BANK
920854,89069.0,89069000.0,PIONEER BANK
3472859,88879.0,88879000.0,NEWBANK
145545,88789.0,88789000.0,FIRST NATIONAL BANK OF WATERLOO
455459,88783.0,88783000.0,MAVERICK BANK
3482111,88767.0,88767000.0,MRV BANKS
2667957,88719.0,88719000.0,NEBRASKALAND BANK
408875,88703.0,88703000.0,"AXIOM BANK, NATIONAL ASSOCIATION"
3194692,88633.0,88633000.0,TRADITIONS BANK
3045383,88507.0,88507000.0,"VANGUARD NATIONAL TRUST COMPANY, NATIONAL ASSOCIATION"
495419,88480.0,88480000.0,"CITIZENS BANK OF KENTUCKY, INC"
67151,88330.0,88330000.0,KIRKPATRICK BANK
819453,88254.0,88254000.0,BANK OF ODESSA
2771694,87937.0,87937000.0,BAYFIRST NATIONAL BANK
895055,87912.0,87912000.0,"FIRST NATIONAL BANK OF MCGREGOR, THE"
918477,87819.0,87819000.0,HAVEN SAVINGS BANK
56548,87736.0,87736000.0,DMB COMMUNITY BANK
344647,87705.0,87705000.0,"FIRST BANKERS TRUST COMPANY, NATIONAL ASSOCIATION"
111942,87643.0,87643000.0,FORTIFI BANK
3224302,87615.0,87615000.0,FIRST SOUTHWEST BANK
917555,87280.0,87280000.0,UBANK
160360,87113.0,87113000.0,OREGON PACIFIC BANKING CO. DBA OREGON PACIFIC BANK
477321,86976.0,86976000.0,CONSUMERS NATIONAL BANK
98463,86737.0,86737000.0,CITIZENS BANK
2943615,86404.0,86404000.0,COMMUNITY BANK OF PICKENS COUNTY
3368925,86123.0,86123000.0,SPRING BANK
979629,85642.0,85642000.0,FIRST NATIONAL BANK
2233875,85639.0,85639000.0,"NATBANK, NATIONAL ASSOCIATION"
3340725,85624.0,85624000.0,QUONTIC BANK
2539960,85462.0,85462000.0,PREMIER BANK
397559,85383.0,85383000.0,DUNDEE BANK
532042,85345.0,85345000.0,ROYAL BANK
106452,85276.0,85276000.0,PB&T BANK
3357385,85118.0,85118000.0,BANK OF SAN FRANCISCO
3488579,85015.0,85015000.0,CENTRAL BANK
545604,84972.0,84972000.0,NORTHWEST COMMUNITY BANK
944355,84676.0,84676000.0,FIRST NATIONAL BANK
3690121,84579.0,84579000.0,LIBERTY CAPITAL BANK
953535,84459.0,84459000.0,FORTRESS BANK
844567,84341.0,84341000.0,POINTBANK
455552,84266.0,84266000.0,FARMERS AND MERCHANTS BANK
505550,84235.0,84235000.0,HIAWATHA NATIONAL BANK
207872,84162.0,84162000.0,FIRST UTAH BANK
479839,84121.0,84121000.0,TENNESSEE STATE BANK
3166699,83958.0,83958000.0,TOLLESON PRIVATE BANK
142955,83768.0,83768000.0,SPIRITBANK
609476,83651.0,83651000.0,HUNTINGTON FEDERAL SAVINGS BANK
264455,83418.0,83418000.0,FIRST STATE BANK
696430,83378.0,83378000.0,HOME STATE BANK/NATIONAL ASSOCIATION
540775,83153.0,83153000.0,"FIRST FEDERAL COMMUNITY BANK, NATIONAL ASSOCIATION"
59352,83149.0,83149000.0,CITIZENS NATIONAL BANK
345756,83022.0,83022000.0,"FIRST STATE BANK OF ST. CHARLES, MISSOURI"
3555248,82957.0,82957000.0,FIRST SECURITY BANK OF NEVADA
239556,82930.0,82930000.0,"FIRST BANK, UPPER MICHIGAN"
459372,82917.0,82917000.0,UNITED SAVINGS BANK
458544,82807.0,82807000.0,FIRST SERVICE BANK
839572,82800.0,82800000.0,"LIBERTY SAVINGS BANK, F.S.B."
785950,82744.0,82744000.0,LEGACY BANK
671147,82711.0,82711000.0,PRIMEBANK
417626,82550.0,82550000.0,PUTNAM COUNTY BANK
3272956,82482.0,82482000.0,"AMERICAN COMMERCE BANK, NATIONAL ASSOCIATION"
3428258,82459.0,82459000.0,DR BANK
935250,82424.0,82424000.0,BLUE RIDGE BANK AND TRUST CO.
853671,82182.0,82182000.0,OCONEE FEDERAL SAVINGS AND LOAN ASSOCIATION
934673,82084.0,82084000.0,CULLMAN SAVINGS BANK
2919898,82024.0,82024000.0,AMERICAN BANK & TRUST COMPANY INC.
340256,82003.0,82003000.0,21ST CENTURY BANK
711801,81993.0,81993000.0,"SAVINGS BANK, THE"
447557,81930.0,81930000.0,CITIZENS STATE BANK - LA CROSSE
3039636,81833.0,81833000.0,MISSION VALLEY BANK
192857,81783.0,81783000.0,PANHANDLE FIRST BANK
42372,81713.0,81713000.0,FIRST FEDERAL SAVINGS BANK OF LINCOLNTON
760854,81558.0,81558000.0,SOUTHWEST MISSOURI BANK
254849,81453.0,81453000.0,FIRST INDEPENDENCE BANK
514655,81382.0,81382000.0,"TEXAS GULF BANK, NATIONAL ASSOCIATION"
1013744,81376.0,81376000.0,CAPRA BANK
5227101,81324.0,81324000.0,COMMERCEONE BANK
702911,81178.0,81178000.0,"PEOPLES BANK CO., THE"
333856,81157.0,81157000.0,GRANDVIEW BANK
340742,80987.0,80987000.0,CIBM BANK
277820,80967.0,80967000.0,PALMETTO STATE BANK
3729124,80950.0,80950000.0,FREEDOM BANK
988153,80942.0,80942000.0,WESTERN STATE BANK
27847,80936.0,80936000.0,DIAMOND BANK
1003839,80878.0,80878000.0,M C BANK & TRUST COMPANY
739355,80838.0,80838000.0,TEXAS NATIONAL BANK OF JACKSONVILLE
55970,80794.0,80794000.0,EVERGREEN FEDERAL BANK
3217957,80691.0,80691000.0,MAINSTREET COMMUNITY BANK OF FLORIDA
718145,80628.0,80628000.0,FIRST SECURITY BANK
3314043,80623.0,80623000.0,FIRST RESOURCE BANK
991621,80605.0,80605000.0,CITIZENS BANK AND TRUST COMPANY
549862,80491.0,80491000.0,"COMMUNITY BANK & TRUST, WACO, TEXAS"
797140,80461.0,80461000.0,"BANK OF NEW GLARUS, THE"
169756,80414.0,80414000.0,WESTERN COMMERCE BANK
663955,80341.0,80341000.0,HORIZON BANK
29636,80335.0,80335000.0,"CITIZENS BANK OF PHILADELPHIA, THE"
92676,80260.0,80260000.0,WINDSOR FEDERAL BANK
2903123,80220.0,80220000.0,BANK OF OAK RIDGE
574949,80219.0,80219000.0,"FARMERS & MERCHANTS BANK, THE"
166652,79944.0,79944000.0,ALLIANCE BANK
3547896,79940.0,79940000.0,MILLENNIUM BANK
1002373,79937.0,79937000.0,SAVERS CO-OPERATIVE BANK
491402,79919.0,79919000.0,FRANKLIN SAVINGS BANK
100236,79827.0,79827000.0,SUNMARK COMMUNITY BANK
57451,79749.0,79749000.0,DAIRY STATE BANK
2787770,79708.0,79708000.0,BANK OF THE JAMES
1000052,79707.0,79707000.0,WASHINGTON COUNTY BANK
487357,79566.0,79566000.0,TOWN & COUNTRY BANK
3267738,79253.0,79253000.0,VALLIANCE BANK
296456,79077.0,79077000.0,FIRSTBANK
872047,79077.0,79077000.0,DECORAH BANK AND TRUST COMPANY
835743,78995.0,78995000.0,"BANK OF HOLLY SPRINGS, THE"
695349,78879.0,78879000.0,TRI-COUNTY BANK
791821,78856.0,78856000.0,"NATIONAL CAPITAL BANK OF WASHINGTON, THE"
366078,78844.0,78844000.0,STURGIS BANK & TRUST COMPANY
125154,78838.0,78838000.0,"FSNB, NATIONAL ASSOCIATION"
441359,78655.0,78655000.0,"MARIES COUNTY BANK, THE"
1017425,78604.0,78604000.0,"KILLBUCK SAVINGS BANK COMPANY, THE"
242257,78550.0,78550000.0,PSB BANK
550635,78255.0,78255000.0,HICKORY POINT BANK AND TRUST
363657,78229.0,78229000.0,"FIRST NATIONAL BANK OF BEMIDJI, THE"
583352,78208.0,78208000.0,FIRST NATIONAL BANK OF HUNTSVILLE
888552,78185.0,78185000.0,"FIRST STATE BANK, THE"
215345,78153.0,78153000.0,MANUFACTURERS BANK & TRUST COMPANY
3293540,78144.0,78144000.0,PACIFIC VALLEY BANK
5382514,78106.0,78106000.0,GULF CAPITAL BANK
246134,77948.0,77948000.0,FIRST SOUTHERN STATE BANK
922559,77943.0,77943000.0,UNITED VALLEY BANK
2649177,77915.0,77915000.0,"PITNEY BOWES BANK INC., THE"
448554,77797.0,77797000.0,SAGE CAPITAL BANK
743679,77753.0,77753000.0,RELIANCE SAVINGS BANK
295011,77715.0,77715000.0,GREENVILLE NATIONAL BANK
413646,77699.0,77699000.0,"FIRST NEIGHBOR BANK, NATIONAL ASSOCIATION"
228158,77528.0,77528000.0,FIRST MIDWEST BANK OF THE OZARKS
827560,77384.0,77384000.0,"FINANCE FACTORS, LIMITED"
891226,77361.0,77361000.0,FARMERS AND MERCHANTS BANK
5136959,77298.0,77298000.0,BEACON COMMUNITY BANK
345747,77260.0,77260000.0,STATE BANK
724744,77257.0,77257000.0,GNB BANK
888833,77170.0,77170000.0,NORTHEAST GEORGIA BANK
863746,77133.0,77133000.0,FARMERS & MERCHANTS SAVINGS BANK
1005075,77126.0,77126000.0,DEARBORN FEDERAL SAVINGS BANK
144052,77114.0,77114000.0,EXCHANGE BANK & TRUST
1863097,76981.0,76981000.0,LEDYARD NATIONAL BANK
625159,76922.0,76922000.0,COMMERCE BANK
767732,76747.0,76747000.0,SOUTH GEORGIA BANKING COMPANY
832546,76630.0,76630000.0,WEST SHORE BANK
500256,76625.0,76625000.0,"FIRST NATIONAL BANK OF MERTZON, THE"
93543,76623.0,76623000.0,SPRINGS VALLEY BANK & TRUST COMPANY
227151,76548.0,76548000.0,UNION STATE BANK
238737,76539.0,76539000.0,"TERRABANK, NATIONAL ASSOCIATION"
86349,76520.0,76520000.0,UNION BANK
721350,76492.0,76492000.0,BANKNORTH
561145,76490.0,76490000.0,FIRST STATE BANK
721949,76420.0,76420000.0,"FIRST & FARMERS NATIONAL BANK, INC."
246956,76414.0,76414000.0,ALVA STATE BANK & TRUST COMPANY
898579,76412.0,76412000.0,"FIRST FEDERAL COMMUNITY BANK, SSB"
494654,76349.0,76349000.0,"AMERICAN BANK, NATIONAL ASSOCIATION"
262358,76324.0,76324000.0,AMERICAN STATE BANK
890050,76244.0,76244000.0,FIRST NATIONAL BANK OF GILLETTE
859552,76217.0,76217000.0,BANK OF THE WEST
1011955,76186.0,76186000.0,FIRST UNITED BANK
775054,76027.0,76027000.0,"EASTERN COLORADO BANK, THE"
481627,76013.0,76013000.0,"CITIZENS BANK OF WEST VIRGINIA, INC."
210238,75885.0,75885000.0,SOUTHEASTERN BANK
3816190,75858.0,75858000.0,OAK VIEW NATIONAL BANK
199463,75823.0,75823000.0,WESTERN BANK
3288452,75812.0,75812000.0,PARAGON BANK
511832,75797.0,75797000.0,WAYNE COUNTY BANK
131436,75757.0,75757000.0,FIRST BANK
824671,75723.0,75723000.0,PHOENIXVILLE FEDERAL BANK AND TRUST
5461,75719.0,75719000.0,BAC COMMUNITY BANK
3174920,75666.0,75666000.0,CITIZENS BANK & TRUST
2954497,75656.0,75656000.0,WILLAMETTE VALLEY BANK
75446,75646.0,75646000.0,SOUTH OTTUMWA SAVINGS BANK
361055,75516.0,75516000.0,COREFIRST BANK & TRUST
1008674,75501.0,75501000.0,READING CO-OPERATIVE BANK
909055,75468.0,75468000.0,PEOPLES BANK & TRUST CO.
2687487,75426.0,75426000.0,"TCM BANK, NATIONAL ASSOCIATION"
100777,75380.0,75380000.0,CFSBANK
518037,75330.0,75330000.0,PEOPLESSOUTH BANK
580155,75195.0,75195000.0,PLATTE VALLEY BANK
507152,75165.0,75165000.0,QUAIL CREEK BANK
618740,75085.0,75085000.0,FIELD & MAIN BANK
429021,75081.0,75081000.0,QUEENSTOWN BANK OF MARYLAND
473930,75043.0,75043000.0,"COTTONPORT BANK, THE"
252041,74915.0,74915000.0,CITY STATE BANK
147923,74807.0,74807000.0,BANK OF OCEAN CITY
961400,74795.0,74795000.0,ESSEX BANK
647218,74619.0,74619000.0,CUMBERLAND VALLEY NATIONAL BANK & TRUST COMPANY
121651,74481.0,74481000.0,JONESBORO STATE BANK
875936,74344.0,74344000.0,FIRST BANK
61757,74237.0,74237000.0,AMERICAN HERITAGE NATIONAL BANK
248455,73977.0,73977000.0,FIRST STATE BANK & TRUST
3466988,73834.0,73834000.0,"FIRST BANK OF GREENWICH, THE"
420578,73802.0,73802000.0,CATALYST BANK
153054,73802.0,73802000.0,"NORTHWESTERN BANK, THE"
812436,73723.0,73723000.0,ITASCA BANK & TRUST CO.
277240,73681.0,73681000.0,FIRST NATIONS BANK
209148,73661.0,73661000.0,"FIRST NATIONAL BANK OF CARMI, THE"
353238,73551.0,73551000.0,CENTRAL STATE BANK
869551,73541.0,73541000.0,"DENISON STATE BANK, THE"
101671,73464.0,73464000.0,ADIRONDACK BANK
347956,73378.0,73378000.0,"VAST BANK, N.A."
514048,73327.0,73327000.0,CS BANK
3626858,73267.0,73267000.0,"LOCUS BANK, INC."
90579,73242.0,73242000.0,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION OF MCMINNVILLE
182951,73187.0,73187000.0,"CLASSIC BANK, NATIONAL ASSOCIATION"
205243,73037.0,73037000.0,FARMERS AND MERCHANTS BANK
561864,72768.0,72768000.0,SOUTHWEST BANK
951102,72752.0,72752000.0,MONSON SAVINGS BANK
2820604,72713.0,72713000.0,MILLENNIUM BANK
660927,72690.0,72690000.0,HARFORD BANK
241157,72637.0,72637000.0,VISION BANK
913146,72576.0,72576000.0,STONE BANK
339456,72347.0,72347000.0,FIRST COMMUNITY BANK
3690635,72252.0,72252000.0,MEGA BANK
556459,72196.0,72196000.0,"KLEBERG BANK, N.A."
305442,72095.0,72095000.0,"NEW WASHINGTON STATE BANK, THE"
542340,72064.0,72064000.0,SOUTH STORY BANK & TRUST
999935,72004.0,72004000.0,FIRST CENTURY BANK
3348468,71924.0,71924000.0,PEACH STATE BANK & TRUST
47500,71898.0,71898000.0,CLAREMONT SAVINGS BANK
809276,71738.0,71738000.0,"UNITED MIDWEST SAVINGS BANK, NATIONAL ASSOCIATION"
678070,71728.0,71728000.0,SEWICKLEY SAVINGS BANK
2756909,71704.0,71704000.0,"CONNECTICUT COMMUNITY BANK, NATIONAL ASSOCIATION"
2791085,71511.0,71511000.0,SUNSTATE BANK
333650,71447.0,71447000.0,"BANK, THE"
584724,71431.0,71431000.0,UNIFIED BANK
