"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT88	RCONMT89	RCONMT90	RCONMT91	RCONMT92	RCONMT93	RCONMT94	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	SELECTED COMPONENTS OF TOTAL DEPOSIT	SELECTED COMPONENTS OF TOTAL DEPOSIT	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS OF 250000 OR LESS WITH	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS EQ 100K LE 250K	TIME DEPOSITS GT 250K	Total reciprocal deposit	BRKRD DEP GT 250000 MAT LE 1 YR	TIME DEP GT 250000 MAT LE 1 YRDEP	EST DEP LISTING SERVICE NOT BROKERED	Fully insured, affiliate sweep depos	Fully insured, affiliate, retail swe	Not fully insured, affiliate sweep d	Not fully insured, affiliate, retail	Fully insured, non-affiliate sweep d	Fully insured, non-affiliate, retail	Not fully insured, non-affiliate swe	Not fully insured, non-affiliate, re	Designated exception sweep deposit	OFFR CONSUM DEP ACT INDIV HSHLD FMLY	NONINTR TRN ACCTS INDIV HSHLD FMLY	INTR TRN ACCTS INDIV HSHLD FMLY	MMDA DEPS PRIMRLY INDIV HSHLD FAMLY	OTHR MMDA INDIV PRTNRS CORPS	OTHR SVGS DEPS IND HSHLD FAMILY USE	OTHR SVGS DEPS IND PRTNRS AND CORPS	
514655	36705	0	64246	159974	0	305455	0	0	0	0	329071	0	26429		16362	196227		240962	300190	247	2452	3280	0	0	11263	36201	7478	3617	47389	11640	21260	3347	1334	42197	37581	52016	0	32900	0																	
514936	14895	0	5774	96917	0	153571	0	0	0	0	170090	0	1869		33624	46117		147797	168221	0	0	6422	0	0	14185	54752	6199	1281	68937	7776	22068	2224	593	42793	32661	0	0	29844	0																	
515979	7657	0	0	12570	0	12570	0	0	0	0	18048	0	4310		3527	362		12570	13738	0	0	0	0	0	2063	2756	361	0	4819	1860	2720	270	0	1653	4850	0	0	4580	0																	
516154	15817	0	918	14733	0	26499	0	0	32578	0	134606	0	8920		52013	11578		25578	117211	3	8475	0	32578	5716	14289	31749	15150	22202	46038	8332	13610	1606	271	31379	23819	0	0	21942	7488																	
516855	7452	0	472	174375	0	283880	0	0	41625	0	520131	0	73076		45096	186174		283408	442139	0	4916	15957	41625	41625	100167	89067	9129	5762	163455	64759	46650	6377	4594	159029	122380	200844	0	65873	0																	
516873	16218	0	69	7803	0	18669	0	0	0	0	57077	0	0		10526	6453		18600	57077	0	0	573	0	0	10561	10236	1478	36	20796	5108	5107	1881	0	11784	12096	1998	0	10215	0																	
517049	447463	0	5365	14768	0	33361	0	0	32633	0	1279880	0	242175		147554	208824		27996	1034398	0	3307	19055	399	399	136905	255913	6992	93	392817	68374	135147	20170	0	252349	223691	148758	20234	203521	0																	
517357	65499	0	63183	299495	0	466478	0	0	115641	0	690368	0	50757		61942	232025		400325	511853	2970	127758	9797	65641	62921	97785	173124	18693	1289	270086	68798	27285	5020	850	228949	101953	114904	50000	96083	72401																	
517441	48426	0	17339	56811	0	63819	0	0	37601	0	273052	0	6188		44981	76127		46480	266864	0	0	10613	250	0	23137	42596	8227	9989	65733	11527	16198	23984	12842	38968	64551	0	6474	27725	0																	
517674	174430	2	178734	225081	0	570095	0	0	0	0	449276	0	26590		73440	58811		391100	422686	259	0	5129	0	0	59081	81027	5800	670	140108	29193	39345	918	0	73139	69456	0	0	68538	0																	
518037	83624	0	49131	443346	0	443346	0	0	5000	0	677084	0	55386		142819	103076		394213	616698	2	5000	17798	0	0	150158	154226	9986	4354	303782	71874	98992	0	795	175905	171661	0	5000	170866	0																	
518176	6015	0	0	175	0	175	0	0	0	0	36408	0	4165		5904	0		175	32243	0	0	482	0	0	2881	9005	10490	1786	11886	1479	3105	1648	0	18258	6232	0	0	4584	0																	
518354	8280	0	37	16033	0	21656	0	0	0	0	41217	0	911		7561	14230		21619	40306	0	0	111	0	0	3230	10694	418	21	13924	258	4086	0	0	6802	4344	0	0	4344	0																	
518877	6218	0	4132	58333	0	64041	0	0	952	0	96106	0	2571		12710	28701		59909	93535	0	0	425	952	952	7694	18832	9724	330	26526	3812	17486	3309	0	23870	24607	0	0	21298	1247																	
519146	24438	0	24860	104342	0	104342	0	0	116071	0	366312	0	94300		137412	20996		79482	105598	0	166414	2765	116071	72828	44736	219745	46672	141	264481	2869	6439	276	0	173882	9584	45034	0	9308	45379																	
519360	6467	0	1219	18193	0	25244	0	0	61977	0	181344	0	107847		15606	10630		24025	64774	0	8723	389	40754	40754	77504	50391	259	0	122895	4418	31676	0	0	112548	36094	22939	0	36093	3073																	
519445	10292	0	10028	40848	0	54861	0	0	18000	0	114141	0	1127		37199	21584		44833	113014	0	0	850	18000	18000	26552	30817	7358	354	46212	2843	13497	844	0	27882	17184	0	0	16340	0																	
519874	24337	0	1314	13984	0	13984	0	0	0	0	38437	0	1869		750	0		12670	36568	0	0	0	0	0	5448	5415	0	0	10862	889	2348	0	0	10113	3237	0	0	3237	0																	
520003	208503	0	11066	364061	0	428440	0	0	0	0	898671	0	118938		122406	392123		417374	774395	0	5338	14613	0	0	54657	153020	9305	2709	207677	24575	52413	1364	0	97286	78352	207316	0	76988	0																	
520423	24442	0	35487	60194	0	137819	0	0	85670	0	174727	0	19442		9145	15720		99363	78274	2969	77011	438	39655	39406	23300	44794	13162	3970	68074	4599	10605	27087	7048	76081	49339	46500	13161	15204	34156																	
520777	67238	0	0	3558	0	88418	0	0	0	0	271515	0	0		77453	6632		88418	271515	0	0	10227	0	0	79447	36006	27812	19707	115453	16747	5103	7510	5313	85519	34673	0	0	21850	0																	
521158	51311	0	16025	156384	0	289013	0	0	0	0	235249	0	17552		13867	108302		272988	217697	0	0	1745	0	0	14560	24685	2488	0	37522	12320	20362	1222	0	27866	33904	548	0	31769	0																	
521970	80407	0	524	122701	0	122701	0	0	0	0	213558	0	31834		23570	42668		122177	181724	0	0	2348	0	0	11224	28366	11474	3877	39590	6426	17082	9544	2490	31371	35542	0	0	23508	0																	
522034	14313	0	16109	37494	0	58461	0	0	0	0	50322	0	5585		11466	4674	4118	42352	44737	0	0	2350	0	0	4140	13812	2511	249	17952	2793	6911	918	0	9247	10622	0	0	9704	0																	
522454	4689	0	2351	13021	0	19381	0	0	3000	0	55043	0	1508		14544	11010		17030	53535	0	0	489	3000	3000	8625	23225	1051	9	31850	3694	2741	0	0	18366	6435	3987	0	6435	0																	
522605	572479	12	223787	1811199	0	1811199	0	0	169592	0	2063545	0	148119		404123	570256	66671	1579321	1911352	8079	4074	23014	169592	169592	319016	348896	21222	5281	667293	75958	146966	3206	265	290292	226395	577035	0	222924	99	0		0		472140		0		472140	true	222018	497143	164526	405730	507267	65211	
522669	24705	0	0	132998	0	136517	0	0	12000	0	205537	0	440		16119	76327		136481	189293	36	15804	4117	12000	12000	24200	33251	2586	127	57451	15504	28562	274	0	44046	44340	0	0	44066	15804																	
522753	59968	0	35397	172326	0	242214	0	0	0	0	184652	0	8148		24905	28471		203848	176504	2969	0	1822	0	0	23262	40714	1928	378	63976	11118	18504	309	0	41377	29931	43443	0	29622	250																	
523161	38370	0	10426	145976	0	186173	0	0	0	0	271613	0	442		33217	28531		175747	271171	0	0	4722	0	0	36183	51496	2684	0	82470	36946	70189	7214	0	57146	114349	0	0	105654	0																	
524579	149616	0	0	51589	0	86882	0	0	164354	0	530033	0	497		171174	26463		86882	492117	0	37419	14385	164354	86233	52412	110517	66466	66286	162929	13735	30806	13179	553	124508	58273	0	0	44541	36670																	
524757	8402	0	213	11073	0	14917	0	0	15072	0	58827	0	5039		20118	15463		14704	53788	0	0	719	15072	15072	19408	12568	19	100	31976	877	1990	0	0	11977	2867	8596	0	2867	0																	
524766	0	0	17345	33665	0	60437	0	0	0	0	68222	0	1744		3661	26085	1436	43092	66478	0	0	579	0	0	2403	6298	1519	32	8701	6998	20929	3957	0	6591	31884	0	0	27927	0	0		0		0		0		0	true							
524953	14658	0	2474	174293	0	192360	0	0	0	0	292194	0	16845		30963	12136		188365	241395	1521	33954	4009	0	0	43954	121221	47212	638	165175	27276	19599	5500	0	182062	52375	50309	0	46875	33717																	
524971	176326	0	6971	221984	0	335660	0	0	0	0	370773	0	15512		28164	156994	10948	328689	355261	0	0	1965	0	0	7902	16115	9848	1607	24017	564	603	814	0	7308	1981	1128	0	1167	0	0		0		0		0		0	true							
525053	34690	0	53766	323169	0	363402	0	0	127487	0	421362	0	55479		37937	107439	6164	303353	345750	6283	20133	3541	37	6	62475	85922	16398	4856	148396	44151	61167	4265	0	131712	109583	271160	0	105318	17665	0		0		201936		0		201930	true							
525549	548932	0	157710	1124976	0	1379638	0	0	5664	0	1385317	0	33267		130675	555799		1215854	1351421	6074	629	12480	5664	5664	46787	123649	57105	2362	170436	10451	23070	16793	369	99228	50683	225624	0	33521	0																	
526452	7020	0	11236	14347	0	53011	0	0	771518	0	970135	0	7032		747524	19621	1093	40292	962866	1483	237	381	771518	315585	88661	312383	409085	123146	401044	3184	5693	1341	0	185751	10218	0	0	8877	176192	0		0		0		0		0	true	14176	26116	17167	1099	6505	466	
526519	158091	794	62971	70911	0	167460	0	0	0	0	1024918	1176	135333		202960	433147		103122	883421	573	4988	29299	0	0	105868	172901	44554	3653	272835	47447	47962	10983	311	124016	106703	45743	0	94218	0																	
526854	51366	0	37677	248032	0	274813	0	0	2	0	329211	0	19608		68170	28991	24065	231786	309483	5350	120	12807	2	2	47495	122677	2607	13	170172	23520	52210	333	0	104621	76063	77474	0	75730	0	0		0		0		0		0	false							
527057	20120	0	1235	26969	0	39129	0	0	1200	0	180607	0	4014		60291	53041		37894	176593	0	0	5200	1200	1200	27170	53685	8712	307	79655	6876	9621	1073	0	29585	17570	0	0	16497	0																	
527178	12093	0	41460	22843	0	72332	0	0	0	0	92524	0	3220		15658	14477		30872	75287	0	14017	3353	0	0	25584	25312	2926	622	36463	6620	4892	0	0	38785	11512	0	0	11512	14017																	
527600	188824	0	2950	259269	0	432471	0	0	25088	0	1174596	0	25667		86875	745072		429194	1109598	327	39331	14558	25088	25088	36890	118155	14797	1660	155045	19394	36846	12645	314	84626	69199	0	0	56240	6721																	
527749	14036	0	2678	20529	0	31327	0	0	0	0	79646	0	4547		12997	35091		28649	75099	0	0	869	0	0	5419	13580	3386	14	18999	2142	5701	276	0	9402	8119	0	0	7843	0																	
527954	6813137	4208	1067528	10693185	0	11633815	0	0	2030789	248	16926433	2379	1025878		2529404	6113637	231124	10270690	15856039	291389	41889	80113	2030789	1987138	1132945	1970010	160193	10875	3102955	354282	332277	37807	1270	744619	725636	1510383	0	686559	0	0		0		1203814		20221		1107784	true	2866503	1211805	2434318	2663989	6580228	221947	
528102	80423	0	3217	68942	0	100261	0	0	8221	0	274114	0	3248		61354	52758		97044	270866	0	0	9225	2035	2035	44791	54839	8503	0	99630	13095	17634	2071	0	46779	32800	0	6186	30729	0																	
528241	22263	0	24547	45503	0	92789	0	0	0	0	90548	0	22921		19076	17852		68242	67485	0	142	1932	0	0	15357	20732	220	0	36089	5309	8815	0	0	17233	14124	3362	0	14124	0																	
528849	166111	3	14836	384832	0	549768	0	0	0	0	894002	0	14823		134960	383765		534929	879179	0	0	11160	0	0	142909	84087	4266	2708	226847	82740	27011	0	406	99010	110157	31316	0	109751	0																	
528960	76529	0	109124	708504	0	971243	0	0	0	0	977820	0	3358		40081	303038	345	862119	974218	0	244	133	0	0	85623	57037	8999	266	142660	297493	142587	6247	0	111844	446327	25421	0	440080	0	0		0		0		0		0	true	147890	85026	67844	235194	63029	13500	
529275	73828	0	0	19822	0	31568	0	0	4978	0	292971	0	248		106336	5816		31568	292713	0	10	3582	4978	0	58564	108827	15736	1904	167391	11224	14851	1942	279	78695	28296	505	0	26075	0																	
529341	50078	0	13419	85968	0	200519	0	0	100	0	402145	0	5990		42837	206669		183883	395682	3217	473	9081	100	100	29655	45193	19772	1461	74841	11466	23023	14476	353	53244	49318	63020	0	34489	0																	
529659	34188	0	5167	67171	0	140708	0	0	0	0	217293	0	22246		53960	43519		135541	195047	0	0	7705	0	0	29531	61638	10511	1466	91169	10550	24995	896	0	49185	36441	0	0	35545	0																	
529958	0	0	121	511683	0	511683	0	0	0	0	1943559	0	803		0	1943559	0	17572	25251	493990	1917505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
530655	83874	63	31917	166483	0	211630	0	0	28649	0	293033	214	80996		52781	8439		178864	211823	786	0	5422	0	0	39670	34166	2658	18867	70264	76140	28169	1049	0	42581	105358	5797	0	104309	0																	
530851	14970	0	4974	66883	0	100051	0	0	8921	0	272742	0	82634		26874	96428		94049	174391	1028	15717	5093	8921	8455	30874	54231	15315	745	82816	18757	31659	9763	0	74291	60179	15132	0	50416	14496																	
531157	15710	800	6946	27340	0	41418	0	0	0	0	75477	4369	15652		11623	22062		33672	55456	0	0	317	0	0	7448	14381	2476	29	21829	4035	8885	450	0	12712	13370	0	0	12920	0																	
531250	60416	0	26181	297509	0	297509	0	0	10187	0	638099	0	46826		123681	208996		259800	588496	11528	2777	12035	10187	7501	77674	149218	41562	1868	223531	25509	54763	17826	266	146642	98364	406	0	80272	497																	
532042	129687	0	33686	285221	0	332348	0	0	0	0	384191	0	19056		87069	44287		294934	365135	3728	0	9361	0	0	64730	80906	5495	267	120021	17302	30434	11082	0	64329	58818	62457	0	45219	0																	
532453	7011	0	3277	16745	0	23440	0	0	0	0	36057	0	4502		4202	7312		20163	31555	0	0	1552	0	0	2772	8171	2428	474	10943	1655	3749	2485	0	9643	7889	0	0	5404	0																	
532752	13001	0	10154	20998	0	38285	0	0	0	0	75481	0	18311		19437	9046		28131	57170	0	0	3709	0	0	4733	15404	7797	2924	17574	12279	8370	1182	745	11421	22576	0	0	20649	0																	
533124	23872	0	10876	124532	0	168534	0	0	0	0	160543	2785	35896		15452	50234		157658	119863	0	1999	345	0	0	28127	41864	6647	1067	69991	2311	4151	1979	292	62253	8733	60312	0	6462	0																	
533227	22699	0	1840	29254	0	38181	0	0	2486	0	50722	0	5446		8658	6121		36341	45276	0	0	682	0	0	1171	11810	2389	435	12980	2299	2517	1000	282	7146	6098	0	2486	4816	0																	
533535	12030	0	12220	55826	0	81613	0	0	0	0	122528	0	17682		23857	31023		69393	104846	0	0	7319	0	0	12227	24237	7608	1048	36464	7417	24414	2524	0	21263	34355	0	0	31831	0																	
534073	13072	0	2116	14586	0	21284	0	0	0	0	25924	0	0		7941	246		19168	25924	0	0	1646	0	0	2899	6775	785	102	9674	1100	945	0	0	2620	2045	0	0	2045	0																	
534242	3781	0	0	6056	0	14914	0	0	4046	0	19308	0	0		3818	4493		9196	16880	5718	2428	492	4046	4046	664	3495	4599	0	2757	0	1165	1111	0	4940	2276	0	0	1165	0																	
534466	7385	0	0	27833	0	32332	0	0	0	0	163892	0	3000		61461	5133		32332	160703	0	189	310	0	0	34102	84331	43	47	118433	6858	25993	0	0	57062	32851	0	0	32850	189																	
534756	28883	0	47414	73227	0	153779	0	0	0	0	142177	0	4168		19975	46584		106354	137772	11	237	3455	0	0	17142	24182	5434	0	41203	5430	14170	352	0	26783	19952	500	0	19600	0																	
534859	12101	0	4441	11183	0	31404	0	0	3127	0	57215	0	8346		19480	5311		26963	48869	0	0	0	3127	3127	5771	24914	2505	488	30685	4774	1352	0	0	14197	6126	0	0	6126	0																	
534877	137366	0	63261	80979	0	245532	0	0	20215	0	486684	0	29190		115235	83794		181957	454285	314	3209	13106	20215	14531	56949	121400	30132	5135	168607	17326	26131	8053	399	98381	51909	58385	0	43457	1495																	
535034	19047	0	22152	50602	0	86770	0	0	5956	0	121154	0	19048		17380	10991		64371	101756	247	350	1117	956	951	16827	33510	1625	182	50337	20205	15985	2396	386	34764	38972	14873	0	36190	0																	
535575	24137	0	215	26092	0	68375	0	0	0	0	66709	0	0		13781	7041		68160	66709	0	0	1964	0	0	6611	17038	458	0	23649	3704	7719	0	0	10328	11423	0	0	11423	0																	
535753	100774	1	26108	720007	0	720007	0	0	30000	0	2011186	0	24990		396587	648881		689938	1966681	3960	19515	34118	30000	30000	157830	696619	56196	2633	854449	55294	266333	22772	3855	516691	348254	102430	0	321627	16294																	
535931	18713	0	7369	82925	0	110521	0	0	0	0	112392	0	1768		9293	41682	4125	103152	110624	0	0	2447	0	0	10676	16466	2691	497	27142	5624	16043	0	0	21037	21667	249	0	21667	0	0		0		0		0		0	true							
535940	62213	0	44422	19564	0	76386	0	0	0	0	212154	0	23183		39174	44036		31964	187486	0	1485	2994	0	0	28051	34354	3303	7421	62405	10385	22099	292	0	33955	32776	55237	0	32484	0																	
536059	192777	14	14848	279769	0	318014	0	0	96117	0	1568410	0	27618		232913	134654	15081	300181	1537681	2971	3111	4299	96117	40051	194892	453110	63737	0	648002	156604	362928	9708	0	478826	529240	127280	0	519532	0	0		0		112421		0		112421	true	48175	37319	31699	38073	109285	83492	
536349	81198	0	30160	123657	0	217119	0	0	0	0	262824	0	19859		63873	49289		186959	242748	0	217	6586	0	0	37708	71701	775	62	109409	5976	16115	0	0	46373	22091	7463	0	22091	0																	
536527	86167	0	55305	146393	0	254591	0	0	21364	0	353288	0	58932		23767	117360		199155	290664	131	3692	1500	21364	21364	43278	70894	4477	529	114172	15461	13202	1920	0	95411	30583	153571	0	28663	0																	
536554	32300	0	12836	106186	0	213823	0	0	0	0	735862	0	53718		153548	79203		199504	681394	1483	750	9443	0	0	142624	254014	25252	293	396633	82117	113114	6694	252	268634	202177	41745	0	195231	44433																	
