"IDRSSD"	RCONG349	RCONG350	RCONG351	RCONG352	RCONG353	RCONG354	RCONG355	RCONG356	RCONG357	RCONG358	RCONG359	RCONG360	RCONG361	RCONG362	RCONG363	RCONG364	RCONG365	RCONG366	RCONG367	RCONG368	RCONG369	RCONG370	RCONG371	RCONG372	RCONG373	RCONG374	RCONG375	RCONHT50	RCONHT51	RCONHT52	RCONHT53	RCONHT54	RCONHT55	RCONHT56	RCONHT57	RCONHT58	RCONHT59	RCONHT60	RCONHT61	RCONK142	RCONK143	RCONK144	RCONK145	RCONK146	RCONK147	RCONK148	RCONK149	RCONK150	RCONK151	RCONK152	RCONK153	RCONK154	RCONK155	RCONK156	RCONK157	RCONMG95	RCONPU98	RCONPU99	RCONPV00	RCONPV01	
671558																												0	0	43048	40437	0	0	9980	9466	0	0	0	0	0	0	2280	2132	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
672238																												0	0	9591	9446	0	0	696	666	0	0	0	0	0	0	3030	2728	0	0	0	0	0	0	225	219	0	0	0	0		0	0	0	0	
672247																												0	0	0	0	0	0	11424	9828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
672537																												0	0	39670	36080	0	0	32739	30482	0	0	0	0	0	0	0	0	0	0	535	541	0	0	0	0	0	0	0	0		0	0	0	0	
672573																												72740	63183	0	0	42	42	619	628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
673244																												0	0	8830	8506	0	0	6381	6380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
673440																												0	0	0	0					0	0	0	0	0	0	323049	323429	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
673477																												0	0	3809	3572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
673851																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
673909																												0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
674344																												2250	2200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
674849																												0	0	1220	1207	0	0	6723	6412	0	0	0	0	0	0	3889	3854	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
675042																												500	492	15984	15550					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
675079																												0	0	0	0	0	0	38806	34578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
675248																												0	0	6426	6132	0	0	10925	9850	0	0	0	0	0	0	13192	13013	0	0	0	0	0	0	1840	1560	0	0	0	0		0	0	0	0	
675341																												0	0	10499	9654	0	0	41	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
675659																												0	0	10982	10338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
675855																												0	0	3101	3073	0	0	130	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
676049																												0	0	23031	21221	0	0	4078	3883	0	0	0	0	0	0	956	940	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
676151																												0	0	71177	56369	0	0	447	435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
677176																												0	0	26463	25683					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
677354																												0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
677448																												2000	1966	3505	3498	0	0	1663	1645	0	0	967	963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	967	963	
677644																												0	0	15987	15117	0	0	123804	116031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3679	3480	0	0	0	0		0	0	0	0	
677756																												0	0	2036	1998	0	0	7225	6847	0	0	0	0	0	0	992	917	0	0	0	0	0	0	924	834	0	0	0	0		0	0	0	0	
677970																												0	0	1500	1472	0	0	1032	935	0	0	1956	1959	0	0	0	0	0	0	0	0	0	0	1968	1953	0	0	0	0		0	0	0	0	
678052																												0	0	0	0	0	0	14542	13512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
678070																												0	0	79766	78799					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
678258																												10300	9717	4000	3892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
678454																												0	0	17071	16851	0	0	14877	14607	0	0	0	0	0	0	5560	5529	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
678557																												0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
678744																												0	0	62	60	0	0	14803	14124	0	0	0	0	0	0	8292	6993	0	0	0	0	0	0	537	458	0	0	0	0		0	0	0	0	
679451																												0	0	1289	1294	5890	5158	815	753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
680130																												0	0	16186	15362					0	0	1260	1258	0	0	22008	21682	0	0	0	0	0	0	98940	97529	0	0	0	0		0	0	1260	1258	
680457																												14600	14595	6609	6406	24640	24766	20025	19715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
680813																												0	0	41103	37685					0	0	0	0	0	0	21546	19009	0	0	0	0	0	0	62146	57063	0	0	0	0		0	0	0	0	
681043																												0	0	0	0	0	0	3978	3466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
681249																												9699	9408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
682143																												0	0	388	371	3040	2738	25476	24580	0	0	0	0	0	0	147	140	0	0	0	0	1339	1110	1715	1526	0	0	0	0		0	0	0	0	
682563	0	0	0	0	0	0	0	0	0	0	0	505380	474361	9451	9423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					505380	474361	9451	9423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2225	505380	474361	9451	9423	
682648																												0	0	25576	23541	0	0	7480	6896	0	0	0	0	0	0	14003	12483	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
683449																												0	0	28088	27591	0	0	19249	16794	0	0	1025	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	1025	1000	
683814																												0	0	17688	15926	0	0	1186	1188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
684455																												0	0	35000	34691	0	0	59314	58783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9029	9127	0	0	6031	6011		0	0	0	0	
685023																												0	0	0	0	0	0	13944	12166	0	0	0	0	0	0	506	497	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
685676																												0	0	2880	2800	0	0	24960	24087	0	0	0	0	0	0	2720	2719	0	0	0	0	0	0	0	0	0	0	32202	29534		0	0	0	0	
686459																												0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
686570																												0	0	1815	1680	0	0	2579	2380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
686758																												0	0	1343	1223	0	0	63768	55528	0	0	3941	3769	0	0	0	0	0	0	0	0	0	0	6089	5404	0	0	0	0		0	0	3941	3769	
687054																												0	0	500	498	0	0	72	70	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
687830																												2000	1992	2999	3009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
687951																												0	0	23904	23255	0	0	70524	66175	0	0	3062	2889	0	0	23656	22724	0	0	0	0	0	0	7375	6450	0	0	0	0		0	0	3062	2889	
688079																																																													
688453																												0	0	3375	3218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	502	493	0	0	0	0		0	0	0	0	
688556																												0	0	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
689209																												4102	4001	10631	8241					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
689357																												0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
689759																												0	0	7368	7392	0	0	17384	16295	0	0	0	0	0	0	19861	19745	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
691042																												0	0	14313	12936	0	0	2634	2389	0	0	0	0	0	0	1475	1204	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
691743																												16622	15917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
691958																												0	0	6675	6522	0	0	3225	3096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
692450																												395	396	0	0	795	736	195	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
692704																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
692946																												0	0	23833	22925					0	0	4739	4696	0	0	0	0	0	0	0	0	0	0	6964	6375	0	0	0	0		0	0	0	0	
693073																												0	0	0	0	3851	3398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
693224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78060	78192	0	0	13268	13273					0	0	78060	78192	955	894	108424	105157	0	0	0	0	28000	22372	239486	203509	10919	10503	111773	109524	0	0	0	78060	78192	
693345																												0	0	101268	93568					0	0	2009	4649	0	0	9595	8736	0	0	0	0	0	0	73453	59845	0	0	0	0		0	0	0	0	
693952																												0	0	0	0	0	0	8506	8373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2211	2198	0	0	0	0		0	0	0	0	
694146																												0	0	500	497	0	0	0	0	0	0	5151	4996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
694771																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
694847																												0	0	107058	105051	0	0	2669	2136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
694904																																																													
695349																												0	0	23388	22257					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
695947																												0	0	0	0	0	0	3497	3140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
696047																												0	0	771	762	0	0	7232	6324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2465	2097	0	0	0	0		0	0	0	0	
696168																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
696430																												0	0	43126	40798	0	0	42345	38086	0	0	1999	1970	0	0	14063	13547	0	0	0	0	0	0	1454	1089	0	0	0	0		0	0	1999	1970	
696645																												0	0	6000	5994					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
697035																												0	0	761	755					0	0	0	0	0	0	3951	3124	0	0	0	0	0	0	402	367	0	0	0	0		0	0	0	0	
697147																												0	0	7185	6995	0	0	34436	29809	0	0	1014	908	0	0	11420	10244	0	0	0	0	0	0	15872	12308	0	0	0	0		0	0	1014	908	
697156																												0	0	1096	1000	0	0	11128	10192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1304	1104	0	0	0	0		0	0	0	0	
697231																												50651	50515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
697763																												0	0	307683	298502					0	0	293927	293987	0	0	0	0	0	0	0	0	0	0	955794	946114	0	0	0	0		0	0	0	0	
697950																												0	0	1750	1618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
698144																												0	0	8181	7696	0	0	28034	23986	0	0	18119	17581	0	0	0	0	0	0	0	0	0	0	46387	37091	0	0	0	0	-868	0	0	18119	17581	
698546																												0	0	18219	17198					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
698649																												0	0	35170	35254	0	0	22497	19552	0	0	0	0	0	0	377	350	0	0	0	0	0	0	865	867	0	0	0	0		0	0	0	0	
699105																												0	0	66404	62168	0	0	190442	159506	0	0	167	167	0	0	6392	6037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	167	
699253																												0	0	3278	3247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
700140																												0	0	3081	3043	0	0	452	406	0	0	0	0	0	0	1017	1002	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
700252																												0	0	16322	15327	0	0	1698	1738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
700430																												0	0	8661	8610					0	0	536	734	0	0	17808	15172	0	0	0	0	0	0	41155	31014	0	0	8171	7600		0	0	0	0	
700458																												0	0	0	0	0	0	3837	3618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
701062																												0	0	38666	37411					0	0	74824	74238	0	0	43644	37072	0	0	0	0	0	0	34705	30194	0	0	0	0		0	0	0	0	
701222																												41570	40637	105959	101347	0	0	6294	5613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1521	1436	0	0	0	0		0	0	0	0	
701839																												0	0	76729	71053	0	0	145949	129498	0	0	6701	6550	0	0	65873	61874	0	0	0	0	0	0	54974	43136	0	0	0	0		0	0	6701	6550	
701857																												0	0	8501	8391	0	0	2598	2618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
702117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112001	100870	352909	332544					0	0	0	0	0	0	69894	66664	0	0	0	0	118430	107800	405853	380125	0	0	0	0		0	0	0	0	
702612																												0	0	1026	964	0	0	1264	1231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
702836																												5136	4841	3250	3230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
702911																												0	0	81823	78493	0	0	36323	33673	0	0	535	534	0	0	8095	7408	0	0	0	0	0	0	5600	5034	0	0	0	0		0	0	535	534	
703039																												0	0	21000	19852	0	0	2924	2834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
703552																												0	0	4972	4403	198050	164926	121892	115553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
703767																												0	0	65	62					0	0	0	0	0	0	9732	9708	0	0	0	0	0	0	1443	1447	50986	47461	185713	166642		0	0	0	0	
705378																												0	0	3622	3410	0	0	5008	3871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2069	1519	0	0	0	0		0	0	0	0	
705556																												0	0	23633	22508	0	0	22699	19289	0	0	0	0	0	0	14460	12377	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
706030																												0	0	4259	3868	0	0	19370	18055	0	0	0	0	0	0	505	492	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
706058																												0	0	1277	1162	0	0	4587	4109	0	0	532	492	0	0	500	447	0	0	0	0	0	0	0	0	0	0	0	0		0	0	532	492	
706236																												0	0	1026	981	0	0	14546	14424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
706254																												0	0	1779	1788	0	0	4458	3807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
706450																												0	0	0	0	0	0	4563	4086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
706656																												0	0	19804	19730	0	0	45048	42017	0	0	0	0	0	0	1830	1850	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
707354																												0	0	49053	46123					0	0	14823	14444	0	0	9974	9526	0	0	0	0	0	0	19187	17481	0	0	0	0		0	0	0	0	
708379																												0	0	3996	3943	0	0	16026	14110	0	0	0	0	0	0	3899	3451	0	0	0	0	0	0	548	546	0	0	0	0		0	0	0	0	
709143																												0	0	1802	1802					0	0	10727	9818	0	0	7735	6912	0	0	0	0	0	0	4818	4384	0	0	0	0		0	0	10727	9818	
709451																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
709554																												0	0	3596	3462	0	0	14277	12279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
709602																												8546	7800	41140	41160					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
709639																												0	0	15797	14347	0	0	17904	15509	0	0	5600	5136	0	0	12823	10755	0	0	0	0	0	0	11239	10381	0	0	5587	5189		0	0	5100	4641	
709956																												0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
710176																												0	0	11369	11207	0	0	0	0	0	0	0	0	0	0	2256	2250	0	0	0	0	0	0	0	0	0	0	240	238		0	0	0	0	
710859																												0	0	12195	11507	0	0	2128	2049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74272	54984	0	0	5138	5138		0	0	0	0	
711472																																																													
711520																												0	0	9148	8523	0	0	1938	1794	0	0	0	0	0	0	2201	2025	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
711548																												0	0	8014	7821	0	0	914	938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5658	5609		0	0	0	0	
711753																												0	0	4504	4511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
711801																												0	0	1315	1314	0	0	11142	11023	0	0	0	0	0	0	6992	6525	0	0	0	0	0	0	20912	20287	0	0	0	0		0	0	0	0	
712059																												0	0	9034	8894	0	0	24233	23005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
712648																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
712956																												35510	34675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
713252																												0	0	4322	4306	0	0	4448	4069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
713476																												0	0	0	0	0	0	9848	9462	0	0	0	0	0	0	18330	16217	0	0	0	0	0	0	1669	1361	0	0	0	0		0	0	0	0	
713926																												0	0	65900	63209					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
714165																												0	0	33000	32360	0	0	15499	15417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
714437																												0	0	18589	18343	0	0	3503	3281	0	0	0	0	0	0	2185	2186	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
714839																												774	762	12672	12708					0	0	0	0	0	0	3552	3578	0	0	0	0	1699	1723	4823	4812	0	0	0	0		0	0	0	0	
714978																												0	0	0	0	0	0	1265	1205	0	0	0	7244	0	0	0	0	0	0	0	0	0	0	1173	1170	0	0	0	0		0	0	0	0	
715032																												0	0	1500	1469					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
715050																												0	0	12995	12909	0	0	17571	16463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
715144																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
715340																												0	0	2260	2251	0	0	44428	40899	0	0	0	0	0	0	20373	20147	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
715470																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
715630																												0	0	4900	4672	0	0	34451	31223	0	0	0	0	0	0	28748	25583	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
715872																												0	0	0	0					0	0	608	607	0	0	2233	2198	0	0	0	0	0	0	36938	34741	0	0	0	0		0	0	608	607	
715975																												2000	1984	4556	4489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
716374																												0	0	54198	53534	0	0	116309	110393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3939	3911	0	0	0	0		0	0	0	0	
716833																												0	0	51632	49321					0	0	20234	19141	0	0	10546	9753	0	0	0	0	0	0	28690	26712	0	0	0	0		0	0	14354	13858	
716851																												0	0	24459	21334	0	0	85090	76371	0	0	2011	1800	0	0	9206	8157	0	0	0	0	0	0	5285	4318	0	0	0	0		0	0	2011	1800	
716954																												0	0	940	947	0	0	506	487	0	0	0	0	0	0	704	666	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
717232																												5787	5532	5760	5764	9955	9242	5684	5611	0	0	0	0	1799	1716	0	0	0	0	0	0	415	385	1217	1230	0	0	0	0		0	0	0	0	
717670																												0	0	949	947	0	0	244	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
717737																												0	0	0	0					0	0	0	0	0	0	164974	160857	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
717924																												0	0	162019	151034					0	0	0	0	0	0	352977	312384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
718145																												9899	8791	18653	17587	20598	18216	35075	33545	0	0	0	0	22	22	6562	5867	0	0	0	0	2632	2188	3041	2802	0	0	0	0		0	0	0	0	
718275																												0	0	6373	5867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
718538																												0	0	11563	11248	0	0	6791	6296	0	0	551	517	0	0	2888	2867	0	0	0	0	0	0	0	0	0	0	0	0		0	0	551	517	
719030																												0	0	1728	1670	5018	4699	8691	8301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
719610																												0	0	1357	1344	0	0	2570	2531	0	0	0	0	0	0	942	944	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
719656																												0	0	16636	16089	0	0	18464	16829	0	0	0	0	0	0	504	497	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
719964																												0	0	2257	2226	0	0	14055	13709	0	0	598	595	0	0	2543	2508	0	0	0	0	0	0	47	43	0	0	0	0		0	0	0	0	
720157																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
720344																												0	0	4526	4152					0	0	4405	4130	0	0	0	0	0	0	0	0	0	0	15718	12457	0	0	0	0		0	0	0	0	
720746																												0	0	3411	3233	0	0	2301	2208	0	0	5908	5552	0	0	179	178	0	0	0	0	0	0	0	0	0	0	38593	37792	-127	0	0	3527	3185	
720858																												0	0	967	950	0	0	1899	1883	0	0	0	0	0	0	2538	2413	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
721350																												0	0	0	0	0	0	5844	5452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
721752																												0	0	11496	10633	0	0	10522	9379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
721949																												0	0	11206	10615	0	0	2005	1918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
722227																												0	0	0	0	0	0	7719	6741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
722432																												0	0	14823	14343	0	0	15078	14557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
722544																												0	0	0	0	0	0	201657	195354	0	0	18256	17696	0	0	130465	129805	0	0	0	0	0	0	10514	10310	0	0	708	686		0	0	0	0	
722777																																																													
722816																												475	455	110824	103739	0	0	57186	55500	0	0	0	0	0	0	22492	20882	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
723112																																																													
723158																												0	0	0	0					0	0	0	0	0	0	1640	1626	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
723550																												0	0	10252	9091	0	0	16944	15350	0	0	2628	2626	0	0	3501	3457	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
723653																												0	0	1158	1167	1538	1255	11964	11473	0	0	8087	8068	0	0	773	782	0	0	0	0	0	0	0	0	0	0	0	0		0	0	8087	8068	
724744																												0	0	0	0	0	0	4084	4074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
724904																												0	0	11194	11148	0	0	183	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
724940																												5900	5767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
725077																												0	0	956	973	0	0	3205	3281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
725732																																																													
726458																												0	0	38	38	0	0	1966	1723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
726953																												0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
727174																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
728948																												0	0	80674	75058	0	0	15324	15326	0	0	0	0	0	0	3004	2957	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
728957																												0	0	2498	2270	0	0	0	0	0	0	0	0	0	0	2984	2920	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
729011																												0	0	48612	47952	0	0	30706	27043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
729057																												0	0	2500	2459	0	0	2059	2008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
729178																												6599	6638	17494	17444	2010	1752	353	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
729310																												1498	1466	33120	29730	3321	3199	50723	51912	3088	2948	0	0	4897	4729	6358	6198	0	0	0	0	4956	4066	30275	28818	33729	32947	18296	17552		3088	2948	0	0	
729842																												0	0	18587	17519	0	0	27017	25621	0	0	0	0	0	0	3749	3806	0	0	0	0	0	0	2864	2826	0	0	0	0		0	0	0	0	
729945																												2098	2058	0	0	3087	2853	0	0	729	689	0	0	0	0	0	0	0	0	0	0	61	60	0	0	0	0	0	0		0	0	0	0	
