"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
3019982																																																																																						124012	7892	7892	10.7029%	14.4165%	13.4991%	116120	860207	1084937	-14645	606			6.4165%			0				40991	1086974								0	0	0		0		76560	13.4991%	1	0	102906	0	46	1385	-14702	57	0	0		0	116120	0	0	116120	0	0	0	0	0	0	0	0	0	7892	0	1431	0			
3020447																																																																																				291021	0				13.0327%			40483		310627	-21348	0						0	0	0	0	22249	310627	0	0.0000%	57844	0	1140	58984	20.2680%	0	0	0	0	1		18234		1	0	19135	0	0	0	-21348	0	0	0		0	40483	0	0	40483	0	0	0	0	0	0						0	0	0		
3022610																																																																																						35203	3068	3068	9.0412%	14.3510%	13.1003%	32135	245300	355427	-3856	0			6.3510%			0				19217	355427								0	0	0		0		12918	13.1003%	1	0	28279	0	0	0	-3856	0	0	0		0	32135	0	0	32135	0	0	0	0	0	0	0	0	0	3068	0	0	0			
3027763																																																																																				477432	0				9.0038%			44188		490771	-555	0						0	0	0	0	15566	490771	0	0.0000%	5900	0	353	6253	1.3097%	0	0	0	0	1		28622		1	0	43633	0	0	0	-555	0	0	0		0	44188	0	0	44188	0	0	0	0	0	0						0	0	9699		
3029253																																																																																						13566	0	0	114.7133%	144.6577%	144.6577%	13566	9378	11826	-34	0			136.6577%			0				1257	11826								0	0	0		0		12309	144.6577%	1	0	13532	0	0	0	-34	0	0	0		0	13566	0	0	13566	0	0	0	0	0	0	0	0	0	0	0	0	0			
3029589																																																																																						500763	26907	26907	16.6825%	14.6413%	13.8546%	473856	3420203	2840441	-16676	0			6.6413%			0				369048	2859563								0	0	0		0		123930	13.8546%	1	0	476302	14980	330	473	-11805	-4871	0	0		3339	473856	0	0	473856	0	0	0	0	0	0	0	0	0	26907	0	19122	0			
3034257																																																																																						65610	7009	7009	8.4985%	11.7606%	10.5042%	58601	557879	689543	-14397	0			3.7606%			0				47075	689543								0	0	0		0		11526	10.5042%	1	0	44204	0	0	0	-6004	0	0	-8393		0	58601	0	0	58601	0	0	0	0	0	0	0	0	0	7009	0	0	0			
3039636																																																																																						93322	8639	8639	11.1253%	13.5154%	12.2643%	84683	690486	761173	-3420	0			5.5154%			0				52620	761743								0	0	0		0		32633	12.2643%	1	0	81833	0	570	0	-3420	0	0	0		0	84683	0	0	84683	0	0	0	0	0	0	0	0	0	8639	0	570	0			
3040418																																																																																						96898	3987	3987	10.5552%	20.6937%	19.8423%	92911	468248	880243	-2354	0			12.6937%			0				39471	880243								0	0	0		0		53440	19.8423%	1	0	90557	0	0	0	-2354	0	0	0		0	92911	0	0	92911	0	0	0	0	0	0	0	0	0	3987	0	0	0			
3041358																																																																																				140168	0				11.6172%			16187		139337	-896	0						0	0	0	0	6883	140179	0	0.0000%	1229	0	0	1229	0.8768%	0	0	0	0	1		10146		1	0	16133	800	42	0	-896	0	0	0		0	16187	0	0	16187	0	0	0	0	0	0						842	0	11464		
3045383																																																																																						88507	0	0	42.1641%	154.1450%	154.1450%	88507	57418	209911	0	0			146.1450%			0				70469	209911								0	0	0		0		18016	154.1067%	1	0	88485	0	0	0	0	0	0	0		0	88485	0	0	88485	22	0	0	22	0	22	0	0	0	0	0	0	0			
3049635																																																																																						35420	2483	2483	9.9288%	15.2641%	14.1940%	32937	232048	331733	-2583	0			7.2641%			0				24437	331733								0	0	0		0		8500	14.1940%	1	0	30354	0	0	0	-2583	0	0	0		0	32937	0	0	32937	0	0	0	0	0	0	0	0	0	2483	0	0	0			
3052813																																																																																						153349	9978	9978	11.8864%	19.2287%	17.9776%	143371	797500	1206180	-7994	0			11.2287%			0				95669	1209452								0	0	0		0		50974	17.9776%	1	0	138649	3061	0	211	-7994	0	0	0		0	143371	0	0	143371	0	0	0	0	0	0	0	0	0	9978	0	3272	0			
3066025			124958	0	0	84.2035%	249.9360%	249.9360%	124958	49996	148400	-16	6	148400	84.2035%	241.9360%						94974	148406												30000	249.9360%	0	124958	0	0	0					0	0					0	0	0	0	0	0	0	0	0	0	0	0	0								2.5000%		0	124958	0	0	0	0	0	0	124958																				0																	0				0																															
3067929																																																																																				226529	0				14.3968%			31110		216089	-834	0						0	0	0	0	13110	216089	0	0.0000%	9658	0	75	9733	4.2966%	0	0	0	0	1		18000		1	0	30276	0	0	0	-834	0	0	0		0	31110	0	0	31110	0	0	0	0	0	0						0	0	20949		
3068579																																																																																						178657	12229	12229	9.0157%	15.3666%	14.3147%	166428	1162635	1845978	-42005	0			7.3666%			0				128242	1845978								0	0	0		0		38186	14.3147%	1	0	124423	0	0	0	-42005	0	0	0		0	166428	0	0	166428	0	0	0	0	0	0	0	0	0	12229	0	0	0			
3070545																																																																																				529027	0				10.7009%			56123		524471	-16294	0						0	0	0	0	30379	527127	0	0.0000%	24642	0	622	25264	4.7756%	0	0	0	0	1		28400		1	0	42485	2473	183	0	-16294	0	0	0		0	56123	0	0	56123	0	0	0	0	0	0						2656	0	9627		
3076220																																																																																						887037	47762	47762	7.0364%	12.3559%	11.6906%	839275	7179043	11927666	-44880	0			4.3559%			0				282050	11927666								0	0	0		0		557225	11.6906%	1	0	794395	0	0	0	-44880	0	0	0		0	839275	0	0	839275	0	0	0	0	0	0	0	0	0	47762	0	0	0			
3076248																																																																																						1448881	95082	95082	7.0614%	12.2543%	11.4501%	1353799	11823430	19171907	-11857	0			4.2543%			0				372463	19188770								0	0	0		0		998199	11.4501%	1	0	1358805	16685	0	178	-11857	0	0	0		0	1353799	0	0	1353799	0	0	0	0	0	0	0	0	0	95082	0	16863	0			
3076453																																																																																						514156	35345	35345	12.0162%	14.7805%	13.7645%	478811	3478604	3984705	-3769	0			6.7805%			0				86644	4113743								0	0	0		0		521205	13.7645%	1	0	604080	110666	12616	5756	-3769	0	0	0		0	478811	0	0	478811	0	0	0	0	0	0	0	0	0	35345	0	129038	0			
3076604																																																																																						171171	11699	11699	12.4068%	15.5587%	14.4953%	159472	1100160	1285361	-197	0			7.5587%			0				130222	1285361								0	0	0		0		29250	14.4953%	1	0	159275	0	0	0	-197	0	0	0		0	159472	0	0	159472	0	0	0	0	0	0	0	0	0	11699	0	0	0			
3089752																																																																																						13977	0	0	90.6597%	115.1603%	115.1603%	13977	12137	15417	387	0			107.1603%			0				1001	17609								0	0	0		0		15168	115.1603%	1	0	16556	1581	611	0	387	0	0	0		0	13977	0	0	13977	0	0	0	0	0	0	0	0	0	0	0	2192	0			
3090833																																																																																						20490	2423	2423	6.9800%	10.7776%	9.5031%	18067	190117	258841	-1480	0			2.7776%			0				-133	258841								0	0	0		0		18200	9.5031%	1	0	16587	0	0	0	-1480	0	0	0		0	18067	0	0	18067	0	0	0	0	0	0	0	0	0	2423	0	0	0			
3103591																																																																																						13521	932	932	10.5206%	17.5997%	16.3866%	12589	76825	119660	-801	0			9.5997%			0				3179	119660								0	0	0		0		9410	16.3866%	1	0	11788	0	0	0	-801	0	0	0		0	12589	0	0	12589	0	0	0	0	0	0	0	0	0	932	0	0	0			
3109043																																																																																						377617	29995	29995	10.3182%	12.9987%	11.9662%	347622	2905041	3369029	-475	0			4.9987%			0				201224	3372923								0	0	0		0		150292	11.9662%	1	0	351041	2589	1305	0	-2073	1598	0	0		0	347622	0	0	347622	0	0	0	0	0	0	0	0	0	29995	0	3894	0			
3109146																																																																																						607872	35326	35326	11.7530%	21.5731%	20.3194%	572546	2817725	4871494	-25783	0			13.5731%			0				395753	4871494								0	0	0		0		176793	20.3194%	1	0	546763	0	0	0	-27660	1877	0	0		0	572546	0	0	572546	0	0	0	0	0	0	0	0	0	35326	0	0	0			
3110197																																																																																						318202	20680	20680	8.5134%	13.1638%	12.3083%	297522	2417255	3494751	648	0			5.1638%			0				198214	3494946								0	0	0		0		99503	12.3083%	1	0	298365	0	195	0	-4	652	0	0		0	297522	0	0	297522	0	0	0	0	0	0	0	0	0	20680	0	195	0			
3116519																																																																																						44389	1164	1164	8.9523%	10.5098%	10.2342%	43225	422359	482838	0	0			2.5098%			0				14945	482838								0	0	0		0		28280	10.2342%	1	0	43225	0	0	0	0	0	0	0		0	43225	0	0	43225	0	0	0	0	0	0	0	0	0	1164	0	0	0			
3120646																																																																																						45891	2441	2441	10.0002%	13.2418%	12.5374%	43450	346562	434490	-3219	0			5.2418%			0				34210	434853								0	0	0		0		9603	12.5374%	1	0	40594	363	0	0	-3219	0	0	0		0	43450	0	0	43450	0	0	0	0	0	0	0	0	0	2441	0	363	0			
3120897																																																																																						32906	3134	3134	9.9319%	12.3677%	11.1898%	29772	266063	299761	-157	0			4.3677%			0				7785	305300								0	0	0		0		27526	11.1898%	1	0	35154	2740	2799	0	-157	0	0	0		0	29772	0	0	29772	0	0	0	0	0	0	0	0	0	3134	0	5539	0			
3122994																																																																																						102535	8874	8874	9.1934%	13.0841%	11.9517%	93661	783662	1018784	0	0			5.0841%			0				69893	1018784								0	0	0		0		23768	11.9517%	1	0	93661	0	0	0	0	0	0	0		0	93661	0	0	93661	0	0	0	0	0	0	0	0	0	8874	0	0	0			
3125315																																																																																				189654	0				12.3532%			23767		192395	-3499	0						0	0	0	0	16223	192414	0	0.0000%	5968	0	20	5988	3.1573%	0	0	0	0	1		6983		1	0	19707	15	4	0	-3499	0	0	0		0	23187	0	0	23187	580	0	0	580	0	580						19	0	0		
3125557																																																																																				447347	0				10.4381%			47708		457057	-8786	0						0	0	0	0	37705	457057	0	0.0000%	37749	0	271	38020	8.4990%	0	0	0	0	1		10003		1	0	38922	0	0	0	-8786	0	0	0		0	47708	0	0	47708	0	0	0	0	0	0						0	0	4586		
3128923																																																																																				232200	0				13.2395%			29840		225386	-1573	0						0	0	0	0	16790	225386	0	0.0000%	6462	0	101	6563	2.8264%	0	0	0	0	1		13050		1	0	28267	0	0	0	-1573	0	0	0		0	29840	0	0	29840	0	0	0	0	0	0						0	0	6563		
3134399																																																																																				275404	0				11.5741%			32079		277161	-1655	0						0	0	0	0	6097	281480	0	0.0000%	17704	0	323	18027	6.5457%	0	0	0	0	1		28646		1	0	33088	4094	225	0	-3310	0	0	0		0	32079	0	0	32079	0	0	0	0	0	0						4319	0	0		
3134698																																																																																				340690	0				10.2189%			35041		342905	-2602	0						0	0	0	0	11467	345142	0	0.0000%	22176	0	4196	26372	7.7408%	0	0	0	0	1		25811		1	0	34676	2232	5	0	-2602	0	0	0		0	35041	0	0	35041	0	0	0	0	0	0						2237	0	291		
3138146																																																																																						8659005	527858	920119	8.1173%	13.5025%	12.0677%	7738886	64129120	95338703	-452937	-336			5.5025%			0				5003592	96064306								0	0	0		0		3167934	11.6103%	1	0	7718589	512395	117377	96166	-452601	0	-336	0		0	7445588	0	0	7445588	0	0	293298	293298	0	293298	392261	0	0	920119	0	725939	0			
3139321																																																																																						8749	698	698	8.4854%	12.0365%	11.0763%	8051	72687	94881	-1118	0			4.0365%			0				1051	94881								0	0	0		0		7000	11.0763%	1	0	6933	0	0	0	-1118	0	0	0		0	8051	0	0	8051	0	0	0	0	0	0	0	0	0	698	0	0	0			
3140822																																																																																						59326	4705	4705	9.7660%	12.0575%	11.1012%	54621	492026	559296	-1278	0			4.0575%			0				12428	608568								0	0	0		0		91464	11.1012%	1	0	102614	42725	6546	0	-1278	0	0	0		0	54621	0	0	54621	0	0	0	0	0	0	0	0	0	4705	0	49272	0			
3141726																																																																																						147653	13715	13715	8.1307%	13.4602%	12.2100%	133938	1096956	1647321	-25165	0			5.4602%			0				83021	1682866								0	0	0		0		86462	12.2100%	1	0	144318	35118	427	0	-25165	0	0	0		0	133938	0	0	133938	0	0	0	0	0	0	0	0	0	13715	0	35545	0			
3146150																																																																																						309410	27060	27060	9.8781%	13.9621%	12.7410%	282350	2216071	2858331	-31349	0			5.9621%			0				-44129	2863493								0	0	0		0		331640	12.7410%	1	0	256162	0	0	5162	-24832	58	0	-6576		0	282350	0	0	282350	0	0	0	0	0	0	0	0	0	27060	0	5162	0			
3148613																																																																																						20331	1718	1718	10.1666%	14.8303%	13.5771%	18613	137091	183079	-4700	0			6.8303%			0				5629	183079								0	0	0		0		12984	13.5771%	1	0	13913	0	0	0	-4700	0	0	0		0	18613	0	0	18613	0	0	0	0	0	0	0	0	0	1718	0	0	0			
3150205																																																																																						65749	4924	4924	9.4145%	13.2627%	12.2694%	60825	495744	646075	-15	0			5.2627%			0				20093	646075								0	0	0		0		40732	12.2694%	1	0	60810	0	0	0	-15	0	0	0		0	60825	0	0	60825	0	0	0	0	0	0	0	0	0	4924	0	0	0			
3150447			27512000	38000	38000	10.9015%	34.0331%	33.9861%	27474000	80839000	252021000	-9270000	0	254512000	10.7948%	26.0331%						8597000	252077000								0	0	0		18933000	33.9861%	0	18260000	13000	0	43000	-2738000	-30000	0	-6502000		0	27474000	0	0	27474000	0	0	0	0	0	0	0	0	0	38000	0	56000	0								2.5000%																														0																	0				1																															
3153297																																																																																				937413	0				10.2916%			93884		912239	-3305	0						0	0	0	0	58279	917586	0	0.0000%	131593	0	4084	135677	14.4736%	0	0	0	0	1		40952		1	0	95926	1756	3591	0	-3305	0	0	0		0	93884	0	0	93884	0	0	0	0	0	0						5347	0	0		
3158546																																																																																						300925	21508	21508	9.0146%	12.2057%	11.3333%	279417	2465446	3099592	-238	201			4.2057%			0				136204	3129019								0	0	0		0		172439	11.3333%	1	0	308405	28476	748	2	0	373	0	-611		0	279417	0	0	279417	0	0	0	0	0	0	0	0	0	21508	0	29226	0			
3160978																																																																																						43918	3834	3834	8.9479%	14.0285%	12.8038%	40084	313063	447969	-1769	0			6.0285%			0				28995	449132								0	0	0		0		12252	12.8038%	1	0	39478	0	0	0	-1804	35	0	0		0	41247	1163	1163	40084	0	0	0	0	1163	0	0	0	0	3834	0	1163	0			
3165357																																																																																						111990	11217	20378	10.3598%	12.5128%	10.2360%	91612	895000	884299	-28	2386			4.2360%			0				83498	900153								0	0	0		0		21582	10.2360%	1	0	105052	13468	0	0	-28	0	0	0		0	91612	0	0	91612	0	0	0	0	0	0	0	0	9161	20378	0	13468	0			
3166699																																																																																						92378	7385	7385	9.1698%	15.6463%	14.3955%	84993	590415	926884	-1035	0			7.6463%			0				51322	926884								0	0	0		0		33671	14.3955%	1	0	83958	0	0	0	-1035	0	0	0		0	84993	0	0	84993	0	0	0	0	0	0	0	0	0	7385	0	0	0			
3174920																																																																																						110798	6858	6858	9.2534%	15.8539%	14.8726%	103940	698867	1123259	-29502	0			7.8539%			0				53188	1124487								0	0	0		0		51980	14.8726%	1	0	75666	0	0	1228	-25374	0	0	-4128		0	103940	0	0	103940	0	0	0	0	0	0	0	0	0	6858	0	1228	0			
3180136																																																																																				13651	0				99.0792%			13558		13684	0	0						1	0	0	0	8524	13684	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		5034		1	0	13558	0	0	0	0	0	0	0		0	13558	0	0	13558	0	0	0	0	0	0						0	0	0		
3184228																																																																																				885725	0				10.2829%			92891		903351	-4003	0						0	0	0	0	47755	904055	0	0.0000%	143162	0	3533	146695	16.5621%	0	0	0	0	1		45840		1	0	89592	569	135	0	-4003	0	0	0		0	92891	0	0	92891	0	0	0	0	0	0						704	0	0		
3185579																																																																																						22549	1555	1555	7.8358%	11.0944%	10.3294%	20994	203246	267925	-3859	-13			3.0944%			0				8681	267912								0	0	0		0		12313	10.3294%	1	0	17135	0	0	0	-3846	0	-13	0		0	20994	0	0	20994	0	0	0	0	0	0	0	0	0	1555	0	0	0			
3185896																																																																																						73875	4969	4969	12.2459%	18.6213%	17.3688%	68906	396724	562685	-2905	0			10.6213%			0				61312	562685								0	0	0		0		7594	17.3688%	1	0	66001	0	0	0	-2905	0	0	0		0	68906	0	0	68906	0	0	0	0	0	0	0	0	0	4969	0	0	0			
3187630																																																																																				8250749	0				10.1897%			805006		7900171	-2380	4799						0	0	0	0	414190	8036030	0	0.0000%	7179	0	1238101	1245280	15.0929%	0	0	0	0	1		521876		1	0	933686	18519	11539	101002	-2380	0	0	0		0	805006	0	0	805006	0	0	0	0	0	0						131060	0	0		
3189063																																																																																						390720	33179	33179	9.5991%	12.5643%	11.4974%	357541	3109759	3724720	-20712	0			4.5643%			0				140553	3737554								0	0	0		0		229822	11.4974%	1	0	349663	4368	8027	439	-20712	0	0	0		0	357541	0	0	357541	0	0	0	0	0	0	0	0	0	33179	0	12834	0			
3194692																																																																																						97631	8134	8134	10.3156%	15.0378%	13.7850%	89497	649237	867591	-865	0			7.0378%			0				65862	867591								0	0	0		0		23635	13.7850%	1	0	88632	0	0	0	-865	0	0	0		0	89497	0	0	89497	0	0	0	0	0	0	0	0	0	8134	0	0	0			
3199811																																																																																				420558	0				9.3768%			39232		418393	-3410	0						0	0	0	0	20908	419051	0	0.0000%	45876	0	3757	49633	11.8017%	0	0	0	0	1		18982		1	0	36480	644	14	0	-3410	0	0	0		0	39232	0	0	39232	0	0	0	0	0	0						658	0	884		
3202702																																																																																						2755000	125000	125000	12.7856%	18.3546%	17.5218%	2630000	15009900	20570000	-362000	0			10.3546%			0				3014000	21375000								0	0	0		0		421000	17.5218%	1	0	3073000	606000	199000	0	-362000	0	0	0		0	2630000	0	0	2630000	0	0	0	0	0	0	0	0	0	125000	0	805000	0			
3212149			9729362	117457	117457	8.0627%	26.7880%	26.4646%	9611905	36319816	119215192	-574490	0	137036157	7.0141%	18.7880%						6701949	119215192								0	0	0		2909955	26.4646%	0	9037414	0	0	0	-43600	-272653	0	-258238		0	9611905	0	0	9611905	0	0	0	0	0	0	0	0	0	117457	0	0	0								2.5000%																														0																	0				1																															
3212402																																																																																						425218	35336	35336	11.7037%	14.6840%	13.4637%	389882	2895796	3331261	-5750	0			6.6840%			0				168334	3332064								0	0	0		0		222351	13.4637%	1	0	384935	0	803	0	-5750	0	0	0		0	389882	0	0	389882	0	0	0	0	0	0	0	0	0	35336	0	803	0			
3213333																																																																																				248727	0				11.3407%			27702		244270	-1192	0						0	0	0	0	21726	244270	0	0.0000%	23145	0	76	23221	9.3359%	0	0	0	0	1		5976		1	0	26510	0	0	0	-1192	0	0	0		0	27702	0	0	27702	0	0	0	0	0	0						0	0	0		
3214059																																																																																						319359	23300	23300	11.8783%	12.8048%	11.8706%	296059	2494061	2492443	-1207	0			4.8048%			0				123022	2497274								0	0	0		0		177868	11.8706%	1	0	299683	0	0	4831	-1270	63	0	0		0	296059	0	0	296059	0	0	0	0	0	0	0	0	0	23300	0	4831	0			
3216017																																																																																						277389	14448	14448	10.4384%	12.4472%	11.7989%	262941	2228520	2518989	-3336	0			4.4472%			0				131586	2531579								0	0	0		0		143945	11.7989%	1	0	272195	12590	0	0	-3538	200	0	2		0	262941	0	0	262941	0	0	0	0	0	0	0	0	0	14448	0	12590	0			
3216316																																																																																				379100	0				16.0732%			60226		374698	20	0						0	0	0	0	40048	375615	0	0.0000%	13133	0	75	13208	3.4840%	0	0	0	0	1		21095		1	0	61163	0	917	0	20	0	0	0		0	60226	0	0	60226	0	0	0	0	0	0						917	0	0		
3217331																																																																																						76959	4103	4103	11.0065%	19.7118%	18.6609%	72856	390421	661936	-12754	0			11.7118%			0				55709	661936								0	0	0		0		17147	18.6609%	1	0	60102	0	0	0	-12754	0	0	0		0	72856	0	0	72856	0	0	0	0	0	0	0	0	0	4103	0	0	0			
3217957																																																																																				947978	0				9.3495%			87631		937278	-6992	0						0	0	0	0	46779	937330	0	0.0000%	135838	0	4309	140147	14.7838%	0	0	0	0	1		38904		1	0	78691	52	0	0	-6992	0	0	0		0	85631	0	0	85631	2000	0	0	2000	0	2000						52	0	0		
3219269																																																																																				34619	0				90.5551%			27488		30355	-1549	0						0	0	0	0	-4428	33287	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		34744		1	0	28767	483	96	2353	-1549	0	0	0		0	27384	0	0	27384	104	0	0	104	0	104						2932	0	0		
3220863																																																																																						30401	1903	1903	15.5643%	20.0859%	18.8286%	28498	151355	183099	38	0			12.0859%			0				14635	183099								0	0	0		0		13863	18.8286%	1	0	28536	0	0	0	38	0	0	0		0	28498	0	0	28498	0	0	0	0	0	0	0	0	0	1903	0	0	0			
3223305																																																																																						63109	4931	4931	11.8638%	16.0283%	14.7760%	58178	393734	490382	-1017	0			8.0283%			0				14917	490382								0	0	0		0		43261	14.7760%	1	0	57161	0	0	0	-1017	0	0	0		0	58178	0	0	58178	0	0	0	0	0	0	0	0	0	4931	0	0	0			
3223408																																																																																						21002	1285	1285	8.5080%	14.4765%	13.5907%	19717	145077	231747	-6239	0			6.4765%			0				9353	231747								0	0	0		0		10364	13.5907%	1	0	13478	0	0	0	-6239	0	0	0		0	19717	0	0	19717	0	0	0	0	0	0	0	0	0	1285	0	0	0			
3223417																																																																																						29829	2821	2821	8.8832%	13.2190%	11.9688%	27008	225653	304036	-8	0			5.2190%			0				4708	304036								0	0	0		0		22300	11.9688%	1	0	27000	0	0	0	-8	0	0	0		0	27008	0	0	27008	0	0	0	0	0	0	0	0	0	2821	0	0	0			
3224302																																																																																						103697	4610	4610	15.1501%	28.1263%	26.8759%	99087	368683	654035	-15743	0			20.1263%			0				11523	658306								0	0	0		0		91835	26.8759%	1	0	87615	4271	0	0	-15509	-234	0	0		0	99087	0	0	99087	0	0	0	0	0	0	0	0	0	4610	0	4271	0			
3224375																																																																																				974262	0				10.6193%			105518		993640	0	0						0	0	0	0	31786	993640	0	0.0000%	66200	0	1641	67841	6.9633%	0	0	0	0	1		73732		1	0	105518	0	0	0	0	0	0	0		0	105518	0	0	105518	0	0	0	0	0	0						0	0	0		
3224478																																																																																						19744	1580	1580	10.1054%	15.6845%	14.4294%	18164	125882	179746	-11	0			7.6845%			0				2149	179746								0	0	0		0		16015	14.4294%	1	0	18153	0	0	0	-11	0	0	0		0	18164	0	0	18164	0	0	0	0	0	0	0	0	0	1580	0	0	0			
3224580																																																																																						2078644	162494	412494	12.4469%	17.5767%	14.0887%	1666150	11826161	13386033	-7479	0			8.0887%			0				710213	13456412								0	0	0		0		951316	13.4545%	1	0	1654050	0	70379	0	-7479	0	0	0		0	1591150	0	0	1591150	75000	0	0	75000	0	75000	250000	0	0	412494	0	70379	0			
3228908																																																																																						479609	32553	32553	17.3791%	18.9586%	17.6718%	447056	2529775	2572371	-3599	0			9.2414%			0				269127	2572371								0	0	0		0		78500	13.7414%	1	0	344028	0	0	0	-3599	0	0	0		0	347627	0	0	347627	99429	0	0	99429	0	99429	0	0	0	32553	0	0	0			
3229875																																																																																						38268	0	0	90.3485%	151.1255%	151.1255%	38268	25322	42356	-1827	0			143.1255%			0				31394	50885								0	0	0		0		15403	151.1255%	1	0	44970	8163	366	0	0	0	-1827	0		0	38268	0	0	38268	0	0	0	0	0	0	0	0	0	0	0	8529	0			
3232204																																																																																						791774	71610	71610	9.7457%	13.8726%	12.6179%	720164	5707479	7389523	-9535	0			5.8726%			0				376946	7389523								0	0	0		0		343218	12.6179%	1	0	710629	0	0	0	-9535	0	0	0		0	720164	0	0	720164	0	0	0	0	0	0	0	0	0	71610	0	0	0			
3232370																																																																																						28819	2521	2521	7.4868%	10.8641%	9.9137%	26298	265269	351256	-3771	0			2.8641%			0				6831	351256								0	0	0		0		19467	9.9137%	1	0	22527	0	0	0	-3771	0	0	0		0	26298	0	0	26298	0	0	0	0	0	0	0	0	0	2521	0	0	0			
3235410																																																																																						368748	31667	31667	11.9797%	14.5890%	13.3361%	337081	2527580	2813769	-5450	-259			6.5890%			0				182329	2876435								0	0	0		0		217678	13.3361%	1	0	394557	40054	22872	0	-6068	0	618	0		0	337081	0	0	337081	0	0	0	0	0	0	0	0	0	31667	0	62925	0			
3243282																																																																																				1350574	0				11.3765%			147437		1295982	-557	0						0	0	0	0	99898	1295982	0	0.0000%	246206	0	5697	251903	18.6516%	0	0	0	0	1		47539		1	0	146880	0	0	0	-557	0	0	0		0	147437	0	0	147437	0	0	0	0	0	0						0	0	683		
3247589																																																																																						64341	5076	5076	10.9311%	15.8940%	14.6401%	59265	404812	542171	-4494	0			7.8940%			0				40354	542171								0	0	0		0		18911	14.6401%	1	0	54771	0	0	0	-4494	0	0	0		0	59265	0	0	59265	0	0	0	0	0	0	0	0	0	5076	0	0	0			
3248849																																																																																						298652	19253	19253	12.8108%	15.6354%	14.6275%	279399	1910100	2180970	-5931	0			7.6354%			0				108319	2183223								0	0	0		0		173333	14.6275%	1	0	275721	0	0	2253	-5931	0	0	0		0	279399	0	0	279399	0	0	0	0	0	0	0	0	0	19253	0	2253	0			
3253834																																																																																						19184	1642	1642	8.7404%	14.6319%	13.3795%	17542	131111	200700	-1213	0			6.6319%			0				6615	200773								0	0	0		0		11000	13.3795%	1	0	16402	0	73	0	-1213	0	0	0		0	17542	0	0	17542	0	0	0	0	0	0	0	0	0	1642	0	73	0			
3254297																																																																																				95134	0				11.1784%			10655		95318	-703	0						0	0	0	0	3892	95318	0	0.0000%	9225	0	0	9225	9.6968%	0	0	0	0	1		6763		1	0	9952	0	0	0	-703	0	0	0		0	10655	0	0	10655	0	0	0	0	0	0						0	0	0		
3267738																																																																																				840668	0				9.8983%			81086		819194	-1833	0						0	0	0	0	38336	819194	0	0.0000%	136577	0	3432	140009	16.6545%	0	0	0	0	1		42750		1	0	79253	0	0	0	-1833	0	0	0		0	81086	0	0	81086	0	0	0	0	0	0						0	0	0		
3268173																																																																																						2981	0	0	85.4155%	427.6901%	427.6901%	2981	697	3490	0	0			419.6901%			0				-1019	3490								0	0	0		0		4000	427.6901%	1	0	2981	0	0	0	0	0	0	0		0	2981	0	0	2981	0	0	0	0	0	0	0	0	0	0	0	0	0			
