"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
	OTHER LIABILITIES, TOTAL	DIVIDENDS DECLARED BUT NOT YET PAYAB	ALL OTHER LIABILITIES	NET DEFERRED TAX LIABILITIES	ACCOUNTS PAYABLE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	OTHER EXPENSES ACCRUED & UNPAID	ALL0WANCE FOR CREDIT LOSSES OFF B/S	DEFERRED COMPENSATION LIABILITIES	DERIVATATIVES W/NEGATIVE FAIR VALUE	Operating lease liabilitie	OTHER LIABILITIES, TOTAL	DIVIDENDS DECLARED BUT NOT YET PAYAB	ALL OTHER LIABILITIES	NET DEFERRED TAX LIABILITIES	ACCOUNTS PAYABLE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	INTEREST ACCRUED & UNPAID ON DEPS	OTHER EXPENSES ACCRUED & UNPAID	ALL0WANCE FOR CREDIT LOSSES OFF B/S	DEFERRED COMPENSATION LIABILITIES	DERIVATATIVES W/NEGATIVE FAIR VALUE	Operating lease liabilitie	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	
257233														38638		35390	0					434	2330	484							
257345														1530		0	0					1059	420	51							
257578														8893		7278	0					728	887	0							
257653														412		31	0					336	45	0							
257756														1862		51	0					256	1546	9							
258306														17377		15759	0					169	1349	100							
258379														1799		1181	0					135	258	225							
258539														663		268	43					218	117	17							
258874														840		203	0					204	433	0							
259059														759		0	0					84	660	15							
259330														10615		3435	0		1370			2780	4066	334			1558	Interest Contracts Payable			
259442														3355		1509	0					891	730	225							
259956														184		0	0					150	34	0							
260055														70674		50943	0					1490	10901	7340	25090		20151				
260831														1361		58	0					960	283	60							
261146														11936		10672	0		3582	3512		728	385	151				Salaries/Bonuses Accrued	MGL Program Fee Deferral		
261360														14068		6972	0					1717	5079	300							
261940														10049		4713	0					2005	2274	1057							
262059														5249		2443	0					743	1596	467							
262237														4116		2644	0					763	579	130							
262358														5099		3672	0					299	916	212							
262741														2787		30	0					582	2175	0							
262844														5870		2415	0					1746	1279	430							
262956														882		522	0					82	278	0							
263243														3941		2113	0					1179	530	119	1786						
263627														5030		4379	0					75	547	29							
264455														7482		5433	0					582	1267	200							
264772														200976	0	111570	0	0	79186	0	0	5614	82962	830	0	0	0	Other Short Term Liabilities			
265340														549		0	0					290	254	5							
265407														27718		9209	0					39	17658	812							
265452														544		376	0					123	45	0							
265676														1603		528	0					630	345	100							
266244														973		2	0					635	336	0							
266253														623		406	0					155	22	40							
266655														939		0	0					150	779	10							
266851														1743		979	0					337	290	137							
266945														6866		3357	0					1841	1633	35							
267652														465		304	0					97	64	0							
268006														26771		6600	0					1479	17727	965	1868		1730				
268136														4314		2674	0					462	1029	149							
268677														10793		7773	0	1563				811	2115	94			6210				
268828														1227		0	0					358	869	0							
268976														3376		2277	0					0	826	273							
269049														2668		0	0					1008	1660	0							
269058														1257		647	0					191	409	10	588						
269571														448		318	10					120	0	0							
269759														128		0	0					128	0	0							
270148														1109		904	0					76	129	0							
270353														589		481	0					108	0	0							
270504														7799		5552	0					495	1159	593							
270531														880		341	0					199	266	74							
270652														360		0	0					341	19	0							
271136														1616		1199	49					64	304	0							
271275														4927		4355	0					0	552	20	3754						
271341														473		47	0					167	226	33							
271529														14253		11953	0					163	1849	288							
272030														1869		932	0					335	489	113							
272058														222		0	0					222	0	0							
272151														626		493	0					78	29	26							
272272														78568		41566	0					11458	21011	4533							
272302														48538		35249	0					2864	10106	319	33162						
273336														20485		8538	0					300	10226	1421		2751	4899				
273550														3568		2416	0					358	584	210							
273653														525		9	0					377	114	25							
273662														19064		9966	0					4204	4301	593							
273840														789		41	0					125	620	3							
273859														112		0	0					112	0	0							
274025														17		0	0					12	5	0							
274052														217		0	5					167	45	0							
274829														10251		8152	0					696	1173	230							
274856														541		43	33					433	32	0							
275255														1338		392	0	182	32	49	129	563	31	352				Incoming RBP	Other Liabilities	Deferred Loan Fee	
275358														27576		5019	0					12120	10411	26							
275479														6229		5924	0					1	304	0							
275657														502		0	0					368	8	126							
276074														1558		546	898					31	83	0							
276159														899		0	0					613	282	4							
276551														518		1	0					269	220	28							
276579														1154000		638050	0		183763			59618	410202	46130	175882	198268		LIH Partnerships Unpaid Commitments			
276645														2710		1174	0					398	1138	0							
276654														470		0	171					207	82	10							
276850														65656		134	0					3059	62419	44							
276953														1035		586	0		500			449	0	0				Participation Loans			
277240														3953		452	0					2114	1118	269							
277277														2733		791	0		647			553	1183	206			94	Borrower Construction funds			
277736														1815		1045	94					403	273	0							
277820														4519		2963	0					957	332	267							
278256														2718		1812	0					755	151	0							
278555														45981		24371	0		8194			1306	19042	1262				LEASE LIABILITIES			
278733														2788		157	0					206	2138	287							
278751														160		0	0					73	87	0							
278818														52705		36976	0					4715	9933	1081			18294				
279105														12651		3876	0					0	8305	470	1392		2484				
279842														3794		393	0					1742	1185	474							
279954														7281		3137	0					1638	2417	89	1240			OTHER LIABILITIES			
280110	2607152	0	1824711	0	0	1101261	0	0	443888	295430	0	0	478891									43123						Low income housing commitments			
280138														2653		0	0					425	2228	0							
280352														1022		779	0					63	126	54							
280558														418		9	0					174	235	0							
282075														11688		5088	0					1247	4857	496							
282226														1120		775	0					116	169	60							
282824														2745		980	0					364	1330	71							
283438														9494		6725	0					1891	878	0	1787						
283652														426		326	0					85	15	0							
283737														20382		14859	0					5121	53	349							
283867														12851		7351	0					3104	1931	465							
284154														1124		35	0					123	843	123							
284239														1200		71	0					1052	77	0							
284556														4944		263	345					2816	1520	0							
284752														881		437	0					221	223	0							
284958														219		0	0					79	140	0							
285151														2871		1364	758	1084	280			277	409	63				Unearned Loan Fees			
285348														1703		78	0					238	1353	34							
285544														4288		3019	1					25	1049	194			3019				
285553														326		4	95					119	105	3							
285740														8944	2250	4359	0	278				226	4359	0	1055		776				
285852														3603		1167	0					1206	1067	163							
285928														3075		1639	0					538	568	330							
286251														42		0	0					42	0	0							
286457														6836		1620	0					1983	3135	98							
287007														1074		303	0					87	678	6							
287342														559		15	0					397	145	2							
287922														90		0	0					20	70	0							
287959														1053		41	0					267	552	193							
288152														187		0	0					100	87	0							
288376														2282		219	0		186			722	1341	0				Deferred Income Tax Credit Discount			
288853														215470		24125	0			10952		20380	145940	25025			12286		Tax credit investments		
289056														1350		8	0					81	1261	0							
289225														147		12	0					107	28	0							
289515														19858		5949	0					1793	10198	1918							
289702														25034		13929	0					1600	7803	1702							
289739														644		13	0					182	449	0							
289757														3453		2977	0					354	122	0							
290249														14108		10538	0					446	2624	500							
290838														5089		4069	0					145	607	268							
290922														423		98	0					289	36	0							
291059														3072		2300	0					687	85	0							
291611														8717		719	6509					1304	113	72							
291732														464		0	0					262	202	0							
292234														558		433	0					16	50	59							
292467														157		0	0					38	111	8							
292850														113		15	0					59	39	0							
293053														31886		23572	0					2423	5676	215							
293437														2691		917	0					1382	380	12							
293651														2019		906	0					818	295	0							
293754														278		0	0					128	124	26							
294023														6107		1535	0					702	3835	35							
294751														10889		8571	0					618	1666	34	4773		3255		CDARS DEFERRRED FEE LIABILITIES		
294779														11949		3623	0					1734	6208	384			2937				
294827														1162		2	0					400	760	0							
295011														5277		14	0					2696	1812	755							
295057														825		0	0					601	208	16							
295646														130		0	0					30	100	0							
296456														4934		1366	0					1790	1638	140							
296474														1828		436	97					507	688	100							
296559														2090		74	0					1546	282	188							
296755														835		0	0					557	278	0							
297051														1200		0	0					220	980	0							
297761														3911		2557	0					973	329	52							
298049														987		9	0					821	157	0							
298218														8671		10	0					33	8628	0							
298245														1773		11	0					743	1019	0							
299868														11550		9338	0					24	2187	1							
300009														16086		2561	0					152	13198	175							
300063														4861		835	0					2805	1126	95							
300353														2722		1933	0					365	424	0							
300933														2970		1234	0		259	46	328	325	1078	333	301		145	Split Dollar Cost of Insurance	Reclassify JHA OTE	Reclassify Debit Card Conversion	
300942														2926		1895	0					790	141	100	715		367				
301574														10409		8101	0					52	1931	325							
301800														17005		14897	0	161	7245			55	1610	443	400			Lease Liability			
302030														888		534	0					4	350	0							
302133														314		117	0					34	153	10							
302553														3285		682	0					1359	1048	196							
302656														24802		6270	1082					5367	10932	1151	500	1650	4114	Deferred Gain on Sale of Other Real Estate	Service Fees Payable		
303653														722		72	0					307	221	122							
303701														3533		3299	0					118	68	48							
303747														348		40	0					140	166	2							
303952														3787		1965	0					625	1093	104							
304173														10119		6238	0					240	3641	0							
304520														2326		1832	0					81	328	85							
304575														1392		1361	0					12	19	0							
304762														940		203	0					274	219	244							
304913														4070	0	3539	0	3169	0	0	0	0	531	0	0	0	0				
305059														1205		178	602					69	356	0							
305077														3339		2622	0					5	675	37							
305237														3124		3105	0					17	2	0							
305442														8019		4784	0					681	1982	572							
306056														154		0	0					78	64	12							
306159														2034		64	0					1527	333	110				UNAMORTIZED LOAN FEES			
306337														2092		721	0					724	542	105							
306908														7766		6497	0					59	1038	172							
307062														10746		7939	0					247	1301	1259							
307334														2242		1059	0					480	608	95							
307361														1702		285	0					467	707	243							
307679														11404		7594	0					585	2706	519							
308340														2082		16	0					400	1541	125							
308836														462		0	0					144	283	35							
309150														657		123	0					206	209	119							
309655														26267		14771	0					3331	6401	1764							
309851														230		10	0					132	81	7							
310754														19589		11693	0					764	7074	58							
310978														35016		10204	0					3165	20864	783		8235					
311050														5828		1139	0					3234	1184	271							
311144														64		46	0					18	0	0							
311256														3394		319	0					757	2284	34							
311265														1730		426	0					398	825	81							
311603														7351		62	0					341	6948	0							
311658														248		0	0					161	87	0							
311845														316605		153502	0		45481			15848	136067	11188			47988	GNMA ROAP Liability			
311939														2814		1184	0					1354	276	0							
312244														5102		1872	0					438	2592	200							
312356														594		27	0					462	0	105							
313009														1006		138	0					247	611	10							
313157														575		193	0					382	0	0							
313223														4912		4162	0					269	336	145							
313577														17880		11080	0					1088	5526	186							
314257														4342		2491	0					675	742	434							
314444														2014		1431	0					455	8	120							
315656														814		387	0					166	221	40							
316840														148527		132285	0		32914			3058	11654	1530			31492	Low Income Housing Commitments			
316859														393		0	0					172	221	0							
316934														68		0	0					7	61	0							
317258														4061		1638	0					707	1443	273							
317342														200923		157375	0		95640			667	34956	7925				Accrued Tax Contributions			
317379														7475		5253	0					1727	280	215							
318974														25965		16216	0					1	8848	900							
319047														3084		320	0					1117	1556	91							
319551														7958		5436	0					1089	1240	193							
320034														320		8	0					308	4	0							
320052														4134		1	361					120	3570	82				Unearned Contracts Signing Bonus			
320070														2611		2162	0					177	256	16							
320119														312166		239804	0	81781				27345	42230	2787			124161				
321152														2008		615	0					486	730	177			407				
321255														107		0	0					20	73	14							
321273														8499		2754	0					1604	3596	545							
321330														501		0	0					40	460	1							
321947														5858	612	2414	0		3			2643	551	250	1206			Investments Payable			
322449														1053		117	6					555	328	47							
322551														233		63	0					81	89	0							
323204														27643		17214	0					1925	8504	0							
323651														1125		532	0					593	0	0							
324153														1649		273	0					632	553	191							
324229														251		140	0					33	68	10							
324256														99		0	0					58	41	0							
324340														25856		10742	0	1027				1424	12343	1347		1127	2771				
324854														1573		428	0					1081	64	0							
324863														15155		2825	0					3958	4539	3833	2415						
324975														1133		212	0					354	567	0							
325141														1158		0	0					124	976	58							
325459														104		0	0					104	0	0							
325534														2028		949	0					501	264	314							
326054														2599		43	0					1283	1130	143							
326344														5375		3401	0					379	1352	243							
326858														42116		23496	0					3384	14886	350							
326979														2695		1402	0					1	1178	114							
327220														343		118	0					134	66	25							
327305														17665		14886	0					598	1767	414							
327435														9272		8185	0					119	863	105							
327556														2479		0	0					1515	964	0							
327855														12203		7168	0					1990	916	2129							
328058														37		15	0					21	1	0							
328357														5271		2922	0					2	2219	128			2922				
328656														716		10	0					620	86	0							
328777														29783		17580	0					589	8337	3277	7771		6075				
329149														961		572	131					151	107	0							
329345														5564		3126	0					1425	362	651							
329550														4546		2304	0					945	1297	0							
329952														6215		3042	0					1291	1124	758	2117		621				
330239														906		0	0					648	211	47							
330248														980		553	0					103	301	23							
330855														93783		58713	0	163				13073	20808	1189			51384				
330949														3817		1657	0					1036	965	159							
331076														4769		2932	0					310	1159	368							
331375														1311		29	0					399	648	235							
331544														506		174	0					152	175	5							
331713														5570		2798	0					1660	526	586							
332224														6919		4069	0					1061	1390	399							
332671														3368		2929	0					3	351	85							
332756														132		0	0					110	22	0							
333203														12718		6770	0		1978			1318	3524	1106	1877		2352	Affordable Housing Investment Payable			
333650														1786		283	0					1328	175	0							
333856														5305		5	0					295	4055	950							
333940														279		0	0					143	132	4							
334264														5837		1560	0					829	3199	249							
335346														3354		1994	0					296	1001	63							
336147														1057		162	0					228	456	211							
336361														1529		28	578					500	402	21							
336576														1777		411	0					883	440	43							
337340														536		22	0					393	108	13							
338646														5941		1398	0					1481	2425	637							
338945														429		4	0					115	266	44							
339072														14677		6429	0		4391			98	7889	261				MSR Sale Payable			
339353														323		104	0					100	103	16							
339456														4886		1693	0					1682	839	672			1616	ALLOWANCE FOR CREDIT LOSS UNFUNDED			
339607														12865		9777	0					1201	1434	453							
339773														91839		69424	0					1521	17623	3271	21129	21260	25570				
339858														1884445	0	1538870	0	0	0	0	1026777	18841	276250	50484	0	0	0			Payables from Unsettled Trading securities transactions	
340135														15338		10860	0					304	1838	2336	8378						
340144														14366		5770	0					1489	6615	492							
340256														8075		4393	0					1282	2035	365							
340443														1149		693	0					207	242	7							
340742														12252		8858	0					1162	1853	379		356	8271				
340751														9233		4900	0					2752	1428	153							
341310														9707		7317	0					44	1622	724							
342054														2713		1106	0					558	849	200							
342410														70240		58608	0					1814	7811	2007	34640						
342634														204398		149368	0					8676	20351	26003	94083		36819				
343051														606		537	0					18	44	7							
343248														135		0	0					71	64	0							
343770														462		10	0					85	342	25							
343903														8477		5340	0					475	2662	0							
343958														786		0	293					269	224	0							
344647														7156		3524	0	1333	626			1560	2072	0	335			Deferred Incentive Compensation			
344852														816		423	0					247	103	43							
345309														30358		5121	0					148	24822	267	3671						
345345														2773		10	158					1721	854	30							
345747														7011		3120	0					1023	2658	210	2446						
345756														6426		5122	0	2410				963	0	341	860		1823				
345877														8803		6858	0					79	1866	0							
346379														1874		151	605					511	435	172							
346566														121		64	0					21	36	0							
346771														2266		1426	0					0	771	69							
347022														1292		0	0					328	924	40							
347639														3775		1418	0					148	2153	56							
347956														13560		12032	0					224	921	383		5062	6959				
348159														1052		0	0					212	840	0							
348720														8247		3784	0					215	3548	700							
349129														1470		0	0					410	950	110							
349343														858		449	0					287	67	55							
350657														137		26	0					52	46	13							
350750														1174		60	0					701	413	0							
351131														136		87	0					32	5	12							
351560														9237		8484	0					125	328	300							
351878														393		16	0					0	377	0							
352370														1897		1003	0					457	408	29							
352651														924		699	0					110	95	20							
352745														1609		86	0					443	918	162							
352772														341198		262205	0		104459			13355	52735	12903				Unfunded investment commitments			
353238														5931		4886	0					581	184	280							
353546														896		662	0					234	0	0							
353555														77765	13890	20808	0					22338	30619	4000			3481				
353957														144		6	0					138	0	0							
354253														645		540	0					98	7	0							
354310														68129		32919	0					13396	18259	3555			27699				
354552														6550		3296	0					1372	1622	260							
354851														230		7	0					134	48	41							
355120														7697		5388	0					1037	1272	0							
355559														4177		2030	0					483	1498	166							
355858														31148		5863	0					1614	22722	949	5863				Deferred Compensation		
356239														1903		1024	66					308	457	48							
356659														641		0	0					399	142	100							
356752														2257		882	0					278	729	368							
357526														2266		1070	0					267	928	1							
357553														1697		0	0					799	800	98							
357777														1446		820	0					288	206	132							
357937														5420		4107	155					475	463	220							
358112														3925		2779	0					420	726	0							
358448														316		0	0					34	263	19							
359472														83		7	0					1	74	1							
359744														830		0	0					234	592	4							
360777														88		2	0					56	30	0							
361055														9919		3217	0					628	5391	683							
361167														195248		167044	0		106603			6881	17761	3562				Unsettled trades to purchase securities			
361279														4549		647	0					1733	1975	194							
361354														355		0	0					258	85	12							
361439														4334		239	0	160				1638	2346	111	78						
362043														269		2	0					87	172	8							
362155														444		92	0					128	116	108							
362717														7741	1223	2278	0		986			1848	3339	276				Federal Income Taxes Payable			
362856														178		65	0					23	76	14							
363442														63		0	0					41	22	0							
363648														568		23	0					246	299	0							
363657														5142		834	0		324			1993	2315	0		510		Deferred gain on derivatives that were unwound			
363778														393		309	0					79	5	0							
364131														6729		5800	0					506	0	423							
364270	2351	0	844	0	188	0	0	0	1492	15	0	0	217									0									
364430														2827		1690	0					926	211	0							
364850														1073	150	883	0		107	63		158	32	0	539			Reserve for High Deductible	Deferred Gain On ORE		
365325														300279		142315	0					22375	98542	37047			93921				
365745														2323		3	0					371	1701	248							
365848														543		52	0					108	381	2							
365950														715		87	153					297	101	77							
366078														11106		6302	0					1471	2922	411							
366238														28286		17137	0		256			2664	7690	795	1362		5277	Deferred Directors Fees			
366247														1183		52	675					456	0	0							
366359														207	0	18	0	0	0	0	0	94	95	0	0	0					
366658														434		0	77					248	102	7							
366854														2519		904	0					210	1266	139							
367150														369		16	25					294	34	0							
367178														1407		1042	0					89	274	2							
367431														838		309	0					170	219	140							
367543														1300		0	0					474	826	0							
368054														353		0	0					177	129	47							
368344														1806		0	0					422	1384	0							
368522														5821		4643	0					107	1044	27							
368951														684		31	30					465	152	6							
369453														862		147	0					507	178	30							
369659														12929		6310	0					1350	3189	2080							
370020														12757		8719	0					592	3441	5							
370347														342		0	0					255	87	0							
370721														2476		909	0		21	510		766	800	1				ACCRUED PAYROLL	ACCRUED TRANSACTION EXPENSE MERGER		
370833														1278		757	0					380	111	30							
370954														419		45	0					140	110	124							
371223														2077		849	0					121	1107	0							
371232														4328		3588	0					133	607	0							
371362														9667		6703	0					2002	913	49							
371849														667		337	0					126	204	0							
371924														14807		8617	0					1613	3818	759							
371942														2188		1307	0					452	423	6							
372444														1194		650	0					241	277	26							
372538														9088		145	0					5936	1817	1190							
372640														1682		1428	0					93	67	94							
372855														1974		626	0	626				933	334	81							
373272														157		150	0					6	1	0							
373553														254		0	0					238	16	0							
373601														3127		1312	0		181			481	1290	44				IR Derivatives			
374130														1291		0	0					221	887	183							
374653														65863		48039	0					8466	8258	1100	16923		28909				
374774														346		81	0					66	199	0							
375043														10103		3483	0					2268	3930	422			3264				
375379														167		46	0					0	121	0							
375650														84		0	0					18	61	5							
376237														749		323	0					121	294	11							
376273														34912		21940	0					58	12757	157	18817						
376442														4805		1756	0					1652	1397	0	1729						
376947														1054		0	260					330	464	0							
377663														1408		979	0					195	214	20	777						
377850														989		0	0					717	272	0							
378044														341		64	0					127	50	100							
378110														248		91	0					54	101	2							
379050														120		0	0					103	17	0							
379153														565		0	0					271	247	47							
379470														521		130	0					0	391	0							
379649														3175		2345	0					507	323	0	2345						
379920														471926		290073	19481					30781	111933	19658			187543				
380346														556		0	0					214	287	55							
380458														33621		16296	0					3095	12626	1604							
380533														3111		0	0					1120	1991	0							
380878														3229		2030	0					377	650	172							
380944														1359		561	0					177	533	88							
381026														674		0	0					481	163	30							
381932														3884		3036	0					223	625	0							
381950														1657		190	0					376	1091	0							
382050														4087		2610	0					78	1322	77							
382069														3124		459	0					1333	1318	14			457				
382256														343		0	232					111	0	0							
382274														4		0	0					0	4	0							
382443														2434		1889	0					206	295	44							
382537														2114		3	0					1404	545	162							
382649														4864		0	0					642	4222	0							
382658														1453		0	91					363	999	0							
382742														2141		1585	0					151	372	33							
382854														703		320	0					220	127	36	320						
384018														47779		29878	0					15506	1253	1142							
384278														87548		71999	4363	912	45616			7100	3467	619	4720	7632	2163	Federated Govt Obligation Fund			
384353														27		0	0					26	1	0							
384652														6346		1627	0					2379	1946	394							
384830														1801		748	0					819	234	0							
385350														1695		1235	0					289	25	146							
385471														6942		4838	0					275	1823	6							
385547														1615		757	0					684	174	0							
385686														4465		4344	0					3	84	34							
386432														972		293	0					449	230	0							
386450														2225		1370	0		81	403		487	298	70	835			Accrued Salaries & Wages	Midwest Housing		
386731														3856		2669	0					900	180	107							
386825														304		0	0					53	251	0							
387671														2806		1134	0					175	1318	179							
388155														501		357	0					64	0	80							
388258														163		0	0					124	29	10							
388557														1905		0	0					1139	766	0							
388744														2091		562	0					132	912	485							
388753														203		0	42					110	49	2							
388874														164		158	0					0	6	0							
389358														899		0	0					673	226	0							
389376														584		51	0					44	489	0							
390372														4451		3703	0					32	716	0							
390840														9809		7259	0					585	1676	289							
391418														656		0	0					114	488	54							
391557														509		311	0					37	157	4							
391575	136132	0	38223	71584	14879	0	0	0	121	1199	0	0	16764									25005									
391959														701		259	233					116	93	0							
391977														20590		11676	0					2	8836	76							
392152														501		0	0					115	291	95							
392255														496		76	0					286	134	0							
392778														18835		13038	0					82	5167	548							
393252														826		70	0					720	30	6							
393355														849		12	0					146	506	185							
393953														3748		3231	0					517	0	0							
394156														1050		519	0					418	74	39							
394259														2076		423	0					835	743	75							
396057														375		0	0					139	212	24							
396244														2784		1390	0	859				818	351	225	101			Debit Card Settlement			
396253														5890		3193	0					743	1792	162							
396954														823		732	0					91	0	0							
397456														578		191	0					63	244	80			191				
397531														17517		12637	0					411	3729	740							
397540														19347		6449	0					1953	7950	2995			3945				
397559														2726		579	0					1945	116	86							
397755														13482		7297	858					3173	1554	600							
397858														320		0	0					274	46	0							
398051														2646		2111	180	387		2		167	188	0	1722			Other Assets	Shazam		
398248														4994		1333	2467					376	773	45			1333				
398668	277214	0	50192	199933	0	27244	0	0	27089	0	0	0	15117									0						Deferred Income			
398837														2618		1287	338					520	148	325							
399357														400		0	0					331	69	0							
399517														105986		62655	0					7041	35025	1265			42758				
399731														773		244	0					230	299	0							
399973														992		13	0					30	893	56							
400057														1093		353	0					384	296	60							
400141														4226		1214	0					1196	1583	233							
400365														5553		3572	0					889	846	246							
400767														469		241	0					3	125	100							
401072														295		235	0					6	54	0							
401559														2180		1545	0					253	382	0							
401755														1282		744	0					234	4	300							
401906														9005		7319	0					52	1136	498							
401951														876		618	0					99	123	36							
402846														800		371	0					429	0	0							
402873														2066		1847	0					131	88	0							
403067														2588		1871	0					225	431	61							
403151														9970		846	0	816				4999	4125	0				CDARS INCOMING RATEBRIDGE PAYMENT			
403179														38056		31804	0					137	5430	685							
403254														346		228	0					4	114	0			223				
403656														341		0	126					23	192	0							
403946														13980		9294	0					787	2952	947							
404653														6102		4232	0					273	1370	227							
404943														244		59	0					108	68	9							
406022														3612		2062	0					167	807	576							
406059														3678		320	0					762	1821	775							
406666														2233		32	0					1685	295	221							
406974														2423		1963	0					168	254	38							
407168														943		0	0					626	164	153							
407506														78440		68157	0					8	9509	766							
407645														5119		1858	0					1720	1424	117							
408642														9198		8052	0					120	543	483							
408875														6384		1896	0					544	3624	320							
409265														682		11	0					482	159	30							
410159														121		0	41					40	40	0							
410560														1553		43	0					1064	417	29							
410748														1420		680	0					522	211	7	680						
410917														2673		1938	0					474	261	0							
411062														151		66	0					51	34	0							
411174														393		142	0					3	248	0							
411231														385		46	0					208	131	0							
411240														420		0	0					327	78	15							
411549														181		121	0					52	0	8							
411576														239		0	0					135	84	20							
411624														1122	140	252	0					612	258	0			112				
411651														1291		2	0					829	460	0							
412153														609		0	0					350	259	0							
412452														563		499	1					63	0	0							
412555														1587		265	114					600	373	235							
412667														2605		12	1439					257	638	259							
412751														60053		28293	0		10988	15376		1755	20422	9583				Right of Use Lease Liability	Merchant Payable		
412845														1986		134	0					266	1476	110							
412872														380		142	0					72	157	9							
413141														60396		14712	0	12369				10762	34188	734							
413208	4428559	0	3710693	0	0	1445046	1058532	0	438306	130654	0	0	0									148906						A/P Settlement Accounts	Oth Miscellaneous Liabilities		
413347														426		57	22					37	310	0							
413543														896		0	0					567	247	82							
413646														3527		306	0					790	2423	8							
413673														1022		393	0					256	348	25							
413758														540		12	0					363	165	0							
414102														2761		1928	0					522	57	254							
414652														937		0	23					241	673	0							
414764														3214		1323	0					1270	190	431							
414858														1654		0	0					173	1441	40							
416245														268825		168158	0		69342			23150	63888	13629		39964		Equity Investment Obligations			
416272														825		188	0					41	596	0							
416339														517		302	0					110	58	47							
416357														547		30	351					166	0	0							
416656														1948		969	0					428	551	0							
416674														5902		3423	0					384	1799	296							
417626														4392		166	0					3010	904	312							
417710														218		0	0					110	108	0							
418100														393		70	0					84	204	35							
418249														12023		4183	0					2639	4551	650							
418436														73		0	0					42	31	0							
419406														190309		142735	0					1035	44115	2424			79899				
419675														11806		2542	0					2213	6651	400							
420578														1047		130	0					190	550	177							
420644														1692		1376	0					121	5	190							
421445														522		0	0					68	389	65							
421539														1035		198	0					331	367	139							
422116														2344		1096	0					98	1149	1							
422433														40539		13425	0		4			22043	4371	700				Escrowed Funds	Income Taxes		
422657														1179		0	571					454	136	18							
423159														520		0	0					339	181	0							
423449														11298		7766	0					1795	185	1552							
423636														862		26	0					311	479	46							
423739														15110		0	0					2438	10549	2123							
424156														1749		938	0					601	65	145							
424240														1266		11	20					989	246	0							
424352														714		125	0					280	194	115							
424437														34		0	0					34	0	0							
425050														141		35	0					74	32	0							
425108														3897		2515	0					0	1144	238							
425818														1942		474	0					687	530	251							
425845														1670		653	134					536	347	0							
425911														9267		1272	0					1462	5294	1239							
426057														726		473	0					229	0	24							
426141														183		27	0					55	101	0							
426534														65787		28287	0					7748	23845	5907	7405						
426758														456		94	0					84	260	18							
426945														1114		28	0					287	799	0							
427241														2687		1514	0					283	688	202							
427353														9161		5351	0					477	2521	812							
427858														378		40	0					69	169	100							
427960														458		99	0					276	14	69							
428060														12391		5504	0					4004	2033	850							
428462														4040		3324	0					235	321	160							
428547														13605		4510	1571		3592			2239	2236	3049				Commitments to Fund Low Income Housing Tax Credit			
428855														734		431	0					239	0	64							
429021														5347		3093	0					962	1200	92							
429487														11124		6629	0					496	3776	223							
430036														3925		2650	0				9	353	572	350						Benefit Plan Reserve	
430054														1088		714	0					247	101	26							
430344														2469		1094	0					960	285	130							
431323														1521		434	0					403	682	2							
431350														771		330	0					307	129	5							
432058														1992		1262	0					335	123	272							
432432														9574		2794	0					95	6672	13							
433505														13638		3471	4085					224	4965	893			3471				
433608														80690		31463	0					3547	43957	1723			27054				
433859														1001		204	415					282	100	0							
433943														5091		2536	0					783	1772	0							
434203														9829		7216	0					292	1303	1018	6819						
434539														2065		1430	0					260	375	0							
435059														3285		1259	0					962	668	396							
435077														350183		333214	0	135946	161187			3	15780	1186				Unclaimed Property			
435255														1624		194	225					710	495	0							
435666														1933		885	0					575	473	0							
435750														35969		32049	0					561	2395	964	2012		29796				
436159														203887		148224	0					24100	16165	15398			59106				
436542														2945		1061	0					1201	565	118							
436739														3471		569	0					431	2197	274							
436953														7896		3505	0					3077	388	926							
437044														308		0	0					278	30	0							
437914														572475		496496	0					14944	48275	12760			129558				
439132														5272		1489	0					2155	1193	435			1489				
439338														29065		8750	0		3740			5912	12384	2019	854	2724	1337	Prepaid Debit Card & Everyday Rewards Points			
439356														9775		4573	0					2222	2950	30							
439404														45738		36051	0		24947			2065	7086	536				Participation Payable			
439730														1053		183	0					464	406	0							
440857														397		4	0					345	48	0							
440978														203		18	0					124	61	0							
441050														2390		108	0					962	1272	48							
441078														2770		920	0					500	1350	0							
441135														156		42	0					47	67	0							
441256														19484		1738	0		500	650		4645	12451	650				ACCRD FDIC INS & Special Assessment	Credit Card Rebate & Rewards		
