"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJA29	RCFDJF76	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJA29	RCONJF76	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONLG26	RCONLG27	RCONLG28	RCONLL57	RCONLL59	RCONLL60	RCONMM07	RCONMQ52	RCONN523	RCONN524	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
597546																														647	252	12000	410	237	18000		0	0	0	0	252	7572	1	237			0	12000	6000	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.premiercommunity.com	
597658																														0	165	0	0	0	0		0	0	0	25	140	88	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.firststatebankforsyth.com	
598002																														0	0	0	0	0	425		0	0	0	0	0	1558	1	0	true	0	0	0	0	0	425	0	0	0	0	0	0	0	true	false	0	0	0					0	0	0	0	0	0																					www.walpolebank.com	
598048																														1966	517	0	1445	521	17500		0	0	464	0	53	4877	1	859			0	0	10000	5000	2500	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.snbt.com	
598132																														0	0	0	0	0	0		0	0	0	0	0	101	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					https://securitystate.net	
598543																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			2	0						0	0	0	0	0	0																					http://www.sibleystatebank.com	
599643																														4112	0	0	2974	0	10000		0	0	0	0	0	6125	2	0			0	0	0	0	10000	0	0	0	0	0	0	0				1138						0	0	0	0	0	0																					www.ergobank.com	
599764																														25205	0	395000	23366	1836	395000		0	0	0	0	0	13247	6	2984	true	0	0	395000	0	0	0	0	0	0	0	0	0	0	true	false	0	3	0					1	34	0	0	0	0						American National Bank		ANBTX		American National Bank of Texas											www.anbtx.com	
600419																														4090	0	222000	3512	125	270147		0	0	0	0	0	34245	6	125			42000	222000	1123	0	0	0	42000	86	0	4938	0	47024			2476	453						0	0	0	0	0	0																					www.mykish.com	
601032																														0	0	0	0	0	0		0	0	0	0	0	1419	3	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0					0	0	0	0	0	0						Fairview State Bank															http://www.fairviewstate.com	
601041																														0	0	0	0	0	0		0	0	0	0	0	715	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		0	0					0	0	0	0	0	0																					www.fsbbc.com	
601050																														399790	1297	0	253805	9581	50051		619	0	678	0	0	706938	10	13746	true	2485389	2	0	0	0	0	0	2	50049	0	0	0	51	true	true	45989	136404	0					2	35	0	0	0	0					www.commercetrustcompany.com	www.finemarkbank.com	www.commercehealthcare.com		www.commercefinancialadvisors.com		www.finemarkbank.com										www.commercebank.com	
601153																														0	0	12700	0	0	12700		0	0	0	0	0	3319	1	0			0	12700	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.fmsbonline.com	
601416																														50348	552	114000	48536	1812	114000		0	0	139	0	413	1768	2	3253	true	0	0	114000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0					1	670	0	0	0	0																					www.five-starbank.com	
601443																														28	0	0	28	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.bankofmauston.com	
601658																														2076	16245	95000	2076	0	95000		16245	0	0	0	0	6721	3	0			0	95000	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					https://www.alliancebanktexas.com	
602543																														11582	0	0	5716	2760	0		0	0	0	0	0	9100	2	2760			0	0	0	0	0	0	0	0	0	0	0	0				3106						0	0	0	0	0	0																					https://www.petefishskiles.com	
602842																														0	0	0	0	0	1210		0	0	0	0	0	121	0	0			1210	0	0	0	0	0	1210	0	0	0	187	0				0						0	0	0	0	0	0																					WWW.DYSARTSTATEBANK.COM	
603232																														0	0	0	0	0	0		0	0	0	0	0	602	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		0	0					0	0	0	0	0	0																					bankofgueydan.com/	
603540																														0	0	0	0	0	7077		0	0	0	0	0	6385	5	0			0	0	7077	0	0	7077	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.brcbank.com	
603559																														0	0	1000	0	0	3398		0	0	0	0	0	258	0	0			0	1000	1489	169	740	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://WWW.FSBPHILLIPSBURG.COM	
603755																														0	0	0	0	0	0		0	0	0	0	0	219	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.fsbjunction.com	
604024																														48	0	0	0	48	810		0	0	0	0	0	0	0	48			0	0	0	0	810	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					https://www.minsterbank.com	
604033																														0	0	0	0	0	0		0	0	0	0	0	100	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.FNBAssumption.com	
604547																														661	0	0	661	0	0		0	0	0	0	0	205	0	0			0	0	0	0	0	0	0	0	0	0	19954	0			16	0						0	0	0	0	0	0																					www.heartlandbanks.bank	
604640																														3503	0	0	2188	0	1745		0	0	0	0	0	0	0	0			0	0	225	1520	0	0	0	0	0	0	0	0			0	1315						0	0	0	0	0	0																					www.watermanbank.com	
605571																														0	0	0	0	0	0		0	0	0	0	0	24	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.psalc.com	
605610																														179	0	0	0	179	18000		0	0	0	0	0	74	0	179			0	0	13000	5000	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0					www.Sawyersavings.com					00											www.SawyerSavings.bank	
605656																														940	61	0	0	940	0		61	0	0	0	0	2111	1	940	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0	0					0	0	0	0	0	0																					www.firststateks.com	
606176																														0	2423	18000	0	0	127865		0	0	161	0	2262	16180	1	0			109865	18000	0	0	0	0	109865	0	0	0	0	109865			1000	0				1	false	1	4	0	0	0	0					www.pioneerbnk.com																www.pioneer.bank	
606653																														1824	9	5208	1824	0	10208		0	0	9	0	0	6555	4	0			0	5208	5000	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.ibyourbank.com	
607146																														0	0	7642	0	0	34338		0	0	0	0	0	5629	2	0			2000	7642	14500	10196	0	0	2000	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.centralstatebankia.com	
608358																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0					www.redwatervalleybank.com	Redwater Valley Bank															www.garfieldcountybank.com	
608844																														1855	0	0	1348	507	0		0	0	0	0	0	3906	2	507			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.fnbcbt.com	
609010																														17	0	0	0	0	0		0	0	0	0	0	2400	1	0			0	0	0	0	0	0	0	0	0	0	0	0				17						0	0	0	0	0	0																					http://www.elmerbank.com	
609467																														176	0	0	0	176	0		0	0	0	0	0	0	0	447			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.upbnet.com	
609476																														0	237	0	0	0	29000		0	0	113	0	124	935	0	0			0	0	25000	4000	0	0	0	0	0	0	0	0				0				1	true	0	0	0	0	0	0																					www.huntingtonfederal.com	
609609																														14	0	0	0	14	0		0	0	0	0	0	2058	1	14			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.hanabank.us	
609832																														3603	0	0	3603	0	0		0	0	0	0	0	6003	3	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0					www.facebook.com																www.tompkinsstatebank.com	
610128																														0	50	12000	0	0	12000		6	0	44	0	0	12929	2	0			0	12000	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.bsvnet.com	
610164																														0	200	0	0	0	0		0	0	200	0	0	1668	1	0			0	0	0	0	0	0	0	0	0	0	0	0			1458	0						3	2	0	0	0	0					www.herringbank.com																www.herringbank.com	
610539																														0	0	0	0	0	0		0	0	0	0	0	604	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0	0					0	0	0	0	0	0					www.boedison.com																www.bankofedison.com	
610557																														837	0	0	0	837	0		0	0	0	0	0	0	0	837			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					WWW.THREERIVERSBANKMONTANA.COM	
610913																														247	232	0	0	247	0		28	0	204	0	0	353	0	247			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					WWW.FNBGRAYSON.COM	
611031																														0	90	0	0	0	0		90	0	0	0	0	5121	3	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.peoples1943.com	
612159																														9575	0	3000	5269	0	12003		0	0	0	0	0	1084	0	0			0	3000	26	0	8977	0	0	0	0	0	0	0			0	4306						0	0	0	0	0	0																					www.snbks.com	
612878																														633	0	0	633	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0				1	true	0	0	0	0	0	0																					www.norbornehsl.com	
613008																														1219468	2100	300000	1090610	2171	316734		0	0	0	0	2100	16094	4	2828	true	510208	270	300000	0	1000	4116	0	270	0	0	11348	0	11618	true	true	21289	126687	0					4	1561	0	0	0	0					http://freechecking.rocklandtrust.com																http://www.rocklandtrust.com	
613156																														1069	0	52950	1069	0	54316		0	0	0	0	0	0	0	0			0	52950	0	0	1323	0	0	0	36	7	0	0				0						0	0	0	0	0	0																					www.firstmontanabank.com	
613400																														9577	0	665280	8374	4	665280		0	0	0	0	0	1491	2	4	true	0	0	665280	0	0	0	0	0	0	0	0	0	0	true	false	0	1199	0					0	0	0	0	0	0					www.zynlobank.com	Zynlo Bank	www.uwfs.com	Union Workers Financial Services													www.bankatpeoples.com	
613558																														19349	45	0	9034	102	0		0	0	45	0	0	17601	4	102			0	0	0	0	0	0	0	0	0	0	0	0			0	10213						1	3	0	0	0	0																					www.montgomerybank.com	
613679																														8086	0	10000	6229	1813	60000		0	0	0	0	0	6551	2	2412	false	0	0	10000	10000	0	40000	40000	0	0	0	0	0	0	true	false	1009	44	0					0	0	0	0	0	0					www.homebuildingsavingsbank.com	Home Building Savings Bank	www.fbei.net		www.firstfedevansville.net		firstfedevansville.mymortgage-online.com										www.firstfedsavings.bank	
613839																														841	0	0	0	841	10500		0	0	0	0	0	9291	2	946			0	0	0	10500	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.exch.bank	
613950																														0	964	0	0	0	0		964	0	0	0	0	2817	3	0			0	0	0	0	0	0	0	0	0	0	0	0			1109	0						0	0	0	0	0	0					www.fhnb.com																www.1stnb.com	
613978																														0	0	0	0	0	0		0	0	0	0	0	57	0	0			0	0	0	0	0	0	0	0	0	0	0	0			140	0				1	false	0	0	0	0	0	0																					www.jarrettsvillefederal.com	
614256																														0	0	0	0	0	6000		0	0	0	0	0	1006	2	0			0	0	2000	4000	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0					www.fnbofks.net																www.fnbofks.bank	
614313																														42252	863	10000	24571	15728	28032		0	0	0	0	863	235	0	15728	true	0	3	10000	17500	0	0	0	3	140	101	288	0	532	true	false	0	1953	0					0	0	0	0	0	0																					www.yourstatebank.com	
614368																														0	725	0	0	0	0		206	0	382	0	137	650	1	0			0	0	0	0	0	0	0	0	0	0	0	0				0						1	14	0	0	0	0						First Bank Texas															www.go2fbt.bank	
614751																														0	0	2000	0	0	8000		0	0	0	0	0	745	0	0	false	0	0	2000	6000	0	0	0	0	0	0	0	0	0	true	false		0	0					0	0	0	0	0	0																					www.manhattanbank.bank	
614948																														35	0	17013	33	2	19175		0	0	0	0	0	533	0	2			0	17013	12	1850	300	0	0	0	0	0	0	0			9	0						0	0	0	0	0	0					https://sso-sco2.fiservsco.com/		https://retailonline.fiservapps.com/														www.1nbbank.bank	
615217																														0	0	0	0	0	0		0	0	0	0	0	13930	3	0			0	0	0	0	0	0	0	0	0	0	0	0			209	0						1	19	0	0	0	0					www.nsbt.com		www.northsidebankandtrust.com														www.nsbt.net	
615253																														0	0	0	0	0	0		0	0	0	0	0	4140	2	0			0	0	0	0	0	0	0	0	0	0	0	0			60	0						0	0	0	0	0	0																					www.fsbmalta.com	
615851																														0	0	0	0	0	0		0	0	0	0	0	1081	1	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					bankwithfarmers.com	
615879																														1014	0	0	1014	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0				1	true	0	0	0	0	0	0																						
615954																														0	0	1000	0	0	140000		0	0	0	0	0	15872	6	0			0	1000	12000	13000	114000	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.trailwest.bank	
616036																														1277	0	0	0	0	0		0	0	0	0	0	8378	3	0			0	0	0	0	0	0	0	0	0	0	0	0			0	1277						0	0	0	0	0	0																					www.ayeee.com	
616540																														3758	0	250	3676	0	250		0	0	0	0	0	0	0	0			0	250	0	0	0	0	0	0	0	0	0	0			0	82						0	0	0	0	0	0																					www.securitysavingsbank.com	
617079																														396	0	5000	367	0	8000		0	0	0	0	0	391	0	0			0	5000	3000	0	0	0	0	0	0	0	0	0				29				1	true	0	0	0	0	0	0																					bluegrassfederal.bank	
617145																														489	1	0	0	0	0		0	0	1	0	0	1482	1	0			0	0	0	0	0	0	0	0	0	0	0	0				489						0	0	0	0	0	0																					www.citizenshickman.com	
617275																														0	0	0	0	0	0		0	0	0	0	0	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0	0					0	0	0	0	0	0																					www.redemptionbank.com	
617743																														4486	0	13000	4486	0	13000		0	0	0	0	0	1046	1	0			0	13000	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.fnbfontanelle.com	
618647																														0	0	0	0	0	5000		0	0	0	0	0	0	0	0			0	0	5000	0	0	5000	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.fhbshen.com	
618740																														6651	163	0	5953	698	0		0	0	0	0	163	22499	6	1185			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.fieldandmain.com	
618777																														0	0	0	0	0	0		0	0	0	0	0	543	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0				1	true	0	0	0	0	0	0																					www.fairviewsavings.com	
618807																														109552	10274	1121799	92585	8051	1412034		0	0	306	0	9968	832	0	26039	true	0	0	1121799	50000	180093	60142	0	0	0	0	0	0	0	true	false	0	8916	0					0	0	0	0	0	0					https://www.salemfivedirect.com																http://www.salemfive.com	
619701																														15253	0	205000	11936	3317	205000		0	0	0	0	0	5649	2	3317			0	205000	0	0	0	75000	0	0	0	0	0	0			0	0						0	0	0	0	0	0					www.mywealthcareonline.com/avidiabankhsa		www.avidiahealth.com		www.sparkbenefits.com												www.avidiabank.com	
619859																														257	48	3000	0	0	12500		0	0	48	0	0	2816	1	0			0	3000	9500	0	0	0	0	0	0	0	0	0				257						0	0	0	0	0	0					www.fcnbanks.com		www.fcnbanks.net		www.fcnbanks.org												www.fcnb.com	
619877	0	0	5013000	0	0	7288000		1000	0	0	false	0	0	5013000	1006000	0	0	0	0	709000	560000	0	1269000		0	0											0	0	0	0	0																0		true	false						1	true	0	0	0	0	0	0																					www.usaa.com	
621151																														0	0	2000	0	0	2701		0	0	0	0	0	73	0	0			0	2000	14	452	235	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.fsbbrushakron.com	
621357																														492	0	0	0	0	0		0	0	0	0	0	349	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	492						0	0	0	0	0	0						State Bank															www.statebankofdekalb.com	
621441																														2498	116	5000	2498	0	9130		0	0	72	0	44	1222	0	0			0	5000	0	4130	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.bvnb.com	
622037																														0	1954	0	0	0	0		483	0	0	0	1471	5220	1	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.yourfnb.com	
622774																														6055	1355	0	0	0	1862		0	0	1355	0	0	101	0	0			1862	0	0	0	0	0	1862	0	0	0	0	0			2658	6055						1	8	0	0	0	0																					www.cbutah.com	
623052																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.lamesanb.com	
623454																														2473	0	0	2473	0	0		0	0	0	0	0	12299	5	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0				1	true	0	0	0	0	0	0																					www.thebankandtrust.com	
623548																														0	83	0	0	0	0		0	0	0	0	83	1965	1	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.claycitybanking.bank	
623874																														901	0	0	0	901	0		0	0	0	0	0	174	0	2834			0	0	0	0	0	0	0	0	0	0	0	0			0	0				1	true	0	0	0	0	0	0																					www.firstfedohio.com	
624246																														3064	166	29000	2455	609	29000		0	0	100	0	66	3052	1	609			0	29000	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0					MYCONNECTIONBANK.COM																WWW.MYCONNECTIONBANK.COM	
624648																														0	0	22897	0	0	28731		0	0	0	0	0	442	0	0			1500	22897	0	1194	3140	0	1500	0	0	0	0	1500				0						0	0	0	0	0	0																					www.fsbfostoria.com	
624778																														0	313	0	0	0	0		0	0	313	0	0	1538	1	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0				1	true	0	0	0	0	0	0																					www.ffgc.bank	
624956																														120	0	0	0	0	0		0	0	0	0	0	623	0	0			0	0	0	0	0	0	0	0	0	0	0	0				120						0	0	0	0	0	0																					www.valleybankronan.com	
625056																														0	0	0	0	0	0		0	0	0	0	0	464	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.1stsecurityroundup.com	
625065																														0	292	0	0	0	0		292	0	0	0	0	17609	3	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.citizensbank.net	
625159																														7094	0	0	7094	0	0		0	0	0	0	0	3998	2	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		0	0					0	0	0	0	0	0																					www.ibc.com	
625757																														0	0	0	0	0	0		0	0	0	0	0	134	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.nsbashland.com	
625850																														0	0	39000	0	0	39369		0	0	0	0	0	254	0	0			369	39000	0	0	0	0	369	0	0	0	0	0				0						0	0	0	0	0	0																					bankov.com	
625953																														0	15	0	0	0	0		0	15	0	0	0	887	1	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.bankofwinnfield.com	
626101																														2058	0	95220	1787	271	95863		0	0	0	0	0	1155	1	1860	true	0	0	95220	0	643	0	0	0	0	0	0	0	0	true	false	145	0	0					7	1159	0	0	0	0					www.ivesbank.com																www.ivesbank.com	
627108																														17	0	5000	0	17	19327		0	0	0	0	0	2238	1	17			0	16500	0	0	0	11500	0	0	0	2827	0	2827			10636	0						0	0	0	0	0	0																					capeannsavings.bank	
627854																														0	167	0	0	0	23000		15	0	0	0	152	8884	1	0			0	0	23000	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					fnbbangor.net	
628039																														0	0	0	0	0	0		0	0	0	0	0	3334	1	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					https://www.bankofhazlehurst.com	
628123																														317	0	0	317	0	30		0	0	0	0	0	2511	1	0	false	0	30	0	0	0	0	0	30	0	0	0	0	30	true	false	0	0	0					0	0	0	0	0	0																					www.thebankofglenburnie.com	
628356																														0	0	0	0	0	2700		0	0	0	0	0	7893	3	0			0	0	0	900	1800	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.sterlingbank.ws	
628552																														1187	110	0	0	0	2000		0	60	50	0	0	18771	3	0	false	0	0	0	0	0	2000	0	0	0	0	0	0	0	true	false		1187	0					0	0	0	0	0	0					WWW.BANKONWSB.COM	WSB															WWW.WINNSBOROBANK.COM	
629148																														156	228	0	156	0	7534		0	0	0	0	228	274	0	0			0	0	7534	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.bankofcavecity.com	
629353																														14699	781	0	8660	0	5000		0	0	781	0	0	7999	1	0			0	0	5000	0	0	0	0	0	0	0	0	0			0	6039						0	0	0	0	0	0																					flb.bank	
629522																														2692	215	0	0	0	0		0	0	35	0	180	708	1	0			0	0	0	0	0	0	0	0	0	0	0	0				2692						0	0	0	0	0	0																					www.freedombankwv.com	
629746																														115	0	1500	0	115	1500		0	0	0	0	0	4083	3	115	false	0	0	1500	0	0	0	0	0	0	0	0	0	0	true	true		0	0					0	0	0	0	0	0																					www.fmbank.org	
630041																														0	0	0	0	0	0		0	0	0	0	0	320	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																						
630340																														0	0	9000	0	0	9000		0	0	0	0	0	889	0	0			0	9000	0	0	0	3000	0	0	0	0	0	0				0						0	0	0	0	0	0																					WWW.UNITEDSECURITYBANKOFMO.COM	
630555																														0	0	0	0	0	43		0	0	0	0	0	350	0	0			28	0	0	0	0	0	28	15	0	0	0	0			0	0						0	0	0	0	0	0																					www.americanbankmontana.com	
630658																														3032	0	0	3032	0	0		0	0	0	0	0	1690	1	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.fnblivingston.com	
631039																														0	0	0	0	0	0		0	0	0	0	0	6346	2	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.fsb-bank.bank	
631150																														0	576	0	0	0	0		0	0	576	0	0	4664	2	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.firstlockhart.com	
631178																														208	0	0	0	208	0		0	0	0	0	0	3115	1	208	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0					0	0	0	0	0	0																					www.secfed.net	
631422																														0	0	0	0	0	0		0	0	0	0	0	7640	3	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0					0	0	0	0	0	0																					www.conwaynationalbank.com	
631570																														103	0	90000	0	103	184053		0	0	0	0	0	0	0	103			0	90000	94000	0	0	0	0	53	0	0	0	53				0				1	true	0	0	0	0	0	0					www.providentbankmortgage.com		www.pbmwholesale.com		www.pbmretail.com		www.myprovident.net		www.pbmdirect.com		www.myprovident.bank		www.provwholesale.com	online.myprovident.com			www.myprovident.com	
632410																														146	0	0	0	146	1		0	0	0	0	0	776	0	146	false	0	1	0	0	0	0	0	1	0	0	0	227	1	false	false	0	0	0					0	0	0	0	0	0																					www.newfieldnationalbank.bank	
632607																														667	0	107010	557	110	109862		0	0	0	0	0	8814	3	110			0	107010	1685	625	542	0	0	0	0	0	0	0				0						0	0	0	0	0	0					https://mrp1.cunetbranch.com/swk/mrp_8318/app.aspx?appid=11001																greenfieldsavings.com	
632858																														0	0	35000	0	0	35000		0	0	0	0	0	30	0	0			0	35000	0	0	0	30000	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.frontier-ok.com	
633378																														114655	0	860000	113525	0	1081078		0	0	0	0	0	2263	2	0	false	0	0	860000	200000	0	0	0	0	0	0	21078	0	21078	true	false		1130	0			1	true	0	0	0	0	0	0					apply.kearnybank.com/																www.kearnybank.com	
633640																														0	0	0	0	0	119		0	0	0	0	0	2210	1	0			0	0	0	0	0	0	0	0	119	0	0	0				0						0	0	0	0	0	0																					www.hendrickscountybank.com	
634544																														50	1053	9700	50	0	11100		0	0	1053	0	0	50	0	0			0	9700	1400	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.bank21.com	
634955																														1033	0	0	1033	0	0		0	0	0	0	0	9981	3	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.mybankfnb.com	
635840																														6502	0	0	5527	975	0		0	0	0	0	0	164	0	975			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.legencebank.com	
635907																														0	0	37641	0	0	105580		0	0	0	0	0	4472	3	0			0	37641	65478	1137	1324	85000	0	0	0	0	0	0			18508	0						0	0	0	0	0	0																					www.pentucketbank.com	
636276																														0	0	16100	0	0	43600		0	0	0	0	0	2485	2	0			0	16100	10000	17500	0	17500	0	0	0	0	0	0			0	0				1	true	0	0	0	0	0	0																					www.msa.bank	
636753																														0	0	0	0	0	0		0	0	0	0	0	1199	1	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					http://www.fnbdighton.com	
636771																														61419	579	25000	28300	32233	27000		0	0	579	0	0	4472	3	32233	true	0	0	25000	0	2000	0	0	0	0	0	0	0	0	true	false		886	0					0	0	0	0	0	0																					www.independentbank.com	
637170																														3042	0	54490	0	3042	71490		0	0	0	0	0	5648	3	3042			0	54490	11000	6000	0	0	0	0	0	0	0	0			0	0				1	true	0	0	0	0	0	0																					www.americanfederalbank.com	
637451																														285485	8472	0	260439	20045	60944		1586	0	1990	0	4896	485	0	20045	true	0	1313	0	0	0	0	0	1313	10847	14765	34019	0	0	true	true	51	5001	0					0	0	0	0	0	0																					www.plainscapital.com	
637554																														0	0	0	0	0	0		0	0	0	0	0	2172	1	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0	0					0	0	0	0	0	0																					http://www.firstbank.net	
638131																														0	0	0	0	0	0		0	0	0	0	0	5899	4	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.bankofdickson.bank	
638355																														0	574	0	0	0	0		0	0	301	0	273	4864	2	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.bankdesoto.com	
638850																														0	0	0	0	0	0		0	0	0	0	0	1300	1	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true		0	0					0	0	0	0	0	0																					www.fidelitybankdc.com	
639549																														3117	183	3639	2987	130	13309		0	0	183	0	0	4524	3	130			0	3639	6075	2031	1564	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.firstcentralsb.bank	
639567																														11106	0	0	11106	0	0		0	0	0	0	0	22	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		0	0					0	0	0	0	0	0					WWW.CREDITONEBANK.COM/CD		WWW.DEPOSITS.CREDITONEBANK.COM														WWW.CREDITONEBANK.COM	
639633																														0	181	0	0	0	0		0	0	181	0	0	235	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.citzensbankweston.com	
639857																														0	207	0	0	0	0		0	0	0	0	207	363	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.pbdl.net	
640143																														9175	732	0	5759	253	0		0	0	40	0	692	236	0	253			0	0	0	0	0	0	0	0	0	0	0	0			0	3163						0	0	0	0	0	0																					www.federatedbank.com	
