"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1545	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDJ451	RCFDJ454	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCFDPV05	RCFDPV06	RCFDPV07	RCFDPV08	RCFDPV09	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLE75	RCONLG24	RCONLG25	RCONPR04	RCONPR05	RCONPR06	RCONPV05	RCONPV06	RCONPV07	RCONPV08	RCONPV09	RIADG377	
675855																																																																				0	6024	4385		0			3133	0		0	84222	0	0	0	47968	0		19580	2384	5418	17921	21865	214	128	5029	6794	11258	8323	3397	0				0	0			2289	4898	1028	10401							0														0				0		0	21		1545													2530			CONF	CONF										
676049																																																																				0	7115	9782		692			19179	0		0	172667	0	0	0	84201	1726		25996	3310	6205	19081	22830	11681	20844	6574	19422	24719	30119	3243	2447				0	0			4217	1237	22042	15935							0														0				0		0	0		2206													4335			CONF	CONF										
676151																																																																				0	17533	16227		56030			21350	193		1475	428930	0	0	0	87079	3721		87825	5439	20064	9135	14698	27220	10523	97970	44454	93010	79325	25992	0				115	54			37484	28284	36289	77417							0													0	147938				641		0	30		11966													33683			CONF	CONF									0	
677176																																																																				0	0	43218	0	0	18654	0	18654	464887		0	5290177	0	0	0	4502573	65998	255156	27149	175	25613	111292	53230	594347	3700904	236556	42288	26166	36485	189989	251667	0	0	0	0	809	0		27426	18443	68549	69884	0	0				0	12768														994319				0	0	0	0	0	6748	0	0	0	0	0	0	0	0	0	0	0	0	2988	0	11778	CONF	CONF										
677354																																																																				0	10461	0		16544			15906	0		0	69674	0	190	371	12389	76	0	25594	174	1520	4590	5224	468	413	18103	5797	14872	17081	1358	0				0	13			200	2714	1926	5425						0	0													0	0				0		0	195	0	2069	0	0	0	0	0			0	0	0	0	0	1566	0	0	CONF	CONF									0	
677448																																																																				0	110420	1932		45593			22091	924		36	284135	0	0	0	74380	12		56810	4273	7635	15074	17806	16062	13171	52536	35869	46695	57751	13193	3677				0	18			846	0	13554	7206							0														46406				0		0	33		5349													1741			CONF	CONF										
677644																																																																				0	123681	47750		128445			174504	14177		1202	1393906	0	0	25009	270176	9401		436862	25896	36601	69469	73965	60471	2571	330998	252483	292360	106649	134081	996				0	506			37739	135517	97890	272211							523													75980	513540				1686		28344	425		2735													49203			CONF	CONF									1080	
677756																																																																				0	32855	407		25442			9056	0		919	78236	0	0	0	1264	0		15377	0	25	227	859	134	20	14024	8656	21140	30502	2552	99				119	16			0	2532	106	2499							0														30374				0		0	75		1254													1692			CONF	CONF										
677970																																																																				0	11361	9013		2683			12524	25966		0	214457	0	0	0	100997	235		62456	2341	15386	46442	27662	7805	580	32797	11932	40016	22181	4866	0				0	1			6521	14526	14632	0							0													0	49586				0		0	0		13254													2744			CONF	CONF									0	
678052																																																																				0	0	0		0			846	0		0	12780	0	0	0	9294	66		2287	244	648	1890	1747	1575	3187	247	1188	1546	463	45	0				0	0			634	0	0	1157							0													0	0				0		0	0		0													783			CONF	CONF									0	
678070																																																																				0	328	1139	0	0	3801	0	3801	276		0	59537	75	2328	3801	25239	393	1053	10	0	10	139	676	6919	17495	5292	260	1465	5029	18205	2266	0	0	0	0	0	0		53	49	7543	18342	0	2328				0	0														38090				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	CONF	CONF										
678258																																																																				0	5690	107		14572			3363	0		870	35498	0	0	0	5744	0		15810	84	979	1571	2818	293	0	9384	5538	5817	6384	2195	300				0	0			461	0	1634	850							0														0				0		0	77		1282													848			CONF	CONF										
678454																																																																				0	21062	8058		781			25595	0		224	162932	0	0	743	45651	2397		40620	3987	9542	12445	16969	1213	1297	19571	17966	27151	45544	3012	3601				0	0			4447	6195	28980	14100							0														74110				199		0	341		2192													2909			CONF	CONF										
678557																																																																				0	18948	676		11319			3964	0		0	62692	0	0	0	19738	390	3265	11811	783	817	1611	10607	5920	0	3166	9848	7058	16170	6597	95				0	10			485	575	3858	0						0	0														0				0		0	14	0	2017	0	0	0	0	0			0	0	0	0	0	698	0	0	CONF	CONF										
678744																																																																				0	47071	42277		10388			40518	2744		1657	335917	0	0	0	70651	2542		26496	5139	11039	26606	18235	9350	282	21357	32668	104419	57075	46771	2917				0	0			8315	10907	35981	60721							0														74657				0		0	94		1534													517			CONF	CONF										
679451																																																																				0	18953	0		28695			7023	0		0	77080	0	0	0	15496	0		20676	399	603	1759	2172	10559	0	10639	16918	18513	11963	2814	737				0	0			0	88	2330	3419							0														9030				0		0	8		581													487			CONF	CONF										
680130																																																																				0	0	12055	0	0	102718	0	102718	6393		208	384767	510	0	0	68721	1348	20759	161786	1169	1434	8890	13191	10749	31973	133960	26795	62817	57242	25660	6603	0	0	0	2607	333	0		3851	44814	81654	47222	0	0				36	0														217174				2038	857	0	857	0	1519	0	0	862	924	0	204	0	12	0	0	0	12	10977	204	0	CONF	CONF										
680457																																																																				0	30900	6769		41342			70601	0		0	739053	0	0	0	118028	8722		215100	27756	22267	46906	13203	1703	6192	175518	105626	226334	81934	20006	10661				0	0			53361	32715	233656	133425							0														0				0		0	352		7037													2145			CONF	CONF										
680813																																																																				0	231455	248892	0	53304	537452	0	537452	350894		52829	4801983	0	0	5752	1153268	23639	437815	307634	36353	73603	165313	121695	240873	510622	978218	198935	582940	892943	685923	254979	0	0	0	0	9850	0		55762	144344	626384	1041418	0	0				692	1577														1670344				16638	11	5100	11	0	193083	0	0	0	0	15677	269	0	0	0	0	0	0	74298	269	12188	CONF	CONF										
681043																																																																				0	1435	2299		0			20964	931		0	59809	0	0	0	7816	219		2285	44	729	1019	2877	416	2731	1901	2109	15458	22760	8038	395				0	0			508	858	5281	758							0														7816				0		0	1		17024													1715			CONF	CONF										
681249																																																																				0	2319	0		778			912	0		134	17973	0	0	0	10139	120		3191	325	1411	4569	2782	1052	0	133	1323	2463	2668	843	0				25	0			0	0	1769	0							0														0				0		0	26		814													937			CONF	CONF										
682143																																																																				0	40243	32423		14121			240201	39765		2191	1102367	0	0	0	285209	12447		120348	28049	16910	42151	64588	80743	48480	242848	31520	188111	203229	129811	9491				0	3850			20793	72632	210570	96152							0														571260				1067		0	49		3119													28602			CONF	CONF										
682563																																																																				316	125105	187893	97	2049	5728347	11429	5739776	1104492		289288	22432424	0	312771	20785	1331220	1566076	198517	4672482	57260	11157	35030	48708	405935	770589	13567686	331778	1380387	1954073	2773952	1023519	316	0	0	0	326510	862		283860	2381662	4222116	3228637	0	312771				0	0														20161457				0	201589	1017555	201686	0	14747	0	0	0	0	0	0	0	0	0	0	0	0	96665	0	13734	CONF	CONF				53164	263984	212281	65049	423077		
682648																																																																				0	12110	5560		12548			42001	4869		0	157697	0	0	0	28360	443		59728	296	2282	8712	10408	6304	299	33990	23161	28828	30227	12075	770				0	82			2293	8261	23454	11079							0													0	56119				0		0	11		1923													4703			CONF	CONF									0	
683449																																																																				0	61319	885		77367			28940	1632		2636	223825	0	0	0	19117	2261		104423	865	2919	6814	5421	1062	1431	67201	33438	29808	40317	20881	12357				0	95			1930	5038	10444	3641							46													0	79474				3955		0	396		4506													3618			CONF	CONF									0	
683814																																																																				0	91	10012		0			12013	3878		8380	166068	0	896	0	69655	7957		19791	1850	1553	326	1027	22265	42524	30935	10638	22032	9262	13836	9580				0	273			5431	2368	10935	25335							110														0				69		0	25		5408													3411			CONF	CONF										
684455																																																																				0	84056	23259		4147			147254	13231		5233	1152851	0	0	0	281698	129		268301	64971	38055	52449	28249	87979	8231	359803	106291	192204	104771	77206	26954				0	204			18036	97168	253046	210467							0													0	553922				0		0	514		1274													13135			CONF	CONF									0	
685023																																																																				0	2039	991		91			5511	2108		342	74471	0	0	0	50732	706		912	4108	9110	25875	2265	4090	5150	4627	3937	7730	3073	3315	34				0	76			1970	0	3050	2231							0													0	50738				0		0	0		2011													2613			CONF	CONF									0	
685676																																																																				0	160664	109770		119859			140006	97393		4915	1529190	0	0	3672	155074	11787		188305	5597	15077	37002	48343	13154	35711	332343	120197	367506	393524	111583	46824				0	1851			43762	98475	182081	375545							0													0	924268				4028		6678	230		10248													10852			CONF	CONF									0	
686459																																																																				0	131979	1985	0	27689	22293	0	22293	4718		327	338503	0	0	0	61523	0	54976	182269	10692	21347	25926	629	817	2112	51230	99000	44245	10864	17766	46104	0	0	0	0	0	0		25699	1908	33708	23108	0	0				20	0														223654				20	0	0	0	0	2522	0	0	0	0	0	0	0	0	0	0	0	0	1044	0	0	CONF	CONF										
686570																																																																				0	0	0		0			6459	1210		0	71991	0	0	0	51440	0		7958	0	3	32	452	8124	42101	2828	5127	3225	5588	2812	205				0	0			4939	0	2158	0							0														44351				260		0	0		4900													885			CONF	CONF										
686758																																																																				0	6061	0		6519			4345	0		1790	22640	0	0	0	0	0		5360	0	0	0	0	0	0	7727	7937	2869	2048	1962	97				253	0			0	0	25	2995							0														3496				0		0	106		126													420			CONF	CONF										
687054																																																																				0	1337	10938		521			21912	0		0	105082	0	0	0	21936	397		24563	5629	1853	6687	7654	112	0	28641	5040	19835	19267	10361	0				0	0			1813	5311	15635	22245							0														47147				0		0	2		45													2990			CONF	CONF										
687830																																																																				0	26064	4582		17416			13891	31		1069	91249	0	254	0	15625	255		31883	747	2321	4797	7663	97	0	8247	20568	17667	28261	880	0				0	4			0	1247	6906	1696							0														14332				0		0	25		1522													662			CONF	CONF										
687951																																																																				0	107889	139406		146538			293923	55082		4259	1874357	0	170810	0	206074	19732		497416	49309	22770	45429	55052	17782	14485	336425	262569	486955	423574	129777	3726				2558	1362			29766	114966	277459	263427							0														929423				2452		0	2540		11496													27070			CONF	CONF										
688079	0			0	0	0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0													0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0		0	0	0	0	0	0		0	0	0		0	0	0	0	0	0							0	0	0	0	0			0	0	0	0						0	0													0						0	0			0	0	0	0	0	0				0				0		0	CONF	CONF									0	
688453																																																																				0	19263	0		14542			5899	0		176	56824	0	0	0	9629	0		14822	440	929	2905	4535	820	0	15968	3887	7473	10400	8725	484				106	0			0	0	0	4903							0														8377				0		0	11		1512													783			CONF	CONF										
688556																																																																				0	13398	821		2999			3716	958		161	60783	0	0	0	23748	1485		20263	2545	3670	6390	9863	659	621	7551	6712	7491	12585	1984	712				0	74			1741	830	6564	114							0														25630				0		0	1516		1131													1527			CONF	CONF										
689209																																																																				0	0	213139	0	0	31748	0	31748	97112		1549	1748188	0	0	0	495180	658	293865	55374	5269	17976	53365	78081	196956	140322	223303	48001	181547	439756	271859	71282	0	0	0	0	3	0	0	27084	138666	152380	581116	0	0				0	714														421985				0	345	0	345	0	4007	0	0	0	0	0	0	0	0	0	0	0	0	5201	0	22269	CONF	CONF										
689357																																																																				0	0	33344	0	0	116993	0	116993	8156		6567	610610	0	0	0	72661	2846	5872	121200	4166	7403	24717	30959	5416	0	101478	34605	138716	148784	92385	21351	0	0	0	5	135	0		1800	16779	167159	183898	0	0				0	0													0	327226				0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	CONF	CONF									0	
689759																																																																				0	0	0		0			14838	596		1662	108445	0	0	0	0	597		27845	0	0	0	0	0	0	14877	12968	31092	30534	14152	855				0	1			0	6512	60451	23748							0														0				0		0	0		34													6			CONF	CONF										
691042																																																																				0	159	0		4198			5452	0		0	17847	0	0	0	39	0		7316	0	7	14	12	0	0	947	6362	4265	3049	3169	0				0	0			0	0	0	7214							0													0	0				0		0	0		183													602			CONF	CONF									0	
691743																																																																				0	2727	0		8			1283	527		0	43578	0	0	0	25115	0		2002	1387	5948	14209	2469	698	336	1881	4441	6977	2468	2517	179				0	0			0	0	5360	5453							68														0				394		1000	0		432													1673			CONF	CONF										
691958																																																																				0	5192	61425		3617			163969	2059		6482	803656	0	0	0	39265	2353		719514	26584	8888	3699	0	0	94	632821	51221	29431	1272	60	0				0	0			25121	145379	184620	162380							0													0	303966				799		0	0		1519													275			CONF	CONF									0	
692450																																																																				0	55628	3600		23711			8637	0		0	169024	0	0	0	42592	1187		86849	4020	9305	11475	16206	1343	243	27232	46292	28609	18683	3181	2435				0	0			5457	954	1627	18124							0														85789				0		0	880		4826													1801			CONF	CONF										
692704																																																																				0	0	0		0			0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0	0	0							0														0				0		0	0		0													0			CONF	CONF										
692946																																																																				0	6769	9403	0	681	21686	0	21686	17905		0	281962	0	0	0	90725	1548	59977	52397	4834	7457	16800	14287	43490	3514	44012	42243	41201	41190	19918	1847	0	0	0	0	13	0		12670	14807	26495	74299	0	0				0	0														54720				3754	389	0	389	0	823	0	0	0	0	3019	735	0	0	0	0	0	0	3749	735	0	CONF	CONF										
693073																																																																				0	0	0		0			0	0		0	13939	0	0	0	12306	173		71	0	403	19	12	3571	8301	70	1	472	0	183	907				0	0			927	0	0	451							0														0				0		0	0		0													82			CONF	CONF										
693224																																																																				0	41542	2321504	1918	1534	5384856	0	5384856	1257079		208378	27967199	0	696085	435788	3740852	172443	1609386	4337691	276383	310071	589457	568085	795103	1172587	11051899	1663822	3740541	4070715	3013293	617416	0	0	0	0	47419	0		421601	1326812	4319847	7212035	0	696085				1974	9811													0	12157446				50085	346665	247451	348583	0	156843	0	0	16111	12138	19862	0	0	0	0	0	0	0	62335	0	12420	CONF	CONF				23988	157217	0	0	66246	0	
693345																																																																				11904	131902	485939	10424	118535	644847	0	644847	143538		91450	4423921	0	574	3538	557327	76573	159210	755809	26734	65421	171063	127538	78317	87270	1145278	302456	793112	959466	526337	113405	11904	0	0	6179	292	0		37713	231079	141192	1023378	0	574				737	1039														2251676				787	1993	0	12417	0	686891	0	0	0	0	0	50	0	0	0	0	0	0	22191	50	0	CONF	CONF										
693952																																																																				0	23696	14533		39617			20637	4942		8580	222697	0	1271	0	22527	2035		51199	186	752	6554	13198	65	1772	46304	23162	54274	58408	12859	2939				468	112			4191	19511	33443	17180							0													0	78272				200		6000	988		511													2455			CONF	CONF									0	
694146																																																																				0	3437	0		1293			4942	335		0	14526	0	0	0	3287	90		1881	0	0	507	938	224	1618	1691	859	2029	5726	663	271				0	0			0	0	537	0							0														0				0		0	103		320													182			CONF	CONF										
694771																																																																				0	189	0		374			868	0		0	3575	0	0	0	178	0		904	0	0	0	0	178	0	132	772	526	960	1007	0				0	0			0	134	826	489							0														0				0		0	5		235													277			CONF	CONF										
694847																																																																				0	13650	9738		2816			26560	14772		14148	261723	0	0	484	79454	1429		81576	6401	14553	25436	19992	5523	6975	60396	21180	45191	39286	11728	3537				0	0			6340	17663	41597	29313							50														125811				158		0	0		2927													1316			CONF	CONF										
694904		0	27857851	0	30669	10829279	0	1387281	0	1150568	60658407	0	424924	5675011	77838	5003071	19701902	5195084	15187199	7610888	4353548	317074	0	0	0	0	0	0	18970	0		676928	1081649	2581394	4592537	0	1674610													30456678	136989	38192	2889636	0	4360	20040	0	0	0	0	0	91634	1203573	65997	393227	743179	483660		0	27857851	0	30669	10829279	0		1387281	0	1150568	60658407	0	1674610		5675011	77838	3744830		69178	185418	365861	1697579	1547534	1558033							0	0	0	0	18970			676928	1081649	2581394	4592537						8008	80496													0						38192	2889636			4360	0	0	108941	0	0				0				91634		1948	CONF	CONF				1203573	65997	393227	743179	483660	0	
695349																																																																				0	66005	7182	0	24915	50266	0	50266	10847		1018	495670	1388	0	0	16670	1654	0	108765	1472	2796	6706	3475	1128	1022	30640	74359	181734	180819	6131	0	0	0	0	0	0	0		3515	28233	199157	84196	0	0				0	0														16130				0	15	0	15	0	2058	0	0	0	0	0	0	0	0	0	0	0	0	1327	0	288	CONF	CONF										
695947																																																																				0	99460	0		15135			11760	0		325	180553	0	0	0	24693	831		68430	1893	5975	13193	2392	77	784	27166	41892	59574	17456	6325	3302				0	3			2837	0	3754	9427							0														0				0		0	0		8023													4305			CONF	CONF										
696047																																																																				0	5490	56		428			134	3444		0	80126	109	0	0	49009	2143		7479	1577	1990	1401	4105	16761	22772	5454	4704	3324	4546	7778	4931				0	0			1981	2123	3630	3821							898														42312				0		0	162		2802													5012			CONF	CONF										
696168																																																																				0	0	87691		0			299	0		0	368736	0	0	0	30901	0		53790	9924	10736	8522	0	0	0	4693	28437	113929	89724	98928	353				0	0			0	0	1227	18409							0														21038				245		0	0		215172													15037			CONF	CONF										
696430																																																																				0	198	33174		7			28366	14946		75	499014	62	0	0	178866	6275		79969	8488	21263	60662	64446	15243	8715	58255	31467	95925	125744	8275	180				0	62			9496	17365	100858	107881							0													0	135256				675		0	81		1128													298			CONF	CONF									0	
696645																																																																				0	6949	479		1775			26074	9996		0	128701	0	0	0	68440	3200	349	25791	2049	4894	455	5589	7902	47550	16770	8876	12724	15122	1418	4871				0	14			2949	2490	728	248						22	0														0				1498		0	2262	0	2977	0	0	0	539	0			21	0		0	0	120	916	0	CONF	CONF										
697035																																																																				0	22326	22		6536			8212	590		0	76385	0	0	0	15427	683	1026	20720	838	852	5692	7603	442	0	9842	17808	15991	13106	2695	1443				0	7		0	2555	1561	10463	3958						0	0														0				0		0	0	0	1114	0	0	0	0	0			0	0	0	0	0	2931	0	0	CONF	CONF										
697147																																																																				0	12298	32272		2521			11200	20071		6129	295936	0	0	0	126462	1112		20491	3057	10583	12915	27297	23270	47959	39610	17018	37161	65246	5524	4634				0	14			3260	4215	19613	49178							141														64345				179		0	4104		3247													240			CONF	CONF										
697156																																																																				0	151621	2300		81704			118005	4901		3031	615883	0	0	187	69284	7397		195620	4332	14070	24371	5066	14328	6857	131079	113257	164494	70478	27706	36607				0	236			4068	28229	102338	33467							0														248816				6715		0	0		3393													5909			CONF	CONF										
697231																																																																				0	468	15830		0			7060	28057		0	250533	0	0	0	73230	2904		77622	36949	24197	3138	5895	76	2975	108895	19924	16147	23087	5782	3464				1382	1358			17316	39550	33888	29378							0													0	51827				0		0	8		0													104			CONF	CONF									0	
697763																																																																				0	10983	6228	0	2590	74454	0	74454	6253		25873	696204	0	0	377	6601	0	5690	58491	247	5019	438	40	668	189	45140	76178	207260	215875	143985	0	0	0	0	0	7284	0		0	0	111481	343274	0	0				0	0														0				0	5503	0	5503	0	93940	0	0	0	0	0	0	0	0	0	0	0	0	1740	0	246	CONF	CONF										
697950																																																																				0	377	260		118			5149	0		191	40933	0	0	0	22445	479		8078	0	488	797	2939	14125	4096	4379	3896	2261	1681	3901	2369				0	0			1326	2430	4118	1111							0													0	37364				0		1750	0		563													616			CONF	CONF									0	
698144																																																																				0	43180	38325		2349			106367	401		8408	973303	863	0	44	264462	37501		95295	23361	43475	26645	60677	23986	85108	192226	85076	67199	71263	181419	108202				0	984			10865	26280	119594	65332							252														137220				0		30978	6023		9670													203447			CONF	CONF										
698546																																																																				0	21060	2008		3310			15917	1311		0	105539	0	0	0	37197	2133	328	23211	743	2800	16177	11819	5137	355	8245	12951	23044	14631	5826	3579				0	0			2178	1734	12042	1485						162	0														38617				162		0	79	0	2094	0	0	0	0	0			0	0		0	0	2991	0	0	CONF	CONF										
698649																																																																				12166	94253	22588		38405			31195	2146		422	380371	0	0	0	45050	3038		68312	3049	3835	15931	11146	6653	4436	34821	51862	106705	106402	30249	5163				0	0			3157	25468	36265	50823							0														127552				0		0	1517		3163													10715			CONF	CONF										
699105																																																																				0	0	134531		0			87070	68986		0	1205429	0	0	0	464860	9266		93154	5667	16252	27746	41536	46341	326938	219130	14279	73619	138721	186130	100939				0	122			56593	91161	90739	179950							0														479179				0		0	0		0													22151			CONF	CONF										
699253																																																																				0	17818	0		28279			7523	0		0	72104	0	0	0	8708	0		34186	13	604	2264	5051	776	0	13024	27213	21626	311	474	744				0	0			731	0	6182	0							0													0	29240				107		0	49		1528													1286			CONF	CONF									0	
700140																																																																				0	2319	0		4575			4705	0		0	22673	0	0	0	1459	0		7404	0	9	348	471	324	0	2017	5392	5590	6611	527	96				0	0			0	0	2951	3467							0														6564				0		0	0		2079													1118			CONF	CONF										
700252																																																																				0	3411	644		2839			7003	0		1119	36754	0	0	0	8954	0		5546	160	75	290	182	2276	5972	8984	2753	5618	3182	4153	3110				298	0			2000	0	6103	992							0														36753				0		0	8		725													2658			CONF	CONF										
700430																																																																				0	2716	2512		489			54055	2627		465	166938	1	0	0	28052	643	100	24867	916	2841	4336	10861	8951	44	46242	8083	19141	55907	9411	57				0	29			2036	7181	20423	33392						0	0														58436				0		0	59	0	9256	0	0	0	0	0			0	0		0	0	3004	0	0	CONF	CONF										
700458																																																																				0	62827	2015		77269			14410	0		1638	178503	0	3698	0	5819	0		51604	347	1513	1084	2348	325	202	101814	10504	22008	24515	11279	396				0	22			250	0	5035	2411							0														35761				0		0	18		1318													1773			CONF	CONF										
701062																																																																				0	0	360236	0	271	544812	9035	553847	582380		0	5322885	0	0	11724	1799894	9607	309135	377282	17186	38950	41964	84698	206698	1399879	1402020	207899	616738	577754	603503	111072	0	0	0	0	38179	17368		28275	176093	370498	973026	0	0				0	10558													0	2900890				989	30944	5748	30944	0	271394	0	0	0	0	0	989	0	0	0	0	0	0	122493	989	12848	CONF	CONF									0	
701222																																																																				0	166446	27769		40794			52041	25760		7906	947618	0	0	0	320772	10944		48504	11272	17716	41449	24695	55989	167557	111294	63504	143224	170311	108246	27383				2139	76			20525	23245	110653	117345							767														715216				0		0	0		12922													8281			CONF	CONF										
701839																																																																				0	3427	8541		1669			100633	46490		18106	852523	0	0	18389	174450	7062		60180	2647	8769	3928	5017	16302	137730	112536	24533	106207	132426	273181	26069				0	10916			7619	39304	202529	139990							0														265593				4387		0	0		49136													42651			CONF	CONF										
701857																																																																				0	6864	0		7496			6342	0		8	29691	0	0	0	3829	0		6823	108	245	902	1544	559	470	3565	9669	3130	7386	1866	245				0	0			0	0	226	1753							0														0				0		0	171		1515													1487			CONF	CONF										
702117																																																																				0	60022	1432213	0	50762	1447159	0	1447159	430884		30546	11547440	0	0	67776	2706883	15398	359091	3361972	95955	278844	565874	517515	1182890	48329	2931264	1380525	2678706	1222817	586805	13	0	0	0	0	25865	637		38667	430896	992777	1690501	0	0				972	7272														5478756				972	112190	3565	112190	0	1311341	0	0	0	0	0	0	0	0	0	0	0	0	767771	0	1617	CONF	CONF				0	3477	0	0	88		
702612																																																																				0	30256	37202		8140			76166	20479		1222	799238	2288	0	0	299480	17920		167997	17925	34296	64054	92644	22726	66519	102778	106040	127764	89798	56039	12327				0	360			18150	18426	100528	147276							210														299480				767		0	255		13535													12131			CONF	CONF										
702836																																																																				0	5495	15653		673			10031	6082		0	167620	0	0	0	53840	1825		79549	6596	10470	14113	21678	893	90	27554	36126	31147	18458	383	0				0	0			9168	14303	20349	24808							0													0	52836				496		0	0		874													4519			CONF	CONF									0	
702911																																																																				0	71036	26739		11821			42814	16537		5759	437779	0	0	0	135092	9375		23552	5363	24456	45600	33411	10827	15435	31230	46074	68409	76151	56166	24112				655	0			6386	14404	56300	31992							0														141478				0		0	51		5588													3230			CONF	CONF										
703039																																																																				0	35983	0		37510			9853	0		0	149687	0	0	0	7888	0		115402	54	5438	1954	442	0	0	29332	80578	4719	21158	162	5227				0	0			0	12911	42572	2806							0														149687				0		0	77		37													50			CONF	CONF										
703552																																																																				0	43478	50019		382			295906	0		20243	1621068	6099	429	0	209790	2281		209055	4595	22755	12427	10119	26721	133174	272313	132177	280570	248411	309845	174061				0	0			16011	110468	406203	435046							0														971237				0		35625	279		481													526			CONF	CONF										
703767																																																																				0	143282	180292	0	26085	172364	0	172364	42368		0	2551058	0	2315	2761	106824	6442	36918	231974	13131	7999	14485	8188	7712	52908	406277	276072	412217	703692	478363	147016	0	0	0	0	508	0		3799	84171	391732	967638	134	2181				0	0														1299716				0	2684	0	2684	0	94223	0	0	0	0	0	0	0	0	0	0	0	0	326331	0	5466	CONF	CONF										
705378																																																																				0	20912	0		11394			2742	0		0	125220	419	145	0	40914	1912		48617	1037	3987	6742	5019	9420	14639	15906	27774	12152	11396	9844	7655				0	0			3556	3930	20476	18477							0														95104				908		0	0		345													836			CONF	CONF										
705556																																																																				0	6424	1820		5779			20277	9412		2093	194478	0	0	0	76132	8430		40344	1677	4463	14952	6382	8202	40456	22298	11906	31620	33211	8611	10700				0	0			11560	11906	24043	7805							0													0	0				0		0	223		4257													4317			CONF	CONF									0	
706030																																																																				0	65	3706		0			15631	5798		0	194713	316	0	0	60738	1641		40717	5284	9868	31684	12162	1740	0	38381	18461	38976	27602	9909	0				0	0			8951	11100	53330	32821							0													0	35646				0		0	69		411													768			CONF	CONF									0	
706058																																																																				0	1788	4876		112			9464	4715		149	98479	21	0	0	38476	2138		12239	642	2692	12713	17452	199	4750	11686	7026	9543	22145	6330	3218				0	58			1843	4004	6745	21395							0														38612				0		0	24		1090													1623			CONF	CONF										
706236																																																																				0	121	5596		0			11434	1698		0	118692	0	0	0	34333	1726		11754	145	973	6236	8234	5543	12362	21978	3374	18210	20518	10968	7857				0	41			3290	4068	12372	41623							944														2392				0		0	0		284													2106			CONF	CONF										
706254																																																																				0	47351	2013		23454			27897	0		3790	283053	0	0	0	85384	4729		60808	7077	22108	46278	3763	1229	4369	31506	81213	37824	14387	14563	17732				0	0			9832	18569	14351	28190							559														110641				0		0	168		8454													8871			CONF	CONF										
706450																																																																				0	373	828		110			3866	951		131	16160	0	115	913	3719	476		3692	160	259	807	1965	528	0	2948	1906	1375	4105	2106	0				0	13			41	0	4010	1319							0														3115				0		0	1		169													38			CONF	CONF										
706656																																																																				0	20418	2510		14585			8357	999		1262	109716	0	232	0	36347	1565		31887	2646	10530	8560	12344	1721	546	12452	24200	13937	11445	6493	4842				0	14			1687	544	7710	8301							0														53875				0		0	0		2321													2864			CONF	CONF										
707354																																																																				0	229578	144556	0	30508	281347	0	281347	87736		5037	3417071	0	177608	0	840830	29568	631513	693532	79425	158661	344234	58779	99197	93960	620470	450225	853736	246990	271066	105033	0	0	0	0	121	0		167114	281299	414906	655949	0	177608				1270	2493														764308				5621	3044	0	3044	0	45780	0	156	0	4038	0	47	0	110	69	0	41	0	22090	47	0	CONF	CONF										
