"IDRSSD"	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG422	RCONG423	RCONG427	RCONG428	RCONG432	RCONG433	RCONG437	RCONG453	RCONG457	RCONG458	RCONG462	RCONHT72	RCONJ455	RCONJ456	RCONJ457	RCONJ459	RCONPV10	RCONPV11	RCONPV12	RCONPV13	RCONPV14	RCONPV15	RCONPV16	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
	CR DRIVTS:NTNL AMTS-TOT RETRN SWAPS-	CR DRIVTS:NTNL AMTS-TOT RETRN SWAPS-	CRD DERIVTS:NOTL AMTS-CRD OPTIONS-GU	CRD DERIVTS:NOTL AMTS-CRDIT OPTIONS-	CRD DERIVTS:NOTL AMTS-OT CR DERIVTS-	CRD DERIVTS:NOTL AMTS-OT CR DERIVTS-	STNDBY LTRS OF CRD ISSD BY FHLB BK B	1-4  FAM RES CNSTRCTN LN COMMITMNTS	CMRL RE OTHR CNSTRCTN LN & LND DEV L	NTL AMT REG CAP CVRD MRR SL PRTC	NTL AMT REG CAP CVRD MRR PURC PRTC	NTL AMT REG CAP OTHR SL PRTC	NTL AMT REG CAP OTHR PRTC REG CAP	NTL REG CAP OTHR PRTC NOT REG CAP	NTL SL CR PRTC INV MAT LE 1 YR.	NTL SL CR PRTC INV MAT 1T5 YR	NTL SL CR PRTC INV MAT GT 5 YR	NTL SL CR PRTC SUBINV MAT LE 1 YR.	NTL SL CR PRTC SUBINV MAT 1T5 YR	NTL SL CR PRTC SUBINV MAT GT 5 YR	NTL PURC CR PRTC INV MAT LE 1 YR.	NTL PURC CR PRTC INV MAT 1T5 YR	NTL PURC CR PRTC INV MAT GT 5 YR	NTL PURC CR PRTC SUBINV MAT LE 1 YR.	NTL PURC CR PRTC SUBINV MAT 1T5 YR	NTL PURC CR PRTC SUBINV MAT GT 5 YR	OTC DRVT CR EXP BK & SCTY FIRM	OTC DRVT CR EXP CORP OTHR CNTRPRTY	OTC FV CSH USD BK & SCTY FIRM	OTC FV CSH USD CORP OTHR CNTRPRTY	OTC FV CSH OTHR CUR BK & SCTY FIRM	OTC FV CSH OTHR CUR CORP OTHR CNTRPR	OTC FV US TREAS SCTY BK & SCTY FIRM	OTC FV US TREAS SCTY CORP OTHR CNTRP	OTC FV OTHR CLTRL BK & SCTY FIRM	OTC FV OTHR CLTRL CORP OTHR CNTRPRTY	OTC FV TOTAL FV CLTRL BK & SCTY FIRM	OTC FV TOTAL FV CLTRL CORP OTHR CNTR	Unused commitments, Revolving, open 	UNUSED CNSMR CR CARD LINE	OTHR UNUSED CNSMR CR CARD LINE	OTHR UNUSED CMTMT CMRL IND LN	OTHR UNUSED CMTMT ALL OTHR	Loans to depository financial instit	Loans to nondepository financial ins	Loans to mortgage credit intermediar	Loans to business credit intermediar	Loans to private equity fund	Loans to consumer credit intermediar	Other loans to nondepository financi	1ST CP OF OT OFF BALANCE SHEET LIABI	2ND CP OF OT OFF BALANCE SHEET LIABI	3RD CP OF OT OFF BALANCE SHEET LIABI	1ST ITMZD&DESCRPTN LINE CPNT OF 5591	2ND ITMZD&DESCRPTN LINE CPNT OF 5591	3RD ITMZD&DESCRPTN LINE CPNT OF 5591	4TH ITMZD&DESCRPTN LINE CPNT OF 5591	
988144								1100	1417																																	1673	9755	0	0													
988153	0	0	0	0	0	0	0	1391	16042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																51281	80344	0	0													
988256								0	0																																	9	819	0	0													
988452								7579	18627																																	1574	1245	0	0													
989141								629	31																																	1748	5385	0	0													
989347								4749	8339																																	7299	56361	0	0													
989730								16581	2242																																	1147	3589	0	0													
989851								0	0																																	1816	1388	0	0							1						
990053								2175	3291																																	0	1192	0	0													
990352								4266	20922																																	29291	91439	0	0													
990642								2309	2111																																	8833	19868	0	0													
991078								1217	0																																	348	717	0	0													
991135								0	1390																																	4111	356	0	0													
991340	0	0	0	0	0	0	0	50899	124605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																909840	52416	0	0													
991555								323	0																																	596	16344	0	0													
991621	0	0	0	0	0	0	0	6448	5615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2576	16035	0	0													
991854								0	111																																	439	578	0	1													
992851								58	0																																	39005	137	0	0													
993250								3485	132																																	18182	63297	0	0													
994435								2499	103902																																	66949	42723	0	0													
994770								0	117																																	0	0	0	0													
995076	0	0	0	0	0	0	0	78576	230066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																161779	275565	0	0													
995272								0	0																																	0	4826	0	0													
995517								19930	0																																	19457	12713	0	0													
995571	0	0	0	0	0	0	0	2734	3181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3219	98	0	0													
995674								3162	12514																																	0	0	0	0													
995955								0	0																																	189	1823	0	0													
996260	0	0	0	0	0	0	221000	0	45270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																284475	400	0	0													
997155								294	0																																	846	1052	0	0													
997557								0	2656																																	30	5772	0	0													
997847	0	0	0	0	0	0	0	2837	51167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																40785	3757	0	0													
998358								165	0																																	1106	5814	0	0													
998648								3048	1932																																	5568	202	500	0													
998657								0	9170																																	2383	1710	0	0													
998844								6965	25889																																	52857	176871	0	0													
999935	0	0	0	0	0	0	65000	73697	19241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																22045	7475	0	0													
1000052								7754	1624																																	17420	60950	0	0													
1000276								1605	14298																																	20847	0	1649	16239													
1000641								2880	5139																																	42447	49883	0	0													
1000856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																203	0	0	0													
1000959	0	0	0	0	0	0	0	662	1838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6770	12735	0	0													
1001059								7116	31644																																	70770	30116	0	0													
1001152	0	0	0	0	0	0	0	468782	1765114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																278346	108682	1499	0													
1001639	0	0	0	0	0	0	142	1884	187901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																144182	0	0	0													
1001648	0	0	0	0	0	0	410384	42410	80659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																638915	49373	0	0													
1001853	0	0	0	0	0	0	14050	10085	14010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																9769	5337	0	0								2					
1002373								2932	25641																																	6062	13780	0	0													
1002458								17	1502																																	328	1704	0	0													
1002878	0	0	0	0	114536	109642	386237	29976	217711	0	0	114536	109642	0	0	0	0	17365	34553	62618	0	0	0	0	95946	13696	1107	11100	7135	0	0	0	0	0	0	0	7135	0				1090886	143452	0	30000	0	30000	0	0	0								
1002953								0	0																																	730	1009	0	0													
1003455								1896	540																																	12998	38528	0	0													
1003558	0	0	0	0	0	0	0	8608	1444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																16209	0	0	0													
1003839								15634	19233																																	19824	0	0	0													
1003950								0	5989																																	44	235	0	0													
1004256								0	0																																	581	5208	0	0													
1004470								19014	17792																																	16845	107964	0	0													
1005075								0	24																																	0	1164	0	0													
1005552								2819	6200																																	2773	1199	0	0													
1005655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3931	7403	0	0													
1005851								1866	3888																																	15872	0	0	0													
1006148								3539	35389																																	30079	57499	0	0													
1006157								1286	4351																																	2121	259	0	0													
1006513								3968	9165																																	9020	4696	0	0													
1006559								1600	1822																																	1991	166	0	0													
1006652	0	0	0	0	0	0	0	177	787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1381	22996	0	0													
1007015	0	0	0	0	0	0	111500	19982	559619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																149703	13943	0	3000													
1007051								727	395																																	3289	6933	0	0													
1007417								1336	8063																																	40941	13945	0	0													
1007734	0	0	0	0	0	0	15500	10427	24840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																43321	734	0	0													
1007752								0	9891																																	16734	26840	0	0													
1007819								21229	127547																																	365005	14134	0	0													
1007873								0	2355																																	0	4249	0	0													
1007930								0	0																																	0	16921	0	0													
1007958								0	0																																	1549	7304	0	0													
1008076								2395	6884																																	2719	2261	0	0													
1008151								1007	74																																	1029	8556	0	0													
1008209								4868	0																																	1294	8078	0	0													
1008553								0	0																																	414	22949	0	0													
1008674								29470	33667																																	16144	30109	0	0													
1008955								248	984																																	1619	4286	0	0													
1009242								13742	13060																																	22617	126646	0	0													
1009354	0	0	0	0	0	0	0	122866	198941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																123644	24854	0	0													
1009756								0	0																																	7876	57307	0	0													
1009840								0	0																																	2688	141	0	0													
1010015								2009	531																																	21810	239	0	0													
1010574								7115	7780																																	13769	328	0	0													
1011432								2114	10402																																	4844	2736	0	0													
1011526	0	0	0	0	0	0	0	8642	76494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																211467	90022	0	0													
1011638								31051	76485																																	52893	15163	0	0													
1011656								0	0																																	57	0	0	342													
1011955								1072	448																																	38613	117547	0	0													
1012251								1802	189																																	1189	2801	0	0													
1012457								0	6																																	983	7500	0	0													
1013070	0	0	0	0	1605	0	5000	87427	52772	0	0	1605	0	0	0	0	1605	0	0	0	0	0	0	0	0	0																20228	4107	0	0						FHLB MPF Credit enhancement obligation							
1013650								0	0																																	937	17406	0	0													
1013744								22445	23675																																	166360	45873	0	0													
1014059								248	777																																	361	596	0	0													
1014125								22731	31262																																	54052	9393	0	4141													
1014246								825	148																																	1623	5496	0	0						FHLB LETTERS OF CREDIT FOR PUBLIC FUNDS PLEDGING							
1014255								0	0																																	4691	0	0	0													
1014376								5328	3013																																	718	2512	0	0													
1014451								0	0																																	1941	11443	0	0													
1014554								160	398																																	2003	19333	0	0													
1014657	0	0	0	0	0	0	0	3092	22665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4468	13282	0	0													
1014853								4847	5271																																	7337	31142	0	426													
1015252	0	0	0	0	0	0	0	2065	6089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																43949	1618	0	2201													
1015270								7821	3942																																	4680	2981	0	0													
1015458								0	0																																	3310	6544	0	0													
1015560	0	0	0	0	0	0	0	0	17534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																68105	8785	0	0													
1015841								2329	4106																																	1802	12675	0	0													
1015850								10923	16262																																	16791	7060	0	0													
1016174								9990	94																																	0	538	0	0													
1016231	0	0	0	0	0	0	0	25084	49455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																80456	15018	0	0													
1016259								8987	41472																																	69337	44880	0	0													
1016558								621	0																																	871	4547	0	0													
1016718								819	170																																	70	2050	0	0													
1016848	0	0	0	0	0	0	0	1358	513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2050	9421	0	0													
1016857								75026	127929																																	71319	2187	0	4700													
1017425								3893	29633																																	69400	8637	0	0													
1017564								1	306																																	1831	864	0	0													
1017854								0	0																																	715	5455	0	0													
1017939	0	0	0	0	87990	39733	0	388315	1324124	0	0	87990	0	39733	0	0	0	9554	40033	38403	0	0	0	8289	25882	5562	13500	6886	6275	0	0	0	0	0	0	0	6275	0				1190318	234959	0	19947	2577	4150	0	11741	1479								
1017957								1152	928																																	14701	14436	0	0													
1018927								158630	83199																																	75335	33241	0	51319													
1157415								0	25497																																	0	8	0	0													
1160509								1452	1329																																	6907	4265	0	0													
1162017								80644	99491																																	83841	16044	0	0													
1163283								439	902																																	345	372	0	0													
1169650								0	56799																																	3996	400	0	0													
1176881	0	0	0	0	0	0	0	0	43344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0	0													
1176920								1415	12																																	234	2404	0	0													
1187001	0	0	0	0	0	0	199315	114004	443766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																386148	323024	0	0													
1187551								0	8101																																	1672	173	0	11520													
1188772	0	0	0	0	0	0	0	32131	4305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6666	17171	0	0													
1188987	0	0	0	0	0	0	0	2376	9745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5920	8249	0	0													
1190476	0	0	0	0	30065	31384	0	80101	712165	0	0	30065	31384	0	0	7500	22565	0	0	0	0	31384	0	0	0	0	7959	1869	0	0	0	0	0	0	0	0	0	0				1634998	80983	0	359491	25197	194177	106751	18776	14590								
1191352								217	4511																																	2535	625	0	0													
1216022																																																										
1218446								1195	17959																																	1902	8010	0	14123						0	0	0	0	0	0	0	
1222519								10461	28362																																	23732	22087	0	1000													
1222948	0	0	0	0	0	0	0	4658	11441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																24370	25516	0	0													
1225752								2665	4458																																	22583	895	0	0													
1225761																																																										
1225798								0	0																																	0	768	0	0													
1228034								7446	41080																																	5871	7669	0	0													
1293078								1340	709																																	2066	1554	0	0													
1369870								0	0																																	0	0	0	0													
1386251	0	0	0	0	0	0	0	137470	334955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				848300	325790	0	18648	0	0	0	0	18648								
1387203								2540	0																																	1583	1306	0	0													
1387605								25908	102574																																	220130	136510	0	0						FHLB MPF Credit Enhancement			Commitments to Sell Loans				
1391778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	7443	0	0													
1394621								23388	28352																																	10265	39220	0	0													
1394676																																																										
1396764								0	0																																	590	457	0	0													
1397471								16485	1783																																	5099	680	0	0													
1402384								7256	4660																																	2570	39	0	0													
1404481								5766	8926																																	6171	8632	0	0													
1404883								0	0																																	29902	0	0	0													
1414819	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0	0													
1418255								3071	6495																																	3273	1564	0	0													
1435092								385	4987																																	0	4832	0	0													
1436204	0	0	0	0	0	0	0	9383	45574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																151841	26669	0	5613													
1443266																																																										
1444021																																																										
1445943	0	0	0	0	0	0	0	16507	93916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																27562	20006	0	0													
1447639								177160	207517																																	217181	37224	0	93214													
1456501																																																										
1458608	0	0	0	0	0	0	21000	68454	89690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																147637	17367	0	0													
1459717	0	0	0	0	0	0	31000	63621	47846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																17776	569	0	0													
1459735								8061	14039																																	5604	16444	0	0													
1459799								12586	20199																																	4888	17770	0	0													
1462986								0	0																																	0	2028	0	0													
1469677								6548	65904																																	46416	156907	2398	0													
1470150	0	0	0	0	0	0	0	2344	3852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8710	10079	0	0													
1474309								302	0																																	4913	0	0	0													
1479470								779	18846																																	20543	32425	0	0													
1481745								19313	25542																																	28496	8769	0	0													
1492817	0	0	0	0	0	0	0	1277	1201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5844	8325	0	0													
1493319								0	6																																	1823	0	0	0													
1494482								1960	353																																	3534	3267	0	0													
1494914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	170778	0	0													
1629903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0	0													
1718188																																																										
1718469	0	0	0	0	0	0	0	112904	85109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	102815	8250													
1820979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0	0													
1836701								4482	20333																																	21698	8354	0	0													
1842065	0	0	0	0	0	0	0	372303	3858346	0	0	0	0	346611	0	0	0	0	0	0	0	0	0	0	126427	220184	6111	53028	4570	50402	0	0	348658	0	0	0	353228	50402				8948809	2355123	52393	8264630	0	2115585	4827835	216267	1104943								
1863097	0	0	0	0	0	0	0	2225	44353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																51755	44071	0	0													
1864197	0	0	0	0	0	0	0	0	37504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																80478	54010	0	0													
1872941								2677	18692																																	33020	30640	0	0													
1879016								5547	12389																																	4508	1770	0	0													
1883321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0	0													
1885932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7837	3815	0	14110													
1890525								89281	218243																																	35375	24418	0	0													
1892154								3532	13721																																	9075	3559	0	0													
1893049																																																										
1917301																																																										
1918344	0	0	0	0	0	0	683615	74224	215396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																864858	11390	0	0													
1929247	0	0	0	0	0	0	2278	878072	3040486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191332	0	0	0	0	0	0	0	0	0	0				4053825	1730183	0	1447338	126786	37474	986480	81972	214627								
1940747								0	0																																	3582	7117	0	0													
1945247								0	806																																	1000	1	0	0													
2002222								9453	3712																																	13700	9746	0	0													
2006024								1683	31826																																	9945	86	0	0													
2007991								5194	2781																																	7082	2927	0	0													
2009605	0	0	0	0	0	0	0	10006	43523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																55647	111833	0	0													
2010722								4331	2781																																	25038	312	0	0													
2044811	0	0	0	0	0	0	0	9623	106215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																486902	23704	0	110702													
2044820								0	2719																																	3987	395	0	0													
2051127								3369	4988																																	44471	3078	0	0													
2059990								5820	2450																																	4241	2621	2400	0													
2068107								38763	70472																																	74631	2926	0	0													
2119773	0	0	0	0	0	0	0	19954	201719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																516821	36028	0	713971													
2121196	0	0	0	0	0	0	0	0	12870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	0	0	0	0	0	0	0	0	0	0	0				0	193250	0	83250	7000	0	0	0	76250								
2122997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0	0													
2123930								1387	1028																																	3016	747	0	0													
2132941								5934	222903																																	356301	91907	0	0													
2140348								8577	86283																																	32940	27019	0	10000													
2142155	0	0	0	0	0	0	65080	28430	122850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																137274	47174	0	83573													
2163477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0	0													
2182786																																																			Forward starting repurchase agreements							
2193616																																																										
2209553	0	0	0	0	0	0	0	61568	123386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																474073	11168	0	88009													
2218443								746	2772																																	2057	15223	0	0													
2232757								4754	3288																																	5322	9771	0	0													
2233875								0	0																																	3347	13845	0	0													
2236821								0	4419																																	81122	670	0	0													
2239288	0	0	0	0	0	0	0	18839	326022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1240085	104797	0	585308													
2262718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0	0													
2265456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0	0													
2297998								20637	41560																																	30919	146	0	0													
2298995	0	0	0	0	0	0	0	5128	113740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																355024	23190	0	134022													
2304636	0	0	0	0	0	0	0	4889	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																19685	1069	0	0													
2305969								5160	7420																																	3569	0	0	0													
2316714								16740	25727																																	13126	654	0	43943													
2317672								0	2809																																	602	294	0	0													
2325882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0	0													
2328137	0	0	0	0	0	0	0	36019	87537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																47306	13476	0	0													
2328285								0	0																																	0	0	0	0													
2329200	0	0	0	0	0	0	0	1288	7932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4436	8145	0	0													
2332910								25494	33854																																	26366	1	0	0													
2333140								0	900																																	7457	0	0	0													
2337335								0	0																																	0	0	0	0													
2339599								8181	21099																																	47993	2269	0	0													
2339795	0	0	0	0	0	0	0	11033	63742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																228301	4538	0	90082													
2343167								835	14780																																	12795	16159	0	0													
2344753								61099	145044																																	132738	52065	6000	0													
2353595								4321	34739																																	96885	11641	0	0													
2354985	0	0	0	0	194699	12575	1757353	0	339109	0	0	194699	12575	0	1418	177727	15554	0	0	0	12575	0	0	0	0	0	2650	0	5701	0	0	0	0	0	0	0	5701	0				1506820	240905	0	3367499	1426571	774979	742251	0	423697								
2356091								5059	14377																																	17788	11288	0	0						Excess Deposit Insurance Bond							
2358769								423	30084																																	128507	19012	0	0						SBIC Commitments							
2362458																																																										
2371816								41	13200																																	22495	0	0	0													
2390929	0	0	0	0	0	0	0	26327	128276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																358741	61206	0	0													
2391588								21478	10338																																	24776	769	0	0													
2396592								9254	11264																																	7855	3124	0	0													
2396604								9177	8544																																	9034	3061	0	0													
2398701								0	0																																	39184	0	0	9346						3555	3556	3557	5592	5593	5594	5595	
2451240	0	0	0	0	0	0	0	0	5764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8942	0	0	5250													
2465881								4986	25749																																	50323	72904	0	0													
2467670								8692	2955																																	0	50	0	0													
2471239	0	0	0	0	0	0	0	15265	34086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																497182	0	0	0													
2482824								35402	57507																																	115152	56779	0	0													
2489805																																																										
2490285								0	300																																	121	4639	0	0													
2497181								45901	61116																																	136575	46316	0	297													
2502825								0	0																																	0	0	0	0													
2505424								7280	21472																																	7904	6042	0	0													
2505451								12835	11264																																	11430	2467	0	0													
2505460								1162	2150																																	4702	20846	0	0													
2508751	0	0	0	0	0	0	0	23284	91517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																257270	3423	0	103067													
2515320								447	21360																																	64063	2065	0	2670													
2529176								1771	302																																	4099	6621	0	0													
2531562								0	2																																	3264	1109	0	0													
2531991																																																										
2533043								2000	3008																																	2133	1049	0	0													
2536633								8454	1040																																	6420	7715	0	0													
2539960								2933	11668																																	45446	101926	0	0													
2562137								306	3356																																	918	20539	0	0													
2562164	0	0	0	0	0	0	0	42321	82709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																626742	68874	0	5000													
2567123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0	0													
2568063								0	3962																																	14409	11098	0	5000													
2576134								0	10786																																	322751	394603	0	0													
2580243	0	0	0	0	8749	2006	0	3834	68489	0	0	8749	2006	0	0	0	0	0	5254	3495	0	0	0	0	2006	0																56809	627	0	0													
2594240								424	21842																																	116128	34299	0	0													
2594419	0	0	0	0	0	0	0	1460	7668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																12854	2997	0	0													
2596646								92620	114499																																	146064	56569	0	0													
2597223								0	0																																	0	0	0	0													
2597232								0	0																																	0	0	0	0													
2598396	0	0	0	0	0	0	0	1895	2635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3588	4314	0	0													
2600039								0	0																																	0	0	0	0													
2602828								1954	1215																																	3769	190	0	0													
2605566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	374873	0	0													
2607412								526	5092																																	19	199	0	0													
2608754	0	0	0	0	0	2027	0	80904	302422	0	0	0	2027	0	0	0	0	0	0	0	0	0	0	0	2027	0																1181142	183588	0	0						0	0	0	0	0	0	0	
2610784								0	53																																	5672	3169	0	0													
2614344								21379	8161																																	3352	285	0	0													
2615190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	197945	0	0													
2615220								842	3230																																	13900	16475	0	0													
2618780	0	0	0	0	457663	684774	422531	192086	1391103	0	0	457663	684774	0	79481	378182	0	0	0	0	98503	586271	0	0	0	0	9980	18805	9601	5515	0	0	0	0	0	0	9601	5515				5501939	1676245	0	2156612	324415	268068	1099850	0	464279								
2619714								5202	24542																																	19417	22716	0	0													
2621285								3992	8614																																	3674	447	0	0													
2621940								20	4992																																	3685	64	0	0													
2624400	0	0	0	0	0	0	46514	10924	38090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																165932	31200	0	46745													
2625724								0	55084																																	10381	2435	0	0													
2631172	0	0	0	0	0	0	0	1900	14200	0	0	4934	0	0	0	0	0	0	4934	0	0	0	0	0	0	0																30947	9395	0	1639													
2631846	0	0	0	0	0	0	0	11806	30466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																56891	2249	3150	0													
2634191	0	0	0	0	0	0	0	484346	1280617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3147	0	0	0	0	0	0	0	0	0	0	0				1162905	556429	0	32561	24291	0	0	0	8270								
2634351	0	0	0	0	0	0	0	14291	119314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																382949	86494	0	22985													
2641827								0	0																																	0	0	0	0													
2643595								10987	421																																	0	0	0	0													
2649177								0	0																																	798766	1364	0	0													
2651899								0	0																																	0	0	0	0													
2652092	0	0	0	0	0	0	0	28634	322054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34639	0	0	0	0	0	0	0	0	0	0	0				780747	70803	0	34119	34119	0	0	0	0								
2654911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0	0													
2661861	0	0	0	0	0	0	0	2345	8823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																18761	5979	0	0													
2666400								14867	3710																																	67122	49343	0	0													
2667920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0	0													
2667939								1984	21108																																	26675	32643	0	0													
2667957	0	0	0	0	0	0	109900	2804	17119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																71678	35951	0	0													
2668598								5963	14106																																	22221	339	0	0													
2686211								83	30328																																	4997	1319	0	0													
2687133	0	0	0	0	0	0	0	22	15786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8380	562	0	0													
2687487								0	0																																	0	0	0	0													
2693264	0	0	0	0	0	0	0	9274	129464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																405730	33186	0	105926													
2694681								468	160178																																	40002	327	0	0													
2696180								304	0																																	6772	674	0	0													
2697963	0	0	0	0	0	0	0	0	29506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																13267	0	0	0													
