"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
783910																																							2340	6234	45050	0	6667	12779	0	12896	414572	363748	1768	369016	0	2473	3500	0	45556	554	414572	0	0	27027	0	0	20388	0	81099	282649	1a	1231	0	319732	317259	-2413	11347	0	0	0	45556	0	0	
784159																																							33086	13015	110648	0	2809	5610	0	26859	723470	584735	3406	588141	0	5696	0	0	135329	225	723470	0	0	131866	0	0	10709	0	89203	495532	9	1231	0	492707	487011	-7471	3894	0	0	0	135329	0	40538	
784430																																							6139	965	77174	0	2895	442	0	8356	148123	131991	2102	134093	0	1163	0	0	14030	1200	148123	0	0	10703	0	0	9800	0	42140	89851	4	1231	0	53315	52152	-7673	0	0	0	0	14030	0	0	
785147																																							2007	10466	141432	0	2830	21422	80	20925	983396	861955	6173	889728	0	12185	21600	0	93668	500	983396	0	0	94142	0	0	10465	0	168077	693878	2b	1231	0	796254	784069	-11439	165	0	0	0	93668	0	0	
785857																																							69708	9905	142296	0	0	9797	0	9482	443218	377952	896	408560	0	4858	0	0	34658	1000	443218	0	0	36946	0	0	6000	0	176057	201895	4	1231	0	198769	193911	-9288	0	0	0	29712	34658	0	8119	
785923																																							6042	21380	228750	5	99203	44839	0	115267	2233698	1839387	18055	1952442	0	13372	95000	0	281256	10560	2233698	0	0	77714	12828	0	202949	3438	475794	1363593	2a	1231	0	1697674	1684302	-9967	0	0	0	0	281256	1684	15960	
785950																																							8961	7907	112312	0	560	18217	0	21729	860820	731341	6735	778076	0	8341	40000	0	82744	1049	860820	0	0	70275	0	0	17784	709	177685	553656	5	1231	0	676153	667812	-6364	22613	0	0	0	82744	0	0	
786210																																							21906	30029	632693	0	0	23218	1446	74537	2408557	2142558	15082	2198635	0	16801	3823	0	209922	4000	2408557	0	0	243311	2103	0	9550	1544	422860	1719698	2a	1231	0	1635376	1618575	-46939	2506	0	0	37172	209922	0	0	
786256																																							27404	1636	6350	0	2041	1067	0	761	93298	79588	446	80034	0	684	0	0	13264	144	93298	0	0	-248	0	0	13440	0	15058	64530	4	1231	0	54723	54039	-72	0	0	0	0	13264	0	0	
786555																																							10068	3668	93557	0	83	2743	0	11957	406516	370603	3973	379021	0	3261	4445	0	27495	900	406516	0	0	6017	0	0	29100	158	64981	305622	4	1231	0	287289	284028	-8522	254	0	0	0	27495	0	0	
786612																																							79271	60901	437015	407	176394	49337	8420	233977	6938525	5992297	57559	6084377	0	41106	3021	0	854148	3208	6938525	0	0	198940	13985	0	660940	16554	954826	5037471	2a	1231	0	5509940	5468834	-8940	0	0	31500	0	854148	5410	388020	
786733																																							37155	5743	53096	0	0	4598	0	21071	577617	535960	4353	540313	0	4541	0	0	37304	2575	577617	0	0	44254	0	0	2575	0	146846	389114	2b	1231	-2778	411123	406582	-9322	0	0	0	0	37304	0	49372	
786948																																							16215	3511	26489	0	0	1942	110	6125	252571	222526	978	225659	0	4289	0	0	26912	150	252571	0	0	27433	0	0	750	0	7506	215020	4	1231	0	202155	197866	-1421	245	0	0	2155	26912	68	0	
787459																																							80397	1111	32812	0	2274	3324	0	3349	296243	255910	5944	261854	0	13048	0	0	34389	100	296243	0	0	12893	0	0	21414	0	48764	207146	9	1231	0	186024	172976	-18	0	0	0	0	34389	0	0	
787842																																							12779	9754	82391	0	665	2362	0	9692	404316	368974	1522	371702	0	4667	0	0	32614	240	404316	0	0	18239	0	0	20275	0	41926	327048	5	1231	0	291340	286673	-6140	0	0	0	1206	32614	0	0	
788559																																							2258	2537	81516	0	0	733	0	6495	223497	140965	2209	170704	0	1448	22360	0	52793	270	223497	0	0	52356	0	0	4742	0	19914	121051	5	1231	0	131141	129693	-4575	265	0	150	5020	52793	0	0	
788652																																							2998	1572	11406	0	0	10385	0	6055	171888	148005	1936	157941	0	1206	8000	0	13947	112	171888	0	0	995	0	0	13388	124	37367	110638	4	1231	0	131718	130512	-548	3812	0	0	0	13947	0	5024	
788773																																							10278	3493	123452	0	8421	19974	0	16168	673088	602879	4849	621615	0	6290	13887	0	51473	10	673088	0	0	19276	0	0	39990	282	135253	467626	2b	1231	0	497168	490878	-7803	0	0	0	0	51473	142	0	
789051																																							798	2324	23302	0	0	97	0	732	44137	40134	114	40248	0	346	0	0	3889	100	44137	0	0	4925	0	0	300	0	16678	23456	4	1231	0	17147	16801	-1436	83	0	0	0	3889	0	0	
790150																																							3014	2550	15707	0	0	830	40	2606	72473	65037	1100	66137	0	480	0	0	6336	290	72473	0	0	4772	0	0	1530	0	14449	50588	4	1231	0	42573	42093	-256	5633	0	0	0	6336	0	0	
790271																																							41673	3326	171193	0	7095	7126	0	22831	605021	519947	6808	538095	0	3531	11000	0	66926	10	605021	0	0	78098	0	0	0	0	60073	459874	2a	1231	0	354069	350538	-11182	1239	0	0	340	66926	0	0	
790543																																							1165	11350	52357	16110	9888	71377	0	33993	1740134	1313222	14636	1539672	0	12577	35164	0	200462	600	1740134	0	0	117815	0	0	94400	103857	174797	1138425	2a	1231	0	1213612	1201035	-12353	0	0	176650	0	200462	980	238022	
790703																																							20810	986	95691	0	1003	12393	0	13089	578531	511532	7992	528426	0	4175	8902	0	50105	1100	578531	0	0	43850	0	0	10060	0	100639	410893	2b	630	0	438734	434559	-4905	0	0	0	0	50105	0	0	
790918																																							127405	9434	386864	0	192	20482	0	49815	1521898	1135838	11704	1389657	0	9038	206031	0	132241	5867	1521898	0	0	80635	4129	0	64742	452	218036	917802	2a	1231	0	932163	923125	-19003	0	0	0	36084	132241	0	0	
791072																																							60332	7884	76811	157	395	2598	0	6014	292302	273639	802	274463	0	2075	22	0	17839	532	292302	0	0	20220	0	0	6169	0	31630	242009	4	1231	0	140186	138111	-9082	0	0	0	0	17839	0	0	
791353																																							2110	3715	86712	0	0	3190	502	4001	238435	216874	2567	219441	0	1391	0	0	18994	60	238435	0	0	9948	0	0	12440	0	55010	161864	8	1231	0	135510	134119	-3454	4086	0	0	0	18994	0	0	
791821																																							64376	1769	55881	0	21	6609	0	24139	734775	653846	2073	655919	0	6125	0	0	78856	0	734775	0	0	73834	0	0	12119	0	178253	475593	2b	1231	0	530197	524072	-7097	0	0	0	0	78856	0	57908	
791942																																							53923	1176	23277	0	0	965	0	6181	283680	241762	1665	243427	0	3972	0	0	40253	1550	283680	0	0	26008	0	0	13972	0	41896	199865	8	1231	0	179906	175934	-1277	4484	0	0	0	40253	0	17740	
792453																																							1166	2603	9438	0	0	296	0	2011	153566	132329	440	133769	0	1056	1000	0	19797	200	153566	0	0	18837	0	0	750	0	36618	95711	4	1231	0	81118	80062	10	57737	0	0	0	19797	203	50	
792640																																							10273	2562	0	0	2835	1972	49	2242	208612	182564	803	185239	0	1549	1872	0	23373	700	208612	0	0	2648	0	0	20025	0	40177	142387	5	1231	0	179728	178179	0	10500	0	0	0	23373	0	0	
792659																																							10624	3411	87158	0	0	4737	0	5517	245569	203907	1458	224951	0	1534	19586	0	20618	705	245569	0	0	23414	0	0	2971	0	49477	154430	2b	1231	0	135656	134122	-6472	0	0	0	0	20618	0	0	
794149																																							25	9948	67814	0	0	3833	0	5822	330313	306966	1282	308248	0	2098	0	0	22065	702	330313	0	0	31398	0	0	702	0	82125	224841	2b	1231	0	243344	241246	-10737	1625	0	0	0	22065	0	0	
794345																																							215	5514	80893	0	0	2066	0	11890	222154	182781	2310	192591	0	2549	7500	0	29563	130	222154	0	0	28416	0	0	3000	0	32491	150290	4	1231	0	117880	115331	-1983	4796	0	0	0	29563	0	1449	
794475																																							6097	298	2230	0	0	533	0	5731	92130	63636	553	73589	0	800	9400	0	18541	7	92130	0	0	12046	0	0	6596	0	1241	62395	2a	1231	0	78041	77241	-108	0	0	0	0	18541	0	0	
794653																																							6947	1679	1798	0	0	1152	0	810	36877	33659	73	33732	0	366	0	0	3145	12	36877	0	0	2900	0	0	286	0	9179	24480	4	1231	0	24256	23890	-53	514	0	0	0	3145	87	0	
795249																																							9588	716	49702	540	0	558	0	2848	125877	102091	398	105584	0	707	0	0	20293	610	125877	0	0	19822	0	0	1390	0	16880	85211	4	1231	0	60465	59758	-1529	2167	0	0	3095	20293	0	0	
795548																																							71	9556	118547	0	4237	3650	181	22471	582879	530373	3760	547264	0	3789	13000	0	35615	1000	582879	5047	0	68162	0	0	1795	0	77071	453302	2b	1231	0	323417	319628	-35342	0	0	131	0	35615	0	99491	
795959																																							1704	2777	32165	0	0	3944	0	8038	126800	109722	578	114500	0	660	4200	0	12300	200	126800	161	0	13453	0	0	200	0	7904	101818	1a	1231	0	78671	78011	-1553	0	0	0	0	12300	0	0	
795968	178637	246443	3719909	0	34424	298103	295	970096	23875947	467929	22109714	0	146962	558150	0	1766233	14908	23875947	0	0	976123	215321	0	1022419	3609	2a	0	14192811	14045849	-247217	0	50000	1766233	0	4163261	0	0	0			3719909							21033635					558150					0	0						5728970	15304665		1231					0	0	0	50000		0		
796152																																							42316	9545	42891	0	0	2574	1499	12060	466521	421329	3341	424670	0	4903	0	0	41851	750	466521	0	0	37098	0	0	5250	0	109164	312165	2b	1231	0	346424	341521	-1247	11869	0	0	0	41851	0	2246	
796657																																							504	3007	49747	0	0	1987	0	1797	210756	182996	645	193641	0	1930	10000	0	17115	800	210756	0	0	14516	0	0	4400	0	46578	136418	2b	1231	0	143114	141184	-2601	12530	0	0	0	17115	0	0	
797140																																							1151	9133	136865	0	17871	9684	0	25262	824180	644021	5722	743719	0	7807	89124	0	80461	200	824180	0	0	52830	0	0	35322	0	130678	513343	2b	1231	0	611215	603408	-7891	20782	0	0	4852	80461	24	0	
797775																																							116661	6866	201209	0	0	47080	4320	54412	2134039	1544566	33091	1853657	0	14435	276000	0	280382	200	2134039	0	0	157851	0	0	136481	0	51235	1493331	1a	1231	0	1690955	1676520	-14150	0	0	0	0	280382	0	26971	
798512																																							753	1917	26210	0	0	921	0	1082	74334	65823	371	66194	0	442	0	0	8140	1000	74334	0	0	5511	0	0	2000	0	18002	47821	2b	1231	0	40926	40484	-371	2467	0	0	0	8140	0	500	
799751																																							3555	3907	40410	0	3818	7618	0	2898	285947	250514	1310	256324	0	2444	3500	0	29623	895	285947	0	0	16635	0	0	13701	0	37565	212949	4	1231	0	226185	223741	-1608	0	0	1000	0	29623	0	0	
799854																																							85131	3528	38616	0	6638	10023	142	8259	444315	389073	962	390035	0	4606	0	0	54280	250	444315	0	0	22775	0	0	30809	0	60099	328974	1a	1231	0	296584	291978	446	0	0	0	0	54280	0	0	
799939																																							1800	143	6894	0	0	39	0	577	17215	15623	66	15689	0	164	0	0	1526	600	17215	0	0	1043	0	0	440	0	8938	6685	4	1231	0	5868	5704	-557	2058	0	0	0	1526	0	0	
799948																																							20948	4613	110967	0	0	9947	0	11617	308386	281779	1866	283839	0	1491	194	0	24547	1000	308386	0	0	30089	0	0	1000	0	51610	230169	2b	1231	0	149706	148215	-7542	2079	0	0	0	24547	0	0	
800134																																							1375	5922	111818	0	2210	4779	0	9484	327101	291548	642	301190	0	1990	9000	0	25911	1170	327101	0	0	22632	0	0	8278	0	63013	228535	2b	1231	0	191397	189407	-6169	2106	0	0	0	25911	0	0	
800442																																							9472	1491	76993	0	0	2539	0	5690	142569	120205	6098	126303	0	888	0	0	16266	450	142569	0	0	11138	0	0	7302	0	29776	90429	4	1231	0	47272	46384	-2624	0	0	0	0	16266	0	0	
800479																																							8069	332	0	0	0	3380	0	2598	54568	48219	67	48286	0	165	0	0	6282	0	54568	0	0	6282	0	0	0	0	0	48219	1a	1231	0	40354	40189	0	0	0	0	0	6282	0	0	
800853																																							96980	1716	114523	0	0	1544	0	9731	421746	382921	4192	387113	0	1642	0	0	34633	318	421746	0	0	34935	0	0	4860	0	138339	244582	1a	1231	0	156819	155177	-5480	0	0	0	0	34633	0	42075	
801047																																							2538	5265	117456	0	1775	13991	0	20494	553584	456425	2434	504744	0	3922	45885	0	48840	200	553584	0	0	41968	0	0	14075	0	87438	368987	2a	1231	0	386277	382355	-7403	8421	0	0	0	48840	0	1289	
801056																																							6063	513	70379	0	0	2954	0	5364	174585	156330	999	161955	0	983	4626	0	12630	550	174585	0	0	15554	0	0	1250	0	37714	118616	9	1231	0	90295	89312	-4724	0	0	0	0	12630	0	0	
801654																																							26036	2096	67261	0	0	1170	0	2827	153880	133400	552	133952	0	359	0	0	19928	800	153880	0	0	19688	0	0	5300	0	62549	70851	2a	1231	0	48024	47665	-5860	6825	0	0	0	19928	0	0	
803256																																							8823	2225	7048	0	92	529	0	1271	94870	82021	1077	83098	0	847	0	0	11772	40	94870	0	0	5837	0	0	5960	0	26312	55709	4	831	0	64539	63692	-65	11190	0	0	0	11772	0	0	
803265																																							5118	1270	23408	0	0	305	0	958	46643	40856	109	40965	0	157	0	0	5678	200	46643	0	0	4148	0	0	2400	0	12294	28562	4	1231	0	15522	15365	-1070	219	0	0	0	5678	0	0	
803649																																							2683	7050	55827	2953	3058	7282	0	14941	771964	690713	5404	703018	0	8745	6901	0	68946	1300	771964	0	0	63027	0	0	6700	386	56405	634308	2a	1231	0	636532	627787	-2081	49923	0	0	0	68946	74	0	
803658																																							64	1020	22476	0	0	27	0	4458	72377	60355	1271	61626	0	576	0	0	10751	90	72377	0	0	5603	0	0	6910	0	15569	44786	4	1231	0	43808	43232	-1852	1100	0	0	0	10751	0	0	
803957																																							59163	3048	46655	0	889	15962	0	14576	567295	492729	4460	512189	0	4902	15000	0	55106	850	567295	0	0	29812	0	0	25978	233	83867	408862	8	1231	0	431052	426150	-1534	400	0	0	0	55106	219	0	
804150																																							9334	955	9726	0	0	245	0	459	59076	50065	313	50378	0	425	0	0	8698	50	59076	0	0	3737	0	0	4950	0	12706	37359	9	1231	0	34405	33980	-39	3000	0	0	0	8698	0	1377	
804338																																							114015	16724	20327	0	0	3518	5630	79036	2161369	1750105	11985	1964590	0	12562	202500	0	196779	1750	2161369	0	0	113490	0	0	82005	0	126637	1623468	2a	1231	0	1483517	1470955	-466	0	0	0	0	196779	31765	419399	
804374																																							14068	12399	40975	118	3698	16503	814	12447	641909	575896	3472	581368	0	4750	2000	0	60541	15304	641909	0	0	47035	0	0	0	2745	140573	435323	1a	0630	0	483678	478928	-1798	2450	0	0	0	60541	0	56764	
804422																																							2465	1758	0	0	0	1561	36	641	93499	77575	385	77960	0	750	0	0	15539	1050	93499	0	0	14259	0	0	230	0	21856	55719	1a	1231	0	60367	59617	0	248	0	0	0	15539	0	27173	
805045																																							8669	2034	11940	0	0	291	0	2730	146440	117570	730	131300	0	1007	13000	0	15140	170	146440	0	0	11041	0	0	4930	0	23254	94316	4	1231	0	121783	120776	-1001	0	0	0	0	15140	0	0	
805250																																							23042	4153	61639	0	113	5787	24	5185	286600	252794	1185	263979	0	3454	10000	0	22621	2000	286600	0	0	16537	0	0	9423	0	57885	194909	1b	1231	0	186184	182730	-5339	0	0	0	0	22621	3927	0	
805335																																							25793	849	16101	0	0	760	146	3697	160429	137561	821	138382	0	1812	0	0	22047	173	160429	0	0	15927	0	0	6962	0	42642	94919	1a	1231	0	111325	109513	-1015	3570	0	0	0	22047	0	0	
805755																																							140278	6918	60595	0	2390	10834	69	5429	840051	734961	4094	739055	0	9781	0	0	100996	440	840051	0	0	94126	0	0	8160	1139	127273	607688	1a	1231	0	622180	612399	-1730	0	0	0	0	100996	0	0	
805876																																							6376	2680	68139	0	209	2699	0	9600	242902	206702	523	213225	0	216	6000	0	29677	0	242902	0	0	33755	0	0	0	0	58489	148213	1a	1231	0	153415	153199	-4078	0	0	0	0	29677	0	0	
806846																																							64292	39464	343673	0	15598	31156	1504	62550	2609889	2174252	28747	2372999	0	11817	170000	0	236890	400	2609889	0	0	189182	0	0	61379	12855	220064	1954188	1a	1231	0	2031592	2019775	-14071	19022	0	0	0	236890	0	0	
806958																																							12977	4650	52307	0	229	6364	0	19769	915488	762707	7324	822981	0	7550	15000	0	92507	250	915488	0	0	30371	0	0	62250	0	124935	637772	2b	1231	0	824680	817130	-364	0	0	37950	0	92507	2062	0	
807348																																							4332	2417	15437	0	39	2413	0	4838	192921	150800	1315	173615	0	1721	21500	0	19306	750	192921	0	0	12854	0	0	5814	168	25210	125590	7	1231	0	160201	158480	-112	4759	0	0	0	19306	38	0	
807432																																							11106	4016	37181	0	399	4292	0	5135	194560	180172	1574	181746	0	1603	0	0	12814	300	194560	0	0	12893	0	0	6075	0	37939	142233	2b	1231	0	134034	132431	-6454	0	0	0	0	12814	0	0	
807656																																							14160	2136	69061	0	0	2194	0	5230	339441	295818	3640	307945	0	2276	0	0	31496	1650	339441	0	0	27981	0	0	2249	745	81632	214186	4	1231	0	183844	181568	-384	25446	0	0	8487	31496	0	38901	
808260																																							318125	70026	901605	0	12227	63549	0	223129	5836466	5120775	52117	5172892	0	76918	0	0	663574	1	5836466	0	0	544734	0	0	129200	0	1619927	3500848	2a	1231	0	3616871	3539953	-10361	0	0	0	0	663574	30	707822	
808345																																							4683	439	17653	0	0	2379	0	1847	61524	47850	95	51088	0	709	3143	0	10436	3370	61524	0	0	-4191	0	0	11201	0	9820	38030	4	1231	0	35232	34523	56	0	0	0	0	10436	0	0	
808653																																							4187	4412	92180	0	0	1290	39	10541	320978	287555	1591	289146	0	3112	0	0	31832	600	320978	0	0	29056	0	0	6400	0	63469	224086	9	1231	0	205186	202074	-4224	5740	0	0	0	31832	0	515	
809070																																							5069	64	0	0	0	1486	0	488	37545	20285	103	20388	0	185	0	0	17157	0	37545	0	0	13691	0	0	3466	0	2375	17910	2b	1231	0	30623	30438	0	0	0	0	0	17157	0	0	
809276																																							111806	1185	2809	0	9855	17849	0	12539	520627	429704	19185	448889	0	9127	0	0	71738	910	520627	0	0	46216	1460	0	24800	20246	20495	409209	2b	630	0	352005	342878	-188	0	0	0	0	71738	0	0	
809379																																							4982	682	36169	0	1316	2473	0	3172	102131	91080	353	91433	0	708	0	0	10698	250	102131	0	0	1184	0	0	10947	0	10572	80508	9	1231	0	54045	53337	-1683	0	0	0	0	10698	0	0	
809650																																							8	4282	6319	0	0	6529	100	8292	352752	279893	9791	323084	0	3544	33400	0	29668	64	352752	0	0	15242	0	0	14441	69224	69101	210792	2b	1231	0	258326	254782	-79	3216	0	0	0	29668	0	0	
809771																																							68814	21765	137831	0	0	12384	0	126906	2011548	1387758	19515	1463743	0	5078	56470	0	547805	0	2011548	0	0	560132	0	0	0	0	102768	1284990	1a	930	0	909747	904669	-12327	0	0	0	0	547805	0	739179	
810544																																							10462	9200	63137	0	0	2879	0	7541	285319	258361	1587	259948	0	2251	0	0	25371	400	285319	0	0	22350	0	0	5564	788	46782	211579	5	1231	0	190625	188374	-2943	0	0	0	0	25371	0	2938	
811046																																							30312	60125	1163532	0	0	75270	0	326011	7469647	5849842	163895	6751555	0	81546	393467	0	718092	38903	7469647	0	0	615749	0	6000	124343	1487	932509	4917333	1a	1231	0	5891485	5809939	-66903	0	0	30160	314191	718092	2971	0	
811457																																							7924	4662	0	0	0	89	0	287	26714	23926	27	23953	0	89	0	0	2761	25	26714	0	0	2311	0	0	425	0	13456	10470	8	1231	0	8046	7957	0	1536	0	0	0	2761	0	4259	
811541																																							174	4440	18903	0	0	3149	0	2356	154764	140390	493	143383	0	909	1500	0	11381	200	154764	0	0	5566	0	0	7335	0	42062	98328	1a	1231	0	117581	116672	-1720	9070	0	0	1000	11381	0	0	
811550																																							15117	2087	6040	0	0	2566	89	3919	104916	90528	782	91310	0	821	0	0	13606	2025	104916	0	0	7972	0	0	3999	0	18538	71990	4	1231	0	75804	74983	-390	115	0	0	0	13606	0	0	
811747																																							67136	10574	24656	0	4102	11660	0	9526	549613	490064	3282	493346	0	4566	0	0	56267	444	549613	0	0	22731	0	0	33637	0	71994	418070	2b	1231	0	419981	415415	-545	2028	0	0	0	56267	74	4442	
812436																																							31060	5430	166894	0	0	14595	0	12847	765484	686369	5392	691761	0	7944	0	0	73723	639	765484	0	0	70216	0	0	10826	0	194536	491833	2b	1231	0	542602	534658	-7958	0	0	0	0	73723	0	0	
812557																																							194920	12319	51330	0	4819	35981	2025	19305	1177195	977100	8538	1051138	0	6004	65500	0	126057	300	1177195	0	0	82789	0	0	45921	1146	220356	756744	2a	1231	0	861175	855171	-2953	0	0	0	0	126057	179	0	
812614																																							987	10786	73158	0	0	2788	0	2413	244276	219150	739	219889	0	2143	0	0	24387	1000	244276	0	0	18344	0	0	7000	0	80057	139093	1b	1231	0	151642	149499	-1957	4645	0	0	0	24387	0	0	
813853																																							29425	2678	113532	1055	8426	10163	0	9870	575584	488974	4209	512183	0	5885	19000	0	63401	800	575584	0	0	16880	0	0	49200	8	94124	394850	8	1231	0	406301	400416	-3479	11	0	0	0	63401	0	0	
814074																																							10913	855	0	0	564	3503	0	13641	178746	112028	6014	165142	0	1373	47100	0	13604	3	178746	0	0	5745	0	0	7856	19733	6299	105729	1a	1231	0	130246	128873	0	0	0	0	0	13604	0	664	
814355																																							4826	2491	20277	0	57	120	0	448	47585	39880	222	40102	0	349	0	0	7483	61	47585	0	0	4985	0	0	2439	0	6519	33361	9	1231	0	19715	19366	-2	0	0	0	0	7483	0	0	
814430																																							700071	98231	3827870	0	63027	92617	52598	1142956	28626294	22071798	200447	25635418	0	223865	3285336	0	2990876	14211	28626294	76684	49547	1625932	0	0	1636415	27998	5390654	16681144	1a	1231	0	20354355	20130490	-285682	0	0	0	28290	2990876	46841	2366911	
814458																																							2369	6235	106647	0	0	3181	0	1670	292746	265939	4071	270010	0	3293	0	0	22736	1232	292746	0	0	18375	0	0	14660	0	116792	149147	2b	1231	0	175937	172644	-11531	0	0	0	0	22736	0	0	
814476																																							24279	2356	52758	0	0	2072	0	5747	168009	147621	841	148462	0	1391	0	0	19547	0	168009	0	0	22894	0	0	0	0	22846	124775	1a	1231	0	70941	69550	-3347	0	0	0	0	19547	939	10308	
814551																																							47583	5343	96093	0	0	1289	0	2364	325102	287758	2063	289821	0	2535	0	0	35281	600	325102	0	0	35872	0	0	750	0	74863	212895	5	1231	0	174965	172430	-1941	0	0	0	0	35281	0	0	
814711																																							23760	2872	36967	0	0	15479	1300	17910	431657	378832	13671	408503	0	3862	9000	0	23154	500	431657	0	0	647	0	0	33625	0	70410	308422	1a	1231	0	337231	333369	-11618	0	0	7000	0	23154	0	0	
815053																																							28388	2424	34923	0	0	5977	0	5315	310177	267954	1152	279554	0	2089	10448	0	30623	514	310177	0	0	27106	0	0	3036	0	62191	205763	8	1231	0	196223	194134	-33	147	5000	0	0	30623	0	33869	
815147																																							9295	4471	0	0	576	9826	0	10576	413398	369661	2647	372308	0	5060	0	0	41090	750	413398	0	0	21090	0	0	19250	0	96452	273209	2a	1231	0	337456	332396	0	5971	0	0	0	41090	0	40287	
815156																																							97625	7949	453219	0	1043	11706	0	29238	1387693	1247802	10946	1277104	0	9764	8000	0	110589	170	1387693	0	0	106200	1151	0	17330	461	104112	1143690	1b	1231	0	795065	785301	-13111	0	0	0	10356	110589	0	0	
815277																																							40918	5208	728	0	1136	4395	360	12580	643632	570047	5588	575635	0	6207	0	0	67997	0	643632	0	0	38416	0	0	29579	51862	65708	504339	2b	1231	0	532652	526445	2	0	0	0	0	67997	0	0	
815754																																							0	4500	20899	0	32	27792	0	19377	441385	363309	1984	394458	0	2066	29165	0	46927	150	441385	0	0	7844	0	0	40579	1462	36124	327185	4	1231	0	334703	332637	-1646	34686	0	0	0	46927	0	0	
815772																																							17763	798	37074	0	330	3432	0	6743	191045	161578	1334	162912	0	1238	0	0	28133	1	191045	0	0	29211	0	0	0	0	17008	144570	2b	1231	0	126143	124905	-1079	0	0	0	0	28133	0	0	
816256																																							7491	1285	24726	0	0	2493	250	2337	92416	77521	566	78087	0	750	0	0	14329	200	92416	0	0	14534	0	0	200	0	19635	57886	8	1231	0	54584	53834	-605	0	0	0	0	14329	0	0	
816304																																							20983	1953	15447	0	91	1279	0	12096	263046	230159	6721	236880	0	1243	0	0	26166	0	263046	0	0	26584	0	0	0	0	38890	191269	1a	331	0	212440	211197	-418	0	0	0	0	26166	0	0	
816603																																							59258	31126	911958	0	74326	61668	0	245779	6458703	5170852	121577	5897305	0	41126	576000	0	561398	3000	6458703	28663	28876	345703	27534	0	291130	32127	591447	4579405	2a	1231	0	5015077	4973951	-78435	0	0	0	0	561398	12313	0	
816751																																							6620	1519	3998	0	0	260	0	460	47138	43372	75	43447	0	162	0	0	3691	100	47138	0	0	2643	0	0	950	0	9665	33707	4	1231	0	21887	21725	-2	9770	0	0	0	3691	0	2786	
817477																																							9902	2914	44672	0	199	4569	29	2743	183311	167116	2061	169177	0	900	0	0	14134	100	183311	0	0	16230	0	0	900	0	21323	145793	1a	331	0	115389	114489	-3096	3794	0	0	0	14134	0	0	
817824	22302747	5497083	67915233	0	14845262	6779145	29688	31285665	567948516	11707147	508500603	7597	4421453	47965874	3492951	59440316	240060	567948516	4716076	2698889	23814774	0	0	39161238	1330686	2a	0	345457234	341035781	-3775756	2254418	1128516	59447913	711187	69200445	757572	339006	418566			67915233							440749654					47876419					4694757	2698883						98333934	342415720		1231					45100	2254418	0	1128516		711187		
818401																																							22737	3505	243193	0	2222	9658	0	60304	1612083	1344536	29180	1432080	0	11768	58364	0	180003	0	1612083	0	0	200037	0	0	0	0	259799	1084737	1a	1231	0	1281205	1269437	-20034	591	0	0	0	180003	436	0	
818540																																							15340	2398	23831	0	0	495	0	893	83878	70672	911	71583	0	729	0	0	12295	75	83878	0	0	12467	0	0	150	0	8956	61716	4	1231	0	41650	40921	-397	0	0	0	0	12295	0	0	
818559																																							11863	1297	34529	0	450	1958	0	578	84943	81975	199	82174	0	293	0	0	2769	100	84943	0	0	4182	0	0	4250	0	16794	65181	9	1231	0	34561	34268	-5763	0	0	0	0	2769	0	0	
818652																																							28800	3409	59202	0	0	384	1267	3802	121387	109258	103	109361	0	287	0	0	12026	275	121387	0	0	12142	0	0	0	0	40673	68585	1a	1231	0	24810	24523	-391	0	0	0	0	12026	0	0	
819154																																							12515	3079	72583	0	638	1972	0	3839	179894	169451	833	170284	0	757	0	0	9610	200	179894	0	0	7599	0	0	6700	0	46051	123400	1a	1231	0	71828	71071	-4889	0	0	0	0	9610	0	14197	
819172																																							14604	3098	8298	0	0	1136	0	2610	185360	166982	1138	169910	0	1219	1790	0	15450	0	185360	0	0	16572	0	0	0	0	15194	151788	1a	1231	0	156833	155614	-1122	0	0	0	0	15450	0	0	
819453																																							108886	2337	47002	0	0	1742	927	11430	669531	572535	3742	581277	0	5891	5000	0	88254	3052	669531	0	0	83365	0	0	1900	0	62651	509884	2a	1231	0	453858	447967	-63	2913	0	0	0	88254	0	46327	
819556																																							56759	10410	108454	1338	1397	12085	5479	13056	672299	591715	3772	608035	0	3885	0	0	64264	2500	672299	0	0	36915	0	0	36602	0	177185	414530	1a	1231	0	363433	359548	-11753	0	0	0	12548	64264	3018	100755	
