"IDRSSD"	RCFDJJ03	RCONJJ03	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADJH88	RIADJH89	RIADJH90	RIADJH91	RIADJH92	RIADJH93	RIADJH94	RIADJH95	RIADJH96	RIADJH97	RIADJH98	RIADJH99	RIADJJ00	RIADJJ01	RIADJJ02	RIADMG93	RIADMG94	
205542		0	2055	25	0	0	2031	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8		
206156		0	3032	76	2	0	2955	1	0				14	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0		
206174		0	2793	0	2	0	2791	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
206473		0	339	0	0	0	339	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
206772		0	1368	0	0	0	1368	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3		
206950		0	605	15	3	0	591	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
207041		0	434	3	14	0	447	30	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
207050		0	10149	319	6	0	9836	12	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
207452		0	3958	36	486	0	3446	10	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54		
207470		0	566	0	0	0	567	1	0				2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0		
207555		0	2049	85	1	0	1978	15	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
207872		0	8525	900	150	0	8468	993	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
208057		0	6574	0	190	0	6386	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
208244	0		574358	36854	5291	0	569520	37307	0				150	0	0	0	0	150	0	0	0	0	0	0	0	0	0	-1908	0	
208347		0	1381	45	3	0	1333	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11		
208440		0	1452	15	7	0	1431	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
208459		0	20	0	0	0	20	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
208570		0	2762	25	10	0	2727	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
208655		0	3420	0	0	0	3420	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
208972		0	246	44	0	0	284	82	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
209148		0	5601	0	69	0	5532	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
209362		0	2366	0	0	0	2366	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
209559		0	926	0	3	0	924	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
209858		0	15776	1340	95	0	16047	1706	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-100		
210238		0	9074	180	23	0	8906	35	0				21	0	0	0	0	21	0	0	0	0	0	0	0	0	0	30		
210256		0	1235	0	0	0	1235	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
210434	844		161111	-3088	242	0	164323	366	0			0	9286	0	-1568	0	0	7718	0	0	0	0	0	0	0	0	-557	2208	0	
211114		0	795	0	2	0	800	7	0				0	0	0	0	0	0	188	0	0	0	0	188	0	0	0	0	0	
211271		0	29542	0	9	0	29625	92	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	
211338		0	4655	210	41	0	4532	128	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8		
211851		0	895	0	0	0	896	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
212018		0	5414	41	13	0	5373	13	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	
212344		0	566	30	1	0	554	19	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
212522		0	21273	589	284	0	21330	930	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-115	0	
212577		0	40607	945	515	0	41479	2332	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-575	0	
213471		0	2638	9	0	0	2629	0	0				745	0	0	0	0	745	0	0	0	0	0	0	0	0	0	11		
213538		0	1754	15	2	0	1737	0	0				9	0	-3	0	0	6	19	0	-19	0	0	0	0	0	0	0		
213912		0	1984	15	0	0	1970	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-11	0	
214106		0	21778	517	33	0	21334	106	0				616	0	-66	0	0	550	0	0	0	0	0	0	0	0	0	-200	0	
214414		0	27830	302	74	0	27688	234	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	
214722		0	11590	343	30	0	11269	52	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
214807		-3000	35000	3000	0	0	32000	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	2000	0	
215345		0	7621	117	2	0	7510	8	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3		
215653		0	469	0	2	0	467	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
215662		0	14504	1370	13	0	13761	640	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
215710		0	7265	180	8	0	7083	6	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
216164		0	1671	14	10	0	1654	7	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
216922		0	124734	2551	612	0	123581	2010	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	532	0	
217059		0	3009	60	2	0	2948	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10	0	
218131		0	4904	13	2	0	4903	14	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
218261		0	429	0	0	0	430	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
218878		0	1121	85	2	0	1034	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-12	0	
219044		0	1577	61	1	0	1515	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
219651		0	10558	325	8	0	10231	6	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20		
219679		0	190	0	0	0	190	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
220059		0	4320	-24	26	0	4332	14	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55		
220527		0	10458	400	95	0	10126	163	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	
220844		0	1835	0	3	0	1848	16	0				8	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0		
220974		0	13297	710	9	0	12591	13	0				30	0	0	0	0	30	0	0	0	0	0	0	0	0	0	-223		
221775		0	4589	-72	21	0	4640	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72		
222156		0	1124	-250	0	0	1374	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
222558		0	1277	64	0	0	1323	110	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-71		
222754		0	5279	0	5	0	5274	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
223322		0	42585	3693	86	0	42593	3787	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
223452		0	1914	45	49	0	1822	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
223751		0	956	0	0	0	956	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
223845		0	1480	118	3	0	1377	18	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8		
224954		0	855	22	0	0	833	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5		
225054		0	2239	-35	0	0	2274	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35		
225157		0	2769	99	1	0	2669	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6		
225559		0	3455	0	3	0	3497	45	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1		
225942		0	177	0	0	0	177	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
226949		0	550	0	0	0	550	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
227151		0	5036	148	8	0	4898	18	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-41		
227357		0	3088	258	0	0	2840	10	0				30	0	0	0	0	30	0	0	0	0	0	0	0	0	0	-33		
227656		0	476	0	0	0	476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
227777		0	2122	17	0	0	2106	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5		
228000		0	5110	290	46	0	5013	239	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
228158		0	7917	207	40	0	7954	284	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
228279		0	5955	75	3	0	5885	8	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
228345		0	2450	65	0	0	2385	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-24		
229070		0	1300	0	0	0	1300	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
229173		0	809	0	0	0	809	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
229342		0	1484	-64	0	0	1548	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	
229454		0	649	0	3	0	654	8	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
229801	0		584221	18365	2257	0	583400	19801	0				734	0	12	0	0	746	0	0	0	0	0	0	0	0	0	2638	11577	
229913	0		1781	-4656	0	0	6437	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3757	0	
230423		0	2474	40	6	0	2428	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-40		
230610		0	2510	0	1	0	2521	12	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26		
230759		0	30535	1477	187	0	29458	587	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	
231279		0	414	0	0	0	414	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
232847		0	1349	0	4	0	1345	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
232856		0	24736	1936	47	0	23675	922	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
233031	0		1527000	101000	21000	1000	1556000	150000	0	0	1000		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10000	0	
233246		0	1013	0	1	0	1012	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
233358		0	1887	24	3	0	1902	42	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
233442		0	3301	75	8	0	3518	300	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
233527		0	19184	-600	2603	0	19444	2263	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
233554		0	39813	1445	948	0	39733	2313	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5		
234355		0	14514	0	225	0	15209	920	0				5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	
234506		0	3549	-100	0	0	3680	31	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
234739		0	22483	159	523	0	21950	149	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
234841		0	1041	0	1	0	1040	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
235174		0	1276	0	0	0	1276	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
235231		0	686	20	5	0	680	19	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
235446		0	1711	47	0	0	1689	25	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13		
235530		0	5962	-2	26	0	5961	23	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
235558		0	217	12	0	0	205	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
235950		0	1369	0	19	0	1350	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
236153		0	50042	2433	560	0	51764	4715	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
236256		0	373	0	0	0	373	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
236603		0	1330	15	6	0	1313	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
236706		0	67026	7322	25	0	71039	11360	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	
236957		0	4027	30	9	0	3992	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
237066		0	33765	6500	5	0	29301	2041	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
237619		0	26012	749	41	0	25305	83	0				452	0	34	0	0	486	0	0	0	0	0	0	0	0	0	-3	0	
237954		0	5454	375	99	0	5261	281	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
238139		0	1592	-1	1	0	1592	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
238250		0	538	0	0	0	538	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
238737		0	7892	262	0	0	7638	8	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98		
239556		0	5152	150	33	0	5015	46	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2		
239659		0	11798	150	2	0	11712	66	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
240954		0	1394	-25	0	0	1420	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
241009		0	1368	150	1	0	1411	194	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
241157		0	11722	347	33	0	11455	113	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-42	0	
241559		0	3044	90	12	0	2949	7	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
242257		0	6861	112	22	0	6782	55	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-45		
242444		0	14351	0	73	0	14332	54	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
242949		0	799	20	0	0	779	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6		
242958		0	1925	60	4	0	1888	27	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
242976		0	6399	-57	21	0	6438	3	0				3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	46	0	
243375		0	7164	5567	118	0	7628	6149	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
243414		0	2827	250	0	0	2586	9	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
243955		0	521	0	1	0	525	5	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
244037		0	2667	27	8	0	2632	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
244149		0	3009	-173	2	0	3181	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
244158		0	6579	60	2	0	6522	5	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
244251		0	5227	0	8	0	5277	58	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
245016	0		24367	0	0	0	24367	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
245276		0	203956	22994	9680	0	202341	31059	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-505	0	
245351		0	2989	0	0	0	2989	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
245557		0	7840	191	41	0	7803	195	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-73		
246022		0	4307	50	0	0	4257	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
246134		0	5946	275	109	0	5840	278	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
246451		0	2015	25	7	0	1983	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
246657		0	5266	50	22	0	5200	6	0				36	0	0	0	3	33	0	0	0	0	0	0	0	0	0	0	0	
246947		0	632	47	15	0	609	39	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2		
246956		0	4723	0	85	0	4638	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
247140		0	22856	891	9	0	21959	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-266		
247355		0	16147	1033	116	0	15031	33	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-175		
247476		0	420	14	0	0	406	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
247551		0	4338	171	2	0	4213	48	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12		
247908		0	18750	549	2	0	18251	52	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-17		
248240		0	16554	1006	9	0	15539	0	0				15	0	0	0	0	15	0	0	0	0	0	0	0	0	0	-6	0	
248352		0	1577	45	1	0	1534	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
248455		0	3181	83	0	0	3162	64	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-83		
248633		0	3246	90	48	0	3108	0	0				0	0	0	0	0	0	7	0	0	0	0	7	0	0	0	0		
248745		0	4130	0	0	0	4130	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15		
249416		0	768	0	0	0	768	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
249612		0	64866	2239	130	0	63652	1155	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	0	
249658		0	970	0	1	0	969	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
250430		0	639	29	0	0	611	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
250476		0	245	213	28	0	254	250	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
250850		0	759	0	16	0	743	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
251558		0	4594	300	12	0	4306	24	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
251745		0	4731	292	9	0	4461	31	0				2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	208		
251978		0	7199	400	14	0	6821	36	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
252041		0	7203	0	3	0	7212	12	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
252452		0	510	9	1	0	501	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8		
253356		0	17034	0	0	0	17450	416	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
253468		0	105471	1672	0	0	103799	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-160	0	
253646		0	3268	789	2	0	2988	511	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
253730		0	1576	0	27	0	1668	119	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
254317		0	1623	489	4	0	1141	11	0				1779	0	21	0	0	1800	0	0	0	0	0	0	0	0	0	0		
254504		0	1684	203	2	0	2276	797	0				544	0	-3	0	0	541	701	0	0	0	0	701	0	0	0	-50		
254849		0	14736	35	6	0	5878	991	9808				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-71		
255350		0	784	0	0	0	793	9	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
255556		0	2079	8	0	0	2071	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
255574		0	6375	490	83	0	6289	487	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
255659		0	66570	1751	59	0	64981	221	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	499	0	
256058		0	7378	55	145	0	7311	133	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-43		
256076		0	1279	-86	0	0	1372	7	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89		
256179		0	1272	138	25	0	1109	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
256553		0	46710	3000	151	0	43897	338	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	
257233		0	10475	0	289	0	9446	84	824				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74		
257345		0	2154	75	0	0	2079	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
257578		0	6050	-65	0	0	6115	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
257653		0	453	40	4	0	496	87	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
257756		0	3742	1104	3	0	4044	1409	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
258306		0	4783	-120	2	0	4904	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
258379		0	1461	0	1	0	1460	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
258539		0	1643	62	0	0	1647	66	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
258874		0	533	15	0	0	518	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
259059		0	1098	0	0	0	1098	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
259330		0	10536	325	146	0	10704	639	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-71	0	
259442		0	5852	7	1	0	5854	10	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
259956		0	975	23	0	0	955	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
260055		0	48777	3070	716	0	47759	2768	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	
260831		0	3909	300	11	0	3602	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
261146		0	7056	97	10	0	6973	24	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	
261360		0	7855	587	211	0	7559	502	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9		
261940		0	10588	0	20	0	10672	104	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
262059		0	7074	0	2	0	7074	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-31		
262237		0	6433	140	14	0	6289	10	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
262358		0	5836	585	90	0	7018	1857	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8		
262741		0	4388	225	7	0	4206	50	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
262844		0	9259	-40	24	0	9303	28	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130		
262956		0	2214	0	1	0	2233	20	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
263243		0	4799	0	10	0	4843	54	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	
263627		0	794	0	9	0	810	25	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4		
264455		0	6298	59	34	0	6331	126	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
264772		0	237697	846	13878	0	275743	52770	0	0	0	0	0	0	0	0	0	0	4093	0	-277	0	0	3816	0	0	0	-179	36559	
265340		0	1704	70	8	0	1630	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-20		
265407		0	27824	1900	23	0	25933	34	2				97	0	0	-2	0	95	0	0	0	0	0	0	0	0	0	0		
265452		0	1289	35	0	0	1254	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
265676		0	1149	21	26	0	1117	15	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
266244		0	2222	0	16	0	2881	675	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
266253		0	1798	0	5	0	2144	351	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
266655		0	957	0	0	0	957	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
266851		0	2973	64	30	0	2887	8	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7		
266945		0	9240	0	45	0	9251	56	0				0	0	0	0	0	0	37	0	0	0	0	37	0	0	0	0		
267652		0	1093	0	0	0	1093	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
268006		0	18466	255	20	0	18302	111	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-73	0	
268136		0	5665	180	22	0	5557	94	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
268677		0	5799	121	12	0	5951	285	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
268828		0	2584	0	1	0	2683	100	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
268976		0	2375	0	0	0	2375	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
269049		0	8431	0	1	0	8430	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
269058		0	2338	120	5	0	2214	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
269571		0	365	3	0	0	362	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
269759		0	1184	0	0	0	1197	13	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
270148		0	1310	196	50	0	1215	151	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
270353		0	212	0	0	0	212	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
270504		0	11281	427	42	0	10865	53	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-35		
270531		0	1681	-58	0	0	1739	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9		
270652		0	639	42	0	0	722	125	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
271136		0	1785	0	0	0	1785	0	0				28	0	4	0	0	32	0	0	0	0	0	0	0	0	0	-30		
271275		0	3089	0	0	0	3202	113	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
271341		0	1065	40	0	0	1029	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
271529		0	3393	0	18	0	3375	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
272030		0	1865	86	18	0	1818	57	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35		
272058		0	294	0	0	0	294	0	0				1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0		
272151		0	328	0	2	0	326	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
272272		0	55937	1846	129	0	54465	503	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234		
272302		0	14344	0	1	0	14343	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273336		0	27059	750	68	0	26427	186	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273550		0	3413	0	1	0	3414	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
273653		0	1331	40	0	0	1291	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
273662		0	10625	0	44	0	10894	313	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
273840		0	2249	30	0	0	2228	9	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
273859		0	126	0	0	0	126	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
