"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
233031			893	37000	1337	146000	2146	828000	66906	996000	10494	821000	6420	1535000			38	1000	57	7000	39	9000	324	8000	173	14000	148	33000			
233246																															
233358																															
233442																															
233527																															
233554																															
234355			66	1990	72	7782	147	58172	289	3947	92	5341	43	8209			74	3092	104	12940	83	22347	162	2482	93	5884	49	5935	false	false	
234506			7	543	54	5901	70	21229	227	2542	35	2027	10	1525			0	0	0	0	1	276	0	0	0	0	0	0	false	false	
234739																															
234841																															
235174																															
235231																															
235446																															
235530																															
235558																															
235950																															
236153			67	2999	156	19707	328	131332	1641	42634	501	44244	542	147652			111	5213	234	29040	165	44114	1277	32930	234	29040	165	44114	false	false	
236256																															
236603																															
236706			3	60	27	2849	114	46603	134	4344	216	25792	410	109052			0	0	0	0	2	486	0	0	0	0	0	0	false	false	
236957			78	3573	71	10908	91	44930	138	3990	7	1021	11	5012			0	0	2	390	0	0	0	0	0	0	0	0	false	false	
237066			7	477	27	3567	37	18305	141	3415	62	6659	66	20708			6	126	10	1361	13	4184	32	831	19	1970	16	2007	false	false	
237619			7	197	32	3943	120	49492	289	11744	68	8298	89	39795															false	false	
237954																															
238139																															
238250																															
238737																															
239556																															
239659																															
240954																															
241009																															
241157			49	1985	90	11012	130	48315	507	14036	104	9366	63	16328			253	11701	175	23084	62	20408	137	2682	7	435	6	1632	false	false	
241559																															
242257																															
242444																															
242949																															
242958																															
242976			7	338	63	8357	205	84822	92	1147	29	1703	36	2000			0	0	4	315	10	2355	0	0	0	0	1	350	false	false	
243375																															
243414																															
243955																															
244037																															
244149			22	776	17	2247	6	2322	100	2155	16	1065	17	5237			27	809	15	1637	6	1640	65	1734	21	1876	11	1947	false	false	
244158																															
244251																															
245016			0	0	24	3626	569	305514	90	1004	23	904	39	8461			0	0	0	0	0	0	0	0	0	0	0	0			
245276			173	7162	468	48081	420	122416	3555	59392	424	34505	1303	115146			0	0	1	128	0	0	0	0	0	0	1	27	false	false	
245351																															
245557																															
246022			5	283	15	1692	53	19540	180	9737	55	8158	40	15230			0	0	0	0	1	245	0	0	0	0	0	0	false	false	
246134			92	3768	110	14024	82	31341	1205	26658	104	9318	37	7985	154	253													true	false	
246451																															
246657			5	190	17	2578	21	9799	967	7237	29	2838	41	11515															false	false	
246947																															
246956																															
247140																															
247355																															
