"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
	REPOSSESSED PERSONAL PROPERTY	HISTCL COST OF ALL OTH AVL-FOR-SALE	NET DEFERRED TAX ASSETS	OTHER ASSETS	PREPAID EXPENSES	ALL OTHER ASSETS	1ST ITM AMT FOR OTH AS OV25% OF 2160	2ND ITM AMT FOR OTH AS OV25% OF 2160	3RD ITM AMT FOR OTH AS OV25% OF 2160	ACCRUED INTEREST RECEIVABLE	DERIVATIVES W/POSITIVE FAIR VALUE	COMPUTER SOFTWARE	ACCOUNTS RECEIVABLE	RECEIVABLES FROM FORECLOSED GOVERNME	Other Assets, Interest-only strips r	LIFE INS ASSET GNRL ACCNT	LIFE INS ASSET SEPARATE ACCNT	LIFE INS ASSET HYBRID ACCNT	REPOSSESSED PERSONAL PROPERTY	HISTCL COST OF ALL OTH AVL-FOR-SALE	NET DEFERRED TAX ASSETS	OTHER ASSETS	PREPAID EXPENSES	ALL OTHER ASSETS	1ST ITM AMT FOR OTH AS OV25% OF 2160	2ND ITM AMT FOR OTH AS OV25% OF 2160	3RD ITM AMT FOR OTH AS OV25% OF 2160	ACCRUED INTEREST RECEIVABLE	DERIVATIVES W/POSITIVE FAIR VALUE	COMPUTER SOFTWARE	ACCOUNTS RECEIVABLE	RECEIVABLES FROM FORECLOSED GOVERNME	Other Assets, Interest-only strips r	LIFE INS ASSET GNRL ACCNT	LIFE INS ASSET SEPARATE ACCNT	LIFE INS ASSET HYBRID ACCNT	1ST ITM AMT FOR OTH AS OV25% OF 2160	2ND ITM AMT FOR OTH AS OV25% OF 2160	3RD ITM AMT FOR OTH AS OV25% OF 2160	
1009756																				857	2320	13576		103				5528					0	4384	0	384				
1009840																				369	167	1531		64				931					0	0	0	0				
1010015																				471	2880	14185		410				1476					0	8948	0	0				
1010574																				2634	598	8400		353				1627					0	3188	0	0				
1011432																				143	613	3099		1596				747					0	0	0	0				
1011526																				23887	30969	310428		104720	33935	38635		21546					0	108631	0	20675	Loan Swap Asset	Tax Credit - Housing		
1011638																				3877	7462	24991		1772				6839					0	5041	0	0				
1011656																				5819	3	11799		2872				3105					0	0	0	0				
1011955																				1297	0	21525		2493				7748					0	9987	0	0				
1012251																				1302	5418	29687		1126				2102					0	19739	0	0				
1012457																				0	0	1453		59				786					0	608	0	0				
1013070																				2465	6435	36082	966	1384				3329		122			0	20981	0	1488				
1013650																				162	207	2472		16				1922					0	165	0	0				
1013744																				5374	2930	25573		4558				4603					0	8108	0	0				
1014059																				321	254	1037		18				444					0	0	0	0				
1014125																				1852	2806	27042		5664				2718					0	13288	0	714				
1014246																				317	0	1805		462				1026					0	0	0	0				
1014255																				30	0	410		21				359					0	0	0	0				
1014376																				1449	2392	10194		773				1158					0	1523	930	1969				
1014451																				496	0	1244		123				625					0	0	0	0				
1014554																				432	0	5051		188				1764					0	2667	0	0				
1014657																				407	0	11942	298	306				2067					0	9162	0	0				
1014853																				4458	0	14498		506				3142					0	4281	1022	1089				
1015252																			0	1159	0	19103	803	1859	0	0	0	3418	0	0	1044	0	0	11558	0	1109				
1015270																				2528	4688	22248		1800				1532					0	6589	0	5111				
1015458																				121	0	1633		633				879					0	0	0	0				
1015560																				13875	10997	36161	1522	2129	137			9160			400		0	0	0	0	Prepaid Taxes			
1015841																				419	373	8641		202				2276					0	4204	0	1167				
1015850																				1769	0	9048		337				1622					0	5320	0	0				
1016174																				4523	0	18545		4815				1125					0	8082	0	0				
1016231																				5668	7329	34299		5378	1571	2212		5454					0	10470	0	0	Derivative Swap Collateral	Other Investments		
1016259																				3893	0	24346		734				8259					0	11460	0	0				
1016558																				722	0	2467		212				481					0	363	0	689				
1016718																				153	144	1358		91				970					0	0	0	0				
1016848																				98	0	1144	91	113				933					0	0	0	0				
1016857																				1337	0	22574		2043				4360					0	14834	0	0				
1017425																				6841	3196	31552		1515				2775					0	17225	0	0				
1017564																				107	0	3663		150				707					0	2699	0	0				
1017854																				0	0	979		153				826					0	0	0	0				
1017939																				107979	60921	729449		113464	38446			81592					0	261520	32782	71191	Cash Collateral Held by Derivative Counterparty			
1017957																				2336	0	3695		372				987					0	0	0	0				
1018927																				8701	7175	105665		37948				15333					0	28865	0	7643				
1157415																				6185	0	45692		909				14040					0	24558	0	0				
1160509																				257	169	6564		860				585					0	4693	0	0				
1162017																				13559	12298	70512		15890				7378					0	21387	0	0				
1163283																				92	831	2142		90				526					0	603	0	0				
1169650																				882	2759	9740		2233				3866					0	0	0	0				
1176881																				43648	0	290397		242959				3790	229924				0	0	0	0				
1176920																				342	0	2486		255				570					0	1319	0	0				
1187001																				15229	0	52057	4878	9708				27120					0	0	0	0				
1187551																				300	0	1953		584				1069					0	0	0	0				
1188772																				775	5750	60342		38707	7920			2324	4779				0	10624	2162	0	Annuities			
1188987																				0	208	20844		151				2055					0	9552	0	8878				
1190476																				67950	65431	573772		130050	52512			87145			39868		0	140751	36119	46326	INVESTMENT IN TAX CREDITS			
1191352																				287	0	4684		238				866					0	2429	0	864				
1216022	0	29000	2498000	3519000	0	949000	539000	0	0	43000	0	0	0	0	0	0	0	0																			Contract costs related to retailer partner agreements			
1218446																				507	917	12628		1741				1492					0	7971	0	0				
1222519																				705	7124	12314		964				3521					0	0	0	0				
1222948																				1035	0	6352	409	508				4809					0	0	0	0				
1225752																				850	3305	11253		1083				907					0	5108	0	0				
1225761	0	35376	1796	195053	0	132719	0	0	0	25162	0	0	126774	0	0	0	0	0																						
1225798																				687	0	1658		529				442					0	0	0	0				
1228034																				687	0	9400		1546				4475					0	2692	0	0				
1293078																				191	0	3694		421				587					0	2495	0	0				
1369870																				481	0	1556		531				107					0	437	0	0				
1386251																				7492	7151	396209		242412				46203					0	86960	3935	2056				
1387203																				903	0	2085		379				803					0	0	0	0				
1387605																				3531	8994	86489		9174				15031					0	44737	0	5022				
1391778																				0	214064	809256		426618	110122	314323		168574					0	0	0	0	Contractual Payments	Cash due from securitization		
1394621																				1023	3541	11329		1064				5701					0	0	0	0				
1394676	0	187206	1737985	2852470	0	694765	181388	0	0	75703	0	0	390031	0	0	0	156811	0																			Other Investments			
1396764																				283	4830	7885		1048				1724					0	0	0	0				
1397471																				852	4480	7472		887				1037					0	216	0	0				
1402384																				123	0	4471		676				788					0	2884	0	0				
1404481																				1000	2351	6031		999				1681					0	0	0	0				
1404883																				364	17	1736		374				981					0	0	0	0				
1414819																				804	12911	17397	1439	1742				1940					0	0	0	0				
1418255																				210	0	786		301				275					0	0	0	0				
1435092																				1039	0	5769		132				690					0	3908	0	0				
1436204																				16743	41595	152033	3528	11083	6159			11516					0	50650	3661	16785	Tax Benefit Recvble			
1443266	0	16000	7000	65000	0	4000	2000	2000	0	38000	0	0	0	0	0	0	0	0																			Fees Receivable	Advances Taxes and Insurance		
1444021		87199	7536	482668		386607				1326			341165		0	0	0	0		87199																				
1445943																				4483	23050	67612	1935	6465	2245			7037					0	26577	0	0	FISERV RESERVE FOR DEBIT CARD TRANSACTION			
1447639																				6553	0	41947		7438				10190					0	1472	16294	0				
1456501	0	461000	832000	19051000	0	16208000	6664000	4686000	0	1550000	0	0	0	0	0	0	0	0		461000																	CASH WITH CLEARING ORGANIZATIONS	BROKER RECEIVABLES		
1458608																				8848	23427	65244	3901	15139	4911			17830			4819		0	0	0	0	Collateral Deposits			
1459717																				5483	91	21372		4109	1018	1000	1400	11689					0	0	0	0	INVESTMENT IN ST. LOUIS EQUITY FUND LLC	ATM/DEBIT CARD VENDOR RESERVE ACCOUNT	INVESTMENT IN JUSTINE PETERSEN EMERGING MKTS FUND	
1459735																				283	4563	30672		2027				1922					0	20727	0	1150				
1459799																				604	2069	17373		587				1612					0	11074	0	1427				
1462986																				431	24	3649		104				196					0	2894	0	0				
1469677																				14594	18084	77751		5430				7437					0	26105	0	6101				
1470150																				221	244	1464		82				917					0	0	0	0				
1474309																				0	0	773		464				309					0	0	0	0				
1479470																				1248	3889	26075		5773				1954					0	11272	0	1939				
1481745																				494	0	4230		1020				2716					0	0	0	0				
1492817																				544	0	2691	124	629	224			1518					0	0	0	0	Principal Receivables			
1493319																				2061	0	7921		1646				1231					0	2983	0	0				
1494482																				29	0	4044		47				131					0	3837	0	0				
1494914																				2027	10561	20541	1184	2275	788			5678		1			0	0	0	0	Prepaid Corporate Income Tax			
1629903																				1258	2592	22097		18220	4898			27			11315		0	0	0	0	Deferred Compensation Trust			
1718188		7060	365	45259		19609				14138	9636				0	2218	1869	0		7060																				
1718469																				49194	0	72872	674	14055	233	7756		9623	2614				0	0	0	0	Receivable for payments on securities	Loan servicing payments receivable		
1820979																				69	0	430	239	334	95			27					0	0	0	0	Right to use			
1836701																				3254	724	6233		256				1999					0	0	0	0				
1842065																				781719	116905	1377922		155481				252160	49999	51595			0	48179	23478	0				
1863097																				4414	10545	43091		10978	5188			4386					0	9145	0	3623	Low Income Housing Tax Credit			
1864197																				7061	15226	72293	1574	2329				8473					0	38626	0	578				
1872941																				2397	0	8756		921				5438					0	0	0	0				
1879016																				1348	0	8967		647				1381					0	5591	0	0				
1883321																				15000	80158	143356	18493	22539				25659		676	3370		0	0	0	0				
1885932																				1828	7467	119747		92478				2761			90591		0	15213	0	0				
1890525																				13989	15289	86593		17296				13255					0	15417	9962	1385				
1892154																				1000	0	13411		793				2822					0	7587	0	1209				
1893049	0	67000	314000	615000	0	166000	127000	0	0	68000	0	0	0	0	0	0	0	0																			Intercompany receivables			
1917301		42351	12604	328780	70513	228046	58281			36152					0	5738	0	3889		42351																	Operating Lease Equipment (not ROU)			
1918344																				15074	43492	109255	1344	5095				34811			2550		0	10783	0	0				
1929247																				266917	96542	2468031		464478				239593	191332				98120	872046	46	430289	0			
1940747																				1199	0	4411		1303				1909					0	0	0	0				
1945247																				15	10	557	148	392				140			164		0	0	0	0				
2002222																				279	3423	16131		166				2585					0	5792	0	3886				
2006024																				2456	0	6582		874				3252					0	0	0	0				
2007991																				675	4530	15590		477				2574					0	7334	0	0				
2009605																				5172	0	21628	3557	4381				12075	17	41			0	0	0	0				
2010722																				1736	0	12051		708				1128					0	8479	0	0				
2044811																				16184	4066	93311		38589	15785	19169		26308					0	8164	0	0	Operating Lease Equipment (not ROU)	Non-equities investments		
2044820																				290	0	1250		147				813					0	0	0	0				
2051127																				1602	0	15935		601				1231					0	12501	0	0				
2059990																				517	0	2107		352				722					0	516	0	0				
2068107																				882	11524	53708		16208				14259					0	10835	0	0				
2119773																				33988	0	156660		70730	23119	38854		29123					0	20497	0	2322	Non-equities Investments	Operating Lease Equipment (not ROU)		
2121196																			0	61237	165678	1412348	306699	976303	557408	0	0	209130	0	0	0	0	0	0	0	0	Credit Card Loss Share			
2122997																				60	0	2183		2123	2123			0					0	0	0	0	Receivable from Affiliate			
2123930																				98	167	4007		178				435					0	3129	0	0				
2132941																				4806	20606	81902		7917				10288					0	19144	6355	12786				
2140348																				10573	6740	44176		5077				6083					0	15703	0	0				
2142155																				3798	7373	79472		15810				13854	4691		3877		0	37227	1410	0	Accrued Income Taxes			
2163477																			0	256	1336	13194	0	11602	3961	3326	3161	0	0	0	0	0	0	0	0	0	Trust Fee Receivable	Settlement Trust Fee Receivable	Tax Preparation Fee Receivable	
2182786	0	1617000	1176000	70353000	0	64364000	31482000	17893000	0	3196000	0	0	0	0	0	0	0	0		1617000																	Trade date receivable	Receivable from affiliates		
2193616	0	114147	223500	675390	0	62271	0	0	0	154750	0	15678	21579	0	0	58330	62392	0		114147																	Collateral Receivable	Income Tax Receivables	SWAP Collateral Receivable	
2209553																				32570	27952	175840	5336	15733				16591					28	81677	0	1289				
2218443																				1124	350	5400		494				2489					0	943	0	0				
2232757																				489	0	6303		306				960					0	4548	0	0				
2233875																				2427	603	4778		746				1002					0	0	0	0				
2236821																				4035	0	40901		30081				6272					0	0	513	0				
2239288																				27325	13683	275746		137827	50871			48032					0	18237	17630	13012	Operating Lease Equipment (not ROU)			
2262718																				1658	1549	11917		8710				0			6392		0	0	0	0				
2265456																			0	10811	14099	69365	0	44150	0	0	0	305	0	0	39734	0	0	0	0	0				
2297998																				4310	6525	27012		761				4158					0	0	11258	0				
2298995																				17331	0	90360		50524	36914			22505					0	0	0	0	Operating Lease Equipment (not ROU)			
2304636																				3077	0	8330	260	329				663					0	3127	0	1134				
2305969																				636	2681	12368		865				1446					0	4833	0	1907				
2316714																				1450	0	16074		369				2588					0	11667	0	0				
2317672																				2918	1341	6351		812				1280					0	0	0	0				
2325882																			0	3140	2384	6772	0	1084	0	0	0	164	0	0	1084	0	0	0	0	0				
2328137																				2632	13881	71516		15837	10464			7156					0	25280	0	6730	Federal Income Taxes Receivable			
2328285																				467	62	4080		3462				89					0	0	0	0				
2329200																				1531	1795	9137		811	197	206		1080					0	3920	0	0	Core flex credits receivable	Accounts Receivable		
2332910																				4044	4085	11948		710				3109					0	0	0	0				
2333140																				1656	2784	8193		244				694					0	2815	0	0				
2337335																				90	0	3056		2965				1					0	0	0	0				
2339599																				2648	1556	20900		7146				1754					0	7796	0	0				
2339795																				14997	0	63172		28224	20072			16987					0	1764	0	1200	Operating Lease Equipment (not ROU)			
2343167																				1060	2091	11922		1323				2022					0	2880	0	2546				
2344753																				5566	9363	43141		7658				9235					0	11319	0	0				
2353595																				13769	13608	136241		18686				9856					0	42542	35952	1828				
2354985																				135690	6878	1097618		543121	296535			105002					0	193538	0	113389	Leased equipment			
2356091																				1802	0	16239		1006				2629					0	10802	0	0				
2358769																				2466	4755	34676		4771				4059					0	18625	0	0				
2362458	0	8222	0	35968	0	21150	20140	0	0	6596	0	0	0	0	0	0	0	0																			Current Income Tax Receivable			
2371816																				2638	1170	19536		343				1298					0	14087	0	0				
2390929																				9217	14850	136438	1997	14544	3642	5500		9653		814			0	86601	0	1573	Low-Income Investments	Change Lending Preferred Stock Investment		
2391588																				1078	489	6453		266				1046					0	3574	0	0				
2396592																				3571	1391	13241		738				1807					0	5734	0	0				
2396604																				432	0	9659		1974				2205					0	5048	0	0				
2398701																				8814	6913	21126		2996				2403					0	0	0	0				
2451240																				4575	4784	143341		112529				5725	109675				0	14823	905	0				
2465881																				4239	1539	28860		5074				10444					0	4646	0	2918				
2467670																				29	0	1114		573				512					0	0	0	0				
2471239																				35590	8728	129141		50821	19745			34002					0	0	0	0	Arena Naming Rights			
2482824																				1178	0	53332		7320				15993					0	28841	0	0				
2489805	0	439000	331000	2604000	0	863000	484000	0	0	971000	0	0	0	0	0	0	0	0																			RECEIVABLE FROM LOAN SERVICERS			
2490285																				137	0	1837		359				1341					0	0	0	0				
2497181																				2098	10872	42428		3149				9209					0	11570	0	5530				
2502825																				68	0	279		165				46					0	0	0	0				
2505424																				1528	1293	14000		1063				1633					0	8483	0	0				
2505451																				391	2749	6062		640				2282					0	0	0	0				
2505460																				830	1233	8974		742				3542					0	2627	0	0				
2508751																				42756	0	131843		61173	21493			23569			20626		0	3080	0	1265	Operating Lease Equipment (not ROU)			
2515320																				7800	2058	52036		18637				6774					0	16767	0	0				
2529176																				883	829	7972		71				842					0	5347	0	0				
2531562																				1244	0	6251		382				287					0	4338	0	0				
2531991	0	4603	0	6442	0	1038	0	0	0	801	0	0	960	0	0	0	0	0																						
2533043																				367	2033	2929	158	196				333					0	0	0	0				
2536633																				404	434	3226		310				1174					0	904	0	0				
2539960																				5150	160	18386		445				10933					0	1698	0	0				
2562137																				123	2	2046		130				1791					0	0	0	0				
2562164																				9653	0	282060		238224	180587			20139					0	14044	0	0	Credit Enhancement			
2567123																			0	35155	246	160011	0	118211	0	0	0	6399	0	0	117787	0	0	0	0	0				
2568063																				469	0	12047		8941				2637					0	0	0	0				
2576134																				4643	14062	133909		109745				5459					0	0	0	0				
2580243																				3990	1306	41046	1271	3028				3967	993				0	23419	0	5336				
2594240																				19175	13593	153901		26354				11756					0	77465	0	5558				
2594419																				1207	0	10509	935	1762	756			1407					0	4021	2112	0	ASC 842 Right of Use Asset			
2596646																				17225	16705	68795		4482				16762					0	6708	0	6913				
2597223																				150	487	3818		2667				514					0	0	0	0				
2597232																				464	117	1437		856				0					0	0	0	0				
2598396																				413	456	1920	314	534				517			201		0	0	0	0				
2600039																				27313	22296	151642		102033				0					0	0	0	0				
2602828																				63	0	3181		242				438					0	2438	0	0				
2605566																				0	0	7790		4090	1431	953		3700					0	0	0	0	Motorcycle Processing Fees Receivable	Motorcycle Loan Intercompany Receivable		
2607412																				404	0	1140		174				562					0	0	0	0				
2608754																				21513	14702	209187		55880				22195	18486		14026		0	78928	14673	1296			0	
2610784																				473	0	1039		65				501					0	0	0	0				
2614344																				383	1578	14360		834				1589					0	9976	0	0				
2615190																			7969	0	317923	668896	27590	261720	98081			89253		619			0	0	0	0	Due from Visa - Merchant Sales Transactions			
2615220																				952	0	10569		526				1964					0	7127	0	0				
2618780																				96273	114876	607575		129084				132061		66181			0	49293	22312	63676				
2619714																				5922	1029	21316		414				4002					0	9949	0	0				
2621285																				393	1207	6763		1108				776					0	3279	0	0				
2621940																				418	1206	5907		591				1090					0	589	870	1143				
2624400																				10714	1733	58702		33648	17563	13002		9342					0	2243	0	1022	Operating Lease Equipment (not ROU)	Non-equities investments		
2625724																				2986	2880	30251		9460				4181					0	10744	0	0				
2631172																				2691	0	22174		5279				1817					0	12387	0	0				
2631846																				9577	0	46070		8508				4997			6098		0	22988	0	0				
2634191																				50425	103018	601980	25030	89242	49207			122755					0	210221	5974	20345	Electronic Settlement Deposit			
2634351																				25164	0	133883		31276	22748			20791					0	25924	30728	0	Non-equities investments			
2641827																				74	49	1781		1641				17					0	0	0	0				
2643595																				2132	0	4091		442				1517					0	0	0	0				
2649177																				483	8261	44399		34039				1616					0	0	0	0				
2651899																				138	0	1352		1214				0					0	0	0	0				
2652092																				27783	129631	682493	9368	145337	67460			39898		288			0	93713	226761	19370	Income Tax Receivable			
2654911																				8176	86208	207472		69659	5732			43429					0	0	0	0	Interest Options			
2661861																				579	5177	31111		4501	2500			2585					0	17131	0	1138	SECURITY PMT IN PROCESS			
2666400																				3695	639	283312		238941				4666					0	35371	0	0				
2667920																			0	300	44	2405	0	1775	0	0	0	286	0	0	1775	0	0	0	0	0				
2667939																				7759	2404	34501		455				11172					0	12711	0	0				
2667957																				7387	113	27932	2664	4332				4469		200			0	11631	0	0				
2668598																				1005	2894	19003		672				2342					0	9753	0	2337				
2686211																				645	0	21788		3403				3612					0	14128	0	0				
2687133																				1169	404	6478	299	691				1136					0	3078	0	0				
2687487																				1053	4670	22126		13908				2495					0	0	0	0				
2693264																				22656	0	125836		59351	22406	31393		25522					0	18307	0	0	Non-equities investments	Operating Lease Equipment (not ROU)		
2694681																				2666	6952	24196		6358				8220					0	0	0	0				
2696180																				1668	0	3730		95				1297					0	670	0	0				
2697963																				4542	3640	44565		5789				6676					0	0	0	23918				
2700984		62477	16088	287545		171812	55128			37168					0	0	0	0		62477																	Excise tax receivable			
2702764																				560	196	3076		53				820					0	1447	0	0				
2705112																				134	103	1454		122				1095					0	0	0	0				
2705895																				20227	32899	109787		18916				37745			10961		0	0	0	0				
2708122																				6132	12412	71383		5348				5870					0	41621	0	0				
2713920																				2385	5798	16797		3414				5200					0	0	0	0				
2716088																				2741	640	8772		2697				2694					0	0	0	0				
2718596																				432	3616	11683		320				1770					0	5545	0	0				
2719810																				2958	0	7268		2607				109			2352		0	1594	0	0				
2723376																				742	1825	5024		1594				863					0	0	0	0				
2724766																				38	0	764		134				592					0	0	0	0				
2726050																				327	52	2398		689				1330					0	0	0	0				
2729677																				0	6195	22949		16754				0					0	0	0	0				
2730431																				2768	423	10161		5449				1521					0	0	0	0				
2732565																				3480	9855	26749		1199				4398					0	6976	607	234				
2733263																				4008	6782	20045		916				2526					0	5813	0	0				
2734729																				16015	40838	110275	2269	5795	1717			16550					0	25493	5584	0	CRA Investment in LIHTC			
2735137																				2527	118	3838		247				946					0	0	0	0				
2735146																				405113	0	878372		221638			103999	242422					0	9199	0	0			Equipment operating lease receivable	
2736219																				5909	9809	72783		19965				11029					0	19415	0	6656				
2736291																				92931	208346	404643		41133				62233			27783		0	0	0	0				
2736451																				2672	4066	18779	2384	8128	2879			3913					0	0	0	0	Right-of-use Asset - Operating Lease			
2736714																				7860	15141	58569		3885				8989					0	20367	0	2327				
2737980																				80109	0	149378		42743	29569			26526					0	0	0	0	Lender Risk Account Receivable			
2743244																				2425	16434	67402	3824	5703				11352					0	26683	0	4805				
2745426																				1479	4795	36959	1997	2514				3584	351		88		0	24587	0	0				
2745529																				0	125	1118		966				27					0	0	0	0				
2746245																				708	0	5880		559				889					0	3724	0	0				
2747279																				342	333	4351		248				440					0	2988	0	0				
2747466																				821	0	9501		401				3116					0	5163	0	0				
2747587																				5134	0	62136		19246				3738					0	34018	0	0				
2748502																				1651	4155	29730		1294				5688					0	16942	0	0				
2753917																				146	978	2579		662				793					0	0	0	0				
2754222																				224	0	3437		755				969					0	566	0	923				
2756730																				3112	0	10521		510				6408					0	491	0	0				
2756909																				2520	4145	10037		1651				1721					0	0	0	0				
2757205																				31597	5754	228736		116462	39577	30643		17504					0	46879	66	10474	Early ACH pay settlement	Income tax benefit		
2758613																				43067	25735	159463	5924	19614				28182			12323		0	36498	0	6367				
2759629																				673	0	11900		594				3891					0	6742	0	0				
2764212																				8566	10720	71833		5501	2321			11504					0	35542	0	0	Right of Use Asset	Pre-Paid Federal Income tax		
2769570																				992	719	10443		135				1615					0	6982	0	0				
2771694																				4662	7112	62833		15919				7683					0	27457	0	0				
2774707																				0	0	746		507				239					0	0	0	0				
2775151																				214	699	2276		319				1044					0	0	0	0				
2775179																				1738	0	18167		2344				2246					0	11065	0	774				
2775692																				358	0	2782		380				631					0	1413	0	0				
2785477																				6961	1526	16499		1298				3274					0	3440	0	0				
2785646																				6880	7029	49466		12611				14941					0	6759	0	1246				
2787770																				5098	7102	42071	2140	2784				3200		71			0	19345	0	4542				
2791085																				398	851	10848		2668				3077					0	3854	0	0				
2793593																				2528	1247	7158	1043	1741				1642					0	0	0	0				
2794732																				3289	0	8438		1269				3880					0	0	0	0				
2796277																				11	19	3353		3281	3065			42					0	0	0	0	Investment and trust advisory fees receivable			
2797162																				2384	4210	19543	6439	8300				4649					0	0	0	0				
2797210																				185	7	374		167				15					0	0	0	0				
2797359																				2179	3183	28432		2577				4799					0	8884	0	6810				
2797724																				39942	91856	789655		205829	103396			66940					0	351920	285	32883	ASSETS HELD FOR SALE-RESORT PROP MGMT			
2805535																				1298	1723	6854		1521				2312					0	0	0	0				
2805928																				266	2561	7725	540	545				1078					0	3275	0	0				
2806635																				744	0	5267		1267				3256					0	0	0	0				
2806840																				620	0	6878	205	355				1715	137				0	3045	0	1143				
2806877																				11537	1421	39086	3350	18618	1895			7510	1754		9551		0	0	0	0	Gain on Rate Lock/Hedge			
2807173																				234	0	3626		701				939					0	1752	0	0				
2808602																				8691	16769	123295		36813	13063			15151					0	45871	0	0	LIHTC Commitment			
2809373																				291	0	3504		3207				6					0	0	0	0				
2811086																				124	72	2395		92				383					0	1266	0	458				
2815879																				1437	0	6185		410				1465					0	2873	0	0				
2819167																				4328	7862	34756		8990				4421					0	9155	0	0				
2819242																				1138	0	13732		1294				3988					0	6045	0	1267				
2820604																				717	883	8160		1921				2526					0	2113	0	0				
2823221																				771	0	14666		249				2686					0	10960	0	0				
2826017																				567	5057	46690		40996	13284			70			20964		0	0	0	0	Pension Plan Asset			
2833882																				966	3835	11924		4143				2980					0	0	0	0				
2835103																				1422	0	20135		700				5798					0	12215	0	0				
2836306																				1437	529	8938		1564				731					0	4677	0	0				
2838207																				832	3940	13716		5830				3114					0	0	0	0				
2839790																				3624	4479	39211		7752				4222					0	14580	0	4554				
2845782																				90	0	1444		1316				38					0	0	0	0				
2847085																				698	833	4347		400				639					0	1777	0	0				
2847142																				3795	5992	23659		3843				10029					0	0	0	0				
2849285																				2632	2878	8527		474				2543					0	0	0	0				
2849463																				6557	2199	52477		7855				4760					0	15250	0	15856				
2849801																				14762	13812	105533	3301	8008				12730	433				0	46553	0	9668				
2850722																				0	9401	74542		36560	30721			28581					0	0	0	0	Credit Enhancement - Indemnified Auto Loans			
2855866																				819	0	5117		1924				2374					0	0	0	0				
2857600																				1643	4929	18052		1054				1459					0	8967	0	0				
2858492																				6553	0	13646		4470				2623					0	0	0	0				
2858960																			360	37785	22191	257980	10833	156689	29769			41315		5955	5300		0	0	0	0	Consumer Fintech Loan Credit Enhancement			
2860039																				181	1926	7026		144				605					0	0	4170	0				
2860271																				2046	2619	12887		656				1458					0	4991	0	1117				
2861317																				400	467	10837		1286				1317					0	7008	0	359				
2867337																				25384	13783	90343	4947	8009				14673					0	28494	0	0				
2869162																				1800	2104	16080		1580				3678					0	6918	0	0				
2871099																				4114	4136	24601		951				2872					0	10297	1026	1205				
2871558																				618	1675	9302		323				1029					0	4422	0	1235				
2873598																				222	424	7023		1955				554					0	3868	0	0				
2877345																				8979	3649	41741		9592	1013	6185		4538					0	14983	0	0	FHN Swaps held for trading	Federal Tax receivable from tax credit purchase		
2877484																				97	96	595	173	357	132			45					0	0	0	0	Federal Income Tax Receivable			
2877831																				601	1170	9809		410				1043					0	6585	0	0				
2880019																				581	2002	73261		67123				3555					0	0	0	0				
2881445																				0	222	6964		6561				181					0	0	0	0				
2882983																				3205	7	7557		1433				2894					18	0	0	0				
2889227																				51	865	2239		345				978					0	0	0	0				
2891622																				3470	0	212150	9380	171773	34083			15983	19218		22279		0	20924	0	0	Escrow & Servicing Advances			
2897633																				851	2532	11481		419				1180					0	6499	0	0				
2901558																				137	0	395		115				143					0	0	0	0				
2903123																				4351	1867	17405	869	1627				3183		352	219		0	0	0	6377				
2905761																				49	350	2226		189				253					0	1385	0	0				
2907019																				594	661	4260		482				2523					0	0	0	0				
2907439																				4592	719	8004	1048	1450				1243					0	0	0	0				
2912750																				83	0	1253		1130				40					0	0	0	0				
2913702																				4425	753	12209	500	579				1413					0	5039	0	0	TAX CREDITS RECEIVABLE			
2914268																				0	5	7073		7068				0					0	0	0	0				
2914727																				729	1494	5737		611				2903					0	0	0	0				
2915461																				7180	0	45266		2896				5235					0	29955	0	0				
2916534																				16372	2619	24463		2616				2856					0	0	0	0				
2916963																			0	14027	0	24309	0	8698	0	0	0	1584	0	0	8698	0	0	0	0	0				
2917184																				642	0	4687		229				596					0	3220	0	0				
2917317																				61385	11746	859063		358059	80991	189382	50871	141120					0	285845	0	908	Tax credit investments	Tax deposit	Loan charges and accounts receivable	
2919898																				2596	2807	27962	1309	2066				2834					0	11798	0	5861				
2920287																				348	0	3775		214				671					0	2542	0	0				
2921622																				174	0	847		148				525					0	0	0	0				
2921659																				0	986	45558		42051				2521					0	0	0	0				
2925620																				3432	1894	16265		455				1693					0	8791	0	0				
2925666	0	441498	289020	6008344	0	2665009	1436378	0	0	439817	0	0	0	0	0	1789067	6623	377310																			Investments in Tax Credit Partnerships			
2929392																				1786	4463	10378		1573				2556					0	0	0	0				
2938198																				25283	15321	112856		39297	15999	15581		29845					0	1837	0	1273	Operating Lease Equipment (not ROU)	Non-equities investments		
2938787																				981	0	6051	2553	4966	101			104			2312		0	0	0	0	Misc			
2939001																				680	0	4920		211				258					0	2107	0	1664				
2939391																				330	624	6898		82				1245					0	4617	0	0				
2941068																				75475	52691	561600		85231	23368			54413			25407		0	279622	3022	11146	Deferred Comp			
