"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON3545	RCON3548	RCON8492	RCON8495	RCON8496	RCON8499	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	RCONHT71	RCONJA22	RCONJF75	
339607	0	0					14346	0	179207					295097	0	0			0	2801	0	0										6279		
339773	0	96322					40229	0	277241					189701	0	0			0	6540	0	0										0		
339858	0	984					357909	1713922	13539565					5795147	6426723	237621			73334	175123	17981	219677										15809		
340135	0	1970					6596	20788	253122					56100	0	0			2455	65331	0	4784										0		
340144	0	0					8996	78826	171108					136950	0	0			78826	0	0	4119										0		
340256	0	0					5926	0	189600					120000	0	0			0	482	0	0										0		
340443	0	0					436	0	61872					1435	0	0			0	41653	0	0										0		
340742	0	2963					2716	0	118437					33500	0	0			0	19286	0	18963										2193		
340751	0	74875					537	0	100400					0	0	0			0	19994	0	0										0		
341310	0	21571					4275	25	153875					72081	0	0			0	45019	0	0										0		
342054	0	1994					468	4000	56156					0	0	0			0	0	0	5498										0		
342410	0	14197					23984	0	946778					206694	12244	12576			0	200348	0	19264										0		
342634	30804	221733					38981	1159676	1913835					292532	8277	24630			0	0	0	0										0		
343051	0	8887					49	0	50813					0	0	0			0	0	0	0										0		
343248	0	1732					105	2384	6302					1700	0	0			2384	0	0	0										0		
343770	0	1995					86	55	28533					0	0	0			0	305	0	0										0		
343903	0	12541					4450	0	106004					83000	0	0			0	36553	0	0										0		
343958	0	0					571	0	0					378	0	0			0	0	0	0										29		
344647	0	19175					3662	123500	312361					25000	0	0			37739	27005	0	79906										0		
344852	0	22038					40	0	60190					0	0	0			0	18283	0	0										0		
345309	0	3923					9452	2086	258390					250062	0	0			0	15381	0	0										37464		
345345	0	0					2744	0	5737					50100	0	0			0	5737	0	0										0		
345747	0	1973					6117	11293	78102					75000	0	0			6621	2767	0	0										0		
345756	0	0					22592	0	35491					45000	0	0			0	11988	0	0										0		
345877	0	1463					1780	1448	136002					189	0	0			0	26338	0	0										0		
346379	0	4025					5410	0	21010					40264	0	0			0	2747	0	0										146		
346566	0	1235					145	0	22244					0	0	0			0	0	0	0										0		
346771	45468	0					318	45470	7					0	0	0			0	0	0	0										0		
347022	0	14012					366	0	95009					0	0	0			0	0	0	988										0		
347639	0	493					5948	102921	85101					127175	0	0			8958	15033	0	0										0		
347956	0	0					2581	0	36115					0	0	0			0	9429	0	0										0		
348159	0	0					3739	0	29722					10043	0	0			0	12305	0	0										2		
348720	40357	0					694	50880	242421					0	0	0			0	0	0	0										0		
349129	931	0					647	125183	5721					8000	0	0			11881	0	0	0										0		
349343	0	9100					415	0	25809					0	0	0			0	4410	0	0										0		
350657	0	1234					18	0	22977					0	0	0			0	6373	0	0										0		
350750	0	0					879	0	0					17000	0	0			0	0	0	0										0		
351131	0	0					0	0	22542					0	0	0			0	6588	0	0										0		
351560	393	0					1033	393	0					0	0	0			0	0	0	0										0		
351878	0	17256					379	0	39524					6521	0	0			0	7171	0	0										0		
352370	0	0					230	0	72942					0	0	0			0	7586	0	0										9		
352651	0	29188					336	0	31969					0	0	0			0	338	0	0										0		
352745	0	1010					1891	2884	48250					5270	0	0			2884	22941	0	0										0		
352772	0	0					12658	943973	2035021					0	0	0			429069	146437	0	115723										510		
353238	0	30694					1314	3	89206					0	0	0			0	12453	0	0										0		
353546	0	0					327	0	36694					1903	0	0			0	17585	0	0										0		
353555	0	163007					6347	0	391462					0	0	0			0	27552	0	39620										6841		
353957	0	0					193	0	27505					0	0	0			0	11296	0	0										0		
354253	0	7787					217	0	23345					0	0	0			0	2045	0	0										0		
354310	0	0					35511	119490	374028					175000	0	0			0	0	0	26156										2898		
354552	0	11870					3957	0	340579					0	0	0			0	65216	0	31467										55		
354851	0	497					271	0	6384					1000	0	0			0	2681	0	0										0		
355120	0	71641					641	1016	124039					0	0	0			766	1548	0	0										0		
355559	0	28100					3130	0	173496					13000	0	0			0	13136	0	0										0		
355858	12017	7924					4030	47518	217842					14807	0	0			17733	42502	0	0										0		
356239	0	1953					1530	0	117539					1280	0	0			0	49756	0	0										0		
356659	0	34991					322	0	35982					1000	0	0			0	0	0	0										0		
356752	0	0					1599	0	58669					0	0	0			0	0	0	0										0		
357526	0	0					2125	6452	4831					36717	0	0			5115	400	0	0										0		
357553	0	0					516	0	89152					5000	0	0			0	57264	0	3744										0		
357777	0	0					1918	43765	0					37503	0	0			0	0	0	0										0		
357937	0	0					1539	28916	27454					1439	0	0			10988	0	0	0										0		
358112	0	7592					187	0	39331					0	0	0			0	14221	0	9188										0		
358448	0	0					220	400	35594					0	0	0			400	14238	0	0										0		
359472	0	0					111	0	165					0	0	0			0	0	0	0										150		
359744	0	0					59	0	55884					0	0	0			0	2911	0	0										0		
360777	0	0					22	0	0					0	0	0			0	0	0	0										0		
361055	0	0					1850	125415	158205					0	0	0			0	921	0	149304										0		
361167	0	0					18722	1220666	1647379					580943	0	0			1043559	172604	0	90523										5392		
361279	0	0					1302	0	25355					16000	0	0			0	5733	0	0										0		
361354	0	22776					184	0	31013					0	0	0			0	4958	0	0										0		
361439	0	10497					477	0	98557					0	0	0			0	36354	0	0										0		
362043	0	0					33	0	21100					0	0	0			0	1886	0	0										0		
362155	0	22942					142	0	48405					0	0	0			0	0	0	0										0		
362717	0	2837					10283	0	373198					145000	0	0			0	121218	0	33788										0		
362856	0	0					923	660	103518					0	0	0			660	84211	0	0										0		
363442	0	2251					2	0	2762					0	0	0			0	0	0	0										0		
363648	0	20179					283	0	97961					0	0	0			0	17487	0	0										58		
363657	0	86608					5695	0	499994					41475	0	0			0	223220	0	69900										0		
363778	1257	0					459	1457	0					6213	0	0			200	0	0	0										0		
364131	0	0					284	0	99150					0	0	0			0	31077	0	0										0		
364270	48866	0	0	0	0	0	304	48881	0	0	184553	20192	142489	0			0	0	0	0	0	0	15	0	0	0	0	0	0	0		0		
364430	0	0					1434	0	49943					10000	0	0			0	11107	0	0										0		
364850	0	5891					373	0	14380					1979	0	0			0	0	0	0										0		
365325	0	264839					257494	1000	3203886					250000	0	0			1000	507639	0	166175										5292		
365745	0	0					759	0	63119					0	0	0			0	28131	0	1799										0		
365848	0	0					160	0	40476					0	0	0			0	17046	0	0										3		
365950	0	0					174	0	4213					2000	0	0			0	503	0	0										0		
366078	0	0					9786	18058	84910					15680	0	0			0	5709	0	0										0		
366238	0	20246					1772	0	375333					0	0	0			0	109607	0	1112										2369		
366247	0	27605					131	1228	36595					0	0	0			1228	0	0	0										0		
366359	0	4985					26	0	47097					0	0	0			0	9936	0	0										0		
366658	0	1977					646	10159	36943					0	0	0			10159	0	0	0										0		
366854	0	8557					557	0	8557					0	0	0			0	0	0	0										0		
367150	0	0					493	0	21532					7852	0	0			0	12711	0	0										0		
367178	0	0					1100	4559	0					101	0	0			665	0	0	0										0		
367431	0	5100					478	0	41062					5000	0	0			0	2438	0	0										0		
367543	0	0					2579	0	100068					45000	0	0			0	52760	0	0										243		
368054	0	0					236	5402	66872					0	0	0			0	18824	0	0										0		
368344	0	3014					564	0	81123					0	0	0			0	0	0	3371										54		
368522	0	0					1737	0	10375					34850	0	0			0	9133	0	0										0		
368951	0	15634					1038	0	79259					684	0	0			0	12636	0	0										498		
369453	0	0					672	850	38792					5000	0	0			850	21681	0	0										0		
369659	0	0					3297	0	77532					0	0	0			0	22978	0	7353										0		
370020	0	6731					5969	0	82027					25390	0	0			0	36808	0	170										0		
370347	0	0					524	0	22408					2000	0	0			0	11475	0	0										0		
370721	0	0					3031	0	46890					3000	0	0			0	20455	0	0										0		
370833	0	8008					167	0	40680					0	0	0			0	252	0	0										0		
370954	0	0					215	0	13943					1500	0	0			0	0	0	0										0		
371223	0	0					1615	0	36345					0	0	0			0	0	0	0										0		
371232	0	5821					406	0	62195					0	0	0			0	18842	0	1215										0		
371362	0	27215					1696	0	212785					0	0	0			0	60735	0	0										0		
371849	0	0					0	500	20507					0	0	0			0	9480	0	0										40		
371924	0	0					3587	0	294535					20000	0	0			0	35753	0	0										917		
371942	0	0					497	0	43657					0	0	0			0	14814	0	0										0		
372444	0	0					377	0	42671					6975	0	0			0	7055	0	0										0		
372538	0	115858					3837	0	141645					55000	0	0			0	9391	0	0										0		
372640	0	0					1042	0	54154					0	0	0			0	32221	0	0										0		
372855	0	952					820	0	15761					5400	0	0			0	8695	0	0										0		
373272	0	0					222	0	1166					1500	0	0			0	0	0	0										0		
373553	0	0					224	2257	0					0	0	0			0	0	0	0										0		
373601	0	0					225	0	1045044					0	0	0			0	15679	0	155000										0		
374130	0	0					1119	0	36689					20000	2576	0			0	18888	0	0										0		
374653	0	0					13899	0	555248					149900	0	0			0	139221	0	0										388		
374774	0	0					418	0	31079					0	0	0			0	29926	0	0										0		
375043	0	24993					4253	0	88140					0	0	0			0	16575	0	0										0		
375379	0	999					229	27	4969					4350	0	0			0	340	0	0										0		
375650	0	487					57	400	62143					0	0	0			400	55477	0	0										0		
376237	0	0					185	0	27711					0	2600	0			0	7758	0	0										0		
376273	0	0					7249	247977	1					0	0	0			1310	0	0	0										4615		
376442	0	57794					2424	595	142206					26500	0	0			595	37591	0	0										164		
376947	0	2948					134	0	12039					0	0	0			0	3097	0	0										0		
377663	0	0					800	0	59445					0	0	0			0	20292	0	0										0		
377850	0	2095					1059	0	2428					21000	0	0			0	0	0	0										0		
378044	0	260					0	0	392					0	0	0			0	0	0	0										0		
378110	0	3293					192	0	21133					0	0	0			0	3419	0	0										0		
379050	0	2204					80	0	3638					979	0	0			0	202	0	0										0		
379153	0	7927					162	1000	39601					0	0	0			1000	0	0	0										0		
379470	0	0					884	0	32717					5500	0	0			0	14237	0	0										0		
379649	0	0					544	1812	61015					0	0	0			1812	27978	0	0										0		
379920	500	353787					348114	4182975	3774950					2200000	91726	194654			969822	11637	0	102884										0		
380346	0	1368					352	0	27279					6000	0	0			0	25374	0	0										0		
380458	0	82812					11504	12727	796639					60000	60141	54630			0	364115	0	0										0		
380533	0	11796					2095	26224	26544					2771	0	0			26224	0	0	350										0		
380878	0	0					2133	0	158029					31450	0	0			0	0	0	0										0		
380944	0	0					366	0	15143					6502	0	0			0	1863	0	0										0		
381026	0	0					356	0	29184					0	0	0			0	17159	0	0										0		
381932	0	1979					479	0	37632					5000	0	0			0	12696	0	0										0		
381950	0	0					426	0	167368					0	0	0			0	35195	0	0										0		
382050	0	0					1428	0	105451					10000	0	0			0	23192	0	0										923		
382069	0	0					837	0	327424					0	0	0			0	0	0	11800										2696		
382256	0	14981					479	470	17042					0	0	0			470	0	0	0										0		
382274	0	0					0	14	0					0	0	0			0	0	0	0										0		
382443	0	0					120	0	29959					0	0	0			0	22160	0	0										2		
382537	0	0					286	0	53868					0	0	0			0	27680	0	0										0		
382649	0	0					2136	30841	265287					0	0	0			30841	52133	0	24371										0		
382658	0	0					201	5407	0					0	0	0			4157	0	0	0										0		
382742	0	6630					1073	0	8280					5250	0	0			0	0	0	0										0		
382854	0	2410					230	8221	37093					2000	0	0			1000	19494	0	0										0		
384018	0	0					3109	45548	77500					0	0	0			16230	793	0	0										1777		
384278	0	0					24366	0	2508677					394100	0	0			0	543584	0	0										18		
384353	500	0					44	1050	0					0	0	0			0	0	0	0										0		
384652	0	1800					7293	54971	130584					105080	0	0			0	0	0	35840										0		
384830	0	0					353	0	22247					0	0	0			0	1031	0	0										509		
385350	2520	0					533	46101	0					6550	0	0			33479	0	0	0										0		
385471	0	1418					6781	89919	24390					18800	0	0			89919	0	0	0										0		
385547	3759	0					328	7227	36294					0	0	0			3468	25356	0	0										0		
385686	0	0					357	104165	24593					0	0	0			0	0	0	0										0		
386432	0	241					165	0	30937					0	0	0			0	14608	7000	0										0		
386450	11000	0					3085	190142	2745					0	0	0			56806	2745	0	2120										0		
386731	0	0					1451	4	103542					18538	0	0			0	59314	0	0										66		
386825	0	11855					546	0	63643					0	0	0			0	8282	0	0										0		
387671	0	0					4322	0	61281					0	0	0			0	17949	0	0										162		
388155	0	1001					529	0	53665					0	0	0			0	15436	0	0										0		
388258	0	0					314	0	12267					0	0	0			0	5813	0	0										56		
388557	0	0					2135	0	4836					43000	0	0			0	3870	0	0										0		
388744	0	2997					471	0	77009					0	0	0			0	6903	0	0										0		
388753	0	4170					110	756	4170					756	0	0			756	0	0	0										0		
388874	3761	508					440	20646	15537					5750	0	0			979	0	0	0										0		
389358	9882	0					132	24742	0					0	0	0			2624	0	0	0										0		
389376	0	2930					357	0	14260					4985	0	0			0	496	0	0										274		
390372	0	0					2409	0	81291					44157	0	0			0	38421	0	0										0		
390840	0	0					1894	0	33772					34800	0	0			0	15915	0	0										0		
391418	0	3940					288	0	91370					0	0	0			0	34866	0	0										0		
391557	0	0					100	7092	0					0	0	0			6037	0	0	0										0		
391575	0	4929	0	0	0	28983	22386	648418	671790	0	6208849	287984	5276996	51055			0	0	0	108721	0	0	648418	525848	0	3309	0	0	0	0		0	0	
391959	0	0					650	0	118					3086	0	0			0	118	0	0										0		
391977	0	19757					1131	241332	121668					365	0	0			53886	32694	0	0										4275		
392152	0	0					392	0	0					1553	0	0			0	0	0	0										0		
392255	0	12900					260	629	22269					0	0	0			629	3918	0	0										0		
392778	0	0					14565	26658	197725					61210	0	0			15724	27117	0	0										0		
393252	0	5962					96	0	7979					0	0	0			0	362	0	0										0		
393355	0	0					174	650	46466					0	0	0			650	2118	0	0										0		
393953	0	0					464	0	247237					0	0	0			0	94888	0	0										0		
394156	0	0					1223	0	14889					3115	0	0			0	5138	0	0										12		
394259	0	0					2299	79310	105650					13122	0	0			18202	13375	0	0										0		
396057	0	0					200	120	13526					0	0	0			120	1375	0	3559										24		
396244	0	0					1622	0	74875					285	0	0			0	30840	0	0										0		
396253	0	0					12115	0	159143					96407	0	0			0	14483	0	0										75		
396954	0	0					591	0	162368					0	0	0			0	59592	0	0										4		
397456	0	0					728	0	60777					0	0	0			0	28433	0	0										0		
397531	0	0					2249	25695	59426					25547	0	0			0	0	0	0										0		
397540	65246	181128					6410	123211	296539					524	0	0			584	39582	0	0										0		
397559	0	0					1455	299	85213					14500	0	0			25	23066	0	0										0		
397755	0	0					13085	0	999					51500	0	0			0	0	0	0										0		
397858	0	2785					0	0	19686					0	0	0			0	16901	0	0										0		
398051	0	0					1146	0	14230					6900	0	0			0	3902	0	0										0		
398248	0	49790					2039	0	60796					0	0	0			0	1023	0	26152										0		
398668																																		
398837	1002	0					854	38386	79086					0	0	0			17986	29009	0	0										0		
399357	0	0					138	0	4252					2000	0	0			0	931	0	0										0		
399517	54871	65940					36273	225193	693400					181948	0	0			0	86396	0	0										8954		
399731	0	2958					250	0	30865					0	0	0			0	4149	0	0										0		
399973	0	0					1501	0	33271					7128	0	0			0	8876	0	0										0		
400057	0	6484					202	0	37083					329	0	0			0	11953	0	7278										0		
400141	0	17599					787	6076	158731					0	0	0			6076	24671	0	0										0		
400365	0	3983					1816	0	76823					0	0	0			0	3532	0	0										0		
400767	0	0					927	0	92326					0	0	0			0	31448	0	0										0		
401072	0	0					266	0	29190					2500	0	0			0	0	0	0										0		
401559	3436	0					170	54240	26635					0	0	0			20401	0	0	0										0		
401755	0	0					325	0	0					0	0	0			0	0	0	0										0		
401906	0	0					813	0	152284					3029	0	0			0	5064	0	0										17255		
401951	0	774					705	0	10185					13300	0	0			0	1438	0	0										0		
402846	0	0					0	45396	28156					0	0	0			45396	28156	0	0										0		
402873	0	2733					153	0	4988					0	0	0			0	0	0	0										0		
403067	0	7899					1502	0	38258					20000	0	0			0	9995	0	0										0		
403151	0	0					6065	179797	298694					0	0	0			179797	2296	0	0										1138		
403179	0	0					21168	0	272986					287067	0	0			0	79565	0	0										0		
403254	0	0					415	0	378					0	0	0			0	0	0	0										0		
403656	0	0					51	0	29080					0	0	0			0	119	0	0										0		
403946	0	10367					9932	740	160372					113324	0	0			0	0	0	0										0		
404653	0	0					360	0	4070					0	0	0			0	0	0	0										0		
404943	0	0					241	6793	13032					0	0	0			6793	5957	0	0										61		
406022	0	0					387	0	100257					0	0	0			0	22964	0	0										0		
406059	0	4336					1789	0	6336					10000	0	0			0	0	0	0										0		
406666	0	0					402	0	63224					1500	0	0			0	44170	0	0										0		
406974	0	0					528	0	47309					7500	0	0			0	30775	0	0										0		
407168	0	4352					1393	0	11635					7039	0	0			0	327	0	0										53		
407506	0	44536					9551	0	236528					84678	11477	11477			0	18277	0	0										0		
407645	0	21137					939	0	279221					10642	0	0			0	103110	0	3490										0		
408642	0	4953					19586	0	186977					302500	1059	1059			0	14431	0	0										0		
408875	0	144336					3068	0	156061					0	0	0			0	0	0	0										0		
409265	0	0					112	0	27705					0	0	0			0	16042	0	0										0		
410159	0	445					0	0	1363					0	0	0			0	442	0	0										0		
410560	0	5022					273	0	75260					0	0	0			0	6098	0	0										0		
410748	20229	0					671	21181	0					0	0	0			952	0	0	0										6		
410917	0	16462					726	0	295551					0	0	0			0	70469	0	98379										0		
411062	0	33481					314	0	196488					0	0	0			0	46553	0	0										0		
411174	0	0					280	0	0					0	0	0			0	0	0	0										0		
411231	0	991					77	0	26483					0	0	0			0	3896	0	0										0		
411240	0	2434					267	0	45568					3000	0	0			0	19393	0	0										0		
411549	0	0					113	0	10374					0	0	0			0	6430	0	0										0		
411576	0	0					222	0	16411					0	0	0			0	5660	0	0										0		
411624	0	0					714	0	69324					5928	0	0			0	50509	0	0										90		
411651	0	62003					347	0	62026					152	0	0			0	0	0	0										74		
412153	0	8138					821	0	42932					14400	0	0			0	13305	0	0										0		
412452	0	0					0	227	10635					0	0	0			227	3212	0	0										0		
412555	0	24968					1986	0	91476					9725	0	0			0	53189	0	0										0		
412667	0	0					1003	18776	0					0	0	0			4251	0	0	0										0		
412751	0	250272					12818	884372	820893					0	788	788			735600	209807	0	0										128184		
412845	0	23667					497	10665	165847					1269	0	0			5415	53367	0	3175										0		
412872	0	0					1255	0	35475					2000	0	0			0	17167	0	0										0		
413141	0	0					111887	0	64742					2326000	0	0			0	0	0	0										16026		
413208	4961768	15437844	0	55	394	0	665046	19979022	32550768	0	167705510	5976056	145290213	4065949	24194051	3146591	0	488208	1789	0	3292532	1641456	13589181	6651800	1425890	5429227	0	238558	0	4305076	590406	121081	150016	
413347	0	3646					80	101	20999					0	0	0			101	687	0	0										0		
413543	0	6302					219	21617	27895					0	0	0			21617	0	0	0										58		
413646	0	0					4141	0	78527					42938	0	0			0	24324	0	6692										171		
413673	0	989					875	5183	41513					0	0	0			0	883	0	0										66		
413758	0	0					370	0	5522					0	0	0			0	5522	0	0										0		
414102	9780	15889					429	41708	37748					0	0	0			16791	2312	0	0										0		
414652	0	4740					1539	0	33345					898	0	0			0	14953	0	0										0		
414764	0	0					2627	45879	107105					25151	0	0			45879	106100	0	0										0		
414858	0	2952					834	0	44662					8000	0	0			0	20912	0	0										0		
416245	0	0					247288	725540	2215267					293468	0	0			0	260054	0	156364										131		
416272	0	0					660	5912	26363					11675	0	0			3656	15848	0	0										0		
416339	0	0					152	0	18619					3000	0	0			0	7567	0	1718										0		
416357	0	0					0	1800	0					0	0	0			80	0	0	0										0		
416656	0	18898					3066	0	94647					19500	0	0			0	72129	0	0										0		
416674	0	0					590	0	93962					0	0	0			0	35993	0	0										0		
417626	34084	14995					657	34084	117715					0	0	0			0	12933	0	0										1328		
417710	0	0					445	0	14436					1000	0	0			0	4319	0	0										0		
418100	0	6662					484	0	75548					6000	0	0			0	859	0	0										0		
418249	0	28942					3269	35409	284553					32200	0	0			35409	16510	0	81877										2827		
418436	2922	0					0	8987	0					0	0	0			1440	0	0	0										0		
419406	0	13965					69932	0	1543231					671862	0	0			0	58804	0	311113										17476		
419675	0	0					13907	2353	245519					256000	0	0			2353	127733	0	0										0		
420578	0	0					1963	14914	45415					9759	0	0			1914	1548	0	0										0		
420644	0	0					1922	26763	85531					960	0	0			18453	8493	0	0										0		
421445	0	0					793	0	81761					280	0	0			0	43245	0	0										0		
421539	0	0					303	0	40504					0	0	0			0	20879	0	9716										0		
422116	0	7703					228	0	9502					190	0	0			0	0	0	0										0		
422433	0	73907					10370	323089	853913					135000	0	0			0	13941	0	7119										449		
422657	0	11838					388	0	11838					0	0	0			0	0	0	0										0		
423159	0	0					501	0	108385					0	0	0			0	14960	0	0										0		
423449	0	0					7143	0	203457					95000	0	0			0	66615	0	283										0		
423636	0	3495					142	0	11381					0	0	0			0	1797	0	0										0		
423739	8229	3450					4623	182393	26319					0	0	0			118330	458	0	0										0		
424156	0	1003					1353	0	58554					3375	0	0			0	14697	0	0										58		
424240	0	81593					479	0	91012					3547	0	0			0	9419	0	0										0		
424352	0	9993					419	0	148065					0	0	0			0	62904	0	0										0		
424437	2482	0					0	4487	0					0	0	0			0	0	0	0										0		
425050	0	0					196	0	15606					0	0	0			0	3124	0	0										0		
425108	0	0					1478	0	47644					20000	0	0			0	3744	0	0										0		
425818	0	0					735	0	76876					5323	0	0			0	27753	0	3350										0		
425845	0	3003					4823	0	4081					94000	0	0			0	1078	0	0										0		
425911	0	14141					11667	0	564075					122898	0	0			0	170364	0	0										9066		
426057	0	18131					344	0	19381					6022	0	0			0	0	0	0										0		
426141	0	0					30	7627	12243					0	0	0			7627	0	0	0										0		
426534	0	75548					12145	453850	1025992					12332	0	0			28205	194193	0	5046										2672		
426758	0	0					373	0	35747					1000	0	0			0	10892	0	0										0		
426945	0	0					1229	0	37488					10500	0	0			0	10896	0	0										0		
427241	0	1370					3336	0	182288					26000	0	0			0	33595	0	0										1450		
427353	0	0					691	0	72748					2536	0	0			0	22639	0	0										0		
427858	0	24147					284	0	24147					0	0	0			0	0	0	0										0		
427960	0	0					0	0	2966					0	0	0			0	0	0	0										0		
428060	0	5779					1585	0	112540					14747	0	0			0	7000	0	0										797		
428462	0	0					494	62222	78103					5723	0	0			840	8221	0	0										125		
428547	0	0					13993	95317	559292					163569	2321	2323			10278	11481	0	0										1524		
428855	0	1733					1057	0	67163					20000	0	0			0	23892	0	0										0		
429021	0	0					527	10043	115694					0	0	0			0	23324	0	0										0		
429487	0	0					6120	1884	7516					10000	0	0			703	5382	0	0										0		
430036	0	753					1408	0	102309					8000	0	0			0	42119	10198	0										0		
430054	0	19147					365	0	19147					3486	0	0			0	0	0	0										0		
430344	0	4836					2490	0	59122					56000	0	0			0	34541	0	0										0		
431323	0	10578					267	0	41703					0	0	0			0	10160	0	0										0		
431350	0	0					391	0	47911					1000	0	0			0	20709	0	0										0		
432058	0	80823					809	0	80823					15000	0	0			0	0	0	0										0		
432432	0	0					492	0	219062					0	0	0			0	101287	0	0										1195		
433505	0	0					8245	0	471303					89470	0	0			0	42352	0	20373										36894		
433608	85775	43742					27189	312545	1388910					449446	0	0			0	74641	0	68132										795		
433859	1011	0					434	31986	0					6160	0	0			928	0	0	0										1735		
433943	0	0					2825	0	188213					43915	0	0			0	120771	0	2827										0		
434203	0	0					663	8830	132071					0	0	0			0	23774	0	0										0		
434539	0	1935					230	0	130892					0	0	0			0	44889	0	0										0		
435059	0	0					1926	0	61971					40939	0	0			0	20093	0	18883										0		
435077	0	0					32218	28068	1271353					26000	0	0			26264	175963	0	0										7269		
435255	0	0					2358	58762	20769					41100	0	0			29763	0	0	0										0		
435666	0	0					138	0	892					0	0	0			0	0	0	0										0		
435750	0	0					7316	0	629704					0	0	0			0	206345	0	0										0		
436159	0	7092					99951	0	1498547					33693	0	0			0	166033	56004	10498										0		
436542	0	0					1293	0	35086					17500	0	0			0	35086	5136	0										0		
436739	0	8998					819	0	17444					4276	0	0			0	0	0	12069										0		
436953	0	0					4597	0	35178					20000	0	0			0	8098	0	4285										0		
437044	0	7356					50	0	33699					0	0	0			0	15656	0	0										0		
437914	0	0					24890	958224	3581894					22306	0	0			179639	0	0	0										0		
439132	0	3505					356	0	118235					0	0	0			0	44956	0	0										0		
439338	65057	4041					7493	280917	589823					84500	0	0			0	298722	0	109656										0		
439356	0	21780					6248	0	299628					134090	0	0			0	79861	0	174										0		
439404	0	0					16382	354202	256788					144045	4040	0			247468	30600	0	51751										0		
439730	0	9852					885	0	43158					0	0	0			0	10888	0	0										0		
440857	0	0					726	0	0					9350	0	0			0	0	0	0										55		
440978	0	0					71	0	6031					0	0	0			0	2284	0	0										0		
441050	1999	0					7	300695	0					0	0	0			16629	0	0	0										0		
441078	0	0					1154	0	131967					22150	0	0			0	3960	0	8906										84		
441135	0	0					239	0	13052					812	0	0			0	8447	0	0										0		
441256	0	0					12324	0	302784					0	0	0			0	14619	0	0										505		
441359	0	0					671	0	177622					0	0	0			0	73803	0	0										0		
441470	0	0					14	2	0					0	0	0			0	0	0	0										0		
441630	0	1496					116	0	52356					0	0	0			0	24368	0	0										0		
442057	0	501					327	0	878					3000	0	0			0	284	0	0										0		
442244	0	46134					1538	0	125752					25377	0	0			0	45756	0	8771										0		
442655	0	13487					239	0	28912					0	0	0			0	0	0	0										0		
443148	0	0					4302	0	51212					10500	0	0			0	20328	0	0										83		
443205	0	0					2903	5144	532393					28898	0	0			0	10864	0	377727										0		
443353	0	63586					1773	0	65563					14856	0	0			0	1977	0	0										135		
443625	0	0					322	0	32826					274	0	0			0	19377	0	0										0		
443634	0	2867					814	0	65597					1000	0	0			0	28345	0	0										183		
444350	40631	0					0	515875	67344					0	0	0			0	0	0	0										0		
444556	0	5030					1006	0	325713					14110	0	0			0	125941	0	3929										16		
444677	0	0					30	0	0					0	0	0			0	0	0	0										0		
445674	0	0					432	1460	8511					8000	0	0			755	2798	0	0										2458		
445955	0	945					1005	1213	100448					0	0	0			520	55649	0	0										0		
446130	0	0					1010	0	141498					6000	0	0			0	79972	0	0										0		
446149	0	0					535	0	4885					195	0	0			0	0	0	0										0		
446176	0	0					1254	0	41075					13500	0	0			0	22531	0	0										0		
447070	0	0					2158	27189	103699					6456	0	0			248	690	0	0										0		
447100	0	0					23540	34	252176					190813	0	0			0	6826	0	0										0		
447557	0	0					3010	0	402					38375	0	0			0	402	0	0										0		
448040	0	80868					5202	585	121012					26000	0	0			585	13569	0	0										0		
448554	0	0					465	0	104845					0	0	0			0	7990	0	0										64		
449038																																		
449430	0	0					462	0	22934					0	0	0			0	2449	0	0										0		
449832	0	0					828	0	82394					7000	0	0			0	28721	0	0										0		
449935	0	0					0	0	19006					0	0	0			0	15806	0	0										6265		
450632	0	10981					1860	12	21727					0	0	0			0	444	0	808										0		
450669	0	0					629	0	104607					0	0	0			0	17821	0	0										0		
450856	0	9858					30948	0	1835738					560710	0	0			0	2405	0	0										2103		
450959	0	24396					8504	214	220919					78678	0	0			0	55784	0	0										267		
451068	0	3898					529	0	485834					0	10364	0			0	74638	0	0										15		
451246	0	0					1198	0	35312					2500	0	0			0	24603	0	0										0		
451273	0	0					3890	47281	1482					71000	0	0			3291	1482	0	0										0		
451965	3799000	54083000	0	0	1585000	1704000	4969000	204169000	216073000	66351000	1774007000	0	1667309000	55909000	97300000	25529000	0	0	17411000	7348000	68043000	40786000	173117000	115027000	1839000	22071000	6418000	15831000	0	9000	4421000	32000	911000	
452159	0	52883					511	0	88000					3825	0	0			0	15365	0	0										0		
452739	0	0					518	10197	40691					7000	0	0			5152	5931	0	0										0		
452841	0	0					810	0	64009					0	0	0			0	16984	0	0										0		
453147	0	9919					311	0	57438					0	0	0			0	3577	0	0										55		
453446	0	0					1659	55565	173978					0	0	0			54125	50709	0	0										0		
454546	0	0					1518	44217	133219					0	0	0			9660	51097	0	13580										0		
454658	0	0					541	0	94900					0	0	0			0	13286	0	0										0		
454975	0	0					1208	0	0					21000	0	0			0	0	0	0										0		
455150	0	0					1123	0	46221					12500	0	0			0	35429	0	0										0		
455253	0	11909					525	0	24150					0	0	0			0	7476	0	0										0		
